Reporting Period	ID RSSD	UBPR3128	UBPR5320	UBPR5340	UBPR8764	UBPRA222	UBPRD654	UBPRE648	UBPRE649	UBPRE650	UBPRE651	UBPRE652	UBPRE653	UBPRE654	UBPRE660	UBPRF860	UBPRH300	UBPRH399	UBPRH400	UBPRH401	UBPRH402	UBPRH403	UBPRH404	UBPRH405	UBPRH406	UBPRH407	UBPRH408	UBPRH409	UBPRHR46	UBPRHR47	UBPRS497	UBPRS498	UBPRS499	UBPRS503	UBPRS504	UBPRS505	UBPRS506	UBPRS507	UBPRS510	UBPRS569	UBPRS570	UBPRS571	UBPRS577	UBPRS578	UBPRS581	
3/31/2005 11:59:59 PM	1351	0	3038	51784	0	0	6035	67330	0	0	1383	1383	0	68713	68713	9511																													0	
3/31/2005 11:59:59 PM	1454	0	18385	130365	0	0	35856	188360	9620	0	0	9620	0	197980	197980	22139																													0	
3/31/2005 11:59:59 PM	1557	0	171	15161	0	126	3120	19416	0	0	709	709	0	20125	20000	1136																													0	
3/31/2005 11:59:59 PM	1632	0	2762	303919	0	0	8225	336108	55	0	21875	21930	0	358038	358038	23964																													0	
3/31/2005 11:59:59 PM	1669	0	8168	33113	0	160	26872	83270	0	0	4	4	0	83274	83114	23285																													0	
3/31/2005 11:59:59 PM	1829	0	7127	118774	0	778	22761	178712	0	0	6045	6045	0	184757	183979	37177																													0	
3/31/2005 11:59:59 PM	1856	0	117	13149	0	0	40103	55530	0	0	6	6	0	55536	55536	2278																													0	
3/31/2005 11:59:59 PM	2040	0	780	80798	0	363	5889	105905	0	0	508	508	0	106413	106050	19218																													0	
3/31/2005 11:59:59 PM	2161	0	1440	22391	0	0	9753	50255	0	0	0	0	47	50255	50255	18111																													0	
3/31/2005 11:59:59 PM	2376	0	37723	178436	0	740	97749	434528	0	0	0	0	0	434528	433788	158343																													0	
3/31/2005 11:59:59 PM	2451	0	234	13463	0	0	503	15685	0	0	94	94	0	15779	15780	1720																													0	
3/31/2005 11:59:59 PM	2554	0	2	3232	0	0	730	4075	0	0	0	0	0	4075	4076	114																													0	
3/31/2005 11:59:59 PM	2732	0	35065	281524	0	0	18250	349296	0	0	4007	4007	0	353303	353303	49522																													0	
3/31/2005 11:59:59 PM	2750	0	3385	28905	0	156	2837	33198	0	0	0	0	0	33198	33042	1456																													0	
3/31/2005 11:59:59 PM	2938	0	1662	229482	0	1158	11365	269868	0	0	21167	21167	0	291035	289877	29021																													0	
3/31/2005 11:59:59 PM	2956	0	1304	41464	0	0	8685	60685	0	0	104	104	0	60789	60790	10537																													0	
3/31/2005 11:59:59 PM	3252	0	4154	45842	0	220	6955	54521	0	0	263	263	0	54784	54564	1724																													0	
3/31/2005 11:59:59 PM	3458	0	1085	15195	0	157	1218	17299	0	0	0	0	0	17299	17142	886																													0	
3/31/2005 11:59:59 PM	3506	0	24031	813615	0	0	73651	1006992	0	23060	3142	26202	0	1033193	1033193	119726																													0	
3/31/2005 11:59:59 PM	3579	0	15156	159269	0	0	3980	229215	764	0	0	764	0	229979	229979	65966																													0	
3/31/2005 11:59:59 PM	3720	0	4630	53136	0	119	13548	82996	0	0	1892	1892	0	84888	84769	16312																													0	
3/31/2005 11:59:59 PM	3953	0	0	64622	0	145	3816	73720	0	0	713	713	0	74433	74288	5282																													0	
3/31/2005 11:59:59 PM	4138	0	2885	61069	0	0	9778	101010	0	0	0	0	366	101010	101010	30163																													0	
3/31/2005 11:59:59 PM	4147	0	838	60172	0	0	5426	77236	0	0	1258	1258	0	78494	78495	11639																													0	
3/31/2005 11:59:59 PM	4156	0	543	86603	0	106	5883	102692	0	0	1856	1856	0	104548	104442	10206																													0	
3/31/2005 11:59:59 PM	4231	0	0	40341	0	0	11390	62054	0	0	232	232	0	62286	62286	10323																													0	
3/31/2005 11:59:59 PM	4437	0	1567	113458	0	0	10918	149489	0	37	2059	2096	0	151585	151585	25114																													0	
3/31/2005 11:59:59 PM	4839	0	12403	157016	0	0	12411	175719	0	0	2903	2903	0	178622	178623	6293																													0	
3/31/2005 11:59:59 PM	5005	0	3799	184803	0	0	9166	232916	0	0	59	59	0	232975	232975	38947																													0	
3/31/2005 11:59:59 PM	5050	0	1863	46864	0	0	5561	57753	0	0	299	299	0	58052	58052	5328																													0	
3/31/2005 11:59:59 PM	5069	0	20190	262872	0	3420	6309	275027	0	0	2080	2080	0	277107	273687	5846																													0	
3/31/2005 11:59:59 PM	5135	0	3487	133286	0	0	11250	162338	0	0	2636	2636	0	164974	164974	17802																													0	
3/31/2005 11:59:59 PM	5210	0	8951	336031	0	0	66535	533398	0	0	2477	2477	0	535875	535875	130832																													0	
3/31/2005 11:59:59 PM	5247	0	12396	623338	0	0	47775	748271	0	0	17461	17461	0	765732	765732	77158																													0	
3/31/2005 11:59:59 PM	5274	0	952	63327	0	0	6116	81894	0	0	3611	3611	0	85505	85506	12452																													0	
3/31/2005 11:59:59 PM	5331	0	3244	74540	0	0	33916	150903	1	6041	1367	7408	0	158311	158311	42447																													0	
3/31/2005 11:59:59 PM	5461	0	10158	216876	0	0	26487	247239	0	0	4494	4494	0	251733	251733	3876																													0	
3/31/2005 11:59:59 PM	5751	0	2974	37691	0	117	9279	52052	0	0	329	329	0	52381	52264	5082																													0	
3/31/2005 11:59:59 PM	6039	0	780	54414	0	381	3617	60440	0	0	2132	2132	0	62572	62191	2409																													0	
3/31/2005 11:59:59 PM	6057	0	121	8465	0	32	777	11018	0	0	46	46	0	11064	11032	1776																													0	
3/31/2005 11:59:59 PM	6141	0	826	11089	0	80	3057	18489	0	0	0	0	0	18489	18409	4343																													0	
3/31/2005 11:59:59 PM	6329	0	5594	160830	0	144	13030	194107	0	0	6155	6155	0	200262	200118	20247																													0	
3/31/2005 11:59:59 PM	6972	0	29165	345794	0	0	57142	430414	0	207	81739	81946	0	512360	512360	27479																													0	
3/31/2005 11:59:59 PM	7009	0	35	300781	15	0	29158	346237	153	17	9233	9403	0	355640	355641	16298																													0	
3/31/2005 11:59:59 PM	7045	0	2869	35111	0	0	6357	56876	0	0	10	10	0	56886	56887	15409																													0	
3/31/2005 11:59:59 PM	7157	0	960	12048	0	23	2232	17517	0	0	0	0	0	17517	17495	3238																													0	
3/31/2005 11:59:59 PM	7166	0	8236	406612	0	431	16605	457902	0	0	35910	35910	11	493812	493381	34685																													0	
3/31/2005 11:59:59 PM	7456	0	350	17629	0	64	4539	22168	0	0	0	0	0	22168	22104	0																													0	
3/31/2005 11:59:59 PM	7634	0	899	22000	0	298	2229	27124	0	0	0	0	0	27124	26826	2895																													0	
3/31/2005 11:59:59 PM	8033	0	264	43676	0	57	2470	49565	0	0	72	72	0	49637	49580	3419																													0	
3/31/2005 11:59:59 PM	8417	0	40101	1060505	0	0	699150	1759655	0	0	0	0	0	1759655	1759655	0																													0	
3/31/2005 11:59:59 PM	8462	0	2214	27633	0	0	8945	37680	0	0	670	670	0	38350	38350	1102																													0	
3/31/2005 11:59:59 PM	8631	0	604	18692	0	0	4323	27615	0	0	257	257	0	27872	27872	4600																													0	
3/31/2005 11:59:59 PM	9357	0	2004	155720	0	719	9960	229428	0	0	2915	2915	0	232343	231624	63748																													0	
3/31/2005 11:59:59 PM	9553	0	282	47890	0	0	1348	51642	0	0	342	342	0	51984	51984	2404																													0	
3/31/2005 11:59:59 PM	9807	0	208663	1666378	1130	17386	23798	1913807	0	195752	22939	218691	0	2132498	2115112	223631																													0	
3/31/2005 11:59:59 PM	9955	0	734	38202	0	0	7934	50318	0	0	632	632	0	50950	50951	4183																													0	
3/31/2005 11:59:59 PM	10157	0	1123	27793	0	526	5953	34496	0	0	850	850	0	35346	34821	751																													0	
3/31/2005 11:59:59 PM	10250	0	3882	211938	0	0	11290	242497	0	0	9613	9613	0	252110	252110	19269																													0	
3/31/2005 11:59:59 PM	10849	0	7680	128687	0	0	11560	162919	0	0	8362	8362	0	171281	171281	22672																													0	
3/31/2005 11:59:59 PM	10858	0	8358	285244	0	0	15777	308289	535	0	8241	8776	0	317065	317065	7269																													0	
3/31/2005 11:59:59 PM	11145	0	2951	43292	0	539	5581	83371	0	0	48	48	0	83419	82880	34498																													0	
3/31/2005 11:59:59 PM	11640	0	6455	109146	0	0	14986	138415	0	0	8290	8290	0	146705	146705	14283																													0	
3/31/2005 11:59:59 PM	11837	0	1813	58998	0	153	4439	69153	0	0	1973	1973	0	71126	70973	5716																													0	
3/31/2005 11:59:59 PM	12030	0	6456	181985	0	2923	4202	206337	0	0	2146	2146	0	208483	205560	20150																													0	
3/31/2005 11:59:59 PM	12058	0	2683	50270	0	0	5461	65721	0	0	79	79	0	65800	65800	9990																													0	
3/31/2005 11:59:59 PM	12142	0	9135	49544	0	374	19507	81547	4	0	0	4	0	81550	81177	12496																													0	
3/31/2005 11:59:59 PM	12245	0	1264	34617	0	19	6489	56468	0	0	288	288	0	56756	56737	15362																													0	
3/31/2005 11:59:59 PM	12311	0	371583	23074902	102874	0	514348	26430628	25644	136404	3196598	3358646	0	29789274	29789274	2841378																													0	
3/31/2005 11:59:59 PM	12647	0	543	30874	0	0	1506	41789	0	0	164	164	0	41953	41953	9409																													0	
3/31/2005 11:59:59 PM	12656	0	296	3161	0	136	361	5673	0	0	0	0	0	5673	5537	2151																													0	
3/31/2005 11:59:59 PM	12937	0	743	106233	0	0	2610	118119	0	0	2830	2830	0	120949	120949	9276																													0	
3/31/2005 11:59:59 PM	12946	0	6514	232178	0	174	29419	310606	0	64	7751	7815	0	318421	318247	49010																													0	
3/31/2005 11:59:59 PM	12955	0	9	85601	0	0	2460	95679	0	0	819	819	0	96498	96498	7618																													0	
3/31/2005 11:59:59 PM	13037	0	1377	54481	0	2001	6442	72555	0	0	1505	1505	0	74060	72059	11632																													0	
3/31/2005 11:59:59 PM	13103	0	7251	379157	0	0	51012	534873	0	509	202	711	0	535584	535585	104705																													0	
3/31/2005 11:59:59 PM	13251	0	219	17060	0	47	1524	22443	0	0	0	0	0	22443	22396	3859																													0	
3/31/2005 11:59:59 PM	13457	0	122	10115	0	0	1866	12400	0	0	63	63	0	12463	12463	419																													0	
3/31/2005 11:59:59 PM	14052	0	602	34728	0	123	2353	45127	0	0	834	834	0	45961	45838	8046																													0	
3/31/2005 11:59:59 PM	14155	0	944	56679	0	6	2117	71070	0	0	227	227	0	71297	71291	12274																													0	
3/31/2005 11:59:59 PM	14258	0	17593	414348	0	400	21134	513888	160	0	30914	31074	0	544962	544562	78406																													0	
3/31/2005 11:59:59 PM	14409	0	3679851	16072588	76994	0	1181264	19459105	113444	26305	2274784	2414533	0	21873637	21873637	2205253																													0	
3/31/2005 11:59:59 PM	14454	0	270	34544	0	417	1091	35930	0	0	351	351	0	36281	35864	295																													0	
3/31/2005 11:59:59 PM	14650	0	1259	12245	0	147	1417	17831	0	0	69	69	0	17900	17753	4169																													0	
3/31/2005 11:59:59 PM	14753	0	249	14350	0	287	2794	18178	0	0	471	471	0	18649	18363	1035																													0	
3/31/2005 11:59:59 PM	14865	0	5176	100545	0	0	11029	114378	0	0	2846	2846	0	117224	117224	2804																													0	
3/31/2005 11:59:59 PM	14940	0	5152	103827	0	0	2769	122466	65	0	1787	1852	0	124318	124318	15870																													0	
3/31/2005 11:59:59 PM	15536	0	17166	1094947	0	0	4200	1116809	1193	0	305916	307109	0	1423918	1423918	17662																													0	
3/31/2005 11:59:59 PM	16337	0	3499	225135	0	0	12753	268134	0	0	11671	11671	0	279805	279805	30246																													0	
3/31/2005 11:59:59 PM	16458	0	4321	88507	0	345	16087	118448	0	0	5432	5432	0	123880	123535	13854																													0	
3/31/2005 11:59:59 PM	16551	0	711	80584	0	817	1831	103823	0	0	1627	1627	0	105450	104633	21408																													0	
3/31/2005 11:59:59 PM	16748	0	720	22413	0	0	3029	30736	0	0	1734	1734	0	32470	32470	5294																													0	
3/31/2005 11:59:59 PM	16944	0	1194	8325	0	102	2108	15335	0	0	0	0	0	15335	15233	4902																													0	
3/31/2005 11:59:59 PM	16953	0	162	15401	0	0	3016	18417	0	0	13	13	0	18430	18430	0																													0	
3/31/2005 11:59:59 PM	17110	0	224	106210	0	0	2791	109131	0	0	9691	9691	0	118822	118822	130																													0	
3/31/2005 11:59:59 PM	17147	0	14304	436869	0	0	36341	554980	0	0	30039	30039	0	585019	585019	81770																													0	
3/31/2005 11:59:59 PM	17259	0	2079	24378	0	0	4082	33516	0	0	45	45	0	33561	33561	5056																													0	
3/31/2005 11:59:59 PM	17464	0	25594	902886	0	454	19188	942162	76	0	72783	72859	0	1015022	1014568	20088																													0	
3/31/2005 11:59:59 PM	17549	0	3435	254792	0	0	1860	263524	0	0	6239	6239	0	269763	269763	6872																													0	
3/31/2005 11:59:59 PM	17839	0	1501	121250	0	0	7115	137268	0	2152	4342	6494	0	143762	143762	8903																													0	
3/31/2005 11:59:59 PM	17950	0	10432	79331	0	0	7565	98959	0	0	3245	3245	0	102204	102205	12064																													0	
3/31/2005 11:59:59 PM	18050	0	9971	99223	0	426	15380	155092	0	0	587	587	0	155679	155254	40490																													0	
3/31/2005 11:59:59 PM	18135	0	1681	88580	0	0	12737	106785	0	0	2371	2371	0	109156	109156	5468																													0	
3/31/2005 11:59:59 PM	18368	0	3412	362145	0	2166	20194	408813	0	0	41464	41464	0	450277	448111	26474																													0	
3/31/2005 11:59:59 PM	18377	0	215	3265	0	0	2338	10137	0	0	0	0	0	10137	10137	4534																													0	
3/31/2005 11:59:59 PM	18827	0	8760	66334	0	40	10471	94587	0	69	84	153	0	94740	94701	17783																													0	
3/31/2005 11:59:59 PM	18836	0	2209	71734	0	0	2083	96601	0	0	118	118	0	96719	96719	22784																													0	
3/31/2005 11:59:59 PM	18854	0	369	13680	0	0	2591	16796	3	0	514	517	0	17312	17313	525																													0	
3/31/2005 11:59:59 PM	18957	0	505	27613	0	0	3840	36189	0	0	3122	3122	0	39311	39311	4736																													0	
3/31/2005 11:59:59 PM	19356	0	1008	37678	0	320	6004	47761	0	0	388	388	0	48149	47830	4080																													0	
3/31/2005 11:59:59 PM	19730	0	37873	1130146	14	646	64001	1252799	219	6235	58425	64879	61	1317677	1317031	58652																													0	
3/31/2005 11:59:59 PM	19936	0	4112	91920	0	73	8465	114060	0	0	3540	3540	0	117600	117527	13675																													0	
3/31/2005 11:59:59 PM	19972	0	3743	6415	0	0	3645	19916	0	0	0	0	0	19916	19916	9856																													0	
3/31/2005 11:59:59 PM	20053	0	145	22664	0	11	1549	28328	0	0	1018	1018	0	29346	29335	4115																													0	
3/31/2005 11:59:59 PM	20147	0	1239	23780	0	75	2479	30880	0	0	915	915	0	31795	31721	4622																													0	
3/31/2005 11:59:59 PM	20259	0	2041	17937	0	35	5436	25340	0	0	255	255	0	25595	25560	1967																													0	
3/31/2005 11:59:59 PM	20370	0	6228	96744	0	0	2344	100635	0	0	2274	2274	0	102909	102909	1547																													0	
3/31/2005 11:59:59 PM	20512	0	3535	20614	0	84	6522	44290	0	0	475	475	0	44765	44681	17154																													0	
3/31/2005 11:59:59 PM	20633	0	21159	105919	0	43	14270	140699	0	0	3494	3494	0	144193	144150	20510																													0	
3/31/2005 11:59:59 PM	20754	0	4338	4822	0	0	354	6181	0	0	167	167	0	6348	6349	1006																													0	
3/31/2005 11:59:59 PM	20839	0	961	94836	0	0	2254	107486	0	0	1583	1583	0	109069	109069	10396																													0	
3/31/2005 11:59:59 PM	20857	0	206	22853	0	0	9951	34533	0	0	577	577	0	35110	35110	1729																													0	
3/31/2005 11:59:59 PM	20866	0	2141	88034	0	0	4917	113747	0	737	0	737	0	114484	114484	20796																													0	
3/31/2005 11:59:59 PM	21256	0	685	6930	0	0	210	7140	1	0	0	1	0	7142	7142	0																													0	
3/31/2005 11:59:59 PM	21359	0	314	7609	0	0	1277	10326	0	0	474	474	0	10800	10800	1440																													0	
3/31/2005 11:59:59 PM	21630	0	3116	13448	0	22	7347	28688	0	0	21	21	0	28709	28687	7893																													0	
3/31/2005 11:59:59 PM	21658	0	662	58969	0	506	6820	78634	5	0	159	164	0	78798	78292	12845																													0	
3/31/2005 11:59:59 PM	22048	0	3738	121814	0	0	9225	145204	0	0	2931	2931	0	148135	148135	14165																													0	
3/31/2005 11:59:59 PM	22235	0	3163	201075	0	151	13088	237096	0	0	6713	6713	0	243809	243658	22933																													0	
3/31/2005 11:59:59 PM	22356	0	13148	140456	0	0	11970	160146	0	0	481	481	0	160627	160628	7721																													0	
3/31/2005 11:59:59 PM	22459	0	988	51480	0	52	4325	67661	0	0	2963	2963	0	70624	70573	11857																													0	
3/31/2005 11:59:59 PM	22543	0	516	38012	0	0	3456	47195	0	0	3734	3734	0	50929	50930	5728																													0	
3/31/2005 11:59:59 PM	22552	0	0	34122	0	6	795	37742	0	0	7	7	0	37749	37743	2825																													0	
3/31/2005 11:59:59 PM	22730	0	859	32977	0	11	7611	53225	0	422	985	1407	0	54632	54621	12637																													0	
3/31/2005 11:59:59 PM	22936	0	2544	111034	0	551	3863	136372	0	0	2440	2440	0	138812	138261	21475																													0	
3/31/2005 11:59:59 PM	22954	0	1354	44596	0	75	2276	51225	0	0	1294	1294	0	52519	52444	4353																													0	
3/31/2005 11:59:59 PM	23036	0	2471	320397	0	77	9200	348534	0	0	6933	6933	0	355467	355390	18937																													0	
3/31/2005 11:59:59 PM	23045	0	892	5865	0	69	5509	13074	0	0	0	0	0	13074	13005	1700																													0	
3/31/2005 11:59:59 PM	23241	0	36231	1470634	190	0	133426	1881312	86	63	67313	67461	0	1948773	1948773	277253																													0	
3/31/2005 11:59:59 PM	23456	0	1780	37859	0	0	2939	51175	0	0	3392	3392	0	54567	54568	10378																													0	
3/31/2005 11:59:59 PM	23504	0	6237	275201	0	0	43395	339743	0	0	18987	18987	0	358730	358730	21147																													0	
3/31/2005 11:59:59 PM	23540	0	8859	23091	0	0	20383	54135	0	0	27	27	0	54162	54163	10662																													0	
3/31/2005 11:59:59 PM	23643	0	5964	90200	0	0	10785	110213	0	0	70	70	0	110283	110283	9228																													0	
3/31/2005 11:59:59 PM	23755	0	5302	78095	0	0	2695	88929	0	0	4901	4901	0	93830	93831	8140																													0	
3/31/2005 11:59:59 PM	23812	0	16905	592737	0	0	15329	661269	0	0	10764	10764	0	672033	672033	53203																													0	
3/31/2005 11:59:59 PM	24006	0	99320	226490	0	0	77773	393660	0	0	1380	1380	0	395040	395041	89398																													0	
3/31/2005 11:59:59 PM	24266	0	88420	1326793	0	0	119070	1579384	0	0	205508	205508	0	1784892	1784892	133521																													0	
3/31/2005 11:59:59 PM	24453	0	8919	25323	0	0	1788	30501	0	0	0	0	0	30501	30501	3390																													0	
3/31/2005 11:59:59 PM	24659	0	1217	18051	0	0	859	20863	0	0	38	38	0	20901	20901	1953																													0	
3/31/2005 11:59:59 PM	24668	0	1480	55598	0	52	8132	82079	0	0	19	19	0	82098	82046	18349																													0	
3/31/2005 11:59:59 PM	24855	0	0	4370	0	0	603	5289	0	0	0	0	0	5289	5290	317																													0	
3/31/2005 11:59:59 PM	24949	0	5761	367477	0	641	11022	421605	0	0	13901	13901	0	435506	434865	43106																													0	
3/31/2005 11:59:59 PM	25357	0	3338	28160	0	0	1810	34988	0	0	1410	1410	0	36398	36399	5019																													0	
3/31/2005 11:59:59 PM	25647	0	1050	45907	0	739	5258	57623	0	0	111	111	0	57734	56995	6458																													0	
3/31/2005 11:59:59 PM	25852	0	4420	249878	0	1051	14729	295330	0	0	8607	8607	0	303937	302886	30723																													0	
3/31/2005 11:59:59 PM	26149	0	556	34180	0	0	1933	38455	0	0	67	67	0	38522	38522	2342																													0	
3/31/2005 11:59:59 PM	26233	0	8056	365605	0	0	11620	384748	258	0	6463	6721	149	391469	391469	7523																													0	
3/31/2005 11:59:59 PM	26242	0	6174	160144	0	789	27305	220954	0	0	2222	2222	0	223176	222387	33505																													0	
3/31/2005 11:59:59 PM	26457	0	7463	9446	0	46	509	12691	0	0	0	0	0	12691	12644	2736																													0	
3/31/2005 11:59:59 PM	26756	0	181	10698	0	375	941	12598	0	0	10	10	0	12608	12233	959																													0	
3/31/2005 11:59:59 PM	26765	0	2015	8255	0	0	8777	17855	0	0	311	311	0	18166	18166	823																													0	
3/31/2005 11:59:59 PM	26859	0	10558	257536	0	0	8132	275649	65	0	9219	9284	0	284933	284933	9981																													0	
3/31/2005 11:59:59 PM	26916	0	10537	190819	7	0	18470	248143	0	4	353	357	0	248500	248500	38854																													0	
3/31/2005 11:59:59 PM	27548	0	12387	177070	0	0	30744	243305	3	110	16542	16655	0	259959	259959	35491																													0	
3/31/2005 11:59:59 PM	27614	0	7889	71648	0	0	18941	126733	1	0	5671	5672	0	132405	132405	36144																													0	
3/31/2005 11:59:59 PM	27838	0	1362	162485	0	0	10318	196560	0	0	11455	11455	0	208015	208016	23758																													0	
3/31/2005 11:59:59 PM	27847	0	2122	82942	0	216	14321	119921	0	0	251	251	0	120172	119956	22658																													0	
3/31/2005 11:59:59 PM	28013	0	90291	270179	0	0	196583	570691	0	0	36942	36942	0	607633	607633	103929																													0	
3/31/2005 11:59:59 PM	28152	0	688	29833	0	0	2304	40282	0	0	408	408	0	40690	40690	8145																													0	
3/31/2005 11:59:59 PM	28255	0	6272	43558	0	0	11339	56727	0	0	2024	2024	0	58751	58752	1831																													0	
3/31/2005 11:59:59 PM	28349	0	2510	64615	0	0	7854	83252	0	0	56	56	0	83308	83308	10783																													0	
3/31/2005 11:59:59 PM	28406	0	18128	171290	0	0	88876	331564	0	0	0	0	0	331564	331564	71398																													0	
3/31/2005 11:59:59 PM	28572	0	877	18401	0	0	876	41966	0	0	1499	1499	0	43465	43465	22689																													0	
3/31/2005 11:59:59 PM	28732	0	0	37940	0	0	3835	45387	0	0	264	264	0	45651	45651	3612																													0	
3/31/2005 11:59:59 PM	29104	0	19842	355638	0	0	91360	539643	0	14595	7967	22562	0	562205	562205	92645																													0	
3/31/2005 11:59:59 PM	29159	0	0	6931	0	73	3163	10094	0	0	51	51	0	10145	10072	0																													0	
3/31/2005 11:59:59 PM	29252	0	4267	51617	0	171	6576	66418	0	0	2189	2189	0	68607	68436	8225																													0	
3/31/2005 11:59:59 PM	29636	0	59093	318664	0	0	23808	388807	0	0	5125	5125	0	393932	393933	46336																													0	
3/31/2005 11:59:59 PM	29850	0	1142	23614	0	0	4270	34369	0	0	690	690	0	35059	35060	6486																													0	
3/31/2005 11:59:59 PM	29944	0	0	19967	0	0	3054	36639	0	0	45	45	0	36684	36684	13618																													0	
3/31/2005 11:59:59 PM	29953	0	6435	40565	0	117	790	47313	0	0	2341	2341	0	49654	49537	5958																													0	
3/31/2005 11:59:59 PM	30052	0	763	9081	0	112	471	10746	0	0	13	13	0	10759	10647	1194																													0	
3/31/2005 11:59:59 PM	30155	0	768	48758	366	857	5556	57490	169	0	0	169	0	57659	56802	3176																													0	
3/31/2005 11:59:59 PM	30258	0	1792	210698	0	265	3743	220620	0	0	740	740	0	221360	221095	6179																													0	
3/31/2005 11:59:59 PM	30418	0	351906	14863	0	0	89886	104928	0	0	0	0	0	104928	104928	179																													0	
3/31/2005 11:59:59 PM	30502	0	4562	215799	0	0	14060	279335	0	1889	910	2799	0	282134	282134	49476																													0	
3/31/2005 11:59:59 PM	30650	0	723	109625	0	0	5014	122639	0	0	5101	5101	0	127740	127740	8000																													0	
3/31/2005 11:59:59 PM	30810	0	3032	17583610	101	473655	143443	17802721	0	6952	5448955	5455907	0	23258628	22784973	75668																													0	
3/31/2005 11:59:59 PM	30856	0	5814	108715	0	0	2617	122378	43	37	2914	2994	0	125373	125373	11046																													0	
3/31/2005 11:59:59 PM	31134	0	488	42888	0	0	5212	56726	0	0	0	0	0	56726	56727	8627																													0	
3/31/2005 11:59:59 PM	31255	0	1415	204962	0	1709	8104	216900	0	0	3567	3567	0	220467	218758	3834																													0	
3/31/2005 11:59:59 PM	31657	0	768	34145	0	0	6591	42833	19	0	216	235	0	43068	43068	2097																													0	
3/31/2005 11:59:59 PM	31826	0	3749	119139	0	0	10505	155301	0	0	1456	1456	0	156757	156758	25658																													0	
3/31/2005 11:59:59 PM	31835	0	1969	51460	0	1137	3648	61348	0	0	556	556	0	61904	60767	6240																													0	
3/31/2005 11:59:59 PM	32159	0	8289	73874	0	0	2128	80123	0	0	3348	3348	0	83471	83471	4121																													0	
