Reporting Period	ID RSSD	UBPR0416	UBPR3506	UBPR5369	UBPR8783	UBPRE582	UBPRE583	UBPRE588	UBPRE589	UBPRE590	UBPRE602	UBPRE621	UBPRE622	UBPRE623	UBPRE624	UBPRG378	UBPRM026	UBPRM027	UBPRM028	UBPRM029	UBPRM030	UBPRM031	UBPRM032	UBPRM033	UBPRM034	UBPRM035	UBPRM036	UBPRM037	UBPRM038	UBPRM039	UBPRM042	
3/31/2005 11:59:59 PM	1351	13500	0	0	1984	4391	54528	0	4.25	0	55.97	-0.12	-1.38	-3.6	34.92			64.38	29.02	1.51	5.1		0		0	0	0	-3.7		0	100	
3/31/2005 11:59:59 PM	1454	21997	0	1129	78487	38248	63919	0	10.35	0.04	57.93	-5.81		0	15.92			67.28	5.56	12.43	14.63		0		0	0	0.1	-1.51		0.68	100	
3/31/2005 11:59:59 PM	1557	3774	0	0	0	5960	11829	0	18.17	0	48.26	0	1.39	0.42	29.53			85.78	14.22	0	0		0		0	0	0	-0.11		0	100	
3/31/2005 11:59:59 PM	1632	25381	0	0	0	7172	144670	0	1.83	0	87.8	0		0	97.94			77.82	18.5	3.69	0		0		0	0	0	-0.7		0	100	
3/31/2005 11:59:59 PM	1669	23652	0	0	0	43249	50726	0	19.47	0	30.99	0	0.7	1.26	19.96			92.33	7.62	0.04	0		0		0	0	0	-1.44		0	100	
3/31/2005 11:59:59 PM	1829	9747	0	0	958	8712	32501	0	2.8	1.1	57.03	-0.09		0	8.54			17.75	38.51	40.74	0		0		0	0	3	0.98		0	100	
3/31/2005 11:59:59 PM	1856	145684	0	0	0	97	3524	0	0.05	0	6.32	0	-2.28	-13.9	75.32			15.86	1.03	0.55	82.56		0		0	0	0	-3.37		0	100	
3/31/2005 11:59:59 PM	2040	2616	0	303	0	5040	49906	0	3.4	0.36	75.01	0		0	10.26			9.88	80.16	1.93	5.93		0		0	0	2.09	1.38		0.27	100	
3/31/2005 11:59:59 PM	2161	25473	0	0	0	28348	44777	0	26.27	0	50.18	0	9.85	0.21	85.51			83.06	3.39	13.56	0		0		0	0	0	-1.32		0	100	
3/31/2005 11:59:59 PM	2376	198313	0	0	0	5328	18801	0	0.52	5.81	43.12	0	-1.75	-6.08	38.19			4.91	0	40.96	42.34		0		0.42	0	11.37	-0.66		0	100	
3/31/2005 11:59:59 PM	2451	0	0	0	0	292	4379	0	1.44	0	90.25	0		0																0		
3/31/2005 11:59:59 PM	2554	1543	0	0	0	500	1637	0	7.17	0	45.61	0	0	0	65.08			97.72	2.11	0.17	0		0		0	0	0	-3.35		0	100	
3/31/2005 11:59:59 PM	2732	38754	0	26532	983	33241	130191	0	6.59	0	77.57	-0.03		0	52.78			38.67	55.13	0	0		0		6.2	0	0	-0.99		6.8	100	
3/31/2005 11:59:59 PM	2750	9353	0	0	0	1148	12804	0	2.37	0	62.24	0		0	64.4			56.76	3.37	39.87	0		0		0	0	0	-2.08		0	100	
3/31/2005 11:59:59 PM	2938	45313	0	0	2968	9743	131406	0	2.86	0	80.25	-0.12		0	96.39			76.81	9.73	7.22	6.24		0		0	0	0	-0.72		0	100	
3/31/2005 11:59:59 PM	2956	14415	0	0	17566	5497	46688	0	5.14	0	53.4	-2.07		0	37.58			96.47	3.45	0.08	0		0		0	0	0	-1.63		0	100	
3/31/2005 11:59:59 PM	3252	23627	0	0	7400	9422	9422	0	10.82	0	49.59	-0.79	-0.95	-0.95	75.81			42.33	22.02	32.18	0		0		3.48	0	0	-1.2		0	100	
3/31/2005 11:59:59 PM	3458	5543	0	0	0	5067	7236	0	21.43	0	35.9	0	0.19	0.21	56.65			63.83	15.33	2.41	3.26		10.02		5.15	0	0	-1.76		0	100	
3/31/2005 11:59:59 PM	3506	82518	0	0	0	67267	121375	0	4.52	0	65.15	0	4.08	0.38	22.55			56.54	11.6	4.3	27.57		0		0	0	0	-1.21		0	100	
3/31/2005 11:59:59 PM	3579	24112	0	0	0	2040	33408	0	0.61	0	77.45	0		0	54.36			0.87	43.97	36.48	2.59		0		16.09	0	0	1.68		0	100	
3/31/2005 11:59:59 PM	3720	26486	0	230	3181	9147	28544	0	5.83	0	54.93	-0.39	2.11	1.56	51.06			54.21	25.05	19.44	1.3		0		0	0	0	-2.26		0.26	100	
3/31/2005 11:59:59 PM	3953	0	0	14381	0	65	36863	0	0.07	0	89.43	0		0																17.33		
3/31/2005 11:59:59 PM	4138	16352	0	0	9113	942	15551	0	0.55	0	65.87	-2.24		0	36.62			74.62	22.94	2.44	0		0		0	0	0	-1.66		0	100	
3/31/2005 11:59:59 PM	4147	1463	0	0	0	2686	13298	0	2.42	0	66.86	0		0	6.6			24.59	67.68	0.28	0		0		7.45	0	0	0.84		0	100	
3/31/2005 11:59:59 PM	4156	17759	0	752	0	6383	36746	0	4.71	0	66.17	0		0	56.33			37.38	60.81	0	0		0		1.81	0	0	-0.02		0.83	100	
3/31/2005 11:59:59 PM	4231	29938	0	0	0	0	16819	0	0	0	41.91	0		0	49.05			52.33	14.76	31.37	1.54		0		0	0	0	-2.56		0	100	
3/31/2005 11:59:59 PM	4437	37665	0	0	0	23800	79904	0	10.93	0	71.35	0	0.33	0.08	75.01			76.91	17.69	5.4	0		0		0	0	0	-0.99		0	100	
3/31/2005 11:59:59 PM	4839	42710	0	0	5895	1828	58186	0	0.76	0	64.5	-0.35		0	59.9			15.54	28.38	47.84	4.51		0		3.73	0	0	-0.61		0	100	
3/31/2005 11:59:59 PM	5005	0	0	0	1733	12465	44849	0	3.99	5.98	63.87	-0.06	0.43	0.03	0			32.21	1.69	8.44	6.71		0		27.69	0	23.27	1.48		0	100	
3/31/2005 11:59:59 PM	5050	16877	0	0	2711	1158	19677	0	1.34	0	61.41	-0.46		0	59.57			27.02	49.73	19.69	3.55		0		0	0	0	0.5		0	100	
3/31/2005 11:59:59 PM	5069	0	0	0	0	30300	141551	0	9.48	0	76.29	0		0	0			91.25	4.77	0	0		0		3.97	0	0	0.66		0	100	
3/31/2005 11:59:59 PM	5135	22682	0	0	4935	18062	97736	0	7.94	0	69.85	-0.28		0	66.2			83.87	7.64	8.5	0		0		0	0	0	-0.48		0	100	
3/31/2005 11:59:59 PM	5210	87611	0	890	154017	14520	22675	0	1.57	0	48.7	-7.17	0.86	0.32	21.85			40.9	5.74	34	0		0		19.36	0	0	-2.57		0.2	100	
3/31/2005 11:59:59 PM	5247	81197	0	32	0	103210	272658	0	9.6	0.05	72.25	0		0	41.24			92.63	7.12	0	0		0		0	0	0.25	-1.29		0	100	
3/31/2005 11:59:59 PM	5274	8821	0	0	3254	8380	25426	0	7.06	0	68.25	-0.35		0	43.45			68.98	8.81	18.09	0.04		1.54		2.56	0	0	-1.59		0	100	
3/31/2005 11:59:59 PM	5331	130018	0	0	44510	1768	11641	0	0.54	0	40.37	-2.06		0	79.81			64.97	23.4	4	6.86		0.77		0	0	0	-1.08		0	100	
3/31/2005 11:59:59 PM	5461	49310	0	0	7361	7796	73294	0	2.13	0.29	55.72	-0.36		0	37.56			49.49	21.14	22.84	0		0		5.73	0	0.8	-0.21		0	100	
3/31/2005 11:59:59 PM	5751	36608	0	0	8739	6191	27118	0	6.45	0	45.87	-1.04		0	83.68			38.55	24.02	31.01	6.42		0		0	0	0	-1.03		0	100	
3/31/2005 11:59:59 PM	6039	7823	0	0	3681	8172	26862	0	10.64	0.07	70.01	-0.8		0	91.88			95.76	3.65	0	0		0		0	0	0.59	-1.55		0	100	
3/31/2005 11:59:59 PM	6057	1822	0	0	0	2387	4994	0	15.1	0	70.63	0	5.94	0.43	57.6			97	1.26	0	1.74		0		0	0	0	-1.19		0	100	
3/31/2005 11:59:59 PM	6141	1658	0	0	1453	4653	11103	0	13.08	0	40.16	-1.06	-0.54	-1.81	12.77			28.84	34.29	23.44	13.42		0		0	0	0			0	100	
3/31/2005 11:59:59 PM	6329	19105	0	0	0	10451	76611	0	3.88	0	66.89	0	3.53	0.18	37.55			42.6	11.05	46.35	0		0		0	0	0	0.13		0	100	
3/31/2005 11:59:59 PM	6972	24369	0	25299	199317	26706	151722	0	3.76	0	50.04	-2.8	-1.06	-2.49	9.01			80.76	18.85	0.02	0		0		0.36	0	0	-0.26		7.06	100	
3/31/2005 11:59:59 PM	7009	81944	0	0	0	91491	381995	0	19.06	1.76	63.06	0		0	72.89			0.71	91.78	0	0		0		0	0	7.51	1.02		0	100	
3/31/2005 11:59:59 PM	7045	1142	0	0	4477	9783	15180	0	9.81	0	49.44	-0.2	2.56	1.82	3.15			57	42.99	0.01	0		0		0	0	0	-0.76		0	100	
3/31/2005 11:59:59 PM	7157	1197	0	0	0	5050	10585	0	16.67	0	58.64	0		0	12.83			54.94	31.65	7.22	6.19		0		0	0	0	-1.2		0	100	
3/31/2005 11:59:59 PM	7166	33869	0	1484	0	20282	212496	0	3.61	0	83.01	0	3.58	0.22	87.61			9.12	53.8	21.92	13.86		0		1.29	0	0	1.22		0.32	100	
3/31/2005 11:59:59 PM	7456	7700	0	0	1597	3197	10870	0	8	0	41.24	-0.07	-0.39	-0.08	41.82			71.86	4.18	23.96	0		0		0	0	0	-1.95		0	100	
3/31/2005 11:59:59 PM	7634	2420	0	0	0	1707	10379	0	4.37	0	58.71	0	2.98	0.22	21.29			36.17	43.41	20.42	0		0		0	0	0	-0.85		0	100	
3/31/2005 11:59:59 PM	8033	454	0	0	0	1158	41674	0	1.86	0	86.27	0		0	13.17			28.78	62.9	8.33	0		0		0	0	0	-1.12		0	100	
3/31/2005 11:59:59 PM	8417	0	0	0	0	203708	3020660	0	4.43	0	61.31	0		0																0		
3/31/2005 11:59:59 PM	8462	10792	0	0	0	16064	25014	0	21.1	0	36.93	0	1.8	0.12	34.81			56.58	24.85	18.57	0		0		0	0	0	-1.05		0	100	
3/31/2005 11:59:59 PM	8631	3913	0	0	0	9521	12287	0	19.25	0	50.28	0		0	23.49			100	0	0	0		0		0	0	0	-2.03		0	100	
3/31/2005 11:59:59 PM	9357	29644	0	126499	0	16491	236374	0	4.98	0.3	84	0		0	95.25			95.69	0	0	1.16		0		0	0	3.15	-0.99		45.37	100	
3/31/2005 11:59:59 PM	9553	2655	0	0	0	1052	21433	0	1.78	0	88.92	0		0	91.96			84.69	15.24	0.07	0		0		0	0	0	-0.38		0	100	
3/31/2005 11:59:59 PM	9807	271911	0	0	0	207997	853530	0	8.66	0	78.55	0	1.53	2.65	62.81			45.84	1.28	16.97	0		0		35.91	0	0	3.53		0	100	
3/31/2005 11:59:59 PM	9955	23425	0	0	493	15108	26861	0	17.49	0	48.03	-0.1		0	79.35			95	5	0	0		0		0	0	0	-0.6		0	100	
3/31/2005 11:59:59 PM	10157	13458	0	0	694	1736	10068	0	2.94	0	43.37	-0.12	-0.55	-0.43	49.49			38.79	2.59	45.88	12.74		0		0	0	0	-1.8		0	100	
3/31/2005 11:59:59 PM	10250	23019	0	0	0	5521	63753	0	1.79	0	79.65	0		0	49.89			12.53	50.39	36.82	0.26		0		0	0	0	-0.4		0	100	
3/31/2005 11:59:59 PM	10849	29760	0	0	0	9462	74623	0	3.97	0	67.92	0	-0.9	-2	53.13			20.93	23.62	40.29	12.48		0		2.67	0	0	0.04		0	100	
3/31/2005 11:59:59 PM	10858	53073	252	16309	0	12357	171661	252	3.2	0	74.18	0	-1.36	-2.31	95.41			99	1	0	0		0		0	0	0			5.63	100	
3/31/2005 11:59:59 PM	11145	580	0	0	2788	13083	21862	0	9.21	0	71.95	-0.37	1.69	0.18	2.99			37.89	48.52	7.97	0.43		0		5.18	0	0	-0.33		0	100	
3/31/2005 11:59:59 PM	11640	40722	0	0	6398	2840	44596	0	1.31	0	56.3	-0.49		0	53.52			31.54	57.61	4.35	6.5		0		0	0	0	-0.91		0	100	
3/31/2005 11:59:59 PM	11837	23617	0	0	1974	871	40928	0	0.93	0	67.15	-0.31		0	94.99			81.91	15.65	2.45	0		0		0	0	0	0.33		0	100	
3/31/2005 11:59:59 PM	12030	19291	0	0	0	12732	155716	0	5.19	0	85.36	0	-0.04	-0.01	96.45			96.26	3.26	0.47	0		0		0	0	0	-1.02		0	100	
3/31/2005 11:59:59 PM	12058	18167	0	474	983	11198	30332	0	11.28	0	67.38	-0.18	2.81	0.26	79.29			91.4	8.6	0	0		0		0	0	0	-0.91		0.7	100	
3/31/2005 11:59:59 PM	12142	43863	0	0	0	16217	25518	0	9.04	0	36.04	0	0.39	0.11	50.59			25.1	31.73	41.21	1		0.96		0	0	0	-0.46		0	100	
3/31/2005 11:59:59 PM	12245	3554	0	0	2081	4028	22361	0	4.08	0.31	60.64	-0.2		0	10.92			19.98	61.44	0.16	17.49		0		0	0	0.93	1.19		0	100	
3/31/2005 11:59:59 PM	12311	1732830	0	252932	17695	188572	5111326	0	0.59	0.13	78.48	-0.01		0	43.94			24.53	9.94	8.17	19.51		36.67		0	0.11	1.07	-1.32		1.04	100	
3/31/2005 11:59:59 PM	12647	0	0	379	0	5859	29453	0	10.23	0	64.98	0	-0.36	-0.76	0			3.56	55.14	7.35	12.13		0		21.83	0	0			1.01	100	
3/31/2005 11:59:59 PM	12656	701	0	0	0	969	1905	0	10.36	0	74.99	0	-18.81	-13.47	100			100	0	0	0		0		0	0	0			0	100	
3/31/2005 11:59:59 PM	12937	1500	0	0	0	236	15037	0	0.17	0	84.1	0		0	10.01			69.58	0	0	0		0		30.42	0	0	-0.64		0	100	
3/31/2005 11:59:59 PM	12946	80182	0	0	17560	9872	85168	0	2.03	0	58.7	-0.85	0.57	0.01	49			27	23.03	19.31	20.29		0		10.37	0	0	-0.17		0	100	
3/31/2005 11:59:59 PM	12955	9587	0	1444	0	7299	58660	0	6.5	0	81.15	0	-0.02	-0.01	69.57			55.2	34.14	0.07	10.59		0		0	0	0	0.34		1.58	100	
3/31/2005 11:59:59 PM	13037	3251	0	0	21225	4237	19655	0	3.92	0	63.87	-1.87		0	14.02			100	0	0	0		0		0	0	0	-1.29		0	100	
3/31/2005 11:59:59 PM	13103	16765	0	0	0	22630	52453	0	2.6	7.96	59.47	0	1.52	0.05	5.34			40.42	0	34.77	0		0		2.75	0	22.06	8.53		0	100	
3/31/2005 11:59:59 PM	13251	1308	0	0	0	1865	9731	0	5.79	0	66.19	0		0	16.65			68.64	22.08	9.28	0		0		0	0	0	-0.87		0	100	
3/31/2005 11:59:59 PM	13457	1965	0	0	884	2737	6832	0	13.5	0.14	49.57	-0.31		0	34.27			43.9	52.62	0.28	0		0		2.72	0	0.49	0.3		0	100	
3/31/2005 11:59:59 PM	14052	0	0	0	0	6772	39859	0	10.85	0	79.35	0	1.69	0.04	0			98.38	1.62	0	0		0		0	0	0	-1.02		0	100	
3/31/2005 11:59:59 PM	14155	4809	0	0	0	3026	27908	0	3.3	0	80.64	0	1.81	0.14	46.73			40.79	29.23	4.84	25.14		0		0	0	0	-0.47		0	100	
3/31/2005 11:59:59 PM	14258	30536	0	3600	0	75451	279979	0	10.98	0	81.61	0		0	78.69			60.26	24.86	14.88	0		0		0	0	0	0.01		0.65	100	
3/31/2005 11:59:59 PM	14409	2737225	0	109	0	144715	1952576	0	0.46	0	66.4	0		0	32.64			7.04	0.19	37.34	53.82		1.6		0	0.01	0	-1.05		0	100	
3/31/2005 11:59:59 PM	14454	1344	0	0	0	3550	16199	0	8.87	0	84.8	0		0	93.79			0	0	80.39	19.61		0		0	0	0	2.8		0	100	
3/31/2005 11:59:59 PM	14650	3665	0	0	0	6815	9500	0	23.77	0	56.36	0	-0.94	-0.6	100			65.65	27.83	6.52	0		0		0	0	0	-0.56		0	100	
3/31/2005 11:59:59 PM	14753	3506	0	0	0	2255	10170	0	7.55	0	47.47	0	0	0	28.95			63.8	8.56	12.11	15.53		0		0	0	0	-1.89		0	100	
3/31/2005 11:59:59 PM	14865	21823	0	0	3459	2291	36709	0	1.38	0	57.97	-0.22		0	40.79			19.39	22.45	58.16	0		0		0	0	0	-1.2		0	100	
3/31/2005 11:59:59 PM	14940	6173	0	0	0	2982	14875	0	1.95	0	84.27	0		0	37.87			0	70.84	29.16	0		0		0	0	0	0.06		0	100	
3/31/2005 11:59:59 PM	15536	1444	0	0	0	11703	526877	0	1	0	89.25	0	3.42	1.35	1.28			0	1.01	0.27	54.09		0		44.63	0	0	-0.53		0	100	
3/31/2005 11:59:59 PM	16337	14048	0	0	23469	14766	75773	0	4.22	0	73.98	-1.57		0	26.2			55.8	29.93	14.27	0		0		0	0	0	-0.61		0	100	
3/31/2005 11:59:59 PM	16458	12926	0	935	0	20458	53370	0	10.31	0	51.41	0	-0.94	-1.18	16.98			59.27	28.44	0.12	12.17		0		0	0	0	-1.64		0.9	100	
3/31/2005 11:59:59 PM	16551	2957	0	209	0	1278	25964	0	0.97	0	88.62	0		0	48.13			53.87	45.54	0.59	0		0		0	0	0	-1.24		0.18	100	
3/31/2005 11:59:59 PM	16748	0	0	233	0	3874	7537	0	8.01	0	62.63	0	18.32	1.02	0			60.93	2.56	36.5	0		0		0	0	0	-2.11		0.76	100	
3/31/2005 11:59:59 PM	16944	0	0	0	0	2756	4613	0	9.35	0	44.23	0	1.96	0.09	0			28.1	61.4	0.73	0		0		9.77	0	0	-0.78		0	100	
3/31/2005 11:59:59 PM	16953	2800	0	0	0	5003	10792	0	16.55	0	34.51	0	2.2	0.17	20.16			97.44	2.56	0	0		0		0	0	0	-1.94		0	100	
3/31/2005 11:59:59 PM	17110	0	0	0	0	12040	79761	0	10.01	0	84.48	0		0																0		
3/31/2005 11:59:59 PM	17147	87956	0	0	0	53044	172014	0	6.71	0	71.67	0	0	0	69.08			19.82	36.61	29.23	14.33		0		0	0	0	-0.09		0	100	
3/31/2005 11:59:59 PM	17259	3829	0	0	2472	2859	29457	0	5.04	0	53.39	-0.49	7.59	0.33	17.38			59.27	35.82	4.76	0.15		0		0	0	0	-0.5		0	100	
3/31/2005 11:59:59 PM	17464	46214	0	288	7431	18726	213269	0	1.76	0.03	84.83	-0.07	0.1	0	99.2			22.51	9.93	64.86	1.92		0		0	0	0.79	0.06		0.03	100	
3/31/2005 11:59:59 PM	17549	13526	0	0	0	4117	32767	0	1.47	0	71.4	0	1.26	0.38	24.9			0	5.25	0.38	12.2		0		82.18	0	0	0.81		0	100	
3/31/2005 11:59:59 PM	17839	27570	0	0	0	4462	44356	0	2.57	0	79.64	0		0	97.88			96.18	2.72	1.1	0		0		0	0	0	-1.92		0	100	
3/31/2005 11:59:59 PM	17950	28366	0	0	3058	614	19126	0	0.41	0	62.92	-0.34	0.56	0.02	63.22			71.36	6.25	10.45	10.8		0		1.14	0	0	-1.56		0	100	
3/31/2005 11:59:59 PM	18050	70201	0	0	0	8295	28360	0	3.13	0	57.43	0	1.34	0.73	83.83			29.75	17.13	52.82	0.3		0		0	0	0	-1.46		0	100	
3/31/2005 11:59:59 PM	18135	16579	0	2109	19423	11080	16970	0	6.74	0	54.87	-1.89		0	38.35			55.62	44.38	0	0		0		0	0	0	1.03		2.38	100	
3/31/2005 11:59:59 PM	18368	17422	0	0	0	55900	196489	0	10.94	0.01	74.14	0	-0.42	-0.17	26.28			37.55	47.03	0	0		0		15.37	0	0.06	-1.7		0	100	
3/31/2005 11:59:59 PM	18377	0	0	0	0	10221	10221	0	42.39	0	47.44	0	0	0	0			5.48	0	82.97	11.56		0		0	0	0	-1.43		0	100	
3/31/2005 11:59:59 PM	18827	25115	0	0	0	9767	15552	0	6.04	0	52.85	0	-1.39	-4.27	42.88			52.85	22.3	17.1	0		0		7.75	0	0	-1.51		0	100	
3/31/2005 11:59:59 PM	18836	695	0	0	0	3551	16902	0	2.76	0.02	83.46	0	1.99	0.13	7.28			67.36	14.33	10.86	7.15		0		0	0	0.3	-0.72		0	100	
3/31/2005 11:59:59 PM	18854	8053	0	0	0	2908	5904	0	10.52	0	49.7	0	0	0	91.54			99.67	0.23	0.1	0		0		0	0	0	-2.56		0	100	
3/31/2005 11:59:59 PM	18957	10480	0	0	295	2712	14331	0	4.84	0	61.42	-0.1		0	66.93			26.06	25.56	12.74	35.64		0		0	0	0	-1.53		0	100	
3/31/2005 11:59:59 PM	19356	8078	0	0	1932	75	10388	0	0.1	0	54.28	-0.22		0	27.44			64.35	0.82	23.78	0		0		11.05	0	0	-2.33		0	100	
3/31/2005 11:59:59 PM	19730	117513	0	1340	24518	119962	600959	0	7.43	0.35	74.31	-0.39	-1.64	-0.39	77.19			49.17	5.28	38.07	0.66		0		3.11	0	3.7	-1.23		0.12	100	
3/31/2005 11:59:59 PM	19936	36558	0	0	3494	7219	43412	0	4.41	0	60.62	-0.12	-2.6	-2.25	86.02			24.4	6.54	49.24	19.83		0		0	0	0	-1.12		0	100	
3/31/2005 11:59:59 PM	19972	0	0	0	5742	6598	6825	0	13.74	0	49.24	-1.19	-1.77	-2.65	0			94.64	3.9	1.45	0		0		0	0	0			0	100	
3/31/2005 11:59:59 PM	20053	3417	0	0	0	3605	16364	0	9.39	0.1	69.1	0		0	46.89			52.96	4.12	0.01	0		0		42.36	0	0.55	-0.15		0	100	
3/31/2005 11:59:59 PM	20147	0	0	0	0	10	5706	0	0.02	0	60.81	0		0	0			17.91	53.57	28.52	0		0		0	0	0	-0.19		0	100	
3/31/2005 11:59:59 PM	20259	4347	0	0	0	1056	9091	0	2.1	8.21	32.87	0		0	14.74			1.46	0	84.54	0		0		0	0	13.99	-2.85		0	100	
3/31/2005 11:59:59 PM	20370	2131	0	96	0	96	41214	0	0.08	0	74	0		0	15.58			0	58.41	2.05	39.54		0		0	0	0	3.6		0.11	100	
3/31/2005 11:59:59 PM	20512	2875	0	0	7750	2054	3142	269	2.26	0	56.39	-2.98	-1.46	-0.49	8.62			49.4	36.08	14.52	0		0		0	0	0	1.28		0	100	
3/31/2005 11:59:59 PM	20633	16507	0	0	20941	31569	60246	0	13.35	0.36	45.88	-2.34	-1.07	-1.63	18.14			56.09	5.69	29.41	0.73		0		7.16	0	0.93	-2.29		0	100	
3/31/2005 11:59:59 PM	20754	1785	0	0	0	3314	6483	0	25.83	0	50.68	0	-1.1	-0.62	35.46			96.52	3.48	0	0		0		0	0	0	-1.06		0	100	
3/31/2005 11:59:59 PM	20839	3186	0	0	0	910	34680	0	0.72	0	89.38	0		0	62.57			23.92	0	29.65	28.02		0		18.4	0	0	-1.09		0	100	
3/31/2005 11:59:59 PM	20857	19116	0	0	0	15447	25045	0	20.3	0	29.98	0		0	67.93			58.11	40.32	0.48	0.73		0		0.36	0	0	-0.49		0	100	
3/31/2005 11:59:59 PM	20866	1000	0	677	0	5684	25270	0	3.66	0	77.27	0		0	5.5			32.78	2.18	65.04	0		0		0	0	0	-1.95		0.56	100	
3/31/2005 11:59:59 PM	21256	1792	0	0	0	898	2177	0	10.42	0	52.36	0	1.69	0.18	97.76			29.35	6.33	64.32	0		0		0	0	0	-1.15		0	100	
3/31/2005 11:59:59 PM	21359	1443	0	0	0	1521	3920	0	8.92	0	68.45	0	5.66	0.35	64.45			50.25	45.29	0	0		0		4.47	0	0	-0.28		0	100	
3/31/2005 11:59:59 PM	21630	16124	0	0	1171	12044	19681	0	17.55	0	37.79	-0.37		0	46.75			38.06	18.83	38.7	4.41		0		0	0	0	-0.23		0	100	
3/31/2005 11:59:59 PM	21658	7215	0	0	3940	4571	34749	0	3.89	0	67.38	-0.55	0	0	25.42			76.3	19	1.02	0		0		3.68	0	0	-1.23		0	100	
3/31/2005 11:59:59 PM	22048	39033	0	218	200	15768	73215	89	7.98	0.87	69.44	0.01		0	94.47			92.36	0.93	2.09	0		0		0.48	0	4.14	-2.37		0.16	100	
3/31/2005 11:59:59 PM	22235	35546	0	0	966	11470	93694	0	3.68	0	74.16	0.07	0	0	70.89			21.44	5.41	33.77	38.38		0		1	0	0	-1.8		0	100	
3/31/2005 11:59:59 PM	22356	37717	0	665	0	14715	43693	0	6.45	0.07	63.42	0	0	0	70.32			2.88	42.43	6.05	46.49		0		1.86	0	0.29	1.86		0.46	100	
3/31/2005 11:59:59 PM	22459	12511	0	0	0	11231	21599	0	11.61	0	75.01	0		0	88.96			88.96	11.04	0	0		0		0	0	0	-0.85		0	100	
3/31/2005 11:59:59 PM	22543	203	0	0	0	7742	21692	0	11.63	0	71.05	0		0	1.45			76.01	12.52	7.83	0		0		3.64	0	0	-1.13		0	100	
3/31/2005 11:59:59 PM	22552	2918	0	0	590	189	16575	0	0.44	0	86.57	-0.25	-1.67	-0.46	78.84			53.8	45.26	0.95	0		0		0	0	0	-1.34		0	100	
