Reporting Period	ID RSSD	UBPR3632	UBPR3792	UBPR5310	UBPR5311	UBPR8274	UBPR8275	UBPRH392	UBPRH393	UBPRH394	UBPRH395	UBPRH396	UBPRH397	UBPRH398	UBPRP742	UBPRP839	UBPRP840	UBPRP841	UBPRP842	UBPRP843	UBPRP849	UBPRP851	UBPRP852	UBPRP856	UBPRP857	UBPRP858	UBPRP859	UBPRP860	UBPRP861	UBPRP862	UBPRP863	UBPRP864	UBPRP865	UBPRP866	UBPRP867	UBPRP868	UBPRP870	UBPRP872	UBPRQ257	
3/31/2006 11:59:59 PM	22048	5553	14391	1692		12699	1692																																	
3/31/2006 11:59:59 PM	22235	12687	27809	2878		24931	2878																																	
3/31/2006 11:59:59 PM	22356	14888	19619	1851		17702	1917																																	
3/31/2006 11:59:59 PM	22459	3350	10240	890		9350	890																																	
3/31/2006 11:59:59 PM	22543	8091	12203	512		11691	512																																	
3/31/2006 11:59:59 PM	22552	1133	4130	497		3633	497																																	
3/31/2006 11:59:59 PM	22730	9818	11023	655		10368	655																																	
3/31/2006 11:59:59 PM	22936	2609	21765	2156		19609	2156																																	
3/31/2006 11:59:59 PM	22954	5162	6346	793		5553	793																																	
3/31/2006 11:59:59 PM	23036	24943	43230	4944		38286	4944																																	
3/31/2006 11:59:59 PM	23045	2112	7767	134		7633	134																																	
3/31/2006 11:59:59 PM	23241	122187	241322	23330		217992	23330																																	
3/31/2006 11:59:59 PM	23456	7437	8632	733		7899	733																																	
3/31/2006 11:59:59 PM	23504	47976	51586	2498		49088	2498																																	
3/31/2006 11:59:59 PM	23540	9794	13699	405		13294	405																																	
3/31/2006 11:59:59 PM	23643	13005	16884	1379		15505	1379																																	
3/31/2006 11:59:59 PM	23755	8131	12105	708		11397	708																																	
3/31/2006 11:59:59 PM	23812	54044	79239	8579		70639	8600																																	
3/31/2006 11:59:59 PM	24006	77214	91739	2768		88967	2772																																	
3/31/2006 11:59:59 PM	24266	126485	224851	13627		211224	13627																																	
3/31/2006 11:59:59 PM	24453	1171	15041	405		14636	405																																	
3/31/2006 11:59:59 PM	24659	1342	4064	222		3842	222																																	
3/31/2006 11:59:59 PM	24668	13097	14736	1025		13711	1025																																	
3/31/2006 11:59:59 PM	24855	799	884	25		859	25																																	
3/31/2006 11:59:59 PM	24949	36424	54683	5733		48950	5733																																	
3/31/2006 11:59:59 PM	25357	2846	3891	277		3614	277																																	
3/31/2006 11:59:59 PM	25647	4840	8257	817		7440	817																																	
3/31/2006 11:59:59 PM	25852	30593	44208	3965		40243	3965																																	
3/31/2006 11:59:59 PM	26149	1240	5488	339		5149	339																																	
3/31/2006 11:59:59 PM	26233	23384	49307	4069		36188	13119																																	
3/31/2006 11:59:59 PM	26242	25584	43162	2754		40408	2754																																	
3/31/2006 11:59:59 PM	26457	2304	2824	170		2654	170																																	
3/31/2006 11:59:59 PM	26765	2132	6295	163		6132	163																																	
3/31/2006 11:59:59 PM	26859	28871	36651	3180		33471	3180																																	
3/31/2006 11:59:59 PM	26916	13079	29927	2383		27544	2383																																	
3/31/2006 11:59:59 PM	27548	20673	34949	2331		32618	2331																																	
3/31/2006 11:59:59 PM	27614	21659	25082	1365		23717	1365																																	
3/31/2006 11:59:59 PM	27838	18245	26805	2336		24469	2336																																	
3/31/2006 11:59:59 PM	27847	16717	19713	1674		18039	1674																																	
3/31/2006 11:59:59 PM	28013	170808	158164	5035		153129	5035																																	
3/31/2006 11:59:59 PM	28152	1053	5356	303		5053	303																																	
3/31/2006 11:59:59 PM	28255	9521	11399	478		10921	478																																	
3/31/2006 11:59:59 PM	28349	6546	10360	714		9646	714																																	
3/31/2006 11:59:59 PM	28406	104077	118735	1778		104077	14658																																	
3/31/2006 11:59:59 PM	28572	5584	6290	528		5762	528																																	
3/31/2006 11:59:59 PM	28732	5576	6452	402		6050	402																																	
3/31/2006 11:59:59 PM	29104	46542	85106	4936		80170	4936																																	
3/31/2006 11:59:59 PM	29159	405	5702	245		5457	245																																	
3/31/2006 11:59:59 PM	29252	6639	9875	964		8911	964																																	
3/31/2006 11:59:59 PM	29636	1396	64852	4377		60475	4377																																	
3/31/2006 11:59:59 PM	29850	1613	6380	317		6063	317																																	
3/31/2006 11:59:59 PM	29944	494	13224	863		12361	863																																	
3/31/2006 11:59:59 PM	29953	5875	8186	711		7475	711																																	
3/31/2006 11:59:59 PM	30052	508	2188	160		2028	160																																	
3/31/2006 11:59:59 PM	30155	4620	8959	837		8120	839																																	
3/31/2006 11:59:59 PM	30258	19412	27700	3386		24314	3386																																	
3/31/2006 11:59:59 PM	30418	-6952	39898	0		39898	0																																	
3/31/2006 11:59:59 PM	30502	46386	57082	5134		51948	5134																																	
3/31/2006 11:59:59 PM	30650	6251	16298	1547		14751	1547																																	
3/31/2006 11:59:59 PM	30810	2813034	3924548	332796		3591701	332847																																	
3/31/2006 11:59:59 PM	30856	4267	14892	1490		13402	1490																																	
3/31/2006 11:59:59 PM	31134	12124	13139	565		12574	565																																	
3/31/2006 11:59:59 PM	31255	9828	34591	2388		32203	2388																																	
3/31/2006 11:59:59 PM	31657	6389	8772	513		8259	513																																	
3/31/2006 11:59:59 PM	31826	30906	33077	1988		31089	1988																																	
3/31/2006 11:59:59 PM	31835	-1045	11689	861		10828	861																																	
3/31/2006 11:59:59 PM	32159	3808	13560	1039		12521	1039																																	
3/31/2006 11:59:59 PM	32234	7932	10928	272		10656	272																																	
3/31/2006 11:59:59 PM	32766	3160	4149	189		3960	189																																	
3/31/2006 11:59:59 PM	33147	19702	25792	2414		23378	2414																																	
3/31/2006 11:59:59 PM	33259	21957	44557	4850		39707	4850																																	
3/31/2006 11:59:59 PM	33268	1918	6443	525		5918	525																																	
3/31/2006 11:59:59 PM	33549	2056	4334	278		4056	278																																	
3/31/2006 11:59:59 PM	33727	14542	30410	2555		27855	2555																																	
3/31/2006 11:59:59 PM	33754	2870	4330	50		4280	50																																	
3/31/2006 11:59:59 PM	33772	36086	162694	16880		145814	16880																																	
3/31/2006 11:59:59 PM	33839	1891	2774	133		2641	133																																	
3/31/2006 11:59:59 PM	33857	203	5318	591		4727	591																																	
3/31/2006 11:59:59 PM	34153	17135	93960	8086		70874	23086																																	
3/31/2006 11:59:59 PM	34359	4729	4941	212		4729	212																																	
3/31/2006 11:59:59 PM	34425	16882	24995	2202		22793	2202																																	
3/31/2006 11:59:59 PM	34434	3534	14741	807		13934	807																																	
3/31/2006 11:59:59 PM	34452	7333	9586	353		9233	353																																	
3/31/2006 11:59:59 PM	34537	75632	154530	8155		146375	8155																																	
3/31/2006 11:59:59 PM	34555	16072	17650	803		16847	803																																	
3/31/2006 11:59:59 PM	34742	12478	22852	2167		20685	2167																																	
3/31/2006 11:59:59 PM	34836	369	2267	138		2129	138																																	
3/31/2006 11:59:59 PM	34863	747	1913	166		1747	166																																	
3/31/2006 11:59:59 PM	35057	2033	7732	691		7041	691																																	
3/31/2006 11:59:59 PM	35244	1209	25024	2888		22136	2888																																	
3/31/2006 11:59:59 PM	35301	5395915	5788154	30083		4807552	1037223																																	
3/31/2006 11:59:59 PM	35570	438732	658008	6171		651837	6171																																	
3/31/2006 11:59:59 PM	35646	8056	10466	260		10206	260																																	
3/31/2006 11:59:59 PM	35842	2659	6021	408		5613	408																																	
3/31/2006 11:59:59 PM	35936	2188	3224	36		3188	36																																	
3/31/2006 11:59:59 PM	36054	43958	83683	9454		74229	9454																																	
3/31/2006 11:59:59 PM	36344	19386	25278	2114		23164	2114																																	
3/31/2006 11:59:59 PM	36456	3997	6355	358		5997	358																																	
3/31/2006 11:59:59 PM	36858	11074	23280	2207		21073	2207																																	
3/31/2006 11:59:59 PM	36933	3852	9359	832		8527	832																																	
3/31/2006 11:59:59 PM	37051	2542	4416	474		3942	474																																	
3/31/2006 11:59:59 PM	37341	1566	2689	238		2451	238																																	
3/31/2006 11:59:59 PM	37350	569	2444	252		2192	252																																	
3/31/2006 11:59:59 PM	37378	6503	10316	878		9438	878																																	
3/31/2006 11:59:59 PM	37435	27690	58132	2154		55978	2154																																	
3/31/2006 11:59:59 PM	37640	17653	37278	4155		32995	4283																																	
3/31/2006 11:59:59 PM	37659	2404	3724	320		3404	320																																	
3/31/2006 11:59:59 PM	37743	4998	7760	462		7298	462																																	
3/31/2006 11:59:59 PM	37949	6591	15922	1233		14689	1233																																	
3/31/2006 11:59:59 PM	38526	31574	35831	1856		33975	1856																																	
3/31/2006 11:59:59 PM	38535	23166	42129	3370		38759	3370																																	
3/31/2006 11:59:59 PM	38740	5703	16519	1126		15393	1126																																	
3/31/2006 11:59:59 PM	39327	41243	64436	2191		62245	2191																																	
3/31/2006 11:59:59 PM	39420	57300	73650	6568		63082	10568																																	
3/31/2006 11:59:59 PM	39475	69433	134480	14597		119883	14597																																	
3/31/2006 11:59:59 PM	39756	3484	14629	1430		13199	1430																																	
3/31/2006 11:59:59 PM	39934	15591	20455	1551		18904	1551																																	
3/31/2006 11:59:59 PM	40033	3814	8316	721		7595	721																																	
3/31/2006 11:59:59 PM	40305	59834	270977	30253		240724	30253																																	
3/31/2006 11:59:59 PM	40350	3526	5222	258		4964	258																																	
3/31/2006 11:59:59 PM	40707	15105	20581	2080		18501	2080																																	
3/31/2006 11:59:59 PM	40855	1211	4477	466		4011	466																																	
3/31/2006 11:59:59 PM	41245	1709	3296	237		3059	237																																	
3/31/2006 11:59:59 PM	41553	10165	13814	349		13465	349																																	
3/31/2006 11:59:59 PM	41629	8645	12085	1271		10814	1271																																	
3/31/2006 11:59:59 PM	41647	39365	60034	6749		53285	6749																																	
3/31/2006 11:59:59 PM	41759	2026	4339	313		4026	313																																	
3/31/2006 11:59:59 PM	41825	28281	34054	773		33281	773																																	
3/31/2006 11:59:59 PM	41937	2684	5301	367		4934	367																																	
3/31/2006 11:59:59 PM	41955	2232	3033	201		2832	201																																	
3/31/2006 11:59:59 PM	42037	4580	6896	356		6540	356																																	
3/31/2006 11:59:59 PM	42055	4263	7154	294		6860	294																																	
3/31/2006 11:59:59 PM	42354	12592	14013	561		13452	561																																	
3/31/2006 11:59:59 PM	42420	284816	494464	38017		455173	39291																																	
3/31/2006 11:59:59 PM	42448	51160	60269	4408		55861	4408																																	
3/31/2006 11:59:59 PM	42457	3790	5110	220		4890	220																																	
3/31/2006 11:59:59 PM	42541	924913	2326509	174043		2152466	174043																																	
3/31/2006 11:59:59 PM	43052	12891	15928	977		14951	977																																	
3/31/2006 11:59:59 PM	43155	11779	19774	2386		17388	2386																																	
3/31/2006 11:59:59 PM	43173	438779	715090	65519		649571	65519																																	
3/31/2006 11:59:59 PM	43324	-1478	7598	710		6888	710																																	
3/31/2006 11:59:59 PM	43351	1803	2114	11		2103	11																																	
3/31/2006 11:59:59 PM	43454	1159	2841	182		2659	182																																	
3/31/2006 11:59:59 PM	43511	26133	39472	2729		36743	2729																																	
3/31/2006 11:59:59 PM	43641	5271	9503	455		9048	455																																	
3/31/2006 11:59:59 PM	43744	4101	7227	676		6551	676																																	
3/31/2006 11:59:59 PM	43856	4268	4831	263		4568	263																																	
3/31/2006 11:59:59 PM	43959	2219	8677	674		8003	674																																	
3/31/2006 11:59:59 PM	44040	21034	23188	1806		21382	1806																																	
3/31/2006 11:59:59 PM	44134	111710	202448	21967		180481	21967																																	
3/31/2006 11:59:59 PM	44433	6200	38669	3282		35387	3282																																	
3/31/2006 11:59:59 PM	44451	5175	7794	736		7058	736																																	
3/31/2006 11:59:59 PM	44602	196916	455192	948		454244	948																																	
3/31/2006 11:59:59 PM	44741	21014	33104	2120		30984	2120																																	
3/31/2006 11:59:59 PM	44750	13464	15220	633		14587	633																																	
3/31/2006 11:59:59 PM	44929	8516	8796	526		8270	526																																	
3/31/2006 11:59:59 PM	45038	5606	7952	746		7206	746																																	
3/31/2006 11:59:59 PM	45047	1194	11212	681		10531	681																																	
3/31/2006 11:59:59 PM	45056	7815	10309	494		9815	494																																	
3/31/2006 11:59:59 PM	45430	9884	11369	737		10632	737																																	
3/31/2006 11:59:59 PM	45458	805	1067	62		1005	62																																	
3/31/2006 11:59:59 PM	45551	19752	33512	2916		30596	2916																																	
3/31/2006 11:59:59 PM	45560	22448	54584	4161		50423	4161																																	
3/31/2006 11:59:59 PM	45627	195776	400328	29505		370823	29505																																	
3/31/2006 11:59:59 PM	45775	11232	11557	325		11232	325																																	
3/31/2006 11:59:59 PM	46053	10709	18114	1405		16709	1405																																	
3/31/2006 11:59:59 PM	46941	14554	17133	579		16554	579																																	
3/31/2006 11:59:59 PM	47153	723	1786	138		1648	138																																	
3/31/2006 11:59:59 PM	47247	12344	23876	1667		22209	1667																																	
3/31/2006 11:59:59 PM	47256	3419	4638	219		4419	219																																	
3/31/2006 11:59:59 PM	47452	5434	6803	169		6634	169																																	
3/31/2006 11:59:59 PM	47500	32210	43864	1474		42210	1654																																	
3/31/2006 11:59:59 PM	48057	2967	5818	192		5626	192																																	
3/31/2006 11:59:59 PM	48150	189	2190	126		2064	126																																	
3/31/2006 11:59:59 PM	48374	31981	46650	4218		42432	4218																																	
3/31/2006 11:59:59 PM	48440	3159	5647	296		5351	296																																	
3/31/2006 11:59:59 PM	48552	2609	10561	942		9619	942																																	
3/31/2006 11:59:59 PM	48730	16026	27457	3431		24026	3431																																	
3/31/2006 11:59:59 PM	49054	894	17007	1276		15731	1276																																	
3/31/2006 11:59:59 PM	49148	8709	11104	395		10709	395																																	
3/31/2006 11:59:59 PM	49241	574	32149	2324		29825	2324																																	
3/31/2006 11:59:59 PM	49344	6212	14652	618		14034	618																																	
3/31/2006 11:59:59 PM	49643	4526	5710	184		5526	184																																	
3/31/2006 11:59:59 PM	49652	5414	10104	605		9499	605																																	
3/31/2006 11:59:59 PM	49821	70766	94191	6007		88184	6007																																	
3/31/2006 11:59:59 PM	49858	-31	6106	276		5830	276																																	
3/31/2006 11:59:59 PM	49951	4093	5673	543		5130	543																																	
3/31/2006 11:59:59 PM	50144	6692	8178	411		7767	411																																	
3/31/2006 11:59:59 PM	50461	11236	17606	939		16667	939																																	
3/31/2006 11:59:59 PM	50546	3457	6236	279		5957	279																																	
3/31/2006 11:59:59 PM	50854	1326	3550	314		3236	314																																	
3/31/2006 11:59:59 PM	50957	-795	8057	597		7460	597																																	
3/31/2006 11:59:59 PM	51253	327	11573	875		10698	875																																	
3/31/2006 11:59:59 PM	51356	9166	10972	416		10556	416																																	
3/31/2006 11:59:59 PM	51459	6547	12589	828		11761	828																																	
3/31/2006 11:59:59 PM	51730	2920	3824	305		3519	305																																	
3/31/2006 11:59:59 PM	51842	12745	19205	1460		17745	1460																																	
3/31/2006 11:59:59 PM	52410	3269	4212	193		4019	193																																	
3/31/2006 11:59:59 PM	52456	1184	2608	124		2484	124																																	
3/31/2006 11:59:59 PM	52719	47200	56495	0		56495	0																																	
3/31/2006 11:59:59 PM	52951	4793	6208	415		5793	415																																	
3/31/2006 11:59:59 PM	53015	7460	7917	157		7760	157																																	
3/31/2006 11:59:59 PM	53033	40142	206586	13523		193063	13523																																	
3/31/2006 11:59:59 PM	53051	776	5944	124		5820	124																																	
3/31/2006 11:59:59 PM	53239	4995	9697	702		8995	702																																	
3/31/2006 11:59:59 PM	53453	4811	5197	161		5036	161																																	
3/31/2006 11:59:59 PM	53752	2321	6654	233		6421	233																																	
3/31/2006 11:59:59 PM	54049	3837	6765	528		6237	528																																	
3/31/2006 11:59:59 PM	54058	18952	21743	1404		20339	1404																																	
3/31/2006 11:59:59 PM	54357	1037	1593	181		1412	181																																	
3/31/2006 11:59:59 PM	54375	17532	58027	5958		52069	5958																																	
3/31/2006 11:59:59 PM	54441	2382	8085	878		7207	878																																	
3/31/2006 11:59:59 PM	54656	5937	15307	631		14676	631																																	
3/31/2006 11:59:59 PM	55176	16729	23811	703		23108	703																																	
3/31/2006 11:59:59 PM	55251	5530	24025	2495		21530	2495																																	
3/31/2006 11:59:59 PM	55336	27143	37360	2217		35143	2217																																	
3/31/2006 11:59:59 PM	55635	1954	7011	581		6430	581																																	
3/31/2006 11:59:59 PM	55653	4450	8771	321		8450	321																																	
