Reporting Period	ID RSSD	UBPR0416	UBPR3506	UBPR5369	UBPR8783	UBPRE582	UBPRE583	UBPRE588	UBPRE589	UBPRE590	UBPRE602	UBPRE621	UBPRE622	UBPRE623	UBPRE624	UBPRG378	UBPRM026	UBPRM027	UBPRM028	UBPRM029	UBPRM030	UBPRM031	UBPRM032	UBPRM033	UBPRM034	UBPRM035	UBPRM036	UBPRM037	UBPRM038	UBPRM039	UBPRM042	
3/31/2008 11:59:59 PM	7045	0	0	0	0	20997	30763	0	17.97	0	48.58	0	1.53	1.95	0			41.22	58.78	0	0		0		0	0	0	1.41		0	100	
3/31/2008 11:59:59 PM	7157	2547	0	0	0	7018	13757	0	18.08	0	50.36	0		0	16.09			64.48	33.37	1.55	0.59		0		0	0	0	2.23		0	100	
3/31/2008 11:59:59 PM	7456	6348	0	0	543	5431	16928	0	11.16	0	53.84	0.07	2.1	0.07	40.28			28.21	0.89	70.9	0		0		0	0	0	1.26		0	100	
3/31/2008 11:59:59 PM	7634	213	0	0	0	3382	25574	0	4.67	0	81.9	0	0.45	0.02	2.64			42.3	46.28	11.42	0		0		0	0	0	1.03		0	100	
3/31/2008 11:59:59 PM	8033	4647	0	0	0	9328	48207	0	7.77	0	83.25	0		0	78.44			67.98	21.47	10.55	0		0		0	0	0	0.83		0	100	
3/31/2008 11:59:59 PM	8462	13057	0	0	0	20353	28477	0	18.82	0	25.81	0		0	23.19			60.28	11.28	28.43	0		0		0	0	0	1.74		0	100	
3/31/2008 11:59:59 PM	8631	302	0	0	0	9342	12245	0	16.23	0	60.13	0		0	1.93			100	0	0	0		0		0	0	0	0.9		0	100	
3/31/2008 11:59:59 PM	9357	25671	0	54829	2002	5518	161871	0	1.63	0.29	70.81	0		0	87.68			96.43	0	0	0.2		0		0	0	3.37	0.52		22.75	100	
3/31/2008 11:59:59 PM	9553	1225	0	0	0	7450	34209	0	10.04	0	79.03	0		0	83.05			89.36	10.64	0	0		0		0	0	0	0.34		0	100	
3/31/2008 11:59:59 PM	9807	265422	0	0	0	343980	1136236	0	12.76	0	71.38	0	0.9	1.8	46.49			43.73	6.45	5.69	0		0		44.13	0	0	2.97		0	100	
3/31/2008 11:59:59 PM	9955	15598	0	0	0	21754	41307	0	26.1	0	52.28	0		0	77.01			75.75	24.25	0	0		0		0	0	0	2.04		0	100	
3/31/2008 11:59:59 PM	10157	12006	0	0	0	2177	13116	0	3.83	0	55.81	0	0.75	0.19	62.15			12.14	33.71	47.06	7.08		0		0	0	0	1.06		0	100	
3/31/2008 11:59:59 PM	10250	23423	0	0	0	30711	131799	0	6.89	0	72.73	0		0	34.11			12.47	42.41	45.13	0		0		0	0	0	1.15		0	100	
3/31/2008 11:59:59 PM	10849	57247	0	7500	0	10951	133071	0	3.27	0	72.36	0	1.02	2.42	84.33			11.37	40	38.48	9.2		0		0.96	0	0	0.43		3.05	100	
3/31/2008 11:59:59 PM	10858	35328	0	2060	1015	39222	188807	0	9.2	0	78.33	0	0.74	0.77	76.24			47.82	4.11	45.53	2.54		0		0	0	0	2.45		0.61	100	
3/31/2008 11:59:59 PM	11145	2428	0	0	0	15742	29886	0	9.39	0	78.37	0	0	0	23.55			23.54	73.25	3.21	0		0		0	0	0	2.19		0	100	
3/31/2008 11:59:59 PM	11640	35805	0	0	0	6887	78634	0	2.39	0	55.75	0		0	38.26			43.23	37.44	17.14	2.19		0		0	0	0	1.25		0	100	
3/31/2008 11:59:59 PM	11837	26949	0	0	0	3729	19735	0	3.69	0	57.15	0		0	72.57			62.58	16.1	17.41	0		0		3.92	0	0	1.09		0	100	
3/31/2008 11:59:59 PM	12030	21185	0	0	999	11881	148706	0	3.51	0	82.23	0	5.87	0.38	72.11			100	0	0	0		0		0	0	0	1.01		0	100	
3/31/2008 11:59:59 PM	12058	14963	0	401	0	6067	34571	0	5.91	0	68.23	0	4.95	0.1	66.28			84.48	15.52	0	0		0		0	0	0	3.6		0.57	100	
3/31/2008 11:59:59 PM	12142	32589	0	0	2138	29349	52142	0	17.37	0	48.46	0.12	0.7	0.07	64.73			18.14	19.84	61.01	1.01		0		0	0	0	0.98		0	100	
3/31/2008 11:59:59 PM	12245	8420	0	0	844	3319	30432	0	3.02	3.08	71.53	0.38		0	31.95			14.92	50.08	3.02	19.11		0		0	0	12.88	2.15		0	100	
3/31/2008 11:59:59 PM	12311	2899136	0	632266	0	1159959	13249567	2836	2.09	0.02	75.87	0		0	75.06			3.97	18.53	38.78	18.88		19.44		0	0.15	0.25	-3.1		1.53	100	
3/31/2008 11:59:59 PM	12647	840	0	199	1645	7145	35687	0	9.18	0	73.71	0.45	1.33	1.38	9.95			19.05	61.95	8.39	10.6		0		0	0	0			0.34	100	
3/31/2008 11:59:59 PM	12656	635	0	0	0	1348	3277	0	10.27	0	79.6	0	1.39	0.9	89.44			100	0	0	0		0		0	0	0			0	100	
3/31/2008 11:59:59 PM	12937	1500	0	0	1048	15271	87889	0	8.26	0	77.52	-0.53		0	17.13			73.44	0	0	0		0		26.56	0	0	-3.29		0	100	
3/31/2008 11:59:59 PM	12946	95753	0	95	6910	2913	180203	0	0.48	0.09	72.83	0.17		0	84.08			13.08	34.8	30.12	18.5		0		3.04	0	0.46	1.07		0.02	100	
3/31/2008 11:59:59 PM	12955	9574	0	222	0	13622	41210	0	11.18	0	79.35	0	0	0	66.28			18.64	76.44	0.03	4.89		0		0	0	0	0.18		0.23	100	
3/31/2008 11:59:59 PM	13037	3211	0	0	0	11012	21942	0	10.21	0	49.44	0		0	8.08			70.24	0	29.76	0		0		0	0	0	1.26		0	100	
3/31/2008 11:59:59 PM	13103	13191	0	3716	0	42758	91978	0	3.81	7.46	74.74	0	1.79	0.02	6.09			27.23	0	32.41	1.07		0		0.65	0	38.65	6.15		0.44	100	
3/31/2008 11:59:59 PM	13251	1342	0	0	0	6897	11700	0	20.12	0	61.9	0		0	27.68			57.78	40.51	1.71	0		0		0	0	0	1.23		0	100	
3/31/2008 11:59:59 PM	13457	1329	0	0	0	7396	10455	0	33.21	2.55	41.41	0		0	32.46			38.23	47.9	0	0		0		0	0	13.87	1.49		0	100	
3/31/2008 11:59:59 PM	14052	0	0	0	2279	4179	33436	0	5.91	0	74.45	0.47		0	0			45.41	17.42	24.13	13.04		0		0	0	0	1.42		0	100	
3/31/2008 11:59:59 PM	14155	6562	0	0	0	2330	31354	0	2.05	0	81.78	0	2.91	0.05	91.24			34.34	56.34	7.38	1.93		0		0	0	0	1.72		0	100	
3/31/2008 11:59:59 PM	14258	52068	0	8230	0	84646	374066	0	7.85	0	88.1	0		0	90.59			51.09	9.55	39.36	0		0		0	0	0	2.5		0.89	100	
3/31/2008 11:59:59 PM	14454	974	0	0	0	4010	9873	0	14.28	0	61.61	0		0	25.13			27.32	0	16.54	56.14		0		0	0	0	3.25		0	100	
3/31/2008 11:59:59 PM	14650	2960	0	0	0	6083	8650	0	22.82	0	55.41	0	1.08	0.95	99.33			77.75	20.87	1.38	0		0		0	0	0	0		0	100	
3/31/2008 11:59:59 PM	14753	4578	0	0	0	1710	9247	0	5.06	0	40.49	0	2.37	7.45	25.1			41.85	27.74	18.7	11.72		0		0	0	0	2.85		0	100	
3/31/2008 11:59:59 PM	14865	27814	0	0	0	324	66186	0	0.15	0	73.13	0		0	68.45			28.46	38.16	33.39	0		0		0	0	0	1.57		0	100	
3/31/2008 11:59:59 PM	14977	0	0	0	0	17474	22556	0	39.17	0	44.77	0	0.89	0.01	0			0	0	100	0		0		0	0	0	1.36		0	100	
3/31/2008 11:59:59 PM	15536	222664	0	10144	0	29565	1137988	1279	0.66	2.43	82.47	0		0	50.04			0.79	3.33	13.73	28.57		0		29.26	0	24.31	-0.68		0.28	100	
3/31/2008 11:59:59 PM	16337	13224	0	0	11103	19726	185018	0	4.22	0	76.49	0.3		0	27.08			33.8	33.5	32.7	0		0		0	0	0	1.55		0	100	
3/31/2008 11:59:59 PM	16458	12818	0	295	0	24862	59507	0	11.73	0	54.61	0	1.29	1.06	19.43			31.39	51.97	10.06	6.58		0		0	0	0	2.78		0.25	100	
3/31/2008 11:59:59 PM	16551	3345	0	0	517	6548	48788	0	4	0	80.33	0.03		0	26.7			35.25	28.53	36.21	0		0		0	0	0	1.09		0	100	
3/31/2008 11:59:59 PM	16748	0	0	758	0	5416	8233	0	10.06	0	56.04	0	0.24	0.16	0			8.03	22.84	55.94	11.43		1.76		0	0	0	1.27		2.48	100	
3/31/2008 11:59:59 PM	16944	0	0	0	0	5749	7959	0	17.96	1.56	44.9	0		0	0			15.27	70.08	10.47	0		0		0	0	4.18	1.75		0	100	
3/31/2008 11:59:59 PM	16953	3700	0	0	0	4413	9893	0	14.25	0	37.92	0	1.44	0.06	25.88			98.57	1.43	0	0		0		0	0	0	0.67		0	100	
3/31/2008 11:59:59 PM	17110	0	0	0	0	20205	54501	0	16.6	19.86	58	0	0	0	0			0	17.13	0	0		0		0	0	82.87	0		0	100	
3/31/2008 11:59:59 PM	17147	146627	0	1812	0	78040	493842	0	4.03	0	79	0	1.94	0.03	67.39			10.62	37.78	32.84	16.44		0.01		2.31	0	0	1.98		0.12	100	
3/31/2008 11:59:59 PM	17259	4484	0	0	0	3470	31069	0	5.49	0	53.48	0	11.11	0.02	18.11			40.46	43.22	12.06	3.22		0		1.04	0	0	1.93		0	100	
3/31/2008 11:59:59 PM	17464	78977	0	3785	3516	8260	749489	0	0.34	0.02	84.09	0.04	1.4	0.01	88.43			13.71	7.29	60.54	18		0		0	0	0.46	1.55		0.19	100	
3/31/2008 11:59:59 PM	17839	40988	0	0	0	8086	61261	0	4.09	0	73.47	0		0	88.76			82.44	0.81	16.75	0		0		0	0	0	3.64		0	100	
3/31/2008 11:59:59 PM	17950	40261	0	0	508	4449	42719	0	2.19	0	62.22	0.05	0	0	67.65			11.95	14.98	33.19	38.77		0		1.1	0	0	0.77		0	100	
3/31/2008 11:59:59 PM	18050	73047	0	582	0	20786	45536	0	6.99	0	55.34	0	-0.37	-0.23	76.82			23.04	21.75	55.2	0.01		0		0	0	0	0.99		0.35	100	
3/31/2008 11:59:59 PM	18135	24753	0	788	1002	15701	28569	0	7.78	0	65.78	0.01		0	89.58			44.59	55.41	0	0		0		0	0	0	2.31		0.59	100	
3/31/2008 11:59:59 PM	18377	0	0	0	0	7186	7497	0	26.52	0	52.98	0		0	0			20.35	0	73.92	3.6		0		2.13	0	0	1.26		0	100	
3/31/2008 11:59:59 PM	18827	19435	0	0	4072	20488	27030	0	12.53	0	59.18	0.43	0.9	1.76	40.52			47.54	33.39	15.84	0		0		3.23	0	0	1.99		0	100	
3/31/2008 11:59:59 PM	18836	502	0	0	0	8268	31045	0	5.72	0.02	83.01	0		0	9.28			28.05	17.54	53.93	0		0		0	0	0.48	1.39		0	100	
3/31/2008 11:59:59 PM	18854	2267	0	0	0	10371	46220	0	12.06	0	78.81	0		0	74.62			99.34	0.66	0	0		0		0	0	0	0.6		0	100	
3/31/2008 11:59:59 PM	18957	7896	0	0	0	3930	16737	0	6.86	0	68.42	0		0	67.16			18.47	42.65	21.79	17.1		0		0	0	0	0.29		0	100	
3/31/2008 11:59:59 PM	19356	5708	0	0	2881	2948	18878	0	3.73	0	59.76	-0.42		0	21.74			28.27	0.96	63.35	0		0		7.43	0	0	0.13		0	100	
3/31/2008 11:59:59 PM	19730	152151	0	3028	0	16320	764082	0	0.76	0.22	83.99	0	1.67	0.07	87.31			33.87	2.59	59.17	0.06		0		1.58	0	2.74	1.31		0.17	100	
3/31/2008 11:59:59 PM	19936	30317	0	0	1489	38147	101862	0	14.65	0	60.43	-0.03	-0.44	-0.14	42.06			46.82	2.22	39.79	11.16		0		0	0	0	0.39		0	100	
3/31/2008 11:59:59 PM	19972	0	0	0	2004	9714	9714	0	17.94	0	55.36	0.04	0.31	0.33	0			80.98	13.69	5.33	0		0		0	0	0			0	100	
3/31/2008 11:59:59 PM	20053	3928	0	0	1097	8048	35977	0	10.13	0.85	72.14	-0.03		0	38.65			71.41	1.63	9.41	0		0		10.94	0	6.61	-2.44		0	100	
3/31/2008 11:59:59 PM	20147	2824	0	0	0	869	7274	0	1.37	0	57.54	0		0	14.06			19.71	37.28	43.01	0		0		0	0	0	0.59		0	100	
3/31/2008 11:59:59 PM	20259	21349	0	1236	0	7012	24517	0	7.71	0	57.99	0		0	90.47			51.5	0	48.5	0		0		0	0	0	1.83		2.31	100	
3/31/2008 11:59:59 PM	20370	1383	0	67	0	96	90542	0	0.06	0	83.79	0		0	19.04			0	94.52	2.57	2.91		0		0	0	0	4.19		0.05	100	
3/31/2008 11:59:59 PM	20512	10763	0	0	2503	991	13402	0	1.04	0	55.16	0.08	0.32	0.05	30.53			24.01	37.16	38.83	0		0		0	0	0	0.54		0	100	
3/31/2008 11:59:59 PM	20633	23054	0	0	3005	28853	63137	0	11.48	0.34	58.52	0.02	2.42	2.43	40.01			63.63	3.02	20.83	1.04		0		10.01	0	1.46	0.15		0	100	
3/31/2008 11:59:59 PM	20839	979	0	0	0	3471	101893	0	1.68	0	86.64	0		0	8.52			0	0	35.31	47.77		8.71		8.21	0	0	0.15		0	100	
3/31/2008 11:59:59 PM	20857	21863	0	0	0	46639	61361	0	27.31	0	22.91	0		0	26.9			26.85	46.45	26.37	0.03		0		0.3	0	0	1.89		0	100	
3/31/2008 11:59:59 PM	20866	1000	0	77	0	4354	37507	0	1.99	0	86.55	0		0	8.43			42.85	5.45	51.69	0		0		0	0	0	0.03		0.04	100	
3/31/2008 11:59:59 PM	21256	690	0	0	0	1736	2944	0	18.16	0	62.08	0	8.33	0.08	69.35			61.11	1.11	37.79	0		0		0	0	0	0.92		0	100	
3/31/2008 11:59:59 PM	21359	1602	0	0	0	5118	8048	0	23.24	0	54.02	0		0	39.55			33.42	38.61	5.65	22.32		0		0	0	0	2.48		0	100	
3/31/2008 11:59:59 PM	21630	14805	0	0	380	6526	16524	0	8.96	0	34.54	0.23		0	37.14			19.49	17.93	30.08	32.5		0		0	0	0	2.22		0	100	
3/31/2008 11:59:59 PM	21658	5639	0	0	2462	13829	56963	0	10.2	0	66.07	0.5		0	19.55			81.57	18.05	0.38	0		0		0	0	0	1.47		0	100	
3/31/2008 11:59:59 PM	22048	34980	0	0	2925	2146	57985	0	1.23	0	62.25	0.28		0	78.27			34.57	2.74	62.11	0.14		0		0.44	0	0	2.17		0	100	
3/31/2008 11:59:59 PM	22235	27641	0	0	501	4672	109245	0	1.43	0	76.45	0.06	8.7	0.01	55.97			3.06	8.45	42.39	41.49		0		4.62	0	0	0.89		0	100	
3/31/2008 11:59:59 PM	22356	49260	0	488	507	12795	95617	0	4.55	0.03	69.74	0.01	1.04	0	91.39			0.94	38.41	7.29	51.33		0		1.86	0	0.17	1.84		0.25	100	
3/31/2008 11:59:59 PM	22459	17108	0	0	0	7254	18344	0	6.77	0	72.16	0		0	86.03			86.63	13.37	0	0		0		0	0	0	3.22		0	100	
3/31/2008 11:59:59 PM	22543	0	0	0	0	20001	39520	0	24.04	0	66.95	0		0	0			53.75	17.03	6.42	0		0		22.8	0	0	1.06		0	100	
3/31/2008 11:59:59 PM	22552	3274	0	0	609	611	19232	0	1.28	0	86.89	0.02	1.74	0.32	85.59			65.15	34.43	0.42	0		0		0	0	0	1.38		0	100	
3/31/2008 11:59:59 PM	22730	13312	0	0	0	7623	11330	0	7.23	0	57.89	0		0	44.26			51.43	32.07	16.51	0		0		0	0	0	1.12		0	100	
3/31/2008 11:59:59 PM	22936	6840	0	0	0	25422	178767	0	8.29	0	85.45	0		0	85.5			91.82	6.55	1.62	0		0		0	0	0	0.65		0	100	
3/31/2008 11:59:59 PM	22954	4632	0	0	0	6810	27558	0	9.44	0.09	79.95	0		0	69.31			55.53	23.69	19.81	0		0		0	0	0.97	1.58		0	100	
3/31/2008 11:59:59 PM	23036	61234	0	0	3002	10858	332656	0	1.76	0	85.08	0		0	85.99			85.39	1.79	12.82	0		0		0	0	0	3.26		0	100	
3/31/2008 11:59:59 PM	23045	0	0	0	0	7811	10188	0	24.01	0	24.28	0		0	0			100	0	0	0		0		0	0	0	0.74		0	100	
3/31/2008 11:59:59 PM	23241	434367	0	6480	0	11130	976679	0	0.33	0.07	68.9	0		0	69.05			0.8	16.48	24.95	48.9		0		8.48	0	0.38	-0.04		0.28	100	
3/31/2008 11:59:59 PM	23456	6687	0	0	0	3411	22937	0	4.26	0	74.12	0	0	0	51.44			18.26	59.04	19.06	3.64		0		0	0	0	0.88		0	100	
3/31/2008 11:59:59 PM	23504	197254	0	0	4888	24121	67074	0	3.69	0	59.27	-0.01	0.27	0.03	87.28			9.41	24.07	52.95	13.57		0		0	0	0	1.88		0	100	
3/31/2008 11:59:59 PM	23540	45419	0	0	1528	4238	12464	0	2.64	0	27.74	0.06	0.14	0.04	51.5			32.7	44.32	16.5	0		0		6.48	0	0	1.26		0	100	
3/31/2008 11:59:59 PM	23643	19582	0	0	6809	9555	54509	0	6.14	0	63.28	-0.16	0.99	0.02	48.03			92.23	3.14	0	4.63		0		0	0	0	0.36		0	100	
3/31/2008 11:59:59 PM	23755	10262	0	0	0	3791	38016	0	2.73	0	78.91	0		0	79.82			0	64.75	27.35	7.9		0		0	0	0	0.64		0	100	
3/31/2008 11:59:59 PM	23812	79254	0	0	0	76211	208058	0	7.6	0.01	74.9	0		0	79.92			9.67	13.62	50.35	5.1		0		21.19	0	0.06	-0.89		0	100	
3/31/2008 11:59:59 PM	24006	24595	0	0	0	213004	314915	0	24.1	0	51.7	0	0.98	2.7	7.07			77.47	10.23	9.39	0		0		2.9	0	0	2.26		0	100	
3/31/2008 11:59:59 PM	24453	17966	0	4503	0	77660	133525	0	23.33	0	66.5	0		0	97.39			97.57	0	2.43	0		0		0	0	0	0.1		2.02	100	
3/31/2008 11:59:59 PM	24659	1363	0	0	0	4601	12738	0	14.81	0	77.01	0	0	0	85.24			86.49	13.51	0	0		0		0	0	0	1.47		0	100	
3/31/2008 11:59:59 PM	24668	34588	0	0	0	27935	44081	0	16.31	0	52.65	0		0	59.54			25.05	72.62	2.33	0		0		0	0	0	1.38		0	100	
3/31/2008 11:59:59 PM	24855	0	0	0	0	4221	6166	0	44.29	0	49.11	0		0																0		
3/31/2008 11:59:59 PM	24949	36132	0	0	0	59978	273705	0	10.05	0	82.87	0		0	61.99			16.81	59.16	0	0		0		24.03	0	0	0.47		0	100	
