Reporting Period	ID RSSD	UBPR2221	UBPR3128	UBPR3792	UBPR5306	UBPR5310	UBPR5320	UBPR5340	UBPR5610	UBPR8275	UBPRA222	UBPRB594	UBPRB595	UBPRD654	UBPRE642	UBPRE643	UBPRE644	UBPRE645	UBPRE646	UBPRE648	UBPRE649	UBPRE650	UBPRE651	UBPRE652	UBPRE653	UBPRE654	UBPRE659	UBPRE660	UBPRF264	UBPRF859	UBPRF860	
3/31/2010 11:59:59 PM	4839	0	0	31718	0	3095	16029	223589	0	3095	444	0	0	10626	28623	0	28623	31718	0	246604	0	0	4654	4654	0	251258	0	250815	0	0	12390	
3/31/2010 11:59:59 PM	5005	102	0	26760	0	2246	18458	218383	0	2348	0	0	0	5699	27860	3448	24412	26760	0	294925	0	0	178	178	0	295103	0	295103	0	0	70843	
3/31/2010 11:59:59 PM	5069	0	0	114920	0	5626	45016	440775	0	5626	13901	0	0	436	109294	0	109294	114920	0	448691	0	0	1363	1363	0	450054	0	436153	0	0	7480	
3/31/2010 11:59:59 PM	5135	0	0	37234	0	2723	39227	182181	0	2723	808	0	0	4885	35553	1042	34511	37234	0	215010	0	0	2834	2834	0	217844	0	217037	0	0	27945	
3/31/2010 11:59:59 PM	5210	0	0	85723	0	8194	27159	466507	0	8194	4624	0	0	34620	77529	0	77529	85723	0	652457	0	0	3071	3071	0	655528	0	650904	0	0	151330	
3/31/2010 11:59:59 PM	5331	0	0	38144	0	2486	34762	154289	0	2486	0	0	0	32970	35658	0	35658	38144	0	222579	16	1457	5272	6745	0	229324	0	229324	0	0	35320	
3/31/2010 11:59:59 PM	5461	0	0	47246	0	4374	26578	351255	0	4374	0	0	0	11440	43208	336	42872	47246	0	375405	0	0	6345	6345	0	381750	0	381750	0	0	12710	
3/31/2010 11:59:59 PM	5751	0	0	24085	0	805	2746	45427	0	805	272	0	0	12062	23280	0	23280	24085	0	62826	0	0	1604	1604	0	64430	0	64158	0	0	5337	
3/31/2010 11:59:59 PM	6039	0	0	9397	0	799	8218	57628	0	799	312	0	0	1804	8598	0	8598	9397	0	62847	0	0	1062	1062	0	63909	0	63597	0	0	3415	
3/31/2010 11:59:59 PM	6141	0	0	4946	0	326	979	16010	32	326	98	0	0	4268	4652	0	4620	4946	0	26113	0	0	0	0	0	26113	0	26015	0	0	5835	
3/31/2010 11:59:59 PM	6329	0	0	38659	0	4813	44318	330142	0	4813	1442	0	0	8905	33846	0	33846	38659	0	375820	0	108	9131	9239	0	385058	0	383616	0	0	36773	
3/31/2010 11:59:59 PM	6972	0	0	107634	0	10172	29188	676255	0	10172	15540	0	0	17200	97690	228	97462	107634	0	752740	0	0	61056	61056	0	813796	0	798257	0	0	59286	
3/31/2010 11:59:59 PM	7009	699	0	46044	0	0	16563	263992	0	699	0	0	0	60112	45345	0	45345	46044	0	331727	0	90	0	90	0	331817	0	331817	0	0	7623	
3/31/2010 11:59:59 PM	7045	0	0	14906	0	807	9194	47973	0	807	0	0	0	4614	14099	0	14099	14906	0	73503	0	0	126	126	0	73629	0	73629	0	0	20916	
3/31/2010 11:59:59 PM	7157	0	0	4421	0	192	950	17277	0	192	0	0	0	3705	4229	0	4229	4421	0	25175	0	0	0	0	0	25175	0	25176	0	0	4194	
3/31/2010 11:59:59 PM	7456	0	0	4840	0	426	708	31477	0	426	0	0	0	3805	4414	0	4414	4840	0	35282	0	0	0	0	0	35282	0	35282	0	0	0	
3/31/2010 11:59:59 PM	7634	0	0	4430	0	687	1581	43775	0	687	1135	0	0	2623	3743	0	3743	4430	0	54925	0	0	0	0	0	54925	0	53790	0	0	8527	
3/31/2010 11:59:59 PM	8033	0	0	14543	0	897	1110	90942	0	897	0	0	0	3442	13646	0	13646	14543	0	107519	1415	0	855	2270	0	109789	0	109789	0	0	13135	
3/31/2010 11:59:59 PM	8462	0	0	14014	0	455	9136	30105	0	455	0	0	0	15170	13559	0	13559	14014	0	46613	0	0	304	304	0	46917	0	46918	0	0	1339	
3/31/2010 11:59:59 PM	8631	0	0	6810	0	391	1170	23283	0	391	0	0	0	3219	6419	0	6419	6810	0	34059	0	0	985	985	0	35044	0	35044	0	0	7557	
3/31/2010 11:59:59 PM	9357	0	0	37195	0	2635	1074	163241	0	2635	3782	0	0	7036	60739	26179	34560	37195	0	208242	0	0	2545	2545	0	210787	0	207005	0	0	37965	
3/31/2010 11:59:59 PM	9553	0	0	9419	0	784	244	59365	0	784	0	0	0	3392	8635	0	8635	9419	0	68142	0	0	660	660	0	68802	0	68802	0	0	5385	
3/31/2010 11:59:59 PM	9807	0	0	297217	0	30167	273048	1800499	0	30167	34863	0	0	56663	267050	0	267050	297217	0	2064665	0	116269	232442	348711	0	2413376	0	2378514	0	0	207504	
3/31/2010 11:59:59 PM	9955	0	0	11639	0	732	1329	46431	0	732	0	0	0	9212	11508	601	10907	11639	0	59872	0	0	2972	2972	0	62844	0	62844	0	0	4229	
3/31/2010 11:59:59 PM	10157	0	0	2462	0	274	1624	18649	1092	274	639	0	0	2185	3280	0	2188	2462	0	21796	0	0	88	88	0	21884	0	21245	0	0	962	
3/31/2010 11:59:59 PM	10250	0	0	45593	0	4794	33651	337377	0	4794	863	0	0	13617	40799	0	40799	45593	0	378114	0	0	5389	5389	0	383503	0	382640	0	0	27120	
3/31/2010 11:59:59 PM	10849	0	0	29093	0	2808	5982	170682	0	2808	3611	0	0	11940	26979	694	26285	29093	0	221421	0	0	2420	2420	0	223841	0	220230	0	0	38799	
3/31/2010 11:59:59 PM	10858	1	0	41612	0	3376	36073	231779	0	3377	0	0	0	21821	41002	2767	38235	41612	0	269087	148	0	7000	7148	0	276234	0	276234	0	0	15487	
3/31/2010 11:59:59 PM	11145	0	0	17523	0	1323	11937	65979	0	1323	624	0	0	3416	16650	450	16200	17523	0	105611	0	0	195	195	0	105806	0	105182	0	0	36216	
3/31/2010 11:59:59 PM	11640	0	0	30861	0	2701	18507	180811	0	2701	0	0	0	16608	28160	0	28160	30861	0	218623	0	0	19470	19470	0	238093	0	238093	0	0	21204	
3/31/2010 11:59:59 PM	11837	0	0	11466	0	751	5693	40913	216	751	291	0	0	10184	10931	0	10715	11466	0	59264	0	0	828	828	0	60092	0	59801	0	0	8167	
3/31/2010 11:59:59 PM	12030	0	0	37326	0	3502	23709	249976	0	3502	6617	0	0	3314	34682	858	33824	37326	0	280505	0	0	1260	1260	0	281765	0	275148	0	0	27215	
3/31/2010 11:59:59 PM	12142	0	0	20841	0	1379	7503	85961	0	1379	243	0	0	8327	19462	0	19462	20841	0	110295	1	0	0	1	0	110296	0	110053	0	0	16008	
3/31/2010 11:59:59 PM	12245	0	0	13319	0	980	1536	52656	0	980	11	0	0	5843	12339	0	12339	13319	0	77994	0	0	421	421	0	78415	0	78405	0	0	19496	
3/31/2010 11:59:59 PM	12311	0	0	4898627	1333200	542161	1379424	35596612	331014	1875361	967045	0	0	1747661	3919417	565137	3023266	4898627	0	40810979	39983	277274	2244676	2561933	0	43372912	0	42405867	0	0	3466706	
3/31/2010 11:59:59 PM	12647	0	0	9837	0	777	1069	58668	0	777	0	0	0	2781	9060	0	9060	9837	0	71769	0	0	449	449	0	72218	0	72218	0	0	10320	
3/31/2010 11:59:59 PM	12656	0	0	1386	0	120	240	5759	0	120	96	0	0	334	1266	0	1266	1386	0	9634	0	0	0	0	0	9634	0	9538	0	0	3541	
3/31/2010 11:59:59 PM	12937	0	0	34439	0	1232	653	149142	0	1232	0	0	0	3743	33207	0	33207	34439	0	167627	0	0	474	474	0	168101	0	168101	0	0	14742	
3/31/2010 11:59:59 PM	12946	0	0	61734	0	6402	5026	410554	0	6402	1592	0	0	15062	67223	11891	55332	61734	0	506412	0	15	5629	5644	0	512056	0	510464	0	0	80796	
3/31/2010 11:59:59 PM	12955	0	0	12773	0	827	4	101429	0	827	0	0	0	3662	11946	0	11946	12773	0	111717	0	0	382	382	0	112099	0	112099	0	0	6626	
3/31/2010 11:59:59 PM	13037	0	0	16277	0	1158	1974	58119	1063	1158	949	0	0	9250	24398	8216	15119	16277	0	90106	0	0	2533	2533	0	92639	0	91690	0	0	22737	
3/31/2010 11:59:59 PM	13103	0	0	164159	0	10059	23567	714173	0	10059	0	0	0	29971	162564	8464	154100	164159	0	889855	0	684	832	1516	0	891371	0	891371	0	0	145711	
3/31/2010 11:59:59 PM	13251	0	0	3946	0	302	254	17954	0	302	303	0	0	2202	3644	0	3644	3946	0	24170	0	0	0	0	0	24170	0	23867	0	0	4014	
3/31/2010 11:59:59 PM	13457	0	0	5559	0	113	119	9485	0	113	0	0	0	1878	5446	0	5446	5559	0	11750	0	0	755	755	0	12505	0	12505	0	0	387	
3/31/2010 11:59:59 PM	14052	0	0	7068	0	609	854	39661	0	609	181	0	0	2410	6459	0	6459	7068	0	48805	0	0	20	20	0	48825	0	48644	0	0	6734	
3/31/2010 11:59:59 PM	14155	0	0	14537	0	1150	849	71935	0	1150	463	0	0	1215	13387	0	13387	14537	0	91218	0	0	745	745	0	91963	0	91500	0	0	18068	
3/31/2010 11:59:59 PM	14454	0	0	2894	0	187	3198	13783	0	187	401	0	0	724	3403	696	2707	2894	0	15196	0	0	663	663	0	15859	0	15458	0	0	689	
3/31/2010 11:59:59 PM	14650	0	0	2947	0	204	626	15520	0	204	0	0	0	1121	2835	92	2743	2947	0	18875	0	0	26	26	0	18901	0	18901	0	0	2234	
3/31/2010 11:59:59 PM	14753	0	0	3473	0	269	376	12173	0	1246	234	0	0	2684	2227	0	2227	3473	0	20905	0	0	650	650	0	21555	0	21321	0	977	6048	
3/31/2010 11:59:59 PM	14865	0	0	26573	0	2372	31565	168142	0	2372	1106	0	0	5359	24773	572	24201	26573	0	180562	0	0	9165	9165	0	189727	0	188621	0	0	7061	
3/31/2010 11:59:59 PM	14977	0	0	7541	0	295	0	21302	0	295	33	0	0	4317	7246	0	7246	7541	0	25766	0	0	0	0	0	25766	0	25733	0	0	147	
3/31/2010 11:59:59 PM	16337	0	0	18321	0	4532	23026	312257	4624	4532	14978	0	0	13286	18413	0	13789	18321	0	358307	0	0	4231	4231	0	362538	0	347560	0	0	32764	
3/31/2010 11:59:59 PM	16458	0	0	33226	0	2220	10456	137917	0	2220	146	0	0	20402	31006	0	31006	33226	0	168361	0	0	9264	9264	0	177625	0	177479	0	0	10042	
3/31/2010 11:59:59 PM	16551	0	0	16206	0	1680	1263	95595	0	1680	849	0	0	3171	16935	2409	14526	16206	0	121643	0	0	12795	12795	0	134438	0	133589	0	0	22877	
3/31/2010 11:59:59 PM	16748	0	0	5930	0	369	8443	19801	0	369	102	0	0	3692	5603	42	5561	5930	0	27898	0	0	1716	1716	0	29614	0	29512	0	0	4405	
3/31/2010 11:59:59 PM	16944	0	0	4211	0	188	2795	7642	0	188	0	0	0	2802	4023	0	4023	4211	0	15993	0	0	0	0	0	15993	0	15993	0	0	5549	
3/31/2010 11:59:59 PM	16953	0	0	5273	0	138	194	13522	0	138	0	0	0	3560	5135	0	5135	5273	0	17082	0	0	0	0	0	17082	0	17082	0	0	0	
3/31/2010 11:59:59 PM	17110	0	0	17445	0	720	365	100911	0	720	0	0	0	1600	16725	0	16725	17445	0	103104	0	0	22107	22107	0	125211	0	125212	0	0	594	
3/31/2010 11:59:59 PM	17147	0	0	426517	0	40999	325438	2772025	3131	40999	47569	0	0	103954	535971	147322	385518	426517	0	3210870	0	410	102029	102439	0	3313309	0	3265740	0	0	334891	
3/31/2010 11:59:59 PM	17259	0	0	6718	0	209	1939	27223	0	209	0	0	0	4507	6509	0	6509	6718	0	37479	0	0	115	115	55	37594	0	37595	0	0	5750	
3/31/2010 11:59:59 PM	17464	7	0	94683	0	20736	363251	1534530	0	20743	40303	0	0	30400	77901	3961	73940	94683	0	1604122	260	0	54510	54770	0	1658892	0	1618589	0	0	39192	
3/31/2010 11:59:59 PM	17950	0	0	23323	0	2035	12461	129731	0	2035	0	0	0	16203	22617	1329	21288	23323	0	168111	0	0	2840	2840	0	170951	0	170952	0	0	22178	
3/31/2010 11:59:59 PM	18050	0	0	37792	0	2310	18392	146285	0	2310	0	0	0	18781	36196	714	35482	37792	0	195309	0	0	531	531	0	195840	0	195840	0	0	30243	
3/31/2010 11:59:59 PM	18135	0	0	19797	0	1384	2461	143015	0	1384	0	0	0	16708	18413	0	18413	19797	0	167841	0	0	935	935	0	168776	0	168777	0	0	8119	
3/31/2010 11:59:59 PM	18377	0	0	2927	0	152	575	3946	0	152	0	0	0	3946	2775	0	2775	2927	0	15517	0	0	0	0	0	15517	0	15517	0	0	7625	
3/31/2010 11:59:59 PM	18827	0	0	40296	0	2978	2829	161586	0	2978	0	0	0	16206	39112	1794	37318	40296	0	242200	0	307	3065	3372	0	245571	0	245571	0	0	64408	
3/31/2010 11:59:59 PM	18836	6	0	14687	0	1448	2587	83035	0	1454	642	0	0	4516	13233	0	13233	14687	0	114796	0	0	1050	1050	0	115846	0	115204	0	0	27245	
3/31/2010 11:59:59 PM	18854	0	0	10207	0	899	12289	80331	0	899	0	0	0	3510	9308	0	9308	10207	0	87631	0	0	2489	2489	26	90120	0	90121	0	0	3791	
3/31/2010 11:59:59 PM	18957	0	0	1640	0	286	3378	15313	0	286	292	0	0	1361	1354	0	1354	1640	0	20986	0	0	1861	1861	0	22847	0	22555	0	0	4312	
3/31/2010 11:59:59 PM	19356	0	0	8905	0	603	753	34766	0	603	273	0	0	6802	8302	0	8302	8905	0	47737	0	0	537	537	0	48274	0	48001	0	0	6169	
3/31/2010 11:59:59 PM	19730	0	0	252858	0	25205	242978	1855829	0	25205	17610	0	0	32108	250822	23169	227653	252858	0	1948023	220	1129	66957	68306	0	2016329	0	1998719	0	0	60086	
3/31/2010 11:59:59 PM	19936	0	0	20050	0	2024	12600	127537	0	2024	947	0	0	10536	18026	0	18026	20050	0	157169	0	0	4732	4732	0	161901	0	160954	0	0	19096	
3/31/2010 11:59:59 PM	19972	0	0	12249	0	240	40	6644	0	240	0	0	0	5870	12009	0	12009	12249	0	27591	0	0	0	0	0	27591	0	27592	0	0	15078	
3/31/2010 11:59:59 PM	20053	2	0	6666	0	658	1265	39609	314	660	235	0	0	3549	7983	1663	6006	6666	0	50156	0	0	2458	2458	0	52614	0	52379	0	0	6998	
3/31/2010 11:59:59 PM	20370	0	0	16232	0	1971	33213	130843	0	1971	2331	0	0	3243	14261	0	14261	16232	0	155094	0	0	2508	2508	0	157602	0	155271	0	0	21008	
3/31/2010 11:59:59 PM	20512	0	0	9635	0	620	3924	27225	0	620	0	0	0	8319	9015	0	9015	9635	0	53198	0	0	177	177	0	53375	0	53376	0	0	17655	
3/31/2010 11:59:59 PM	20633	0	0	27919	0	2620	8536	206739	0	2620	0	0	0	7240	25299	0	25299	27919	0	241190	0	0	825	825	0	242015	0	242015	0	0	27211	
3/31/2010 11:59:59 PM	20857	0	0	13855	0	379	510	54574	0	379	0	0	0	18593	13618	142	13476	13855	0	77739	0	0	4332	4332	0	82071	0	82071	0	0	4572	
3/31/2010 11:59:59 PM	20866	0	0	9912	0	2552	14034	168681	0	2552	8978	0	0	3771	7360	0	7360	9912	0	203334	0	798	0	798	0	204132	0	195154	0	0	30882	
3/31/2010 11:59:59 PM	21256	0	0	1113	0	86	213	4642	0	86	51	0	0	339	1027	0	1027	1113	0	6033	0	0	98	98	0	6131	0	6080	0	0	1052	
3/31/2010 11:59:59 PM	21359	0	0	2282	0	141	561	11180	0	141	0	0	0	1814	2141	0	2141	2282	0	14750	0	0	212	212	0	14962	0	14962	0	0	1756	
3/31/2010 11:59:59 PM	21630	0	0	7504	0	349	2810	19665	0	349	0	0	0	7639	7155	0	7155	7504	0	33077	0	0	21	21	0	33098	0	33098	0	0	5773	
3/31/2010 11:59:59 PM	21658	0	0	14948	0	1258	778	79696	0	1258	275	0	0	6660	13690	0	13690	14948	0	100342	7	0	276	283	0	100625	0	100350	0	0	13986	
3/31/2010 11:59:59 PM	22048	0	0	18864	0	1671	21248	116216	213	1671	1087	0	0	5889	17406	0	17193	18864	0	133506	0	0	205	205	0	133711	0	132624	0	0	11401	
3/31/2010 11:59:59 PM	22356	0	0	37189	0	2212	18042	145552	0	2212	0	0	0	23819	37258	2281	34977	37189	0	182231	0	0	291	291	0	182522	0	182522	0	0	12860	
3/31/2010 11:59:59 PM	22459	0	0	10967	0	963	7960	58809	0	963	93	0	0	3159	10004	0	10004	10967	0	72756	0	0	4323	4323	0	77079	0	76986	0	0	10788	
3/31/2010 11:59:59 PM	22543	0	0	12908	0	735	8295	43186	0	735	16	0	0	2142	12173	0	12173	12908	0	55275	0	0	3557	3557	0	58832	0	58817	0	0	9948	
3/31/2010 11:59:59 PM	22552	0	0	5230	0	494	131	39642	0	494	0	0	0	1514	4736	0	4736	5230	0	44049	0	0	0	0	0	44049	0	44049	0	0	2893	
3/31/2010 11:59:59 PM	22730	0	0	12308	0	667	2441	48689	0	667	0	0	0	4979	11641	0	11641	12308	0	68987	0	0	2516	2516	0	71503	0	71503	0	0	15319	
3/31/2010 11:59:59 PM	22936	0	0	26554	0	2873	40082	197552	0	2873	982	0	0	2992	23681	0	23681	26554	0	227945	0	0	1934	1934	0	229879	0	228897	0	0	27401	
3/31/2010 11:59:59 PM	22954	0	0	8504	0	880	1453	53206	0	880	315	0	0	4612	7624	0	7624	8504	0	61736	0	0	8625	8625	0	70361	0	70046	0	0	3918	
3/31/2010 11:59:59 PM	23036	0	0	55586	0	4340	32234	290002	300	4340	7683	0	0	27290	51546	0	51246	55586	0	342352	0	1731	3093	4824	0	347175	0	339492	0	0	25060	
3/31/2010 11:59:59 PM	23045	0	0	8031	0	148	3551	5303	0	148	71	0	0	4629	7883	0	7883	8031	0	11858	0	0	0	0	0	11858	0	11787	0	0	1926	
3/31/2010 11:59:59 PM	23241	10	0	171717	0	27752	563584	1926626	0	27762	74431	0	0	54419	151785	7830	143955	171717	0	2102033	14	3846	73629	77488	0	2179521	0	2105090	0	0	120988	
3/31/2010 11:59:59 PM	23456	0	0	10159	0	787	1979	55888	0	787	0	0	0	2935	9372	0	9372	10159	0	65960	0	0	2161	2161	0	68121	0	68122	0	0	7138	
3/31/2010 11:59:59 PM	23504	0	0	77719	0	6997	51807	425841	0	6997	35	0	0	74116	70722	0	70722	77719	0	535431	0	0	24365	24365	0	559796	0	559761	0	0	35474	
3/31/2010 11:59:59 PM	23540	77	0	14108	0	977	5016	51640	0	1054	0	0	0	16791	27994	14940	13054	14108	0	84831	0	0	2199	2199	0	87030	0	87030	0	0	16400	
3/31/2010 11:59:59 PM	23643	0	0	16045	0	1270	6859	80791	0	1270	631	0	0	7839	14775	0	14775	16045	0	101339	0	0	273	273	0	101612	0	100981	0	0	12709	
3/31/2010 11:59:59 PM	23755	0	0	14647	0	1399	8632	87064	0	1399	111	0	0	6730	13345	97	13248	14647	0	107144	0	0	4809	4809	0	111953	0	111842	0	0	13350	
3/31/2010 11:59:59 PM	23812	27	0	112314	0	11391	216384	721008	0	11418	11672	0	0	10324	100971	75	100896	112314	0	893444	0	0	17832	17832	0	911276	0	899604	0	0	162112	
3/31/2010 11:59:59 PM	24006	2	0	111635	0	4944	87721	383728	0	4946	0	0	0	65635	106689	0	106689	111635	0	539229	0	0	1260	1260	0	540489	0	540489	0	0	89866	
3/31/2010 11:59:59 PM	24453	0	0	27523	0	3336	32171	230265	0	3336	7987	0	0	2631	27476	3289	24187	27523	0	256618	0	290	9970	10260	0	266878	0	258891	0	0	23722	
3/31/2010 11:59:59 PM	24659	0	0	4705	0	313	251	20798	0	313	69	0	0	2131	4392	0	4392	4705	0	24995	0	0	55	55	0	25050	0	24981	0	0	2066	
3/31/2010 11:59:59 PM	24668	0	0	19115	0	1438	5021	78561	117	1438	2	0	0	13514	18134	340	17677	19115	0	115017	0	0	40	40	0	115057	0	115055	0	0	22942	
3/31/2010 11:59:59 PM	24855	0	0	996	0	77	0	4830	0	77	0	0	0	1428	919	0	919	996	0	6578	0	0	0	0	0	6578	0	6578	0	0	320	
3/31/2010 11:59:59 PM	24949	0	0	79581	0	8510	31955	610733	0	8510	8498	0	0	14227	74318	3247	71071	79581	0	660432	0	0	20389	20389	0	680821	0	672323	0	0	35472	
3/31/2010 11:59:59 PM	25357	0	0	11630	0	683	1359	73000	0	683	0	0	0	6952	10947	0	10947	11630	0	88737	0	0	629	629	0	89366	0	89366	0	0	8785	
3/31/2010 11:59:59 PM	25647	0	0	5190	0	613	4923	44169	0	613	929	0	0	2163	4577	0	4577	5190	0	53156	0	0	0	0	0	53156	0	52227	0	0	6824	
3/31/2010 11:59:59 PM	26149	0	0	5660	0	343	2097	44565	0	343	0	0	0	5356	6694	1377	5317	5660	0	54131	0	0	1681	1681	0	55812	0	55812	0	0	4210	
