Reporting Period	ID RSSD	UBPR0416	UBPR3506	UBPR5369	UBPR8783	UBPRE582	UBPRE583	UBPRE588	UBPRE589	UBPRE590	UBPRE602	UBPRE621	UBPRE622	UBPRE623	UBPRE624	UBPRG378	UBPRM026	UBPRM027	UBPRM028	UBPRM029	UBPRM030	UBPRM031	UBPRM032	UBPRM033	UBPRM034	UBPRM035	UBPRM036	UBPRM037	UBPRM038	UBPRM039	UBPRM042	
3/31/2010 11:59:59 PM	2376	423089	0	0	0	48852	144349	0	2.41	0.25	68.87	0	2.39	0.94	88.88	918184	66.3	63.49	0	17.08	16.91	1.01	0	0	0.44	0	1.08	1.22	64.75	0	100	
3/31/2010 11:59:59 PM	2451	0	0	70	0	4006	7046	0	12.29	0	75.53	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0		0	0.27	100	
3/31/2010 11:59:59 PM	2554	0	0	0	0	4112	5187	0	38.98	0.11	51.96	0		0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	100	
3/31/2010 11:59:59 PM	2732	40383	0	0	0	30821	148370	0	5.93	0	78.45	0		0	70.04	0	7.77	16.73	82.32	0	0	0	0	0	0.95	0	0	3.69	0	0	100	
3/31/2010 11:59:59 PM	2750	8367	0	0	1474	2957	23203	0	4.94	0	70.39	-0.5		0	74.17	14278	37.84	26.5	24.79	44.54	0	0	0	0	4.18	0	0	0.39	33.47	0	100	
3/31/2010 11:59:59 PM	2938	62423	0	0	0	60323	247410	0	9.84	0	74.55	0		0	88.79	190141	41.21	46.56	1.13	52.24	0.07	0	0	0	0	0	0	3.92	41.05	0	100	
3/31/2010 11:59:59 PM	3252	42313	0	0	10085	2153	2153	0	1.44	0	49.36	0.29	0	0	62.95	19028	40.97	17.15	13.54	22.17	45.69	0	0	0	1.46	0	0	1.6	25.47	0	100	
3/31/2010 11:59:59 PM	3458	6354	0	0	0	4601	8174	0	15.43	0	44.54	0	0.65	0.5	63.72	0	21.31	72.15	23.13	0	0	0	0	0	4.71	0	0	1.63	0	0	100	
3/31/2010 11:59:59 PM	3720	24439	0	354	0	19134	54783	0	9.8	0	56.32	0	2.36	0.57	44.27	22984	24.28	33.19	25.83	40.49	0.48	0	0	0	0	0	0	2.26	20.75	0.32	100	
3/31/2010 11:59:59 PM	3953	0	0	14378	0	11	51256	0	0.01	0	91.72	0		0	0	27421	22.01	0	0	0	0	0	0	0	0	0	100	0	23.67	12.41	100	
3/31/2010 11:59:59 PM	4138	16883	0	0	1619	7884	23464	0	4.31	0.04	69.13	-0.04		0	54.23	6855	12.98	51.79	20.31	11.66	14.29	1.7	0	0	0	0	0.25	2.28	5.33	0	100	
3/31/2010 11:59:59 PM	4156	20936	0	1407	599	14243	53711	0	7.09	0	70.74	-0.01		0	51.44	0	10.42	40.21	59.79	0	0	0	0	0	0	0	0	3.1	0	0.98	100	
3/31/2010 11:59:59 PM	4231	17237	0	0	9120	1407	43913	0	1.07	0	65	0.17		0	49.74	0	13.15	26.32	25.57	47.19	0.93	0	0	0	0	0	0	-0.13	0	0	100	
3/31/2010 11:59:59 PM	4437	22373	0	0	5992	9710	43392	0	3.69	0	63.51	-0.02	4.83	0.13	32.35	142006	62.44	54.22	38.78	5.42	0	0	0	0	1.58	0	0	1.65	83.92	0	100	
3/31/2010 11:59:59 PM	4839	40688	0	0	3491	4373	117840	0	1.39	0	73.77	-0.02		0	69.46	27065	21.57	27.19	29.66	40.23	2.92	0	0	0	0	0	0	0.12	11.67	0	100	
3/31/2010 11:59:59 PM	5005	10859	0	0	1262	21574	53878	0	5.28	2.6	70.83	0.06	8.02	0.09	19.78	125188	33.29	10.02	14.18	18.48	4.5	0	0	0	32.72	0.7	19.39	0.95	42.92	0	100	
3/31/2010 11:59:59 PM	5069	0	0	0	0	44218	350195	0	9.13	1.56	80.23	0		0	0	81142	16.75	5.59	27.39	0	0	0	0	0	30.53	0	36.5	4.42	19.9	0	100	
3/31/2010 11:59:59 PM	5135	14633	0	0	12984	36735	176624	0	12.27	0	74.08	-0.04		0	71.68	40010	18.26	89.96	9.12	0.93	0	0	0	0	0	0	0	0.39	17.85	0	100	
3/31/2010 11:59:59 PM	5210	97183	0	1117	0	35026	68085	0	3.63	0.1	67.89	0	3.24	0.43	46.79	124675	23.01	15.63	18.31	60.66	0	0	0	0	4.91	0	0.48	3.87	18.86	0.17	100	
3/31/2010 11:59:59 PM	5331	160681	0	0	11282	11	46327	0	0	0	35.05	0.27		0	70.59	35409	48.36	52.13	15.4	2.04	17.48	0	0	0.89	12.06	0	0	-0.65	24.53	0	100	
3/31/2010 11:59:59 PM	5461	26301	0	0	0	29925	142049	0	6.54	0	76.55	0		0	50.49	92779	26.01	57.01	39.59	3.41	0	0	0	0	0	0	0	2.8	26.36	0	100	
3/31/2010 11:59:59 PM	5751	41457	0	0	6986	4754	14239	0	3.98	0	42.38	-0.06		0	70.35	9369	42.59	25.42	20.64	23.47	30.48	0	0	0	0	0	0	2.17	18.2	0	100	
3/31/2010 11:59:59 PM	6039	498	0	0	994	9444	37288	0	11.71	0.01	73.22	-0.07		0	10.58	0	0.62	85.98	3.4	0	10.47	0	0	0	0	0	0.15	1.07	0	0	100	
3/31/2010 11:59:59 PM	6141	9994	0	0	208	10450	18428	0	21.08	0	44.8	0.24	1.51	3.89	84.42	0	20.16	50.25	34.64	10.25	4.86	0	0	0	0	0	0		0	0	100	
3/31/2010 11:59:59 PM	6329	18021	0	0	2997	29921	182243	0	6.15	0	76.17	-0.01		0	47.57	7159	5.17	31.21	29.36	39.43	0	0	0	0	0	0	0	1.53	1.91	0	100	
3/31/2010 11:59:59 PM	6972	98381	0	0	31292	26458	245848	0	2.99	0	78.7	-0.05	1.82	1.4	86.46	289423	43.76	37.56	60.75	1.04	0	0	0	0	0.64	0	0	2.74	40.77	0	100	
3/31/2010 11:59:59 PM	7009	162088	0	0	0	215201	435552	0	35.89	1.43	42.86	0		0	49.19	0	27.03	71.42	21.71	0	0	0	0	0	4.27	0	2.6	1.22	0	0	100	
3/31/2010 11:59:59 PM	7045	0	0	0	0	1617	8663	0	1.33	0	56.29	0	2.46	3.72	0	0	0	35.84	64.16	0	0	0	0	0	0	0	0	2.15	0	0	100	
3/31/2010 11:59:59 PM	7157	2549	0	0	0	10054	20899	0	22.27	0	54.41	0		0	16.22	0	5.65	39.2	57.88	2.79	0.13	0	0	0	0	0	0	1.27	0	0	100	
3/31/2010 11:59:59 PM	7456	6597	0	0	5919	4312	16912	0	8.43	0	55.86	0.72	0.98	0.25	40.23	0	12.9	40.4	7.37	52.23	0	0	0	0	0	0	0	2.34	0	0	100	
3/31/2010 11:59:59 PM	7634	2058	0	0	0	1857	14693	0	2.52	0	75.49	0	0	0	31.62	11471	18.34	44.44	50.02	5.55	0	0	0	0	0	0	0	0.9	19.95	0	100	
3/31/2010 11:59:59 PM	8033	5861	0	0	299	5639	59022	0	4.19	0	85.5	-0.01		0	93.54	25279	23.13	66.49	25.38	0.03	0	0	0	0	8.11	0	0	-0.05	21.95	0	100	
3/31/2010 11:59:59 PM	8462	14371	0	0	996	9078	17812	0	7.64	0	25.04	-0.03		0	20.64	0	12.1	47.62	11.54	40.84	0	0	0	0	0	0	0	2.15	0	0	100	
3/31/2010 11:59:59 PM	8631	700	0	0	2986	2767	5671	0	5.01	0	60.58	0		0	5.38	0	1.27	100	0	0	0	0	0	0	0	0	0	0.05	0	0	100	
3/31/2010 11:59:59 PM	9357	23074	0	73070	8666	2815	154455	0	0.95	0.34	79.7	0		0	90.47	0	7.82	96.05	0	0	0.05	0	0	0	0	0	3.9	0.19	0	30.55	100	
3/31/2010 11:59:59 PM	9553	3115	0	0	0	10113	37259	0	11.68	0	72.2	0		0	31.92	0	3.6	52.68	47.32	0	0	0	0	0	0	0	0	0.49	0	0	100	
3/31/2010 11:59:59 PM	9807	208606	0	0	40000	308588	887309	0	11.8	0	64.01	0	5.72	9.78	53.12	356263	21.61	22.93	7.57	30.19	3.73	0	0	22.45	13.14	0	0	3.56	20.66	0	100	
3/31/2010 11:59:59 PM	9955	21973	0	0	798	25806	48917	0	25.36	0	49.98	-0.01		0	87.89	23915	45.09	53.25	46.75	0	0	0	0	0	0	0	0	0.88	46.35	0	100	
3/31/2010 11:59:59 PM	10157	9132	0	0	0	983	4336	0	2.94	0	56.34	0	5.13	0.12	91.57	1948	33.19	13.15	20.15	33.66	33.04	0	0	0	0	0	0	0.83	9.88	0	100	
3/31/2010 11:59:59 PM	10250	22854	0	0	0	37299	142927	0	7.64	0	74.13	0		0	46.01	158052	37.04	15.53	57.91	26.56	0	0	0	0	0	0	0	1.56	43.31	0	100	
3/31/2010 11:59:59 PM	10849	35628	0	0	0	4750	74866	0	1.54	0	72.83	0	2.49	5.32	63.42	0	11.56	9.78	42.29	34.82	11.11	0	0	0.22	1.78	0	0		0	0	100	
3/31/2010 11:59:59 PM	10858	50545	0	0	0	25421	143221	0	6.22	0	76.1	0		0	84.67	13124	15.59	41.86	3.9	2.87	33.54	17.79	0	0	0	0	0.03	1.51	4.18	0	100	
3/31/2010 11:59:59 PM	11145	2077	0	55	0	13952	28096	0	8.39	0	76	0		0	15.01	9916	7.21	26.62	65.33	8.05	0	0	0	0	0	0	0	2.28	7.74	0.04	100	
3/31/2010 11:59:59 PM	11640	22607	0	0	1493	17961	91149	0	5.55	0	59.17	-0.02		0	26.14	85676	33.43	28.22	52.45	6.89	1.49	10.94	0	0	0	0	0	2.14	44.13	0	100	
3/31/2010 11:59:59 PM	11837	41302	0	0	11706	4526	16311	0	4.02	0	39.28	-2.97		0	73.1	9608	45.22	87.13	12.87	0	0	0	0	0	0	0	0	-0.79	21.23	0	100	
3/31/2010 11:59:59 PM	12030	6617	0	0	0	24224	160207	0	7.22	0	83.11	0	5.13	0.16	100	0	1.97	100	0	0	0	0	0	0	0	0	0	-0.14	0	0	100	
3/31/2010 11:59:59 PM	12142	20639	0	0	1539	6965	38730	0	4.18	0	62.03	0.38	3.69	0.18	56.01	0	12.39	10.96	28.87	59.31	0.86	0	0	0	0	0	0	3.06	0	0	100	
3/31/2010 11:59:59 PM	12245	0	0	0	2398	6542	23118	0	5.35	0.93	67.49	-0.02		0	0	0	0	11.05	41.21	9.06	19.1	0	0	0	16.23	0	3.36	2.48	0	0	100	
3/31/2010 11:59:59 PM	12311	2983794	0	327408	0	999442	13399728	0	1.94	0.1	70.42	0		0	34.68	16286361	37.48	31.04	5.01	10.02	37.19	0	7.13	1.22	7.73	0.06	0.58	-1.5	43.95	0.88	100	
3/31/2010 11:59:59 PM	12647	839	0	150	1168	2336	38950	0	2.5	0	73.97	0.04	2.02	1.83	10.44	0	0.9	14.47	52.97	2.76	29.8	0	0	0	0	0	0		0	0.22	100	
3/31/2010 11:59:59 PM	12656	705	0	0	0	1450	3081	0	9.97	0	83.94	0	0.56	0.32	100	0	4.85	100	0	0	0	0	0	0	0	0	0		0	0	100	
3/31/2010 11:59:59 PM	12937	0	0	0	0	15460	76776	0	7.85	0	83.03	0		0	0	0	0	0	0	0	0	0	0	0	100	0	0	32.62	0	0	100	
3/31/2010 11:59:59 PM	12946	69884	0	149	9547	3979	200378	0	0.61	0.09	78.81	-0.05		0	85.38	217234	43.68	19.52	54.54	12.66	9.22	0	0	2.91	0.44	0	0.72	0.99	41.49	0.03	100	
3/31/2010 11:59:59 PM	12955	3192	0	1079	0	18098	42586	0	13.69	0	79.86	0	-2.2	-0.59	97.94	0	2.42	0	99.75	0.09	0.15	0	0	0	0	0	0	0	0	1.02	100	
3/31/2010 11:59:59 PM	13037	4228	0	0	14868	4826	15040	0	3.03	0	58.31	-0.69		0	9.56	0	2.65	68.84	8.63	22.53	0	0	0	0	0	0	0	0.95	0	0	100	
3/31/2010 11:59:59 PM	13103	12185	0	778	0	30616	83039	0	2.58	5.45	74.92	0	3.9	0.01	5.94	0	1.03	26.2	0	37.02	0.5	0	0	0	4.76	0	31.51	4.37	0	0.09	100	
3/31/2010 11:59:59 PM	13251	1419	0	0	0	6867	16403	0	18.7	0	54.47	0		0	18.79	0	3.86	40.29	59.61	0.09	0	0	0	0	0	0	0	1.18	0	0	100	
3/31/2010 11:59:59 PM	13457	1564	0	0	1243	3349	6201	0	17	0.09	54.38	-0.13		0	37.88	0	7.94	35.99	63.6	0	0	0	0	0	0	0	0.41	1.18	0	0	100	
3/31/2010 11:59:59 PM	14052	0	0	0	897	5809	23639	0	8.87	0	70.78	0.96		0	0	9648	14.72	10.88	30.85	19.04	27.06	6.22	0	0	5.95	0	0	3.43	20.46	0	100	
3/31/2010 11:59:59 PM	14155	3394	0	0	0	2478	32017	0	2.18	0	81.29	0		0	55.58	4835	7.25	12.53	53.5	13.69	20.29	0	0	0	0	0	0	1.6	5.15	0	100	
3/31/2010 11:59:59 PM	14454	1321	0	0	188	3468	6213	0	15.9	0	44.09	-0.33	0	0	19.2	0	6.06	0	22.53	2.98	68.11	0	0	0	6.38	0	0	-5.45	0	0	100	
3/31/2010 11:59:59 PM	14650	3276	0	0	0	4250	7841	0	16.28	0	57.16	0	-0.4	-0.46	100	0	12.55	99.21	0	0.79	0	0	0	0	0	0	0	0	0	0	100	
3/31/2010 11:59:59 PM	14753	3248	0	0	1389	3763	11091	0	9.98	0	32.03	-0.58	3.38	7.45	15.6	0	8.62	29.45	52.16	9.26	9.14	0	0	0	0	0	0	0.99	0	0	100	
3/31/2010 11:59:59 PM	14865	11457	0	0	4486	15361	60074	0	6.44	0	74.02	-0.06		0	42.97	45772	24	56.79	32.46	10.75	0	0	0	0	0	0	0	2.7	25.59	0	100	
3/31/2010 11:59:59 PM	14977	0	0	0	0	14867	18212	0	34.59	0	46	0	1.61	0.01	0	0	0	0	0	100	0	0	0	0	0	0	0	1.94	0	0	100	
3/31/2010 11:59:59 PM	16337	38379	0	0	983	18811	92777	0	4.14	0	66.49	-0.12		0	58.28	162228	44.13	44.63	22.5	28.02	4.85	0	0	0	0	0	0	3.43	50.89	0	100	
3/31/2010 11:59:59 PM	16458	23339	0	271	3002	27267	60987	0	10.12	0	52.97	0.01	2.82	2.44	24.97	0	8.67	38.65	44.05	7.53	9.77	0	0	0	0	0	0	1.89	0	0.19	100	
3/31/2010 11:59:59 PM	16551	5410	0	234	376	1918	29319	64	1.21	0	78.23	0.1	4.69	0.07	32.47	41794	29.74	11.62	61.17	14.68	12.53	0	0	0	0	0	0	2.5	33	0.18	100	
3/31/2010 11:59:59 PM	16748	0	0	70	0	5398	8730	0	9.73	0	46.79	0	3.14	3.98	0	6075	10.95	3.99	37.94	33.74	18.51	5.83	0	0	0	0	0	3.77	23.06	0.27	100	
3/31/2010 11:59:59 PM	16944	0	0	0	0	123	3005	0	0.35	1.34	42.06	0		0	0	0	0	29.42	64.21	2.72	0	0	0	0	0	0	3.65	1.93	0	0	100	
3/31/2010 11:59:59 PM	16953	3700	0	0	0	6077	12623	0	19.39	0	39.12	0	0.9	0.02	39.7	0	11.81	98.82	1.18	0	0	0	0	0	0	0	0	-0.44	0	0	100	
3/31/2010 11:59:59 PM	17110	0	0	0	0	4097	61742	0	3.73	14.4	74.66	0	0	0	0	0	0	0.63	0	0	0	0	0	0	0	0	99.37	0	0	0	100	
3/31/2010 11:59:59 PM	17147	251702	0	3646	0	186641	883094	0	4.29	0	71.15	0	-0.08	-0.03	39.5	475698	16.74	0.68	40.37	33.6	25.14	0	0	0.21	0.01	0	0	1.55	15.16	0.12	100	
3/31/2010 11:59:59 PM	17259	4750	0	0	2205	2858	27855	0	4.49	0	53.11	0.06	20	0.01	19.49	0	7.46	23.91	41.82	30.96	3.31	0	0	0	0	0	0	2.97	0	0	100	
3/31/2010 11:59:59 PM	17464	80621	0	143	1582	316655	573900	0	15.26	0.02	68.01	0.08	5.86	0.16	55.91	310692	18.86	4.17	1.39	34.19	47.97	2.97	8.99	0	0	0	0.32	2.35	21.2	0.01	100	
3/31/2010 11:59:59 PM	17950	45508	0	308	1484	1661	40160	0	0.62	0	55.37	-0.08	0	0	43.19	0	16.89	13.45	19.36	28.27	38.22	0	0	0	0.7	0	0	2.01	0	0.21	100	
3/31/2010 11:59:59 PM	18050	55819	0	0	0	8756	39936	0	2.74	0	59.63	0	0.51	0.24	57.16	174522	72.12	19.11	23.37	57.52	0	0	0	0	0	0	0	2.43	90.86	0	100	
3/31/2010 11:59:59 PM	18135	39944	0	1175	977	23080	39668	0	9.45	0	59.94	-0.12		0	82.06	49640	36.68	64.64	35.36	0	0	0	0	0	0	0	0	0.72	33.81	0.8	100	
3/31/2010 11:59:59 PM	18377	0	0	0	0	11830	11837	0	29.89	0	45.54	0		0	0	0	0	0	0	97.84	0.85	0.13	0	0	1.18	0	0	2.74	0	0	100	
3/31/2010 11:59:59 PM	18827	45031	0	0	0	38991	48963	0	10.43	3.46	70.69	0		0	68.35	0	12.04	38.47	32.86	7.45	0	0	0	0	1.57	0	19.65	-1.74	0	0	100	
3/31/2010 11:59:59 PM	18836	1190	0	0	0	15496	30647	0	9.64	0.02	76.39	0		0	13.2	124923	78.43	46.91	24.37	28.41	0	0	0	0	0	0	0.31	2.4	100	0	100	
3/31/2010 11:59:59 PM	18854	2200	0	0	7980	11710	65485	0	10.02	0	75.76	-0.17		0	22	68879	60.83	100	0	0	0	0	0	0	0	0	0	-0.03	77.07	0	100	
3/31/2010 11:59:59 PM	18957	4077	0	0	793	4121	9476	0	12.29	0	68.07	-0.52		0	80.48	2399	19.32	50.95	47.45	0.14	1.46	0	0	0	0	0	0	-0.47	10.28	0	100	
3/31/2010 11:59:59 PM	19356	16147	0	0	5809	4919	17948	0	6.07	0	49.78	-0.46		0	54.14	0	19.94	24.01	11.19	64.8	0	0	0	0	0	0	0	-0.01	0	0	100	
3/31/2010 11:59:59 PM	19730	90210	0	2950	0	219002	961998	0	9.27	0.09	79.56	0	5.17	0.13	93.56	266345	15.09	29.65	3.12	63.5	0.08	0	0	0	1.41	0	2.24	3.73	14.39	0.16	100	
3/31/2010 11:59:59 PM	19936	15366	0	0	1499	22864	84459	0	9.99	0	65.59	0	3.21	0.67	51.91	40383	24.37	8.46	4.66	73.21	13.67	0	0	0	0	0	0	2.92	26.57	0	100	
3/31/2010 11:59:59 PM	19972	0	0	0	0	10062	10062	0	15.26	0	50.72	0	1.67	1.97	0	0	0	36.3	62.52	1.18	0	0	0	0	0	0	0		0	0	100	
3/31/2010 11:59:59 PM	20053	4320	0	0	2534	7114	38729	0	9.65	0.74	66.87	-0.27		0	37.83	0	5.86	76.37	0.7	0	10.2	0	0	0	7.96	0	4.76	0.43	0	0	100	
3/31/2010 11:59:59 PM	20370	200	0	400	0	26458	89177	0	12.13	0	69.75	0		0	2.19	0	0.09	0	40.09	59.04	0.87	0	0	0	0	0	0	1.29	0	0.26	100	
3/31/2010 11:59:59 PM	20512	11858	0	0	3132	4091	4704	0	3.78	0	47.79	-0.09	0	0	25.98	0	10.95	9.07	31.23	52.66	0	0	0	0	7.05	0	0	1.9	0	0	100	
3/31/2010 11:59:59 PM	20633	25599	0	0	3930	21302	71810	0	7.02	0.29	72.66	-0.28	3.54	1.27	61.65	0	8.44	61.31	2.92	20.88	1.31	0	0	0	11.49	0	2.09	0.08	0	0	100	
3/31/2010 11:59:59 PM	20857	46825	0	0	4940	13590	42069	0	8.54	0	34.84	0.04		0	52.22	9014	35.11	19.6	57.24	4.72	16.68	0	0	0	1.76	0	0	2.4	17.29	0	100	
3/31/2010 11:59:59 PM	20866	2000	0	348	0	15203	42598	0	6.04	0	76.6	0		0	13.57	78704	32.04	6.82	0	93.18	0	0	0	0	0	0	0	0.06	38.62	0.17	100	
3/31/2010 11:59:59 PM	21256	142	0	0	0	1575	2946	0	18.4	0	68.32	0		0	100	2104	26.24	0	0	100	0	0	0	0	0	0	0	2.9	35.15	0	100	
3/31/2010 11:59:59 PM	21359	1484	0	0	0	722	4528	0	2.97	0	64.96	0		0	30.83	0	6.11	20.13	53.34	7.98	18.55	0	0	0	0	0	0	2.14	0	0	100	
3/31/2010 11:59:59 PM	21630	23054	0	0	1000	5320	14725	0	7.28	0	37.69	0		0	59.34	4608	37.83	10.5	12.39	26.4	49.95	0	0	0.76	0	0	0	3.34	16.51	0	100	
3/31/2010 11:59:59 PM	21658	5948	0	0	8405	7919	51320	0	5.64	0	71.86	0.04		0	25.93	0	4.23	99.72	0.02	0.26	0	0	0	0	0	0	0	1.16	0	0	100	
3/31/2010 11:59:59 PM	22048	26895	0	0	4688	6443	59746	0	3.42	0	64.96	0.16		0	63.94	48826	40.22	20.34	2	77.09	0.09	0	0	0	0.48	0	0	2.66	39.11	0	100	
3/31/2010 11:59:59 PM	22356	64220	0	381	0	32199	107216	0	10.52	0	48.04	0		0	65.82	42477	34.87	0	25.15	2.02	71.42	1.12	0	0	0.28	0	0.01	-0.21	28.52	0.26	100	
3/31/2010 11:59:59 PM	22459	8587	0	0	1001	12681	21227	0	12.26	0	72.08	0.01		0	55.25	20572	28.2	73.33	26.67	0	0	0	0	0	0	0	0	2.15	27.45	0	100	
3/31/2010 11:59:59 PM	22543	0	0	0	0	15793	34043	0	19.41	1.1	71.91	0		0	0	0	0	70.58	17.49	0	0	0	0	0	0	0	11.92	-0.78	0	0	100	
3/31/2010 11:59:59 PM	22552	3788	0	0	4232	5	15169	0	0.01	0	84.59	1.46	6.73	0.44	68.85	0	7.18	80.64	19.21	0.15	0	0	0	0	0	0	0	1.74	0	0	100	
3/31/2010 11:59:59 PM	22730	14725	0	0	5886	4391	11490	0	4.12	0	66.58	-0.09		0	56.82	48616	59.46	38.6	48.13	13.27	0	0	0	0	0	0	0	2.1	68.43	0	100	
3/31/2010 11:59:59 PM	22936	6343	0	0	0	46135	190682	0	15.2	0	78.25	0		0	91.54	51261	18.98	98.79	0	1.21	0	0	0	0	0	0	0	0.26	21.27	0	100	
3/31/2010 11:59:59 PM	22954	5441	0	0	742	8956	28253	0	10.59	0.08	68.84	-0.1		0	37.71	25866	37.04	27.48	30.27	41.79	0	0	0	0	0	0	0.46	1.19	45.27	0	100	
3/31/2010 11:59:59 PM	23036	67019	0	0	0	82375	259144	0	16.49	0	63.41	0		0	78.43	56825	24.78	55.56	1.3	43.14	0	0	0	0	0	0	0	3.08	17.41	0	100	
3/31/2010 11:59:59 PM	23045	3115	0	0	0	5305	8111	0	14.86	0	23.03	0	0	0	13.58	0	8.73	97.69	2.31	0	0	0	0	0	0	0	0	0.25	0	0	100	
3/31/2010 11:59:59 PM	23241	235458	0	110667	0	414148	1265776	0	14.23	0.09	66.37	0		0	66.01	857535	37.56	2.5	6.82	46.88	39.22	0	0	0.43	3.4	0	0.76	-1.04	42.53	5.49	100	
3/31/2010 11:59:59 PM	23456	5916	0	0	0	981	15507	0	1.14	0	69.05	0	3.87	0.3	31.06	11993	20.76	5.21	50.65	41.91	2.22	0	0	0	0	0	0	1.31	19.87	0	100	
