Reporting Period	ID RSSD	UBPR0416	UBPR3506	UBPR5369	UBPR8783	UBPRE582	UBPRE583	UBPRE588	UBPRE589	UBPRE590	UBPRE602	UBPRE621	UBPRE622	UBPRE623	UBPRE624	UBPRG378	UBPRM026	UBPRM027	UBPRM028	UBPRM029	UBPRM030	UBPRM031	UBPRM032	UBPRM033	UBPRM034	UBPRM035	UBPRM036	UBPRM037	UBPRM038	UBPRM039	UBPRM042	
3/31/2016 11:59:59 PM	12955	2	0	4943	0	20440	48442	0	14.33	0	82.26	0	0	0	0.88	1848	1.3	0	99.12	0.44	0.44	0	0	0	0	0	0	0	1.56	4.17	100	
3/31/2016 11:59:59 PM	13103	23935	0	1172	0	62694	132753	0	3.46	6.7	76.61	0		0	8.14	836292	47.49	10.67	2.76	27.67	0	0.45	3.12	0	14.05	0	41.29	8.45	59.79	0.08	100	
3/31/2016 11:59:59 PM	13251	1049	0	0	0	11963	19966	0	29.74	0	57.74	0		0	67.72	0	2.61	35.77	64.11	0.13	0	0	0	0	0	0	0	0.39	0	0	100	
3/31/2016 11:59:59 PM	13457	1568	0	0	493	8908	11521	0	34.86	0.59	42.65	-0.08		0	30.76	0	6.14	14.32	82.7	0	0	0	0	0	0	0	2.98	0.79	0	0	100	
3/31/2016 11:59:59 PM	14052	1802	0	0	153	4594	9054	0	8.06	0	76.64	0.01		0	36.24	19075	36.63	3.08	46.3	22.77	5.57	0	0	0	22.28	0	0	0.83	43.23	0	100	
3/31/2016 11:59:59 PM	14155	6774	0	256	0	7014	66152	0	3.9	0.01	78.87	0		0	51.76	4040	6.01	4.25	77	4.62	13.97	0	0	0	0	0	0.15	1.6	2.81	0.18	100	
3/31/2016 11:59:59 PM	14650	3121	0	0	0	5789	7350	0	18.16	0	62.97	0	0.03	0.03	100	0	9.79	48.03	51.43	0.54	0	0	0	0	0	0	0	6.25	0	0	100	
3/31/2016 11:59:59 PM	14753	4171	0	0	0	3440	16411	0	7.91	0	54.4	0	1.5	3.73	29.68	0	9.59	10.67	76.02	7.74	5.57	0	0	0	0	0	0	3.2	0	0	100	
3/31/2016 11:59:59 PM	14865	13200	0	0	4523	20479	90985	0	5.82	0	81.19	-0.01	0	0	64.48	99725	32.09	67.29	28.86	3.85	0	0	0	0	0	0	0	1.02	34.72	0	100	
3/31/2016 11:59:59 PM	14977	4394	0	0	0	4923	10867	0	10.97	0	72.32	0		0	100	12758	38.22	0	0	100	0	0	0	0	0	0	0	2.5	38.76	0	100	
3/31/2016 11:59:59 PM	16551	24719	0	0	0	4970	43495	0	1.56	0	70.74	0	-0.11	-0.07	40.29	55340	25.05	10.83	87.15	0.6	1.42	0	0	0	0	0	0	3.55	24.24	0	100	
3/31/2016 11:59:59 PM	16748	0	0	115	0	9886	17277	0	12.26	0	56.98	0	1.82	2.17	0	0	0	9.97	56.53	9.65	14.76	9.09	0	0	0	0	0	2.15	0	0.25	100	
3/31/2016 11:59:59 PM	17110	0	0	0	0	21499	41491	0	18.95	15.18	60.16	0	0	0	0	0	0	0.58	0	0	0	0	0	0	0	0	99.42	0	0	0	100	
3/31/2016 11:59:59 PM	17147	625319	0	3628	0	77975	998649	0	1.15	0.03	69.28	0	3.27	2.27	49.32	631734	18.54	1.11	43.26	31.6	23.88	0	0	0	0	0	0.15	4.07	13.4	0.08	100	
3/31/2016 11:59:59 PM	17259	3539	0	0	0	8564	28021	0	13.56	0	55.98	0	0	0	22.39	12312	25.09	5.09	87.87	5.8	1.24	0	0	0	0	0	0	2.08	34.61	0	100	
3/31/2016 11:59:59 PM	17464	142301	0	4246	0	289013	385060	0	9.71	0.02	59.47	0	3.52	1.58	24.86	696406	28.19	5.61	7.01	12.61	47.87	18.11	1.39	0	6.44	0.86	0.1	0.73	38.96	0.24	100	
3/31/2016 11:59:59 PM	17950	80724	0	177	3951	11371	45501	0	2.83	0	46.25	0.04		0	41.6	77827	39.51	2.77	29.87	63.77	3.2	0	0	0	0.39	0	0	1.6	41.22	0.09	100	
3/31/2016 11:59:59 PM	17978	1000	0	0	0	75417	78303	0	24.03	0	41.95	0	0.87	1.27	0.63	95994	30.9	97.22	2.78	0	0	0	0	0	0	0	0		71.47	0	100	
3/31/2016 11:59:59 PM	18050	67913	0	1373	0	19458	56912	0	3.92	0	56.25	0	4.51	2.05	39.75	270821	68.22	1.18	32.13	66.69	0	0	0	0	0	0	0	1.78	95.67	0.49	100	
3/31/2016 11:59:59 PM	18135	20000	0	3735	15865	21814	33395	0	8.31	0	33.85	-0.03	1.32	1.09	15.76	42160	23.67	75.07	24.93	0	0	0	0	0	0	0	0	0.56	47	4.16	100	
3/31/2016 11:59:59 PM	18377	0	0	0	248	13352	14292	0	24.74	0	55.01	0.02		0	0	0	0	0	5.14	92.85	0	2.01	0	0	0	0	0	2.2	0	0	100	
3/31/2016 11:59:59 PM	18827	102089	0	0	8365	65587	125813	0	5.74	0.98	76.37	-0.21		0	80.88	286781	34.04	5.3	33.35	25.11	22.79	0	0	0	4.61	0	8.83	0.06	33.3	0	100	
3/31/2016 11:59:59 PM	18836	2138	0	0	0	5145	14118	0	3.43	0	77.04	0		0	13.23	117042	79.39	21.05	49.4	17.43	9.05	0	0	0	3.07	0	0	0.27	100	0	100	
3/31/2016 11:59:59 PM	18854	0	0	0	0	116762	318026	0	20.29	0	77	0		0		110636	19.22												24.7	0		
3/31/2016 11:59:59 PM	19356	12025	0	0	0	395	9013	0	0.49	0	53.88	0		0	36.69	0	14.86	0	68	32	0	0	0	0	0	0	0	1.01	0	0	100	
3/31/2016 11:59:59 PM	19730	146944	0	15454	0	234640	644735	0	9.56	0.18	75.2	0	-5.06	-0.12	70.18	708733	34.86	93.44	2.32	1.47	0.01	0	0	0	0.67	0	2.09	0.69	38.82	0.85	100	
3/31/2016 11:59:59 PM	19936	28271	0	0	10192	62895	111406	0	23.27	0	55.81	-0.43	0.76	0.69	64.15	30496	21.74	23.35	9.39	42.75	24.5	0	0	0	0	0	0	0.95	19.96	0	100	
3/31/2016 11:59:59 PM	19972	0	0	0	0	21792	21792	0	23.35	0	46.35	0	3.46	4.71	0	0	0	0	98.42	1.58	0	0	0	0	0	0	0		0	0	100	
3/31/2016 11:59:59 PM	20053	0	0	0	280	7211	27772	0	7.55	0	75.32	0.01		0	0	21754	22.77	10.38	41.07	24.15	16.17	0	0	0	6.58	1.65	0	0.73	29.88	0	100	
3/31/2016 11:59:59 PM	20633	25415	0	0	5016	6037	53043	0	2.04	0.27	59.89	0.09		0	32.84	0	8.59	10.23	31.99	27.67	29.07	0	0	0	0	0	1.04	1.21	0	0	100	
3/31/2016 11:59:59 PM	20857	38845	0	0	0	14972	53368	0	7.86	0	36.98	0		0	36.18	15518	28.55	16.25	71.84	11.3	0.39	0	0	0	0.22	0	0	3.11	22.74	0	100	
3/31/2016 11:59:59 PM	21256	910	0	0	0	4389	5300	0	44.34	0	36.04	0		0	99.89	1549	24.84	93.3	0	6.7	0	0	0	0	0	0	0	1.11	41.93	0	100	
3/31/2016 11:59:59 PM	21359	2605	0	0	0	11258	16671	0	22.4	0	55.09	0	0	0	28.36	0	5.18	28.94	45.13	19.37	4.05	0	0	0	2.51	0	0	1.96	0	0	100	
3/31/2016 11:59:59 PM	21630	12413	0	0	0	10308	25225	0	9.37	0	58.37	0		0	42.62	20081	29.54	18.98	24.84	31.06	20.92	3.23	0	0.98	0	0	0	5	30.88	0	100	
3/31/2016 11:59:59 PM	21658	5581	0	0	2792	15466	56119	0	9.61	0	62.76	-0.03		0	14.87	0	3.47	48.94	22.96	28.1	0	0	0	0	0	0	0	1.32	0	0	100	
3/31/2016 11:59:59 PM	22048	26694	0	0	0	3291	43234	0	1.67	0	72.18	0		0	76.99	61366	44.68	20.91	42.37	28.25	5.58	0	0	0	2.89	0	0	0.41	42.78	0	100	
3/31/2016 11:59:59 PM	22543	0	0	2197	0	16671	31820	0	15.37	0.73	76.63	0		0	0	21900	20.19	53.65	30.17	0	0	0	0	0	0	0	16.18	-3.13	26.12	2.62	100	
3/31/2016 11:59:59 PM	22552	3810	0	0	1099	2021	30194	0	2.02	0	88.53	0.28	0.53	0.05	87.13	4000	7.79	30.8	53.6	15.6	0	0	0	0	0	0	0	1.91	4.47	0	100	
3/31/2016 11:59:59 PM	22730	22484	0	0	1000	13678	16862	0	8.34	0	49.2	0.01		0	38.08	48230	43.12	58.44	21.54	20.02	0	0	0	0	0	0	0	0.99	59.63	0	100	
3/31/2016 11:59:59 PM	22936	10742	0	0	0	40114	87675	0	22.41	0	53.78	0		0	33.03	18673	16.44	57.54	0	20.8	16.95	0	0	0	4.71	0	0	0.12	19.12	0	100	
3/31/2016 11:59:59 PM	23045	5100	0	0	0	5695	7511	0	13.95	0	31.1	0	5.43	0.51	23.9	0	12.5	41.01	24.62	25.74	5.96	0	0	0	2.67	0	0	-0.34	0	0	100	
3/31/2016 11:59:59 PM	23456	9266	0	0	0	1564	17099	0	1.4	0	67.33	0		0	31.1	12255	19.28	0	51.64	35.9	12.46	0	0	0	0	0	0	2.15	16.05	0	100	
3/31/2016 11:59:59 PM	23504	844522	0	0	0	37842	271725	0	0.97	0	63.2	0	2.35	1.23	76.64	744915	40.62	6.52	15.16	20.37	38.55	13.55	0	2.02	2.93	0.9	0	0.19	30.02	0	100	
3/31/2016 11:59:59 PM	23643	43340	0	0	39673	7382	27948	0	3.83	0	55.23	-0.08		0	62.02	31324	38.76	58.2	41.8	0	0	0	0	0	0	0	0	0.34	29.14	0	100	
3/31/2016 11:59:59 PM	23755	28470	0	0	0	3711	19791	0	1.92	0	64.87	0		0	59.1	17647	23.82	0	35.98	45.66	18.35	0	0	0	0	0	0	1.06	13.89	0	100	
3/31/2016 11:59:59 PM	24006	91526	0	0	0	112727	174264	0	9.1	0	60.19	0	0.73	1.66	24.72	102145	15.64	55.32	2.09	24.77	6.9	8.6	0	0	2.32	0	0	0.7	13.65	0	100	
3/31/2016 11:59:59 PM	24378	0	0	0	0	7049	7409	0	11.04	0	67.1	0	0.2	0.01	0	11500	18.02	19.97	0	80.03	0	0	0	0	0	0	0	0.64	26.71	0	100	
3/31/2016 11:59:59 PM	24453	7788	0	913	0	33401	72787	0	13.22	0	74.27	0		0	96.47	98251	41.96	98.06	0	1.94	0	0	0	0	0	0	0	1.28	51.76	0.48	100	
3/31/2016 11:59:59 PM	24659	1036	0	0	0	25811	36966	0	42.43	0	46.53	0	1.09	0.99	21.08	0	1.7	52.55	47.45	0	0	0	0	0	0	0	0		0	0	100	
3/31/2016 11:59:59 PM	24668	87424	0	171	0	35311	194428	0	3.54	0	71.86	0		0	40.79	0	8.77	0	65.7	34.3	0	0	0	0	0	0	0	0.45	0	0.02	100	
3/31/2016 11:59:59 PM	24949	23620	0	809	0	63836	104856	0	16.01	0	65.77	0		0	43.67	15878	9.9	16.85	8.96	10.05	26.43	34.44	3.27	0	0	0	0	0.12	5.99	0.31	100	
3/31/2016 11:59:59 PM	25357	30073	0	0	0	8902	91686	0	2.42	0	67.19	0	-1.34	-1.81	33.44	31551	16.76	0	0.23	12.08	66.24	21.45	0	0	0	0	0	-1.07	12.78	0	100	
3/31/2016 11:59:59 PM	25647	299	0	0	0	8003	17941	0	14.05	0	81.76	0	0.28	0.02	53.01	1159	2.56	0	100	0	0	0	0	0	0	0	0	7	2.41	0	100	
3/31/2016 11:59:59 PM	26176	708	0	0	0	34348	34806	0	8.87	0	82.61	0		0	4.66	147751	38.34	13.2	0	86.8	0	0	0	0	0	0	0	3.53	45.54	0	100	
3/31/2016 11:59:59 PM	26242	62745	0	1022	0	23496	75025	0	5.32	0	65.24	0		0	75.38	0	14.2	62.07	36.7	1.23	0	0	0	0	0	0	0	0.48	0	0.35	100	
3/31/2016 11:59:59 PM	26457	4259	0	0	0	6689	15402	0	23.25	0	72.96	0		0	94.46	0	14.8	100	0	0	0	0	0	0	0	0	0	0.02	0	0	100	
3/31/2016 11:59:59 PM	26765	5631	0	0	0	43568	120579	0	9.16	0	77.06	0	1.35	0.04	11.68	354797	75.81	0	6.72	93.07	0	0	0	0	0.21	0	0	0.15	96.49	0	100	
3/31/2016 11:59:59 PM	27070	3173	0	0	0	26242	28672	0	4.27	0	58.74	0		0	1.48	0	0.52	12.37	25.19	38.62	23.34	0.48	0	0	0	0	0	0.9	0	0	100	
3/31/2016 11:59:59 PM	27548	113303	0	3101	0	59660	152414	0	8.81	0.31	58.45	0		0	65.82	164762	41.07	7.09	26.63	19.13	45.95	0	0	0	0	0	1.21	2.15	41.27	0.78	100	
3/31/2016 11:59:59 PM	27614	34667	0	0	0	9612	11152	0	2.38	0.4	47.38	0		0	20.06	0	8.59	0	36.98	38.61	23.48	0	0	0	0	0	0.94	2.1	0	0	100	
3/31/2016 11:59:59 PM	27847	78833	0	0	0	16487	135479	0	3.33	0	64.61	0	4.59	0.1	61.17	148329	45.93	0	45.62	24.66	28.95	0	0	0	0.77	0	0	3.47	45.75	0	100	
3/31/2016 11:59:59 PM	28013	286542	0	0	0	106519	167984	0	2.9	0.07	73.74	0	1.51	0.03	51.61	998350	34.98	2.18	0	42.85	51.85	0	0	0	2.67	0	0.44	0.55	36.53	0	100	
3/31/2016 11:59:59 PM	28152	8878	0	0	51	15500	33073	0	12.05	0	69.24	0.01	1.94	0.93	46.32	8198	13.27	25.52	55.84	14.49	2.22	0	1.93	0	0	0	0	0.73	9.09	0	100	
