Reporting Period	ID RSSD	UBPR7414	UBPRE497	UBPRE498	UBPRE499	UBPRE500	UBPRE501	UBPRE502	UBPRE503	UBPRE504	UBPRE521	UBPRE522	UBPRE523	UBPRE524	UBPRE529	UBPRE530	UBPRE531	UBPRE532	UBPRE533	UBPRE534	UBPRE535	UBPRE536	UBPRE537	UBPRE538	UBPRE539	UBPRE540	UBPRE541	UBPRE542	UBPRE544	UBPRE545	UBPRE546	UBPRE547	UBPRE549	UBPRE550	UBPRE551	UBPRE552	UBPRF896	UBPRFC07	UBPRFC08	UBPRFC09	UBPRFC10	UBPRFC11	UBPRFC12	UBPRFC13	UBPRFC14	UBPRFC15	UBPRFC16	UBPRFC17	UBPRFC18	UBPRFC19	UBPRFC20	UBPRFC21	UBPRFC22	UBPRK264	UBPRK265	UBPRK266	
		NONCURRENT ASSETS AS PERCENT OF TOTL	LN_CMID_TOT_DOM	LN_CMID_NACCR_DOM	LN_CMID_NCUR_TOT	LN_CMID_30_89_TOT	LN_INV_PD_90_TOT	LN_INV_NACCR_TOT	LN_INV_NCUR_TOT	LN_INV_30_90_TOT	LN_CRCD_PD_90	LN_NACCR_CRCD	LN_NCUR_CRCD	LN_CRCD_PD_30_89	LS_PD_90_TOT_LS	LS_FIN_RCV_TOT_LS	LS_FIN_RCV_NCUR_LS	LS_FIN_RCV_PD_3089	LN_AG_PD_90_TOT	LN_NACCR_AG_N34S	LN_NCUR_AG_NPD_30	LN_AG_PD_30_90_TOT	LNLS_OTH_PD_90	LNLS_OTH_NACCR_TOT	LNLS_PD_90_NCUR	LNLS_OTH_PD_30_89	LNLS_TOT_PD_90_GRS	LNLS_TOT_NACCR	LNLS_TOT_PD_30_89	LNLS_NCUR_ALWNC	LNLS_NCUR_EQCAP	LNLS_TOT_PD_NACCR	LNLS_NPRF_LNLS_ORE	LNLS_NCUR_NACCR	LNLS_TOT_NCUR	LN_RESTR_TOT_TOTLN	LN_1T4_FORCL_TOT14	FIN INST LN 90+ PD RTO	FIN INST LN NACCR RTO	FIN INST LN TAL DLNQT RTO	FIN INST LN 30-89 PD RTO	AUTO LN 90+ PD RTO	AUTO LN NACCR RTO	AUTO LN TAL DLNQT RTO	AUTO LN 30-89 PD RTO	LS IND 90+ RTO	LS IND NACCR RTO	LS IND TAL DLNQT RTO	LS IND 30-89 RTO	OTHR LS 90+ RTO	OTHR LS NACCR RTO	OTHR LS TAL DLNQT RTO	OTHR LS 30-89 RTO	GTY LN LS PD 90MOR PCT TOT LN LS 90M	:GTY LN LS NONACR PCT TOT LN LS NONA	GTY LN LS PD 30-89 PCT TOT LN LS 30-	
3/31/2016 11:59:59 PM	37	0.89	0	0	0	2.74	0.1	1.79	1.89	3.16													0	0	0	5.51	0.19	0.7	5.67	25.07	1.24	6.56	0.89	0	1.25	1.25	0					0	2.72	2.72	3.31									0	0	0	
3/31/2016 11:59:59 PM	242	0.21	0	0.75	0.75	5.23	1.22	0.15	1.37	3.69									0	0	0	0	0	0	0	0	0.13	0.08	2.06	30.36	0.96	2.27	0.21	0	0.04	0.04	0					1.23	0	1.23	3.45									0	0	0	
3/31/2016 11:59:59 PM	279	0.1	0	0	0	0	0.25	0.14	0.39	2.32													0	0	0	0.59	0.01	0.09	0.63	15.67	0.52	0.73	0.1	0	0	0	0					0.94	0	0.94	5.62									0	0	0	
3/31/2016 11:59:59 PM	354	3.01	0	0	0	0	1.08	10.7	11.79	3.25									0	0	0	0	0	0	0	25.45	0.22	2.79	3.29	57.45	10.65	6.3	3.01	0	0	0	0					1.14	14.86	16	3.05									0	0	0	
3/31/2016 11:59:59 PM	457	1.57	0	0.14	0.14	0	0	0.33	0.33	0									0	0.72	0.72	0	0	0	0	0	0.14	1.43	0	126.37	13.11	1.57	1.65	0	0.89	0.89	0					0	0.07	0.07	0									0	0		
3/31/2016 11:59:59 PM	505	1.74	0	4.6	4.6	0	0	0	0	0.55													0	0.05	0.05	0.02	0.11	1.64	0.17	127.56	14.57	1.91	2.19	0.2	0.3	0.09	0.61					0	0	0	0.1									0	0	29.3	
3/31/2016 11:59:59 PM	1155	0.65	0	0.72	0.72	0.4	0.24	0.11	0.36	0.75	0.4	0	0.4	0.4					0.71	0	0.71	0.2	0.09	0	0.09	0.09	0.05	0.6	1.14	39.3	5.09	1.8	1.87	0	0.1	0.1	0					0	0.28	0.28	1.78									0	0	0	
3/31/2016 11:59:59 PM	1351	4.02	0.24	10.56	10.8	1.79	0.27	1.8	2.07	2.14									0	1.39	1.39	1.04	0	0	0	0	0.07	3.95	1.4	244.38	14.38	5.42	4.3	0	2.2	2.2	0					0	2.33	2.33	1.07									0	0	0	
3/31/2016 11:59:59 PM	1454	0.1	0	0.77	0.77	1.45	0	0.06	0.06	1.28					0	0	0	0	0	0	0	4.31	0	0	0	0	0.02	0.09	0.67	7.86	0.34	0.78	0.53	0	1.11	1.12	0					0	0.02	0.02	0.82					0	0	0	0	0	0	0	
3/31/2016 11:59:59 PM	1557	0.35	1.21	0	1.21	0.66	0	0	0	0.69									0.15	0	0.15	0	0	0	0	0	0.35	0	0.89	28.47	1.73	1.24	0.36	0	0	0	0					0	0	0	1.27									0		0	
3/31/2016 11:59:59 PM	1669	0.4	0	1.29	1.29	2.61	0.43	0.04	0.47	2.05													0	0	0	0.13	0.05	0.36	1.22	13.39	0.87	1.62	0.4	0	0	0	0.49					0.91	0.08	0.99	1.55									0	0	0	
3/31/2016 11:59:59 PM	1829	1.92	0	6.53	6.53	0	1.38	0	1.38	0.43	2	0	2	0.31	0	1.02	1.02	0.6					2.44	0	2.44	2.44	0.87	1.05	0.36	151.53	11.46	2.27	1.92	0	0.18	0.18	0.45					0	0	0	0					0	1.02	1.02	0.6	0	0	0	
3/31/2016 11:59:59 PM	1856	0	0	0	0	0	0	0	0	0					0	0	0	0					0	0	0	0	0	0	0.08	0	0	0.08	0.08	0	11.85	11.85	0					0	0	0	0											0	
3/31/2016 11:59:59 PM	2040	2.22	0	4.32	4.32	0	2.08	0	2.08	0.38									0	0	0	0	0	0	0	0.09	0.02	2.2	2.13	81.53	12.27	4.35	2.4	0	3.45	3.45	0					0	0	0	0									100	0	0	
3/31/2016 11:59:59 PM	2161	0.14	0	0	0	0.85	0	0	0	0.51	0	0	0	0.37					0	0	0	0	0	24.14	24.14	151.72	0.07	0.08	1.68	15.88	0.72	1.82	0.17	0	0	0	0					0	0	0	1.3									0	0	0	
3/31/2016 11:59:59 PM	2376	0.33	0	0	0	1.08	0	0	0	0																	0	0.33	0.14	33.45	2.23	0.46	0.34	0.15	0.17	0.01	0.22																		0	0	
3/31/2016 11:59:59 PM	2554	3.41	3.86	0	3.86	0	0	0	0	0									0	0	0	0	0	0	0	0	1.56	1.85	0	179.65	14.57	3.41	3.41	0	0	0	0					0	0	0	0									87.1	0		
3/31/2016 11:59:59 PM	2732	0.79	0	0	0	0	0	0	0	1.22													0	0	0	0	0.07	0.72	0.37	78.35	3.34	1.16	0.79	0	0	0	0					0	0	0	1.89									0	0	0	
3/31/2016 11:59:59 PM	2750	0.08	0	0	0	0	0	0	0	0									0.16	0	0.16	1.7	0	0	0	0.23	0.08	0	0.86	5.12	0.47	0.94	0.32	0	0	0	0					0	0	0	0									0		0	
3/31/2016 11:59:59 PM	3177	0.59	0	0	0	0	0	0	0	3.17																	0	0.59	0.15	144.69	4.49	0.73	0.87	0.07	0.54	0.47	0.32																		0	0	
3/31/2016 11:59:59 PM	3252	5.1	0.01	2.46	2.47	4.92	0	2.03	2.03	4.98					0	0	0	0	0	5.41	5.41	1.45	1.88	0.07	1.95	0	0.06	5.04	1.46	162.34	20.36	6.56	5.2	0	0	0	0					0	2.93	2.93	5.46									0	0	0	
3/31/2016 11:59:59 PM	3458	0.23	0	0.19	0.19	0	0	0.82	0.82	1.84									0	0	0	0					0	0.23	0.41	17.68	1.47	0.64	0.23	0	0.5	0.5	0					0	0.42	0.42	2.1										0	0	
3/31/2016 11:59:59 PM	3720	0.4	0	0	0	0.1	0	0.03	0.03	1.64									0	0	0	0	0	0	0	0	0.18	0.22	0.37	33.04	1.65	0.77	1.13	0.12	0.43	0.3	0					0	0	0	1.55									0	0	0	
3/31/2016 11:59:59 PM	3971	2.02	0	3.79	3.79	0	0	0.87	0.87	1.72					0	4.26	4.26	0	0	6.24	6.24	1.02	0	0	0	0	0	2.02	0.34	108.67	10.73	2.36	2.26	0.54	3.14	2.6	1.38					0	0	0	0					0	4.26	4.26	0		1.41	5.7	
3/31/2016 11:59:59 PM	4156	0.18	0	0.11	0.11	0	0	0	0	0					0	0	0	0	0	0	0	0					0	0.18	0.02	13.44	1.19	0.2	0.21	0.02	0.06	0.04	0.16					0	0	0	0										0	0	
3/31/2016 11:59:59 PM	4231	3.92	0	0	0	0.47	0	0.63	0.63	6.5													0	0.82	0.82	2.31	0	3.92	4.66	226.94	12.03	8.58	6.17	0	3.28	3.28	0					0	0	0	7.19										0	0	
3/31/2016 11:59:59 PM	4839	2.37	0	1.01	1.01	0	0	0.19	0.19	6.17													0	0	0	0	0.01	2.36	1.95	107.89	14.31	4.33	2.84	1.53	7.62	6.1	2.91					0	0	0	0									0	0	0	
3/31/2016 11:59:59 PM	5069	8.23	0	5.44	5.44	0																					0.31	7.92	0	205.8	13.39	8.23	9.49	0.18	3.5	3.36	0																	0	0		
3/31/2016 11:59:59 PM	5135	0.53	0	0.01	0.01	1.28	0.04	0.22	0.27	1.66	0	1.45	1.45	2.35					0.1	1.67	1.77	0.69	0	0	0	0	0.12	0.4	0.47	42.02	2.95	1	0.62	0	0.01	0.01	0					0	0	0	1.31									0	0	0	
3/31/2016 11:59:59 PM	5210	0.64	0	3.06	3.06	0	0.03	0	0.03	0.18									0	0	0	0	0	0	0	0.01	0.17	0.47	0.41	38.35	5.69	1.05	0.71	0.06	0.84	0.78	0.19					0	0	0	0									0	0	0	
3/31/2016 11:59:59 PM	5461	1.3	0	2.01	2.01	0.44	0	0.45	0.45	0									0	0	0	0	0	1.92	1.92	0	0	1.3	0.04	78.75	8.03	1.34	1.95	0.99	2.65	1.66	0					0	58.82	58.82	0										0	0	
3/31/2016 11:59:59 PM	5751	0.08	0	0.09	0.09	0.55	0	0.49	0.49	1.18					0	0	0	0	0	0	0	0.01	0	0	0	0	0	0.08	0.16	6.57	0.31	0.24	0.11	0	0.73	0.73	0.24					0	0.76	0.76	1.61										0	0	
3/31/2016 11:59:59 PM	6039	1.07	0.44	0.18	0.63	0.04	0.47	1	1.47	1.76	0	0	0	4.56					0	1.63	1.63	1.17	0.57	0	0.57	0.57	0.46	0.61	1.61	72.01	6.85	2.69	4.63	0.42	1.56	1.14	0					1.19	1.08	2.27	2.39									0	0	0	
3/31/2016 11:59:59 PM	6141	4.89	10.21	10.75	20.96	11.19	1.23	1.07	2.29	4.85									0	0	0	0	0	0	0	0	0.92	3.97	2.67	209.05	14.52	7.56	4.89	0	0	0	0																	0	0	0	
3/31/2016 11:59:59 PM	6329	1.53	0.37	0.1	0.47	1.83	0.07	0.5	0.57	2.11	5.46	0	5.46	3.3					0	0.82	0.82	0.82	0	0	0	0	0.06	1.48	1.55	97.95	13.59	3.08	2.03	0.11	0.16	0.06	0.78					0	0.52	0.52	2.08									0	0	0	
3/31/2016 11:59:59 PM	7009	0	0	0	0	0	0	0	0	0																	0	0	0		0	0	0	0	0	0																					
3/31/2016 11:59:59 PM	7045	2.44	0	0	0	0	0.02	2.24	2.26	2.06	0.43	0	0.43	9.57					0	0	0	0	0	0	0	12.24	0	2.44	1.42	186.65	10.09	3.86	2.56	0	0	0	0					0	2.94	2.94	2.51									0	0	0	
3/31/2016 11:59:59 PM	7072	2.66	0	0.34	0.34	0	0	0	0	0													0	0	0	0	0.24	2.41	2.19	235.65	12.8	4.85	2.93	0	1.54	1.55	1.13																	0	0	0	
3/31/2016 11:59:59 PM	7157	0.41	0	0	0	1.6	0.18	0	0.18	0.68									0	0	0	0.32					0.15	0.26	0.82	39.13	1.96	1.23	0.41	0	0	0	0.54					0.4	0	0.4	1.3									0	0	0	
3/31/2016 11:59:59 PM	7456	0	0	0	0	0	0	0	0	0									0	0	0	0.05	0	0	0	0	0	0	0.02	0	0	0.02	0	0	0	0	0					0	0	0	0											0	
3/31/2016 11:59:59 PM	7634	1.15	0	3.68	3.68	0.56	0.55	0.35	0.91	1.53									0	0	0	0	0	52.31	52.31	0	0.09	1.06	0.84	59.72	6.55	1.99	2.28	0	0	0	0					0	0	0	0									0	0	0	
3/31/2016 11:59:59 PM	8033	0.78	0	1.42	1.42	0.07	0	0.3	0.3	0.49													0	0	0	0	0.48	0.3	0.58	123.04	5.19	1.37	1.17	0	0.26	0.26	0					0	0	0	0.8									0	51.2	0	
3/31/2016 11:59:59 PM	8462	3.81	0.15	14.21	14.36	0.02	0.41	0	0.41	0.94									0	0	0	0.63					0.11	3.69	0.28	278.03	9.66	4.09	3.81	3.69	3.69	0	0					0.52	0	0.52	1.01									0	0	0	
3/31/2016 11:59:59 PM	8631	0.19	0	0	0	0	0	0	0	1.28													0	0	0	0	0	0.19	0.83	14.01	0.86	1.01	0.5	0	0.67	0.67	0					0	0	0	0.39										0	0	
3/31/2016 11:59:59 PM	9357	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0					0	0	0	0				
3/31/2016 11:59:59 PM	9553	0.79	0	0.19	0.19	4.04	0	4.96	4.96	0.32									0.13	0	0.13	2.05	0	0	0	0.82	0.65	0.15	1.79	76.78	6.13	2.59	0.79	0	0	0	0					0	0	0	0.38									0	0	0	
3/31/2016 11:59:59 PM	9807	0.92	0	0.56	0.56	1.25	0	0	0	0													0	0	0	0	0	0.92	0.81	55.5	5.26	1.72	2.87	0.5	4.13	3.63	1.04																		0	0	
3/31/2016 11:59:59 PM	9955	0.36	0	0	0	0.03	0	0	0	0.18					0	0	0	0.72	0.68	0	0.68	0	0	0	0	0	0.26	0.1	0.04	18.89	1.66	0.4	0.36	0	0	0	0					0	0	0	0									0	0	0	
3/31/2016 11:59:59 PM	10250	0.74	0.18	0.31	0.49	0.17	0	0	0	0.27	0	0	0	0.54									0	0	0	0	0.05	0.69	0.15	50.61	4.87	0.88	2.59	0.46	3.36	2.9	0					0	0	0	0.21									0	0	0	
3/31/2016 11:59:59 PM	10849	0	0	0	0	0	0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.49	0	2.78	2.78	0	0	0	0	0	0	0	0	0												
3/31/2016 11:59:59 PM	11145	0.74	0	0	0	0	0	0	0	0.1													0	0	0	0	0	0.74	1	65.65	6.2	1.74	0.96	0.02	1.1	1.07	0.44					0	0	0	0.06										0	0	
3/31/2016 11:59:59 PM	11275	1.18	0	0.72	0.72	1.07	0	0	0	8.85													0	0	0	0	0	1.18	0.61	105.45	11.05	1.79	1.52	0.81	1.9	1.1	0.19					0	0	0	0										3.6	0.84	
3/31/2016 11:59:59 PM	11640	0.09	0	0.02	0.02	0.01	0	0.23	0.23	0.08									0	0	0	0.04	0	0	0	0	0	0.09	0.15	5.94	0.44	0.24	0.09	0	0.58	0.58	0					0	0.75	0.75	0.03										0	0	
3/31/2016 11:59:59 PM	11837	0	0	0	0	0.02	0.14	0	0.14	0.29	0.95	0	0.95	0									0	0	0	0	0	0	2.04	0.11	0.01	2.04	1.48	0	0	0	0					0	0	0	0									0		0	
3/31/2016 11:59:59 PM	12030	2.07	0	6.56	6.56	1.69	0	0	0	1.59									0	0	0	0.68	0	0	0	0	0	2.07	1.14	76.16	10.42	3.21	2.57	0	0.16	0.16	0					0	0	0	1.28										24.51	25.95	
3/31/2016 11:59:59 PM	12142	0.15	0	0	0	0.37	0.02	0	0.02	2.05	0.42	0	0.42	0.21									0	0	0	0	0.15	0	1.38	10	0.77	1.53	0.19	0	0.53	0.53	0					0	0	0	2.03									0		0	
3/31/2016 11:59:59 PM	12179	0.19	0	0	0	0	0	0.66	0.66	0.17																	0	0.19	0.31	24.26	0.74	0.5	0.19	0	1.22	1.22	0					0	2.56	2.56	0.64										0	0	
3/31/2016 11:59:59 PM	12311	1.16	0.04	1.77	1.8	0.08	0.06	0.07	0.14	0.66	0.39	0	0.39	0.84	0.18	0.27	0.45	1.93	0	0.04	0.04	0.08	0.03	0.29	0.31	0	0.21	0.95	0.52	98.9	9.99	1.68	1.21	0.42	1.95	1.52	0.79	0	0	0	0	0.05	0.08	0.13	0.64					0.18	0.27	0.45	1.93	0	2.11	0.45	
3/31/2016 11:59:59 PM	12647	0.85	0	7.72	7.72	0	0	0	0	0									0	0	0	0	0	0	0	0	0	0.85	0	52.85	5.23	0.85	1.74	0.85	0.85	0	0					0	0	0	0										0		
3/31/2016 11:59:59 PM	12656	1.11	0	0	0	0	0	0	0	1.37					0	0	0	0	0	0	0	0					1.08	0.03	0.5	40.42	6.86	1.6	3.04	0	2.6	2.6	0					0	0	0	1.45									0	0	0	
3/31/2016 11:59:59 PM	12937	0.34	0	0	0	0	0	0	0	0													0	0	0	0	0.33	0.01	8.34	27.83	1.64	8.68	0.34	0	4.34	4.34	0																	0	0	0	
3/31/2016 11:59:59 PM	12946	1.96	0.06	2.36	2.42	0.42	0.08	1.07	1.15	1.68	2.8	0	2.8	10.09					0	0	0	0	0	0	0	0	0.01	1.94	0.53	119.1	14.79	2.48	2.26	0.03	0.22	0.19	0.12	0	0	0	0	0	1.82	1.82	1.44									0	0.99	0	
3/31/2016 11:59:59 PM	12955	0.02	0	0	0	0	0	0	0	0													0	0	0	0	0	0.02	0.01	2.11	0.22	0.03	0.02	0	1.4	1.4	0					0	0	0	0										0	0	
3/31/2016 11:59:59 PM	13103	0.92	0	1.67	1.67	0.4	0	0.07	0.07	0.39													0	0	0	0	0	0.92	0.31	98.14	5.51	1.23	0.93	0.37	0.94	0.57	0					0	0.07	0.07	0.4										2.1	0	
3/31/2016 11:59:59 PM	13251	1.49	0	5.5	5.5	2.56	0	0.11	0.11	0.04									0	0	0	0					0	1.49	0.42	76.96	7.87	1.92	2.35	0	0.74	0.74	0					0	0.27	0.27	0.09										0	0	
3/31/2016 11:59:59 PM	13457	2.27	0	0	0	0	0	0	0	0									0	0	0	0	0	1145.45	1145.45	0	0	2.27	0	129.9	4.13	2.27	2.27	0	0	0	0					0	0	0	0										0		
3/31/2016 11:59:59 PM	14052	1.52	0	0	0	0	0	0	0	0													0	0	0	0	0	1.52	0	133.13	9.29	1.52	1.87	0.63	0.73	0.1	0					0	0	0	0										0		
3/31/2016 11:59:59 PM	14155	0.56	0	4.36	4.36	2.93	0	0.47	0.47	1.91					0	0	0	0	0	0.03	0.03	1.57	0	15.78	15.78	0	0	0.56	1.75	38.46	4.35	2.31	0.68	0	0.53	0.53	0.09					0	0.86	0.86	3.3										0	0	
3/31/2016 11:59:59 PM	14650	0.75	0	0	0	1.76	0.82	0.32	1.14	0.43													0	0	0	0	0.43	0.32	0.61	29.67	4.1	1.36	0.75	0.02	0.06	0.04	0					0	0	0	1.29									0	0	0	
3/31/2016 11:59:59 PM	14753	0.46	0	0	0	1.27	0	0	0	0									0	0	0	0	0	0	0	0	0	0.46	0.11	22.67	2.39	0.58	0.46	0	0	0	0					0	0	0	0										0	0	
3/31/2016 11:59:59 PM	14865	2.62	0	0.86	0.86	0	0	0	0	0.15	0	0	0	0					0	1.71	1.71	0	0	0	0	23.34	0	2.62	0.97	235.67	20.39	3.59	2.98	0.94	1.01	0.07	0					0	0	0	0										0	46.33	
3/31/2016 11:59:59 PM	14977	0.86	0.03	0	0.03	0.13	0.17	0	0.17	2									0	2.85	2.85	5.16	0	0	0	0	0.02	0.84	4.84	60.68	3.38	5.7	0.86	0	0	0	0					0.23	0	0.23	2.57									0	0	0	
3/31/2016 11:59:59 PM	16551	1.38	1.18	1.44	2.61	1.12	0.02	0	0.02	0.13	0	0	0	0.37	0	0	0	0	0	0	0	0	0	0.87	0.87	24.27	0.29	1.09	1.13	125.42	9.59	2.51	1.86	0.03	0.03	0	0.34					0.06	0	0.06	0.31					0	0	0	0	0	0	0	
3/31/2016 11:59:59 PM	16748	0.06	0	0	0	0	0	3.11	3.11	0									0	0	0	0	0	0	0	0	0	0.06	0.44	4.25	0.35	0.5	0.06	0	1.14	1.14	0					0	0	0	0										0	0	
3/31/2016 11:59:59 PM	17110	0	0	0	0	0	0	0	0	0													0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																				
3/31/2016 11:59:59 PM	17147	0.8	0.01	0.35	0.35	0.21	0.14	0.27	0.41	0.37					0	0	0	0	0	0	0	0	0	0.95	0.95	0.09	0.02	0.78	0.32	60.69	3.99	1.12	1.13	0.13	0.14	0.01	0.59					0	0.27	0.27	0.35					0	0	0	0	3.12	2.06	0	
3/31/2016 11:59:59 PM	17259	0	0	0	0	0	0	0	0	2.76					0	0	0	0					0	0	0	0	0	0	0.36	0	0	0.36	0.44	0	0	0	0					0	0	0	2.88											0	
3/31/2016 11:59:59 PM	17464	0.64	0	2.08	2.08	0.97	0.03	0	0.03	0.36	0.18	0	0.18	0.42					0	0	0	0	0	0	0	0	0	0.63	0.3	46.52	3.43	0.94	0.82	0.01	0.1	0.09	0.09					0	0	0	0.79									27.59	6.61	6.06	
3/31/2016 11:59:59 PM	17950	0.35	0.25	0.44	0.69	0.96	0	0	0	0.47					0	0	0	0	0.69	0.02	0.71	1.93	0	0	0	0	0.1	0.25	0.63	18.01	1.7	0.99	0.49	0.23	0.86	0.63	0					0	0	0	0.16					0	0	0	0	0	0	23.98	
3/31/2016 11:59:59 PM	17978	1.63					0.54	0	0.54	1.08																	1.35	0.28	1.71	82.87	2.01	3.34	3.97	0	0	0	0.24					0	0	0	0.79									0	0	0	
3/31/2016 11:59:59 PM	18050	1.25	0.26	0.7	0.95	2.87	0.24	0.12	0.36	1.98									0	0.35	0.35	0.12	0.31	0	0.31	0.1	0.35	0.9	1.2	85.66	6.57	2.45	1.25	0.41	0.41	0	0.1					0.51	0.41	0.92	3.39									0	0	0	
3/31/2016 11:59:59 PM	18135	3.33	0	1.04	1.04	0.26	0	2.99	2.99	0.45																	0	3.33	0.42	232.53	13.41	3.75	3.97	1.07	2.14	1.07	1.01					0	0	0	0										10.01	45.36	
3/31/2016 11:59:59 PM	18377	3.79	0	0	0	0	0	0	0	0																	0	3.79	0.55	463.27	24.34	4.34	3.79	0.56	1.12	0.57	0																		0	0	
3/31/2016 11:59:59 PM	18827	1.27	0	5.25	5.25	0.62	0	0	0	0.2					0	4.22	4.22	0					0	0.08	0.08	0.02	0.04	1.23	0.48	200.61	8.81	1.75	1.31	0.34	0.66	0.31	0.08					0	0	0	2.53					0	4.22	4.22	0	0	0	0	
3/31/2016 11:59:59 PM	18836	0.91	0.23	0	0.23	0.96	0.04	0	0.04	2.32													0	1.65	1.65	0.33	0.12	0.79	3.49	69.62	6.56	4.39	2.71	0.35	2.38	2.02	0.3					0	0	0	1.62									0	0	3.9	
3/31/2016 11:59:59 PM	18854	1.36	0.01	2.76	2.77	0.11	1.39	1.32	2.71	0.05									0	0	0	0	0	0	0	0	0.04	1.32	0.06	103.11	11.57	1.42	1.48	0	0	0	0					0	3.33	3.33	0.13									0	0	0	
3/31/2016 11:59:59 PM	19356	0	0	0	0	0.38	0.04	0.04	0.07	2.46													0	0	0	0	0	0	0.33	0.23	0.02	0.33	0	0	0	0	0					0	0	0	4.09									0	0	0	
3/31/2016 11:59:59 PM	19730	1.46	0	1.37	1.38	0.36	0	0	0	0.84									0	0	0	0	1.54	0	1.54	0.88	0.09	1.38	0.47	138.18	10.59	1.94	2.33	0.02	0.78	0.76	1.72					0	0	0	0									0	0	0	
3/31/2016 11:59:59 PM	19936	0.73	0	0.09	0.09	0.37	0	1.47	1.47	1.81									0	0	0	0	0	0.05	0.05	0.06	0	0.73	0.41	34.89	4.48	1.14	0.87	0.37	0.88	0.5	0.43					0	2.34	2.34	2.45										0	0	
3/31/2016 11:59:59 PM	19972	5.11	0	0	0	0	0	0	0	0																	0	5.11	1.05	602.43	12.66	6.15	5.11	0	0	0	0																		0	0	
3/31/2016 11:59:59 PM	20053	2.01	0	5.96	5.96	0.15	0	0	0	1.21	0	0	0	0					0	0	0	0	0	2.74	2.74	0	0	2.01	0.2	124.09	12.83	2.21	2.04	0	1.09	1.09	0					0	0	0	2.21										0	0	
3/31/2016 11:59:59 PM	20633	1.73	0	0	0	0.14	0.04	0	0.04	0.04									0	0	0	0	0	0	0	0	0	1.73	0.26	100.13	10.51	1.99	8.63	0	2.48	2.48	0					0.31	0	0.31	0									0	0	0	
3/31/2016 11:59:59 PM	20857	0.2	0	0	0	0	0	0	0	0									0	0.46	0.46	0	0	0	0	0	0	0.2	0.36	17.56	0.64	0.56	0.2	0	1.17	1.17	0					0	0	0	0										0	0	
3/31/2016 11:59:59 PM	21256	4.79	0	0	0	0	0	0	0	0													0	0	0	0	0	4.79	1.73	139.37	15.65	6.52	10.21	0	0	0	0					0	0	0	0										0	0	
3/31/2016 11:59:59 PM	21359	0.09	0	0	0	1.29	0.07	0.04	0.11	0.67									0	0	0	0	0	0	0	5.3	0.09	0	0.35	10.28	0.49	0.44	0.09	0	0	0	0					0.06	0.06	0.12	0.7									0	0	0	
3/31/2016 11:59:59 PM	21630	0.87	0	0.72	0.72	0.34	0.08	0	0.08	4.69													0	0	0	0	0.49	0.37	2.47	67.26	4.62	3.34	0.87	0	0	0	0.41					0.28	0	0.28	0.9									0	0	0	
3/31/2016 11:59:59 PM	21658	1.55	0	6.11	6.11	4.49	0.02	1.54	1.56	1.37	1.43	0	1.43	0					0	0	0	0	0	28.79	28.79	57.84	0	1.55	1.46	100.89	9.98	3.01	1.67	0.27	0.38	0.11	0.52					0	1.57	1.57	1.51									0	0	0	
3/31/2016 11:59:59 PM	22048	2.92	0	0.92	0.92	2.02	0	0.67	0.67	1.4					0	0	0	0					0	0	0	0	0	2.92	0.51	241.85	22.04	3.43	4.03	0	2	2	0.07					0	0.78	0.78	1.52										0	0	
3/31/2016 11:59:59 PM	22543	0.93	0	0	0	0.19	0	0	0	0.86													0	0	0	0	0	0.93	0.44	105.95	5.54	1.38	0.97	0.38	1.71	1.33	0					0	0	0	0										0	0	
3/31/2016 11:59:59 PM	22552	0.41	0	0.1	0.1	3.49	0	0	0	0.22									0	0	0	0	83.33	0	83.33	3604.17	0.25	0.16	1.96	34.05	4.39	2.36	0.56	0	0.41	0.41	1.21					0	0	0	0									0	0	0	
3/31/2016 11:59:59 PM	22730	0.04	0	0	0	0	0.11	0	0.11	1.78					0	0	0	0					0	0	0	0	0.03	0.02	0.63	4.9	0.25	0.68	0.17	0	0.41	0.41	0					0	0	0	0.99									0	0	0	
3/31/2016 11:59:59 PM	22936	0.19	0	0.18	0.18	0.16	0	0	0	0									0	0	0	0	0	0	0	0.8	0	0.19	0.12	12.38	0.95	0.31	5.09	0	2.47	2.47	0.38					0	0	0	0										0	0	
3/31/2016 11:59:59 PM	23045	0.04	0.66	0	0.66	0	0	0	0	0													0	0	0	0	0.04	0	0.36	2.94	0.07	0.4	0.04	0	1.13	1.13	0																	0		0	
3/31/2016 11:59:59 PM	23456	2.98	0	6.8	6.8	7.97	0	0	0	1.06	0	0	0	0					1.17	0	1.17	4.92	1.64	0	1.64	5.09	0.58	2.4	2.17	193.53	16.36	5.14	3.45	0	0	0	0					0	0	0	1.81									79.28	0	24.8	
3/31/2016 11:59:59 PM	23504	0.15	0.03	0.03	0.06	0.05	0	0.02	0.02	0.01	0	0	0	0									0	0	0	0	0.08	0.07	0.1	16.58	0.85	0.24	0.15	0.01	0.03	0.03	0					0	0	0	0									0	0	0	
