Reporting Period	ID RSSD	UBPR1795	UBPR3123	UBPR4635	UBPRC233	UBPRD582	UBPRE006	UBPRE019	UBPRE020	UBPRE021	UBPRE022	UBPRE023	UBPRE386	UBPRE388	UBPRE390	UBPRE391	UBPRE395	UBPRE397	UBPRE398	UBPRE399	UBPRE400	UBPRE401	UBPRE402	UBPRE404	UBPRE405	UBPRE406	UBPRE407	UBPRE408	UBPRE409	UBPRE410	UBPRE411	UBPRE412	UBPRE413	UBPRE543	UBPRE586	UBPRE587	UBPRE594	UBPRFB60	UBPRFB61	UBPRFB64	UBPRFB66	UBPRFB69	UBPRFB70	
		NET LN&LEASE LOSSES(CHG-OFFS LESS RE	ALLL_AMT	LOSSES CHARGED TO RESERVE	ADJUSTMENTS	LNLS_HFS_WR_DN	PROV_LNLS_ATTR_AA	NET_LNLS_AVG_CYB	NOI_LNLS_CHGFF_CYB	LNLS_LOS_NET	LNLS_LOS_NHFS	LNLS_LOS_TOT	LNLS_CYA	LNLS_RCOV_PREV	LNLS_GRS_LOS_AVG	LNLS_RCOV_CYA_LNLS	LNLS_ALWNC_NACCR	LN_RE_LOS_AVG	ANLR_LN_RE_CML	ANLR_LN_CNSTRC_DV	ANLR_LN_FMLND	ANLR_FAM_LN_RE	ANLR_FAM_LN_LNE	ANLR_LN_FAM_MULT	ANLR_NFARM_NRSD	ANLR_LN_RE_FGN	ANLR_LN_AG	LN_CI_LOS_AVG	ANLR_LS_FIN	LN_LOS_IND_AVG	ANLR_LN_CRCD	LNLS_OTH_LOS_AVG	ANLR_LN_FDN_GOVT	ANLR_CNSTRC_1T4FAM	ANLR_CNSTRC_LAND	ANLR_NFRM_OWNR_OCC	ANLR_NFRM_NRES_OTH	NET LOSS % 1-4 FAM 1ST LIEN LN	NET LOSS % 1-4 FAM JR LIEN LN	NET LOSS % AUTO LN	NET LOSS % FIN INST LN	NET LOSS % LS IND	NET LOSS % OTHR LS	
3/31/2016 11:59:59 PM	652959	2	166	3	0	0	0.05	0.06	18	20.75	1.23	1.23	13383	80	0.09	0.03	1.46	0			0	0	0				0	0		1.06		0						0	0	2.31				
3/31/2016 11:59:59 PM	652977	0	969	0	0	0	0	0			1.01	1.01	95390	0	0	0		0		0		0	0							0					0			0	0	0				
3/31/2016 11:59:59 PM	653134	313	2478	365	0	0	0.21	0.6	2.91	1.98	1.21	1.21	207284	123.08	0.7	0.1	0.57	0.44	0	0	0	-0.2	0	0	0.91			1.81		0.35		1.69		0	0	2.07	0	-0.03	-5.67	-3.8				
3/31/2016 11:59:59 PM	653349	15	3183	28	0	0	0.2	0.02	60.47	53.05	1.02	1.02	310281	5.18	0.04	0.02	21.22	0.01	0	-0.02	0	0.03	0	0	0		0	0.15		-0.03				0	-0.04	0	0	0.03	0	0				
3/31/2016 11:59:59 PM	653433	-33	887	9	0	0	0.23	-0.2			1.25	1.25	67421	61.09	0.05	0.25	1.51	-0.4		0	0	-0.65	0	0	-1.12		0	-0.71		0.85		0		0	0	-1.16	0	-0.99	0	2.24				
3/31/2016 11:59:59 PM	653611	199	5105	270	0	0	0.22	0.2	8.26	6.41	1.25	1.25	407844	24.34	0.26	0.07	1.09	0.04		0	0	0.04	0.09	0.15	0.03		0	0		0.97		0		0	0	0.05	0	0.01	0.04	0.99				
3/31/2016 11:59:59 PM	653648	684	12378	731	0	0	0	0.5	1.48	4.52	2.27	2.24	552080	40.6	0.53	0.03	1.73	0.61	0	-0.01	-0.05	0.04	0	0	1.49		0	-0.12		-0.84		0		0	-0.09	-0.01	2.31	-0.01	2.08	0				
3/31/2016 11:59:59 PM	653778	14	951	14	0	0	0.08	0.05	17.64	16.98	0.83	0.83	115941	0	0.05	0	0.19	0.05		0	0	0.06	0	0	0			0		0		0		0	0	0	0	0.07		0				
3/31/2016 11:59:59 PM	653947	0	2020	0	0	0	0.1	0			1.13	1.13	176464	0	0	0	4.8	0		0	0	0	0	0	0		0	0		0		0		0	0	0	0	0	0	0				
3/31/2016 11:59:59 PM	654047	-2	458	0	0	0	0	-0.03			1.5	1.5	30282	266.67	0	0.03	1.4	0		0	0	0			0			-0.15		0		0			0		0	0	0	0				
3/31/2016 11:59:59 PM	654252	8	3884	16	0	0	0	0.02	147.25	121.38	2.01	2.01	193900	84.21	0.03	0.02	4.55	0.04		0	0	0.17	0	0	0		0	0		-0.29		0.06		0	0	0	0	0.17	0	-0.94				
3/31/2016 11:59:59 PM	654300	-17	1202	2	0	0	0.02	-0.04			0.76	0.76	157672	950	0.01	0.05	1.17	-0.04		-0.64	0	0	0	0	0			-1.67		2.94		0		-0.77	0	0	0	0	0	0				
3/31/2016 11:59:59 PM	654542	0	322	0	0	0	0.05	0			0.95	0.94	33297	0	0	0	1.82	0		0	0	0		0	0		0	0		0		0		0		0	0	0	0	0				
3/31/2016 11:59:59 PM	654579	0	178	0	0	0	0	0			0.85	0.85	21241		0	0	0.25	0				0		0	0					0						0		0						
3/31/2016 11:59:59 PM	655530	-63	55	4	0	0	-3.63	-3.83			0.78	0.78	6588		0.24	4.07	2.75	-9.55		-84.54	0	0			0		0	0		8.51		0			-84.54	0	0	0	0	0	0			
3/31/2016 11:59:59 PM	655651	3	447	3	0	0	0	0.03	65.33	37.25	1.36	1.36	34535	0	0.03	0	7.84	0			0	0		0	0		0	0		0.59		0				0	0	0		0				
3/31/2016 11:59:59 PM	655660	20	805	22	0	0	0.03	0.06	23	10.06	0.55	0.55	143729	11.27	0.06	0.01	1.94	0.05	0	0	0	0.15	0	0	0		0	0		0		1.28		0	0	0	0	0.15	0	0				
3/31/2016 11:59:59 PM	655839	96	3644	208	0	0	0.13	0.1	24.74	9.49	0.94	0.94	387215	27.83	0.21	0.12	1.07	0.01		-0.01	0.47	0.03	0	0	-0.42		0	0.24		0.38	0	7.4		-0.07	0	0	-0.73	0.03	0	-0.2				
3/31/2016 11:59:59 PM	656032	-1	1551	1	0	0	0	-0.01			2.03	2.03	75765	10.39	0.01	0.01	7.57	0		0	0	-0.02	0	0	0.02		0	0		-0.12		0		0	0	0.02	0	0	-0.15	0				
3/31/2016 11:59:59 PM	656247	8	319	10	0	0	0	0.13	14.38	9.97	1.19	1.19	25147	88.89	0.16	0.03	1.97	0			0	0			0		0	1.78		-0.66		0				0		0		-1.22				
3/31/2016 11:59:59 PM	656359	79	1912	83	0	0	0	0.25	3.78	6.05	1.53	1.53	125248	2.86	0.27	0.01	0.91	0.39		0	0	0	0	0	1.14		0	0	0	0.06		0		0	0	2.19	0	0	0	0				
3/31/2016 11:59:59 PM	656377	-3518	109919	1938	0	0	-0.04	-0.14			1.14	1.14	9906600	154.66	0.08	0.22	1.57	-0.14	0	-1.62	0	0.07	0.07	0	-0.36		0	-0.22	0	-0.27		0		0	-3.2	0	-0.66	0.07	0	0			0	
3/31/2016 11:59:59 PM	656470	34	9229	134	0	0	0	0.03	138.15	67.86	1.73	1.73	528110	183.49	0.1	0.08	4.58	0.01		0.42	0	-0.01	-0.02	0	-0.13		0	0.06		0.2	0.57	0		-0.06	0.5	-0.01	-0.25	0	0	0.14				
3/31/2016 11:59:59 PM	656658	1	563	1	0	0	0.09	0.01	249	140.75	1.66	1.66	33703	0	0.01	0		0		0	0	0		0	0		0	0		0.34		0			0	0	0	0		0.56				
3/31/2016 11:59:59 PM	656733	1339	134493	3588	0	0	0.2	0.05	50.98	25.11	1.35	1.27	10433368	52.27	0.14	0.09	1.37	0		-0.04	0	0.01	-0.5	-0.12	0.01			0.08	0	0.34	3.33	0.06		0	-0.04	-0.06	0.05	0.04	1.53	88.89	0		0	
3/31/2016 11:59:59 PM	656779	18	737	18	0	0	0.02	0.07	-21.56	10.24	0.75	0.75	100033	0	0.07	0	0.42	0.07		0		0.09	0	0	0			0		0				0	0	0	0	0.09	0					
3/31/2016 11:59:59 PM	657178	0	859	0	0	0	0.05	0			1.25	1.25	69842		0	0	0.62	0		0		0	0	0	0					0		0		0			0	0	0					
3/31/2016 11:59:59 PM	657271	30	9448	150	0	0	0.03	0.01	174.97	78.73	0.6	0.59	1582654	66.67	0.04	0.03	18.75	0		0		0	0	0	0			0		0.03		0		0	0	0	0	0	0	0.03				
3/31/2016 11:59:59 PM	657365	384	41026	636	0	0	-0.14	0.05	54.55	26.71	1.24	1.24	3192857	28.56	0.08	0.03	2.52	0.06	0	0		0	0	0	0.07			-0.08		0		0			0	0.24	0	0		0	0			
3/31/2016 11:59:59 PM	657459	-21	14709	338	0	0	0	-0.01			1.37	1.37	1071285	308.15	0.13	0.13	2.69	-0.06		-0.33		0.07	0	0	-0.12			0.31		0.24		0.59		-0.55	0	0	-0.19	0.1	-0.59					
3/31/2016 11:59:59 PM	657758	-37	1113	0	0	0	0.16	-0.28			2	2	51949	134.55	0	0.28	1.35	-0.43		0	0	-0.72	0		-0.67		0	0		0		0		0	0	-1.36	0	-0.86	0	0				
3/31/2016 11:59:59 PM	657954	-15	819	0	0	0	0.23	-0.08			1.17	1.17	70821	109.09	0	0.08	13.88	0	0	0	0	0	0		0		-0.25	0		-0.43		0		0	0	0	0	0	0	-0.2				
3/31/2016 11:59:59 PM	658072	0	395	0	0	0	0.03	0			1.06	1.06	36978	0	0	0	2.95	0				0	0	0	0					0						0		0	0	0				
3/31/2016 11:59:59 PM	658474	24	1058	24	0	0	0	0.11	9.21	11.02	1.24	1.24	85086	0	0.11	0	1.4	0.11		0		0.11			0					0				0	0		0	0.11						
3/31/2016 11:59:59 PM	658540	-4	9258	1	0	0	0.19	0			2.84	2.84	334768	142.86	0	0.01	6.7	-0.01	0	0	0	-0.03	-0.03	0	0		0	0		0	0	0.07		0	0	0	0	-0.03	-0.12	0				
3/31/2016 11:59:59 PM	658924	18	1662	26	0	0	0	0.12	19.89	23.08	2.68	2.68	62204	18.82	0.17	0.05	2.23	-0.03		0	-0.66	0		0	0			0.43		0.69		0		0	0	0	0	0	0	0.32				
3/31/2016 11:59:59 PM	659042	9	1506	10	0	0	0	0.06	-4.11	41.83	2.63	2.62	58656	0.77	0.07	0.01	0.57	0.09		0	0	0	0	0	0.15			0		-7.14		0		0	0	0.24	0	0	0	-10.13				
3/31/2016 11:59:59 PM	659341	-24	3699	1	0	0	0.13	-0.04			1.54	1.54	236722	11.33	0	0.04	2.91	-0.05		0	0	-0.06	0		-0.08		0	0	0	0		0		0	0	0	-0.13	-0.03	-1.3	0			0	
3/31/2016 11:59:59 PM	659453	1	1396	1	0	0	0	0	290	349	1.64	1.64	83319	0	0	0	0.74	0		0	0	0	0		0		0	0		0.17	0	0			0	0	0	0	0	0				
3/31/2016 11:59:59 PM	659556	-1	1605	1	0	0	0.15	0			1.29	1.29	121076	88.89	0	0.01	1.76	0		0	0	0	0		-0.04		0	0	0	0				0	0	-0.06	0	0	0	0				
3/31/2016 11:59:59 PM	659640	4	55	4	0	0	0.02	0.38	3.25	3.44	1.47	1.47	4162	0	0.38	0	18.33	0			0	0			0		0	0		0.95		0					0	0		0				
3/31/2016 11:59:59 PM	659734	0	662	0	0	0	0	0			4.91	4.91	13512	0	0	0		0			0	0	0	0	0		0	0		0		0				0	0	0	0	0				
3/31/2016 11:59:59 PM	659855	893	79924	4302	0	0	0.19	0.07	44.34	22.38	1.54	1.52	5270177	117.18	0.33	0.26	1.25	-0.05	0	-0.76	-1.44	0.31	0	0	0		0	0.12	0	0.53	2.33	0		0.94	-1.35	0	0	0.19	1.68	0.19	0		0	
3/31/2016 11:59:59 PM	660066	1	74	1	0	0	0.01	0.01	301	18.5	0.25	0.25	28875	0	0.01	0		0		0	0	0			0		0	0		0.26		0		0	0	0		0						
3/31/2016 11:59:59 PM	660253	-12	537	1	0	0	0.07	-0.09			0.96	0.96	53590	148.57	0.01	0.1	4.37	-0.18		0	0	0	0	0	-1.26		-0.02	0	0	0		0		0		0	-352	0	0	0				
3/31/2016 11:59:59 PM	660271	4	1942	19	0	0	0.1	0.01	209.25	121.38	1.05	1.04	183644	18.07	0.04	0.03	1.5	-0.01		0	0	0	0	0	-0.02			-0.06		0.23		0.07		0	0	-0.03	0	0	0	0.59				
3/31/2016 11:59:59 PM	660570	-6	1550	1	0	0	0.07	-0.01			0.93	0.93	164489	21.05	0	0.02	0.42	-0.01	0	0	0	-0.02	0	0	0		0	-0.05		-1.27				0	0	0	0	0	-0.67					
3/31/2016 11:59:59 PM	660655	472	23921	888	0	0	0.14	0.09	18.88	12.67	1.08	1.08	2202867	52.41	0.16	0.08	1.5	0.01		0	0	0.09	-0.06	0	0		0	-0.07	0	0.32	0	0.29		0	0	0	0	0.19	-0.47	0.35			0	
3/31/2016 11:59:59 PM	660879	9	165	17	0	0	0	0.11	11.11	4.58	0.52	0.52	31917	290.91	0.21	0.1	1.92	0		0	0	0			0			0		0.38		0		0	0	0	0	0	0	0.78				
3/31/2016 11:59:59 PM	660927	166	1995	174	0	0	0.15	0.27	4.89	3	0.82	0.82	244857	48.48	0.28	0.01	1.16	0.05		0	0	0.15	0	0	0			2.44		1.87		0		0	0	0	0	0.22	-0.37	0				
3/31/2016 11:59:59 PM	661072	143	321	143	0	0	0.02	0.75	0.29	0.56	0.42	0.42	76393	0	0.75	0	0.41	0.85		0	0	0.89	0	0	0			0		0		0		0	0	0	0	0.98	0	0				
3/31/2016 11:59:59 PM	661157	-8	208	0	0	0	0	-0.35			2.31	2.31	9103	355.56	0	0.35		-4.17			-5.76	0			0		0	0		0		0					0	0						
3/31/2016 11:59:59 PM	661223	-227	2195	38	-17	0	0.52	-0.8			2	2	113070	66.37	0.13	0.94	4.12	-1.06		-12.47	0	0.09	0	0	0			0		-0.55		0		0	-14.76	0	0	0.1	0	0				
3/31/2016 11:59:59 PM	661308	1307	34244	2069	0	0	0.2	0.23	2.15	6.55	1.47	1.47	2308665	39.22	0.36	0.13	0.78	0.31	0	0		0.87	2.23	0	0			0		4.42		0			0	0	0	0.76						
3/31/2016 11:59:59 PM	661474	0	650	0	0	0	0.12	0			1.32	1.32	49300		0	0	0.53	0		0		0	0	0	0									0	0		0	0	0					
3/31/2016 11:59:59 PM	661858	0	200	0	0	0	0.3	0			0.41	0.41	46006		0	0	1.28	0		0	0	0	0	0	0		0	0		0		0		0	0	0	0	0	0	0				
3/31/2016 11:59:59 PM	662350	0	612	0	0	0	0.07	0			1.35	1.35	45345	0	0	0	15.3	0		0	0	0	0	0	0		0	0		0				0	0	0	0	0	0	0				
3/31/2016 11:59:59 PM	662369	393	10030	808	0	0	0	0.15	16.89	6.38	0.91	0.91	1064134	58.47	0.3	0.16	1.34	0.08	-0.05	0	0	0.38	0.71	0	-0.03		-0.02	-0.1	0	6.99		0.04		0	0	-0.02	-0.03	0.21	1.53	-0.97			0	
3/31/2016 11:59:59 PM	662640	47	5462	56	0	0	0.02	0.05	47.43	29.05	1.54	1.5	361808	5.21	0.06	0.01	2.71	0.02		0	0	0.04	0	0	0			0.28		0.05	0	0.16		0	0	-0.01	0	0.05	0	0				
3/31/2016 11:59:59 PM	662659	24	2573	32	0	0	0.09	0.04	49.29	26.8	1.12	1.12	228072	28.32	0.06	0.01	5.06	-0.01		-0.02	0	-0.03		0	0		0	0.21	0	-0.08		0		-0.04	0	0	0	-0.03	0	0			0	
3/31/2016 11:59:59 PM	662949	-1	2946	0	0	0	0	0			1.96	1.96	151586	0.95	0	0	52.61	0	0	0	0	-0.01	0	0	0		0	0		0		0		0	0	0	0	-0.01	0	0				
3/31/2016 11:59:59 PM	663058	130	3352	241	0	0	0.16	0.14	14.03	6.45	0.92	0.91	370684	96.73	0.26	0.12	1.32	0.34		0	0	0	0	0	0.89		0	-0.68		0	0	0.34		0	0	1.9	0	0	-0.07	0				
3/31/2016 11:59:59 PM	663245	1493	33635	2411	0	0	0.15	0.12	27.76	5.63	0.68	0.68	4917255	40.9	0.2	0.07	0.4	0.02		-0.02	0	0.06	0	0	0		-0.01	0.14		0.94	1.45	0		0	-0.03	0	0	0.06	0.1	0.28				
3/31/2016 11:59:59 PM	663450	-1	817	0	0	0	0	-0.01			2.65	2.65	30945	200	0	0.01	0.7	0	0	0	0	0	0	0	0			0	0	-0.53		0		0	0	0	0	0	0	0				
3/31/2016 11:59:59 PM	663638	-2	282	15	0	0	0.08	-0.03			1.06	1.06	27174	106.25	0.22	0.25	1.11	0		0	0	0	0	0	0		0	-4.25		1.33		0		0		0		0	0	0.75				
3/31/2016 11:59:59 PM	663647	136	7705	149	0	0	0	0.15	14.83	14.16	2.13	2.13	358338	12.5	0.17	0.01	13.86	0.17		0	0	1.3	-0.04	0	-0.02			0		0		-0.2		0	0	-0.04	0	1.83	-0.17	0				
3/31/2016 11:59:59 PM	663656	14	897	16	0	0	0.07	0.1	7	16.02	1.66	1.66	56971	2.13	0.11	0.01	8.62	0		0	0	0		0	0			0	0	0.53		0		0	0	0	0	0	0	0.36				
3/31/2016 11:59:59 PM	663834	-437	35516	250	0	0	-0.02	-0.07			1.39	1.39	2527380	62.48	0.04	0.11	2.01	-0.05	0	-0.01	0	-0.21	-1.11	0	-0.03			-0.28		-0.42		7.55		0	-0.01	-0.07	-0.02	-0.08	-0.15	0				
3/31/2016 11:59:59 PM	663955	0	630	0	0	0	0.05	0			0.37	0.37	167588		0	0		0		0	0	0	0	0	0			0		0		0		0	0	0		0	0	0	0			
3/31/2016 11:59:59 PM	664176	-10	3178	34	0	0	0.02	-0.02			1.32	1.32	223032	63.31	0.06	0.08	1.71	-0.02		0		-0.01	0	-0.12	0			0		0		0		0	0	0	0	-0.01	0	0				
3/31/2016 11:59:59 PM	664206	-242	16929	108	0	0	0	-0.04			0.69	0.69	2464897	91.38	0.02	0.06	1.1	0.01		0	0	0.01	0.1		0		0	-0.77		0.4		0		0	0	0	0	0	0	0				
3/31/2016 11:59:59 PM	664653	4	1056	14	0	0	0	0.02	28.5	66	1.51	1.51	66557	121.21	0.08	0.06	0.8	-0.11	0	-0.27		-1.03			0			0.1		-1.01		0			-0.27	0	0	-1.04	0	0				
3/31/2016 11:59:59 PM	664756	11670	83714	14265	0	0	0.25	0.48	10.23	1.79	0.87	0.87	9700925	85.43	0.59	0.11	2.14	-0.01	-0.04	-0.07	-0.05	0	0	0	0.01		13.93	1.12	0	-0.16	1.5	0.56		-0.19	0	0	0.02	0.01	-0.02	-0.45		0	0	
3/31/2016 11:59:59 PM	665146	-15	2052	1	0	0	0.1	-0.03			1.08	1.07	185590	26.34	0	0.03	8.21	-0.02		0	0	-0.06	-0.11	0	-0.05		0	-0.14	0	-0.19		0		0	0	-0.9	0	-0.05	0	0				
3/31/2016 11:59:59 PM	665258	1	635	1	0	0	0	0.02	134	158.75	2.94	2.94	21136	0	0.02	0		0		0	0	0			0		0	0		0.17		0		0	0	0	0	0		0				
3/31/2016 11:59:59 PM	665865	19	2150	22	0	0	0.12	0.03	78.84	28.29	0.76	0.76	274391	38.71	0.03	0		0		-0.03	0	0	0	0	0		0	0.53		0		0		-0.11	0	0	0	0	0	0				
3/31/2016 11:59:59 PM	666059	0	48	0	0	0	0.67	0			0.36	0.36	11661		0	0	0.67	0			0	0			0			0		0		0				0	0	0	0	0				
3/31/2016 11:59:59 PM	666358	0	743	0	0	0	0	0			2.1	2.1	34591		0	0		0		0	0	0	0	0	0			0		0	0	0		0	0	0	0	0	0	0				
3/31/2016 11:59:59 PM	666554	-133	4217	0	0	0	0	-0.23			1.92	1.92	233832	53200	0	0.23		0		0	0	0	0	0	0		0	-2.02		-0.07		0		0	0	0	0	0	0	0				
3/31/2016 11:59:59 PM	666657	-9	23025	302	0	0	0	0			1.26	1.26	1818142	522.69	0.07	0.07	1.72	0.04	0	0.94	-0.42	-0.02	-0.01	0	0		0	-0.16	0	-0.21		-1.21		0	1.15	0	0	0	-1.58	-0.69			0	
3/31/2016 11:59:59 PM	666844	7	923	21	0	0	0.24	0.03	84.29	32.96	1.04	1.04	86414	60.22	0.1	0.06	9.05	-0.08		0	0	-0.35		0	0		0	0		3.63	12.37	0		0		0	0	-0.36	0	-0.25				
3/31/2016 11:59:59 PM	666974	-21	865	71	0	0	-0.02	-0.04			0.37	0.37	232489	79.48	0.12	0.16	0.55	-0.07		0		0.09	0	0	-5.93					6.32	6.36			0	0	0	-6.85	0.09	0					
3/31/2016 11:59:59 PM	667029	-5	1014	1	0	0	0	-0.02			1.21	1.21	83205	240	0	0.03	1.92	-0.01		-0.14	0	0	0	0	0			-0.13		-0.05		0		0	-0.21	0	0	0	0	0				
3/31/2016 11:59:59 PM	667252	0	247	0	0	0	0	0			2.11	2.11	10984	0	0	0	1.51	0		0	0	0	0		0		0	0		0		0		0	0	0	0	0	0	0				
3/31/2016 11:59:59 PM	667346	33	654	34	0	0	0	0.27	5.21	4.95	1.3	1.3	48418	133.33	0.28	0.01	1.68	0.41		0	0	0.11		0	3.46		0	0		-0.33		0		0	0	8	0	0.12	0	0				
3/31/2016 11:59:59 PM	667524	-1	1265	13	0	0	0.18	0			1.29	1.29	96318	24.35	0.05	0.06	6.66	0.03		0	0	0.05	0	0	0			-0.7		0.41	2.29	-0.17		0	0	0	0	0.05	0	0				
3/31/2016 11:59:59 PM	667551	8	579	11	0	0	0.14	0.08	24.5	18.09	1.5	1.5	39008	28.57	0.11	0.03	2.06	0		0	0	0			0		0.22	0	0	0.17		0		0	0	0	0	0	0	0				
3/31/2016 11:59:59 PM	667757	4028	55060	4400	0	0	1.83	0.53	3.23	3.42	1.81	1.78	3041800	26.03	0.58	0.05	0.74	0	0	0	0	-0.02	0.21	0	0		0	1.31	0	1.4		0		0	0	0	0	-0.04	-0.06	-0.23	0		0	
3/31/2016 11:59:59 PM	667832	111	1043	121	0	0	0.38	0.72	4.34	2.35	1.65	1.65	61719	9.93	0.78	0.06	2.46	0.36		0	0	0.62	0	0	0		0	0.72		1.96				0		0	0	0.63	0	1.52				
3/31/2016 11:59:59 PM	667850	-3	1100	0	0	0	0.09	-0.02			1.5	1.45	73311	1.44	0	0.02	1.02	0		0	0	0	0	0	0			-0.06		0		0		0	0	0	0	0	0	0				
3/31/2016 11:59:59 PM	667869	-58	6251	211	0	0	0	-0.09			2.26	2.26	263630	3470.97	0.32	0.41	3.82	-0.33		0		-0.09	0	0	-0.45			3.18		-3.79		-60		0	0	-1.48	0	0	-0.68	0				
3/31/2016 11:59:59 PM	668053	-2	247	0	0	0	0	-0.04			1.26	1.26	22264	160	0	0.04		0		0	0	0	0		0		0	-0.15	0	0	0	0			0	0	0	0	0	0				
3/31/2016 11:59:59 PM	668147	-32	1169	0	0	0	0.08	-0.12			1.08	1.07	107670	85.33	0	0.12	8.86	-0.01		0	0	-0.06	0		0		0	0		0		-9		0	0	0	0	-0.08	0	0				
3/31/2016 11:59:59 PM	669555	0	7554	8	0	0	0.09	0			1.56	1.56	474039	36.78	0.01	0.01	6.89	0		0	0	0	0		0		0	-0.01		0.05		0		0	0	0	0	0	0	0.04				
3/31/2016 11:59:59 PM	670159	0	115	0	0	0	0	0			1.3	1.3	8952	0	0	0	7.67	0			0	0			0		0	0		0						0		0		0				
3/31/2016 11:59:59 PM	670421	22	255	32	0	0	0	0.46	1.64	2.9	1.3	1.3	19223	27.59	0.67	0.21	0.43	0		0	0	0	0		0			0		3.59		0			0	0	0	0	0	8.57				
3/31/2016 11:59:59 PM	670430	-4	1758	4	0	0	0	-0.02			2.59	2.59	68008	18.6	0.02	0.05	10.28	-0.06		-0.15	0	-0.04	0	-0.6	0			0		0.3		0		0	-0.22	0	0	-0.05	0	0				
3/31/2016 11:59:59 PM	670467	80	6198	220	0	0	0.13	0.08	37.05	19.37	1.51	1.51	404385	67.71	0.22	0.14	1.35	-0.06		-0.73	0	-0.07	0.23	0	0		0	0.68		0.45		0		0	-0.77	0	0	-0.05	-10.14	0.39				
3/31/2016 11:59:59 PM	670560	0	0	0	0	0	0						0																															
3/31/2016 11:59:59 PM	670654	0	576	0	0	0	0	0			2.43	2.43	23668	0	0	0		0		0	0	0		0	0		0	0		0		0		0	0	0	0	0	0	0				
3/31/2016 11:59:59 PM	670748	1	457	1	0	0	0.04	0.01	147	114.25	1.35	1.35	33209	0	0.01	0	1.54	0		0	0	0	0	0	0		0	0		0.1		0		0	0	0	0	0	0	0	0			
3/31/2016 11:59:59 PM	670775	0	772	0	0	0	-0.06	0			0.91	0.91	83061	0	0	0	0.7	0		0		0	0	0	0									0		0	0	0	0					
3/31/2016 11:59:59 PM	670878	0	2328	0	0	0	0	0			0.82	0.82	281651	0	0	0	1.05	0		0		0	0	0	0			0		0				0	0	0	0	0	0	0				
3/31/2016 11:59:59 PM	671053	0	455	0	0	0	0.14	0			1.17	1.17	38649	0	0	0		0		0	0	0	0	0	0		0	0		0		0		0	0		0	0		0				
3/31/2016 11:59:59 PM	671147	194	4457	420	0	0	-0.28	0.28	13.6	5.74	1.56	1.56	279288	387.98	0.6	0.32	2.21	0.49		0	0.03	-0.15	0	0	2.01		-0.01	-0.36		0.09	0	0		0	0	0	5.93	-0.16	0	0				
3/31/2016 11:59:59 PM	671334	17	17631	76	0	0	0.28	0.01	419.65	259.28	1.4	1.4	1262888	9.68	0.02	0.02	0.76	0	0	0	0	0.08	0.36	-0.12	-0.02			0.02		-0.33	0	0		0	0	-0.04	-0.01	0	-0.08	0				
3/31/2016 11:59:59 PM	671370	27	901	35	0	0	-0.12	0.09	6.15	8.34	0.79	0.79	116196	14.75	0.12	0.03	0.55	0.1	0			0.11	0	0	-0.07			0		-5.06						0	-0.21	0.07	1.98					
3/31/2016 11:59:59 PM	671464	52	76856	821	0	0	0.03	0	826.98	369.5	1.21	1.2	6269748	62.62	0.05	0.05	1.3	-0.03	0	-0.58	0	-0.02	0	0	-0.01			0.14		0.7	6.4	0		0	-0.66	0	-0.02	0	-0.24	0.6				
3/31/2016 11:59:59 PM	671558	25	8723	111	0	0	0.14	0.02	114.84	87.23	1.71	1.71	507053	27.52	0.09	0.07	15.04	0		0	0	0.09	0	0	-0.1		0	-0.01	0	-0.32		37		0	0	-0.19	0	0.1	0	0.19			0	
3/31/2016 11:59:59 PM	671857	-4	519	0	0	0	0.29	-0.04			1.04	1.04	45490	25	0	0.04	0.75	0		0	0	0		0	0		-0.02	0		-0.46				0	0	0	0	0	0	0				
3/31/2016 11:59:59 PM	672041	-3	103	0	0	0	0	-0.08			0.68	0.68	15223		0	0.08		-0.11			0	-0.15					0	0		0		0						-0.15		0				
3/31/2016 11:59:59 PM	672238	3	129	3	0	0	0.02	0.07	31	10.75	0.73	0.73	16933	0	0.07	0		0		0	0	0			0		0	0		0.45		0		0		0	0	0	0	0.87				
3/31/2016 11:59:59 PM	672247	4	916	7	0	0	0.04	0.02	51.75	57.25	1.04	1.04	88236	2.99	0.03	0.01	0.48	-0.02		0	0	-0.02	0	0	-0.02			0		1.1	21.82	0		0	0	-0.02	0	-0.02	0	0.28				
3/31/2016 11:59:59 PM	672537	-13	2266	47	0	0	0	-0.03			1.36	1.36	166406	54.05	0.11	0.14	4.3	-0.06		-0.06	0	0.21	0	0	-0.23			0		0.34	0.9	0		0	-0.07	-0.34	0	0.31	-0.4	0				
3/31/2016 11:59:59 PM	672573	0	758	0	0	0	0	0			0.64	0.64	119954	0	0	0	3.64	0	0	0		0	0	0	0			0		0		0		0	0	0	0	0	0	0				
3/31/2016 11:59:59 PM	673132	418	4685	480	0	0	0	0.47	4.39	2.8	1.31	1.31	356132	9.93	0.54	0.07	1.18	0.57		0.64	0	0.63	2.18	0	0.56		0	-0.63		0.13		0		0	0.75	0	0.81	0.31	0	-0.31			0	
3/31/2016 11:59:59 PM	673244	15	97	54	0	0	0.04	0.12	15.93	1.62	0.19	0.19	50794	1200	0.43	0.31	0.42	-0.33		0	0	-0.64		0	-0.19		0	3.2		0		0		0	0	-0.77	0.76	-0.75	0	0				
