Reporting Period	ID RSSD	UBPR3128	UBPR5320	UBPR5340	UBPR8764	UBPRA222	UBPRD654	UBPRE648	UBPRE649	UBPRE650	UBPRE651	UBPRE652	UBPRE653	UBPRE654	UBPRE660	UBPRF860	UBPRH300	UBPRH399	UBPRH400	UBPRH401	UBPRH402	UBPRH403	UBPRH404	UBPRH405	UBPRH406	UBPRH407	UBPRH408	UBPRH409	UBPRHR46	UBPRHR47	UBPRS497	UBPRS498	UBPRS499	UBPRS503	UBPRS504	UBPRS505	UBPRS506	UBPRS507	UBPRS510	UBPRS569	UBPRS570	UBPRS571	UBPRS577	UBPRS578	UBPRS581	
3/31/2011 11:59:59 PM	1557	0	279	33242	0	0	4512	39437	0	0	274	274	0	39711	39712	1684																													0	
3/31/2011 11:59:59 PM	1669	0	29465	69525	0	1220	20843	111838	0	0	30	30	0	111868	110648	21470																													0	
3/31/2011 11:59:59 PM	1829	0	55194	170959	0	818	16057	236694	0	0	2137	2137	0	238831	238013	49678																													0	
3/31/2011 11:59:59 PM	1856	0	33107	33355	0	0	18269	55045	0	0	0	0	0	55045	55045	3421																													0	
3/31/2011 11:59:59 PM	2040	0	1775	126626	0	1262	6248	157710	0	0	668	668	0	158378	157116	24836																													0	
3/31/2011 11:59:59 PM	2161	0	1082	36283	0	0	12395	62968	0	0	0	0	18	62968	62968	14290																													0	
3/31/2011 11:59:59 PM	2376	0	12220	1564959	0	1566	155446	1820836	0	0	305	305	0	1821141	1819576	100432																													0	
3/31/2011 11:59:59 PM	2554	0	0	4797	0	0	998	6361	0	0	0	0	0	6361	6361	566																													0	
3/31/2011 11:59:59 PM	2732	0	45294	322563	0	789	18245	371984	0	0	2721	2721	0	374705	373916	31176																													0	
3/31/2011 11:59:59 PM	2750	0	3842	35373	0	154	2886	40469	0	0	158	158	0	40627	40473	2210																													0	
3/31/2011 11:59:59 PM	3252	0	27045	65847	0	531	10745	77999	0	0	916	916	0	78915	78384	1407																													0	
3/31/2011 11:59:59 PM	3458	0	0	25158	0	0	1340	27860	0	0	0	0	0	27860	27860	1362																													0	
3/31/2011 11:59:59 PM	3720	0	20443	79650	0	97	11882	107396	0	0	2487	2487	0	109883	109786	15864																													0	
3/31/2011 11:59:59 PM	3953	0	4383	95143	0	1475	2237	102887	0	0	585	585	0	103472	101997	5507																													0	
3/31/2011 11:59:59 PM	4156	0	4032	100250	0	382	7793	130735	0	0	4003	4003	0	134738	134356	22692																													0	
3/31/2011 11:59:59 PM	4231	0	0	69428	0	0	6408	89904	0	0	478	478	0	90382	90383	14069																													0	
3/31/2011 11:59:59 PM	4437	0	18848	112407	0	1154	14079	157909	0	2	7627	7629	0	165538	164384	31423																													0	
3/31/2011 11:59:59 PM	4839	0	15358	230478	0	1231	8251	253534	0	0	5268	5268	0	258802	257572	14806																													0	
3/31/2011 11:59:59 PM	5005	0	49087	150507	0	0	8682	219852	0	0	39	39	0	219891	219891	60663																													0	
3/31/2011 11:59:59 PM	5069	0	53771	421554	0	15195	410	437725	0	0	158	158	0	437883	422689	15762																													0	
3/31/2011 11:59:59 PM	5135	0	40922	199050	0	553	5296	231828	0	0	5942	5942	0	237770	237217	27482																													0	
3/31/2011 11:59:59 PM	5210	0	36246	478426	0	6134	32384	658565	0	0	2742	2742	0	661307	655173	147755																													0	
3/31/2011 11:59:59 PM	5331	0	4286	168780	0	0	41838	227556	2	2552	4659	7213	0	234768	234768	16938																													0	
3/31/2011 11:59:59 PM	5461	0	24549	347586	0	0	14102	377101	0	0	6583	6583	0	383684	383684	15413																													0	
3/31/2011 11:59:59 PM	5751	0	2713	43478	0	249	11654	61825	0	0	1495	1495	0	63320	63072	6694																													0	
3/31/2011 11:59:59 PM	6039	0	14248	55118	0	537	1891	60081	0	0	1023	1023	0	61104	60567	3072																													0	
3/31/2011 11:59:59 PM	6141	0	936	17546	0	70	4895	28648	0	0	0	0	0	28648	28578	6207																													0	
3/31/2011 11:59:59 PM	6329	0	49089	313944	0	5416	10299	360308	0	18	6192	6210	0	366518	361102	36065																													0	
3/31/2011 11:59:59 PM	6972	0	16012	512934	0	9386	38211	616572	0	0	34942	34942	0	651514	642128	65427																													0	
3/31/2011 11:59:59 PM	7009	0	154251	273550	0	0	34203	315001	0	71	0	71	0	315072	315072	7249																													0	
3/31/2011 11:59:59 PM	7045	0	0	45084	0	0	12740	72918	0	0	171	171	0	73089	73089	15094																													0	
3/31/2011 11:59:59 PM	7157	0	1006	17884	0	59	4645	26824	0	0	0	0	0	26824	26765	4295																													0	
3/31/2011 11:59:59 PM	7456	0	6264	34584	0	0	2969	37553	0	0	0	0	0	37553	37553	0																													0	
3/31/2011 11:59:59 PM	7634	0	11288	38861	0	877	1250	46714	0	0	0	0	0	46714	45837	6603																													0	
3/31/2011 11:59:59 PM	8033	0	22907	88515	0	0	4357	109407	526	0	861	1387	0	110793	110794	16535																													0	
3/31/2011 11:59:59 PM	8462	0	9656	33259	0	0	17028	51773	0	0	339	339	0	52112	52112	1486																													0	
3/31/2011 11:59:59 PM	8631	0	1102	23355	0	0	4162	34132	0	0	1430	1430	0	35562	35562	6615																													0	
3/31/2011 11:59:59 PM	9357	0	27221	145669	0	3502	19206	183803	0	0	3004	3004	0	186807	183305	18928																													0	
3/31/2011 11:59:59 PM	9553	0	5384	69745	0	0	2895	79294	0	0	210	210	0	79504	79504	6654																													0	
3/31/2011 11:59:59 PM	9807	0	220240	1692026	1568	25738	27315	1943687	0	88775	257968	346743	0	2290430	2264692	224346																													0	
3/31/2011 11:59:59 PM	9955	0	2583	45228	0	356	9742	59946	0	0	2417	2417	0	62363	62007	4976																													0	
3/31/2011 11:59:59 PM	10250	0	24944	283105	0	10108	10066	315461	0	0	4803	4803	0	320264	310156	22290																													0	
3/31/2011 11:59:59 PM	10849	0	16525	151485	0	1797	5349	197255	0	0	3112	3112	0	200367	198571	40422																													0	
3/31/2011 11:59:59 PM	10858	0	69905	193560	0	0	20793	229912	0	0	9062	9062	0	238974	238975	15560																													0	
3/31/2011 11:59:59 PM	11145	0	12020	68407	0	314	4213	108084	0	0	307	307	0	108391	108077	35464																													0	
3/31/2011 11:59:59 PM	11640	0	6502	171160	0	98	19213	217178	0	0	16890	16890	0	234068	233970	26805																													0	
3/31/2011 11:59:59 PM	11837	0	18254	33168	0	360	9656	49287	0	0	742	742	0	50029	49669	6463																													0	
3/31/2011 11:59:59 PM	12030	0	44952	210589	0	7351	4397	245097	0	0	3177	3177	0	248274	240923	30111																													0	
3/31/2011 11:59:59 PM	12142	0	9264	114361	0	159	10826	127614	2	0	0	2	0	127616	127457	2427																													0	
3/31/2011 11:59:59 PM	12245	0	4773	47492	0	379	5002	71763	0	0	401	401	0	72164	71785	19269																													0	
3/31/2011 11:59:59 PM	12311	0	3126091	35403471	336162	617520	1511635	40614465	27849	224352	2500922	2753123	0	43367588	42750069	3699360																													0	
3/31/2011 11:59:59 PM	12647	0	1045	63754	0	0	1595	75266	0	0	202	202	0	75468	75468	9917																													0	
3/31/2011 11:59:59 PM	12656	0	289	6459	0	119	644	10974	0	0	0	0	0	10974	10855	3871																													0	
3/31/2011 11:59:59 PM	12937	0	711	152508	0	0	4722	172041	0	2500	4210	6710	0	178751	178751	14811																													0	
3/31/2011 11:59:59 PM	12946	0	4834	387954	0	2406	23416	501620	0	42	5639	5681	0	507301	504895	90250																													0	
3/31/2011 11:59:59 PM	12955	0	4	90868	0	0	2196	98064	0	0	1215	1215	0	99279	99279	5000																													0	
3/31/2011 11:59:59 PM	13037	0	20672	64105	0	1158	5073	90120	0	0	2425	2425	0	92545	91387	20942																													0	
3/31/2011 11:59:59 PM	13103	0	24055	761239	0	0	36580	942968	0	303	0	303	628	943270	943270	145149																													0	
3/31/2011 11:59:59 PM	13251	0	6	17076	0	302	3144	24124	0	0	0	0	0	24124	23822	3904																													0	
3/31/2011 11:59:59 PM	13457	0	125	10019	0	0	2077	12354	0	0	453	453	0	12807	12807	258																													0	
3/31/2011 11:59:59 PM	14052	0	10702	32275	0	655	1889	39965	0	0	448	448	0	40413	39758	5801																													0	
3/31/2011 11:59:59 PM	14155	0	806	74370	0	488	1118	94371	0	0	996	996	0	95367	94879	18883																													0	
3/31/2011 11:59:59 PM	14650	0	2896	14738	0	10	1067	17803	0	0	7	7	0	17810	17800	1998																													0	
3/31/2011 11:59:59 PM	14753	0	2816	13636	0	204	2332	23259	0	0	699	699	0	23958	23754	7291																													0	
3/31/2011 11:59:59 PM	14865	0	29831	178443	0	709	5592	192048	0	0	9745	9745	0	201793	201084	8013																													0	
3/31/2011 11:59:59 PM	14977	0	0	23050	0	0	4252	27421	0	0	5	5	0	27426	27426	119																													0	
3/31/2011 11:59:59 PM	16458	0	14610	131541	0	358	24791	166280	0	0	7347	7347	0	173627	173270	9949																													0	
3/31/2011 11:59:59 PM	16551	0	968	99193	0	805	3130	124036	0	0	12484	12484	0	136520	135715	21713																													0	
3/31/2011 11:59:59 PM	16748	0	12320	21065	0	78	3419	29053	0	0	2374	2374	0	31427	31349	4569																													0	
3/31/2011 11:59:59 PM	16944	0	2559	9509	0	0	2767	18007	0	0	0	0	0	18007	18008	5732																													0	
3/31/2011 11:59:59 PM	16953	0	224	14093	0	0	4076	18169	0	0	0	0	0	18169	18169	0																													0	
3/31/2011 11:59:59 PM	17110	0	412	95152	0	0	2437	98491	0	0	14143	14143	0	112634	112634	902																													0	
3/31/2011 11:59:59 PM	17147	0	337314	2506787	0	43389	123182	2920365	0	645	81961	82606	0	3002971	2959582	290397																													0	
3/31/2011 11:59:59 PM	17259	0	2545	27748	0	0	4529	38099	0	0	207	207	25	38306	38306	5822																													0	
3/31/2011 11:59:59 PM	17464	0	223723	1199230	0	27157	30826	1260349	260	0	38414	38674	0	1299023	1271866	30294																													0	
3/31/2011 11:59:59 PM	17950	0	17192	124442	0	313	16234	167719	0	0	1924	1924	0	169643	169330	27043																													0	
3/31/2011 11:59:59 PM	18050	0	18773	149527	0	187	21337	202679	0	0	538	538	0	203217	203030	31815																													0	
3/31/2011 11:59:59 PM	18135	0	2342	132812	0	0	17755	157820	0	0	714	714	0	158534	158534	7253																													0	
3/31/2011 11:59:59 PM	18377	0	1591	4919	0	0	4234	17321	0	0	450	450	0	17771	17772	8169																													0	
3/31/2011 11:59:59 PM	18827	0	2855	182043	0	1142	17185	267981	0	269	2705	2974	0	270955	269813	68753																													0	
3/31/2011 11:59:59 PM	18836	0	3349	87037	0	977	4462	115355	0	0	1095	1095	0	116450	115473	23856																													0	
3/31/2011 11:59:59 PM	18854	0	31580	114238	0	0	4139	124764	0	0	4942	4942	20	129706	129706	6387																													0	
3/31/2011 11:59:59 PM	18957	0	4922	12617	0	255	530	16931	0	0	1558	1558	0	18489	18235	3785																													0	
3/31/2011 11:59:59 PM	19356	0	5940	34204	0	343	4752	46086	0	0	397	397	0	46483	46140	7130																													0	
3/31/2011 11:59:59 PM	19730	0	285436	1618146	0	20076	47806	1724036	656	1177	46192	48025	0	1772061	1751985	58084																													0	
3/31/2011 11:59:59 PM	19936	0	56003	117318	0	1948	7051	142220	0	0	5611	5611	0	147831	145883	17851																													0	
3/31/2011 11:59:59 PM	19972	0	34	7502	0	0	8368	31654	0	0	0	0	0	31654	31654	15784																													0	
3/31/2011 11:59:59 PM	20053	0	411	34469	0	586	3760	44645	0	0	10912	10912	0	55557	54971	6416																													0	
3/31/2011 11:59:59 PM	20370	0	14108	101816	0	936	3353	126816	0	0	267	267	0	127083	126148	21648																													0	
3/31/2011 11:59:59 PM	20512	0	5837	25992	0	0	6814	49819	0	0	127	127	0	49946	49947	17014																													0	
3/31/2011 11:59:59 PM	20633	0	14195	191556	0	0	15093	234253	0	0	980	980	0	235233	235233	27604																													0	
3/31/2011 11:59:59 PM	20857	0	1222	54657	0	0	24777	85242	0	0	3340	3340	0	88582	88583	5809																													0	
3/31/2011 11:59:59 PM	21256	0	242	4135	0	59	667	5872	0	0	59	59	0	5931	5873	1071																													0	
3/31/2011 11:59:59 PM	21359	0	4427	10936	0	12	1061	13913	0	0	599	599	0	14512	14500	1916																													0	
3/31/2011 11:59:59 PM	21630	0	3227	23459	0	0	9451	38227	0	0	26	26	0	38253	38253	5317																													0	
3/31/2011 11:59:59 PM	21658	0	923	76932	0	325	8264	98316	8	0	276	284	0	98600	98276	13121																													0	
3/31/2011 11:59:59 PM	22048	0	21239	109677	0	1193	6743	127886	0	0	110	110	0	127996	126803	11466																													0	
3/31/2011 11:59:59 PM	22356	0	32312	148446	0	0	31366	191688	0	0	18508	18508	0	210196	210196	11876																													0	
3/31/2011 11:59:59 PM	22459	0	5240	56776	0	141	3850	71102	0	0	5245	5245	0	76347	76206	10476																													0	
3/31/2011 11:59:59 PM	22543	0	17004	38754	0	224	1702	49682	0	0	3008	3008	0	52690	52467	9227																													0	
3/31/2011 11:59:59 PM	22552	0	128	41472	0	77	1922	46126	0	0	0	0	0	46126	46050	2733																													0	
3/31/2011 11:59:59 PM	22730	0	3348	52481	0	0	5277	72824	0	0	2497	2497	0	75321	75321	15066																													0	
3/31/2011 11:59:59 PM	22936	0	51214	164168	0	4331	3789	189544	0	0	2065	2065	0	191609	187278	21587																													0	
3/31/2011 11:59:59 PM	22954	0	6867	49288	0	516	3863	56997	0	0	11410	11410	0	68407	67891	3846																													0	
3/31/2011 11:59:59 PM	23045	0	2366	4957	0	36	5809	12302	0	0	0	0	0	12302	12266	1536																													0	
3/31/2011 11:59:59 PM	23241	0	739342	1266376	6188	94758	26656	1363364	144	3404	67585	71133	0	1434496	1339738	70332																													0	
3/31/2011 11:59:59 PM	23456	0	1978	57655	0	0	3745	68120	0	0	2563	2563	0	70683	70683	6720																													0	
3/31/2011 11:59:59 PM	23504	0	133404	496838	0	766	70764	613550	0	0	48350	48350	0	661900	661134	45948																													0	
3/31/2011 11:59:59 PM	23540	0	65225	48842	0	205	9991	71819	0	0	2544	2544	0	74363	74158	12986																													0	
3/31/2011 11:59:59 PM	23643	0	4031	78301	0	458	8493	103266	0	0	293	293	0	103559	103102	16473																													0	
3/31/2011 11:59:59 PM	23755	0	14556	92143	0	0	5875	110267	0	0	4816	4816	0	115083	115083	12249																													0	
3/31/2011 11:59:59 PM	24006	0	135699	376063	0	0	60707	516001	0	0	801	801	0	516802	516803	79232																													0	
3/31/2011 11:59:59 PM	24453	0	47071	174406	0	7969	3037	192884	0	4698	1387	6085	0	198969	191001	15442																													0	
3/31/2011 11:59:59 PM	24659	0	312	19289	0	85	2754	24465	0	0	55	55	0	24520	24435	2422																													0	
3/31/2011 11:59:59 PM	24668	0	2862	79048	0	0	14042	116571	0	0	30	30	0	116601	116602	23482																													0	
3/31/2011 11:59:59 PM	24855	0	48	4850	0	0	1472	6582	0	0	0	0	0	6582	6582	260																													0	
3/31/2011 11:59:59 PM	24949	0	153301	534121	0	3807	7013	576310	0	0	16150	16150	0	592460	588653	35176																													0	
3/31/2011 11:59:59 PM	25357	0	1248	64653	0	0	5625	87302	0	0	676	676	0	87978	87979	17025																													0	
3/31/2011 11:59:59 PM	25647	0	9882	35282	0	1952	606	46375	0	0	0	0	0	46375	44423	10487																													0	
3/31/2011 11:59:59 PM	26149	0	9903	40754	0	0	6061	53310	0	0	3478	3478	0	56788	56788	6495																													0	
3/31/2011 11:59:59 PM	26242	0	3639	180444	0	0	19353	254955	0	0	9968	9968	0	264923	264923	55158																													0	
3/31/2011 11:59:59 PM	26457	0	476	12199	0	0	1294	16564	0	0	0	0	0	16564	16564	3071																													0	
3/31/2011 11:59:59 PM	26765	0	39312	118507	0	1843	9093	142760	0	0	3267	3267	0	146027	144184	15160																													0	
3/31/2011 11:59:59 PM	26859	0	65899	237413	0	2687	5585	264367	238	0	4937	5175	0	269541	266854	21369																													0	
3/31/2011 11:59:59 PM	27548	0	85903	310793	0	1491	18015	364260	0	0	20981	20981	0	385241	383750	35452																													0	
3/31/2011 11:59:59 PM	27614	0	19504	81871	0	0	24380	148807	0	0	6211	6211	0	155018	155018	42556																													0	
3/31/2011 11:59:59 PM	27847	0	24418	210278	0	2336	19931	293589	0	0	522	522	0	294111	291775	63380																													0	
3/31/2011 11:59:59 PM	28152	0	7984	36300	0	298	2299	46862	0	0	2186	2186	0	49048	48750	8263																													0	
3/31/2011 11:59:59 PM	28255	0	97627	125310	0	40	2774	132260	0	0	1954	1954	0	134214	134175	4177																													0	
3/31/2011 11:59:59 PM	28349	0	2310	124614	0	206	2683	149329	0	0	0	0	45	149329	149123	22032																													0	
3/31/2011 11:59:59 PM	28406	0	105921	205832	0	0	73742	374493	0	0	0	0	0	374493	374493	94919																													0	
3/31/2011 11:59:59 PM	28572	0	494	19449	0	699	1474	35014	0	0	1475	1475	0	36489	35791	14092																													0	
3/31/2011 11:59:59 PM	28732	0	3759	44597	0	331	5036	54477	0	0	146	146	0	54623	54293	4845																													0	
3/31/2011 11:59:59 PM	29104	120	198094	766080	0	0	44715	870138	0	17661	10760	28421	0	898559	898439	59343																													0	
3/31/2011 11:59:59 PM	29636	0	36575	351745	0	302	64334	488688	0	0	9098	9098	0	497786	497484	72609																													0	
3/31/2011 11:59:59 PM	29953	0	9710	47320	0	148	2734	56504	0	0	22615	22615	0	79119	78971	6450																													0	
3/31/2011 11:59:59 PM	30052	0	2466	14787	0	36	96	16183	0	0	28	28	0	16211	16175	1300																													0	
3/31/2011 11:59:59 PM	30258	0	55003	325086	0	9258	3865	353842	448	0	0	448	0	354290	345032	24891																													0	
3/31/2011 11:59:59 PM	30418	0	32968	31104	2119	0	94753	131630	0	1589	0	1589	0	133219	133219	5773																													0	
3/31/2011 11:59:59 PM	30502	0	92584	351408	0	3159	48036	474168	0	2017	5807	7824	0	481992	478833	74724																													0	
3/31/2011 11:59:59 PM	30650	0	19024	92085	0	1745	6261	101868	0	0	5845	5845	0	107713	105968	3522																													0	
3/31/2011 11:59:59 PM	30810	0	5925634	53676408	9687	2299397	1334879	55034962	4124	0	993	5117	0	55040079	52740682	23675																													0	
3/31/2011 11:59:59 PM	31134	0	31734	38395	0	55	4576	55285	0	46	423	469	0	55754	55699	12314																													0	
3/31/2011 11:59:59 PM	31255	0	54205	211142	0	6	27272	244159	0	0	12524	12524	0	256683	256677	5745																													0	
3/31/2011 11:59:59 PM	31657	0	3587	31602	0	0	11629	49504	0	0	231	231	58	49735	49735	6273																													0	
3/31/2011 11:59:59 PM	31826	0	23034	98039	0	1365	8958	145468	0	0	696	696	0	146164	144799	38471																													0	
3/31/2011 11:59:59 PM	31835	0	2680	77897	0	344	3968	91503	0	0	472	472	0	91975	91631	9638																													0	
3/31/2011 11:59:59 PM	32234	0	11485	25864	0	0	9012	43884	0	0	5072	5072	0	48956	48957	9009																													0	
3/31/2011 11:59:59 PM	32766	0	2362	14157	0	0	6481	22670	0	0	156	156	0	22826	22826	2032																													0	
3/31/2011 11:59:59 PM	33147	0	39481	236875	0	1859	3805	283595	0	15	4503	4518	0	288113	286254	42916																													0	
3/31/2011 11:59:59 PM	33259	0	100037	452337	0	8304	1350	471205	0	159	4761	4920	0	476124	467820	17518																													0	
3/31/2011 11:59:59 PM	33268	0	13549	32461	0	21	15162	50886	0	0	356	356	0	51242	51222	3264																													0	
3/31/2011 11:59:59 PM	33727	0	65973	167124	0	4431	11582	209896	0	0	1624	1624	0	211520	207089	31190																													0	
3/31/2011 11:59:59 PM	33754	0	1670	9362	0	0	4206	13667	0	0	0	0	0	13667	13667	99																													0	
3/31/2011 11:59:59 PM	33839	0	205	8059	0	0	3676	14495	0	0	408	408	0	14903	14903	2760																													0	
3/31/2011 11:59:59 PM	33857	0	4720	79897	0	0	2940	91595	0	11405	3049	14454	0	106049	106049	8758																													0	
3/31/2011 11:59:59 PM	34153	0	68646	326789	0	14512	15564	349697	0	2278	926	3204	0	352900	338388	7344																													0	
3/31/2011 11:59:59 PM	34359	0	1685	14632	0	53	2204	18563	0	0	95	95	0	18658	18606	1728																													0	
3/31/2011 11:59:59 PM	34425	0	23417	153380	0	336	6555	219179	0	0	11087	11087	0	230266	229930	59244																													0	
3/31/2011 11:59:59 PM	34434	0	12933	119990	0	0	13326	162597	0	0	3638	3638	0	166235	166235	29281																													0	
3/31/2011 11:59:59 PM	34452	0	6749	43303	0	0	6405	60925	0	0	647	647	0	61572	61572	11217																													0	
3/31/2011 11:59:59 PM	34537	0	320371	925833	0	18824	90048	1222240	0	0	23620	23620	0	1245860	1227036	206359																													0	
3/31/2011 11:59:59 PM	34555	0	2993	83098	0	0	11332	122983	0	6	25943	25949	0	148932	148932	28553																													0	
3/31/2011 11:59:59 PM	34742	0	10255	150098	0	0	8302	195703	0	1263	2486	3749	0	199452	199453	37304																													0	
3/31/2011 11:59:59 PM	34836	0	824	10628	0	123	2005	16113	0	0	0	0	0	16113	15990	3480																													0	
3/31/2011 11:59:59 PM	35057	0	16491	55999	0	271	4437	73115	0	0	34822	34822	0	107937	107666	12679																													0	
3/31/2011 11:59:59 PM	35301	0	37403787	28654223	6629426	0	16581882	47980675	2621703	4552959	8079542	15254204	347249952	63234878	64237167	2744570																													1002288	
3/31/2011 11:59:59 PM	35570	0	83957	3837864	0	15910	230810	6549132	0	0	89344	89344	0	6638476	6622566	2480458																													0	
3/31/2011 11:59:59 PM	35646	0	6916	12842	0	0	5372	19731	0	0	7	7	0	19738	19738	1517																													0	
3/31/2011 11:59:59 PM	35842	0	10595	104183	0	19	5634	121210	0	240	3580	3820	57	125029	125010	11393																													0	
3/31/2011 11:59:59 PM	36054	0	5572	906168	0	70	53829	992263	0	0	54497	54497	0	1046760	1046691	32267																													0	
3/31/2011 11:59:59 PM	36344	0	33000	225539	0	0	18303	270796	0	0	561	561	0	271357	271357	26954																													0	
3/31/2011 11:59:59 PM	36456	0	258	60417	0	19	4418	71933	0	0	865	865	0	72798	72779	7098																													0	
3/31/2011 11:59:59 PM	36858	0	17818	70510	0	942	16755	89424	0	137	3080	3217	129	92641	91699	2159																													0	
3/31/2011 11:59:59 PM	36933	0	11505	44291	0	1056	2433	57164	0	0	185	185	0	57349	56293	10440																													0	
3/31/2011 11:59:59 PM	37051	0	194	51114	0	0	1635	56103	0	0	0	0	0	56103	56103	3354																													0	
3/31/2011 11:59:59 PM	37341	0	0	13692	0	233	1317	22235	0	0	8	8	0	22243	22010	7226																													0	
3/31/2011 11:59:59 PM	37378	0	37447	99763	0	1276	3998	106424	0	0	332	332	0	106756	105481	2664																													0	
3/31/2011 11:59:59 PM	37435	0	203226	388696	0	9807	64120	540009	0	2864	3433	6297	947	546306	536500	87194																													0	
3/31/2011 11:59:59 PM	37640	0	129558	1018732	0	0	91591	1175914	136	175	43983	44294	0	1220207	1220207	65591																													0	
3/31/2011 11:59:59 PM	37659	0	503	20390	0	59	2465	26128	0	0	296	296	0	26424	26366	3274																													0	
3/31/2011 11:59:59 PM	37743	0	882	45480	0	329	6624	56352	0	0	784	784	0	57136	56807	4248																													0	
3/31/2011 11:59:59 PM	37949	0	15952	91209	0	294	17130	114769	0	0	9676	9676	0	124445	124151	6430																													0	
3/31/2011 11:59:59 PM	38535	0	63017	218217	0	13217	17161	254451	0	0	1521	1521	0	255972	242755	19073																													0	
3/31/2011 11:59:59 PM	38740	0	24218	71402	0	65	7013	104734	0	0	2197	2197	0	106931	106867	26320																													0	
3/31/2011 11:59:59 PM	39327	0	76756	166666	0	0	13418	226518	0	0	658	658	0	227176	227177	46435																													0	
3/31/2011 11:59:59 PM	39420	0	25389	774170	0	6336	60054	866660	0	0	11554	11554	0	878214	871878	32436																													0	
3/31/2011 11:59:59 PM	39475	0	375632	919852	0	0	36248	996630	390	20	51706	52116	0	1048746	1048746	40531																													0	
3/31/2011 11:59:59 PM	39756	0	50128	305783	0	961	6969	344335	157	48	7294	7499	0	351834	350873	31583																													0	
3/31/2011 11:59:59 PM	40033	0	2798	32716	0	0	7027	47459	0	0	0	0	0	47459	47459	7716																													0	
3/31/2011 11:59:59 PM	40350	0	227	19037	0	0	3362	27031	0	0	105	105	3	27136	27136	4632																													0	
3/31/2011 11:59:59 PM	40707	0	56868	129032	0	266	6347	159139	0	0	8553	8553	17	167692	167426	23760																													0	
3/31/2011 11:59:59 PM	40855	0	9439	42487	0	0	3138	48744	0	0	2933	2933	0	51677	51677	3119																													0	
