Reporting Period	ID RSSD	UBPR3632	UBPR3792	UBPR5310	UBPR5311	UBPR8274	UBPR8275	UBPRH392	UBPRH393	UBPRH394	UBPRH395	UBPRH396	UBPRH397	UBPRH398	UBPRP742	UBPRP839	UBPRP840	UBPRP841	UBPRP842	UBPRP843	UBPRP849	UBPRP851	UBPRP852	UBPRP856	UBPRP857	UBPRP858	UBPRP859	UBPRP860	UBPRP861	UBPRP862	UBPRP863	UBPRP864	UBPRP865	UBPRP866	UBPRP867	UBPRP868	UBPRP870	UBPRP872	UBPRQ257	
3/31/2011 11:59:59 PM	21256	418	1102	84		1018	84																																	
3/31/2011 11:59:59 PM	21359	1031	2462	181		2281	181																																	
3/31/2011 11:59:59 PM	21630	5120	7656	336		7320	336																																	
3/31/2011 11:59:59 PM	21658	9899	15389	1233		14156	1233																																	
3/31/2011 11:59:59 PM	22048	10491	19491	1600		17891	1600																																	
3/31/2011 11:59:59 PM	22356	4733	40932	2322		38606	2326																																	
3/31/2011 11:59:59 PM	22459	4028	10982	954		10028	954																																	
3/31/2011 11:59:59 PM	22543	9104	13647	659		12988	659																																	
3/31/2011 11:59:59 PM	22552	2135	5212	577		4635	577																																	
3/31/2011 11:59:59 PM	22730	11431	12680	699		11981	699																																	
3/31/2011 11:59:59 PM	22936	-834	21414	2395		19019	2395																																	
3/31/2011 11:59:59 PM	22954	7279	9026	855		8171	855																																	
3/31/2011 11:59:59 PM	23045	2374	8066	154		7912	154																																	
3/31/2011 11:59:59 PM	23241	-310342	58654	17931		40715	17939																																	
3/31/2011 11:59:59 PM	23456	9354	10586	770		9816	770																																	
3/31/2011 11:59:59 PM	23504	78814	88407	8274		80133	8274																																	
3/31/2011 11:59:59 PM	23540	-10351	10989	929		10060	929																																	
3/31/2011 11:59:59 PM	23643	13077	16872	1295		15577	1295																																	
3/31/2011 11:59:59 PM	23755	9428	15139	1256		13883	1256																																	
3/31/2011 11:59:59 PM	24006	96223	114962	4874		110088	4874																																	
3/31/2011 11:59:59 PM	24453	-21965	16432	2487		13945	2487																																	
3/31/2011 11:59:59 PM	24659	2045	4851	306		4545	306																																	
3/31/2011 11:59:59 PM	24668	18073	20024	1457		18567	1457																																	
3/31/2011 11:59:59 PM	24855	879	1016	77		939	77																																	
3/31/2011 11:59:59 PM	24949	37927	75693	7406		68287	7406																																	
3/31/2011 11:59:59 PM	25357	2675	11388	840		10548	840																																	
3/31/2011 11:59:59 PM	25647	-2572	4044	580		3464	580																																	
3/31/2011 11:59:59 PM	26149	1682	6147	558		5589	558																																	
3/31/2011 11:59:59 PM	26242	29163	46676	2689		43987	2689																																	
3/31/2011 11:59:59 PM	26457	2550	3088	188		2900	188																																	
3/31/2011 11:59:59 PM	26765	-33304	26816	1825		24991	1825																																	
3/31/2011 11:59:59 PM	26859	30871	35714	3369		32345	3369																																	
3/31/2011 11:59:59 PM	27548	26538	52092	4731		47361	4731																																	
3/31/2011 11:59:59 PM	27614	25348	28696	1486		27210	1486																																	
3/31/2011 11:59:59 PM	27847	38604	44692	3676		41016	3676																																	
3/31/2011 11:59:59 PM	28152	916	6990	474		6516	474																																	
3/31/2011 11:59:59 PM	28255	13098	21211	1678		19533	1678																																	
3/31/2011 11:59:59 PM	28349	10606	17520	1872		15648	1872																																	
3/31/2011 11:59:59 PM	28406	134489	137516	2986		134494	3022																																	
3/31/2011 11:59:59 PM	28572	3990	5016	457		4559	457																																	
3/31/2011 11:59:59 PM	28732	7704	8945	684		8261	684																																	
3/31/2011 11:59:59 PM	29104	60438	125243	9591		115652	9591																																	
3/31/2011 11:59:59 PM	29636	11368	80679	6222		74457	6222																																	
3/31/2011 11:59:59 PM	29953	8634	11223	989		10234	989																																	
3/31/2011 11:59:59 PM	30052	1316	3049	202		2847	202																																	
3/31/2011 11:59:59 PM	30258	-31860	15330	4429		10901	4429																																	
3/31/2011 11:59:59 PM	30418	-11283	37172	49		37123	49																																	
3/31/2011 11:59:59 PM	30502	50316	68088	6025		61702	6386																																	
3/31/2011 11:59:59 PM	30650	-1278	13725	1346		12379	1346																																	
3/31/2011 11:59:59 PM	30810	2416823	8262860	688001		6379549	1883311																																	
3/31/2011 11:59:59 PM	31134	14195	15336	691		14645	691																																	
3/31/2011 11:59:59 PM	31255	7001	37564	3196		34368	3196																																	
3/31/2011 11:59:59 PM	31657	8957	11762	535		11227	535																																	
3/31/2011 11:59:59 PM	31826	34676	35774	1827		33938	1836																																	
3/31/2011 11:59:59 PM	31835	238	13153	1150		12003	1150																																	
3/31/2011 11:59:59 PM	32234	8733	11822	365		11457	365																																	
3/31/2011 11:59:59 PM	32766	3845	4877	232		4645	232																																	
3/31/2011 11:59:59 PM	33147	22204	37605	3601		34004	3601																																	
3/31/2011 11:59:59 PM	33259	24721	49003	5952		43051	5952																																	
3/31/2011 11:59:59 PM	33268	3230	10871	641		10230	641																																	
3/31/2011 11:59:59 PM	33727	6539	27505	2644		24861	2644																																	
3/31/2011 11:59:59 PM	33754	2878	4361	83		4278	83																																	
3/31/2011 11:59:59 PM	33839	2414	3244	80		3164	80																																	
3/31/2011 11:59:59 PM	33857	998	11379	892		10487	892																																	
3/31/2011 11:59:59 PM	34153	-41151	31190	4411		26779	4411																																	
3/31/2011 11:59:59 PM	34359	6037	6320	233		6087	233																																	
3/31/2011 11:59:59 PM	34425	17616	27113	2878		24235	2878																																	
3/31/2011 11:59:59 PM	34434	9637	20462	1116		19346	1116																																	
3/31/2011 11:59:59 PM	34452	8127	10490	462		10028	462																																	
3/31/2011 11:59:59 PM	34537	-140241	204707	15573		189134	15573																																	
3/31/2011 11:59:59 PM	34555	19460	21446	1227		20219	1227																																	
3/31/2011 11:59:59 PM	34742	9890	24991	2344		22647	2344																																	
3/31/2011 11:59:59 PM	34836	-167	2034	201		1833	201																																	
3/31/2011 11:59:59 PM	35057	2949	10990	1348		9642	1348																																	
3/31/2011 11:59:59 PM	35301	7680996	12662501	97094		11186345	1476156																																	
3/31/2011 11:59:59 PM	35570	544712	903255	82981		820274	82981																																	
3/31/2011 11:59:59 PM	35646	9161	11517	206		11311	206																																	
3/31/2011 11:59:59 PM	35842	6101	14843	1572		13271	1572																																	
3/31/2011 11:59:59 PM	36054	83695	130050	13084		116966	13084																																	
3/31/2011 11:59:59 PM	36344	26551	36217	3204		33013	3204																																	
3/31/2011 11:59:59 PM	36456	4262	8999	910		8089	910																																	
3/31/2011 11:59:59 PM	36858	9514	20806	1158		19648	1158																																	
3/31/2011 11:59:59 PM	36933	-662	7128	715		6413	715																																	
3/31/2011 11:59:59 PM	37051	3332	7418	686		6732	686																																	
3/31/2011 11:59:59 PM	37341	2489	3667	278		3389	278																																	
3/31/2011 11:59:59 PM	37378	13368	17741	1334		16407	1334																																	
3/31/2011 11:59:59 PM	37435	56543	100828	6829		93998	6830																																	
3/31/2011 11:59:59 PM	37640	43067	156915	14173		142742	14173																																	
3/31/2011 11:59:59 PM	37659	3090	4420	330		4090	330																																	
3/31/2011 11:59:59 PM	37743	6077	9091	714		8377	714																																	
3/31/2011 11:59:59 PM	37949	9317	19155	1685		17470	1685																																	
3/31/2011 11:59:59 PM	38535	-2723	20406	3200		17206	3200																																	
3/31/2011 11:59:59 PM	38740	6334	17361	1337		16024	1337																																	
3/31/2011 11:59:59 PM	39327	49446	71568	1120		70448	1120																																	
3/31/2011 11:59:59 PM	39420	58123	110574	10979		97595	12979																																	
3/31/2011 11:59:59 PM	39475	6857	160268	2160		158108	2160																																	
3/31/2011 11:59:59 PM	39756	14805	40265	4398		35867	4398																																	
3/31/2011 11:59:59 PM	40033	4849	9029	399		8630	399																																	
3/31/2011 11:59:59 PM	40350	5603	7362	259		7103	259																																	
3/31/2011 11:59:59 PM	40707	17300	22773	2096		20677	2096																																	
3/31/2011 11:59:59 PM	40855	1534	6358	524		5834	524																																	
3/31/2011 11:59:59 PM	41245	2702	4362	310		4052	310																																	
3/31/2011 11:59:59 PM	41553	10374	14150	476		13674	476																																	
3/31/2011 11:59:59 PM	41629	13649	17343	1525		15818	1525																																	
3/31/2011 11:59:59 PM	41759	2566	4898	332		4566	332																																	
3/31/2011 11:59:59 PM	41825	12419	18244	825		17419	825																																	
3/31/2011 11:59:59 PM	41937	2899	5396	329		5067	329																																	
3/31/2011 11:59:59 PM	41955	494	3390	296		3094	296																																	
3/31/2011 11:59:59 PM	42037	6343	8899	551		8348	551																																	
3/31/2011 11:59:59 PM	42055	2494	6949	558		6391	558																																	
3/31/2011 11:59:59 PM	42354	14076	15633	697		14936	697																																	
3/31/2011 11:59:59 PM	42420	271068	673486	60970		612344	61142																																	
3/31/2011 11:59:59 PM	42448	68348	79105	6056		73049	6056																																	
3/31/2011 11:59:59 PM	42457	4154	5462	208		5254	208																																	
3/31/2011 11:59:59 PM	43052	9715	12685	933		11752	933																																	
3/31/2011 11:59:59 PM	43351	-478	1330	65		1265	65																																	
3/31/2011 11:59:59 PM	43454	1170	3319	149		3170	149																																	
3/31/2011 11:59:59 PM	43511	25833	47975	4490		37485	10490																																	
3/31/2011 11:59:59 PM	43744	-2525	9256	800		8456	800																																	
3/31/2011 11:59:59 PM	43856	4470	5032	262		4770	262																																	
3/31/2011 11:59:59 PM	43959	6813	13571	758		12813	758																																	
3/31/2011 11:59:59 PM	44040	27347	29803	2056		27747	2056																																	
3/31/2011 11:59:59 PM	44433	-18848	25099	1991		23108	1991																																	
3/31/2011 11:59:59 PM	44741	21338	34099	3091		31008	3091																																	
3/31/2011 11:59:59 PM	44750	13894	16981	1598		15383	1598																																	
3/31/2011 11:59:59 PM	44929	5083	9869	690		9179	690																																	
3/31/2011 11:59:59 PM	45038	9799	12582	1147		11435	1147																																	
3/31/2011 11:59:59 PM	45047	2033	13562	960		12602	960																																	
3/31/2011 11:59:59 PM	45056	6575	9087	512		8575	512																																	
3/31/2011 11:59:59 PM	45430	13996	15627	831		14796	831																																	
3/31/2011 11:59:59 PM	45458	23	1093	0		1093	0																																	
3/31/2011 11:59:59 PM	45551	37166	54025	5195		48830	5195																																	
3/31/2011 11:59:59 PM	45560	29987	81332	6587		74745	6587																																	
3/31/2011 11:59:59 PM	45775	13018	13788	840		12948	840																																	
3/31/2011 11:59:59 PM	46053	10754	20298	1544		18754	1544																																	
3/31/2011 11:59:59 PM	46941	15779	18565	786		17779	786																																	
3/31/2011 11:59:59 PM	47153	867	2003	211		1792	211																																	
3/31/2011 11:59:59 PM	47247	6985	25402	2169		23233	2169																																	
3/31/2011 11:59:59 PM	47256	3474	4902	429		4473	429																																	
3/31/2011 11:59:59 PM	47452	6832	8221	189		8032	189																																	
3/31/2011 11:59:59 PM	47500	34415	47624	2823		44406	3218																																	
3/31/2011 11:59:59 PM	48057	5166	8700	875		7825	875																																	
3/31/2011 11:59:59 PM	48150	479	3134	155		2979	155																																	
3/31/2011 11:59:59 PM	48374	47037	67497	5374		62052	5445																																	
3/31/2011 11:59:59 PM	48440	4603	7540	687		6853	687																																	
3/31/2011 11:59:59 PM	49054	-2415	26226	2271		23955	2271																																	
3/31/2011 11:59:59 PM	49148	10059	12354	295		12059	295																																	
3/31/2011 11:59:59 PM	49241	1093	48810	3747		45063	3747																																	
3/31/2011 11:59:59 PM	49344	4681	13080	427		12653	427																																	
3/31/2011 11:59:59 PM	49643	5752	6966	214		6752	214																																	
3/31/2011 11:59:59 PM	49652	8838	13820	897		12923	897																																	
3/31/2011 11:59:59 PM	49821	78190	100147	7431		92716	7431																																	
3/31/2011 11:59:59 PM	49858	-633	6979	651		6328	651																																	
3/31/2011 11:59:59 PM	49951	7307	8978	551		8427	551																																	
3/31/2011 11:59:59 PM	50144	8546	10044	423		9621	423																																	
3/31/2011 11:59:59 PM	50461	18444	24217	823		23394	823																																	
3/31/2011 11:59:59 PM	50546	2288	5046	258		4788	258																																	
3/31/2011 11:59:59 PM	50854	2614	4807	283		4524	283																																	
3/31/2011 11:59:59 PM	50957	-575	11617	803		10814	803																																	
3/31/2011 11:59:59 PM	51253	6354	21056	1515		19541	1515																																	
3/31/2011 11:59:59 PM	51356	11488	13253	375		12878	375																																	
3/31/2011 11:59:59 PM	51459	12153	18491	1090		17401	1090																																	
3/31/2011 11:59:59 PM	51730	4076	5093	394		4699	394																																	
3/31/2011 11:59:59 PM	51842	19563	27721	2850		24871	2850																																	
3/31/2011 11:59:59 PM	52410	5470	6495	275		6220	275																																	
3/31/2011 11:59:59 PM	52719	117365	216964	0		216964	0																																	
3/31/2011 11:59:59 PM	52951	9340	11102	762		10340	762																																	
3/31/2011 11:59:59 PM	53015	7977	8428	151		8277	151																																	
3/31/2011 11:59:59 PM	53033	-113877	165463	16111		149352	16111																																	
3/31/2011 11:59:59 PM	53051	3241	8540	255		8285	255																																	
3/31/2011 11:59:59 PM	53239	6673	13433	760		12673	760																																	
3/31/2011 11:59:59 PM	53453	6050	6531	256		6275	256																																	
3/31/2011 11:59:59 PM	53752	3210	7743	133		7610	133																																	
3/31/2011 11:59:59 PM	54049	5368	8602	834		7768	834																																	
3/31/2011 11:59:59 PM	54058	25718	30117	2420		27697	2420																																	
3/31/2011 11:59:59 PM	54375	26219	75149	6061		69088	6061																																	
3/31/2011 11:59:59 PM	54441	5685	11716	1206		10510	1206																																	
3/31/2011 11:59:59 PM	54656	22579	34704	2167		32537	2167																																	
3/31/2011 11:59:59 PM	55176	18138	26535	1984		24551	1984																																	
3/31/2011 11:59:59 PM	55336	29614	39732	2118		37614	2118																																	
3/31/2011 11:59:59 PM	55635	3500	8889	856		8033	856																																	
3/31/2011 11:59:59 PM	55653	6716	11356	640		10716	640																																	
3/31/2011 11:59:59 PM	56258	1061	18263	1202		17061	1202																																	
3/31/2011 11:59:59 PM	56351	54414	90708	5826		84882	5826																																	
3/31/2011 11:59:59 PM	56427	8912	9810	398		9412	398																																	
3/31/2011 11:59:59 PM	56548	12976	38305	3619		30686	7619																																	
3/31/2011 11:59:59 PM	56557	79317	226228	24344		201884	24344																																	
3/31/2011 11:59:59 PM	56717	47172	54971	5744		49208	5763																																	
3/31/2011 11:59:59 PM	57040	10424	11437	713		10724	713																																	
3/31/2011 11:59:59 PM	57228	4552	25944	2440		23502	2442																																	
3/31/2011 11:59:59 PM	57255	9539	10789	750		10039	750																																	
3/31/2011 11:59:59 PM	57451	23413	45367	3145		42222	3145																																	
3/31/2011 11:59:59 PM	57572	0	5026	253		4772	254																																	
3/31/2011 11:59:59 PM	57956	6661	15646	1412		14233	1413																																	
3/31/2011 11:59:59 PM	58074	0	18879	1471		17408	1471																																	
3/31/2011 11:59:59 PM	58207	13598	18740	2152		16553	2187																																	
3/31/2011 11:59:59 PM	58225	20314	23875	2061		21814	2061																																	
3/31/2011 11:59:59 PM	58243	-42173	309264	43215		241049	68215																																	
3/31/2011 11:59:59 PM	58355	135	817	32		785	32																																	
3/31/2011 11:59:59 PM	58551	9979	13690	1034		12656	1034																																	
3/31/2011 11:59:59 PM	58636	15752	25208	2117		23091	2117																																	
3/31/2011 11:59:59 PM	58757	344	5585	454		5131	454																																	
3/31/2011 11:59:59 PM	58971	289859	478493	37551		440942	37551																																	
3/31/2011 11:59:59 PM	59316	58948	70435	4475		65865	4570																																	
3/31/2011 11:59:59 PM	59352	27432	32490	2065		30425	2065																																	
3/31/2011 11:59:59 PM	59679	10	2577	90		2487	90																																	
3/31/2011 11:59:59 PM	59754	575	1092	117		975	117																																	
3/31/2011 11:59:59 PM	60143	4373097	8524948	736432		6143728	2381220																																	
3/31/2011 11:59:59 PM	60330	36726	49758	4502		45256	4502																																	
3/31/2011 11:59:59 PM	60433	-2204	7985	648		7337	648																																	
3/31/2011 11:59:59 PM	60545	10981	15828	847		14981	847																																	
3/31/2011 11:59:59 PM	60554	2214	5164	450		4714	450																																	
3/31/2011 11:59:59 PM	60648	18680	23090	1718		21372	1718																																	
3/31/2011 11:59:59 PM	61122	63011	151488	16150		135338	16150																																	
3/31/2011 11:59:59 PM	61355	38391	69522	5368		64154	5368																																	
3/31/2011 11:59:59 PM	61476	11057	12072	1136		10936	1136																																	
3/31/2011 11:59:59 PM	61757	22003	25236	1873		23363	1873																																	
3/31/2011 11:59:59 PM	61832	11391	23372	1741		21631	1741																																	
3/31/2011 11:59:59 PM	61953	5059	5694	435		5259	435																																	
3/31/2011 11:59:59 PM	62044	2088	2707	119		2588	119																																	
3/31/2011 11:59:59 PM	62110	5430	7925	0		7925	0																																	
3/31/2011 11:59:59 PM	62147	2492	6503	653		5850	653																																	
3/31/2011 11:59:59 PM	63050	12825	16030	955		15075	955																																	
3/31/2011 11:59:59 PM	63069	1063760	2132038	169974		1781845	350193																																	
3/31/2011 11:59:59 PM	63078	95830	182175	12432		169743	12432																																	
3/31/2011 11:59:59 PM	63201	10750	11804	431		11373	431																																	
3/31/2011 11:59:59 PM	63359	-32483	6841	1287		5554	1287																																	
3/31/2011 11:59:59 PM	63573	0	72517	3562		68955	3562																																	
3/31/2011 11:59:59 PM	63733	34475	38266	3052		35214	3052																																	
3/31/2011 11:59:59 PM	63742	-140	26828	1952		24876	1952																																	
3/31/2011 11:59:59 PM	63751	634	896	62		834	62																																	
3/31/2011 11:59:59 PM	64150	7900	10881	961		9920	961																																	
3/31/2011 11:59:59 PM	64543	17875	38524	3510		35014	3510																																	
3/31/2011 11:59:59 PM	64552	1850	13054	878		12176	878																																	
3/31/2011 11:59:59 PM	64619	129960	216279	18301		197406	18873																																	
3/31/2011 11:59:59 PM	64730	1987	24731	1834		22897	1834																																	
3/31/2011 11:59:59 PM	65205	128492	133532	3306		129492	4040																																	
3/31/2011 11:59:59 PM	65241	3866	11107	1043		10064	1043																																	
3/31/2011 11:59:59 PM	65513	36261	48808	47		48761	47																																	
3/31/2011 11:59:59 PM	65559	23110	43086	1976		41110	1976																																	
3/31/2011 11:59:59 PM	65746	-2557	56769	5915		50854	5915																																	
3/31/2011 11:59:59 PM	65858	44107	117587	10832		106755	10832																																	
3/31/2011 11:59:59 PM	66015	17928	66699	3166		63533	3166																																	
3/31/2011 11:59:59 PM	66154	6986	8825	745		8080	745																																	
3/31/2011 11:59:59 PM	66172	29548	50954	3817		46938	4016																																	
