Reporting Period	ID RSSD	UBPR2221	UBPR3128	UBPR3792	UBPR5306	UBPR5310	UBPR5320	UBPR5340	UBPR5610	UBPR8275	UBPRA222	UBPRB594	UBPRB595	UBPRD654	UBPRE642	UBPRE643	UBPRE644	UBPRE645	UBPRE646	UBPRE648	UBPRE649	UBPRE650	UBPRE651	UBPRE652	UBPRE653	UBPRE654	UBPRE659	UBPRE660	UBPRF264	UBPRF859	UBPRF860	
3/31/2013 11:59:59 PM	1557	0	0	6722	0	403	6279	36001	0	403	0	0	0	5383	6319	0	6319	6722	0	44197	0	0	983	983	0	45180	0	45180	0	0	2813	
3/31/2013 11:59:59 PM	1669	0	0	44753	0	1392	44457	69670	0	1392	1460	0	0	19555	43830	469	43361	44753	0	111379	0	0	3	3	0	111382	0	109922	0	0	22154	
3/31/2013 11:59:59 PM	1829	50	0	37506	0	3033	37286	172826	0	3083	409	0	0	17430	42737	8314	34423	37506	0	238001	0	0	4640	4640	0	242641	0	242232	0	0	47745	
3/31/2013 11:59:59 PM	1856	0	0	15705	0	874	415	66363	0	874	0	0	0	9830	14929	98	14831	15705	0	76709	0	0	0	0	0	76709	0	76710	0	0	517	
3/31/2013 11:59:59 PM	2040	0	0	22287	0	1663	20252	105338	0	1663	2421	0	0	11291	20624	0	20624	22287	0	129784	0	0	3251	3251	0	133035	0	130615	0	0	13156	
3/31/2013 11:59:59 PM	2161	0	0	15058	0	606	3432	38958	0	606	0	0	0	11012	14452	0	14452	15058	0	69942	0	0	92	92	33	70034	0	70034	0	0	19972	
3/31/2013 11:59:59 PM	2376	0	0	451336	0	29742	9926	2222859	0	29742	2220	0	0	87140	421594	0	421594	451336	0	2379302	0	0	26	26	0	2379328	0	2377108	0	0	69303	
3/31/2013 11:59:59 PM	2554	0	0	1005	0	92	0	5310	0	92	46	0	0	921	1202	289	913	1005	0	7363	0	0	0	0	0	7363	0	7317	0	0	1132	
3/31/2013 11:59:59 PM	2732	0	0	81576	0	4054	117759	274842	0	4054	2471	0	0	18953	78634	1112	77522	81576	0	322237	0	0	2067	2067	0	324304	0	321833	0	0	28442	
3/31/2013 11:59:59 PM	2750	0	0	6094	0	536	3602	38139	0	536	300	0	0	2905	5558	0	5558	6094	0	42601	0	0	272	272	0	42873	0	42573	0	0	1557	
3/31/2013 11:59:59 PM	3177	6	0	103587	0	3669	210404	214796	0	3675	0	0	0	13389	105209	5297	99912	103587	0	504152	0	0	1118	1118	0	505270	0	505270	0	0	275967	
3/31/2013 11:59:59 PM	3252	0	0	21057	0	1129	30083	74030	0	1129	766	0	0	11901	19928	0	19928	21057	0	88830	0	0	1521	1521	0	90351	0	89586	0	0	2900	
3/31/2013 11:59:59 PM	3458	0	0	3796	0	354	316	24130	0	354	17	0	0	2652	3442	0	3442	3796	0	28309	0	0	0	0	0	28309	0	28292	0	0	1527	
3/31/2013 11:59:59 PM	3720	0	0	30895	0	1560	34094	104981	0	1560	0	0	0	7756	29335	0	29335	30895	0	128118	16	0	2469	2485	0	130603	0	130603	0	0	15381	
3/31/2013 11:59:59 PM	3971	9	0	98264	0	6404	72113	426881	1848	6413	7809	0	0	17301	105165	11466	91851	98264	0	490520	0	5522	11786	17308	0	507828	0	500019	0	0	46338	
3/31/2013 11:59:59 PM	4156	0	0	20728	0	1679	6580	94469	0	1679	61	0	0	11153	20832	1783	19049	20728	0	129599	0	0	4736	4736	0	134335	0	134274	0	0	23977	
3/31/2013 11:59:59 PM	4231	0	0	15498	0	758	0	50375	0	758	0	0	0	9194	14740	0	14740	15498	0	71879	0	0	358	358	0	72237	0	72237	0	0	12310	
3/31/2013 11:59:59 PM	4437	0	0	27839	0	1821	17343	97902	0	1821	1214	0	0	16745	26018	0	26018	27839	0	141151	0	0	4518	4518	0	145669	0	144455	0	0	26504	
3/31/2013 11:59:59 PM	4839	0	0	37068	0	3188	11460	221541	0	3188	1987	0	0	14987	33880	0	33880	37068	0	252128	0	0	2949	2949	0	255077	0	253090	0	0	15600	
3/31/2013 11:59:59 PM	5005	0	0	26125	0	333	12055	111426	5724	333	0	0	0	19301	33355	1839	25792	26125	0	183608	0	0	22	22	0	183630	0	183631	0	0	52882	
3/31/2013 11:59:59 PM	5069	227	0	141705	0	3788	69600	288880	0	4015	11412	0	0	315	137690	0	137690	141705	0	302047	0	0	1037	1037	0	303084	0	291672	0	0	12852	
3/31/2013 11:59:59 PM	5135	0	0	45803	0	3493	63633	221580	0	3493	346	0	0	5706	43352	1042	42310	45803	0	255690	0	0	23779	23779	0	279469	0	279123	0	0	28404	
3/31/2013 11:59:59 PM	5210	20	0	95852	0	8469	39567	484359	0	8489	9097	0	0	41890	87363	0	87363	95852	0	675204	0	0	2339	2339	0	677543	0	668446	0	0	148955	
3/31/2013 11:59:59 PM	5461	0	0	50147	0	4428	29264	311814	0	4428	2241	0	0	26287	45719	0	45719	50147	0	351946	0	0	2258	2258	0	354204	0	351963	0	0	13845	
3/31/2013 11:59:59 PM	5751	0	0	25234	0	857	19707	90812	0	857	0	0	0	10668	26087	1710	24377	25234	0	116913	0	0	9889	9889	0	126802	0	126802	0	0	15433	
3/31/2013 11:59:59 PM	6039	0	0	8858	0	710	14145	49365	378	710	881	0	0	3632	8526	0	8148	8858	0	55862	0	0	968	968	0	56830	0	55949	0	0	2865	
3/31/2013 11:59:59 PM	6141	0	0	5650	0	372	872	16314	34	372	85	0	0	5800	5312	0	5278	5650	0	29792	0	0	0	0	0	29792	0	29707	0	0	7678	
3/31/2013 11:59:59 PM	6329	0	0	37765	0	4148	51533	281721	464	4148	3357	0	0	13105	34081	0	33617	37765	0	326142	0	43	5642	5685	0	331826	0	328470	0	0	31316	
3/31/2013 11:59:59 PM	7009	535	0	54215	0	0	112794	284728	0	535	0	0	0	85836	53680	0	53680	54215	0	373854	0	13	0	13	0	373867	0	373867	0	0	3290	
3/31/2013 11:59:59 PM	7045	0	0	17475	0	980	19111	46448	0	980	90	0	0	14057	16495	0	16495	17475	0	78318	0	0	90	90	0	78408	0	78319	0	0	17814	
3/31/2013 11:59:59 PM	7072	0	0	29602	0	1386	2054	53611	1023	1386	221	0	0	4001	30400	1161	28216	29602	0	102594	0	7893	886	8779	0	111373	0	111152	0	0	44982	
3/31/2013 11:59:59 PM	7157	0	0	4849	0	320	1768	15570	0	320	19	0	0	4386	4529	0	4529	4849	0	24335	0	0	1327	1327	0	25662	0	25643	0	0	4379	
3/31/2013 11:59:59 PM	7456	0	0	5603	0	416	14840	38113	0	416	0	0	0	2497	5187	0	5187	5603	0	42101	0	0	0	0	0	42101	0	42101	0	0	1491	
3/31/2013 11:59:59 PM	7634	0	0	6523	0	491	15728	33949	0	491	641	0	0	479	6032	0	6032	6523	0	39237	0	0	5	5	0	39242	0	38601	0	0	4809	
3/31/2013 11:59:59 PM	8033	0	0	18728	0	1019	14487	102628	0	1019	0	0	0	3184	17709	0	17709	18728	0	130359	924	0	307	1231	0	131590	0	131590	0	0	24547	
3/31/2013 11:59:59 PM	8462	0	0	16272	0	515	12271	37925	0	515	0	0	0	22452	15757	0	15757	16272	0	62539	0	0	125	125	0	62664	0	62665	0	0	2163	
3/31/2013 11:59:59 PM	8631	0	0	7136	0	440	7479	23378	0	440	9	0	0	3899	6696	0	6696	7136	0	34169	0	0	1042	1042	0	35211	0	35202	0	0	6892	
3/31/2013 11:59:59 PM	9357	0	0	50520	0	3114	35122	179129	0	3114	589	0	0	11240	74842	27436	47406	50520	0	246949	0	0	2165	2165	0	249114	0	248525	0	0	56580	
3/31/2013 11:59:59 PM	9553	0	0	11034	0	842	16822	72019	0	842	0	0	0	11461	10192	0	10192	11034	0	87935	0	0	854	854	0	88789	0	88789	0	0	4455	
3/31/2013 11:59:59 PM	9807	0	0	300067	0	25896	191303	1554209	0	25896	35355	0	0	39332	274171	0	274171	300067	0	1823346	0	61230	187075	248305	0	2071650	0	2036296	0	0	229805	
3/31/2013 11:59:59 PM	9955	0	0	14844	0	860	23055	53811	0	860	576	0	0	7387	13984	0	13984	14844	0	65035	0	0	3784	3784	0	68819	0	68243	0	0	3837	
3/31/2013 11:59:59 PM	10250	0	0	23361	0	3169	36040	219952	8746	3169	4967	0	0	12634	28938	0	20192	23361	0	250916	0	0	2598	2598	0	253514	0	248547	0	0	18330	
3/31/2013 11:59:59 PM	10849	0	0	28188	0	1949	58985	126719	0	1949	121	0	0	6650	26933	694	26239	28188	0	153981	0	0	2200	2200	0	156181	0	156060	0	0	20612	
3/31/2013 11:59:59 PM	10858	15	0	33617	0	2509	65548	196382	0	2524	0	0	0	30182	32857	1764	31093	33617	0	238835	0	0	6110	6110	0	244945	0	244946	0	0	12272	
3/31/2013 11:59:59 PM	11145	0	0	18777	0	1563	17224	85695	0	1563	116	0	0	4689	17664	450	17214	18777	0	124692	0	0	352	352	0	125044	0	124928	0	0	34308	
3/31/2013 11:59:59 PM	11275	0	0	146422	0	13228	63692	880913	0	13228	5380	0	0	25095	137172	3978	133194	146422	0	1052916	108	3149	2102	5359	0	1058275	0	1052895	0	0	146908	
3/31/2013 11:59:59 PM	11640	0	0	37951	0	3028	44953	167479	0	3028	66	0	0	19159	34923	0	34923	37951	0	220705	0	0	21507	21507	0	242212	0	242146	0	0	34067	
3/31/2013 11:59:59 PM	11837	0	0	12025	0	628	3568	33641	723	628	548	0	0	11520	12120	0	11397	12025	0	49607	0	0	654	654	0	50261	0	49713	0	0	4446	
3/31/2013 11:59:59 PM	12030	0	0	44881	0	2757	62955	192720	0	2757	6907	0	0	3558	42124	0	42124	44881	0	219165	0	0	1472	1472	0	220637	0	213730	0	0	22887	
3/31/2013 11:59:59 PM	12142	0	0	22181	0	1475	16866	83480	0	1475	155	0	0	16553	20706	0	20706	22181	0	117965	6	0	0	6	0	117971	0	117817	0	0	17933	
3/31/2013 11:59:59 PM	12179	0	0	7169	0	233	1330	13205	84	233	0	0	0	952	7020	0	6936	7169	0	24262	0	47	121	168	0	24430	0	24430	0	0	10105	
3/31/2013 11:59:59 PM	12245	0	0	14347	0	913	6921	47008	0	913	577	0	0	6640	13434	0	13434	14347	0	72546	0	0	494	494	0	73040	0	72464	0	0	18899	
3/31/2013 11:59:59 PM	12311	41	0	6108500	346700	600165	2376726	38106478	0	946906	184882	0	0	1434510	5639781	478187	5161594	6108500	0	43814984	44843	237683	3929635	4212161	0	48027145	0	47842263	0	0	4273996	
3/31/2013 11:59:59 PM	12647	0	0	10379	0	845	1484	53621	0	845	89	0	0	5739	9534	0	9534	10379	0	68263	0	0	101	101	0	68364	0	68275	0	0	8903	
3/31/2013 11:59:59 PM	12656	0	0	1694	0	135	254	6235	0	135	114	0	0	891	1559	0	1559	1694	0	10775	0	0	0	0	0	10775	0	10661	0	0	3649	
3/31/2013 11:59:59 PM	12937	0	0	31499	0	1814	39123	122208	0	1814	0	0	0	1882	29685	0	29685	31499	0	143257	0	0	8831	8831	0	152088	0	152088	0	0	19167	
3/31/2013 11:59:59 PM	12946	48	0	81074	0	7132	4526	413224	0	7180	5901	0	0	27171	84011	10117	73894	81074	0	553288	0	24	17256	17280	0	570567	0	564667	0	0	112893	
3/31/2013 11:59:59 PM	12955	0	0	14772	0	1188	0	87175	0	1188	0	0	0	6496	13584	0	13584	14772	0	101203	0	0	435	435	0	101638	0	101638	0	0	7532	
3/31/2013 11:59:59 PM	13103	9549	0	196504	0	10415	8787	830495	0	19964	0	0	0	26890	187399	10859	176540	196504	0	1050431	0	28	720	748	0	1051178	0	1051178	0	0	193046	
3/31/2013 11:59:59 PM	13251	0	0	4167	0	301	4	17097	0	301	222	0	0	3836	3866	0	3866	4167	0	24104	0	0	0	0	0	24104	0	23882	0	0	3171	
3/31/2013 11:59:59 PM	13457	0	0	6165	0	152	6691	9459	0	152	27	0	0	1717	6013	0	6013	6165	0	11227	0	0	900	900	0	12127	0	12100	0	0	51	
3/31/2013 11:59:59 PM	14052	0	0	7391	0	467	4288	27989	0	467	231	0	0	2469	6924	0	6924	7391	0	37303	0	0	59	59	0	37362	0	37131	0	0	6845	
3/31/2013 11:59:59 PM	14155	0	0	16707	0	1372	668	87078	0	1372	377	0	0	1444	15335	0	15335	16707	0	105690	0	4028	80	4108	0	109798	0	109421	0	0	17168	
3/31/2013 11:59:59 PM	14650	0	0	3271	0	215	4625	13876	0	215	117	0	0	1909	3146	90	3056	3271	0	17152	0	0	26	26	0	17178	0	17061	0	0	1367	
3/31/2013 11:59:59 PM	14753	0	0	4069	0	333	5262	15406	0	1310	87	0	0	1687	2759	0	2759	4069	0	25945	0	0	685	685	0	26630	0	26544	0	977	8853	
3/31/2013 11:59:59 PM	14865	0	0	32296	0	2724	50701	202455	0	2724	0	0	0	3982	29670	98	29572	32296	0	217839	0	0	12675	12675	0	230514	0	230514	0	0	11402	
3/31/2013 11:59:59 PM	14977	0	0	8137	0	324	16563	27791	0	324	0	0	0	409	7813	0	7813	8137	0	28200	0	0	0	0	0	28200	0	28200	0	0	0	
3/31/2013 11:59:59 PM	16458	0	0	35586	0	2016	21070	112247	0	2016	455	0	0	25866	33570	0	33570	35586	0	153250	0	0	8062	8062	0	161312	0	160857	0	0	15137	
3/31/2013 11:59:59 PM	16551	0	0	24031	0	2211	7802	123470	0	2211	174	0	0	7543	23060	1240	21820	24031	0	160779	0	0	16134	16134	0	176913	0	176739	0	0	29766	
3/31/2013 11:59:59 PM	16748	0	0	7402	0	432	16065	26210	0	432	116	0	0	2709	7003	33	6970	7402	0	32276	0	0	2474	2474	0	34750	0	34634	0	0	3357	
3/31/2013 11:59:59 PM	16944	0	0	4112	0	184	3548	8813	0	184	0	0	0	3393	3928	0	3928	4112	0	17783	0	0	0	0	0	17783	0	17783	0	0	5577	
3/31/2013 11:59:59 PM	16953	0	0	5233	0	104	224	13209	0	104	0	0	0	4854	5129	0	5129	5233	0	18063	0	0	0	0	0	18063	0	18063	0	0	0	
3/31/2013 11:59:59 PM	17110	0	0	19632	0	303	422	85745	0	303	0	0	0	3670	19329	0	19329	19632	0	89914	0	0	16814	16814	0	106728	0	106728	0	0	499	
3/31/2013 11:59:59 PM	17147	0	0	521316	0	40491	259723	2668437	0	40491	28046	0	0	138327	619898	139073	480825	521316	0	3099559	0	1402	140793	142195	0	3241754	0	3213708	0	0	292795	
3/31/2013 11:59:59 PM	17259	0	0	5250	0	260	7234	29442	0	260	0	0	0	3688	4990	0	4990	5250	0	38592	0	0	168	168	167	38760	0	38760	0	0	5462	
3/31/2013 11:59:59 PM	17464	14	0	150688	0	12279	161012	865750	0	12293	12709	0	0	48256	138550	155	138395	150688	0	953821	0	180	28339	28519	0	982340	0	969631	0	0	39815	
3/31/2013 11:59:59 PM	17950	0	0	30561	0	2234	41336	119481	0	2234	889	0	0	17314	29561	1234	28327	30561	0	176272	0	0	2439	2439	0	178711	0	177823	0	0	39478	
3/31/2013 11:59:59 PM	17978	0	0	103044	0	1654	82995	60392	0	1654	1286	0	0	17532	101390	0	101390	103044	0	132306	0	0	0	0	0	132306	0	131020	0	0	54382	
3/31/2013 11:59:59 PM	18050	0	0	44416	0	2721	43133	158030	0	2721	1014	0	0	25911	42117	422	41695	44416	0	216515	0	24	1133	1157	0	217671	0	216658	0	0	32574	
3/31/2013 11:59:59 PM	18135	0	0	21564	0	1393	2381	117080	0	1393	0	0	0	20548	20171	0	20171	21564	0	143664	0	0	566	566	0	144230	0	144230	0	0	6036	
3/31/2013 11:59:59 PM	18377	0	0	3845	0	189	21934	5818	0	189	107	0	0	1471	3656	0	3656	3845	0	14875	0	0	209	209	0	15084	0	14978	0	0	7587	
3/31/2013 11:59:59 PM	18827	0	0	46309	0	3392	2776	180634	0	3392	1081	0	0	20386	43652	735	42917	46309	0	268334	0	416	2210	2626	0	270959	0	269878	0	0	67314	
3/31/2013 11:59:59 PM	18836	0	0	15418	0	1331	5018	76712	0	1331	1170	0	0	4655	14087	0	14087	15418	0	104927	0	0	1563	1563	0	106490	0	105321	0	0	23561	
3/31/2013 11:59:59 PM	18854	0	0	28844	0	3055	39857	214453	0	3055	0	0	0	3410	25789	0	25789	28844	0	226572	0	0	31297	31297	20	257869	0	257870	0	0	8710	
3/31/2013 11:59:59 PM	19356	0	0	9186	0	513	4319	26279	0	513	361	0	0	6451	8673	0	8673	9186	0	40665	0	0	366	366	0	41031	0	40671	0	0	7936	
3/31/2013 11:59:59 PM	19730	103	0	228931	0	21103	306376	1541527	26442	21206	37569	0	0	46867	236825	2658	207725	228931	0	1648392	589	9324	29955	39868	0	1688260	0	1650691	0	0	59998	
3/31/2013 11:59:59 PM	19936	0	0	25547	0	1872	57734	119914	0	1872	1176	0	0	8560	23675	0	23675	25547	0	143922	0	0	5816	5816	0	149738	0	148562	0	0	15448	
3/31/2013 11:59:59 PM	19972	0	0	14945	0	420	927	6867	0	420	0	0	0	10975	14525	0	14525	14945	0	33644	0	0	0	0	0	33644	0	33645	0	0	15803	
3/31/2013 11:59:59 PM	20053	0	0	8595	0	628	1631	37121	120	628	217	0	0	3654	9493	1406	7967	8595	0	47741	0	0	7328	7328	0	55069	0	54852	0	0	6966	
3/31/2013 11:59:59 PM	20512	0	0	10832	0	566	11553	24207	0	566	0	0	0	6198	10266	0	10266	10832	0	46713	0	0	106	106	0	46819	0	46820	0	0	16309	
3/31/2013 11:59:59 PM	20633	0	0	31949	0	2726	37848	184407	0	2726	41	0	0	8447	29223	0	29223	31949	0	217647	0	0	395	395	0	218042	0	218001	0	0	24793	
3/31/2013 11:59:59 PM	20857	0	0	15569	0	441	4856	52535	0	441	0	0	0	18702	15270	142	15128	15569	0	76065	0	0	5661	5661	0	81726	0	81727	0	0	4829	
3/31/2013 11:59:59 PM	21256	0	0	1172	0	73	205	3042	0	73	70	0	0	900	1099	0	1099	1172	0	5038	0	0	61	61	0	5099	0	5029	0	0	1096	
3/31/2013 11:59:59 PM	21359	0	0	2620	0	174	5656	10256	0	174	27	0	0	1119	2446	0	2446	2620	0	13666	0	0	287	287	0	13953	0	13926	0	0	2291	
3/31/2013 11:59:59 PM	21630	0	0	8773	0	463	4066	35822	0	463	0	0	0	9044	8310	0	8310	8773	0	51311	0	0	26	26	0	51337	0	51337	0	0	6445	
3/31/2013 11:59:59 PM	21658	0	0	16069	0	1199	813	73594	0	1199	511	0	0	12479	14870	0	14870	16069	0	95640	0	0	276	276	0	95916	0	95405	0	0	9567	
3/31/2013 11:59:59 PM	22048	0	0	21074	0	1660	29915	115663	0	1660	887	0	0	4614	19414	0	19414	21074	0	132167	0	0	606	606	0	132773	0	131886	0	0	11890	
3/31/2013 11:59:59 PM	22543	0	0	15251	0	610	21892	35655	0	610	167	0	0	3964	14641	0	14641	15251	0	46894	0	0	1881	1881	0	48775	0	48608	0	0	7275	
3/31/2013 11:59:59 PM	22552	0	0	8231	0	838	231	59044	0	838	176	0	0	2671	7393	0	7393	8231	0	66895	0	0	153	153	0	67048	0	66872	0	0	5180	
3/31/2013 11:59:59 PM	22730	0	0	13386	0	663	10439	49170	0	663	0	0	0	9097	12723	0	12723	13386	0	74851	110	668	2594	3372	0	78223	0	78224	0	0	16585	
3/31/2013 11:59:59 PM	22936	0	0	9741	0	1419	41731	94019	0	1419	3015	0	0	2983	8322	0	8322	9741	0	111821	0	0	1676	1676	0	113497	0	110482	0	0	14819	
3/31/2013 11:59:59 PM	23045	0	0	8073	0	163	12263	7815	0	163	23	0	0	3646	7910	0	7910	8073	0	13005	0	0	0	0	0	13005	0	12982	0	0	1544	
3/31/2013 11:59:59 PM	23456	0	0	12435	0	826	3894	61703	0	826	0	0	0	4174	11609	0	11609	12435	0	73381	0	0	2716	2716	0	76097	0	76097	0	0	7504	
3/31/2013 11:59:59 PM	23504	0	0	144667	0	13341	100326	823883	0	13341	1608	0	0	106849	133501	2175	131326	144667	0	993621	0	38	73608	73646	0	1067266	0	1065659	0	0	62889	
3/31/2013 11:59:59 PM	23540	0	0	11820	0	1227	29049	67008	0	1227	2177	0	0	14187	11480	887	10593	11820	0	94959	0	0	3112	3112	0	98071	0	95895	0	0	13765	
3/31/2013 11:59:59 PM	23643	0	0	18218	0	1306	8492	78269	0	1306	588	0	0	13274	16912	0	16912	18218	0	104416	0	0	321	321	0	104737	0	104149	0	0	12873	
3/31/2013 11:59:59 PM	23755	0	0	16117	0	1423	12857	88517	0	1423	115	0	0	6830	14843	149	14694	16117	0	109241	0	0	4627	4627	0	113868	0	113753	0	0	13894	
3/31/2013 11:59:59 PM	24006	0	0	117798	0	5277	166793	355339	0	5277	0	0	0	63789	112521	0	112521	117798	0	483031	0	0	426	426	0	483457	0	483457	0	0	63903	
3/31/2013 11:59:59 PM	24378	0	0	6838	0	242	12483	7938	0	242	0	0	0	1796	6596	0	6596	6838	0	28426	0	0	0	0	0	28426	0	28426	0	0	18692	
3/31/2013 11:59:59 PM	24453	0	0	17676	0	1584	43011	102387	0	1584	407	0	0	3018	19543	3451	16092	17676	0	126163	0	160	354	514	12	126676	0	126269	0	0	20758	
3/31/2013 11:59:59 PM	24659	0	0	5198	0	317	488	19045	0	317	132	0	0	3958	4881	0	4881	5198	0	25281	0	0	55	55	0	25336	0	25204	0	0	2278	
3/31/2013 11:59:59 PM	24668	0	0	34488	0	1781	21179	133886	0	1781	0	0	0	11749	33052	345	32707	34488	0	166121	0	0	7474	7474	0	173595	0	173595	0	0	20486	
3/31/2013 11:59:59 PM	24855	0	0	1353	0	26	20	4704	0	26	0	0	0	2625	1327	0	1327	1353	0	7456	0	0	0	0	0	7456	0	7457	0	0	128	
3/31/2013 11:59:59 PM	24949	0	0	65552	0	6558	127023	460887	6734	6558	7366	0	0	8821	65728	0	58994	65552	0	507957	0	0	16654	16654	0	524611	0	517245	0	0	38249	
3/31/2013 11:59:59 PM	25357	0	0	12339	0	1051	1187	73891	0	1051	383	0	0	6735	11288	0	11288	12339	0	92241	0	0	3487	3487	0	95728	0	95345	0	0	11615	
3/31/2013 11:59:59 PM	25647	0	0	2122	0	397	19045	22923	0	397	1430	0	0	327	1725	0	1725	2122	0	31623	0	0	136	136	0	31759	0	30329	0	0	8373	
3/31/2013 11:59:59 PM	26176	0	0	35698	0	3024	9658	168980	0	3024	7429	0	0	16314	32688	14	32674	35698	0	241741	0	0	159	159	0	241900	0	234471	0	0	56447	
3/31/2013 11:59:59 PM	26242	0	0	46530	0	2777	3150	195253	0	2777	0	0	0	22785	54599	10846	43753	46530	0	266730	0	0	4978	4978	0	271708	0	271708	0	0	48692	
3/31/2013 11:59:59 PM	26457	0	0	3145	0	174	3319	12279	0	174	0	0	0	1580	2971	0	2971	3145	0	16684	0	0	75	75	0	16759	0	16759	0	0	2825	
3/31/2013 11:59:59 PM	26765	0	0	31896	0	2688	25988	175059	0	2688	1446	0	0	10087	31944	2736	29208	31896	0	208557	0	0	6474	6474	0	215031	0	213585	0	0	23411	
3/31/2013 11:59:59 PM	26859	0	0	27589	0	2602	69759	185577	6171	2602	3780	0	0	4003	31158	0	24987	27589	0	202998	64	0	5057	5121	0	208119	0	204340	0	0	13418	
3/31/2013 11:59:59 PM	27070	0	0	112917	0	800	47126	13277	0	800	0	0	0	34757	112117	0	112117	112917	0	240822	0	0	0	0	0	240822	0	240822	0	0	192788	
3/31/2013 11:59:59 PM	27548	0	0	55322	0	5055	56633	324850	0	5055	1370	0	0	25255	55434	5167	50267	55322	0	387584	0	0	19953	19953	0	407537	0	406167	0	0	37479	
3/31/2013 11:59:59 PM	27614	0	0	34153	0	1641	28544	78035	0	1641	0	0	0	29291	32512	0	32512	34153	0	143378	0	1112	6079	7191	0	150569	0	150569	0	0	36052	
3/31/2013 11:59:59 PM	27847	0	0	45337	0	3276	24054	185309	0	3276	3354	0	0	21351	42061	0	42061	45337	0	261099	0	0	954	954	0	262053	0	258699	0	0	54439	
3/31/2013 11:59:59 PM	28013	0	0	537143	0	22286	69296	1408658	0	22286	4584	0	0	239193	532150	17293	514857	537143	0	1725442	0	0	57461	57461	137	1782903	0	1778319	0	0	77591	
3/31/2013 11:59:59 PM	28152	0	0	12209	0	986	24727	61615	0	986	152	0	0	4414	11223	0	11223	12209	0	77508	0	0	1379	1379	0	78887	0	78735	0	0	11479	
3/31/2013 11:59:59 PM	28255	0	0	23911	0	1551	175742	113508	0	1551	227	0	0	2357	22360	0	22360	23911	0	119546	0	0	4548	4548	0	124094	0	123867	0	0	3681	
3/31/2013 11:59:59 PM	28349	0	0	13359	0	1372	25779	92042	1128	1372	2388	0	0	1754	13115	0	11987	13359	0	109771	0	0	0	0	70	109771	0	107383	0	0	15975	
