Reporting Period	ID RSSD	UBPR0416	UBPR3506	UBPR5369	UBPR8783	UBPRE582	UBPRE583	UBPRE588	UBPRE589	UBPRE590	UBPRE602	UBPRE621	UBPRE622	UBPRE623	UBPRE624	UBPRG378	UBPRM026	UBPRM027	UBPRM028	UBPRM029	UBPRM030	UBPRM031	UBPRM032	UBPRM033	UBPRM034	UBPRM035	UBPRM036	UBPRM037	UBPRM038	UBPRM039	UBPRM042	
3/31/2013 11:59:59 PM	1557	8267	0	0	0	14657	28743	0	19.69	0	49.1	0	2.7	7.66	40.67	0	11.1	10.69	89.31	0	0	0	0	0	0	0	0	1.22	0	0	100	
3/31/2013 11:59:59 PM	1669	34252	0	0	0	55037	63272	0	21.53	0	31.11	0	4.39	4.76	28.2	0	13.4	81.73	16.7	1.58	0	0	0	0	0	0	0	2.51	0	0	100	
3/31/2013 11:59:59 PM	1829	11991	0	0	6511	40372	71008	0	10.09	0.49	63.42	0.03		0	14.17	7500	4.87	17.07	23.98	55.39	0	0	0	0	1.24	0	2.31	3.07	2.92	0	100	
3/31/2013 11:59:59 PM	1856	7106	0	0	0	40216	41553	0	34.6	0	56.59	0		0	100	0	6.11	0	0	0	100	0	0	0	0	0	0	0.45	0	0	100	
3/31/2013 11:59:59 PM	2040	23445	0	0	0	15445	51851	0	7.61	0	54.32	0		0	36.96	22673	22.73	16.93	42.83	21.88	15.09	0.9	0	1.58	0.79	0	0	1.43	19.9	0	100	
3/31/2013 11:59:59 PM	2161	21770	0	0	0	12030	33088	0	8.77	0	48.22	0	0	0	51.79	0	15.86	0	44.26	53.1	2.64	0	0	0	0	0	0	1.07	0	0	100	
3/31/2013 11:59:59 PM	2376	314357	0	0	0	4896	77765	0	0.18	0	78.93	0	3.04	0.32	78.25	1701192	72.44	2.57	0	19.63	71.98	5.82	0	0	0	0	0	2.6	76.35	0	100	
3/31/2013 11:59:59 PM	2554	0	0	0	0	3355	3959	0	27.05	0	35.25	0		0	0	0	0	0	68.77	0	0	0	0	0	27.36	3.86	0	2.59	0	0	100	
3/31/2013 11:59:59 PM	2732	36318	0	0	0	131489	192376	0	24.33	0	58.64	0		0	42.15	0	6.72	20.76	77.79	0	0	0	0	0	0.81	0.64	0	1.9	0	0	100	
3/31/2013 11:59:59 PM	2750	7359	0	0	2299	2110	21828	0	3.6	8.52	61.58	0.09		0	43.26	13864	36.18	24.46	21.99	11.68	3.2	0	0	0	9.28	0	29.39	0.63	37.53	0	100	
3/31/2013 11:59:59 PM	3177	121203	0	0	0	151913	182520	0	14.52	0	67.94	0	0.69	0.06	96.9	384678	48.34	27.95	6.3	18.61	0	40.14	0	0	6.99	0	0.01	0.66	53.95	0	100	
3/31/2013 11:59:59 PM	3252	62216	0	0	3754	1808	1808	0	1.07	0	48.05	-0.01	0	0	81.5	21354	49.64	5.5	23.7	17.27	53	0	0	0	0.53	0	0	1.1	26.02	0	100	
3/31/2013 11:59:59 PM	3458	11924	0	0	0	5857	9707	0	14.49	0	35.81	0	5.28	4.22	72.6	0	29.5	68.14	15.95	14.46	0	0	0	0	1.44	0	0	0.19	0	0	100	
3/31/2013 11:59:59 PM	3720	25451	0	345	2221	27901	54803	0	13.39	0	61.85	-0.1	2.64	0.06	67.31	37896	30.41	36.31	28.22	35.48	0	0	0	0	0	0	0	2.44	29.14	0.27	100	
3/31/2013 11:59:59 PM	3971	9925	0	6393	31794	81201	147823	0	11.97	0.08	66.28	0.01		0	11.83	63650	10.84	41.47	0	29.35	16.74	0	0	0	11.83	0	0.62	1.38	13.77	1.38	100	
3/31/2013 11:59:59 PM	4156	22923	0	0	502	21345	44684	0	10.37	0	59.92	0.01		0	47.34	37164	29.21	43.2	51.67	5.13	0	0	0	0	0	0	0	1.96	29.81	0	100	
3/31/2013 11:59:59 PM	4231	20634	0	0	5903	602	26008	0	0.5	0	48.35	-0.07		0	43.36	0	17.21	12.4	26.25	61	0.34	0	0	0	0	0	0	-0.65	0	0	100	
3/31/2013 11:59:59 PM	4437	32318	0	0	3008	18029	44741	0	7.18	0	51.5	0.03		0	34.59	124039	62.24	54.98	23.02	18.39	2.96	0	0	0	0.64	0	0	2.5	95.89	0	100	
3/31/2013 11:59:59 PM	4839	14420	0	0	0	11673	100824	0	3.49	0	68.47	0		0	18.83	67989	24.63	14.3	29.56	33.63	15.01	0	4.05	0	3.45	0	0	0.77	29.19	0	100	
3/31/2013 11:59:59 PM	5005	9092	0	0	54	10739	18055	0	3.28	0	58.86	0	0.22	0.19	10.03	71720	24.66	52.47	0	16.85	30.68	0	0	0	0	0	0	0.76	37.12	0	100	
3/31/2013 11:59:59 PM	5069	0	0	0	0	68689	176835	0	18.35	1.49	61.39	0		0	0	58365	15.59	3.67	43.52	0	0	0	0	0	37.03	0	15.78	12.22	23.88	0	100	
3/31/2013 11:59:59 PM	5135	24436	0	0	21626	60007	223629	0	16.31	0	71.07	-0.17		0	86.82	47318	19.51	87.85	12.15	0	0	0	0	0	0	0	0	0.29	17.97	0	100	
3/31/2013 11:59:59 PM	5210	136988	0	2842	0	36664	75863	0	3.59	0.11	68.13	0	0.78	0.56	64.34	63750	19.65	24.51	23.39	48.1	0.54	0	0	0	2.95	0	0.51	5.27	9	0.4	100	
3/31/2013 11:59:59 PM	5461	30393	0	0	4006	48159	109213	0	9.75	0	63.11	0.01		0	25.5	0	6.15	41.5	48.9	9.59	0	0	0	0	0	0	0	-0.02	0	0	100	
3/31/2013 11:59:59 PM	5751	37694	0	600	1511	14488	33916	0	7.34	0	55.36	0.05		0	58.67	19130	28.78	25.05	32.37	15.95	23.49	0	0	0	1.57	1.57	0	3.02	17.45	0.55	100	
3/31/2013 11:59:59 PM	6039	8413	0	0	0	21266	35385	0	24.66	0.01	55.77	0		0	99.93	0	9.75	95.13	3.53	0	1.27	0	0	0	0	0	0.07	0.66	0	0	100	
3/31/2013 11:59:59 PM	6141	9008	0	0	7013	12605	19853	0	20.63	0	34.09	-0.53	1.64	6.17	45.68	0	14.75	45.85	49.31	4.84	0	0	0	0	0	0	0		0	0	100	
3/31/2013 11:59:59 PM	6329	30072	0	0	1515	58518	128316	0	12.86	0	67.07	0.01		0	67.21	0	6.61	81.79	15.79	2.42	0	0	0	0	0	0	0	1.21	0	0	100	
3/31/2013 11:59:59 PM	7009	530508	0	0	0	366577	623031	0	43.91	1.19	31.32	0		0	97.03	0	63.55	86.65	11.53	0	0	0	0	0	0	0	1.81	0.39	0	0	100	
3/31/2013 11:59:59 PM	7045	0	0	0	501	11796	20232	0	6.85	0	40.98	0		0	0	0	0	3.56	42.05	54.38	0	0	0	0	0	0	0	2.31	0	0	100	
3/31/2013 11:59:59 PM	7072	59	0	0	0	3849	9776	0	2.31	3.97	78.09	0	3.73	0.72	0.4	85730	51.56	0	45.34	8.32	0	0.07	0	0	1.85	0	44.42	-0.83	66.07	0	100	
3/31/2013 11:59:59 PM	7157	3432	0	0	0	10863	21252	0	22.75	0	50.07	0		0	15.6	0	7.19	34.53	65.31	0.14	0.02	0	0	0	0	0	0	0.25	0	0	100	
3/31/2013 11:59:59 PM	7456	8900	0	0	789	7918	22676	0	11.59	0	53.46	0.75	3.03	4.22	40.43	0	13.02	6.48	33.83	56.56	3.13	0	0	0	0	0	0	2.37	0	0	100	
3/31/2013 11:59:59 PM	7634	3222	0	0	0	14637	22445	0	24.13	0	62.94	0	0	0	60.52	1270	7.41	0	67.07	1.31	31.61	0	0	0	0	0	0	1.82	3.23	0	100	
3/31/2013 11:59:59 PM	8033	10500	0	0	2503	9163	73319	0	5.05	0	84.42	0.02		0	96.9	13932	13.47	68.96	24.7	6.35	0	0	0	0	0	0	0	1.88	9.08	0	100	
3/31/2013 11:59:59 PM	8462	30652	0	245	1506	23787	30854	0	14.19	0	23.62	0.04		0	33.81	0	18.28	39.51	16.59	43.89	0	0	0	0	0	0	0	1.54	0	0.61	100	
3/31/2013 11:59:59 PM	8631	992	0	0	0	11809	15060	0	18.53	0	50.89	0		0	7.59	0	1.56	100	0	0	0	0	0	0	0	0	0	0.29	0	0	100	
3/31/2013 11:59:59 PM	9357	44057	0	111721	13235	40528	247354	0	9.94	0.25	71.91	0.1		0	100	140600	45.3	97.67	0	0	0	0	0	0	0	0	2.33	0.66	47.72	37.92	100	
3/31/2013 11:59:59 PM	9553	31560	0	0	723	9059	30892	0	5.85	8.38	47.98	0.01		0	49.17	30599	40.16	2.23	37.02	32.07	8.47	0	0	0	0	0	20.2	0.81	40.95	0	100	
3/31/2013 11:59:59 PM	9807	210331	0	0	0	340813	707623	0	15.76	0	60.14	0	6.65	10.09	43.25	282270	22.78	14.4	38.17	4.62	1.88	2.3	0	15.66	22.97	0	0	0.74	20.96	0	100	
3/31/2013 11:59:59 PM	9955	19015	0	0	254	29829	53784	0	24.77	0	48.26	0.01		0	55.64	6122	20.88	18.27	81.73	0	0	0	0	0	0	0	0	1.09	10.28	0	100	
3/31/2013 11:59:59 PM	10250	17706	0	0	0	31617	106208	0	8.84	0	64.75	0		0	29.31	75127	25.95	0.55	28.57	70.88	0	0	0	0	0	0	0	2.26	31.55	0	100	
3/31/2013 11:59:59 PM	10849	23284	0	0	1000	34378	67648	0	13.31	0	53.7	0		0	43.4	0	9.01	14.54	2.32	70.34	8.93	0	0	0.14	3.73	0	0	-0.84	0	0	100	
3/31/2013 11:59:59 PM	10858	96429	0	424	0	44378	101772	0	10.12	0.01	58.81	0		0	93.67	6690	23.52	29.92	1.94	1.35	61.51	5.22	0	0	0	0	0.05	1.83	2.57	0.16	100	
3/31/2013 11:59:59 PM	11145	2948	0	142	0	18683	36481	0	9.61	0	70.54	0		0	15.27	13914	8.67	21.89	52.33	10.82	14.96	0	0	0	0	0	0	3.66	10.05	0.1	100	
3/31/2013 11:59:59 PM	11275	39359	0	144031	1375	56795	311468	0	4.21	0	83.07	0	1.03	0.27	56.19	721191	56.37	48.6	43.51	7.88	0.01	0	0	0	0	0	0	0.01	63.5	12.68	100	
3/31/2013 11:59:59 PM	11640	54797	0	0	7216	47219	119823	0	12.56	0	52.32	-0.14		0	50.58	68218	32.73	21.43	51.27	2.59	0.67	24.05	0	0	0	0	0	2.48	34.32	0	100	
3/31/2013 11:59:59 PM	11837	42075	0	0	0	7874	18999	0	7.58	0	26.11	0		0	61.87	3086	43.46	59.73	11.97	18.46	0	0	0	0	9.84	0	0	0.98	10.91	0	100	
3/31/2013 11:59:59 PM	12030	18407	0	0	0	36959	117886	0	11.93	0	73.64	0	2.55	0.25	98.99	0	5.94	83.79	16.21	0	0	0	0	0	0	0	0	1.26	0	0	100	
3/31/2013 11:59:59 PM	12142	16507	0	0	8226	23420	52906	0	10.68	0	46.67	-0.1	1.13	0.05	21.17	0	7.53	29.46	35.1	33.86	1.59	0	0	0	0	0	0	2.55	0	0	100	
3/31/2013 11:59:59 PM	12179	0	0	0	0	4969	6778	0	12.65	0.33	72.27	0	0	0	0	1464	3.73	36.54	0	8.89	7.28	0	0	0	39.2	0	8.09	0.48	5.12	0	100	
3/31/2013 11:59:59 PM	12245	3255	0	0	0	5923	22755	0	4.76	0	64.83	0		0	9	35377	31.07	9	43.15	22.23	22.85	0	0	0	2.77	0	0	2.59	43.59	0	100	
3/31/2013 11:59:59 PM	12311	3549361	0	729856	0	444205	12892371	8563	0.8	0.03	74.71	0	2.33	0.82	40.16	19418132	41.12	5.11	6.79	13.7	45.85	7.24	10.74	1.03	5.26	4.12	0.16	0.77	46.24	1.74	100	
3/31/2013 11:59:59 PM	12647	931	0	0	199	3806	32586	0	3.78	0	62.48	-0.01	2.46	2.12	11.63	0	0.92	2.5	86.35	3.57	7.58	0	0	0	0	0	0		0	0	100	
3/31/2013 11:59:59 PM	12656	240	0	0	0	4153	6470	0	23.08	0	66.49	0	1.58	1.03	24.05	0	1.33	25.15	74.85	0	0	0	0	0	0	0	0		0	0	100	
3/31/2013 11:59:59 PM	12937	0	0	128	0	45541	95474	0	21.97	0	70.94	0		0		82957	40.03												56.26	0.09		
3/31/2013 11:59:59 PM	12946	137834	0	2787	16385	26380	213352	0	3.39	0.14	72.73	-0.05		0	95.82	269727	52.3	12.94	69.24	14.02	0.8	0	0	2.17	0.07	0	0.78	2.03	46.73	0.48	100	
3/31/2013 11:59:59 PM	12955	5	0	5063	0	31070	62108	0	23.27	0	72.49	0	-22.5	-1.66	0.41	2513	1.89	0	99.59	0.16	0.24	0	0	0	0	0	0	25	2.58	5.19	100	
3/31/2013 11:59:59 PM	13103	0	0	2249	0	23796	100467	0	1.73	7.17	74.18	0	2.91	0.08	0	455838	33.09	3.56	2.46	38.54	0	0	7.54	0	12.81	0	35.09	10.77	44.19	0.22	100	
3/31/2013 11:59:59 PM	13251	1436	0	0	0	18192	26716	0	43.15	0	42.3	0		0	42.36	0	3.41	6.93	92.95	0.12	0	0	0	0	0	0	0	1.68	0	0	100	
3/31/2013 11:59:59 PM	13457	1639	0	0	488	6478	8930	0	26.15	0.27	39.9	-0.17		0	25.12	0	6.62	11.11	87.86	0	0	0	0	0	0	0	1.03	1.75	0	0	100	
3/31/2013 11:59:59 PM	14052	2126	0	0	1246	11246	19733	0	19.48	0	60.3	0.36		0	25.03	10033	21.06	9.39	29.1	11.17	29.26	1.86	0	0	19.21	0	0	1.47	28.3	0	100	
3/31/2013 11:59:59 PM	14155	4867	0	0	0	2551	35158	0	2	0	82.7	0		0	94.84	3916	6.88	0	68.08	8.94	22.97	0	0	0	0	0	0	2.39	3.65	0	100	
3/31/2013 11:59:59 PM	14650	3477	0	0	0	10234	12602	0	33.51	0	45	0	0.26	0.29	100	0	11.39	28.82	70.52	0.66	0	0	0	0	0	0	0	4.55	0	0	100	
3/31/2013 11:59:59 PM	14753	3470	0	0	0	7617	17332	0	16.32	0	36.42	0	1.89	7.18	16.68	0	7.44	2.4	75.69	9.95	11.96	0	0	0	0	0	0	4.76	0	0	100	
3/31/2013 11:59:59 PM	14865	8849	0	0	2480	32163	78628	0	10.95	0	75.95	-0.07	0	0	44.18	101081	37.43	56.07	39.01	4.92	0	0	0	0	0	0	0	2.92	44.94	0	100	
3/31/2013 11:59:59 PM	14977	7130	0	0	0	10882	14309	0	23.49	0	53.61	0	4	0.01	98.01	0	15.39	0	0	100	0	0	0	0	0	0	0	3.54	0	0	100	
3/31/2013 11:59:59 PM	16458	25891	0	491	1000	32687	48285	0	11.19	0	45.2	0	2.46	4.5	21.15	0	8.87	35.82	54.63	2.27	7.28	0	0	0	0	0	0	2.67	0	0.37	100	
3/31/2013 11:59:59 PM	16551	16488	0	150	40	6048	33427	59	2.65	0	70.95	0.01	0	0	39.61	43265	26.14	29.02	66.39	0	4.59	0	0	0	0	0	0	3.73	26.38	0.09	100	
3/31/2013 11:59:59 PM	16748	0	0	577	0	8175	11069	0	13.12	0	49.81	0	4.64	5.23	0	2101	3.37	8.45	51.71	21.07	17.63	1.14	0	0	0	0	0	4.2	6.67	1.83	100	
3/31/2013 11:59:59 PM	16944	0	0	0	0	4223	6131	0	10.33	0	31.01	0		0	0	0	0	28.47	56.76	5.26	0	0	0	0	9.51	0	0	3.02	0	0	100	
3/31/2013 11:59:59 PM	16953	2800	0	0	0	7215	12950	0	19.11	0	33.64	0	4.07	3.38	17.09	0	7.41	74.24	25.76	0	0	0	0	0	0	0	0	1.34	0	0	100	
3/31/2013 11:59:59 PM	17110	0	0	0	0	15185	52049	0	14.43	22.12	57.33	0	0	0	0	0	0	0.43	0	0	0	0	0	0	0	0	99.57	0	0	0	100	
3/31/2013 11:59:59 PM	17147	330238	0	26555	0	61888	644029	0	1.46	0	67.38	0	4.2	2.36	38.08	450655	18.42	0.51	31.4	34.19	33.86	0	0	0.04	0	0	0	2.33	15.51	0.91	100	
3/31/2013 11:59:59 PM	17259	4064	0	0	0	6252	30445	0	9.41	0	53.07	0		0	20.07	8979	19.62	6.96	63.88	24.21	2.48	0	0	0	2.47	0	0	3.55	25.27	0	100	
3/31/2013 11:59:59 PM	17464	162170	0	1444	0	113580	222003	0	8.55	0.04	64.28	0	3.86	0.03	69.39	81743	18.36	18.65	0.44	33.07	42.13	1.4	4.08	0	0	0	0.22	2.22	9.32	0.16	100	
3/31/2013 11:59:59 PM	17950	57350	0	787	993	7865	39237	0	2.39	0	44.91	-0.02	2.13	0.01	35.99	59776	35.58	6.6	34	48.25	10.96	0	0	0	0.19	0	0	2.68	39.7	0.52	100	
3/31/2013 11:59:59 PM	17978	998	0	0	0	80588	91525	0	23.92	0	45.51	0	0.99	1.51	0.64	100479	30.12	97.54	0.91	1.55	0	0	0	0	0	0	0	0	64.31	0	100	
3/31/2013 11:59:59 PM	18050	51604	0	566	0	11537	43343	0	2.92	0	52.26	0	3.31	1.21	34.16	197573	63.1	1.34	21.63	77.04	0	0	0	0	0	0	0	1.75	94.23	0.27	100	
3/31/2013 11:59:59 PM	18135	20457	0	1810	29862	15074	31377	0	6.44	0	48.56	-0.65	1.92	1.36	25.31	45979	28.4	57.24	42.76	0	0	0	0	0	0	0	0	1.61	40.19	1.58	100	
3/31/2013 11:59:59 PM	18377	0	0	0	301	19469	20483	0	38.71	0	38.02	0.05	0.79	0.05	0	0	0	4.91	2.45	89.43	0	3.21	0	0	0	0	0	3.28	0	0	100	
3/31/2013 11:59:59 PM	18827	40419	0	0	4499	54680	61834	0	13.11	2.89	67.39	0		0	70.25	0	9.69	54.87	22.69	1.47	0	0	0	0	0	0	20.98	0.29	0	0	100	
3/31/2013 11:59:59 PM	18836	3795	0	0	0	9728	19590	0	6.5	0	71.98	0		0	20.61	110284	76.18	57.28	7.22	32.04	3.46	0	0	0	0	0	0	0.69	100	0	100	
3/31/2013 11:59:59 PM	18854	0	0	0	0	36151	143722	0	12.65	0	80.45	0		0	0	51349	17.97	0	29.42	36.16	34.41	0	0	0	0	0	0	1.12	22.05	0	100	
3/31/2013 11:59:59 PM	19356	10219	0	0	0	3056	13680	0	3.94	0	39.26	0		0	24.64	0	13.17	0	42.76	57.24	0	0	0	0	0	0	0	-0.56	0	0	100	
3/31/2013 11:59:59 PM	19730	154787	0	4651	0	310025	763884	0	14.26	0.11	70.68	0	2.23	0.02	94.55	216923	17.1	87.4	0	10.23	0.02	0	0	0	0.84	0	1.51	1.2	13.94	0.3	100	
3/31/2013 11:59:59 PM	19936	23284	0	0	7484	62964	101358	0	25.31	0	56.3	-0.11	1.24	0.76	93.36	19744	17.29	30.12	11.12	46	12.76	0	0	0	0	0	0	5.13	13.9	0	100	
3/31/2013 11:59:59 PM	19972	0	0	0	0	32359	32359	0	34.48	0	36.54	0	4.04	6.22	0	0	0	0.47	95.06	4.47	0	0	0	0	0	0	0		0	0	100	
3/31/2013 11:59:59 PM	20053	6743	0	0	3710	1203	17168	0	1.68	0	70.11	0.13		0	45.33	0	9.42	29.24	41.22	17.27	2.33	0	0	0	8.54	1.4	0	-0.33	0	0	100	
3/31/2013 11:59:59 PM	20512	16925	0	0	0	1821	2753	0	1.82	0	45.84	0	-2.33	-0.4	37.28	0	16.95	1.11	49.16	44.07	0	0	1.98	0	3.69	0	0	2.53	0	0	100	
3/31/2013 11:59:59 PM	20633	22077	0	0	10294	5942	59907	0	1.9	0.28	64.35	0.02	5.26	0.68	29.75	0	7.06	18.28	28.13	22.24	27.08	0	0	0	3.1	0	1.17	1.69	0	0	100	
3/31/2013 11:59:59 PM	20857	96588	0	0	519	16838	42750	0	10.23	0	33.28	0.08		0	100	20474	71.1	12.39	70.93	12.66	3.77	0	0	0	0.25	0	0	4.76	38.62	0	100	
3/31/2013 11:59:59 PM	21256	412	0	0	0	4085	5333	0	41.57	0	44.62	0		0	100	2192	26.5	75.97	0	24.03	0	0	0	0	0	0	0	4.83	48.42	0	100	
3/31/2013 11:59:59 PM	21359	1384	0	0	0	4466	9227	0	17.11	0	55.93	0	0	0	25	0	5.3	5.56	63.08	11.11	16.15	0	0	0	4.1	0	0	4.12	0	0	100	
3/31/2013 11:59:59 PM	21630	13075	0	0	2530	4057	15040	0	4.09	0	44.09	0.14		0	28.16	12137	25.43	21.87	14.89	40.53	20.18	2.15	0	0.37	0	0	0	3.6	27.47	0	100	
3/31/2013 11:59:59 PM	21658	5066	0	0	28503	9887	45947	0	6.4	0	55.44	-0.53		0	9.63	0	3.28	86.38	13.62	0	0	0	0	0	0	0	0	0.48	0	0	100	
3/31/2013 11:59:59 PM	22048	32807	0	0	2339	6913	47404	0	3.62	0	60	0.05		0	61.28	52430	44.63	9.2	21.04	66.85	2.91	0	0	0	0	0	0	2.09	44.99	0	100	
3/31/2013 11:59:59 PM	22543	502	0	0	0	29520	45945	0	32.39	1.01	49.44	0		0	3.2	0	0.55	52.59	41.57	0	0	0	0	0	0	0	5.84	-0.47	0	0	100	
3/31/2013 11:59:59 PM	22552	4694	0	0	3734	2353	21437	0	2.86	0	81.57	1.58	0	0	50.55	0	5.71	51	30.77	18.23	0	0	0	0	0	0	0	2.58	0	0	100	
3/31/2013 11:59:59 PM	22730	16449	0	0	5621	11147	15632	0	8.07	0	53.21	0.01		0	36.22	52616	49.99	45.36	40.55	14.09	0	0	0	0	0	0	0	1.22	71.43	0	100	
3/31/2013 11:59:59 PM	22936	11207	0	0	0	46414	109707	0	26.39	0	58.59	0		0	92.55	12396	13.42	99.56	0	0.44	0	0	0	0	0	0	0	0.06	11.54	0	100	
3/31/2013 11:59:59 PM	23045	0	0	0	1988	4526	5920	0	11.01	0	20.33	-0.15	0	0	0	0	0	52.38	13.95	27.26	0	0	0	0	6.41	0	0	-0.43	0	0	100	
3/31/2013 11:59:59 PM	23456	6249	0	0	0	2217	18828	0	2.18	0	65.18	0		0	23	14502	20.43	0	48.12	43.45	8.43	0	0	0	0	0	0	3.52	21.63	0	100	
3/31/2013 11:59:59 PM	23504	346294	0	0	39519	66410	166044	0	4.22	0	54.02	-0.01	1.4	2.11	53.13	280780	39.82	20.93	22.44	5.01	41.42	4.31	1.63	0.77	3.5	0	0	0.78	32.57	0	100	
3/31/2013 11:59:59 PM	23540	68994	0	0	0	36480	59047	0	18.82	0	41.29	0	2.6	0.06	94.73	33688	52.96	67.77	23.15	6.34	2.74	0	0	0	0	0	0	2.66	40.37	0	100	
3/31/2013 11:59:59 PM	23643	31700	0	126	50624	7737	39771	0	4.37	0	50.07	-0.89	0	0	46.16	0	17.89	72.96	24.83	0	0	0	0	0	2.21	0	0	0.29	0	0.14	100	
3/31/2013 11:59:59 PM	23755	24796	0	0	0	327	13400	0	0.2	0	65.53	0		0	59.14	15475	24.76	0	48.85	44.48	6.67	0	0	0	0	0	0	1.73	14.31	0	100	
3/31/2013 11:59:59 PM	24006	41084	0	0	6014	161319	263063	13	16.71	0	46.31	0.01	0.73	1.79	11.37	92181	13.81	74.98	2.26	22.2	0	0.56	0	0	0	0	0	1.83	20.42	0	100	
3/31/2013 11:59:59 PM	24378	0	0	0	0	9281	9503	0	13.92	1.59	63.74	0		0	0	13500	20.25	31.54	3.52	55.36	0	0	0	0	0	0	9.57	1.03	31.59	0	100	
3/31/2013 11:59:59 PM	24453	7011	0	408	0	45668	78793	0	22.44	0.98	61.75	0		0	62.23	48503	27.28	80.16	0	2.14	0	0	0	0	0	0	17.7	0.01	38.01	0.32	100	
3/31/2013 11:59:59 PM	24659	501	0	0	0	17794	25844	0	40.97	0	50.93	0	0.09	0.02	46.69	0	1.15	46.6	53.4	0	0	0	0	0	0	0	0		0	0	100	
3/31/2013 11:59:59 PM	24668	37851	0	415	0	28117	59937	0	11.05	0	61.93	0		0	66.51	0	14.88	1.77	96.6	1.63	0	0	0	0	0	0	0	1.85	0	0.26	100	
3/31/2013 11:59:59 PM	24855	0	0	0	0	12708	14125	0	70.3	0	23.94	0		0		0	0												0	0		
3/31/2013 11:59:59 PM	24949	32095	0	3085	0	125337	298614	0	17.87	0	69.45	0		0	64.85	23675	7.95	20.21	31.7	3.78	39.52	0	4.78	0	0	0	0	0.35	4.79	0.62	100	
3/31/2013 11:59:59 PM	25357	15905	0	0	0	6661	29710	0	5.11	0	42.47	0	0.91	4.58	25.73	12	12.21	0	1.99	7.24	88.43	2.33	0	0	0	0	0	1.51	0.02	0	100	
3/31/2013 11:59:59 PM	25647	0	0	0	0	25	19323	0	0.04	0	63.78	0	1.92	1.09	0	3358	5.74	0	100	0	0	0	0	0	0	0	0	12	8.57	0	100	
