Reporting Period	ID RSSD	UBPR3632	UBPR3792	UBPR5310	UBPR5311	UBPR8274	UBPR8275	UBPRH392	UBPRH393	UBPRH394	UBPRH395	UBPRH396	UBPRH397	UBPRH398	UBPRP742	UBPRP839	UBPRP840	UBPRP841	UBPRP842	UBPRP843	UBPRP849	UBPRP851	UBPRP852	UBPRP856	UBPRP857	UBPRP858	UBPRP859	UBPRP860	UBPRP861	UBPRP862	UBPRP863	UBPRP864	UBPRP865	UBPRP866	UBPRP867	UBPRP868	UBPRP870	UBPRP872	UBPRQ257	
3/31/2007 11:59:59 PM	3252	12523	13799	776		13023	776																																	
3/31/2007 11:59:59 PM	3458	2223	3005	232		2773	232																																	
3/31/2007 11:59:59 PM	3720	8497	22133	1259		20874	1259																																	
3/31/2007 11:59:59 PM	3953	4704	7870	986		6884	986																																	
3/31/2007 11:59:59 PM	4138	16966	18892	1326		17566	1326																																	
3/31/2007 11:59:59 PM	4156	9033	15939	1507		14432	1507																																	
3/31/2007 11:59:59 PM	4231	2100	14461	761		13700	761																																	
3/31/2007 11:59:59 PM	4437	16534	23029	1782		21247	1782																																	
3/31/2007 11:59:59 PM	4839	11925	24069	1840		22229	1840																																	
3/31/2007 11:59:59 PM	5005	573	38610	2443		34835	3775																																	
3/31/2007 11:59:59 PM	5069	79991	92187	3567		88620	3567																																	
3/31/2007 11:59:59 PM	5135	10268	31925	2699		29226	2699																																	
3/31/2007 11:59:59 PM	5210	61494	77209	5515		71694	5515																																	
3/31/2007 11:59:59 PM	5331	16358	28184	886		27298	886																																	
3/31/2007 11:59:59 PM	5461	28530	36173	2145		34028	2145																																	
3/31/2007 11:59:59 PM	5751	20451	22495	766		21729	766																																	
3/31/2007 11:59:59 PM	6039	4123	10454	762		9692	762																																	
3/31/2007 11:59:59 PM	6057	1372	1654	157		1497	157																																	
3/31/2007 11:59:59 PM	6141	223	4491	268		4223	268																																	
3/31/2007 11:59:59 PM	6329	16843	34952	3509		31443	3509																																	
3/31/2007 11:59:59 PM	6972	71996	105527	9185		96342	9185																																	
3/31/2007 11:59:59 PM	7009	53447	55204	0		54499	705																																	
3/31/2007 11:59:59 PM	7045	9447	12585	713		11872	713																																	
3/31/2007 11:59:59 PM	7157	3603	4259	256		4003	256																																	
3/31/2007 11:59:59 PM	7456	729	4262	233		4029	233																																	
3/31/2007 11:59:59 PM	7634	1312	5966	554		5412	554																																	
3/31/2007 11:59:59 PM	8033	5203	10303	850		9453	850																																	
3/31/2007 11:59:59 PM	8462	9959	11009	350		10659	350																																	
3/31/2007 11:59:59 PM	8631	5025	6663	338		6325	338																																	
3/31/2007 11:59:59 PM	9357	1459	34085	2720		31365	2720																																	
3/31/2007 11:59:59 PM	9553	5518	7734	616		7118	616																																	
3/31/2007 11:59:59 PM	9807	176485	290142	29799		260343	29799																																	
3/31/2007 11:59:59 PM	9955	6837	8588	444		8144	444																																	
3/31/2007 11:59:59 PM	10157	2577	5636	449		5187	449																																	
3/31/2007 11:59:59 PM	10250	9396	34431	3535		30896	3535																																	
3/31/2007 11:59:59 PM	10849	16095	29036	2874		26162	2874																																	
3/31/2007 11:59:59 PM	10858	16945	34207	3041		31166	3041																																	
3/31/2007 11:59:59 PM	11145	10114	15843	1215		14628	1215																																	
3/31/2007 11:59:59 PM	11640	5383	24431	1598		22833	1598																																	
3/31/2007 11:59:59 PM	11837	438	10639	701		9938	701																																	
3/31/2007 11:59:59 PM	12030	26541	29464	3307		26157	3307																																	
3/31/2007 11:59:59 PM	12058	8337	10895	708		10187	708																																	
3/31/2007 11:59:59 PM	12142	5700	21208	1008		20200	1008																																	
3/31/2007 11:59:59 PM	12245	6518	12351	832		11519	832																																	
3/31/2007 11:59:59 PM	12311	1229557	3308194	316237		2077357	1230837																																	
3/31/2007 11:59:59 PM	12647	1342	8153	521		7632	521																																	
3/31/2007 11:59:59 PM	12656	557	1115	98		1017	98																																	
3/31/2007 11:59:59 PM	12937	22431	29521	1090		28431	1090																																	
3/31/2007 11:59:59 PM	12946	47321	48563	4092		44471	4092																																	
3/31/2007 11:59:59 PM	12955	1945	11809	864		10945	864																																	
3/31/2007 11:59:59 PM	13037	10798	12148	0		12148	0																																	
3/31/2007 11:59:59 PM	13103	105548	147491	7753		139738	7753																																	
3/31/2007 11:59:59 PM	13251	1419	3434	265		3169	265																																	
3/31/2007 11:59:59 PM	13457	5373	5602	129		5473	129																																	
3/31/2007 11:59:59 PM	14052	2881	5970	589		5381	589																																	
3/31/2007 11:59:59 PM	14155	11099	12448	1013		11435	1013																																	
3/31/2007 11:59:59 PM	14258	61728	86538	9222		77316	9222																																	
3/31/2007 11:59:59 PM	14409	1843230	2962536	213045		2489491	473045																																	
3/31/2007 11:59:59 PM	14454	112	3510	298		3212	298																																	
3/31/2007 11:59:59 PM	14650	2309	2913	214		2699	214																																	
3/31/2007 11:59:59 PM	14753	477	3273	242		2054	1219																																	
3/31/2007 11:59:59 PM	14865	6476	17435	1532		15903	1532																																	
3/31/2007 11:59:59 PM	15536	184605	476115	43029		433086	43029																																	
3/31/2007 11:59:59 PM	16337	30321	43378	4207		39171	4207																																	
3/31/2007 11:59:59 PM	16458	24916	29688	1772		27916	1772																																	
3/31/2007 11:59:59 PM	16551	7724	15148	1604		13544	1604																																	
3/31/2007 11:59:59 PM	16748	1872	5286	414		4872	414																																	
3/31/2007 11:59:59 PM	16944	1850	4547	197		4350	197																																	
3/31/2007 11:59:59 PM	16953	2978	5255	152		5103	152																																	
3/31/2007 11:59:59 PM	17110	9001	18916	856		16060	2856																																	
3/31/2007 11:59:59 PM	17147	58256	81441	7569		73872	7569																																	
3/31/2007 11:59:59 PM	17259	4335	6016	143		5873	143																																	
3/31/2007 11:59:59 PM	17464	255833	243549	26766		216781	26768																																	
3/31/2007 11:59:59 PM	17839	7812	17756	1883		15873	1883																																	
3/31/2007 11:59:59 PM	17950	5498	16282	1204		15078	1204																																	
3/31/2007 11:59:59 PM	18050	24943	35052	2231		32821	2231																																	
3/31/2007 11:59:59 PM	18078	5426	102000	9790		92210	9790																																	
3/31/2007 11:59:59 PM	18135	9113	16753	1128		15625	1128																																	
3/31/2007 11:59:59 PM	18377	2454	2556	102		2454	102																																	
3/31/2007 11:59:59 PM	18827	13253	17227	1173		16054	1173																																	
3/31/2007 11:59:59 PM	18836	11381	14460	1223		13237	1223																																	
3/31/2007 11:59:59 PM	18854	1409	3750	241		3509	241																																	
3/31/2007 11:59:59 PM	18957	3910	4994	384		4610	384																																	
3/31/2007 11:59:59 PM	19356	2951	8800	624		8176	624																																	
3/31/2007 11:59:59 PM	19730	81259	191644	21526		170118	21526																																	
3/31/2007 11:59:59 PM	19936	6602	18856	2053		16803	2053																																	
3/31/2007 11:59:59 PM	19972	46	10722	95		10627	95																																	
3/31/2007 11:59:59 PM	20053	3541	7545	620		6925	620																																	
3/31/2007 11:59:59 PM	20147	1014	5025	311		4714	311																																	
3/31/2007 11:59:59 PM	20259	322	6126	377		5749	377																																	
3/31/2007 11:59:59 PM	20370	3076	18840	1498		17342	1498																																	
3/31/2007 11:59:59 PM	20512	7215	8909	509		8400	509																																	
3/31/2007 11:59:59 PM	20633	22082	24775	1971		22804	1971																																	
3/31/2007 11:59:59 PM	20839	5399	20417	2068		18349	2068																																	
3/31/2007 11:59:59 PM	20857	2577	7616	180		7436	180																																	
3/31/2007 11:59:59 PM	20866	7608	18050	1150		16900	1150																																	
3/31/2007 11:59:59 PM	21256	515	1142	27		1115	27																																	
3/31/2007 11:59:59 PM	21359	513	1891	128		1763	128																																	
3/31/2007 11:59:59 PM	21630	3800	6260	260		6000	260																																	
3/31/2007 11:59:59 PM	21658	7971	13267	1039		12228	1039																																	
3/31/2007 11:59:59 PM	22048	8462	15374	1637		13737	1637																																	
3/31/2007 11:59:59 PM	22235	11488	29025	3257		25768	3257																																	
3/31/2007 11:59:59 PM	22356	17186	22083	2083		20000	2083																																	
3/31/2007 11:59:59 PM	22459	3853	10752	899		9853	899																																	
3/31/2007 11:59:59 PM	22543	8614	13139	525		12614	525																																	
3/31/2007 11:59:59 PM	22552	1159	4192	533		3659	533																																	
3/31/2007 11:59:59 PM	22730	10101	11339	688		10651	688																																	
3/31/2007 11:59:59 PM	22936	4071	24756	2685		22071	2685																																	
3/31/2007 11:59:59 PM	22954	5829	7503	783		6720	783																																	
3/31/2007 11:59:59 PM	23036	26536	56964	6177		50787	6177																																	
3/31/2007 11:59:59 PM	23045	2210	7910	162		7748	162																																	
3/31/2007 11:59:59 PM	23241	132599	252451	21272		231179	21272																																	
3/31/2007 11:59:59 PM	23456	7591	8811	758		8053	758																																	
3/31/2007 11:59:59 PM	23504	46292	50182	2690		47492	2690																																	
3/31/2007 11:59:59 PM	23540	9932	13822	391		13431	391																																	
3/31/2007 11:59:59 PM	23643	13056	16673	1117		15556	1117																																	
3/31/2007 11:59:59 PM	23755	9092	13207	832		12375	832																																	
3/31/2007 11:59:59 PM	23812	56998	82268	8654		73593	8675																																	
3/31/2007 11:59:59 PM	24006	82151	97426	2971		94452	2974																																	
3/31/2007 11:59:59 PM	24266	137500	236481	13386		223095	13386																																	
3/31/2007 11:59:59 PM	24453	4010	23245	1158		22087	1158																																	
3/31/2007 11:59:59 PM	24659	1613	4353	240		4113	240																																	
3/31/2007 11:59:59 PM	24668	13755	15583	1067		14516	1067																																	
3/31/2007 11:59:59 PM	24855	813	909	36		873	36																																	
3/31/2007 11:59:59 PM	24949	37923	56714	6130		50584	6130																																	
3/31/2007 11:59:59 PM	25357	3203	11741	270		11471	270																																	
3/31/2007 11:59:59 PM	25647	4896	8108	612		7496	612																																	
3/31/2007 11:59:59 PM	25852	34056	47635	3882		43753	3882																																	
3/31/2007 11:59:59 PM	26149	1502	5752	341		5411	341																																	
3/31/2007 11:59:59 PM	26242	27280	44967	2863		42104	2863																																	
3/31/2007 11:59:59 PM	26457	2384	2937	203		2734	203																																	
3/31/2007 11:59:59 PM	26765	2643	6778	135		6643	135																																	
3/31/2007 11:59:59 PM	26859	32846	41160	3714		37446	3714																																	
3/31/2007 11:59:59 PM	26916	14926	32130	2450		29680	2450																																	
3/31/2007 11:59:59 PM	27548	20889	35389	2267		33122	2267																																	
3/31/2007 11:59:59 PM	27614	22570	25790	1162		24628	1162																																	
3/31/2007 11:59:59 PM	27838	19580	29394	2840		26554	2840																																	
3/31/2007 11:59:59 PM	27847	29960	34971	2599		32372	2599																																	
3/31/2007 11:59:59 PM	28013	183118	171450	5637		165813	5637																																	
3/31/2007 11:59:59 PM	28152	1014	5870	356		5514	356																																	
3/31/2007 11:59:59 PM	28255	10420	12347	527		11820	527																																	
3/31/2007 11:59:59 PM	28349	10008	10946	771		10175	771																																	
3/31/2007 11:59:59 PM	28406	111515	128873	1913		111515	17358																																	
3/31/2007 11:59:59 PM	28572	5944	6548	426		6122	426																																	
3/31/2007 11:59:59 PM	28732	6209	7288	522		6766	522																																	
3/31/2007 11:59:59 PM	29104	48954	88405	4958		83447	4958																																	
3/31/2007 11:59:59 PM	29252	6825	10090	993		9097	993																																	
3/31/2007 11:59:59 PM	29636	1407	66926	3693		63233	3693																																	
3/31/2007 11:59:59 PM	29850	1871	6637	316		6321	316																																	
3/31/2007 11:59:59 PM	29944	1518	17398	1213		16185	1213																																	
3/31/2007 11:59:59 PM	29953	5908	8271	763		7508	763																																	
3/31/2007 11:59:59 PM	30052	689	2377	157		2220	157																																	
3/31/2007 11:59:59 PM	30155	3963	9362	917		8445	917																																	
3/31/2007 11:59:59 PM	30258	6455	42852	5103		37749	5103																																	
3/31/2007 11:59:59 PM	30418	-9330	36588	0		36588	0																																	
3/31/2007 11:59:59 PM	30502	47337	57483	5222		52177	5306																																	
3/31/2007 11:59:59 PM	30650	4420	17260	1840		15420	1840																																	
3/31/2007 11:59:59 PM	30810	2773822	3929501	376979		3552489	377012																																	
3/31/2007 11:59:59 PM	30856	5718	16407	1500		14907	1500																																	
3/31/2007 11:59:59 PM	31134	12836	13868	582		13286	582																																	
3/31/2007 11:59:59 PM	31255	7396	31856	2085		29771	2085																																	
3/31/2007 11:59:59 PM	31657	6738	9124	516		8608	516																																	
3/31/2007 11:59:59 PM	31826	32947	34990	1931		33059	1931																																	
3/31/2007 11:59:59 PM	31835	-91	12594	904		11690	904																																	
3/31/2007 11:59:59 PM	32159	2592	12862	1567		11295	1567																																	
3/31/2007 11:59:59 PM	32234	7876	10873	273		10600	273																																	
3/31/2007 11:59:59 PM	32766	3282	4280	198		4082	198																																	
3/31/2007 11:59:59 PM	33147	20960	27849	3191		24658	3191																																	
3/31/2007 11:59:59 PM	33259	28512	52294	6032		46262	6032																																	
3/31/2007 11:59:59 PM	33268	3293	8852	559		8293	559																																	
3/31/2007 11:59:59 PM	33549	2149	4461	312		4149	312																																	
3/31/2007 11:59:59 PM	33727	15870	31204	2402		28802	2402																																	
3/31/2007 11:59:59 PM	33754	2768	4222	50		4172	50																																	
3/31/2007 11:59:59 PM	33772	41976	226414	22614		203800	22614																																	
3/31/2007 11:59:59 PM	33839	1948	2831	133		2698	133																																	
3/31/2007 11:59:59 PM	33857	278	5644	665		4979	665																																	
3/31/2007 11:59:59 PM	34153	10729	84690	7759		64931	19759																																	
3/31/2007 11:59:59 PM	34359	4830	5078	198		4880	198																																	
3/31/2007 11:59:59 PM	34425	16990	25209	2308		22901	2308																																	
3/31/2007 11:59:59 PM	34434	4407	15634	827		14807	827																																	
3/31/2007 11:59:59 PM	34452	7544	9792	347		9445	347																																	
3/31/2007 11:59:59 PM	34537	87753	219140	14364		204776	14364																																	
3/31/2007 11:59:59 PM	34555	16422	17946	747		17199	747																																	
3/31/2007 11:59:59 PM	34742	13398	27071	2466		24605	2466																																	
3/31/2007 11:59:59 PM	34836	194	2393	198		2195	198																																	
3/31/2007 11:59:59 PM	34863	798	1957	159		1798	159																																	
3/31/2007 11:59:59 PM	35057	1824	7631	799		6832	799																																	
3/31/2007 11:59:59 PM	35244	4666	34226	3468		30758	3468																																	
3/31/2007 11:59:59 PM	35301	6015908	5934547	30105		4971482	1028820																																	
3/31/2007 11:59:59 PM	35570	463910	689816	6726		683090	6726																																	
3/31/2007 11:59:59 PM	35646	7796	10209	263		9946	263																																	
3/31/2007 11:59:59 PM	35842	2786	6236	498		5738	498																																	
3/31/2007 11:59:59 PM	35936	2323	3360	37		3323	37																																	
3/31/2007 11:59:59 PM	36054	49509	89447	9667		79780	9667																																	
3/31/2007 11:59:59 PM	36344	19789	25703	1940		23763	1940																																	
3/31/2007 11:59:59 PM	36456	3904	8298	567		7731	567																																	
3/31/2007 11:59:59 PM	36858	10399	22656	2196		20460	2196																																	
3/31/2007 11:59:59 PM	36933	4472	10108	961		9147	961																																	
3/31/2007 11:59:59 PM	37051	2754	4694	540		4154	540																																	
3/31/2007 11:59:59 PM	37341	1543	2688	245		2443	245																																	
3/31/2007 11:59:59 PM	37350	782	2707	302		2405	302																																	
3/31/2007 11:59:59 PM	37378	7845	11833	1049		10784	1049																																	
3/31/2007 11:59:59 PM	37435	23247	56851	5271		51580	5271																																	
3/31/2007 11:59:59 PM	37640	30035	92677	7620		85057	7620																																	
3/31/2007 11:59:59 PM	37659	2431	3771	340		3431	340																																	
3/31/2007 11:59:59 PM	37743	5543	8369	526		7843	526																																	
3/31/2007 11:59:59 PM	37949	5842	15316	1321		13995	1321																																	
3/31/2007 11:59:59 PM	38526	34003	38222	1764		36458	1764																																	
3/31/2007 11:59:59 PM	38535	25636	45137	3858		41279	3858																																	
3/31/2007 11:59:59 PM	38740	6022	16901	1189		15712	1189																																	
3/31/2007 11:59:59 PM	39327	45142	68325	2181		66144	2181																																	
3/31/2007 11:59:59 PM	39420	57099	74241	7258		62983	11258																																	
3/31/2007 11:59:59 PM	39475	69718	136890	15571		121319	15571																																	
3/31/2007 11:59:59 PM	39756	4729	16185	1141		15044	1141																																	
3/31/2007 11:59:59 PM	39934	16915	21917	1689		20228	1689																																	
3/31/2007 11:59:59 PM	40033	3537	8059	741		7318	741																																	
3/31/2007 11:59:59 PM	40305	69967	281637	30381		251256	30381																																	
3/31/2007 11:59:59 PM	40350	3925	5685	258		5427	258																																	
3/31/2007 11:59:59 PM	40707	16321	21415	2105		19310	2105																																	
3/31/2007 11:59:59 PM	40855	1455	5017	512		4505	512																																	
3/31/2007 11:59:59 PM	41245	1910	3515	255		3260	255																																	
3/31/2007 11:59:59 PM	41553	10191	13871	380		13491	380																																	
3/31/2007 11:59:59 PM	41629	9110	12632	1353		11279	1353																																	
3/31/2007 11:59:59 PM	41647	47072	69035	7864		61171	7864																																	
3/31/2007 11:59:59 PM	41759	2177	4497	320		4177	320																																	
3/31/2007 11:59:59 PM	41825	30162	35936	774		35162	774																																	
3/31/2007 11:59:59 PM	41937	2852	5464	362		5102	362																																	
3/31/2007 11:59:59 PM	41955	794	3232	238		2994	238																																	
3/31/2007 11:59:59 PM	42037	5515	7947	427		7520	427																																	
3/31/2007 11:59:59 PM	42055	2779	6128	692		5436	692																																	
3/31/2007 11:59:59 PM	42354	12828	14239	551		13688	551																																	
3/31/2007 11:59:59 PM	42420	294619	525270	43379		481143	44127																																	
3/31/2007 11:59:59 PM	42448	54683	63977	4593		59384	4593																																	
3/31/2007 11:59:59 PM	42457	3866	5171	205		4966	205																																	
3/31/2007 11:59:59 PM	43052	13478	16652	1114		15538	1114																																	
3/31/2007 11:59:59 PM	43155	13398	21851	2626		19225	2626																																	
3/31/2007 11:59:59 PM	43173	535333	860532	68139		792393	68139																																	
3/31/2007 11:59:59 PM	43351	1847	2159	12		2147	12																																	
3/31/2007 11:59:59 PM	43454	1253	2928	175		2753	175																																	
3/31/2007 11:59:59 PM	43511	26484	47188	3188		38000	9188																																	
3/31/2007 11:59:59 PM	43641	5836	10018	405		9613	405																																	
3/31/2007 11:59:59 PM	43744	5038	8354	866		7488	866																																	
3/31/2007 11:59:59 PM	43856	4350	4928	278		4650	278																																	
3/31/2007 11:59:59 PM	43959	3984	10519	688		9831	688																																	
3/31/2007 11:59:59 PM	44040	21555	23910	2002		21908	2002																																	
3/31/2007 11:59:59 PM	44134	117443	212019	17744		194275	17744																																	
3/31/2007 11:59:59 PM	44433	7600	39498	2772		36726	2772																																	
3/31/2007 11:59:59 PM	44602	233798	499124	1120		498004	1120																																	
3/31/2007 11:59:59 PM	44741	21562	33804	2259		31545	2259																																	
3/31/2007 11:59:59 PM	44750	13855	15727	721		15006	721																																	
3/31/2007 11:59:59 PM	44929	9321	9638	563		9075	563																																	
3/31/2007 11:59:59 PM	45038	6453	8832	775		8057	775																																	
3/31/2007 11:59:59 PM	45047	899	11620	789		10831	789																																	
3/31/2007 11:59:59 PM	45056	8007	10522	515		10007	515																																	
3/31/2007 11:59:59 PM	45430	10652	12236	835		11401	835																																	
3/31/2007 11:59:59 PM	45458	804	1068	64		1004	64																																	
3/31/2007 11:59:59 PM	45551	22890	36680	2890		33790	2890																																	
3/31/2007 11:59:59 PM	45560	16505	56755	4278		52477	4278																																	
3/31/2007 11:59:59 PM	45627	207702	443067	35854		407213	35854																																	
3/31/2007 11:59:59 PM	45775	11487	11844	357		11487	357																																	
3/31/2007 11:59:59 PM	46053	10779	18292	1513		16779	1513																																	
3/31/2007 11:59:59 PM	46941	14905	17495	590		16905	590																																	
3/31/2007 11:59:59 PM	47153	733	1800	142		1658	142																																	
3/31/2007 11:59:59 PM	47247	12763	24303	1645		22658	1645																																	
3/31/2007 11:59:59 PM	47256	3746	4969	223		4746	223																																	
3/31/2007 11:59:59 PM	47452	6089	7479	190		7289	190																																	
3/31/2007 11:59:59 PM	47500	33670	45244	1402		43670	1574																																	
3/31/2007 11:59:59 PM	48057	3170	5959	130		5829	130																																	
3/31/2007 11:59:59 PM	48150	238	2365	127		2238	127																																	
3/31/2007 11:59:59 PM	48374	27863	46588	4576		42012	4576																																	
3/31/2007 11:59:59 PM	48440	3271	5841	320		5521	320																																	
3/31/2007 11:59:59 PM	48552	2984	12056	1062		10994	1062																																	
3/31/2007 11:59:59 PM	48730	18422	29217	2797		26420	2797																																	
3/31/2007 11:59:59 PM	49054	1190	22723	1663		21060	1663																																	
3/31/2007 11:59:59 PM	49148	9064	11465	401		11064	401																																	
3/31/2007 11:59:59 PM	49241	725	33536	2218		31318	2218																																	
3/31/2007 11:59:59 PM	49344	3353	11562	385		11177	385																																	
3/31/2007 11:59:59 PM	49643	4725	5917	192		5725	192																																	
3/31/2007 11:59:59 PM	49652	6030	10742	627		10115	627																																	
3/31/2007 11:59:59 PM	49821	74938	100870	7177		93693	7177																																	
3/31/2007 11:59:59 PM	49858	-237	5971	266		5705	266																																	
3/31/2007 11:59:59 PM	49951	5340	7020	560		6460	560																																	
3/31/2007 11:59:59 PM	50144	7084	8585	426		8159	426																																	
3/31/2007 11:59:59 PM	50461	13763	19560	866		18694	866																																	
3/31/2007 11:59:59 PM	50546	3573	6305	232		6073	232																																	
3/31/2007 11:59:59 PM	50854	1309	3456	237		3219	237																																	
3/31/2007 11:59:59 PM	50957	181	8927	554		8373	554																																	
3/31/2007 11:59:59 PM	51253	679	12271	898		11373	898																																	
3/31/2007 11:59:59 PM	51356	9897	11717	430		11287	430																																	
3/31/2007 11:59:59 PM	51459	7305	13401	869		12532	869																																	
3/31/2007 11:59:59 PM	51730	3256	4195	338		3857	338																																	
3/31/2007 11:59:59 PM	51842	14193	21004	1811		19193	1811																																	
3/31/2007 11:59:59 PM	52410	3493	4474	231		4243	231																																	
3/31/2007 11:59:59 PM	52456	270	1692	122		1570	122																																	
3/31/2007 11:59:59 PM	52719	47200	104132	0		104132	0																																	
3/31/2007 11:59:59 PM	52951	5131	6603	472		6131	472																																	
3/31/2007 11:59:59 PM	53015	7621	8074	153		7921	153																																	
3/31/2007 11:59:59 PM	53033	47345	216212	15421		200791	15421																																	
3/31/2007 11:59:59 PM	53051	1197	6359	118		6241	118																																	
3/31/2007 11:59:59 PM	53239	5763	10328	565		9763	565																																	
3/31/2007 11:59:59 PM	53453	5035	5461	201		5260	201																																	
3/31/2007 11:59:59 PM	53752	2498	7155	257		6898	257																																	
3/31/2007 11:59:59 PM	54049	4078	7165	687		6478	687																																	
3/31/2007 11:59:59 PM	54058	19269	22597	1461		21136	1461																																	
3/31/2007 11:59:59 PM	54357	1185	1767	207		1560	207																																	
3/31/2007 11:59:59 PM	54375	21912	61444	5005		56439	5005																																	
3/31/2007 11:59:59 PM	54441	3012	8680	843		7837	843																																	
3/31/2007 11:59:59 PM	54656	7598	17135	708		16427	708																																	
3/31/2007 11:59:59 PM	55176	16574	23807	815		22992	815																																	
3/31/2007 11:59:59 PM	55251	7809	26474	2665		23809	2665																																	
3/31/2007 11:59:59 PM	55336	28335	38537	2202		36335	2202																																	
3/31/2007 11:59:59 PM	55635	2564	7774	677		7097	677																																	
3/31/2007 11:59:59 PM	55653	4822	9141	319		8822	319																																	
3/31/2007 11:59:59 PM	56230	2711	8943	916		8027	916																																	
3/31/2007 11:59:59 PM	56258	1299	18402	1103		17299	1103																																	
3/31/2007 11:59:59 PM	56351	32295	65628	4200		61428	4200																																	
3/31/2007 11:59:59 PM	56427	8107	8648	288		8360	288																																	
3/31/2007 11:59:59 PM	56548	11582	27301	2362		24939	2362																																	
3/31/2007 11:59:59 PM	56557	87797	217808	18661		199147	18661																																	
3/31/2007 11:59:59 PM	56717	32336	38685	4330		34355	4330																																	
3/31/2007 11:59:59 PM	56726	10072	19468	1445		18023	1445																																	
3/31/2007 11:59:59 PM	57040	8324	9215	591		8624	591																																	
3/31/2007 11:59:59 PM	57228	4183	18444	1311		17133	1311																																	
3/31/2007 11:59:59 PM	57255	8786	9908	622		9286	622																																	
