Reporting Period	ID RSSD	UBPRE836	UBPRE837	UBPRE838	UBPRE839	UBPRE840	UBPRE841	UBPRE842	UBPRE843	UBPRE844	UBPRE845	UBPRE846	UBPRE847	UBPRE848	UBPRE849	UBPRE850	UBPRE851	UBPRE852	UBPRE853	UBPRE854	UBPRE855	UBPRE856	UBPRE857	UBPRE858	UBPRE859	UBPRE860	UBPRE861	UBPRE862	UBPRE863	UBPRE864	UBPRE865	UBPRE866	UBPRE867	UBPRE868	UBPRE869	UBPRE870	UBPRE871	UBPRE872	UBPRE873	UBPRE874	UBPRE875	UBPRE876	
		PDS_3089_FAMRES_T	PDS_3089_HOMEQ_T	PDS_3089_CRCD_T	PDS_3089_AUTLN_T	PDS_3089_CMLLN_T	PDS_3089_OTHLN_T	PDS_3089_TOT_T	PDS_90MOR_FAMRES_T	PDS_90MOR_HOMEQ_T	PDS_90MOR_CRCD_T	PDS_90MOR_AUTLN_T	PDS_90MOR_CMLLN_T	PDS_90MOR_OTHLN_T	PDS_90MOR_TOT_T	PDS_SEC_ASET_T	NCOS_FAMRES_T	NCOS_HOMEQ_T	NCOS_CRCD_T	NCOS_AUTLN_T	NCOS_CMLLN_T	NCOS_OTHLN_T	NCOS_TOT_T	PDM_3089_FAMRES_T	PDM_3089_HOMEQ_T	PDM_3089_CRCD_T	PDM_3089_CMLLN_T	PDM_3089_OTHLN_T	PDM_3089_TOT_T	PDM_90MOR_FAMRES_T	PDM_90MOR_HOMEQ_T	PDM_90MOR_CRCD_T	PDM_90MOR_CMLLN_T	PDM_90MOR_OTHLN_T	PDM_90MOR_TOT_T	PDM_SEC_ASET_T	NCOS_FAMRES_TM_T	NCOS_HOMEQ_TM_T	NCOS_CRCD_TM_T	NCOS_CMLLN_TM_T	NCOS_OTHLN_TM_T	NCOS_TOT_TM_T	
3/31/2007 11:59:59 PM	526452			2.24				2.24			3.03				3.03	5.27			8.97				8.97	0		2.4	20.2	1.4	2.45			3.27	0		3.21	5.65	0		9.02	9.12	0	8.79	
3/31/2007 11:59:59 PM	526519																																										
3/31/2007 11:59:59 PM	526751																																										
3/31/2007 11:59:59 PM	526854																																										
3/31/2007 11:59:59 PM	527057																																										
3/31/2007 11:59:59 PM	527507																																										
3/31/2007 11:59:59 PM	527600																																										
3/31/2007 11:59:59 PM	527749																																										
3/31/2007 11:59:59 PM	527954			1.54			1.32	1.53			1.52			0.76	1.49	3.02			5.25			0.32	5.01	0.48	1.66	1.24	0.63	0.91	1.06		0.37	1.1	0.03		0.5	1.56	0.17	0.18	3.58	0.27	0	1.65	
3/31/2007 11:59:59 PM	528102																																										
3/31/2007 11:59:59 PM	528241																																										
3/31/2007 11:59:59 PM	528568																																										
3/31/2007 11:59:59 PM	528616																																										
3/31/2007 11:59:59 PM	528746																																										
3/31/2007 11:59:59 PM	528849																																										
3/31/2007 11:59:59 PM	528858																																										
3/31/2007 11:59:59 PM	528960																																										
3/31/2007 11:59:59 PM	529172																																										
3/31/2007 11:59:59 PM	529341																																										
3/31/2007 11:59:59 PM	529659																																										
3/31/2007 11:59:59 PM	529846																																										
3/31/2007 11:59:59 PM	529855																																										
3/31/2007 11:59:59 PM	529958																																										
3/31/2007 11:59:59 PM	530655																																										
3/31/2007 11:59:59 PM	530703																																										
3/31/2007 11:59:59 PM	530851																																										
3/31/2007 11:59:59 PM	530954																																										
3/31/2007 11:59:59 PM	531157																																										
3/31/2007 11:59:59 PM	531250																																										
3/31/2007 11:59:59 PM	532042																																										
3/31/2007 11:59:59 PM	532453																																										
3/31/2007 11:59:59 PM	532752																																										
3/31/2007 11:59:59 PM	533124																																										
3/31/2007 11:59:59 PM	533227																																										
3/31/2007 11:59:59 PM	533535																																										
3/31/2007 11:59:59 PM	533740																																										
3/31/2007 11:59:59 PM	533759																																										
3/31/2007 11:59:59 PM	533852																																										
3/31/2007 11:59:59 PM	533928																																										
3/31/2007 11:59:59 PM	533937																																										
3/31/2007 11:59:59 PM	534055																																										
3/31/2007 11:59:59 PM	534242																																										
3/31/2007 11:59:59 PM	534345																																										
3/31/2007 11:59:59 PM	534466																																										
3/31/2007 11:59:59 PM	534653																																										
3/31/2007 11:59:59 PM	534756																																										
3/31/2007 11:59:59 PM	534859																																										
3/31/2007 11:59:59 PM	534877																																										
3/31/2007 11:59:59 PM	535034																																										
3/31/2007 11:59:59 PM	535258																																										
3/31/2007 11:59:59 PM	535463																																										
3/31/2007 11:59:59 PM	535641																																										
3/31/2007 11:59:59 PM	535753																																										
3/31/2007 11:59:59 PM	535856																																										
3/31/2007 11:59:59 PM	535931																																										
3/31/2007 11:59:59 PM	535940																																										
3/31/2007 11:59:59 PM	536059																																										
3/31/2007 11:59:59 PM	536349																																										
3/31/2007 11:59:59 PM	536479																																										
3/31/2007 11:59:59 PM	536527	0						0	0						0	0	0						0	2	0	2.15	0	2.37	2.08		0	0	0		0.01	2.08	-0.02	0	-3.14	0	0.08	0.04	
3/31/2007 11:59:59 PM	536554																																										
3/31/2007 11:59:59 PM	536853																																										
3/31/2007 11:59:59 PM	537038																																										
3/31/2007 11:59:59 PM	537243																																										
3/31/2007 11:59:59 PM	537355																																										
3/31/2007 11:59:59 PM	537449																																										
3/31/2007 11:59:59 PM	537458																																										
3/31/2007 11:59:59 PM	537551																																										
3/31/2007 11:59:59 PM	537560																																										
3/31/2007 11:59:59 PM	538222																																										
3/31/2007 11:59:59 PM	538240																																										
3/31/2007 11:59:59 PM	538352																																										
3/31/2007 11:59:59 PM	538754																																										
3/31/2007 11:59:59 PM	538802																																										
3/31/2007 11:59:59 PM	538950																																										
3/31/2007 11:59:59 PM	539032																																										
3/31/2007 11:59:59 PM	539340																																										
3/31/2007 11:59:59 PM	539452																																										
3/31/2007 11:59:59 PM	539667																																										
3/31/2007 11:59:59 PM	539872																																										
3/31/2007 11:59:59 PM	539939																																										
3/31/2007 11:59:59 PM	540056																																										
3/31/2007 11:59:59 PM	540542																																										
3/31/2007 11:59:59 PM	540551																																										
3/31/2007 11:59:59 PM	540739																																										
3/31/2007 11:59:59 PM	540850																																										
3/31/2007 11:59:59 PM	540926																																										
3/31/2007 11:59:59 PM	541035																																										
3/31/2007 11:59:59 PM	541101						0	0						0	0	0						0	0	0.97	0		0.14	1.39	1.13		0		0	0.05	0.07	1.2	0	0		0	-0.14	-0.11	
3/31/2007 11:59:59 PM	541231																																										
3/31/2007 11:59:59 PM	541437																																										
3/31/2007 11:59:59 PM	541642																																										
3/31/2007 11:59:59 PM	541754																																										
3/31/2007 11:59:59 PM	541857																																										
3/31/2007 11:59:59 PM	542153																																										
3/31/2007 11:59:59 PM	542340																																										
3/31/2007 11:59:59 PM	542443																																										
3/31/2007 11:59:59 PM	542528																																										
3/31/2007 11:59:59 PM	542537																																										
3/31/2007 11:59:59 PM	542649																																										
3/31/2007 11:59:59 PM	542667																																										
3/31/2007 11:59:59 PM	542854																																										
3/31/2007 11:59:59 PM	543253																																										
3/31/2007 11:59:59 PM	543262																																										
3/31/2007 11:59:59 PM	543459																																										
3/31/2007 11:59:59 PM	543637																																										
3/31/2007 11:59:59 PM	543945																																										
3/31/2007 11:59:59 PM	544335																																										
3/31/2007 11:59:59 PM	544447																																										
3/31/2007 11:59:59 PM	544652																																										
3/31/2007 11:59:59 PM	544951																																										
3/31/2007 11:59:59 PM	545042																																										
3/31/2007 11:59:59 PM	545154																																										
3/31/2007 11:59:59 PM	545604																																										
3/31/2007 11:59:59 PM	545846																																										
3/31/2007 11:59:59 PM	546003																																										
3/31/2007 11:59:59 PM	546320																																										
3/31/2007 11:59:59 PM	546432																																										
3/31/2007 11:59:59 PM	546535																																										
3/31/2007 11:59:59 PM	546544																																										
3/31/2007 11:59:59 PM	546647																																										
3/31/2007 11:59:59 PM	547251																																										
3/31/2007 11:59:59 PM	547279																																										
3/31/2007 11:59:59 PM	547550																																										
3/31/2007 11:59:59 PM	547840																																										
3/31/2007 11:59:59 PM	548052																																										
3/31/2007 11:59:59 PM	548203																																										
3/31/2007 11:59:59 PM	548267																																										
3/31/2007 11:59:59 PM	548351																																										
3/31/2007 11:59:59 PM	548641																																										
3/31/2007 11:59:59 PM	548771																																										
3/31/2007 11:59:59 PM	548829																																										
3/31/2007 11:59:59 PM	548838																																										
3/31/2007 11:59:59 PM	548856																																										
3/31/2007 11:59:59 PM	549358																																										
3/31/2007 11:59:59 PM	549545																																										
3/31/2007 11:59:59 PM	549826																																										
3/31/2007 11:59:59 PM	549862																																										
3/31/2007 11:59:59 PM	550327																																										
3/31/2007 11:59:59 PM	550354																																										
3/31/2007 11:59:59 PM	550448																																										
3/31/2007 11:59:59 PM	550653																																										
3/31/2007 11:59:59 PM	550756																																										
3/31/2007 11:59:59 PM	550952																																										
3/31/2007 11:59:59 PM	551016																																										
3/31/2007 11:59:59 PM	551315																																										
3/31/2007 11:59:59 PM	551454																																										
3/31/2007 11:59:59 PM	551557																																										
3/31/2007 11:59:59 PM	551904																																										
3/31/2007 11:59:59 PM	552059																																										
3/31/2007 11:59:59 PM	552161																																										
3/31/2007 11:59:59 PM	552451																																										
3/31/2007 11:59:59 PM	552545																																										
3/31/2007 11:59:59 PM	552657																																										
3/31/2007 11:59:59 PM	552732																																										
3/31/2007 11:59:59 PM	552956																																										
3/31/2007 11:59:59 PM	552974																																										
3/31/2007 11:59:59 PM	553038																																										
3/31/2007 11:59:59 PM	553766																																										
3/31/2007 11:59:59 PM	553926																																										
3/31/2007 11:59:59 PM	553944																																										
3/31/2007 11:59:59 PM	554268																																										
3/31/2007 11:59:59 PM	554343																																										
3/31/2007 11:59:59 PM	554745																																										
3/31/2007 11:59:59 PM	554848																																										
3/31/2007 11:59:59 PM	554857																																										
3/31/2007 11:59:59 PM	554941																																										
3/31/2007 11:59:59 PM	555005																																										
3/31/2007 11:59:59 PM	555238																																										
3/31/2007 11:59:59 PM	555256																																										
3/31/2007 11:59:59 PM	555658																																										
3/31/2007 11:59:59 PM	556011																																										
3/31/2007 11:59:59 PM	556459																																										
3/31/2007 11:59:59 PM	556815																																										
3/31/2007 11:59:59 PM	556936																																										
3/31/2007 11:59:59 PM	556945																																										
3/31/2007 11:59:59 PM	557317																																										
3/31/2007 11:59:59 PM	557438																																										
3/31/2007 11:59:59 PM	557858																																										
3/31/2007 11:59:59 PM	557933																																										
3/31/2007 11:59:59 PM	558257																																										
3/31/2007 11:59:59 PM	558462																																										
3/31/2007 11:59:59 PM	559553																																										
3/31/2007 11:59:59 PM	559777																																										
3/31/2007 11:59:59 PM	560214																																										
3/31/2007 11:59:59 PM	560353																																										
3/31/2007 11:59:59 PM	560438																																										
3/31/2007 11:59:59 PM	560830																																										
3/31/2007 11:59:59 PM	561145																																										
3/31/2007 11:59:59 PM	561239																																										
3/31/2007 11:59:59 PM	561574																																										
3/31/2007 11:59:59 PM	561659																																										
3/31/2007 11:59:59 PM	561864																																										
3/31/2007 11:59:59 PM	562058																																										
3/31/2007 11:59:59 PM	562553																																										
3/31/2007 11:59:59 PM	563233																																										
3/31/2007 11:59:59 PM	563336																																										
3/31/2007 11:59:59 PM	563457																																										
3/31/2007 11:59:59 PM	563756																																										
3/31/2007 11:59:59 PM	563774																																										
3/31/2007 11:59:59 PM	563907																																										
3/31/2007 11:59:59 PM	563934																																										
3/31/2007 11:59:59 PM	564052																																										
3/31/2007 11:59:59 PM	564155																																										
3/31/2007 11:59:59 PM	564324																																										
3/31/2007 11:59:59 PM	564463																																										
3/31/2007 11:59:59 PM	564557																																										
3/31/2007 11:59:59 PM	564678																																										
3/31/2007 11:59:59 PM	564771																																										
3/31/2007 11:59:59 PM	564838																																										
3/31/2007 11:59:59 PM	564856																																										
3/31/2007 11:59:59 PM	565143																																										
3/31/2007 11:59:59 PM	565152																																										
3/31/2007 11:59:59 PM	565536																																										
3/31/2007 11:59:59 PM	565750																																										
3/31/2007 11:59:59 PM	565844																																										
3/31/2007 11:59:59 PM	566056																																										
3/31/2007 11:59:59 PM	566243																																										
3/31/2007 11:59:59 PM	566458																																										
3/31/2007 11:59:59 PM	566551																																										
3/31/2007 11:59:59 PM	566953																																										
3/31/2007 11:59:59 PM	567231																																										
3/31/2007 11:59:59 PM	567240																																										
3/31/2007 11:59:59 PM	567736																																										
3/31/2007 11:59:59 PM	567754																																										
3/31/2007 11:59:59 PM	567905																																										
3/31/2007 11:59:59 PM	568126																																										
3/31/2007 11:59:59 PM	568135																																										
3/31/2007 11:59:59 PM	568144																																										
3/31/2007 11:59:59 PM	568238																																										
3/31/2007 11:59:59 PM	568359																																										
3/31/2007 11:59:59 PM	568443																																										
3/31/2007 11:59:59 PM	568470																																										
3/31/2007 11:59:59 PM	568751																																										
3/31/2007 11:59:59 PM	568854																																										
3/31/2007 11:59:59 PM	568939																																										
3/31/2007 11:59:59 PM	569253																																										
3/31/2007 11:59:59 PM	569422																																										
3/31/2007 11:59:59 PM	569459																																										
3/31/2007 11:59:59 PM	569534																																										
3/31/2007 11:59:59 PM	569945																																										
3/31/2007 11:59:59 PM	570231																																										
3/31/2007 11:59:59 PM	570558																																										
3/31/2007 11:59:59 PM	570651																																										
3/31/2007 11:59:59 PM	570745																																										
3/31/2007 11:59:59 PM	571135																																										
3/31/2007 11:59:59 PM	571153																																										
3/31/2007 11:59:59 PM	571265																																										
3/31/2007 11:59:59 PM	571443																																										
3/31/2007 11:59:59 PM	571920																																										
3/31/2007 11:59:59 PM	571957																																										
3/31/2007 11:59:59 PM	572338																																										
3/31/2007 11:59:59 PM	572347																																										
3/31/2007 11:59:59 PM	572374																																										
3/31/2007 11:59:59 PM	572459																																										
3/31/2007 11:59:59 PM	572655																																										
3/31/2007 11:59:59 PM	572776																																										
3/31/2007 11:59:59 PM	573036																																										
3/31/2007 11:59:59 PM	573335																																										
3/31/2007 11:59:59 PM	573559																																										
3/31/2007 11:59:59 PM	574051																																										
3/31/2007 11:59:59 PM	574471	0						0	0						0	0	0						0	1.62	0		1.17	0.01	1		0		0		0.04	1.04	0	0		1.45	0.07	0.18	
3/31/2007 11:59:59 PM	574556																																										
3/31/2007 11:59:59 PM	574949																																										
3/31/2007 11:59:59 PM	574976																																										
3/31/2007 11:59:59 PM	575133																																										
3/31/2007 11:59:59 PM	575254																																										
3/31/2007 11:59:59 PM	575348																																										
3/31/2007 11:59:59 PM	575375																																										
3/31/2007 11:59:59 PM	575647																																										
3/31/2007 11:59:59 PM	575656																																										
3/31/2007 11:59:59 PM	575759																																										
3/31/2007 11:59:59 PM	575834																																										
3/31/2007 11:59:59 PM	575955																																										
3/31/2007 11:59:59 PM	576037																																										
3/31/2007 11:59:59 PM	576130																																										
3/31/2007 11:59:59 PM	576354																																										
3/31/2007 11:59:59 PM	576439																																										
3/31/2007 11:59:59 PM	576541																																										
3/31/2007 11:59:59 PM	576608																																										
3/31/2007 11:59:59 PM	576644																																										
3/31/2007 11:59:59 PM	576653																																										
3/31/2007 11:59:59 PM	576710																																										
3/31/2007 11:59:59 PM	576952																																										
3/31/2007 11:59:59 PM	577128																																										
3/31/2007 11:59:59 PM	577137																																										
3/31/2007 11:59:59 PM	577230																																										
3/31/2007 11:59:59 PM	577472																																										
3/31/2007 11:59:59 PM	578116																																										
3/31/2007 11:59:59 PM	578237																																										
3/31/2007 11:59:59 PM	578255																																										
3/31/2007 11:59:59 PM	578554																																										
3/31/2007 11:59:59 PM	578741																																										
3/31/2007 11:59:59 PM	578862																																										
3/31/2007 11:59:59 PM	579140																																										
3/31/2007 11:59:59 PM	579319																																										
3/31/2007 11:59:59 PM	579364																																										
3/31/2007 11:59:59 PM	579636																																										
3/31/2007 11:59:59 PM	580155																																										
3/31/2007 11:59:59 PM	580548																																										
3/31/2007 11:59:59 PM	580623																																										
3/31/2007 11:59:59 PM	580726																																										
3/31/2007 11:59:59 PM	580847																																										
3/31/2007 11:59:59 PM	581237																																										
3/31/2007 11:59:59 PM	581358																																										
3/31/2007 11:59:59 PM	582177																																										
3/31/2007 11:59:59 PM	582234																																										
3/31/2007 11:59:59 PM	582654																																										
3/31/2007 11:59:59 PM	582766																																										
3/31/2007 11:59:59 PM	582953																																										
3/31/2007 11:59:59 PM	583138																																										
3/31/2007 11:59:59 PM	583268																																										
3/31/2007 11:59:59 PM	583352																																										
3/31/2007 11:59:59 PM	583745																																										
3/31/2007 11:59:59 PM	583754																																										
3/31/2007 11:59:59 PM	583905																																										
3/31/2007 11:59:59 PM	584377																																										
3/31/2007 11:59:59 PM	584724																																										
3/31/2007 11:59:59 PM	584920																																										
3/31/2007 11:59:59 PM	585235																																										
3/31/2007 11:59:59 PM	585749																																										
3/31/2007 11:59:59 PM	586027																																										
3/31/2007 11:59:59 PM	586175																																										
3/31/2007 11:59:59 PM	586205																																										
3/31/2007 11:59:59 PM	586241																																										
3/31/2007 11:59:59 PM	586335																																										
3/31/2007 11:59:59 PM	586858																																										
3/31/2007 11:59:59 PM	586960																																										
3/31/2007 11:59:59 PM	587350																																										
3/31/2007 11:59:59 PM	587574																																										
3/31/2007 11:59:59 PM	587677																																										
3/31/2007 11:59:59 PM	587743																																										
3/31/2007 11:59:59 PM	587752																																										
3/31/2007 11:59:59 PM	587800																																										
3/31/2007 11:59:59 PM	588058																																										
3/31/2007 11:59:59 PM	588245																																										
3/31/2007 11:59:59 PM	588348																																										
3/31/2007 11:59:59 PM	588441																																										
3/31/2007 11:59:59 PM	588553																																										
3/31/2007 11:59:59 PM	589158																																										
3/31/2007 11:59:59 PM	589439																																										
3/31/2007 11:59:59 PM	589523																																										
3/31/2007 11:59:59 PM	589943																																										
3/31/2007 11:59:59 PM	590145																																										
3/31/2007 11:59:59 PM	590220																																										
3/31/2007 11:59:59 PM	590248																																										
3/31/2007 11:59:59 PM	590640																																										
3/31/2007 11:59:59 PM	590855																																										
3/31/2007 11:59:59 PM	590949																																										
3/31/2007 11:59:59 PM	591209																																										
3/31/2007 11:59:59 PM	591320																																										
3/31/2007 11:59:59 PM	591357																																										
3/31/2007 11:59:59 PM	591366																																										
3/31/2007 11:59:59 PM	591740																																										
3/31/2007 11:59:59 PM	591825	0				0	0	0	0				0	0	0	0	0				0	0	0	0.6	0.55	1.76	0.85	0.55	0.64		0.2	1.35	0.41		0.2	0.84	0.15	0	0	0.34	0.07	0.21	
3/31/2007 11:59:59 PM	591852																																										
3/31/2007 11:59:59 PM	591937																																										
3/31/2007 11:59:59 PM	592439																																										
3/31/2007 11:59:59 PM	592448																																										
3/31/2007 11:59:59 PM	592550																																										
3/31/2007 11:59:59 PM	592644																																										
3/31/2007 11:59:59 PM	592831																																										
3/31/2007 11:59:59 PM	592859																																										
3/31/2007 11:59:59 PM	593007																																										
3/31/2007 11:59:59 PM	593052																																										
3/31/2007 11:59:59 PM	593249																																										
3/31/2007 11:59:59 PM	593333																																										
3/31/2007 11:59:59 PM	593351																																										
3/31/2007 11:59:59 PM	593753																																										
3/31/2007 11:59:59 PM	593771																																										
3/31/2007 11:59:59 PM	593865																																										
3/31/2007 11:59:59 PM	593940																																										
3/31/2007 11:59:59 PM	593977																																										
3/31/2007 11:59:59 PM	594433																																										
3/31/2007 11:59:59 PM	594451																																										
3/31/2007 11:59:59 PM	594853																																										
3/31/2007 11:59:59 PM	594938																																										
3/31/2007 11:59:59 PM	594947																																										
3/31/2007 11:59:59 PM	595038																																										
3/31/2007 11:59:59 PM	595337																																										
3/31/2007 11:59:59 PM	595430																																										
3/31/2007 11:59:59 PM	595449																																										
3/31/2007 11:59:59 PM	595560																																										
3/31/2007 11:59:59 PM	595869																																										
3/31/2007 11:59:59 PM	595944																																										
3/31/2007 11:59:59 PM	595953																																										
3/31/2007 11:59:59 PM	596053																																										
3/31/2007 11:59:59 PM	596062																																										
3/31/2007 11:59:59 PM	596156																																										
3/31/2007 11:59:59 PM	596455																																										
3/31/2007 11:59:59 PM	596642																																										
3/31/2007 11:59:59 PM	596848	0						0	0						0	0	0						0	0.2	0.54	0.96	0.49	0.98	0.76		0	0	0.03		0.01	0.77	0	0	0.8	-0.01	0	0	
3/31/2007 11:59:59 PM	596978																																										
3/31/2007 11:59:59 PM	597041																																										
3/31/2007 11:59:59 PM	597162																																										
3/31/2007 11:59:59 PM	597256																																										
3/31/2007 11:59:59 PM	597313																																										
3/31/2007 11:59:59 PM	597452																																										
3/31/2007 11:59:59 PM	597546																																										
3/31/2007 11:59:59 PM	597555																																										
3/31/2007 11:59:59 PM	597658																																										
3/31/2007 11:59:59 PM	597751																																										
3/31/2007 11:59:59 PM	598002																																										
3/31/2007 11:59:59 PM	598048																																										
3/31/2007 11:59:59 PM	598132																																										
3/31/2007 11:59:59 PM	598534																																										
3/31/2007 11:59:59 PM	598543																																										
3/31/2007 11:59:59 PM	598646																																										
3/31/2007 11:59:59 PM	598954																																										
3/31/2007 11:59:59 PM	599643																																										
3/31/2007 11:59:59 PM	599755																																										
3/31/2007 11:59:59 PM	599764																																										
3/31/2007 11:59:59 PM	600129																																										
3/31/2007 11:59:59 PM	600419																																										
3/31/2007 11:59:59 PM	600651																																										
3/31/2007 11:59:59 PM	601032																																										
3/31/2007 11:59:59 PM	601041																																										
3/31/2007 11:59:59 PM	601050																																										
3/31/2007 11:59:59 PM	601153																																										
3/31/2007 11:59:59 PM	601416																																										
3/31/2007 11:59:59 PM	601434																																										
3/31/2007 11:59:59 PM	601443																																										
3/31/2007 11:59:59 PM	601564																																										
3/31/2007 11:59:59 PM	601658																																										
3/31/2007 11:59:59 PM	601733																																										
3/31/2007 11:59:59 PM	602048																																										
3/31/2007 11:59:59 PM	602150																																										
3/31/2007 11:59:59 PM	602356																																										
3/31/2007 11:59:59 PM	602543																																										
3/31/2007 11:59:59 PM	602842																																										
3/31/2007 11:59:59 PM	603232																																										
3/31/2007 11:59:59 PM	603540																																										
3/31/2007 11:59:59 PM	603559																																										
3/31/2007 11:59:59 PM	603755																																										
3/31/2007 11:59:59 PM	604024																																										
3/31/2007 11:59:59 PM	604033																																										
3/31/2007 11:59:59 PM	604547																																										
3/31/2007 11:59:59 PM	604556																																										
3/31/2007 11:59:59 PM	604640																																										
3/31/2007 11:59:59 PM	605133																																										
3/31/2007 11:59:59 PM	605610																																										
3/31/2007 11:59:59 PM	605656																																										
3/31/2007 11:59:59 PM	606046																																										
3/31/2007 11:59:59 PM	606073																																										
3/31/2007 11:59:59 PM	606653																																										
3/31/2007 11:59:59 PM	607146																																										
3/31/2007 11:59:59 PM	607333																																										
3/31/2007 11:59:59 PM	607511																																										
3/31/2007 11:59:59 PM	608358																																										
3/31/2007 11:59:59 PM	608367																																										
3/31/2007 11:59:59 PM	608451																																										
3/31/2007 11:59:59 PM	608844																																										
3/31/2007 11:59:59 PM	609010																																										
3/31/2007 11:59:59 PM	609373																																										
3/31/2007 11:59:59 PM	609467																																										
3/31/2007 11:59:59 PM	609609																																										
3/31/2007 11:59:59 PM	609645																																										
3/31/2007 11:59:59 PM	609832																																										
3/31/2007 11:59:59 PM	610128																																										
3/31/2007 11:59:59 PM	610155																																										
3/31/2007 11:59:59 PM	610164																																										
3/31/2007 11:59:59 PM	610539																																										
3/31/2007 11:59:59 PM	610557																																										
3/31/2007 11:59:59 PM	610623																																										
3/31/2007 11:59:59 PM	610847																																										
3/31/2007 11:59:59 PM	610913																																										
3/31/2007 11:59:59 PM	611031																																										
3/31/2007 11:59:59 PM	611246																																										
3/31/2007 11:59:59 PM	611451																																										
3/31/2007 11:59:59 PM	612159																																										
3/31/2007 11:59:59 PM	612346																																										
3/31/2007 11:59:59 PM	612364																																										
3/31/2007 11:59:59 PM	612551																																										
3/31/2007 11:59:59 PM	613008																																										
3/31/2007 11:59:59 PM	613156																																										
3/31/2007 11:59:59 PM	613222																																										
3/31/2007 11:59:59 PM	613334																																										
3/31/2007 11:59:59 PM	613343																																										
3/31/2007 11:59:59 PM	613400																																										
3/31/2007 11:59:59 PM	613464																																										
3/31/2007 11:59:59 PM	613558																																										
3/31/2007 11:59:59 PM	613754																																										
3/31/2007 11:59:59 PM	613839																																										
3/31/2007 11:59:59 PM	613950																																										
3/31/2007 11:59:59 PM	614256																																										
3/31/2007 11:59:59 PM	614313																																										
3/31/2007 11:59:59 PM	614340																																										
3/31/2007 11:59:59 PM	614368																																										
3/31/2007 11:59:59 PM	614751																																										
3/31/2007 11:59:59 PM	614948																																										
3/31/2007 11:59:59 PM	615217																																										
3/31/2007 11:59:59 PM	615253																																										
3/31/2007 11:59:59 PM	615459																																										
3/31/2007 11:59:59 PM	615851																																										
3/31/2007 11:59:59 PM	615954																																										
3/31/2007 11:59:59 PM	616036																																										
3/31/2007 11:59:59 PM	616148																																										
3/31/2007 11:59:59 PM	616410	0						0	0						0	0	0						0	1.58	0.72	2.41	0.84	0.37	0.97		0	0.31	0.62		1.01	1.97	0	0	2.72	0.53	0	0.51	
3/31/2007 11:59:59 PM	616540																																										
3/31/2007 11:59:59 PM	616755																																										
3/31/2007 11:59:59 PM	616849																																										
3/31/2007 11:59:59 PM	617024																																										
3/31/2007 11:59:59 PM	617051																																										
3/31/2007 11:59:59 PM	617145																																										
3/31/2007 11:59:59 PM	617275																																										
3/31/2007 11:59:59 PM	617341																																										
3/31/2007 11:59:59 PM	617538																																										
3/31/2007 11:59:59 PM	617743																																										
3/31/2007 11:59:59 PM	618544																																										
3/31/2007 11:59:59 PM	618647																																										
3/31/2007 11:59:59 PM	618740																																										
3/31/2007 11:59:59 PM	618807																																										
3/31/2007 11:59:59 PM	619327																																										
3/31/2007 11:59:59 PM	619457																																										
3/31/2007 11:59:59 PM	619701																																										
3/31/2007 11:59:59 PM	619859																																										
3/31/2007 11:59:59 PM	620015																																										
3/31/2007 11:59:59 PM	620051																																										
3/31/2007 11:59:59 PM	620752																																										
3/31/2007 11:59:59 PM	620930																																										
3/31/2007 11:59:59 PM	621151																																										
3/31/2007 11:59:59 PM	621245																																										
3/31/2007 11:59:59 PM	621357																																										
3/31/2007 11:59:59 PM	621375																																										
3/31/2007 11:59:59 PM	621432																																										
3/31/2007 11:59:59 PM	621441																																										
3/31/2007 11:59:59 PM	621674																																										
3/31/2007 11:59:59 PM	622037																																										
3/31/2007 11:59:59 PM	622653																																										
3/31/2007 11:59:59 PM	622756																																										
3/31/2007 11:59:59 PM	622774																																										
3/31/2007 11:59:59 PM	622831																																										
3/31/2007 11:59:59 PM	623052																																										
3/31/2007 11:59:59 PM	623258																																										
3/31/2007 11:59:59 PM	623445																																										
3/31/2007 11:59:59 PM	623454																																										
3/31/2007 11:59:59 PM	623548																																										
3/31/2007 11:59:59 PM	623922																																										
3/31/2007 11:59:59 PM	624152																																										
3/31/2007 11:59:59 PM	624246																																										
3/31/2007 11:59:59 PM	624563																																										
3/31/2007 11:59:59 PM	624648																																										
3/31/2007 11:59:59 PM	624956																																										
3/31/2007 11:59:59 PM	625056																																										
3/31/2007 11:59:59 PM	625065																																										
3/31/2007 11:59:59 PM	625140																																										
3/31/2007 11:59:59 PM	625159																																										
3/31/2007 11:59:59 PM	625449																																										
3/31/2007 11:59:59 PM	625654																																										
3/31/2007 11:59:59 PM	625757																																										
3/31/2007 11:59:59 PM	625850																																										
3/31/2007 11:59:59 PM	625953																																										
3/31/2007 11:59:59 PM	626101																																										
3/31/2007 11:59:59 PM	626941																																										
3/31/2007 11:59:59 PM	627108																																										
3/31/2007 11:59:59 PM	627377																																										
3/31/2007 11:59:59 PM	627407																																										
3/31/2007 11:59:59 PM	627425																																										
3/31/2007 11:59:59 PM	627658																																										
3/31/2007 11:59:59 PM	627854																																										
3/31/2007 11:59:59 PM	627863																																										
3/31/2007 11:59:59 PM	628039																																										
3/31/2007 11:59:59 PM	628123																																										
3/31/2007 11:59:59 PM	628178																																										
3/31/2007 11:59:59 PM	628356																																										
3/31/2007 11:59:59 PM	628552																																										
3/31/2007 11:59:59 PM	628730																																										
