Reporting Period	ID RSSD	UBPR3128	UBPR5320	UBPR5340	UBPR8764	UBPRA222	UBPRD654	UBPRE648	UBPRE649	UBPRE650	UBPRE651	UBPRE652	UBPRE653	UBPRE654	UBPRE660	UBPRF860	UBPRH300	UBPRH399	UBPRH400	UBPRH401	UBPRH402	UBPRH403	UBPRH404	UBPRH405	UBPRH406	UBPRH407	UBPRH408	UBPRH409	UBPRHR46	UBPRHR47	UBPRS497	UBPRS498	UBPRS499	UBPRS503	UBPRS504	UBPRS505	UBPRS506	UBPRS507	UBPRS510	UBPRS569	UBPRS570	UBPRS571	UBPRS577	UBPRS578	UBPRS581	
3/31/2007 11:59:59 PM	1856	0	0	20218	0	0	37251	60003	0	0	14	14	0	60017	60017	2534																													0	
3/31/2007 11:59:59 PM	2040	0	559	109907	0	265	5965	134888	0	0	740	740	0	135628	135364	19017																													0	
3/31/2007 11:59:59 PM	2161	0	1887	31401	0	0	8419	54879	0	0	0	0	67	54879	54879	15059																													0	
3/31/2007 11:59:59 PM	2376	0	16896	376612	0	246	83546	656018	0	0	53	53	0	656071	655825	195860																													0	
3/31/2007 11:59:59 PM	2451	0	333	21114	0	0	1220	27229	0	0	2970	2970	0	30199	30199	4895																													0	
3/31/2007 11:59:59 PM	2554	0	1	2597	0	0	919	3673	0	0	0	0	0	3673	3673	157																													0	
3/31/2007 11:59:59 PM	2732	0	7669	308994	0	0	18951	377849	0	0	5906	5906	0	383755	383755	49904																													0	
3/31/2007 11:59:59 PM	2750	0	2298	32038	0	0	2571	36470	0	0	0	0	0	36470	36470	1861																													0	
3/31/2007 11:59:59 PM	2938	0	1703	259836	0	2115	11633	306602	0	0	20506	20506	0	327108	324993	35133																													0	
3/31/2007 11:59:59 PM	3252	0	6729	51860	0	127	8252	61345	0	0	737	737	0	62082	61955	1233																													0	
3/31/2007 11:59:59 PM	3458	0	1108	16098	0	104	1702	18595	0	0	0	0	0	18595	18491	795																													0	
3/31/2007 11:59:59 PM	3720	0	5587	71360	0	82	12849	100089	2	0	1694	1696	0	101785	101703	15880																													0	
3/31/2007 11:59:59 PM	3953	0	810	68554	0	120	4559	78290	0	0	623	623	0	78913	78793	5177																													0	
3/31/2007 11:59:59 PM	4138	0	2204	94233	0	0	8868	129535	0	0	0	0	260	129535	129535	26434																													0	
3/31/2007 11:59:59 PM	4156	0	631	92155	0	0	7743	123495	0	0	3345	3345	0	126840	126840	23597																													0	
3/31/2007 11:59:59 PM	4231	0	0	58355	0	0	9889	77465	0	0	675	675	0	78140	78140	9221																													0	
3/31/2007 11:59:59 PM	4437	0	1905	130285	0	0	8234	163640	0	19	2733	2752	0	166392	166392	25121																													0	
3/31/2007 11:59:59 PM	4839	0	7205	194971	0	0	13754	215691	0	0	5731	5731	0	221422	221422	6966																													0	
3/31/2007 11:59:59 PM	5005	0	1669	241434	0	0	9701	300126	0	0	74	74	0	300200	300200	48991																													0	
3/31/2007 11:59:59 PM	5069	0	1079	260514	0	3337	5183	284279	0	0	1105	1105	0	285384	282047	18582																													0	
3/31/2007 11:59:59 PM	5135	0	4391	176817	0	239	13572	212286	0	0	3603	3603	0	215889	215650	21897																													0	
3/31/2007 11:59:59 PM	5210	0	7529	381007	0	0	57603	578594	0	0	2244	2244	0	580838	580838	139984																													0	
3/31/2007 11:59:59 PM	5331	0	1798	91817	0	0	29914	168509	8	3893	1406	5307	0	173816	173816	46778																													0	
3/31/2007 11:59:59 PM	5461	0	5637	316995	0	0	17483	340101	0	0	6060	6060	0	346161	346161	5623																													0	
3/31/2007 11:59:59 PM	5751	0	2110	45976	0	0	9229	59802	0	0	3515	3515	0	63317	63317	4597																													0	
3/31/2007 11:59:59 PM	6039	0	707	49866	0	62	7021	59286	0	0	1660	1660	0	60946	60885	2400																													0	
3/31/2007 11:59:59 PM	6057	0	99	9173	0	12	718	11823	0	0	124	124	0	11947	11935	1932																													0	
3/31/2007 11:59:59 PM	6141	0	519	14699	0	181	2812	21473	0	0	0	0	0	21473	21293	3963																													0	
3/31/2007 11:59:59 PM	6329	0	6265	232762	0	158	15275	273747	0	0	6986	6986	0	280733	280576	25711																													0	
3/31/2007 11:59:59 PM	6972	0	7827	623652	0	0	45055	698861	0	223	130885	131108	0	829969	829969	30154																													0	
3/31/2007 11:59:59 PM	7009	0	314	267782	204	0	53830	329119	533	174	7333	8040	0	337159	337160	7507																													0	
3/31/2007 11:59:59 PM	7045	0	2473	39065	0	0	6860	61664	0	0	14	14	0	61678	61678	15739																													0	
3/31/2007 11:59:59 PM	7157	0	1450	14320	0	13	2783	20503	0	0	0	0	0	20503	20491	3401																													0	
3/31/2007 11:59:59 PM	7456	0	317	24640	0	0	3682	28322	0	0	0	0	0	28322	28322	0																													0	
3/31/2007 11:59:59 PM	7634	0	632	37057	0	164	1759	44330	0	0	0	0	0	44330	44166	5514																													0	
3/31/2007 11:59:59 PM	8033	0	727	60306	0	0	3941	70143	0	0	0	0	0	70143	70144	5897																													0	
3/31/2007 11:59:59 PM	8462	0	1644	29305	0	0	11896	42634	0	0	393	393	0	43027	43027	1433																													0	
3/31/2007 11:59:59 PM	8631	0	772	21885	0	0	4218	32459	0	0	867	867	0	33326	33326	6356																													0	
3/31/2007 11:59:59 PM	9357	0	1268	166790	0	1145	17471	214159	0	0	3466	3466	0	217625	216481	29899																													0	
3/31/2007 11:59:59 PM	9553	0	208	55790	0	0	1602	59679	0	0	802	802	0	60481	60482	2288																													0	
3/31/2007 11:59:59 PM	9807	0	269233	1903696	671	32615	76398	2198522	0	162984	22424	185408	0	2383929	2351314	218428																													0	
3/31/2007 11:59:59 PM	9955	0	843	37056	0	0	7012	48121	0	0	1492	1492	0	49613	49613	4053																													0	
3/31/2007 11:59:59 PM	10157	0	527	27415	0	316	4561	33932	0	0	1976	1976	0	35908	35592	1956																													0	
3/31/2007 11:59:59 PM	10250	0	2970	290306	0	0	13606	326427	0	0	7182	7182	0	333609	333610	22516																													0	
3/31/2007 11:59:59 PM	10849	0	3722	178152	33	0	13526	218138	0	17	13759	13776	0	231914	231914	26461																													0	
3/31/2007 11:59:59 PM	10858	0	2886	283549	0	0	18354	313477	200	0	12203	12403	0	325880	325881	11575																													0	
3/31/2007 11:59:59 PM	11145	0	1622	57116	0	440	4496	98503	0	0	191	191	0	98694	98254	36891																													0	
3/31/2007 11:59:59 PM	11640	0	9075	146911	0	0	19087	178201	0	0	17614	17614	0	195815	195815	12203																													0	
3/31/2007 11:59:59 PM	11837	0	1485	42133	0	398	7557	55272	0	0	844	844	0	56116	55718	5582																													0	
3/31/2007 11:59:59 PM	12030	0	0	225696	0	5540	12760	263311	0	0	831	831	0	264142	258602	24855																													0	
3/31/2007 11:59:59 PM	12058	0	2008	56182	0	0	4980	70707	0	0	79	79	0	70786	70787	9546																													0	
3/31/2007 11:59:59 PM	12142	0	10472	54597	0	211	15760	80669	1	0	0	1	0	80670	80460	10312																													0	
3/31/2007 11:59:59 PM	12245	0	670	45765	0	0	6608	68250	0	0	329	329	0	68579	68579	15877																													0	
3/31/2007 11:59:59 PM	12311	0	250360	23972187	114432	0	784763	27672829	28574	153610	3237170	3419353	0	31092183	31092183	2915879																													0	
3/31/2007 11:59:59 PM	12647	0	465	45729	0	0	1903	55875	0	0	189	189	0	56064	56064	8243																													0	
3/31/2007 11:59:59 PM	12656	0	268	4639	0	88	612	7870	0	0	0	0	0	7870	7782	2619																													0	
3/31/2007 11:59:59 PM	12937	0	633	111138	0	0	9157	133512	0	0	777	777	0	134289	134289	13217																													0	
3/31/2007 11:59:59 PM	12946	0	4572	264822	0	0	28125	345837	0	15	14881	14896	0	360732	360732	52890																													0	
3/31/2007 11:59:59 PM	12955	0	6	85249	0	0	1764	97215	0	0	830	830	0	98045	98045	10202																													0	
3/31/2007 11:59:59 PM	13037	0	1487	35140	0	2212	10098	54907	0	0	1182	1182	0	56089	53877	9669																													0	
3/31/2007 11:59:59 PM	13103	0	4267	622160	0	0	47336	790557	0	474	165	639	0	791196	791196	121061																													0	
3/31/2007 11:59:59 PM	13251	0	308	16741	0	123	1991	21235	0	0	0	0	0	21235	21112	2503																													0	
3/31/2007 11:59:59 PM	13457	0	121	10394	0	0	1909	12692	0	0	644	644	0	13336	13336	389																													0	
3/31/2007 11:59:59 PM	14052	0	525	35228	0	99	2895	46035	0	0	1058	1058	0	47093	46995	7913																													0	
3/31/2007 11:59:59 PM	14155	0	979	70290	0	0	2108	87001	0	0	3620	3620	0	90621	90621	14603																													0	
3/31/2007 11:59:59 PM	14258	0	17485	584292	113	0	30129	690722	3591	118	87832	91541	0	782263	782264	76301																													0	
3/31/2007 11:59:59 PM	14409	0	2730542	21502039	76758	0	1026430	24566847	75367	27157	3191957	3294481	86135	27861328	27861328	2038378																													0	
3/31/2007 11:59:59 PM	14454	0	214	21781	0	30	1334	23610	0	0	228	228	0	23838	23809	496																													0	
3/31/2007 11:59:59 PM	14650	0	693	12234	0	66	1573	17127	0	0	31	31	0	17158	17092	3320																													0	
3/31/2007 11:59:59 PM	14753	0	0	14663	0	282	2421	18986	0	0	381	381	0	19367	19085	1902																													0	
3/31/2007 11:59:59 PM	14865	0	3645	124009	0	0	11282	137673	0	0	4643	4643	0	142316	142316	2382																													0	
3/31/2007 11:59:59 PM	15536	0	29459	3111199	0	0	34820	3377357	13943	13158	640402	667502	0	4044859	4044860	231338																													0	
3/31/2007 11:59:59 PM	16337	0	8045	317597	0	0	11037	366054	0	0	7785	7785	0	373839	373839	37420																													0	
3/31/2007 11:59:59 PM	16458	0	5296	111753	0	254	16955	135046	0	0	6737	6737	0	141783	141529	6338																													0	
3/31/2007 11:59:59 PM	16551	0	1201	98440	0	783	3244	123300	0	0	4999	4999	0	128299	127516	21616																													0	
3/31/2007 11:59:59 PM	16748	0	791	22031	0	0	3214	31379	0	0	2273	2273	0	33652	33652	6134																													0	
3/31/2007 11:59:59 PM	16944	0	1317	8221	0	62	2247	15725	0	0	0	0	0	15725	15663	5257																													0	
3/31/2007 11:59:59 PM	16953	0	184	17903	0	0	2641	20544	0	0	13	13	0	20557	20557	0																													0	
3/31/2007 11:59:59 PM	17110	0	316	98311	0	0	10191	108828	0	0	9897	9897	0	118725	118725	326																													0	
3/31/2007 11:59:59 PM	17147	0	14725	591624	0	0	46225	733828	0	13	46290	46303	0	780130	780131	95979																													0	
3/31/2007 11:59:59 PM	17259	0	1123	26464	0	0	4790	36871	0	0	4	4	8	36875	36875	5617																													0	
3/31/2007 11:59:59 PM	17464	0	58279	1900971	0	709	29338	1987770	457	0	153015	153472	0	2141243	2140534	57461																													0	
3/31/2007 11:59:59 PM	17839	0	1157	125960	0	16	10729	146862	0	0	4408	4408	0	151270	151254	10173																													0	
3/31/2007 11:59:59 PM	17950	0	2344	104620	0	0	9846	125141	0	0	2171	2171	0	127312	127312	10675																													0	
3/31/2007 11:59:59 PM	18050	0	8700	122885	0	144	16909	178151	0	0	294	294	0	178445	178301	38357																													0	
3/31/2007 11:59:59 PM	18078	0	44701	717474	0	0	39041	911760	0	2197	1873	4070	0	915830	915830	155246																													0	
3/31/2007 11:59:59 PM	18135	0	2940	113676	0	0	11785	136970	0	0	2113	2113	0	139083	139083	11509																													0	
3/31/2007 11:59:59 PM	18377	0	569	3701	0	0	1854	10867	0	0	0	0	0	10867	10867	5312																													0	
3/31/2007 11:59:59 PM	18827	0	4646	63923	0	202	9048	93572	0	347	144	491	0	94063	93861	20601																													0	
3/31/2007 11:59:59 PM	18836	0	2200	69036	0	163	4247	97642	0	0	210	210	0	97852	97689	24359																													0	
3/31/2007 11:59:59 PM	18854	0	6493	29692	0	0	2021	32620	0	0	34	34	7	32654	32654	907																													0	
3/31/2007 11:59:59 PM	18957	0	632	30539	0	0	3081	38338	0	0	2549	2549	0	40887	40887	4718																													0	
3/31/2007 11:59:59 PM	19356	0	902	38951	0	245	5435	49268	0	0	614	614	0	49882	49637	4882																													0	
3/31/2007 11:59:59 PM	19730	0	42954	1544800	0	0	56638	1650983	1189	8918	74602	84709	6	1735692	1735692	49545																													0	
3/31/2007 11:59:59 PM	19936	0	1400	132186	0	0	12123	163284	0	0	5343	5343	0	168627	168628	18976																													0	
3/31/2007 11:59:59 PM	19972	0	75	7365	0	0	3953	22946	0	0	0	0	0	22946	22946	11628																													0	
3/31/2007 11:59:59 PM	20053	0	2385	40179	0	0	3382	54172	0	0	1603	1603	0	55775	55775	10611																													0	
3/31/2007 11:59:59 PM	20147	0	786	30271	0	0	3354	37740	0	0	1130	1130	0	38870	38870	4115																													0	
3/31/2007 11:59:59 PM	20259	0	1580	42819	0	0	4691	53261	0	0	3395	3395	0	56656	56656	5751																													0	
3/31/2007 11:59:59 PM	20370	0	6285	118300	0	0	2281	121699	0	0	1728	1728	0	123427	123427	1118																													0	
3/31/2007 11:59:59 PM	20512	0	3688	19390	0	0	5812	44815	0	0	250	250	0	45065	45066	19614																													0	
3/31/2007 11:59:59 PM	20633	0	10169	120407	0	280	13535	154464	0	0	3228	3228	0	157692	157413	20523																													0	
3/31/2007 11:59:59 PM	20839	0	829	160665	0	0	5105	176952	0	0	5812	5812	0	182764	182764	11182																													0	
3/31/2007 11:59:59 PM	20857	0	514	36252	0	0	14411	53859	0	0	508	508	0	54367	54367	3196																													0	
3/31/2007 11:59:59 PM	20866	0	1287	122915	0	0	5040	154488	0	532	0	532	0	155019	155019	26533																													0	
3/31/2007 11:59:59 PM	21256	0	275	8461	0	0	97	8558	0	36	0	36	0	8594	8594	0																													0	
3/31/2007 11:59:59 PM	21359	0	369	7976	0	0	1753	11122	0	0	444	444	0	11566	11566	1393																													0	
3/31/2007 11:59:59 PM	21630	0	2316	13832	0	0	8451	29117	0	0	10	10	0	29127	29127	6834																													0	
3/31/2007 11:59:59 PM	21658	0	817	66289	0	0	7065	86110	5	0	201	206	0	86316	86317	12757																													0	
3/31/2007 11:59:59 PM	22048	0	3260	109435	0	1347	10373	130224	0	0	742	742	0	130966	129619	10416																													0	
3/31/2007 11:59:59 PM	22235	0	2431	217268	0	512	15350	254104	0	0	6443	6443	0	260547	260035	21486																													0	
3/31/2007 11:59:59 PM	22356	0	7066	171829	0	0	13820	193005	0	0	266	266	0	193271	193271	7356																													0	
3/31/2007 11:59:59 PM	22459	0	2300	52084	0	67	4527	68807	0	0	3105	3105	0	71912	71846	12197																													0	
3/31/2007 11:59:59 PM	22543	0	732	38877	0	0	4744	51088	0	0	4086	4086	0	55174	55174	7467																													0	
3/31/2007 11:59:59 PM	22552	0	0	38896	0	75	916	42630	0	0	3	3	0	42633	42558	2818																													0	
3/31/2007 11:59:59 PM	22730	0	1504	34372	0	0	6831	54446	0	0	1576	1576	0	56022	56022	13243																													0	
3/31/2007 11:59:59 PM	22936	0	2998	179289	0	396	8873	210545	0	0	4249	4249	0	214794	214398	22383																													0	
3/31/2007 11:59:59 PM	22954	0	694	51320	0	115	3646	59148	0	0	3524	3524	0	62672	62557	4182																													0	
3/31/2007 11:59:59 PM	23036	0	3013	451021	0	0	18900	499943	0	0	36056	36056	0	535999	535999	30022																													0	
3/31/2007 11:59:59 PM	23045	0	475	5224	0	69	5618	12951	0	0	0	0	0	12951	12882	2109																													0	
3/31/2007 11:59:59 PM	23241	0	42157	1615178	917	0	98328	1951259	66	477	119036	119579	0	2070838	2070838	237753																													0	
3/31/2007 11:59:59 PM	23456	0	1421	47339	0	241	3419	58680	0	0	1925	1925	0	60605	60365	7923																													0	
3/31/2007 11:59:59 PM	23504	0	8228	318154	0	0	45077	384673	0	0	29045	29045	0	413718	413718	21442																													0	
3/31/2007 11:59:59 PM	23540	0	10021	27188	0	0	18018	57603	0	0	106	106	0	57709	57709	12397																													0	
3/31/2007 11:59:59 PM	23643	0	2610	87955	0	0	13143	109627	0	0	419	419	0	110046	110047	8530																													0	
3/31/2007 11:59:59 PM	23755	0	2181	96155	0	0	3053	109110	0	0	6081	6081	0	115191	115191	9902																													0	
3/31/2007 11:59:59 PM	23812	0	11130	623014	0	0	29816	716070	0	0	12224	12224	0	728294	728295	63241																													0	
3/31/2007 11:59:59 PM	24006	0	48512	271523	0	0	73819	442622	0	0	2522	2522	0	445144	445144	97280																													0	
3/31/2007 11:59:59 PM	24266	0	64913	1472676	0	0	112195	1720901	0	0	187711	187711	0	1908612	1908612	136030																													0	
3/31/2007 11:59:59 PM	24453	0	3503	138868	0	0	13371	160721	0	0	0	0	0	160721	160722	8483																													0	
3/31/2007 11:59:59 PM	24659	0	1330	21442	0	0	1089	23792	0	0	80	80	0	23872	23872	1261																													0	
3/31/2007 11:59:59 PM	24668	0	2027	55169	0	260	12993	85353	0	0	18	18	0	85371	85111	17191																													0	
3/31/2007 11:59:59 PM	24855	0	0	4349	0	0	634	5466	0	0	0	0	0	5466	5466	483																													0	
3/31/2007 11:59:59 PM	24949	0	4944	423251	0	0	15311	478980	0	0	16029	16029	0	495009	495009	40418																													0	
3/31/2007 11:59:59 PM	25357	0	2274	75454	0	0	12962	94669	0	0	1338	1338	0	96007	96007	6253																													0	
3/31/2007 11:59:59 PM	25647	0	1349	59694	0	0	4551	70132	0	0	205	205	0	70337	70338	5888																													0	
3/31/2007 11:59:59 PM	25852	0	3901	259674	0	0	15954	306861	0	0	5728	5728	0	312589	312589	31233																													0	
3/31/2007 11:59:59 PM	26149	0	521	30947	0	0	3165	36630	0	0	598	598	0	37228	37228	2518																													0	
3/31/2007 11:59:59 PM	26242	0	3423	166608	0	249	20260	225577	0	0	3467	3467	0	229044	228795	38709																													0	
3/31/2007 11:59:59 PM	26457	0	1957	12985	0	0	402	16606	0	0	0	0	0	16606	16606	3219																													0	
3/31/2007 11:59:59 PM	26765	0	1555	8197	0	0	9145	18203	0	0	76	76	0	18279	18279	861																													0	
3/31/2007 11:59:59 PM	26859	0	3946	264287	0	653	7073	285298	223	0	10829	11052	0	296350	295697	13938																													0	
3/31/2007 11:59:59 PM	26916	0	4079	216342	1	0	19919	288718	527	8	910	1444	0	290162	290162	52458																													0	
3/31/2007 11:59:59 PM	27548	0	13863	219621	0	0	27419	284249	0	19	28444	28463	0	312712	312712	37209																													0	
3/31/2007 11:59:59 PM	27614	0	7155	80642	0	0	20968	142696	5	0	8533	8538	0	151234	151234	41086																													0	
3/31/2007 11:59:59 PM	27838	0	1286	225086	0	0	11622	262223	0	0	15104	15104	0	277327	277328	25516																													0	
3/31/2007 11:59:59 PM	27847	0	6744	138404	0	600	28076	206649	0	0	602	602	0	207251	206652	40170																													0	
3/31/2007 11:59:59 PM	28013	0	5795	421567	0	0	143582	642392	0	0	25320	25320	0	667712	667712	77243																													0	
3/31/2007 11:59:59 PM	28152	0	640	40952	0	0	2002	50261	0	0	354	354	12	50615	50615	7307																													0	
3/31/2007 11:59:59 PM	28255	0	2325	59628	0	0	12972	75957	0	0	1590	1590	0	77547	77547	3357																													0	
3/31/2007 11:59:59 PM	28349	0	1351	75266	0	0	6422	90696	0	0	56	56	0	90752	90752	9008																													0	
3/31/2007 11:59:59 PM	28406	0	7283	178804	0	0	104582	380230	0	0	0	0	0	380230	380231	96845																													0	
3/31/2007 11:59:59 PM	28572	0	1084	20778	0	0	1375	45479	0	0	2600	2600	0	48079	48079	23326																													0	
3/31/2007 11:59:59 PM	28732	0	520	48978	0	0	4819	56899	0	0	401	401	0	57300	57300	3102																													0	
3/31/2007 11:59:59 PM	29104	16	22807	429509	0	0	63437	626335	0	18413	11423	29836	0	656171	656155	133389																													0	
3/31/2007 11:59:59 PM	29252	0	2832	60817	0	147	5783	75704	0	0	3726	3726	0	79430	79284	9105																													0	
3/31/2007 11:59:59 PM	29636	0	72137	284841	0	0	34351	376700	0	0	1386	1386	0	378086	378086	57508																													0	
3/31/2007 11:59:59 PM	29850	0	990	30973	0	0	3933	40422	0	0	618	618	0	41040	41040	5516																													0	
3/31/2007 11:59:59 PM	29944	0	551	107919	0	0	8807	137679	0	0	1283	1283	0	138962	138962	20953																													0	
3/31/2007 11:59:59 PM	29953	0	3130	50106	0	70	1567	57647	0	0	3365	3365	0	61012	60942	5974																													0	
3/31/2007 11:59:59 PM	30052	0	836	10969	0	110	378	11785	0	0	17	17	0	11802	11692	438																													0	
3/31/2007 11:59:59 PM	30155	0	584	66229	576	702	4194	73360	153	920	63	1135	0	74495	73793	2937																													0	
3/31/2007 11:59:59 PM	30258	0	5089	391190	0	572	6346	407138	0	0	1067	1067	0	408205	407633	9602																													0	
3/31/2007 11:59:59 PM	30418	0	285257	88532	0	0	50966	139737	0	0	0	0	0	139737	139738	240																													0	
3/31/2007 11:59:59 PM	30502	0	9161	277037	0	506	36662	412181	0	3503	2064	5567	0	417747	417241	98482																													0	
3/31/2007 11:59:59 PM	30650	0	1040	129782	0	198	5821	139959	0	0	7227	7227	0	147186	146988	4356																													0	
3/31/2007 11:59:59 PM	30810	0	2428	19847439	36428	252159	1101964	20983444	735	22772	4758109	4781616	0	25765060	25512901	34041																													0	
3/31/2007 11:59:59 PM	30856	0	6077	111601	0	0	6415	131232	181	2	3412	3595	0	134826	134827	13216																													0	
3/31/2007 11:59:59 PM	31134	0	7246	28687	0	16	6037	46555	0	1	3	4	0	46559	46543	11831																													0	
3/31/2007 11:59:59 PM	31255	0	1789	154506	0	0	16972	172736	0	0	8347	8347	0	181083	181083	1258																													0	
3/31/2007 11:59:59 PM	31657	0	749	32098	0	0	8546	43552	0	0	210	210	98	43762	43762	2908																													0	
3/31/2007 11:59:59 PM	31826	0	4188	124307	0	0	8855	163317	0	0	2586	2586	0	165903	165903	30155																													0	
3/31/2007 11:59:59 PM	31835	0	2030	62398	0	493	3426	72177	0	0	171	171	0	72348	71856	6354																													0	
3/31/2007 11:59:59 PM	32159	0	9183	106458	0	15	6812	119990	0	0	5432	5432	0	125422	125407	6720																													0	
3/31/2007 11:59:59 PM	32234	0	3491	20284	0	0	6244	35556	0	0	4431	4431	0	39987	39987	9028																													0	
3/31/2007 11:59:59 PM	32766	0	5071	16055	0	0	4627	21307	0	0	0	0	0	21307	21308	626																													0	
3/31/2007 11:59:59 PM	33147	0	5445	209444	0	0	12231	241998	0	12	18288	18300	0	260297	260298	20323																													0	
3/31/2007 11:59:59 PM	33259	0	12071	455009	0	0	12073	475124	0	1576	7310	8886	0	484010	484010	8042																													0	
3/31/2007 11:59:59 PM	33268	0	2574	33344	0	39	8987	44451	0	0	270	270	0	44721	44682	2120																													0	
3/31/2007 11:59:59 PM	33549	0	184	18678	0	0	2821	27034	0	0	0	0	0	27034	27034	5535																													0	
3/31/2007 11:59:59 PM	33727	0	8462	144299	0	131	18468	190471	0	0	1699	1699	0	192170	192040	27705																													0	
3/31/2007 11:59:59 PM	33754	0	674	3838	0	0	4192	8564	0	0	0	0	0	8564	8564	534																													0	
3/31/2007 11:59:59 PM	33772	0	21606	1597524	0	0	49768	1805489	0	0	137719	137719	0	1943208	1943208	158197																													0	
3/31/2007 11:59:59 PM	33839	0	239	9913	0	0	1745	14392	0	0	336	336	0	14728	14728	2734																													0	
3/31/2007 11:59:59 PM	33857	0	849	44434	0	230	2653	52037	0	0	1141	1141	0	53178	52948	4950																													0	
3/31/2007 11:59:59 PM	34153	0	12861	574288	0	2358	7767	606332	0	3596	10828	14424	1	620755	618398	24277																													0	
3/31/2007 11:59:59 PM	34359	0	793	12758	0	223	1854	15786	0	0	50	50	0	15836	15613	1174																													0	
3/31/2007 11:59:59 PM	34425	0	1592	153677	0	0	6885	220240	0	0	15165	15165	0	235405	235405	59678																													0	
