Reporting Period	ID RSSD	UBPR1795	UBPR3123	UBPR4635	UBPRC233	UBPRD582	UBPRE006	UBPRE019	UBPRE020	UBPRE021	UBPRE022	UBPRE023	UBPRE386	UBPRE388	UBPRE390	UBPRE391	UBPRE395	UBPRE397	UBPRE398	UBPRE399	UBPRE400	UBPRE401	UBPRE402	UBPRE404	UBPRE405	UBPRE406	UBPRE407	UBPRE408	UBPRE409	UBPRE410	UBPRE411	UBPRE412	UBPRE413	UBPRE543	UBPRE586	UBPRE587	UBPRE594	UBPRFB60	UBPRFB61	UBPRFB64	UBPRFB66	UBPRFB69	UBPRFB70	
3/31/2015 11:59:59 PM	126834	51	2781	80	0	0	0	0.11	87.29	13.63	1.44	1.44	190583	29.74	0.17	0.06	1.59	0.08		0	0	0.04	0	0	0.14		0	0.06		0.47		0		0	0	0	0.23	0.05	0	0				
3/31/2015 11:59:59 PM	127055	42	668	43	0	0	0	0.24	6.36	3.98	0.94	0.94	71428	1.41	0.24	0.01		0.12		0		0.29	0	0	0			1.06	0	0	0	0		0	0	0	0	0.33	0	0				
3/31/2015 11:59:59 PM	127224	51	1752	55	0	0	0.07	0.12	15.18	8.59	1.07	1.07	163794	12.4	0.13	0.01	1.66	0.07		0	0	0.08	0	0	0			-0.04		0.53		0		0		0	0	0.09	0	-0.08				
3/31/2015 11:59:59 PM	127701	-79	1507	4	0	0	-0.13	-0.27			1.27	1.27	118418	20.58	0.01	0.28	1.15	-0.29		-1.67	0	-0.32	0	0	0			0		0		0		0	-5.15	0	0	-0.37	0	0				
3/31/2015 11:59:59 PM	128258	2	78	3	0	0	0	0.13	-12.5	9.75	1.25	1.25	6335	40	0.19	0.06		0			0	0			0		0	0		1.01	0	0				0	0	0		0				
3/31/2015 11:59:59 PM	128511	0	0	0	0	0	0						0																															
3/31/2015 11:59:59 PM	128904	-3254	65087	1651	0	0	-0.09	-0.19			0.95	0.95	6818545	457.13	0.1	0.29	4.03	-0.3	0	0.38		0.02	-0.01	0	-0.73			0.02		0.13		0		17.14	-0.01	0	-0.94	0.04	-0.03	0.06				
3/31/2015 11:59:59 PM	129349	-3	1139	17	0	0	0.1	-0.01			1.4	1.4	81508	39.8	0.08	0.1	1.59	-0.01		0	0	-0.02		0	0			0		0.05		-0.21		0	0	0	0	-0.02	0	0.54				
3/31/2015 11:59:59 PM	129358	13	63	18	0	0	0.56	0.27	5.92	1.21	0.31	0.31	19368	2000	0.37	0.1	0.11	0		0	0	0			0		0	0		3.03		0		0			0	0	0	7.64				
3/31/2015 11:59:59 PM	129479	-6	3072	5	0	0	0	-0.01			1.61	1.61	174207	51.16	0.01	0.03	5.2	-0.03		-0.39	0	0	0	0	0		0	-0.03		0	0			0	-0.41	0	0	0	0	0				
3/31/2015 11:59:59 PM	129732	1169	5079	1213	0	0	0.24	0.37	0.25	1.09	0.4	0.4	1267971	10.72	0.38	0.01	1.03	0.27	0	0	0	0.03	0	0.74	0.24			0	1.7	0.14		-0.03		0	0	0.45	0.05	0.03	0	0			1.68	
3/31/2015 11:59:59 PM	129853	41	1200	154	0	0	0.11	0.19	23.34	7.32	1.36	1.36	87661	122.49	0.7	0.52		-0.53			0	-0.05			-1.93		0	-1.19		9.68	0	0					-1.93	-0.05		19.29				
3/31/2015 11:59:59 PM	129910	44	3404	65	0	0	0.1	0.07	18.39	19.34	1.22	1.22	270079	31.11	0.1	0.03	4.07	0.05		0	0	0.07	0	0	0.04		0	0.25		0.31		0		0	0	0	0.1	0.08	0	-0.18				
3/31/2015 11:59:59 PM	130345	282	6675	291	0	0	0.48	0.74	2.35	5.92	4.23	4.23	152495	0.71	0.76	0.02	0.73	0.84		0	0	0.78	0	0	1.05		0	0.76		-0.18	0	0			0	0.38	2.38	0.97	0	0				
3/31/2015 11:59:59 PM	130541	481	16634	666	0	0	0.12	0.14	17.16	8.65	1.14	1.13	1382931	17.93	0.19	0.05	0.92	0.09		0	0	0.18	-0.06	0	0.01		0	-0.05		0.71		-0.01		0	0	-0.01	0.03	0.03	4.16	0.76				
3/31/2015 11:59:59 PM	130671	0	250	0	0	0	0	0			14.64	14.64	1934		0	0	0.67	0		0		0		0										0	0			0						
3/31/2015 11:59:59 PM	130813	40	2105	40	0	0	0.16	0.09	18.88	13.16	1.14	1.13	185529	0	0.09	0	0.64	0.06		0	0	0	0	0	0.13			0		5.39	15.29	0		0	0	0.2	0	0	0	0				
3/31/2015 11:59:59 PM	131034	-63	2557	2	0	0	0.06	-0.16			1.6	1.6	155415	276.6	0.01	0.17	3.29	-0.12		0	0	0	0	0	-0.15			-0.79		0.56	5.59	0		0	0	-0.02	-0.26	0	0	0				
3/31/2015 11:59:59 PM	131155	9	854	9	0	0	0.03	0.05	68.56	23.72	1.18	1.18	72264	0	0.05	0		0		0	0	0		0	0		0	0		0.49	0	0		0		0	0	0	0	0				
3/31/2015 11:59:59 PM	131173	-17	6755	18	0	0	0.09	-0.01			1.35	1.34	502344	5.16	0.01	0.03	1.33	-0.02	0	-0.08	0	-0.06	-0.29	0	0		0	0		0.99		0		-0.31	-0.01	0	0	-0.03	-0.28	-0.25				
3/31/2015 11:59:59 PM	131418	103	2213	149	0	0	-0.01	0.17	8.92	5.37	0.91	0.9	248050	34.85	0.24	0.07	1.31	0.16	0	0	0	0.22	-0.15	0	0		0	0	0	0.51		0		0	0	0	0	0.47	-0.24	0.16			0	
3/31/2015 11:59:59 PM	131436	-15	3787	20	0	0	0	-0.03			1.95	1.95	193519	147.37	0.04	0.07	6.15	0		0	0.24	-0.13	0	0	0		0	0		-1.12	0	0		0	0	0	0	-0.14	0	0				
3/31/2015 11:59:59 PM	131650	9073	52426	10526	0	0	0.4	0.52	4.46	1.44	0.74	0.74	7012805	43.01	0.6	0.08	0.71	0.15	2113.9	-0.02	0	0.01	0	0	0.22		0.01	2.45	0	0.81	3.41	0		0	-0.03	0.17	0.28	0.01	0.03	-0.09		0		
3/31/2015 11:59:59 PM	131717	7	926	27	0	0	0.11	0.11	19.29	33.07	3.59	3.59	25936	39.41	0.42	0.31	1.38	0		0	0	0	0	0	0			0		0.86	0	0			0	0	0	0	0	-1				
3/31/2015 11:59:59 PM	131940	46	652	46	0	0	0.23	0.45	6.22	3.54	1.57	1.57	41098	0	0.45	0	1.51	0.54		4.58	0	0	0	0	2.14			0		1.32		0		0	76.19	3.55	0	0	0	1.83				
3/31/2015 11:59:59 PM	132107	36	7539	65	0	0	0.2	0.02	58.19	52.35	1.09	1.09	675788	7.45	0.04	0.02	0.8	0.04		0	0	0.09	0.05	0	0		0	0	0	-5.42		0		0	0	0	0	0.05	3.85	-42.93			0	
3/31/2015 11:59:59 PM	132152	-9	726	0	0	0	0	-0.08			1.55	1.55	45463		0	0.08	242	0		0	0	0		0	0		0	-0.57		0		0		0		0	0	0	0					
3/31/2015 11:59:59 PM	132451	-1	761	0	0	0	0.05	-0.01			2.01	2.01	38417	3.85	0	0.01		0		0	0	0	0	0	0			0	0	-0.37		0		0	0	0	0	0	0	0				
3/31/2015 11:59:59 PM	132554	-83	5348	10	0	0	0.17	-0.06			0.91	0.91	591563	35.56	0.01	0.06	0.45	-0.07	0	0	0	0	0	0	-0.11		0	0	0	-0.02	0.59	0		0	0	-0.21	-0.01	0	-0.05	-0.36			0	
3/31/2015 11:59:59 PM	132778	16	520	21	0	0	0.48	0.12	3.5	8.12	0.95	0.95	55328	6.85	0.15	0.04	0.38	0.1		0	0	0.12	0	0	0			0		0.69		0			0	0	0	0.13	0	0				
3/31/2015 11:59:59 PM	132938	0	475	1	0	0	0.1	0			1.66	1.66	26732	5.8	0.01	0.01	0.59	0.03		0	0	0			0.05		0	0		-0.21		0			0	0	0.12	0	0	0				
3/31/2015 11:59:59 PM	133579	112	3678	116	0	0	0	0.14	7.9	8.21	1.21	1.21	323411	6.93	0.14	0	1.55	0.11	0	0		-0.01	0	0	0.9			0.77		3.49		0		0	0	1.48	0	-0.01	0	136.59				
3/31/2015 11:59:59 PM	133850	26	7557	279	0	0	0.03	0.02	154.77	72.66	1.26	1.25	593909	61.67	0.19	0.17	1.35	-0.03		-0.77	0	0.19	0	0	0		0.44	-0.14		0.41		0.6		-0.25	-1.08	0.01	-0.01	0.25	-0.04	0.1				
3/31/2015 11:59:59 PM	133971	-249	3629	0	0	0	-0.29	-0.43			1.58	1.58	230808	160.9	0	0.43	0.21	-0.46		-7.01		-0.49	0	0	0		0	0		0		0		0	-8.03	0	0	-0.51	0					
3/31/2015 11:59:59 PM	134156	47	1037	57	0	0	0.21	0.29	8.53	5.52	1.6	1.6	64681	8.83	0.35	0.06		-0.02			0	-0.11			0		0	1.54		0		0				0	0	-0.11	0	1.21				
3/31/2015 11:59:59 PM	134437	121	9092	182	0	0	0.29	0.11	18.77	18.79	2.05	2.04	443524	5.23	0.16	0.06	0.36	-0.01	0	-0.02	0	-0.01	-0.07	0	-0.01		0	-0.03		1.89	-0.34	0.17		0	-0.02	-0.02	0	0	0	1.66	0			
3/31/2015 11:59:59 PM	134455	16	857	17	0	0	0.06	0.08	33.06	13.39	1.11	1.11	78090	4.94	0.09	0.01	4.22	0		0	0	0			0		0	0		1.91		0		0	0	0	0	0	0	0				
3/31/2015 11:59:59 PM	134848	0	1018	1	0	0	0	0			0.93	0.93	109306		0	0		0		0	0	0	0		0		0	0		0		0		0	0		0	0		0.11				
3/31/2015 11:59:59 PM	135836	0	2212	6	0	0	0.18	0			1.65	1.65	135573	6.82	0.02	0.02	0.42	-0.01		0	0	-0.01	0	0	0			0		0.09		0		0	0	0	0	-0.01	0	2.74				
3/31/2015 11:59:59 PM	135854	-17	666	4	0	0	0	-0.12			1.12	1.12	58143	71.79	0.03	0.14	1.95	0			0	0			0		0	-0.06		0.19	0					0	0	0		0				
3/31/2015 11:59:59 PM	136048	-10	1244	1	0	0	0.13	-0.06			1.98	1.98	62982	45.36	0.01	0.07	1.26	0		0	0	0	0		0		0	-0.29		-0.18		0		0		0		0	0	0				
3/31/2015 11:59:59 PM	136338	14	1248	24	0	0	0.09	0.04	35.29	22.29	0.81	0.81	153419	16.88	0.06	0.03	2.15	0		-0.02	0	0	0	0	0		0	0.15		1.3		0		0	-0.03	0	0	0	0	0				
3/31/2015 11:59:59 PM	136459	0	308	0	0	0	0	0			2.44	2.44	12216		0	0	2.75	0		0	0	0	0		0		0	0		0				0	0	0	0	0		0				
3/31/2015 11:59:59 PM	136655	47	866	58	0	0	0.08	0.39	-2.17	4.61	1.82	1.82	48036	69.84	0.48	0.09	22.79	0.03		0	0	0.05		0	0		0	4.64		-0.22		0		0	0	0	0	0.05	0	-0.35				
3/31/2015 11:59:59 PM	137205	-3	21040	229	0	0	-0.01	0			2.16	2.15	967986	26.95	0.09	0.1	1.32	-0.01	0	0.21	0	-0.07	0.15	-0.02	0		0.02	0		0.75		0		0	0.23	0	0	-0.24	4.55	0.23				
3/31/2015 11:59:59 PM	137447	-7	1538	7	0	0	0	-0.02			0.95	0.94	162231	164.71	0.02	0.03	1.36	0.01	0	0	0	0.02	0	0	0		0	-0.16		-0.1		0		0	0	0	0	0.02	0	-0.34				
3/31/2015 11:59:59 PM	137456	-3	1632	3	0	0	0	-0.02			2.03	2.03	79766	300	0.02	0.03		0		0	0	0		0	0		0	-0.16		0.31		0		0	0	0	0	0	0	0				
3/31/2015 11:59:59 PM	137559	32	1605	33	0	0	0.21	0.17	17.44	12.54	2.1	2.1	76129	26.67	0.17	0.01		0			0	0			0		0	0.66	0	0		0					0	0		0				
3/31/2015 11:59:59 PM	137643	1	658	2	0	0	0.02	0.01	522	164.5	0.87	0.87	75456	1.1	0.01	0.01	7.48	0		0	0	0			0		-0.01	0		0.42		0		0	0	0	0	0		0				
3/31/2015 11:59:59 PM	137652	-1	550	0	0	0	-0.43	-0.01			1.05	0.55	78745	200	0	0.01	1.76	0		0		0	0	0	0			0		-0.92	0	0		0		0	0	0	0					
3/31/2015 11:59:59 PM	137821	-43	1230	28	0	0	0.13	-0.16			1.1	1.1	109650	75.53	0.1	0.26	0.92	0.04		0	0	0.06	0	0	0			-0.31		-0.71	6.27	-1		0	0	0	0	0.07	0	-1.31	0			
3/31/2015 11:59:59 PM	137915	3688	75561	4021	0	0	0.17	0.35	16.99	5.12	1.79	1.79	4243360	44.7	0.38	0.03	0.28	0.04		0		0.07	0	0	0.01			0.88	0	0		0			0		0.01	0.07					0	
3/31/2015 11:59:59 PM	138051	-8	1131	0	0	0	0	-0.03			1.08	1.08	101952	21.48	0	0.03		-0.05		0	-0.01	-0.1		0	0		0	-0.16		-0.07		0		0	0	0	0	-0.1		-0.27				
3/31/2015 11:59:59 PM	138257	0	527	0	0	0	0	0			5.91	5.91	9137	0	0	0		0			0	0			0		0	0		0						0	0	0	0	0				
3/31/2015 11:59:59 PM	138556	34	371	34	0	0	0.08	0.36	5.06	2.73	1	1	37306	0	0.36	0	0.94	0		0	0	0	0	0	0			0		2.08		0		0	0	0	0	0	0	2.93				
3/31/2015 11:59:59 PM	138725	0	169	0	0	0	0	0			1.86	1.86	9088	0	0	0		0				0			0			0		0		0				0		0	0	0				
3/31/2015 11:59:59 PM	138752	20	287	20	0	0	0.05	0.75	4.15	3.59	2.26	2.26	10718		0.75	0	4.7	0			0	0			0		0	0		0						0		0		0				
3/31/2015 11:59:59 PM	139133	49	1373	64	0	0	0.22	0.22	2.96	7.01	1.52	1.52	88807	17.39	0.29	0.07	3.43	0.33		1.66	0	-0.03	0	0	0			-0.39		-0.27		0		0	2.36	0	0	-0.04	0	0				
3/31/2015 11:59:59 PM	139478	69	3682	105	0	0	0.13	0.05	32.68	13.34	0.72	0.72	522832	13.35	0.08	0.03	0.42	0.05		0		0.07	0	0	0			0		0.52		0		0	0	0	0	0.09	0	0				
3/31/2015 11:59:59 PM	139553	4	8595	60	0	0	0.12	0	629	537.19	1.42	1.42	584142	21.92	0.04	0.04	8.42	-0.03	0	0	0	0.04	0	0	-0.1		0	0.08	0	-0.13		0		0	0	-0.19	0	0.05	-0.08	-0.35			0	
3/31/2015 11:59:59 PM	139656	123	6565	178	0	0	0.24	0.07	36.72	13.34	0.88	0.87	737823	16.49	0.1	0.03	0.62	0.06		-0.02	0	0.13	0	0	0.02		0	0.01		2.18		0		0	-0.02	0.05	0	0.15	-0.06	1.08				
3/31/2015 11:59:59 PM	139740	-271	13878	38	0	0	0	-0.09			1.17	1.17	1186047	101.56	0.01	0.1	8.72	-0.14	0	-0.68	0	-0.14	-0.19	0	0		0	0.02		-0.79		0		0	-0.82	0	0	-0.01	-1.3	-2.03				
3/31/2015 11:59:59 PM	139834	-7	661	0	0	0	0.36	-0.08			1.99	1.99	33339	5.5	0	0.08	0.32	0		0	0	0		0	0			0		-1.16		0		0	0	0	0	0		0				
3/31/2015 11:59:59 PM	139843	136	12641	219	0	0	0.14	0.06	38.61	23.24	1.32	1.31	952439	16.56	0.09	0.03	0.94	-0.04		0	-0.07	0.09	0	0	-0.05		0	0.42	-0.08	0.2		0		0	0	-0.06	-0.04	0.16	-0.25	0.43			-0.08	
3/31/2015 11:59:59 PM	139955	-1	634	0	0	0	0.08	-0.01			1.28	1.28	49446	19.05	0	0.01		0			0	0		0	0			0		-0.19		0				0	0	0	0	-0.3				
3/31/2015 11:59:59 PM	140018	365	11791	398	0	0	-0.21	0.14	12.69	8.08	1.1	1.1	1067766	6.17	0.15	0.01	1.32	0.13	0	0	0	0.22	0.06	1.16	0.02		0	0.04	0	1.4		0		0	0	0	0.05	0.36	-0.03	3.8			0	
3/31/2015 11:59:59 PM	140157	-2	1742	6	0	0	0.08	0			1.07	1.07	163202	9.94	0.01	0.02		0			0	0	0	0	0		0	0	0	-0.24		0				0	0	0	0	-0.17				
3/31/2015 11:59:59 PM	140362	563	15110	654	0	0	0.2	0.33	7.09	6.71	2.15	2.15	686842	7.2	0.38	0.05	0.69	0.1		0	0	-0.01	0	0	0.13			1.29		0	0	0		0	0	0.05	0.18	-0.01	0	0				
3/31/2015 11:59:59 PM	140634	-2	388	0	0	0	0.04	-0.02			1.22	1.22	32405	21.62	0	0.02	2.1	0		0	0	0		0	0			0		-0.27		0			0	0	0	0	0	0				
3/31/2015 11:59:59 PM	141211	37	4048	38	0	0	0.08	0.05	43.62	27.35	1.41	1.41	287313	1.19	0.05	0	2.84	0.04		0	0	0.04	0	0	0		0	0.38		0.14		0		0	0	0	0	0.06	0	0				
3/31/2015 11:59:59 PM	141341	-3	2465	0	0	0	0	-0.01			1.77	1.77	138940	1.28	0	0.01	1.24	0		0	0	0	0	0	0			0		-0.19		0		0	0	0	0	0	0	-1.63				
3/31/2015 11:59:59 PM	141350	21	431	24	0	0	0.09	0.17	18.9	5.13	0.92	0.92	50052	13.95	0.19	0.02	61.57	0	0		0	0			0		0	0		1.24		0				0		0		1.47				
3/31/2015 11:59:59 PM	141453	-1	458	0	0	0	0.07	-0.01			1.56	1.56	29553	14.29	0	0.01	1	0		0	0	0			0		0	0		-0.32		0		0	0	0	0	0		0				
3/31/2015 11:59:59 PM	141556	523	44161	1373	0	0	0.84	0.13	47.44	21.11	2.73	2.72	1582152	62.04	0.35	0.21	2.91	-0.25		-0.75	0	0.08	0	0	-0.02		0	0.37	0.39	0		0		0	-0.77	0	-0.04	0.11	-0.04	0			0.39	
3/31/2015 11:59:59 PM	141677	0	184	0	0	0	0	0			0.64	0.64	29343	0	0	0		0		0		0			0									0		0	0	0						
3/31/2015 11:59:59 PM	141958	5	1049	9	0	0	0.2	0.06	97.6	52.45	2.94	2.94	36014	9.94	0.1	0.04	3.49	0		0	0	0	0	0	0		0	-0.16		0.34		0		0	0	0	0	0	0	-0.17				
3/31/2015 11:59:59 PM	142049	3	1066	6	0	0	0.05	0.02	105	88.83	1.36	1.36	75668	10.34	0.03	0.02	11.1	0		0	0	0	0	0	0		0	0		0.39	-2.87	0		0	0	0	0	0	0	0				
3/31/2015 11:59:59 PM	142179	20	325	20	0	0	0.04	0.17	19.75	4.06	0.67	0.67	46718	0	0.17	0	0.44	0.13		0		0.14		0	0					0.91				0		0	0	0	5.17	0				
3/31/2015 11:59:59 PM	142571	0	695	0	0	0	0.06	0			0.77	0.77	86707		0	0	2.49	0		0		0	0	0	0			0		0		0		0	0	0	0	0	0					
3/31/2015 11:59:59 PM	142656	-17	1671	0	0	0	0	-0.11			2.58	2.58	64054	357.89	0	0.11	12.29	0		0	0	0	0	0	0		-0.25	-0.04	0	0		0		0	0	0	0	0	0	0				
3/31/2015 11:59:59 PM	142955	646	11035	1654	0	0	-0.35	0.48	0.4	4.27	3.92	1.81	538352	138.46	1.23	0.75	1.48	1.41	0	19.25	0	0.36		0	-0.02		0	-3.87		-0.08		0		0	21.92	-0.05	0	0.36	-0.15	0				
3/31/2015 11:59:59 PM	143073	-2	1828	2	0	0	0.08	0			1.05	1.05	174786	106.67	0	0.01	3.76	0	0	0	0	0			0			0		-0.1		0		0	0	0	0	0	0	-0.11				
3/31/2015 11:59:59 PM	143372	6	828	16	0	0	0.03	0.03	92.83	34.5	0.97	0.97	85988	40.82	0.07	0.05	0.86	0		0	0	0	0	0	0			0		0.29		0		0	0	0	0	0	0	0				
3/31/2015 11:59:59 PM	143662	8707	119997	12545	0	0	0.22	0.22	10.47	3.45	0.77	0.75	15843758	50.98	0.32	0.1	2.98	0.09	0	-0.02	0.37	0.04	0.14	0	0.16		0	0.57	2.43	0.64		1.18		-0.02	-0.01	0.11	0.19	0	0.25	0.49	0		2.4	
3/31/2015 11:59:59 PM	143859	0	834	0	0	0	0.22	0			0.88	0.88	92515	0	0	0		0		0	0	0	0		0		0	0		0		0		0			0	0	0	0				
3/31/2015 11:59:59 PM	143952	-12	3073	0	0	0	0	-0.05			2.96	2.96	103027	12.66	0	0.05	2.95	-0.01		0	0	-0.02	-0.06	0	0		0	-0.14		0	0	-1.43		0	0	0	0	0	0	0				
3/31/2015 11:59:59 PM	144034	149	2865	157	0	0	0.02	0.34	8.87	4.81	1.62	1.59	173971	4.39	0.36	0.02	0.93	0.36		-0.1	46.04	0	0	0	0			0		0		0		0	-0.13	0	0	0	0	0				
3/31/2015 11:59:59 PM	144052	-6	3971	20	0	0	0.15	-0.01			1.45	1.45	269474	18.6	0.03	0.04	7.77	-0.01	0	-0.08	0	-0.01	0	0	0		0	-0.02	0	-0.01		0		0	-0.2	0	0	-0.01	0	0.02			0	
3/31/2015 11:59:59 PM	144155	-287	3432	1	0	0	0	-0.63			1.89	1.87	182518	503.06	0	0.63	12.71	-0.78		0	0	-0.17	-1.47	0	-1.16		0	0		0.27		0		0	0	0	-2.3	-0.04	-1.08	0	0			
3/31/2015 11:59:59 PM	144436	-1	2333	6	0	0	0.24	0			1.44	1.44	161350	8.21	0.01	0.02	0.86	0		0	0	0	0	0	0			0		0.02		-0.18		0	0	0	0	0		-0.08				
3/31/2015 11:59:59 PM	144678	157	2386	181	0	0	0.09	0.23	2.32	3.8	0.89	0.89	270908	3.36	0.27	0.04	0.31	0.23		0		0.17	0.85	2.42	0.9					0	0	0		0	0	0	1.1	0.1	0	0				
3/31/2015 11:59:59 PM	144856	17	1752	27	0	0	0	0.05	28.47	25.76	1.21	1.21	146216	54.05	0.07	0.03	8.3	-0.03		0		-0.04	-0.22	0	0			0		1.16	0	0		0	0	0	0	-0.02	0	3.23				
3/31/2015 11:59:59 PM	144913	92	1928	92	0	0	0.14	0.23	15.72	5.24	1.21	1.21	157385	0	0.23	0	1.01	0.27			0	0.47	0	0	0			0		0		0				0	0	0.55	0	0				
3/31/2015 11:59:59 PM	145059	-5	492	1	0	0	0	-0.07			1.7	1.7	27408	55.81	0.01	0.09	0.46	0		0	0	0	0		0		0	-0.5	0	0.29				0	0	0	0	0	0	0				
3/31/2015 11:59:59 PM	145545	-32	2000	0	0	0	0.04	-0.08			1.31	1.28	153859	81.53	0	0.08	2.81	-0.08		0	0	-0.17	-0.83	0	0		0	0		-0.39		0		0	0	0	0	-0.01	0	-3.88				
3/31/2015 11:59:59 PM	145554	-20	1820	9	0	0	0.05	-0.07			1.57	1.57	113381	55.5	0.03	0.1	1.04	-0.1		0	0	-0.05	0	0	-0.18			-0.03	0	0.83		0		0	0	0	-0.36	-0.01	-0.95	0				
3/31/2015 11:59:59 PM	145741	0	1201	0	0	0	0	0			1.16	1.16	103992		0	0	35.32	0	0	0	0	0	0	0	0		0	0		0		0		0	0	0	0	0	0	0				
3/31/2015 11:59:59 PM	145750	0	839	0	0	0	0	0			2.2	2.19	37631	0	0	0	4.44	0		0	0	0	0	0	0		0	0		0		0		0	0	0	0	0	0	0				
3/31/2015 11:59:59 PM	145844	44	3200	68	0	0	0.14	0.12	19.02	18.18	2.15	2.15	144041	11.48	0.19	0.07	3.22	0.22		0	0	0.18	0	0	0.72		0	-0.64		0.26		0		0	0	0.99	0	0.18	0	0				
3/31/2015 11:59:59 PM	145956	50	585	54	0	0	0.42	0.34	9.82	2.92	0.97	0.97	58961	5.69	0.37	0.03	1.36	0			0	0			0		0.09	0		2.79		0					0	0		-0.18				
3/31/2015 11:59:59 PM	146056	12	442	12	0	0	0.36	0.24	8.75	9.21	2.24	2.24	19815	0	0.24	0	0.55	0		0	0	0			0		0	0		0.96		0		0	0	0	0	0		2.92				
3/31/2015 11:59:59 PM	146618	57	1079	96	0	0	0.06	0.4	2.09	4.73	1.9	1.9	56324	169.57	0.68	0.28	0.69	0.1		0		0.11	0	0	0			3.16		-6.39		-0.05		0			0	0.13	0	-22.77	0			
3/31/2015 11:59:59 PM	146654	348	20632	442	0	0	0	0.24	17.33	14.82	3.59	3.59	572810	27.55	0.31	0.07	1.36	0.2	0	-0.01	0	0.91	15.19	0	-0.02		0	-0.11		0.95	-7.23	0		0	-0.01	0	-0.02	0.42	1.67	0.77				
3/31/2015 11:59:59 PM	146663	-3	11547	194	0	0	0	0			3.12	3.11	366871	158.23	0.21	0.21	1.36	-0.17		0	2.87	-0.58	0	-3.44	0		0	0.74		2.84		0		0	0	0	0	-0.01	-7.13	7.17				
3/31/2015 11:59:59 PM	146672	40542	253000	43268	0	35981	-0.13	2.36	1.24	1.56	4.74	3.4	6875818	21.33	2.52	0.16	0.4	2.78	0	-2.92		3.4	1.08	-0.04	-0.88			0	0	2.28		0.03		0	-3.44	-0.01	-1.21	3.62	1.9	0			0	
3/31/2015 11:59:59 PM	146850	-5	1708	1	0	0	0.45	-0.02			1.5	1.5	115335	5.05	0	0.02	1.94	0		0	0	0	0	0	0		0	-0.13	0	0		0.2			0	0		0		0				
3/31/2015 11:59:59 PM	147633	31	1741	46	0	0	0.21	0.11	14.1	14.04	1.55	1.54	111622	14.32	0.16	0.05	0.61	0.08		0	0	0.28	0	0	-0.03			0		0.66		0		0	0	0	-0.08	0.29	0	0				
3/31/2015 11:59:59 PM	147651	10	1249	17	0	0	0.13	0.16	10.3	31.22	5.23	5.23	24285	7.78	0.28	0.12	5.27	0			0	0			0		0	1.44		-0.6		18.96				0		0		0				
3/31/2015 11:59:59 PM	147679	8	1003	8	0	0	0.07	0.03	-22.88	31.34	0.96	0.96	103509	0	0.03	0	0.56	0.03				0.03	0	0						0								0.04	0	0				
3/31/2015 11:59:59 PM	147857	-60	1755	0	0	0	0.02	-0.19			1.4	1.4	124872	328.77	0	0.19	4.89	-0.36		-0.33	0	-0.05	0		-1.01		-0.01	0		-0.11		0		0	-0.35	-2.83	0	-0.05		-0.2				
3/31/2015 11:59:59 PM	147923	2	1439	2	0	0	0	0.01	419	179.88	0.99	0.98	145242	0	0.01	0	4.78	0		0	0	0	0	0	0			0		0.36		0		0	0	0	0	0	0	0				
3/31/2015 11:59:59 PM	148171	15	1412	17	0	0	0.04	0.05	34.4	23.53	1.3	1.29	109127	3.94	0.06	0.01	0.61	0.04		0	0	0.07	0	0	0		0	0	0	0.33		0		0	0	0	0	0.08	0	0				
3/31/2015 11:59:59 PM	148238	101	1740	113	0	0	0.3	0.38	4.54	4.31	1.65	1.65	105611	12.03	0.43	0.05	0.85	-0.04		0	0	0		0	-0.11			1.31		0.48		0.36		0	0	-0.16	0	0	0	0.09				
3/31/2015 11:59:59 PM	148340	0	405	0	0	0	0	0			0.92	0.92	43957	0	0	0	1.98	0		0	0	0	0	0	0		0	0		0				0	0	0	0	0	0	0				
3/31/2015 11:59:59 PM	148470	6	1347	6	0	0	0.22	0.01	77	56.12	0.77	0.77	174762	0	0.01	0	0.38	0.01		0		0.02	0		0			0		0				0	0	0	0	0.02	0					
3/31/2015 11:59:59 PM	148715	12	1019	31	0	0	0	0.07	24.42	21.23	1.42	1.42	71239	62.3	0.17	0.11	0.99	0.09		0	0	0.23	0	0	0			-0.33		0		0		0	0	0	0	0.29	-11.19	0				
3/31/2015 11:59:59 PM	148809	127	2233	159	0	0	0.06	0.19	6.26	4.4	0.83	0.83	268202	25.7	0.24	0.05	0.52	0.2	0	0		0.13	0	-4.74	1.17			-0.39		0		0		0	0	0.06	3.06	0.13	0					
3/31/2015 11:59:59 PM	148920	-5	417	1	0	0	0	-0.06			1.14	1.14	36118	40.68	0.01	0.07	0.59	0			0	0		0	0			0		-0.79		0				0	0	0	0	-1.41				
3/31/2015 11:59:59 PM	149150	215	1416	217	0	0	0.34	1.2	1.19	1.65	1.97	1.92	71545	57.14	1.21	0.01	1.13	1.62		0	0	0	0	0	5.09		0	0		0.34	0	0		0	0	6.75	0	0	0	0				
3/31/2015 11:59:59 PM	149253	-36	2039	172	0	0	0.09	-0.18			2.52	2.52	79907	442.55	0.86	1.04	0.97	0.68		0	0	1.17	0	0	0.14			-3.21		-0.05	0	0		0	0	5.25	0	0.43	37.97	0.18				
3/31/2015 11:59:59 PM	149271	0	480	0	0	0	0	0			0.52	0.52	93543		0	0	0.78	0		0		0	0	0	0			0		0		0		0	0	0	0	0	0	0				
