Reporting Period	ID RSSD	UBPR2221	UBPR3128	UBPR3792	UBPR5306	UBPR5310	UBPR5320	UBPR5340	UBPR5610	UBPR8275	UBPRA222	UBPRB594	UBPRB595	UBPRD654	UBPRE642	UBPRE643	UBPRE644	UBPRE645	UBPRE646	UBPRE648	UBPRE649	UBPRE650	UBPRE651	UBPRE652	UBPRE653	UBPRE654	UBPRE659	UBPRE660	UBPRF264	UBPRF859	UBPRF860	
3/31/2015 11:59:59 PM	8631		0	7251		432	16745	24298	0	432	9			3568		0	6819	7251		34051	0	0	542	542	0	34593		34584			6185	
3/31/2015 11:59:59 PM	9357		0	55114		3194	8478	258576	0	3194	0			16351		26885	51920	55114		346318	0	0	1804	1804	0	348122		348122			71392	
3/31/2015 11:59:59 PM	9553		0	12925		953	12058	81978	0	953	0			10770		0	11972	12925		98716	0	0	399	1203	0	99920		99920			4672	
3/31/2015 11:59:59 PM	9807		0	315280		30141	165768	1104720	0	30141	8613			45010		0	285139	315280		2081799	0	400	215400	276913	0	2358713		2350100			308756	
3/31/2015 11:59:59 PM	9955		0	17222		992	23900	61997	0	992	521			7460		0	16230	17222		74629	0	0	3699	4794	0	79423		78902			4557	
3/31/2015 11:59:59 PM	10250		0	32190		3142	25543	201805	1640	3142	1443			17361		0	29048	32190		242447	0	0	6472	6472	0	248919		247476			19147	
3/31/2015 11:59:59 PM	10849		0	28314		1434	72233	128648	491	1434	0			6678		694	26880	28314		149278	668	0	48	716	0	149995		149995			8268	
3/31/2015 11:59:59 PM	11145		0	20591		1734	16063	99927	0	1734	84			4931		450	18857	20591		138685	0	0	89	89	0	138774		138690			32894	
3/31/2015 11:59:59 PM	11275		0	151647		14924	37246	899660	0	14924	1188			20318		3939	136723	151647		1115146	3774	13566	58665	78788	29864	1193935		1192747			158563	
3/31/2015 11:59:59 PM	11640		0	41661		2511	13040	184540	0	2511	0			21811		0	39150	41661		238054	0	0	25655	25655	0	263709		263709			30986	
3/31/2015 11:59:59 PM	11837		0	12580		461	14412	31204	780	461	0			9357		0	12119	12580		45544	0	0	58	58	0	45602		45602			4035	
3/31/2015 11:59:59 PM	12030		0	51314		2868	42565	176197	0	2868	5038			9003		0	48446	51314		226381	0	0	3062	3062	0	229443		224405			28398	
3/31/2015 11:59:59 PM	12142		0	23315		1555	16471	90391	0	1555	0			14972		0	21760	23315		124010	5	262	3744	4010	0	128020		128020			17963	
3/31/2015 11:59:59 PM	12179		0	7947		276	1574	10441	0	276	0			1189		0	7671	7947		21928	0	165	38	203	0	22131		22131			10298	
3/31/2015 11:59:59 PM	12311		0	6440436		655660	6376057	43123186	14746	776233	0			1246595		641081	5664203	6440436		51606793	26031	14901	5859635	6145100	729777	57751893		57751893			4755601	
3/31/2015 11:59:59 PM	12647		0	12202		852	2912	42080	0	852	159			2959		0	11350	12202		65490	0	0	2657	2657	0	68147		67988			11028	
3/31/2015 11:59:59 PM	12656		0	1750		103	542	5123	0	103	189			1060		0	1647	1750		10066	0	0	73	73	0	10140		9951			2988	
3/31/2015 11:59:59 PM	12937		0	33420		1840	33091	130228	0	1840	0			1478		0	31580	33420		147123	0	7811	637	8448	0	155571		155571			14352	
3/31/2015 11:59:59 PM	12946		0	118282		12301	8395	571848	0	12467	3062			39891		17286	105815	118282		953347	0	91	28575	28666	0	982013		978951			160966	
3/31/2015 11:59:59 PM	12955		0	14372		1269	3006	104842	0	1269	0			3667		0	13103	14372		112732	0	0	2013	2013	0	114745		114745			4223	
3/31/2015 11:59:59 PM	13103		0	226594		11800	5265	869105	0	24438	0			29459		9156	202156	226594		1474003	0	7641	41541	49182	0	1523184		1523184			232379	
3/31/2015 11:59:59 PM	13251		0	4785		305	14472	18279	0	305	171			502		0	4480	4785		22830	0	0	80	1649	0	24479		24308			2681	
3/31/2015 11:59:59 PM	13457		0	6176		163	11240	7835	0	163	20			147		0	6013	6176		13012	0	0	24	24	0	13036		13016			2277	
3/31/2015 11:59:59 PM	14052		0	7685		502	7327	30480	1	502	106			1108		0	7183	7685		40115	0	0	93	93	0	40209		40103			6932	
3/31/2015 11:59:59 PM	14155		0	18142		1654	1707	96811	0	1654	245			4548		0	16488	18142		127912	0	4388	45	4433	0	132345		132100			26553	
3/31/2015 11:59:59 PM	14650		0	3616		291	5467	19379	0	291	146			1403		90	3325	3616		22081	1	146	0	147	0	22228		22082			1124	
3/31/2015 11:59:59 PM	14753		0	4600		368	3971	20601	0	1345	70			1226		0	3255	4600		29052	0	0	397	397	0	29449		29379			7071	
3/31/2015 11:59:59 PM	14865		0	36437		2787	25890	255027	260	2787	0			6026		26	33650	36437		290117	0	0	8823	8823	0	298940		298940			8529	
3/31/2015 11:59:59 PM	14977		0	8522		382	10274	25906	0	382	0			184		0	8140	8522		30210	0	0	1678	1678	0	31888		31888			4120	
3/31/2015 11:59:59 PM	16551		0	27214		2293	2698	139820	0	2293	0			6987		749	24921	27214		180105	0	0	3728	3728	0	183832		183832			29926	
3/31/2015 11:59:59 PM	16748		0	7970		489	18695	29439	0	489	55			3377		0	7481	7970		36937	0	0	2188	2188	10	39125		39070			4121	
3/31/2015 11:59:59 PM	16944		0	3137		165	7480	5317	0	165	53			2399		0	2972	3137		13252	0	0	0	0	0	13252		13199			5536	
3/31/2015 11:59:59 PM	16953		0	5204		127	3134	11165	0	127	0			4014		0	5077	5204		16490	0	0	0	0	0	16491		16491			1312	
3/31/2015 11:59:59 PM	17110		0	17955		318	5004	73091	0	318	0			4576		0	17637	17955		84010	0	0	23117	23117	6514	107127		107127			115	
3/31/2015 11:59:59 PM	17147		0	667161		58630	233114	3168732	2123	58630	4171			210504		197241	608531	667161		4153802	27306	353	508953	536612	0	4690414		4686243			542348	
3/31/2015 11:59:59 PM	17259		0	5765		228	5791	32248	0	228	0			681		0	5537	5765		45928	0	0	149	149	0	46077		46077			11419	
3/31/2015 11:59:59 PM	17464		0	214290		22967	75952	1348865	17118	22972	717			82073		81601	191318	214290		1691778	250	10177	95994	121797	0	1813576		1812859			121942	
3/31/2015 11:59:59 PM	17950		0	35939		2491	37269	141186	0	2491	1054			31059		1170	33448	35939		194581	0	0	4739	4739	0	199320		198266			22336	
3/31/2015 11:59:59 PM	17978		0	107956		1429	113476	52831	0	1429	1075			12324		0	106527	107956		114349	0	0	0	0	0	114349		113274			49135	
3/31/2015 11:59:59 PM	18050		0	50957		3401	39089	178217	0	3401	341			35560		90	47556	50957		262718	0	294	9122	9416	0	272133		271792			39677	
3/31/2015 11:59:59 PM	18135		0	22266		1190	3698	106575	0	1190	0			27752		0	21076	22266		138329	0	0	548	548	0	138877		138877			3120	
3/31/2015 11:59:59 PM	18377		0	4413		144	20682	6302	0	144	0			1151		0	4269	4413		18149	0	0	0	0	0	18149		18149			10696	
3/31/2015 11:59:59 PM	18827		0	102556		4963	79686	456818	2236	4963	0			30138		1557	97593	102556		667339	0	240	23985	24225	0	691565		691565			131583	
3/31/2015 11:59:59 PM	18836		0	16824		1336	10722	49310	0	1336	311			3262		0	15488	16824		104998	0	0	1952	1952	0	106951		106640			31946	
3/31/2015 11:59:59 PM	18854		0	49079		5196	71103	366766	0	5196	0			4946		702	43883	49079		386301	0	0	26264	43314	596	429615		429615			14589	
3/31/2015 11:59:59 PM	19356		0	9348		600	3013	32041	0	600	272			5379		0	8748	9348		47406	0	0	632	632	0	48038		47766			9986	
3/31/2015 11:59:59 PM	19730		0	291485		23738	350781	1765365	680	23881	0			50528		242	267604	291485		1930651	770	600	149055	150425	0	2081077		2081077			59417	
3/31/2015 11:59:59 PM	19936		0	25328		2032	52684	130106	0	2032	918			9657		0	23296	25328		154694	0	0	7872	7872	0	162567		161649			13904	
3/31/2015 11:59:59 PM	19972		0	16915		405	517	8190	0	405	0			9804		0	16510	16915		36944	0	0	0	0	0	36944		36944			18950	
3/31/2015 11:59:59 PM	20053		0	11138		833	5061	50060	131	833	233			1873		0	10305	11138		64220	0	0	2422	2422	0	66642		66409			10500	
3/31/2015 11:59:59 PM	20512		0	10411		554	8676	18658	0	554	0			3474		0	9857	10411		45732	0	0	54	54	0	45787		45787			23601	
3/31/2015 11:59:59 PM	20633		0	31831		2419	48451	150624	0	2419	866			9140		0	29412	31831		193043	129	0	395	524	646	193563		192697			22907	
3/31/2015 11:59:59 PM	20857		0	18897		808	96255	62667	0	808	0			21301		142	18089	18897		88349	0	0	5074	5074	0	93423		93423			4381	
3/31/2015 11:59:59 PM	21256		0	1172		53	4446	2872	0	53	74			433		0	1119	1172		4289	0	0	27	27	0	4316		4242			873	
3/31/2015 11:59:59 PM	21359		0	5022		234	12692	17975	0	234	0			2248		142	4788	5022		24029	0	0	1117	1117	0	25146		25146			3806	
3/31/2015 11:59:59 PM	21630		0	10809		715	4875	44234	0	715	0			8148		0	10094	10809		62795	0	0	4690	4690	0	67486		67486			10163	
3/31/2015 11:59:59 PM	21658		0	16439		1154	3296	66555	0	1154	382			12180		0	15285	16439		92313	3	0	0	3	276	92316		91934			12957	
3/31/2015 11:59:59 PM	22048		0	19507		1761	18774	117929	0	1761	0			4427		0	17746	19507		142378	0	23	1188	1211	0	143588		143588			19513	
3/31/2015 11:59:59 PM	22543		0	14933		575	19704	37668	0	575	0			5209		0	14358	14933		51544	0	0	1943	1943	0	53487		53487			8430	
3/31/2015 11:59:59 PM	22552		0	8872		990	1369	69556	0	990	116			1947		0	7882	8872		79072	0	0	207	207	0	79279		79163			6583	
3/31/2015 11:59:59 PM	22730		0	14152		770	11448	52901	0	770	0			12186		0	13382	14152		88046	59	83	1787	4491	3669	92537		92537			16221	
3/31/2015 11:59:59 PM	22936		0	14482		1276	38143	77693	2145	1276	725			4777		0	13206	14482		95736	0	78	3128	3206	0	98941		98216			13266	
3/31/2015 11:59:59 PM	23045		0	7616		170	5907	8662	0	170	0			5626		0	7446	7616		16510	0	0	0	0	0	16510		16510			2222	
3/31/2015 11:59:59 PM	23456		0	13698		872	4023	51504	0	872	169			5818		0	12826	13698		67046	0	25	2744	2769	0	69816		69647			9725	
3/31/2015 11:59:59 PM	23504		0	209795		18436	143335	1262740	0	18436	0			112401		9643	191359	209795		1546719	131	0	111648	111779	27485	1658498		1658498			163559	
3/31/2015 11:59:59 PM	23643		0	19971		1548	4168	95026	0	1548	201			11748		0	18423	19971		123717	0	0	200	200	0	123917		123716			16943	
3/31/2015 11:59:59 PM	23755		0	17652		1484	15569	85958	0	1484	0			8566		51	16168	17652		118864	0	0	5322	6335	37	125200		125200			18654	
3/31/2015 11:59:59 PM	24006		0	119345		3651	116454	347576	0	3651	0			69409		0	115694	119345		524173	0	0	0	0	0	524174		524174			88683	
3/31/2015 11:59:59 PM	24378		0	7213		254	7051	7394	0	254	0			2056		0	6959	7213		29338	0	0	0	0	0	29339		29339			19889	
3/31/2015 11:59:59 PM	24453		0	25553		1743	49517	106304	0	1743	0			2046		2520	23810	25553		142763	0	92	5923	6015	21	148777		148777			34302	
3/31/2015 11:59:59 PM	24659		0	5323		0	19806	25482	0	0	0			1821		0	5323	5323		31151	11	0	0	11	0	31163		31163			3253	
3/31/2015 11:59:59 PM	24668		0	79852		5404	45133	365852	224	5404	0			28305		328	74448	79852		494098	0	0	2486	2486	0	496585		496585			99942	
3/31/2015 11:59:59 PM	24855		0	1444		35	10409	6395	0	35	0			306		0	1409	1444		6856	0	0	0	0	0	6856		6856			44	
3/31/2015 11:59:59 PM	24949		0	53973		4059	101375	263842	0	4059	4377			4190		0	49914	53973		303606	0	128	21024	21152	4240	324758		320381			21135	
3/31/2015 11:59:59 PM	25357		0	12812		1283	1457	97354	0	1283	0			3905		0	11529	12812		109015	0	0	3247	3247	0	112262		112262			7756	
3/31/2015 11:59:59 PM	25647		0	5743		481	9873	33714	0	481	1130			568		0	5262	5743		38035	0	0	418	418	0	38453		37323			3753	
3/31/2015 11:59:59 PM	26176		0	44305		3056	5170	158817	0	3056	4619			8687		0	41249	44305		244309	0	0	175	175	0	244484		239865			76805	
3/31/2015 11:59:59 PM	26242		0	46845		2517	10536	194957	0	2517	0			15913		10846	44328	46845		277687	0	0	34597	34597	0	312285		312285			62068	
3/31/2015 11:59:59 PM	26457		0	3289		198	4880	12825	0	198	0			1074		0	3091	3289		16601	0	0	135	135	0	16736		16736			2702	
3/31/2015 11:59:59 PM	26765		0	42044		4106	52317	282818	578	4106	116			12617		3511	37938	42044		312555	0	0	15095	15095	0	327651		327535			12835	
3/31/2015 11:59:59 PM	27070		0	120722		800	40881	15289	0	800	0			39304		0	119922	120722		236744	0	770	532	1302	0	238046		238046			182151	
3/31/2015 11:59:59 PM	27548		0	59054		4886	76125	373437	0	4886	0			15258		5037	54168	59054		421464	0	1273	34983	36256	0	457720		457720			28517	
3/31/2015 11:59:59 PM	27614		0	38456		1544	10165	69568	0	1544	0			34109		0	36912	38456		156118	0	0	2993	2993	0	159111		159111			47545	
3/31/2015 11:59:59 PM	27847		0	49872		3707	16978	208798	0	3707	1804			23145		0	46165	49872		295984	0	0	618	618	0	296602		294798			59014	
3/31/2015 11:59:59 PM	28013		0	527123		26326	96445	1714962	0	26390	0			138445		16275	500733	527123		2196162	0	0	70838	70838	94084	2267001		2267001			228834	
3/31/2015 11:59:59 PM	28152		0	12679		1083	16715	69775	0	1083	269			4065		0	11596	12679		84838	0	4	1826	1830	75	86663		86394			10942	
3/31/2015 11:59:59 PM	28255		0	28771		2332	104814	129101	0	2332	100			10088		0	26439	28771		179299	0	0	7254	7254	0	186553		186453			13128	
3/31/2015 11:59:59 PM	28349		0	8954		893	23011	61996	0	893	1472			1851		0	8061	8954		71465	0	13	0	13	10	71478		70006			7619	
3/31/2015 11:59:59 PM	28406		0	288836		13238	48153	926239	0	14528	0			36589		10474	274308	288836		1306673	501	0	51728	65214	0	1371887		1371887			273380	
3/31/2015 11:59:59 PM	28675		0	12670		696	10111	19795	0	696	0			4356		0	11974	12670		64135	0	161	5414	8400	0	72535		72535			15155	
3/31/2015 11:59:59 PM	28732		0	10041		656	6381	40250	0	656	185			4697		0	9385	10041		52189	0	0	269	269	0	52458		52273			7242	
3/31/2015 11:59:59 PM	29476		0	6544		439	759	28203	0	439	16			1633		237	6105	6544		35181	0	0	0	0	0	35181		35165			4891	
3/31/2015 11:59:59 PM	29636		0	92661		6610	23956	364515	0	6610	16			92313		3150	86051	92661		509516	0	0	19278	19278	0	528794		528778			51509	
3/31/2015 11:59:59 PM	29878		0	556422		17635	151265	1203910	0	17635	572			5188		0	538787	556422		1404138	0	0	6700	6700	0	1410838		1410266			195040	
3/31/2015 11:59:59 PM	30052		0	3799		233	812	15200	0	233	19			2008		0	3566	3799		18189	0	0	460	460	0	18649		18630			981	
3/31/2015 11:59:59 PM	30418		0	40413		105	17558	68787	0	105	0			68421		0	40308	40413		138243	0	0	4232	4232	0	142475		142475			0	
3/31/2015 11:59:59 PM	30502		0	97825		7548	76764	413184	137	7639	1583			41203		7072	90186	97825		577732	0	152	25963	26115	1252	603847		602264			101433	
3/31/2015 11:59:59 PM	30650		0	15402		1029	6400	68894	0	1029	236			6583		0	14373	15402		79827	0	0	2567	2567	0	82393		82157			3933	
3/31/2015 11:59:59 PM	30810		0	11670294		885071	11873329	69291825	0	2043134	871862			507499		2628	9627160	11670294		70783847	10935	0	10679	21884	0	70805731		69933869			13408	
3/31/2015 11:59:59 PM	30874		0	152310		10999	20910	681000	16	9379	179			58184		0	142931	152310		809452	964	0	67876	68840	2234	878292		878113			70268	
3/31/2015 11:59:59 PM	31134		0	19445		786	26291	43523	0	786	123			3107		0	18659	19445		61192	0	29	1698	1727	0	62919		62796			13816	
3/31/2015 11:59:59 PM	31255		0	48515		3649	76643	258226	0	3649	0			11697		933	44866	48515		377381	0	0	35075	35075	0	412452		412452			56982	
3/31/2015 11:59:59 PM	31657		0	16718		667	1095	42979	0	667	0			13704		0	16051	16718		70119	0	0	923	923	0	71042		71042			9676	
3/31/2015 11:59:59 PM	31826		0	44193		2199	43946	116785	0	2242	780			5739		865	41951	44193		171096	0	0	4902	4902	0	175999		175219			38236	
3/31/2015 11:59:59 PM	31835		0	15526		1121	12451	67890	0	1121	173			7938		0	14405	15526		83971	0	0	5747	5747	0	89718		89545			6731	
3/31/2015 11:59:59 PM	32234		0	12971		273	25588	25062	0	273	0			9537		0	12698	12971		41868	0	0	24552	24552	0	66420		66420			6883	
3/31/2015 11:59:59 PM	32766		0	5898		299	2148	15065	117	299	0			6713		0	5599	5898		26876	0	0	7	7	0	26883		26883			5098	
3/31/2015 11:59:59 PM	32971		0	28089		1716	16260	80132	0	1716	830			2230		0	26373	28089		137281	0	0	16	16	0	137297		136467			53071	
3/31/2015 11:59:59 PM	33147		0	44984		4798	22965	288754	0	4798	124			3489		70	40186	44984		362045	0	0	21750	21750	0	383796		383672			35466	
3/31/2015 11:59:59 PM	33259		0	68512		6536	109720	430286	342	6536	206			2421		0	61976	68512		500048	0	742	22050	22792	0	522840		522634			20319	
3/31/2015 11:59:59 PM	33268		0	15177		990	20365	48264	0	990	0			14549		0	14187	15177		74909	0	0	5060	5060	0	79969		79969			8497	
3/31/2015 11:59:59 PM	33370		0	4272		150	5809	6082	40	150	0			1041		0	4122	4272		12048	0	0	0	0	0	12049		12049			4926	
3/31/2015 11:59:59 PM	33839		0	3934		92	240	10071	0	92	0			3492		0	3842	3934		16854	0	0	0	0	0	16854		16854			3291	
3/31/2015 11:59:59 PM	33857		0	31079		2449	33146	240556	0	2449	0			3026		3526	28630	31079		270229	0	6191	17255	23446	0	293675		293675			20377	
3/31/2015 11:59:59 PM	34153		0	32577		2527	61114	176399	0	2527	6105			14415		0	30050	32577		196569	0	4574	1416	5990	0	202559		196454			5629	
3/31/2015 11:59:59 PM	34425		0	38415		3247	24512	169164	0	3247	0			5633		1873	35168	38415		268786	0	0	8161	8161	0	276947		276947			81692	
3/31/2015 11:59:59 PM	34434		0	31105		1977	10245	181511	0	1977	0			10203		633	29128	31105		232369	0	0	441	441	0	232810		232810			40061	
3/31/2015 11:59:59 PM	34452		0	14265		625	6060	40820	0	625	0			9126		0	13640	14265		72225	0	0	1608	1608	0	73833		73833			20504	
3/31/2015 11:59:59 PM	34537		0	291530		17750	236445	1428805	19084	17750	0			181030		29215	273780	291530		1980893	42	28927	59864	88833	207833	2069727		2069727			297458	
3/31/2015 11:59:59 PM	34555		0	25023		1570	14727	128562	0	1570	0			23142		764	23453	25023		162206	0	0	552	552	0	162758		162758			10502	
3/31/2015 11:59:59 PM	34742		0	29234		2662	20125	154654	0	2662	0			4576		570	26572	29234		226260	0	0	18646	18646	0	244906		244906			63041	
3/31/2015 11:59:59 PM	34836		0	1527		192	429	11433	0	192	236			1384		0	1335	1527		15371	0	0	0	0	0	15371		15135			2554	
3/31/2015 11:59:59 PM	35057		0	14986		1356	21628	78537	0	1356	126			2043		11	13630	14986		104495	0	0	0	4000	0	108495		108369			18191	
3/31/2015 11:59:59 PM	35301		0	15372673		0	96841677	31081184	93292	1452712	0			9350138		5632443	13919961	15372673		61922844	2922721	2190697	44420238	50531373	525403	114817429		114817429			2463082	
3/31/2015 11:59:59 PM	35570		0	2574636		180206	96372	10228769	567	180206	27975			601089		81153	2394430	2574636		13960475	0	0	455127	455127	0	14415603		14387628			3037055	
3/31/2015 11:59:59 PM	35646		0	12246		214	4922	13219	8	214	0			6160		0	12032	12246		22092	0	0	39	39	0	22131		22131			2077	
3/31/2015 11:59:59 PM	35842		0	22888		1309	39011	52638	0	1309	0			12736		265	21579	22888		104539	0	89	2994	3884	6	108422		108422			8460	
3/31/2015 11:59:59 PM	35879		0	21328		864	26808	22872	93	864	0			14334		287	20464	21328		92320	0	94	7873	7967	0	100286		100286			52957	
