Reporting Period	ID RSSD	UBPR7414	UBPRE497	UBPRE498	UBPRE499	UBPRE500	UBPRE501	UBPRE502	UBPRE503	UBPRE504	UBPRE521	UBPRE522	UBPRE523	UBPRE524	UBPRE529	UBPRE530	UBPRE531	UBPRE532	UBPRE533	UBPRE534	UBPRE535	UBPRE536	UBPRE537	UBPRE538	UBPRE539	UBPRE540	UBPRE541	UBPRE542	UBPRE544	UBPRE545	UBPRE546	UBPRE547	UBPRE549	UBPRE550	UBPRE551	UBPRE552	UBPRF896	UBPRFC07	UBPRFC08	UBPRFC09	UBPRFC10	UBPRFC11	UBPRFC12	UBPRFC13	UBPRFC14	UBPRFC15	UBPRFC16	UBPRFC17	UBPRFC18	UBPRFC19	UBPRFC20	UBPRFC21	UBPRFC22	UBPRK264	UBPRK265	UBPRK266	
3/31/2017 11:59:59 PM	1557	1.53	0.12	9.64	9.76	9.07	0.9	0.9	1.79	2.64									0	0.19	0.19	3.34	0	0	0	0	0.13	1.4	2.76	74.05	7.52	4.29	1.66	0	0	0	0					0.99	0	0.99	5.11									0	0	0	
3/31/2017 11:59:59 PM	1669	0.34	0	2.63	2.63	0.44	0	0.5	0.5	1.35													0	0	0	1.17	0	0.34	0.68	13.24	0.85	1.02	0.34	0	0	0	0.68					0	0.64	0.64	0.93										0	0	
3/31/2017 11:59:59 PM	1829	1.68	0	5.68	5.68	0	0.67	0	0.67	0.38	0.97	0	0.97	0.49	0	0.06	0.06	0.73					0	0	0	9.09	0.1	1.59	0.11	137.98	11.08	1.79	1.7	0	0	0	0.4					0	0	0	0					0	0.06	0.06	0.73	0	0	0	
3/31/2017 11:59:59 PM	1856	0	0	0	0	2.36	0	0	0	0					0	0	0	0					0	0	0	0	0	0	18.09	0	0	18.09	0	0	0	0	0					0	0	0	0											0	
3/31/2017 11:59:59 PM	2040	1.84	0	0.89	0.89	0.97	6.33	0	6.33	3.74									0	0	0	0	0	0	0	0	0.11	1.73	0.62	81.09	11.19	2.46	1.92	1.08	2.15	1.06	1.23					0	0	0	0									59.87	0	6.44	
3/31/2017 11:59:59 PM	2161	2.01	0	0.51	0.51	0.65	0.15	0	0.15	0.88	0	0	0	0					0	0	0	0	0	4708.11	4708.11	2164.86	0.02	1.98	1.59	163.21	11.73	3.6	2.03	0	0	0	0					0	0	0	1.17									0	0	0	
3/31/2017 11:59:59 PM	2376	0.29	0	0	0	0	0	0	0	0																	0	0.29	0.05	34.42	1.99	0.33	0.29	0.12	0.13	0.01	0.13																		0	0	
3/31/2017 11:59:59 PM	2554	2.86	4.4	0	4.4	1.42	2.91	0	2.91	5.58									0	0	0	0	0	0	0	8.4	1.26	1.6	1.87	133.82	12.13	4.73	2.86	0	0	0	0	0	0	0	0	4.62	0	4.62	0									0	0	0	
3/31/2017 11:59:59 PM	2732	0.64	0	0.03	0.03	0.07	0	0	0	0.91													0	0	0	0	0	0.64	1.27	67.09	3.03	1.9	0.64	0.01	0.01	0	0					0	0	0	2.1										0	0	
3/31/2017 11:59:59 PM	2750	1.14	0	0	0	0	0	0	0	0									0.23	0	0.23	0	0	0	0	0	1.14	0	0.02	75.23	6.91	1.16	1.14	0	0	0	0	0	0	0	0	0	0	0	0									0		0	
3/31/2017 11:59:59 PM	3252	3.13	0	0.43	0.43	4.66	0.05	2.38	2.43	6.3					0	0	0	0	0.05	4.08	4.13	4.52	0	0	0	0	0.03	3.1	3.48	94.61	13.12	6.6	3.86	0	0	0	0					0	5.53	5.53	7.1									0	0	0	
3/31/2017 11:59:59 PM	3458	0.18	0.04	0.06	0.09	1.86	0	0	0	2.39									0	0	0	0					0.17	0.01	1.87	13.92	1.27	2.04	0.18	0	0.4	0.4	0					0	0	0	0									0	0	0	
3/31/2017 11:59:59 PM	3720	0.29	0	0	0	0.89	0.1	0	0.1	1.21									0	0	0	0	0	0	0	0	0.02	0.27	0.86	23.64	1.17	1.15	0.96	0.12	0.38	0.26	0					0.3	0	0.3	1.2									0	0	0	
3/31/2017 11:59:59 PM	3971	1.33	0	1.23	1.23	0	0	1	1	1.99					0	0	0	0	0	2.3	2.3	1.6	0	0	0	0	0.09	1.24	0.35	87.56	7.98	1.67	1.33	0.6	2.72	2.12	2.32					0	0	0	0									89.93	3.02	3.45	
3/31/2017 11:59:59 PM	4156	0.41	0	0.22	0.22	0	0	0	0	0.46					0	0	0	0	0	0	0	0					0.02	0.4	0.11	30.46	2.68	0.52	0.47	0	0.04	0.04	0					0	0	0	0.57									0	0	0	
3/31/2017 11:59:59 PM	4231	3.76	0	0.18	0.18	1.63	0	0.44	0.44	4.72													0	2.84	2.84	0	0	3.76	2.22	249.14	10.99	5.98	6.04	0	3.77	3.77	0					0	0	0	2.03										0	0	
3/31/2017 11:59:59 PM	4839	2.23	0	0.46	0.46	0	0	0	0	0.05													0	0	0	0	0	2.23	3.18	108.97	13.95	5.41	2.42	1.2	6.64	5.44	0.97					0	0	0	0										0	0	
3/31/2017 11:59:59 PM	5069	7.31	0	0	0	0																					0	7.31	1.62	229.09	15.71	8.93	7.53	0	1.13	1.14	0																		0	0	
3/31/2017 11:59:59 PM	5135	0.48	0.14	0.22	0.36	0.92	0.08	0.45	0.53	2.15	0.17	1.17	1.34	0.34					0	0.91	0.91	0.37	0	0	0	0	0.04	0.45	0.57	39.21	2.53	1.05	0.54	0	0	0	0					0.02	0.48	0.5	2.69									0	0	0	
3/31/2017 11:59:59 PM	5210	0.51	0.01	3.58	3.59	0.09	0	0	0	0.07									0	0	0	0	0	0	0	0.01	0.09	0.42	0.4	34.66	4.8	0.91	0.52	0.04	0.81	0.78	0.1					0	0	0	0									0	0	0	
3/31/2017 11:59:59 PM	5461	0.63	0	2.09	2.09	0	0	0.28	0.28	2.7									0	0	0	0	0	1.1	1.1	1.02	0	0.63	0.1	41.23	4.18	0.73	0.63	0.02	0.02	0	0					0	61.76	61.76	0										0	0	
3/31/2017 11:59:59 PM	5751	0.79	0	0.06	0.06	0.62	0	0.3	0.3	2.01					0	0	0	0	0	2.24	2.24	0.13	0	0	0	0	0	0.79	0.22	56.29	3.32	1.01	0.81	0	0.66	0.66	0					0	0.51	0.51	3.29										27.11	0	
3/31/2017 11:59:59 PM	6039	2.06	0	0.86	0.86	3.03	0	0.7	0.7	1.16	0	0	0	0					0	0	0	0	0	0.09	0.09	0.34	0	2.06	1.92	127.07	13.55	3.98	4.85	0	2.94	2.94	0					0	2.03	2.03	3.17										0	0	
3/31/2017 11:59:59 PM	6141	3.53	0	0	0	7.21	1.83	0.95	2.78	3.89									0	0	0	0	0	0	0	0	0.84	2.69	2.45	210.36	11.79	5.98	3.53	0	0	0	0																	0	0	0	
3/31/2017 11:59:59 PM	6329	1.2	0	0.43	0.43	1.19	0.1	0.54	0.64	2.09	9.93	0	9.93	1.39					0	0.53	0.53	2.41	0	0	0	0	0.03	1.17	1.56	66.08	10.37	2.77	1.4	0.07	0.07	0	0.66					0	0.58	0.58	2.18									0	0	0	
3/31/2017 11:59:59 PM	7009	0	0	0	0	0	0	0	0	0																	0	0	0		0	0	0	0	0	0																					
3/31/2017 11:59:59 PM	7045	2.3	0	0	0	0.24	0.05	0.62	0.66	1.91	1.04	0	1.04	6.05					0	0	0	0	0	29.3	29.3	11.53	0.01	2.3	1.34	209.13	9.27	3.65	2.5	0	0	0	0					0	0.51	0.51	2.47									0	0	0	
3/31/2017 11:59:59 PM	7072	2.44	0	0	0	0	0	0	0	0													0	0	0	0	0.1	2.33	2.6	234.88	12.11	5.04	2.44	0	2.33	2.33	1.32																	0	0	0	
3/31/2017 11:59:59 PM	7157	0.77	0	0	0	0.4	0.14	0	0.14	0.46									0	0	0	0.2					0.63	0.14	1.08	75	3.74	1.85	0.84	0	0	0	1.45					0.09	0	0.09	0.68									0	0	0	
3/31/2017 11:59:59 PM	7456	0	0	0	0	0	0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0												
3/31/2017 11:59:59 PM	7634	0.91	0.36	3.19	3.55	1.25	0.31	0.66	0.98	2.02													0	0	0	0	0.1	0.81	1	44.6	4.98	1.9	1.83	0	0	0	0																	0	0	0	
3/31/2017 11:59:59 PM	8033	1.35	0	0.81	0.81	0.24	0	0	0	0.27													0	0	0	0	0	1.35	0.62	225.58	9.35	1.97	1.77	0.13	0.13	0	0					0	0	0	0.32										0	0	
3/31/2017 11:59:59 PM	8462	3.18	0	11.57	11.57	0.51	0.18	0.12	0.3	3.56									0	0	0	0					0.07	3.11	0.79	183.82	8.56	3.97	3.18	3.09	3.09	0	0					0.22	0.15	0.38	4.53									0	0	0	
3/31/2017 11:59:59 PM	8631	0.16	0	0	0	0.56	0	0	0	0.05													0	0	0	1.96	0	0.16	0.48	11.89	0.75	0.64	0.48	0	0.6	0.6	0					0	0	0	0.08										0	0	
3/31/2017 11:59:59 PM	9357	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0					0	0	0	0				
3/31/2017 11:59:59 PM	9553	0.16	0	0	0	1.43	0	1.07	1.07	0									0	0	0	2.38	0	0	0	0	0	0.16	1.5	15.44	1.18	1.66	0.19	0	0	0	0					0	2.46	2.46	0										0	0	
3/31/2017 11:59:59 PM	9807	0.4	0	0.26	0.26	0.02	0	0	0	0													0	2.92	2.92	1.67	0	0.4	0.62	25.68	2.31	1.03	2.43	0	3.54	3.54	0.82																		0	0	
3/31/2017 11:59:59 PM	9955	0.11	0.14	0	0.14	0	4.4	0	4.4	0.49					0	0	0	0	0.24	0	0.24	0	0	0	0	0	0.11	0	0.17	5.02	0.44	0.28	0.11	0	0	0	0					7.27	0	7.27	0.61									0		0	
3/31/2017 11:59:59 PM	10250	0.2	0	0.04	0.04	0.06	0.01	0	0.01	0.28	0.5	0	0.5	5.47									0	0	0	0	0	0.2	0.29	16.53	1.4	0.48	0.6	0.01	1.93	1.93	0					0	0	0	0									0	0	0	
3/31/2017 11:59:59 PM	10849	0.12	0	0	0	0	0	0	0	0									0	0	0	0	0	0	0	0	0	0.12	0	9.73	0.57	0.12	6.58	0	2.65	2.65	0	0	0	0	0	0	0	0	0										0		
3/31/2017 11:59:59 PM	11145	0.78	0	2.24	2.24	0	0	0.02	0.02	0.19													0	0	0	0.27	0.04	0.74	0.93	73.82	7.07	1.71	1.04	0.18	1.27	1.09	0.24					0	0	0	0									0	0	18.21	
3/31/2017 11:59:59 PM	11640	0.14	0	0	0	0	0.14	0.19	0.32	0.14									0	0	0	0	0	0	0	0	0.13	0.01	0.14	8.65	0.76	0.29	0.14	0	0.49	0.49	0					0.43	0.59	1.01	0.35									0	0	0	
3/31/2017 11:59:59 PM	11837	0	0	0	0	0	0	0	0	0.83	0	0	0	5.31									0	0	0	0	0	0	0.08	0	0	0.08	1.46	0	0	0	0					0	0	0	0											0	
3/31/2017 11:59:59 PM	12030	1.03	0	0	0	0.78	0.04	0	0.04	1.69									0	0	0	0	1.88	0	1.88	2.66	0.02	1.02	1.01	27.8	5.14	2.04	2.3	0	0	0	0					0	0	0	1.31									0	0	0	
3/31/2017 11:59:59 PM	12142	0.08	0.4	0	0.4	0.76	0.1	0	0.1	1.51	0	0	0	10.48									0	0	0	0	0.08	0	1.59	5.38	0.44	1.66	0.08	0	0.44	0.44	0					0.2	0	0.2	0.97									0		0	
3/31/2017 11:59:59 PM	12179	0.27	0	0	0	0	0	0	0	0																	0	0.27	0	49.21	1.19	0.27	0.27	0	1.03	1.03	0					0	0	0	0										0		
3/31/2017 11:59:59 PM	12311	0.77	0.02	0.87	0.89	0.19	0.1	0.04	0.14	0.82	0.44	0	0.44	1.41	0.12	0.38	0.5	0.65	0	0.92	0.92	0.23	0.02	0.01	0.03	0.79	0.19	0.58	0.61	77.17	4.84	1.38	0.84	0.3	1.39	1.09	0.53	0	0	0	0	0.06	0.04	0.11	0.71					0.12	0.38	0.5	0.65	0	3.91	0.29	
3/31/2017 11:59:59 PM	12647	0.83	0	4.36	4.36	0	0	0	0	0.89	0	0	0	1.09					0	0	0	0	0	0	0	0	0	0.83	0.28	79.03	4.6	1.11	1.26	0	0	0	0					0	0	0	0										0	0	
3/31/2017 11:59:59 PM	12656	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0					0	0	1.62	0	0	1.62	1.15	0	2.31	2.31	0					0	0	0	0											0	
3/31/2017 11:59:59 PM	12937	0.2	0	0	0	0	0	32.51	32.51	0													0	0	0	0	0	0.2	0.53	14.67	0.9	0.73	0.2	0	2.98	2.98	0																		0	0	
3/31/2017 11:59:59 PM	12946	1.85	0.01	2.46	2.47	0.44	0.28	0.69	0.97	1.51	7.32	0	7.32	11.77					0	16.45	16.45	0.85	0	0	0	0	0.02	1.83	0.58	103.3	13.3	2.42	2.04	0.02	0.52	0.49	0.23	0	0	0	0	0	0.99	0.99	1.61									0	0	0	
3/31/2017 11:59:59 PM	12955	2.01	0.22	1.13	1.34	0.42	0	0	0	0.36													0	0	0	0	0.03	1.97	0.14	155.84	17.61	2.14	2.01	0	0.98	0.98	0					0	0	0	0									0	0	0	
3/31/2017 11:59:59 PM	13103	0.71	0	1.28	1.28	0.27	0	0.05	0.05	0.34													0	0	0	0	0	0.71	0.23	78.56	4.43	0.94	0.74	0.24	0.78	0.54	0.11					0	0.05	0.05	0.33										2.76	0	
3/31/2017 11:59:59 PM	13251	1.89	0	8.58	8.58	2.15	0	0.1	0.1	0.68									0	0	0	0					0	1.89	0.34	80.87	10.33	2.24	2.18	0	0.68	0.68	0					0	0	0	0										0	0	
3/31/2017 11:59:59 PM	13457	2.44	0	0	0	0	0	0	0	0									0	5.03	5.03	6.28	0	0	0	0	0	2.44	3.05	115.07	4.1	5.48	2.44	0	0	0	0					0	0	0	0										0	0	
3/31/2017 11:59:59 PM	14052	0.9	0	7.69	7.69	0	0	0	0	0.39													0	0	0	0	0	0.9	0.11	76.42	5.59	1.01	1.28	0.03	0.03	0	0.57					0	0	0	0.55										0	0	
3/31/2017 11:59:59 PM	14155	0.04	0	0.54	0.54	3.86	0	0.25	0.25	0.32					0	0	0	0	0	0	0	0.15	0	0	0	0	0	0.04	1.16	2.72	0.32	1.2	0.13	0	0.08	0.08	0.02					0	0.18	0.18	0.4										0	0	
3/31/2017 11:59:59 PM	14650	0.73	0	0	0	0	0	0.22	0.22	0.95													0	0	0	0	0	0.73	0.8	29.7	3.86	1.52	1.18	0	0.37	0.37	0					0	0	0	1.44										0	0	
3/31/2017 11:59:59 PM	14753	0.49	0	0	0	0	0	0	0	0									0	0	0	0	0	0	0	0	0	0.49	0	21.79	2.36	0.49	0.49	0	0	0	0					0	0	0	0										0		
3/31/2017 11:59:59 PM	14865	2.55	0	0.76	0.76	0	0	0	0	15.08	0	0	0	0					0	3.12	3.12	0	0	0	0	20.22	0	2.55	0.94	219.53	20.01	3.5	2.88	0.74	0.8	0.06	0					0	0	0	0										9.52	38.28	
3/31/2017 11:59:59 PM	14977	0.01	0	0	0	0.4	0.11	0	0.11	2.72									0	0	0	0.06	0	0	0	0	0.01	0	2.22	1.03	0.06	2.24	0.01	0	0	0	0					0.15	0	0.15	2.99									0		0	
3/31/2017 11:59:59 PM	16551	1.15	0	1.85	1.85	2.12	0.1	0	0.1	0.64	0.21	0	0.21	0.63	0	0	0	0	0	0	0	0	0	0	0	0	0.09	1.06	0.91	82.27	7.55	2.06	1.47	0	1.3	1.3	0.24					0.03	0	0.03	0.56									0	0	0	
3/31/2017 11:59:59 PM	16748	1.27	0	0	0	10.31	0	3.27	3.27	0									0	0	0	0	0	0	0	0	0	1.27	4.2	76.63	6.54	5.47	1.27	0	0.27	0.27	0					0	0	0	0										0	10.72	
3/31/2017 11:59:59 PM	17110	0	0	0	0	0	0	0	0	0													0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																				
3/31/2017 11:59:59 PM	17147	0.53	0	0.16	0.16	0.07	0.03	0.08	0.11	0.42					0	0	0	0	0	0	0	0	0	0.27	0.27	0.45	0	0.53	0.25	41.1	2.82	0.79	0.69	0.08	0.08	0	0.16					0	0.08	0.08	0.34					0	0	0	0	0	4.46	0.46	
3/31/2017 11:59:59 PM	17259	0.2	0	0	0	0	0.04	0	0.04	1.43					0	0	0	0	0	0	0	0	0	0	0	0	0.15	0.05	0.46	41.11	1.28	0.66	0.67	0	0	0	0					0	0	0	1.34									0	0	0	
3/31/2017 11:59:59 PM	17464	0.6	0	2	2	0.27	0.07	0	0.07	0.48	0.34	0	0.34	0.41					0	0	0	0	0	0	0	0.07	0.03	0.57	0.18	50.34	3.46	0.78	0.68	0	0	0	0					0	0	0	0.13									0	5.74	7.3	
3/31/2017 11:59:59 PM	17950	0.46	0.4	0.19	0.6	0	0	0	0	0.36					0	0	0	0	0	0.26	0.26	0.31	2.89	0	2.89	0	0.25	0.21	0.15	27.6	2.31	0.62	0.85	0.17	0.44	0.27	0					0	0	0	0.26									10.97	0	27.35	
3/31/2017 11:59:59 PM	17978	0.95					1.65	0	1.65	0.4																	0.82	0.13	1.42	59.02	1.13	2.37	2.69	0	0	0	0.07					0	0	0	0.53									0	0	0	
3/31/2017 11:59:59 PM	18050	0.69	0.14	0	0.14	0.55	0.59	0.05	0.64	2.86									0	0.2	0.2	0.56	1.27	0	1.27	4.5	0.1	0.59	0.81	46.73	3.98	1.5	0.69	0.26	0.26	0	0.05					0.19	0.19	0.39	2.25									0	0	0	
3/31/2017 11:59:59 PM	18135	2.83	0	0.98	0.98	1.76	0.07	1.76	1.83	0.22																	0	2.83	1.47	208.98	9.97	4.3	3.19	1.2	2.16	0.97	0.12					0	0	0	0									0	8.35	14.92	
3/31/2017 11:59:59 PM	18377	4.77					0	0	0	0																	0	4.77	0.53	584.52	29.41	5.3	4.77	0.52	1.06	0.53	0																		0	0	
3/31/2017 11:59:59 PM	18827	1.35	0	4.12	4.12	0.09	0.04	0	0.04	0.01					9.04	0	9.04	2.46					0	0.07	0.07	0.01	0.15	1.2	0.35	160.04	9.39	1.7	1.47	0.03	0.52	0.48	0.28					0	0	0	0.14					9.04	0	9.04	2.46	0	0	0	
3/31/2017 11:59:59 PM	18836	0.56	0	0	0	0	0.24	0	0.24	2.54													0	0	0	0	0.05	0.51	1.77	55.55	3.9	2.33	2.24	0.36	2.58	2.22	0					0.1	0	0.1	1.14									0	0	7.36	
3/31/2017 11:59:59 PM	18854	0.55	0.08	0.14	0.21	0.06	0	0.96	0.96	0									0	4.69	4.69	0.03	0	0	0	0	0.03	0.52	0.51	41.7	4.61	1.06	0.59	0	0	0	1.16					0	3.12	3.12	0									0	0	0	
3/31/2017 11:59:59 PM	19356	0.01	0	0	0	0.52	0	0.07	0.07	1.76													0	0	0	0	0	0.01	0.59	0.34	0.03	0.6	0.01	0	0	0	0					0	0	0	1.98										0	0	
3/31/2017 11:59:59 PM	19936	0.59	0	0.37	0.37	0.6	0	1.38	1.38	1.38									0	0	0	0	0	0.24	0.24	0	0	0.59	0.25	27.74	3.59	0.85	0.7	0.11	0.88	0.76	0					0	1.81	1.81	1.91										0	0	
3/31/2017 11:59:59 PM	19972	5.1	0	0	0	0	0	0	0	0																	0	5.1	1.87	398.53	11.65	6.98	5.1	0	0	0	0																		0	0	
3/31/2017 11:59:59 PM	20053	2.01	0	3.97	3.97	0	0	0	0	0.96	0	0	0	0					0	0	0	0	7.47	0	7.47	0	0.27	1.74	0.1	122.57	12.86	2.11	2.03	0	0.65	0.65	1.18					0	0	0	1.72									0	0	0	
3/31/2017 11:59:59 PM	20633	0.94	0	0	0	0.41	1.84	0	1.84	0													0	0	0	0	0.03	0.91	0.3	60.37	6.01	1.24	7.08	0	2.59	2.59	0					0	0	0	0									0	0	0	
3/31/2017 11:59:59 PM	20857	0.78	0	0.93	0.93	0.78	0	0	0	0									0	0.51	0.51	0	0	0	0	0	0	0.78	1.87	67.02	3.15	2.65	0.78	0.12	1.41	1.29	0					0	0	0	0										0	0	
3/31/2017 11:59:59 PM	21256	0.03	0	0	0	0	0.24	0	0.24	0													0	0	0	0	0.03	0	0	0.83	0.09	0.03	5.91	0	0	0	0					0	0	0	0									0			
3/31/2017 11:59:59 PM	21359	0.4	3.44	0	3.44	5.09	0.1	0	0.1	0.43									0.36	0	0.36	0.73	0	0	0	0	0.4	0	0.94	37.08	2.23	1.35	0.4	0	0	0	0					0	0	0	0.76									0		26.67	
3/31/2017 11:59:59 PM	21630	1.84	0	0.03	0.03	0.99	0.34	0.87	1.21	2.3													0	0	0	0	0.35	1.49	1.88	131.14	10.22	3.73	1.92	0	1.5	1.5	0.83					0	0.21	0.21	2.08									0	0	0	
3/31/2017 11:59:59 PM	21658	2.24	0	4.06	4.06	1.86	0	0.52	0.52	0.5	0	0	0	0					0	0	0	0	35.86	68.09	103.95	30.26	0.2	2.03	1.45	166.83	17.29	3.68	2.24	0.15	0.39	0.24	0					0	0.33	0.33	0.99									0	0	0	
3/31/2017 11:59:59 PM	22048	3.01	0	0.42	0.42	0.74	0	0.51	0.51	2.02					0	0	0	0	0	0	0	0	0	0	0	13.45	0	3.01	0.47	257.23	24.03	3.48	3.05	0	1.97	1.97	11.87					0	0.76	0.76	2.66										0	0	
3/31/2017 11:59:59 PM	22543	0.45	0	0	0	0.67	0	0	0	0.7													0	0	0	0	0	0.45	1.69	65.65	3.32	2.14	0.48	0.31	1.82	1.51	0					0	0	0	0.33										0	0	
3/31/2017 11:59:59 PM	22552	1.57	0	2.81	2.81	0.97	0	0	0	0									0	0	0	0	0	0	0	22.73	0	1.57	0.5	111.6	15.67	2.07	1.72	0.09	0.5	0.41	0					0	0	0	0										0	0	
3/31/2017 11:59:59 PM	22730	1.34	0	0.28	0.28	0	0.1	0	0.1	2.88					0	0	0	0					0	0	0	0	0.04	1.31	1.5	97.39	7.5	2.85	1.47	0.39	0.65	0.26	0					0	0	0	0									0	0	0	
3/31/2017 11:59:59 PM	22936	0.61	0	0.94	0.94	0	0	0	0	0									0	0	0	0	0	960.71	960.71	14.29	0	0.61	0.27	56.8	3.44	0.88	2.78	0.12	0.27	0.15	0					0	0	0	0										0	0	
3/31/2017 11:59:59 PM	23456	2.03	2.78	6.2	8.98	6.99	0.63	0	0.63	1.49	0	0	0	0					3.81	0	3.81	0.11	6.88	0	6.88	0.41	1.08	0.95	1.85	158.37	11.39	3.88	3	0	0	0	0					0	0	0	2.99									66.9	0	11.89	
3/31/2017 11:59:59 PM	23504	0.09	0.02	0.01	0.04	0.13	0	0.01	0.01	0.09	0	0	0	0									0	0	0	0	0.04	0.05	0.18	8.75	0.48	0.26	0.09	0.01	0.32	0.31	0.05					0	0	0	0									0	0	0	
3/31/2017 11:59:59 PM	23643	0.8	0	0	0	0.65	0.02	0.43	0.45	1.58													0	0	0	2.63	0	0.8	0.99	64.34	4.91	1.79	1.27	0	0.17	0.17	0.14	0	0	0	0	0.05	0.14	0.19	2.61									0	0	0	
