Reporting Period	ID RSSD	UBPR1795	UBPR3123	UBPR4635	UBPRC233	UBPRD582	UBPRE006	UBPRE019	UBPRE020	UBPRE021	UBPRE022	UBPRE023	UBPRE386	UBPRE388	UBPRE390	UBPRE391	UBPRE395	UBPRE397	UBPRE398	UBPRE399	UBPRE400	UBPRE401	UBPRE402	UBPRE404	UBPRE405	UBPRE406	UBPRE407	UBPRE408	UBPRE409	UBPRE410	UBPRE411	UBPRE412	UBPRE413	UBPRE543	UBPRE586	UBPRE587	UBPRE594	UBPRFB60	UBPRFB61	UBPRFB64	UBPRFB66	UBPRFB69	UBPRFB70	
3/31/2017 11:59:59 PM	1557	109	1025	117	0	0	1.15	0.86	3.17	2.35	2.07	2.07	50590	4.16	0.93	0.06	1.48	2.24		182.34	0	0			0		0	0		-0.79		21.33		182.34		0	0	0		0				
3/31/2017 11:59:59 PM	1669	8	2916	18	0	0	0.03	0.03	115.25	91.12	2.58	2.58	123051	27.59	0.06	0.03	7.55	0		0	0	0		0	0			0.04	0	0.26		-0.05		0	0	0	0	0	0	-0.07				
3/31/2017 11:59:59 PM	1829	6	3886	6	0	0	0.09	0.01	98.33	161.92	1.22	1.22	311500	0	0.01	0	0.77	0		0		0	0	0	0			0	0	2.21	3.72	0		0	0	0	0	0	0	0			0	
3/31/2017 11:59:59 PM	1856	-63	1042	0	0	0	0	-0.89			3.76	3.76	28426	2800	0	0.89		0		0	0	0		0	0			-2.59		0		0			0	0	0	0	0	0				
3/31/2017 11:59:59 PM	2040	-46	3056	18	0	0	0	-0.14			2.27	2.27	133608	103.23	0.05	0.19	1.31	0		0	0	0	0	0	0		0	-0.77		0		0		0	0	0	0	0	0	0				
3/31/2017 11:59:59 PM	2161	39	1166	41	0	0	0.16	0.17	11.46	7.47	1.23	1.23	91879	24.24	0.18	0.01	0.62	0		0	0	0			0		0	0		2	0	-43.24		0		0		0	0	1.24				
3/31/2017 11:59:59 PM	2376	0	29877	0	0	0	0	0			0.84	0.84	3484007	0	0	0	2.91	0	0	0		0	0	0	0			0		0					0	0	0	0	0					
3/31/2017 11:59:59 PM	2554	0	136	0	0	0	0.17	0			2.14	2.14	6344		0	0	1.33	0			0	0			0		0	0		0		0				0		0		0				
3/31/2017 11:59:59 PM	2732	-12	3965	0	0	0	0.05	-0.01			0.95	0.95	403933	17.91	0	0.01	1.49	0	0	-0.02		0	0	0	0			-0.06		-0.35		0		0	-0.03	0	0	0	0	-0.82				
3/31/2017 11:59:59 PM	2750	-4	650	0	0	0	0	-0.04			1.52	1.52	42595		0	0.04		0		0	0	0			0		0	0		-2.19		0		0		0	0	0	0	0				
3/31/2017 11:59:59 PM	3252	62	3324	156	0	0	0.92	0.25	17.69	13.4	3.31	3.31	100545	12.74	0.62	0.37	1.07	0.14		0	-0.02	-1.22			0.84		0.06	0.33	0	2.29		0			0		0.84	-1.22		1.31				
3/31/2017 11:59:59 PM	3458	4	395	15	0	0	0.13	0.05	24.5	24.69	1.26	1.26	31070	488.89	0.19	0.14	131.67	0		0	0	0		0	0		0	-0.85		2.87				0		0	0	0	0	3.92				
3/31/2017 11:59:59 PM	3720	-2	1726	0	0	0	0	-0.01			1.22	1.22	140461	57.14	0	0.01	4.48	-0.01	0	0	0	-0.02	0	0	0		0	0		0		0		0	0	0	0	0	-1.22	0				
3/31/2017 11:59:59 PM	3971	266	10236	550	0	0	0.31	0.15	3.52	9.62	1.52	1.51	694734	37.55	0.32	0.16	1.22	0.16	0	0.02	0	0.51	-0.04	0	-0.01		0.31	-0.07	-1.24	2.2		0		-0.86	0.05	0	-0.02	0.6	1.43	0				
3/31/2017 11:59:59 PM	4156	17	1996	21	0	0	0	0.05	26.35	29.35	1.35	1.35	146836	50	0.06	0.01	3.41	0.07		0	0	0.18	0	0	0		0	-0.05	0	0				0	0	0	0	0.2	0	0				
3/31/2017 11:59:59 PM	4231	-11	694	0	0	0	0.07	-0.1			1.51	1.51	46047	9.42	0	0.1	0.4	-0.02		0	-0.12	0			0			0		-0.79		0		0	0	0	0	0		-3.35				
3/31/2017 11:59:59 PM	4839	413	4981	414	0	0	0.36	0.69	2.7	3.02	2.05	2.05	238573	0.37	0.69	0	0.92	0.69		0		1.98	0	0	0.67			1.03		0.68		0		0	0	1.22	0	2.49	0	0				
3/31/2017 11:59:59 PM	5069	0	12665	0	0	0	-0.65	0			3.22	3.22	403727	0	0	0	0.44	0		0	0	0	0	0	0			0						0	0	0	0	0	0					
3/31/2017 11:59:59 PM	5135	129	4065	148	0	0	0.04	0.16	17.81	7.88	1.23	1.23	320504	18.81	0.18	0.02	2.75	-0.02		0	0	-0.07		0	0		0.04	1.78		0.46	5.22	0		0	0	0	0	-0.07	0	0.54				
3/31/2017 11:59:59 PM	5210	49	14145	129	0	0	0	0.02	75.92	72.17	1.49	1.48	937802	41.78	0.06	0.03	3.51	-0.03		0	0	0.01	0	0	-0.09		0	-0.01		1.89		0.15		0	0	0	-0.16	0.02	-0.11	0				
3/31/2017 11:59:59 PM	5461	-4	5389	2	0	0	0	0			1.52	1.52	342346	24.24	0	0.01	2.43	0	0	0	0	0	0	0	-0.01		0	0		-0.05		0		0	0	0	-0.01	0	0	0				
3/31/2017 11:59:59 PM	5751	-6	1979	29	0	0	0.65	-0.02			1.41	1.4	140218	500	0.08	0.1	1.78	0.04		0	0	0.45	0	0	-0.38		0	-0.18	0	-0.09		0		0	0	-0.88	0	0.49	0	-0.15				
3/31/2017 11:59:59 PM	6039	21	2988	26	0	0	0.11	0.05	29.14	35.57	1.62	1.62	179834	12.82	0.06	0.01	0.79	0.06		0.38	0	0	0	0	0		0	0		0	0	0		2.08	0	0	0	0	0	0				
3/31/2017 11:59:59 PM	6141	-5	338	6	0	0	0.1	-0.11			1.68	1.68	19010	22.45	0.13	0.23	0.62	0			0	0			0		0	0		-0.39		0					0	0						
3/31/2017 11:59:59 PM	6329	1727	8997	2264	0	0	1.18	1.41	2.7	1.3	1.82	1.82	488235	34.08	1.85	0.44	1.56	-0.01		-0.24	0	0.14	0	0	-0.01		0	-0.81		4.12	-1.4	0		0	-0.39	0.03	-0.16	0.04	3.38	4.55				
3/31/2017 11:59:59 PM	7009	0	0	0	0	0	0	0			0	0	219840		0	0												0		0		0												
3/31/2017 11:59:59 PM	7045	118	832	131	0	0	0.18	0.61	4.64	1.76	1.1	1.1	76924	4.67	0.68	0.07	0.48	0.61		0	0	0.91	0		0		0	0		1.4	-1.63	0		0	0	0	0	0.94	0	2.44				
3/31/2017 11:59:59 PM	7072	55	1700	55	0	0	0.04	0.14	6.13	7.73	1.04	1.04	162553	0	0.14	0	0.44	0.14		0	0	0.21	0	0	0			0		0		0		0	0	0	0	0.23	0					
3/31/2017 11:59:59 PM	7157	2	252	3	0	0	0	0.03	30.5	31.5	1.03	1.03	24830	200	0.05	0.02	7.41	0			0	0		0	0		0	0	0	0.19							0	0		0.37				
3/31/2017 11:59:59 PM	7456	39	740	39	0	0	0.14	0.24	6.74	4.74	1.11	1.11	65508	0	0.24	0		0		0	0	0			0		0	1.38		0.48		0		0	0	0	0	0	0	0				
3/31/2017 11:59:59 PM	7634	18	935	23	0	0	0.18	0.16	16.89	12.99	2.04	2.04	46042	4.47	0.2	0.04	2.53	-0.03		0	0	-0.07			0			-0.14		0		10.78		0	0		0	-0.07	0					
3/31/2017 11:59:59 PM	8033	51	1243	53	0	0	0.08	0.09	30.84	6.09	0.6	0.6	216198	38.1	0.1	0	0.44	0.1		0	0	0		0	0.59			-0.03		0		0.27		0	0	0.77	0	0	0	0				
3/31/2017 11:59:59 PM	8462	19	952	29	0	0	0.06	0.14	29.68	12.53	1.73	1.73	54480	90.91	0.21	0.07	0.56	0		0	0	0			0		0	0		0.8				0		0	0	0	0	1.06				
3/31/2017 11:59:59 PM	8631	0	429	0	0	0	0	0			1.38	1.38	30690	0	0	0	8.41	0		0	0	0			0			0		0		0			0	0	0	0	0	0				
3/31/2017 11:59:59 PM	9357	-1	3276	0	0	0	0	0			1.37	1.01	310374		0	0		0		0	0	0	0		0			0		0		0		0		0	0	0	0	0			0	
3/31/2017 11:59:59 PM	9553	-1	1004	0	0	0	0	0			1.04	1.04	94749	7.41	0	0	6.48	0		0	0	0	0	0	0		0	-0.05		0		0		0		0		0	0	0				
3/31/2017 11:59:59 PM	9807	-79	29336	167	0	0	0	-0.02			1.58	1.58	1883504	475.36	0.04	0.05	3.89	-0.02		-0.16		0.13	0	0	-0.02			-0.03		0		-1.86		-0.44	-0.1	0	-0.02	0.13	0.58					
3/31/2017 11:59:59 PM	9955	-1	1573	2	0	0	0	-0.01			2.1	2.1	75649	16	0.01	0.02		0		0	0	0	0	0	0		0	-0.07	0	0.45		0			0	0	0	0		0				
3/31/2017 11:59:59 PM	10250	-373	3115	28	0	0	-0.25	-0.58			1.19	1.19	256369	352.53	0.04	0.63	6.06	-0.1		0.15	0	-0.29	0	-0.28	-0.04			-1.94		0.04	0	1.7		0	0.2	0	-0.12	-0.25	-1.32	0				
3/31/2017 11:59:59 PM	10849	0	1542	0	0	0	0.05	0			1.23	1.23	123869	0	0	0	10.28	0		0	0	0	0	0	0		0	0		0		0		0	0	0	0	0	0	0				
3/31/2017 11:59:59 PM	11145	143	2032	150	0	0	0.25	0.3	6.63	3.55	1.06	1.05	191149	10.57	0.31	0.01	1.43	0.31		0	0	0.62	0	0	-0.01			0		0.4		0		0	0	0	-0.02	0.68	0	1.65				
3/31/2017 11:59:59 PM	11640	28	3769	47	0	0	0.02	0.05	49.18	33.65	1.66	1.66	215823	100	0.09	0.04	171.32	0		0	0	0	0	0	0		0	-0.03		0.38		24.28		0	0	0	0	0	0	0.22				
3/31/2017 11:59:59 PM	11837	0	959	0	0	0	0	0			2.29	2.29	39632	0	0	0		0		0	0	0	0	0	0			0		0	0	0		0	0	0	0	0	0	0				
3/31/2017 11:59:59 PM	12030	-1643	9715	505	0	0	0	-2.53			3.71	3.71	259562	107.53	0.78	3.31	3.66	-3.02		-2.65	-0.04	-4.28		0	-3.65			-0.41		0.42		-7.69		0	-3.32	-4.24	-0.08	-3.73	-89.01	-0.9				
3/31/2017 11:59:59 PM	12142	-18	1709	20	0	0	0.05	-0.06			1.45	1.45	117640	66.09	0.07	0.13		0		0	0	0	0	0	0			0		-0.66	4.18	0		0	0	0	0	0	0	0				
3/31/2017 11:59:59 PM	12179	-1	189	0	0	0	-0.24	-0.01			0.55	0.55	33387	133.33	0	0.01	2.03	0		0	0	0	0	0	0			0		-0.57				0		0	0	0	0	0				
3/31/2017 11:59:59 PM	12311	40135	671481	70790	0	74	0.3	0.24	9.65	4.18	1	0.99	67349250	50.19	0.42	0.18	1.72	0.12	0.4	-0.07	0.12	0.12	0.11	0.13	0.15		-0.08	-0.07	1.09	0.66	4.77	1.45		-0.4	-0.01	0.51	-0.36	0.14	0.13	0.43			0.99	
3/31/2017 11:59:59 PM	12647	0	1049	2	0	0	0	0			1.05	1.05	99713	100	0.01	0.01	1.27	0		0	0	0	0	0	0		0	0		0.18	0	-0.08		0	0	0	0	0	0	-0.63				
3/31/2017 11:59:59 PM	12656	1	233	3	0	0	0	0.04	31	58.25	2.06	2.06	10864	14.81	0.11	0.07		0		0	0	0			0		0	0	0	0.24				0	0	0	0	0	0	0.6				
3/31/2017 11:59:59 PM	12937	-4	2059	0	0	0	0.06	-0.01			1.36	1.36	144674		0	0.01	6.82	-0.01		0	0	-0.05	-0.02	0	0			0		0		0		0		0	0	-0.08	0					
3/31/2017 11:59:59 PM	12946	162	18140	473	0	0	0.27	0.06	36.59	27.99	1.79	1.79	1030806	33.8	0.18	0.12	0.98	0.03		-0.05	0	0.1	0	0	0		0	-0.06		1.36	0	0		-0.3	0	0	0.01	0.1	0	0				
3/31/2017 11:59:59 PM	12955	-1	1576	0	0	0	0.08	0			1.3	1.29	122014	20	0	0	0.65	0	0	0	0	0	0	0	0			-0.04		0		0		0	0	0	0	0	0	0				
3/31/2017 11:59:59 PM	13103	81	13881	114	0	0	0.1	0.02	61.4	42.84	0.91	0.91	1516084	11.54	0.03	0.01	1.27	0		0		0	0	0	0			0.12		0.07		0		0	0	0	0	0	0	0.05				
3/31/2017 11:59:59 PM	13251	-110	601	1	0	0	0.14	-1.73			2.34	2.34	25399	528.57	0.02	1.75	1.24	0		0	0	0		0	0		0	-12.55		-0.3				0	0	0	0	0	0	0				
3/31/2017 11:59:59 PM	13457	0	219	0	0	0	0.08	0			2.12	2.12	10469		0	0	0.87	0			0	0			0		0	0		0		0				0		0		0				
3/31/2017 11:59:59 PM	14052	0	492	0	0	0	0	0			1.18	1.18	41832	0	0	0	1.31	0		0	0	0	0	0	0			0		0		0		0	0	0	0	0	0	0				
3/31/2017 11:59:59 PM	14155	78	2280	98	0	0	0.16	0.2	11.21	7.31	1.44	1.44	154023	59.26	0.25	0.05	36.77	0.28	0	0	0	0	0	0	1.47		0	-0.1	0	0.89		3.66		0	0	0	3.86	0	0	1.78				
3/31/2017 11:59:59 PM	14650	100	532	102	0	0	0.56	1.84	2.17	1.33	2.45	2.45	21787	12.31	1.87	0.04	3.37	9.2		0	0	0			16.71			0.6		0.39		0			0	19.47	0	0	0	0				
3/31/2017 11:59:59 PM	14753	0	514	0	0	0	0	0			2.25	2.25	23017	0	0	0	4.59	0			0	0			0		0	0		0		0				0	0	0		0				
3/31/2017 11:59:59 PM	14865	-120	3585	0	0	0	0	-0.16			1.17	1.17	303574	85.11	0	0.16	0.46	-0.24		-0.04	0	-0.42	0	0	-0.63		0	0		0	0	0		0	-0.09	-0.97	0	-0.18	-5.46	0				
3/31/2017 11:59:59 PM	14977	-7	487	0	0	0	0.06	-0.08			1.29	1.29	36161	103.7	0	0.08		0			0	0		0	0		0	0		-0.63		0				0	0	0	0	-0.84				
3/31/2017 11:59:59 PM	16551	-286	3193	17	0	0	0	-0.5			1.4	1.4	229937	1756.52	0.03	0.53	1.32	0.02		0	0	0.05	0.43	0	0			-6.1	0	-0.04	0	0		0	0	0	0	0.01	0	-0.11				
3/31/2017 11:59:59 PM	16748	0	719	0	0	0	0	0			1.66	1.66	42041		0	0	1.3	0		0	0	0	0	0	0		0	0		0		0		0	0	0	0	0	0	0				
3/31/2017 11:59:59 PM	17110	0	279	0	0	0	0	0			0.38	0.38	74302		0	0		0				0	0					0		0		0						0						
3/31/2017 11:59:59 PM	17147	197	68225	1465	0	0	0.13	0.02	177.31	86.58	1.29	1.29	5180540	68.27	0.11	0.1	2.44	-0.03		0.01	-0.05	0.06	0.05	0	-0.11		0.22	0.1	0	0.25		0		0.07	0	0.06	-0.22	0.02	1.87	0.22			0	
3/31/2017 11:59:59 PM	17259	4	180	4	0	0	0	0.04	22.75	11.25	0.49	0.49	37061	0	0.04	0	10	0		0	0	0			0		0	0	0	0		0.54		0			0	0	0	0				
3/31/2017 11:59:59 PM	17464	-68	25357	544	0	0	0	-0.01			1.2	1.2	2116376	47.75	0.1	0.12	2.09	0	-0.97	-0.01	-2.09	0	-0.17	0	0.01		0	-0.22		2.31	-0.09	-1.34		0	-0.01	0.03	0	0.05	-1.8	-0.26				
3/31/2017 11:59:59 PM	17950	105	3732	112	0	0	0.11	0.19	13.56	8.89	1.68	1.68	217386	8.33	0.21	0.01	8.03	-0.01	0	0	0	-0.03	0		0		0	1.28	0	0.8		0		0	0	0	0	-0.03	0	0.83				
3/31/2017 11:59:59 PM	17978	0	2145	0	0	0	0	0			1.61	1.61	132941		0	0	12.05	0		0	0	0	0	0	0					0				0	0	0	0	0	0	0				
3/31/2017 11:59:59 PM	18050	37	4539	45	0	0	0.09	0.05	67.3	30.67	1.48	1.48	305051	16.84	0.06	0.01	2.5	0.04		0	0	0.13	0	0	0		0	-0.07		0.36		0		0	0	0	0	0.13	0	0.3				
3/31/2017 11:59:59 PM	18135	19	1125	28	0	0	0	0.09	4.63	14.8	1.35	1.35	84010	19.05	0.13	0.04	0.48	-0.01		0		-0.01	0	0	0			0.2		0				0	0	0		0	-0.02	0				
3/31/2017 11:59:59 PM	18377	0	252	0	0	0	0	0			0.82	0.82	30838		0	0	0.17	0		0	0	0	0		0					0				0	0		0	0	0					
3/31/2017 11:59:59 PM	18827	37	7380	42	0	0	0	0.02	99.62	49.86	0.85	0.85	866498	2.97	0.02	0	0.7	0.02		0	0	0.03	0.35	0	0.01			0	0	0.07		-0.01		0	0	0	0.01	0	0.07	0			0	
3/31/2017 11:59:59 PM	18836	58	1181	81	0	0	0.17	0.2	6.17	5.09	1	1	118660	15.97	0.27	0.08	1.97	0.1		0	0	0.13	0	0	0			0.17		0.93		0		0	0	0	0	0.15	0	2.74				
3/31/2017 11:59:59 PM	18854	-5	7038	0	0	0	0.1	0			1.33	1.33	524791	3.4	0	0	2.53	-0.01		0	0	-0.02	0	0	-0.01		0	0		0		0		0	0	-0.03	0	-0.02	0	0				
3/31/2017 11:59:59 PM	19356	1	873	5	0	0	0	0.01	224	218.25	1.89	1.89	45334	72.73	0.04	0.04	291	0		0	0	0	0	0	0			-0.07		0.2		0		0	0	0	0	0	0	0				
3/31/2017 11:59:59 PM	19936	-57	3381	3	0	0	0.11	-0.14			2.13	2.13	158071	68.18	0.01	0.15	3.6	-0.2		-0.85	0	0	0	0	-0.57		0	-0.02		0		0.08		0	-1.75	-0.97	0	0	0	0				
3/31/2017 11:59:59 PM	19972	6	544	6	0	0	0	0.06	53.17	22.67	1.28	1.28	42888	0	0.06	0	0.25	0.06		0	0	0.06						0		0				0				0.06	0					
3/31/2017 11:59:59 PM	20053	0	1267	0	0	0	0.12	0			1.64	1.64	76650	0	0	0	0.94	0		0	0	0	0		0		0	0		0	0	0		0	0	0	0	0	0	0				
3/31/2017 11:59:59 PM	20633	3	3028	4	0	0	0.13	0.01	201	252.33	1.56	1.56	190903	0.91	0.01	0	1.71	0.01		0	0	0.03	0	0	0			0		0		0		0	0	0	0	0.03	0	0				
3/31/2017 11:59:59 PM	20857	11	758	11	0	0	0	0.07	67.64	17.23	1.16	1.16	65030		0.07	0	1.49	0		0	0	0	0	0	0		0.15	0		0		0			0	0	0	0	0	0				
3/31/2017 11:59:59 PM	21256	0	121	0	0	0	0	0			3.39	3.39	3587	0	0	0		0		0	0	0	0	0	0			0		0		0			0		0	0		0				
3/31/2017 11:59:59 PM	21359	-19	329	1	0	0	0.04	-0.25			1.09	1.09	29956	4000	0.01	0.27		0		0	0	0			0		0	0		-2.51		0		0	0	0	0	0	0	-4.61				
3/31/2017 11:59:59 PM	21630	59	880	64	0	0	0.23	0.37	5.12	3.73	1.4	1.4	63602	12.12	0.4	0.03	0.94	0	0	0	0	0	0	0	0			0.77		0.68		45.8		0	0	0	0	0	0	2.35				
3/31/2017 11:59:59 PM	21658	-3	1646	1	0	0	0.07	-0.01			1.34	1.34	116084	24.24	0	0.01	0.66	0		0	0	0	0	0	0		0	0		0	0	-3.88		0	0	0	0	0	0	0				
3/31/2017 11:59:59 PM	22048	18	1791	24	0	0	0.26	0.05	49.5	24.88	1.17	1.17	147907	6.17	0.06	0.02	0.39	0		0	0	-0.01	0	0	0		0	-0.05	0	0.7		0		0	0	0	0	-0.01	0	1.12				
3/31/2017 11:59:59 PM	22543	2	690	2	0	0	0	0.01	-49	86.25	0.69	0.69	97742	0	0.01	0	1.52	0		0	0	0	0	0	0			0		1.14		0		0	0	0	0	0	0	2.47				
3/31/2017 11:59:59 PM	22552	-6	1259	0	0	0	0.12	-0.03			1.41	1.41	89219	51.06	0	0.03	0.9	0		0	0	0			0		0	-0.2		0		0		0	0	0	0	0	0	0				
3/31/2017 11:59:59 PM	22730	44	1074	73	0	0	0.12	0.21	8.23	6.1	1.38	1.38	82822	40.28	0.35	0.14	1.06	0		0	0	0	0	0	0			0	0	0.97		0		0	0	0	0	0	0	-0.39				
3/31/2017 11:59:59 PM	22936	-10	1176	13	0	0	0	-0.04			1.07	1.07	106866	35.8	0.05	0.09	1.76	-0.07	0	0	0	-0.08	-0.22	0	-0.11		0	0.09		0		21.92		0	0	0	-0.22	-0.05	-0.77	0				
3/31/2017 11:59:59 PM	23456	-1	1004	0	0	0	0.14	-0.01			1.28	1.28	78360	1.33	0	0.01	1.35	0		0	0	0	0	0	0		0	-0.04		0	0	0		0	0	0	0	0	0	0				
3/31/2017 11:59:59 PM	23504	86	26618	95	0	0	0.08	0.01	180.4	77.38	1	1	2614213	3.65	0.01	0	21.18	0	0	0	0	0	-0.01	0	0			0.08		-0.02	0	0		0	0	0	0	0	0	0				
3/31/2017 11:59:59 PM	23643	5	1346	46	0	0	0	0.02	139.8	67.3	1.25	1.25	107400	28.92	0.17	0.15	1.56	0		0	0	0	0	0	0			0		0.14		0		0	0	0		0	0	0.99				
3/31/2017 11:59:59 PM	23755	1	1498	3	0	0	0.04	0	334	374.5	1.18	1.18	129111	6.72	0.01	0.01	1.5	0		0	0	0	0	0	0			0		0.08		0		0	0	0	0	0	0	0				
3/31/2017 11:59:59 PM	24006	33	4830	37	0	0	0.07	0.02	91.03	36.59	0.62	0.62	775202	0.6	0.02	0	0.33	0.01	0	0		0.02	0	0	0			0.19		-1.1		0		0	0	0	0	0.03	0	-100				
3/31/2017 11:59:59 PM	24378	-3	192	0	0	0	0	-0.03			0.46	0.46	41888	35.29	0	0.03	0.71	-0.03		0		-0.03	0	0	0			0		0		0			0	0	0	0	-1.99	0				
3/31/2017 11:59:59 PM	24453	24	2656	26	0	0	0.51	0.05	43.79	27.67	1.25	1.24	205421	17.78	0.05	0	16.6	0.05	0	0	0	0.1	0	0	0			-0.03		0.08		0		0	0	0	0	0.11	0	0				
3/31/2017 11:59:59 PM	24659	43	466	44	0	0	0.28	0.57	4.84	2.71	1.53	1.53	29943	3.17	0.59	0.01	1.39	-0.03			0	-0.14		0	0		0	0		0	0	239.46				0		-0.17	0	0				
3/31/2017 11:59:59 PM	24668	448	9817	458	0	0	0.34	0.19	10.92	5.48	1.01	1.01	944078	25.32	0.19	0	28.96	-0.01		0	0	-0.01	0	0	0		0	0.57		0.15		0		0	0	0	0	-0.01	0	0				
3/31/2017 11:59:59 PM	24949	-46	6305	39	0	0	0	-0.08			2.6	2.59	245209	33.24	0.06	0.14	2.37	-0.08		-1.87	-0.52	0.09	0	0	0.01		0	-0.14		0.1	0	-0.2		0	-2.47	0.04	-0.01	0.14	-0.06	0				
3/31/2017 11:59:59 PM	25357	21	2556	29	0	0	0.53	0.03	71.9	30.43	0.89	0.89	285948	23.7	0.04	0.01	6.42	0		0	0	0	0	0	0		0	0		0.37		2.76		0	0	0	0	0	0	0				
3/31/2017 11:59:59 PM	25647	59	1461	59	0	0	0	0.33	1.24	6.19	1.98	1.98	70945	0	0.33	0	3.5	0.35		0	0	1.3	0	0	0			0		0		0			0	0	0	0	98.54					
3/31/2017 11:59:59 PM	26176	-139	4392	0	0	0	-0.32	-0.14			1.2	1.1	395400		0	0.14	1.05	-0.14		0		0		0	-1.22			0		0		0		0		-1.48	0	0	0					
3/31/2017 11:59:59 PM	26242	9	2768	52	8	0	0.07	0.01	145.56	76.89	0.87	0.87	323042	59.31	0.06	0.05	14.72	0		0	0	0.01	0	0	0		0	0		0.34	2.22	0		0	0	0	0	0.01	0	0				
3/31/2017 11:59:59 PM	26457	-1	197	0	0	0	0.01	-0.02			0.88	0.88	21629		0	0.02		-0.02		0	0	-0.07	0	0	0		0	0	0	0				0	0	0	0	-0.08	0	0				
3/31/2017 11:59:59 PM	26765	-57	5187	12	0	0	0.16	-0.06			1.3	1.3	410222	30.3	0.01	0.07	2.78	-0.03		-0.12	0	-0.03	0	0	-0.03		0	-0.06		-0.87		0		-0.36	-0.02	-0.04	0	-0.03	0	-0.93				
3/31/2017 11:59:59 PM	27070	15	1000	15	0	0	0.01	0.02	102.6	16.67	0.26	0.26	381247	0	0.02	0	0.97	0.01		0		0.01	0	0	0					1.69	2.91	0		0	0	0	0	0.01	0	0				
