Reporting Period	ID RSSD	UBPRD490	UBPRD646	UBPRD647	UBPRD648	UBPRD649	UBPRD650	UBPRE392	UBPRE632	UBPRE657	UBPRE658	UBPRE663	UBPRE880	UBPRE881	UBPRE882	UBPRE883	UBPRE884	UBPRE885	UBPRE886	UBPRE887	UBPRE888	UBPRE889	UBPRE890	UBPRE891	UBPRE892	UBPRE893	UBPRE894	UBPRE895	UBPRFB78	UBPRFB79	UBPRFB80	UBPRFB81	UBPRFB82	UBPRFB83	
6/30/2017 11:59:59 PM	350572	44.72	8.32	66.29	12.34	223.99	41.69	15.5	27.45	17.26	113.72	39.54	24.04	6.07	173.2	157.7	361.74	0	40.09	110.49	23.66	0	0	0	1.25	0		0	55.14	19.03		5.44			
6/30/2017 11:59:59 PM	350657	3.13	0.61	20.61	4.04	72.94	14.3	17.49	2.93	0.19	130.33	0	15.47	0	69.81	52.32	218.73	0	53.13	130.41	105.62	0	0	0	2.3	0		0	130.33	0		31.21			
6/30/2017 11:59:59 PM	350750	62.59	9.62	181.38	27.87	302.52	46.48	105.04	50.99	11.6	300.25	16.81	0.23	13.74	226.19	121.14	603	0	0	18.42	1.54	0	6.88	0	22.05	0		0	278.54	4.91		0.84			
6/30/2017 11:59:59 PM	351131	22.96	12.01	93.79	49.04	93.79	49.04	62.62	0.41	22.55	18.33	0	5.48	8.2	62.62	0	117.6	0	0	38.56	35.09	2.42	0	0	0	0		0	18.33	0		1.44			
6/30/2017 11:59:59 PM	351560	45.05	9.63	218.85	46.77	273.1	58.37	156.77	14.59	30.46	24.13	3.06	2.07	17.03	211.02	54.26	299.3	0	0	169.41	1.47	0	0	0	0.13	0		0	21.07	0		0			
6/30/2017 11:59:59 PM	351850	91.01	13.05	188.65	27.04	249.59	35.78	85.52	33	58.01	201.74	0	34.63	12.12	146.46	60.94	485.96	0	8.88	146.71	37.7	0	2.1	0	16.22	0		0	193.83	7.91		17.4			
6/30/2017 11:59:59 PM	351878	0.73	0.11	5.82	0.88	18.17	2.75	0	0	0.73	518.2	15.38	5.05	5.08	12.35	12.35	541.41	0	0.59	86.21	33.39	0	0	0	0	0		0	493.38	9.44		22.71			
6/30/2017 11:59:59 PM	352035	2.22	0.3	183.83	24.99	220.44	29.97	56.84	2.22	0	34.66	2.72	0	124.77	93.46	36.62	255.11	0	0	479.18	1.59	0	0	0	0.25	0		0	30.07	1.88		0			
6/30/2017 11:59:59 PM	352370	4.38	1.13	15.43	3.97	26.1	6.72	10.28	0.47	3.91	265.22	11.97	37.9	0.76	20.96	10.67	329.22	0	9.37	23.29	26.02	0	0.45	0	0.03	0		0	252.79	0.47		13.15			
6/30/2017 11:59:59 PM	352651	32.78	9.42	78.13	22.46	98.33	28.27	10.57	8.23	24.54	59.89	10.85	0.91	16.22	30.77	20.2	140.58	0	28.12	178.27	0.81	0	0	0	0.04	0		18.56	49.04	0		0.23			
6/30/2017 11:59:59 PM	352745	11.35	1.4	41.61	5.12	77.23	9.5	22.05	10.38	0.97	289.68	40.1	80.86	8.21	57.67	35.62	447.77	0	31.67	50.4	282.86	2.49	0	0	0.36	0		0	239.32	10.26		187.41			
6/30/2017 11:59:59 PM	352772	78.27	11.31	296.01	42.79	419.26	60.6	179.18	35.21	43.07	122.9	45.86	15.11	30.52	302.43	123.25	549.24	0	16.74	105.4	11.09	1.83	8.53	0	0.78	0		8.03	74.25	2.8		0.81	0	0	
6/30/2017 11:59:59 PM	352820	4.76	1.23	21.87	5.67	44.43	11.52	17.11	4.76	0	147.6	16.49	0	0	39.67	22.56	192.03	0	0	110.57	62.1	0	20.77	0	0.37	0		0	129.64	1.47		30.46			
6/30/2017 11:59:59 PM	353238	72.7	13.25	178.59	32.54	294.23	53.61	96.9	28.74	43.96	180.99	36.59	6.96	8.99	212.54	115.64	482.19	0	0	43.44	20.16	0	2.95	0	0.11	0		0	140.42	3.98		12.46			
6/30/2017 11:59:59 PM	353546	6.03	1.23	23.41	4.77	65.82	13.41	11.42	0	6.03	229.39	15.03	76.17	5.96	53.83	42.41	371.38	0	43.98	45.9	22.2	7	7.33	0	0	0		0	206.81	7.55		5.03			
6/30/2017 11:59:59 PM	353555	14.38	2.41	32.95	5.53	91.73	15.4	13.3	2.79	11.59	45.76	4.89	27.2	0	72.08	58.78	159.42	0	93.46	193.85	126.35	0.95	0.01	0	22.39	0		5.27	35.13	5.74		95.28	0	0	
6/30/2017 11:59:59 PM	353724	136.15	13.66	324.29	32.55	566.95	56.9	145.7	64.43	71.72	275.73	36.86	21.07	39.49	388.35	242.65	860.79	4.12	13.4	94.73	19.62	0	0	0	3.75	0		2.95	222.87	16		5.34			
6/30/2017 11:59:59 PM	353957	0	0	0.47	0.29	7.51	4.64	0.47	0	0	12.66	0	28.39	0	7.51	7.05	48.57	0	89.39	7.81	16.3	0	0	0	0	0		0	12.66	0		5.19			
6/30/2017 11:59:59 PM	354057	16.54	13.02	40.81	32.12	95.36	75.07	21.44	1.31	15.23	15.89	0	0.87	2.82	76	54.56	112.13	0	0.4	9.45	4.94	0	0	0	0.11	0		0	15.04	0.85		1.02			
6/30/2017 11:59:59 PM	354253	0	0	18.97	3.29	20.96	3.64	18.97	0	0	36.5	0	113.47	0	20.96	1.98	170.92	0	319.56	44.67	18.11	1.36	12.72	0	10.48	0		0	36.5	0		8.14			
6/30/2017 11:59:59 PM	354310	37.91	4.86	226.37	29.04	329.76	42.3	170.22	14.42	23.48	170.14	43.45	19.74	14.51	273.61	103.39	515.91	0	1.92	174.68	6.13	0	51.2	0	0.88	28.89		3.73	121.8	4.88		0.01	0	28.89	
6/30/2017 11:59:59 PM	354552	37.26	10.89	90.22	26.37	126.87	37.08	7.88	13.43	23.84	71.7	0.16	61.53	45.08	44.53	36.65	260.1	0	37.04	25.45	5.73	0	7	0	3.37	3.46		0	67.53	4.01		2.59	0	3.46	
6/30/2017 11:59:59 PM	354851	0	0	53.45	7.99	53.45	7.99	53.45	0	0	41.06	0	199.57	0	53.45	0	294.07	0	180.67	169.69	9.35	0	0	0	0	15.45		0	38.93	2.12		3.84			
6/30/2017 11:59:59 PM	355120	44.47	7.94	210	37.5	315.87	56.4	159.09	1.8	42.67	158.07	8.85	7.13	6.44	264.96	105.87	481.07	0	0.69	62.44	11.81	0	3.5	0	0.53	0		0	148.03	1.2		3.74			
6/30/2017 11:59:59 PM	355559	39.92	6.37	180.57	28.8	323.22	51.55	83.48	18.89	21.03	170.62	41.88	0.25	57.17	226.13	142.66	494.09	0	0.01	119.33	12.43	0	1.08	0	0.04	0		0	123.06	5.68		5.57			
6/30/2017 11:59:59 PM	355737	0	0	0	0	12.09	3.41	0	0	0	83.65	5.23	38.53	0	12.09	12.09	134.27	0	93.69	37.72	81.76	0	6.69	0	0	0		0	78.41	0		62.76			
6/30/2017 11:59:59 PM	355858	14.14	4.44	128.83	40.44	144.28	45.28	98.87	1.33	12.81	23.3	0.52	21.31	15.82	114.31	15.45	188.9	0	28.87	30.34	69.55	66.64	0	0	0.94	0		0	22.15	0.64		1.08	0	0	
6/30/2017 11:59:59 PM	356239	4.09	0.68	18.18	3.01	82.4	13.65	4.17	1.34	2.76	103.75	5.82	121.92	9.92	68.39	64.23	308.07	0	174.63	74.32	37.06	2.49	1.22	0	0.62	7.84		0	92.08	5.86		21.23			
6/30/2017 11:59:59 PM	356659	3.6	0.62	45.3	7.81	89.06	15.36	29	3.46	0.14	347.42	0.21	61.35	12.7	72.76	43.76	497.84	0	44.33	24.76	12.46	0	0.4	0	0.17	0		0	346.68	0.53		6.8			
6/30/2017 11:59:59 PM	356752	7.09	3.46	8.97	4.38	25.72	12.56	1.88	0	7.09	101.11	0	1.04	0	18.63	16.75	127.87	0	0	26.41	49.77	0	0.75	0	0	0		0	101.11	0		31.7			
6/30/2017 11:59:59 PM	357049	6.22	4.18	32.64	21.94	59.77	40.18	26.42	1.51	4.71	78.33	9.66	2.26	0	53.56	27.13	140.36	0	0.12	4.23	4.02	0	0	0	0.01	0		0	64.66	4.01		0.66			
6/30/2017 11:59:59 PM	357151	46.73	11.45	55.81	13.67	109.51	26.82	9.08	39.64	7.09	29.37	6	38.74	0	62.78	53.7	177.62	0	4.18	211.92	12.63	0	0	0	1.89	0		0	20.35	3.03		9.37			
6/30/2017 11:59:59 PM	357526	49.4	11.45	134.1	31.09	234.66	54.4	68.93	2.02	47.37	121.52	7.91	0	15.78	169.48	100.56	356.18	0	0	42.06	26.9	0	6.21	0	0	0		0	112.61	0.99		6.72			
6/30/2017 11:59:59 PM	357553	7.87	1.77	38.75	8.72	42.91	9.65	22.9	3.9	3.97	22.77	0	175.34	0	27.05	4.15	233.03	0	156.72	16.62	23.25	0	9.84	0	0.95	4.12		7.99	22.77	0		14.77			
6/30/2017 11:59:59 PM	357777	2.95	0.57	10.41	2	67.19	12.95	2.88	2.95	0	418.94	21.79	0	4.57	59.66	56.78	486.13	0	0	27.26	6.09	0	0	0	0	0		0	377.05	20.1		0.15			
6/30/2017 11:59:59 PM	357937	89.3	15.7	237.1	41.68	340.01	59.77	134.11	19.64	69.66	183.26	27.04	0	13.7	237.02	102.91	523.27	0	0.36	35.18	10.03	0	0	0	0	0		0	152.38	3.85		0.92			
6/30/2017 11:59:59 PM	358112	9.61	2.39	45.42	11.32	96.19	23.98	35.22	8.82	0.79	194.75	2.2	13.35	0.59	85.99	50.77	304.29	0	1.85	43.78	46.41	0	4.33	0	0.55	0		0	190.77	1.78		21.64			
6/30/2017 11:59:59 PM	358149	0	0	10.58	6.67	10.58	6.67	10.58	0	0	14.77	0	27.33	0	10.58	0	52.68	0	49.47	48.74	7.7	0	0	0	0	0		0	14.77	0		2.29			
6/30/2017 11:59:59 PM	358233	50.77	11.22	93.93	20.76	153.5	33.92	25.08	19.66	31.12	194.9	0.41	11.18	18.08	84.65	59.57	359.58	0	8.4	41.86	41.74	0	0.4	0	1.01	0		0	193.68	0.81		13.55			
6/30/2017 11:59:59 PM	358448	3.46	0.97	4.3	1.2	30.5	8.53	0.84	0.09	3.37	279.38	12.07	12.23	0	27.04	26.21	322.11	0	2.09	11.58	20.25	0	1.72	0	0.04	0		0	263.52	3.78		10.05			
6/30/2017 11:59:59 PM	358756	0	0	22.56	4.14	33.08	6.08	22.56	0	0	149.63	0	98.07	0	33.08	10.52	280.79	0	136.43	76.52	23.77	0	0	0	0	27		0	149.63	0		14.74			
6/30/2017 11:59:59 PM	359324	85.83	9.39	167.05	18.28	298.81	32.69	60.69	9.55	76.28	458.84	76.55	5.35	20.53	192.44	131.76	763.01	0	9.82	95.28	12.76	0	0	0	33.11	0		0	379.12	3.17		2.48			
6/30/2017 11:59:59 PM	359472	1.55	0.55	28.08	10.01	28.08	10.01	15.86	1.55	0	233.59	0.46	0	10.66	15.86	0	261.66	0	0	0	18.72	0	0	0	0	0		0	230.58	2.55		0			
6/30/2017 11:59:59 PM	359650	0	0	0	0	18.78	4.37	0	0	0	158.86	0	21.82	0	18.78	18.78	199.47	0	73.16	94.16	58.45	0	0	0	0	5.01		0	158.86	0		36.95			
6/30/2017 11:59:59 PM	359744	12.68	3.16	81.2	20.26	81.2	20.26	41.55	4.21	8.46	90.43	0	77.66	26.98	41.55	0	249.29	0	79.54	51.58	16.56	0	3.75	0	0	0		0	89.3	1.13		12.38			
6/30/2017 11:59:59 PM	359838	35.75	10.4	143.85	41.84	162.12	47.15	83.59	1.66	34.09	83.76	4.76	33.21	24.51	101.86	18.27	279.09	0	6.22	31.45	11.6	0	9.95	0	5.5	0		0	78.8	0.2		0			
6/30/2017 11:59:59 PM	360777	1.35	0.36	1.35	0.36	59.76	15.74	0	1.35	0	317.96	0	0	0	58.41	58.41	377.72	0	0	0	4.15	0	0	0	0	0		0	317.96	0		0			
6/30/2017 11:59:59 PM	361055	37.47	6.61	311.31	54.88	369.7	65.18	226.31	10.2	27.27	58.09	18.46	2.25	47.52	284.7	58.39	430.04	0	0	85.88	48.51	4.65	1.58	0	1.21	0		0	38.88	0.75		4.93			
6/30/2017 11:59:59 PM	361167	62.18	14.8	201.55	47.98	228.11	54.3	128.09	21.81	40.38	99.41	0.72	0.47	11.02	154.65	26.55	327.73	0	0.85	23.53	15.44	0.28	49.03	0	3.47	0		0.25	97.42	1.27		8.29	0	0	
6/30/2017 11:59:59 PM	361279	88.08	10.79	246.48	30.21	350.74	42.98	141.52	43.53	44.55	304.25	17.56	4.28	16.87	245.79	104.27	659.27	0	14.66	104.2	34.47	0	3.4	0	0	0		0	284.86	1.82		16.09			
6/30/2017 11:59:59 PM	361354	0	0	15.24	7.93	27.58	14.34	10.5	0	0	14.21	0	35.39	4.75	22.83	12.34	77.18	0	49.5	30.5	34.69	0	0	0	0.39	0		0	12.09	2.12		15.21			
6/30/2017 11:59:59 PM	361439	95.76	12.79	235.75	31.49	347.96	46.47	82.72	35.71	60.05	323.03	25.44	10.61	57.27	194.93	112.21	681.6	0	1.37	51.24	14.45	0	0	0	0.09	0		0	278.24	19.35		3.75	0	0	
6/30/2017 11:59:59 PM	361653	58.47	10.03	151.18	25.94	276.62	47.46	86.47	14.16	44.31	27.8	0	28.53	6.24	211.91	125.44	332.94	0	23.18	219.17	7.55	0	0	0	0.03	0		0	27.75	0.05		4.46			
6/30/2017 11:59:59 PM	362043	18.11	2.97	28.07	4.6	96.99	15.91	0	18.11	0	184.13	17.05	162.77	9.96	68.93	68.93	443.89	0	111.76	41.08	10	0	2.79	0	0	0		0	165.39	1.68		7.02			
6/30/2017 11:59:59 PM	362155	58.32	10.44	111.2	19.91	206.76	37.02	46.56	29.38	28.94	114.77	0	84.7	6.33	142.11	95.55	406.23	0	36.72	69.91	44.13	0	0.74	0	0.8	0		0	114.77	0		9.67			
6/30/2017 11:59:59 PM	362717	5.57	0.84	269.64	40.66	360.87	54.42	205.82	0.24	5.34	150.71	34.94	9.24	58.25	297.05	91.23	520.83	0	3.32	71.37	69.22	3.91	1.54	0	0.05	0		0	113.45	2.32		25.76	0	0	
6/30/2017 11:59:59 PM	362753	7.49	1.79	15.47	3.7	42.27	10.1	5.59	0	7.49	267.25	18.92	22.81	2.4	32.39	26.8	332.33	0	37.85	26.15	21.49	0	0	0	0.58	0		0	231.29	17.03		10.53			
6/30/2017 11:59:59 PM	362856	3.27	2.28	3.27	2.28	50.44	35.23	0	0.32	2.94	31.45	0	0.25	0	47.17	47.17	82.14	0	16.67	13.25	30.93	0	0	0	0.16	0		0	31.24	0.2		2.27			
6/30/2017 11:59:59 PM	362940	0	0	2.79	1.14	44.05	17.96	0.54	0	0	100.57	0	21.14	2.25	41.8	41.26	165.76	0	8.31	28.1	43.05	0	0	0	0.09	0		0	93.92	6.65		26.64			
6/30/2017 11:59:59 PM	363442	0	0	0	0	35.74	10.06	0	0	0	5.34	0	210.05	0	35.74	35.74	251.12	0	66.31	29.98	5.11	0	2.65	0	0.02	0		0	5.34	0		5.09			
6/30/2017 11:59:59 PM	363648	0.07	0.03	12.2	4.43	12.2	4.43	12.13	0	0.07	59.09	0.05	95.02	0	12.13	0	166.31	0	74.01	28.99	6.13	0	0	0	0.03	0		0	58.93	0.11		2.81			
6/30/2017 11:59:59 PM	363657	8.02	1.89	50.8	11.96	114.52	26.97	31.54	2.71	5.31	105.32	9.17	3.59	1.95	95.26	63.72	214.15	0	3.77	96.33	90.61	0	14.78	0	5.03	0		9.28	88.86	7.3		66.53	0	0	
6/30/2017 11:59:59 PM	363778	30.8	4.42	67.98	9.76	176.32	25.31	1.05	0	30.8	503.11	23.55	5.03	36.13	109.39	108.34	684.47	0	0	0	0.33	0	0	0	12.85	0		0	476.22	3.35		0.25			
6/30/2017 11:59:59 PM	364131	37.03	5.38	103.17	14.98	170.73	24.79	62.34	20.27	16.76	261.47	3.57	114.15	3.8	129.9	67.56	546.35	0	18.64	86.3	29.14	0.07	7.25	0	0.92	0		0	257.3	0.6		8.53			
6/30/2017 11:59:59 PM	364270	36.6	5.7	88.93	13.85	88.93	13.85	35.92	4.67	31.93	349.32	0	0	16.41	35.92	0	438.25	0	0	84.3	119.42	0	0	12.01	0	0	0	0	349.32	0	0	88.88	0	0	
6/30/2017 11:59:59 PM	364430	69.2	10.69	126.37	19.52	251.03	38.78	40.34	28.73	40.48	221.45	14.9	65.07	16.82	165.01	124.67	537.55	0	8.21	40.01	34.71	0	26.32	0	0.6	0		0	193.36	13.19		13.18			
6/30/2017 11:59:59 PM	364449	16.67	3.44	130.99	27.03	227.26	46.89	90.44	7.52	9.15	128.73	26.72	9.93	23.36	186.71	96.27	365.4	2.86	6.15	85.1	23.28	0	0	0	1.84	0		0.52	97.66	4.34		1.19	0	0	
6/30/2017 11:59:59 PM	364850	26.26	3.79	63.73	9.21	135.04	19.51	37.47	13.98	12.28	330.26	5.98	45.45	0	108.78	71.31	510.75	0	41.05	63.22	76.53	0	0	0	0.45	0		0	295.65	28.63		52.71			
6/30/2017 11:59:59 PM	365325	92.67	13.6	364.89	53.54	442.28	64.9	232.58	23.98	68.69	171.95	34.34	0.76	38.83	309.97	77.39	614.17	0	0.01	30.79	7.16	0	21.18	0	8.19	0		0.82	131.49	6.12		5.95	0	0	
6/30/2017 11:59:59 PM	365576	30.86	3.77	171.19	20.91	265.84	32.47	117.98	18.41	12.45	461.95	37.23	0	22.35	212.63	94.65	727.79	0	0	86.1	4.8	0	0	0	0	0		0	412.41	12.32		2.4			
6/30/2017 11:59:59 PM	365745	5.58	1.5	96.02	25.78	148.19	39.78	82.45	4.42	1.15	52.64	5.15	10.14	8	134.62	52.17	210.97	0	11.73	131.79	17.92	0	0	0	0.12	0		0	45.28	2.21		6.82			
6/30/2017 11:59:59 PM	365848	4.88	1.69	4.88	1.69	6.77	2.34	0	2.67	2.21	203.31	10.52	0.96	0	1.88	1.88	211.04	0	1.94	42.47	28.65	3.43	5.5	0	0.04	0		0	186.41	6.38		3.37			
6/30/2017 11:59:59 PM	365950	17.22	4.05	81.01	19.03	153.53	36.06	52.9	9.72	7.51	139.35	1.64	91.13	10.89	125.42	72.52	384.02	0	19.49	5.16	17.03	0	0	0	0.04	0		0	132.7	5.01		5.33			
6/30/2017 11:59:59 PM	366078	29.29	3.97	93.77	12.69	235.95	31.94	58.41	10.56	18.73	388.1	97.9	4.08	6.06	200.6	142.18	628.12	0	6.77	88.72	13.72	0	0.8	0	0.64	0		0	276.63	13.56		1.8			
6/30/2017 11:59:59 PM	366238	90.83	12.62	256.98	35.7	375.7	52.2	150.87	12.91	77.92	92.86	17.7	141.82	15.28	269.59	118.72	610.38	1.17	3.11	68.79	22.2	0	14.08	0	0.01	0		0	72.95	2.21		1.83	0	0	
6/30/2017 11:59:59 PM	366247	5.81	1.12	32.36	6.26	62.71	12.13	21.64	5.81	0	100.48	0	143.05	0	51.99	30.35	301.33	0	138.66	56.17	19.18	0	0.34	0	1.5	0		4.91	99.81	0.67		12			
6/30/2017 11:59:59 PM	366359	2.76	0.52	17.2	3.25	17.2	3.25	13.2	2.76	0	199.17	0	36.33	1.25	13.2	0	252.7	0	63.7	84.11	101.25	0	29.77	0	0	0		0	199.17	0		34.9			
6/30/2017 11:59:59 PM	366658	17.34	3.48	61.13	12.26	134.03	26.88	43.79	15.05	2.28	206.66	2.87	26.1	0	116.69	72.9	366.79	0	19.09	67.55	43.52	0	0	0	0	1.58		0	194.21	9.58		12.02			
6/30/2017 11:59:59 PM	366854	138.7	21.26	243.6	37.34	355.54	54.49	104.07	0	138.7	123.26	0	60.19	0.83	216	111.93	538.98	0	21.01	60.55	25.14	0	2.27	0	4.51	0		0	123.26	0		18.58			
6/30/2017 11:59:59 PM	367150	6.85	1.29	27.46	5.16	28.38	5.33	20.62	6.85	0	247.39	0	51.53	0	21.53	0.91	327.3	0	60.69	52.13	88.47	1.06	3.32	0	0.08	0		0	247.18	0.21		56.66			
6/30/2017 11:59:59 PM	367178	35.75	7.3	87.33	17.83	182.05	37.18	16.45	23.05	12.7	253.97	27.17	8.9	35.13	111.18	94.72	444.93	0	0	41.77	3	0	0	0	0	0		0	226.1	0.7		2.28			
6/30/2017 11:59:59 PM	367431	37.05	6.52	104.83	18.44	154.53	27.19	44.83	10.41	26.64	264.19	15.84	26.4	22.95	94.54	49.71	445.12	0	1.49	83.17	38.45	2.13	0.13	0	0	0		0	239.36	8.99		11.12			
6/30/2017 11:59:59 PM	367543	22.35	5.97	102.96	27.49	102.96	27.49	80.08	0	22.35	75.72	14.63	68.89	0.52	80.08	0	247.56	0	54.01	58.06	13.3	0	0	0	0	1.61		0	55.17	5.92		10.79			
6/30/2017 11:59:59 PM	367954	65.87	10.84	151.5	24.92	255.8	42.08	67.15	24.5	41.38	142.73	1.12	34.87	18.48	171.45	104.3	433.4	0	47.3	78.43	45.04	0	3.03	0	0.74	0		0	141.61	0		11.77			
6/30/2017 11:59:59 PM	368054	3.5	1.66	3.5	1.66	11.18	5.31	0	1.27	2.23	57.5	0	28.32	0	7.68	7.68	97	0	51.54	31.51	27.37	0	0	0	3.1	0		0	57.5	0		11.91			
6/30/2017 11:59:59 PM	368344	3.15	0.54	21.3	3.66	95.59	16.44	18.15	0	3.15	147.91	11.27	126.34	0	92.44	74.29	369.84	0	132.51	56.64	14.83	2.54	7.1	0	0.39	0		0	132.81	3.83		8.13			
6/30/2017 11:59:59 PM	368522	6.92	1.29	160.4	29.93	183.56	34.25	44.91	6.92	0	296.81	5	0	108.57	68.07	23.16	480.37	0	0.02	37.23	7.81	0	10.72	0	0	0		0	284.24	7.57		3.21			
6/30/2017 11:59:59 PM	368933	7.78	1.43	14.01	2.57	30.18	5.55	5.9	0.11	7.67	115.86	2.38	155.02	0.33	22.07	16.16	301.06	0	134.64	50.51	55.76	0	1.97	0	0.24	0		0	111.03	2.45		25.99			
6/30/2017 11:59:59 PM	368951	10.24	2.06	82.7	16.67	100.6	20.28	52.52	9.62	0.63	126.27	3.35	90.36	19.94	70.41	17.9	317.22	0	56.97	79.29	17.54	4.97	0	0	0.43	24.73		0	121.45	1.46		5.64			
6/30/2017 11:59:59 PM	369453	0.27	0.05	69.63	12.87	115.9	21.43	55.49	0	0.27	44.35	0	105.56	7.95	101.77	46.27	259.91	0	160.49	98.63	21.51	0	0.36	0	0	0		5.91	44.13	0.22		11.84			
6/30/2017 11:59:59 PM	369659	76.41	9.22	251.48	30.35	397.78	48	163.28	18.48	57.93	118.12	0	37.95	11.79	309.58	146.3	553.85	0	43.46	156.56	14.27	0	0	0	60.5	0		0	114.59	3.53		6.52			
6/30/2017 11:59:59 PM	370020	85.1	14.59	136.35	23.38	183.86	31.53	33.3	15.37	69.73	258.4	32.52	45.27	17.95	80.81	47.51	487.53	0	11.77	29.1	31.72	0	11.4	0	11.69	0		0	215.93	9.95		18.98			
6/30/2017 11:59:59 PM	370271	0	0	0	0	0	0	0	0	0	82.87	29.32	0	0	0	0	82.87	0	0	0	5.99	0	0	0	0	0		0	46.8	6.75		0	0	0	
6/30/2017 11:59:59 PM	370347	0.67	0.1	23.22	3.46	75.96	11.32	19.06	0.4	0.27	92.93	0	242.46	3.48	71.81	52.74	411.35	0	153.24	78.97	24.39	0	2.46	0	0.4	0		0	86.09	6.84		11.54			
6/30/2017 11:59:59 PM	370721	9.19	1.63	26.14	4.63	80.51	14.27	10.13	7.12	2.07	225.9	22.99	134.86	6.81	64.51	54.37	441.27	0	47.81	35.2	36.17	0	3.68	0	0	0		0	192.44	10.47		31.93			
6/30/2017 11:59:59 PM	370758	0	0	9.59	1.82	11.71	2.23	9.59	0	0	163.01	0	25.48	0	11.71	2.12	200.2	0	137.43	89.08	99.16	0	0	0	0.15	0		0	146.78	16.23		65.96			
6/30/2017 11:59:59 PM	370833	10.06	1.49	186.1	27.52	186.1	27.52	176.04	0	10.06	255.91	6.26	0	0	176.04	0	442.01	0	3.54	197.01	31.8	0	0	0	1.88	0		0	223.84	25.82		14.74			
6/30/2017 11:59:59 PM	370954	245.74	34.77	245.74	34.77	290.33	41.08	0	185.01	60.73	315.45	5.6	15.74	0	44.59	44.59	621.52	0	8.26	7.75	65.46	0	3.39	0	0.41	0		0	302.61	7.24		11.47			
6/30/2017 11:59:59 PM	371223	184.35	28.31	365.6	56.15	475.43	73.02	87.92	14.57	169.78	103.87	10.28	8.29	73.26	197.75	109.84	567.52	0	1.91	78.28	2.59	0	0.76	0	0	0		20.07	90.6	3		0.24			
6/30/2017 11:59:59 PM	371232	27.17	6.56	96.8	23.39	149.88	36.21	62.6	20.65	6.52	117.16	16.59	13.4	7.04	115.67	53.08	280.45	0	11.17	107.89	3.93	0	10.37	0	0.47	0		0	96.72	3.85		0.81			
6/30/2017 11:59:59 PM	371362	23.17	4.52	154.42	30.15	154.42	30.15	105.28	0.21	22.96	45.38	0.63	61.7	25.97	105.28	0	261.49	0	147.88	57.65	21.2	0	19.53	0	4.42	0		0	44.61	0.13		8.87			
6/30/2017 11:59:59 PM	371559	14.68	5.13	19.56	6.84	30.89	10.8	4.88	7.76	6.92	43.95	0	47.07	0	16.21	11.32	121.9	0	84.53	29.95	20.64	0	4.34	0	0.27	24.42		0	43.82	0.12		10.46			
6/30/2017 11:59:59 PM	371755	6.07	3.93	6.07	3.93	43.43	28.1	0	6.07	0	51.82	0	0	0	37.36	37.36	95.25	0	0	18.7	14.12	0	26.49	0	0	0		0	51.15	0.67		4.3			
6/30/2017 11:59:59 PM	371849	2.16	0.33	58.99	9.07	80.43	12.37	53.76	2.16	0	231.91	0	56.7	3.07	75.2	21.44	369.05	0	81.87	75.75	116.7	0	4.98	0	1.5	0.52		0	231.91	0		76.96			
6/30/2017 11:59:59 PM	371924	22.22	2.96	159.92	21.29	235.22	31.31	102.19	3.51	18.71	294.54	16.03	3.09	35.51	177.48	75.3	532.85	0	0	79.82	121.44	0	3.86	0	13.23	0		0	273.98	4.53		112.26	0	0	
6/30/2017 11:59:59 PM	371942	18.5	3.35	30.32	5.5	87.95	15.95	10.17	14.82	3.69	161.29	0.4	116.86	1.65	67.8	57.64	366.09	0	83.7	44.54	52.38	0	4.48	0	0.29	0		0	151.58	9.31		41.94			
6/30/2017 11:59:59 PM	372444	34.12	4.41	40.87	5.28	121.48	15.69	6.75	8.72	25.4	213.99	11.54	224.13	0	87.35	80.61	559.59	0	118.09	26.56	68.28	0	1.67	0	0.04	0		0	198.24	4.21		36.28			
6/30/2017 11:59:59 PM	372538	33.82	10.34	56.49	17.26	112.65	34.42	15.93	5.5	28.32	130.96	0.06	15.85	6.07	72.08	56.15	258.79	0	20.1	29.04	19.35	1.31	0	0	0	0		0.67	129.12	1.79		5.61			
6/30/2017 11:59:59 PM	372640	7.79	1.29	27.41	4.54	96.66	15.99	12.38	6.71	1.08	273.69	11.03	98.88	7.24	81.63	69.25	469.23	0	29.66	81.87	23.47	0	0	0	0	0.13		0	259.84	2.82		16.45			
6/30/2017 11:59:59 PM	372855	36.61	9.1	73.99	18.4	117.26	29.15	37.38	32.32	4.29	210.28	33.81	28.05	0	80.64	43.27	355.59	0	11.39	10.43	24.79	0	0	0	0	0		0	168.24	8.24		15.16			
6/30/2017 11:59:59 PM	373058	0.39	0.06	0.39	0.06	14.26	2.2	0	0.39	0	25.39	0	113.32	0	13.88	13.88	152.98	0	342.98	120.15	33.57	0	0	0	0	0		0	25.39	0		13.48			
6/30/2017 11:59:59 PM	373115	30.28	4.54	153.29	22.97	232.39	34.83	79.3	2.34	27.94	254.69	58.89	53.39	43.7	158.41	79.11	540.48	0	8.02	40.07	18.37	2.13	39.73	0	20.61	0		0	193.81	1.99		3.36	0	0	
6/30/2017 11:59:59 PM	373272	39.4	4.32	51.19	5.62	51.19	5.62	1.63	39.4	0	851.69	10.53	0	10.16	1.63	0	902.88	0	0	0	8.18	0	0	0	0	0		0	839.47	1.69		4.9			
