Reporting Period	ID RSSD	UBPRE304	UBPRE305	UBPRE306	UBPRE307	UBPRE308	UBPRE309	UBPRE310	UBPRE311	UBPRE312	UBPRE313	UBPRE314	UBPRE315	UBPRE316	UBPRE317	UBPRE318	UBPRE319	UBPRE320	UBPRE321	UBPRE322	UBPRE323	UBPRE324	UBPRE325	UBPRE326	UBPRE327	UBPRE328	UBPRE329	UBPRE330	UBPRE331	UBPRE332	UBPRE333	UBPRE334	UBPRE335	UBPRE336	UBPRE337	UBPRE338	UBPRE339	UBPRE341	UBPRE342	UBPRE343	UBPRE344	UBPRHP05	UBPRHP06	UBPRHP07	
		CNTRC_INTRTE_TDER	CNTRC_FGEX_TDER	CNTRC_EQOT_TDER	CNTRC_FUTFWD_TDER	CNTRC_TOT_WO_TDER	CNTRC_EXTR_WO_TDER	CNTRC_OTC_WO_TDER	CNTRC_TOT_PO_TDER	CNTRC_EXTR_PO_TDER	CNTRC_OTC_PO_TDER	CNTRC_TOTSWAP_TDER	CNTRC_TOT_HFT_TDER	CNTRC_INRTHFT_TDER	CNTRC_FGEXHFT_TDER	CNTRC_EQCMHFT_TDER	CNTRC_TOT_NTR_TDER	CNTRC_INRTNTR_TDER	CNTRC_FGEXNTR_TDER	CNTRC_EQCMNTR_TDER	CNTRC_MTMNTR_TDER	CNTRC_RBC_TOT_TDER	CNTRC_LT1YRBC_TDER	CNTRC_1T5YRBC_TDER	CNTRC_OV5YRBC_TDER	CNTRC_NEGTOT_TDN34	CNTRC_POTOT_TDN034	CNTRC_NEGTOT_TIN34	CNTRC_POTOT_T1N034	CNTRC_TOT_HFT_T1	CNTRC_TOT_NTR_T1	CNTRC_MTM_NTR_T1	CR_EXPO_DER_T1	CNTRC_CR_LOS_T1LRG	CNTRC_90PDBV_T1LRG	CR_EXPO_DER_RWADJ	CNTRC_CRLOS_RESLRG	INT_IMPCT_INCNTN34	EXP_IMPCT_INCNTN34	NON_IMPCT_INCNTN34	NET_CHGNT_INCNTN34	NINT RT DRV CNT PCT TOT	HLD TRD NINT RT DRV CNT PCT TOT	NTRD NINT RT DRV CNT PCT TOT	
3/31/2017 11:59:59 PM	37																													0	0		0			0									
3/31/2017 11:59:59 PM	242																													0	0		0			0									
3/31/2017 11:59:59 PM	279																											0	0	0	0	0	0			0									
3/31/2017 11:59:59 PM	354																													0	0		0			0									
3/31/2017 11:59:59 PM	457																													0	0		0			0									
3/31/2017 11:59:59 PM	505																													0	0		0			0									
3/31/2017 11:59:59 PM	1155	100											0	0			100	100				0	0	0	0					0	0.05		0			0						0	0	0	
3/31/2017 11:59:59 PM	1351																													0	0		0			0									
3/31/2017 11:59:59 PM	1454	100											0	0			100	100				100	100	0	0					0	0.01		0			0						0	0	0	
3/31/2017 11:59:59 PM	1557																													0	0		0			0									
3/31/2017 11:59:59 PM	1669																													0	0		0			0									
3/31/2017 11:59:59 PM	1829																											0	0	0	0	0	0	0		0	0								
3/31/2017 11:59:59 PM	1856																													0	0		0			0									
3/31/2017 11:59:59 PM	2040	100											50	50			50	50				50	0	35.05	14.95					0.46	0.46		0			0.04						0	0	0	
3/31/2017 11:59:59 PM	2161																											0	0	0	0	0	0			0									
3/31/2017 11:59:59 PM	2376	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	100	100	0	0	100	100	10.47	31.4	58.14	1.43	1.35	0.01	0.01	0	0.83	0.83	0.01	0		0.15	0					0	0	0	
3/31/2017 11:59:59 PM	2554																													0	0		0			0									
3/31/2017 11:59:59 PM	2732																											0	0	0	0	0	0	0		0	0								
3/31/2017 11:59:59 PM	2750																											0	0	0	0	0	0			0									
3/31/2017 11:59:59 PM	3252																													0	0		0			0									
3/31/2017 11:59:59 PM	3458																													0	0		0			0									
3/31/2017 11:59:59 PM	3720	100	0	0	100	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	100	9.2	9.2	0	0	0	9.2	0	0	0	0.02	0.02	0			0.03						0	0	0	
3/31/2017 11:59:59 PM	3971																													0	0		0			0									
3/31/2017 11:59:59 PM	4156																											0	0	0	0	0	0			0									
3/31/2017 11:59:59 PM	4231																													0	0		0			0									
3/31/2017 11:59:59 PM	4839	100											0	0			100	100				148.21	48.21	0	100					0	0.2		0			0.05						0	0	0	
3/31/2017 11:59:59 PM	5069																													0	0		0			0									
3/31/2017 11:59:59 PM	5135																													0	0		0			0									
3/31/2017 11:59:59 PM	5210																											0	0	0	0	0	0	0		0	0								
3/31/2017 11:59:59 PM	5461																											0	0	0	0	0	0	0		0	0								
3/31/2017 11:59:59 PM	5751																													0	0		0			0									
3/31/2017 11:59:59 PM	6039																											0	0	0	0	0	0			0									
3/31/2017 11:59:59 PM	6141																													0	0		0			0									
3/31/2017 11:59:59 PM	6329																											0	0	0	0	0	0	0		0	0								
3/31/2017 11:59:59 PM	7009	100											0	0			100	100				100	0	100	0					0	0.09		0			0.06						0	0	0	
3/31/2017 11:59:59 PM	7045																											0	0	0	0	0	0			0									
3/31/2017 11:59:59 PM	7072																													0	0		0			0									
3/31/2017 11:59:59 PM	7157																											0	0	0	0	0	0			0									
3/31/2017 11:59:59 PM	7456																													0	0		0			0									
3/31/2017 11:59:59 PM	7634																													0	0		0			0									
3/31/2017 11:59:59 PM	8033																													0	0		0			0									
3/31/2017 11:59:59 PM	8462																													0	0		0			0									
3/31/2017 11:59:59 PM	8631																													0	0		0			0									
3/31/2017 11:59:59 PM	9357																											0	0	0	0	0	0	0		0	0								
3/31/2017 11:59:59 PM	9553																													0	0		0			0									
3/31/2017 11:59:59 PM	9807	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	100	100	0	0	100	100	0	100	0	1.67	0	0	0	0	0.23	0.23	0	0		0	0					0	0	0	
3/31/2017 11:59:59 PM	9955																													0	0		0			0									
3/31/2017 11:59:59 PM	10250																													0	0		0			0									
3/31/2017 11:59:59 PM	10849																													0	0		0			0									
3/31/2017 11:59:59 PM	11145																											0	0	0	0	0	0			0									
3/31/2017 11:59:59 PM	11640																													0	0		0			0									
3/31/2017 11:59:59 PM	11837																													0	0		0			0									
3/31/2017 11:59:59 PM	12030																													0	0		0			0									
3/31/2017 11:59:59 PM	12142																													0	0		0			0									
3/31/2017 11:59:59 PM	12179																													0	0		0			0									
3/31/2017 11:59:59 PM	12311	89.58	5.41	5.01	7.79	2.06	0	2.06	0.51	0	0.51	89.64	78.32	67.89	5.41	5.01	21.68	21.68	0	0	21.68	97.7	9.84	56.6	31.26	0.89	0.92	0.04	0.04	3.19	0.88	0.88	0.04	-0.01	0	0.43	-0.18					10.42	10.42	0	
3/31/2017 11:59:59 PM	12647																											0	0	0	0	0	0			0									
3/31/2017 11:59:59 PM	12656																													0	0		0			0									
3/31/2017 11:59:59 PM	12937																													0	0		0			0									
3/31/2017 11:59:59 PM	12946																											0	0	0	0	0	0	0		0	0								
3/31/2017 11:59:59 PM	12955																											0	0	0	0	0	0			0									
3/31/2017 11:59:59 PM	13103																											0	0	0	0	0	0	0		0	0								
3/31/2017 11:59:59 PM	13251																													0	0		0			0									
3/31/2017 11:59:59 PM	13457																													0	0		0			0									
3/31/2017 11:59:59 PM	14052																													0	0		0			0									
3/31/2017 11:59:59 PM	14155																													0	0		0			0									
3/31/2017 11:59:59 PM	14650																													0	0		0			0									
3/31/2017 11:59:59 PM	14753																													0	0		0			0									
3/31/2017 11:59:59 PM	14865	100											0	0			100	100				100	0	0	100					0	0.05		0			0.01						0	0	0	
3/31/2017 11:59:59 PM	14977																											0	0	0	0	0	0			0									
3/31/2017 11:59:59 PM	16551																													0	0		0			0									
3/31/2017 11:59:59 PM	16748																													0	0		0			0									
3/31/2017 11:59:59 PM	17110																											0	0	0	0	0	0			0									
3/31/2017 11:59:59 PM	17147	100	0	0	2.9	2.61	0	2.61	0	0	0	94.5	0	0	0	0	100	100	0	0	100	97.39	3.7	38.74	54.95	1.02	0.92	0.01	0.01	0	0.92	0.92	0	0		0	0					0	0	0	
3/31/2017 11:59:59 PM	17259																													0	0		0			0									
3/31/2017 11:59:59 PM	17464	100	0	0	3.63	0	0	0	0	0	0	96.37	0	0	0	0	100	100	0	0	100	96.37	0	0	96.37	0.59	0.59	0.01	0.01	0	2.07	2.07	0	0		0	0					0	0	0	
3/31/2017 11:59:59 PM	17950																													0	0		0			0									
3/31/2017 11:59:59 PM	17978																													0	0		0			0									
3/31/2017 11:59:59 PM	18050																													0	0		0			0									
3/31/2017 11:59:59 PM	18135																													0	0		0			0									
3/31/2017 11:59:59 PM	18377																											0	0	0	0	0	0			0									
3/31/2017 11:59:59 PM	18827	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	100	100	0	0	100	100	0	53.12	46.88	5.42	0	0.01	0	0	0.28	0.28	0	0		0	0					0	0	0	
3/31/2017 11:59:59 PM	18836																													0	0		0			0									
3/31/2017 11:59:59 PM	18854																											0	0	0	0	0	0	0		0	0								
3/31/2017 11:59:59 PM	19356																													0	0		0			0									
3/31/2017 11:59:59 PM	19936																													0	0		0			0									
3/31/2017 11:59:59 PM	19972																													0	0		0			0									
3/31/2017 11:59:59 PM	20053																													0	0		0			0									
3/31/2017 11:59:59 PM	20633																													0	0		0			0									
3/31/2017 11:59:59 PM	20857																													0	0		0			0									
3/31/2017 11:59:59 PM	21256																													0	0		0			0									
3/31/2017 11:59:59 PM	21359																													0	0		0			0									
3/31/2017 11:59:59 PM	21630																											0	0	0	0	0	0			0									
3/31/2017 11:59:59 PM	21658																											0	0	0	0	0	0			0									
3/31/2017 11:59:59 PM	22048	100											0	0			100	100				100	0	0	100					0	0.15		0			0						0	0	0	
3/31/2017 11:59:59 PM	22543	100	0	0	100	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	100	100	100	0	0	0	0	0	0	0	0.4	0.4	0			0						0	0	0	
3/31/2017 11:59:59 PM	22552																													0	0		0			0									
3/31/2017 11:59:59 PM	22730																													0	0		0			0									
3/31/2017 11:59:59 PM	22936																													0	0		0			0									
3/31/2017 11:59:59 PM	23456																													0	0		0			0									
