Reporting Period	ID RSSD	UBPR3632	UBPR3792	UBPR5310	UBPR5311	UBPR8274	UBPR8275	UBPRH392	UBPRH393	UBPRH394	UBPRH395	UBPRH396	UBPRH397	UBPRH398	UBPRP742	UBPRP839	UBPRP840	UBPRP841	UBPRP842	UBPRP843	UBPRP849	UBPRP851	UBPRP852	UBPRP856	UBPRP857	UBPRP858	UBPRP859	UBPRP860	UBPRP861	UBPRP862	UBPRP863	UBPRP864	UBPRP865	UBPRP866	UBPRP867	UBPRP868	UBPRP870	UBPRP872	UBPRQ257	
3/31/2017 11:59:59 PM	1557	342	10545	645		9900	645	-70	-70				0	0	9824	0	10096	70	196	0		0	9900	0	0	0	9900	0	0	0	0	0	0	0	0	0	645	0	0	
3/31/2017 11:59:59 PM	1669	44034	46767	1541		45226	1541	-204	204				0	0	1600	0	45430	0	0	0		0	45226	0	0	0	45226	0	0	0	0	0	0	0	0	0	1541	0	0	
3/31/2017 11:59:59 PM	1829	44427	44075	3886		39773	4302	479	479				0	0	3490	0	48396	8144	0	0		0	39773	0	0	0	39773	0	0	0	0	0	0	0	0	0	4302	0	416	
3/31/2017 11:59:59 PM	1856	1908	17186	594		16592	594	-326	-326				0	0	14782	0	16364	98	0	0		0	16592	0	0	0	16592	0	0	0	0	0	0	0	0	0	594	0	0	
3/31/2017 11:59:59 PM	2040	17399	23695	1938		21757	1938	3	0				0	0	4750	0	22152	0	0	316		0	21836	0	79	79	21757	0	0	0	0	79	0	0	0	0	1938	0	0	
3/31/2017 11:59:59 PM	2161	13660	17120	1104		16016	1104	205	205				0	0	2356	0	16221	0	0	0		0	16016	0	0	0	16016	0	0	0	0	0	0	0	0	0	1104	0	0	
3/31/2017 11:59:59 PM	2376	477014	547631	29877		517754	29877	-2169	-2169				0	0	40740	0	515585	0	0	0		0	517754	0	0	0	517754	0	0	0	0	0	0	0	0	0	29877	0	0	
3/31/2017 11:59:59 PM	2554	335	1371	125		1246	125	-35	-35				0	0	1200	0	1500	289	0	0		0	1246	0	0	0	1246	0	0	0	0	0	0	0	0	0	125	0	0	
3/31/2017 11:59:59 PM	2732	82050	90914	3965		86949	3965	-100	-100				0	0	5789	0	87739	0	890	0		0	86949	0	0	0	86949	0	0	0	0	0	0	0	0	0	3965	0	0	
3/31/2017 11:59:59 PM	2750	831	7667	556		7111	556	-172	-32				0	0	6420	0	7079	0	0	0		0	7111	0	0	0	7111	0	0	0	0	0	0	0	0	0	556	0	0	
3/31/2017 11:59:59 PM	3252	23502	25482	1480		24002	1480	-25	-25				0	0	500	0	23977	0	0	0		0	24002	0	0	0	24002	0	0	0	0	0	0	0	0	0	1480	0	0	
3/31/2017 11:59:59 PM	3458	3131	4727	395		4332	395	15	15				0	0	1201	0	4347	0	0	0		0	4332	0	0	0	4332	0	0	0	0	0	0	0	0	0	395	0	0	
3/31/2017 11:59:59 PM	3720	14420	36188	1726		34462	1726	-479	479				0	0	21000	0	34941	0	0	0		0	34462	0	0	0	34462	0	0	0	0	0	0	0	0	0	1726	0	0	
3/31/2017 11:59:59 PM	3971	-63865	112362	9180		103182	9180	-53	-53				8	0	176278	0	112360	9071	77	60		0	103197	0	15	15	103182	0	0	0	0	15	0	0	0	0	9180	0	0	
3/31/2017 11:59:59 PM	4156	15274	23288	1940		21348	1940	-432	-432				0	0	7857	0	22699	1783	0	0		0	21348	0	0	0	21348	0	0	0	0	0	0	0	0	0	1940	0	0	
3/31/2017 11:59:59 PM	4231	3823	17117	694		16423	694	-685	-685				0	0	12600	0	15738	0	0	0		0	16423	0	0	0	16423	0	0	0	0	0	0	0	0	0	694	0	0	
3/31/2017 11:59:59 PM	4839	24064	44070	3291		40779	3291	-1880	-1880				0	0	16715	0	38899	0	0	0		0	40779	0	0	0	40779	0	0	0	0	0	0	0	0	0	3291	0	0	
3/31/2017 11:59:59 PM	5069	172976	187277	5685		181592	5685	3125	3137				0	0	8628	0	184729	0	0	0		0	181592	0	0	0	181592	0	0	0	0	0	0	0	0	0	5685	0	0	
3/31/2017 11:59:59 PM	5135	38412	66460	4048		62412	4048	-448	-448				0	0	25042	0	63006	1042	0	0		0	62412	0	0	0	62412	0	0	0	0	0	0	0	0	0	4048	0	0	
3/31/2017 11:59:59 PM	5210	97814	118749	10694		108055	10694	-5844	-5832				0	0	10253	0	102223	0	0	0		0	108055	0	0	0	108055	0	0	0	0	0	0	0	0	0	10694	0	0	
3/31/2017 11:59:59 PM	5461	47842	59382	5240		54142	5240	-946	-946				0	0	6300	0	53196	0	0	0		0	54142	0	0	0	54142	0	0	0	0	0	0	0	0	0	5240	0	0	
3/31/2017 11:59:59 PM	5751	23351	33290	1858		31432	1858	852	852				0	0	9352	0	33555	1089	182	0		0	31432	0	0	0	31432	0	0	0	0	0	0	0	0	0	1858	0	0	
3/31/2017 11:59:59 PM	6039	-2958	30548	2571		27977	2571	-51	51				0	0	31037	0	28028	0	0	0		0	27977	0	0	0	27977	0	0	0	0	0	0	0	0	0	2571	0	0	
3/31/2017 11:59:59 PM	6141	1232	6322	338		5984	338	0	0				0	0	4800	0	6032	0	0	29		0	6003	0	19	19	5984	0	0	0	0	19	0	0	0	0	338	0	0	
3/31/2017 11:59:59 PM	6329	34735	62829	6282		56547	6282	3	3				0	0	22600	0	57338	0	0	630		0	56705	0	158	158	56547	0	0	0	0	158	0	0	0	0	6282	0	0	
3/31/2017 11:59:59 PM	7009	63530	65430	0		64582	848	1777	1777				0	0	1052	0	66359	0	0	0		0	64582	0	0	0	64582	0	0	0	0	0	0	0	0	0	848	0	848	
3/31/2017 11:59:59 PM	7045	17150	20407	832		19575	832	-795	-795				0	0	2425	0	18780	0	0	0		0	19575	0	0	0	19575	0	0	0	0	0	0	0	0	0	832	0	0	
3/31/2017 11:59:59 PM	7072	32939	30938	1700		29238	1700	32	32				0	0	0	0	32971	751	455	1996		0	29737	0	499	499	29238	0	0	0	0	499	0	0	0	0	1700	0	0	
3/31/2017 11:59:59 PM	7157	4672	5324	252		5072	252	-14	-14				0	0	400	0	5058	0	0	0		0	5072	0	0	0	5072	0	0	0	0	0	0	0	0	0	252	0	0	
3/31/2017 11:59:59 PM	7456	1832	8072	740		7332	740	106	106				0	0	5500	0	7438	0	0	0		0	7332	0	0	0	7332	0	0	0	0	0	0	0	0	0	740	0	0	
3/31/2017 11:59:59 PM	7634	204	9021	557		8464	557	-92	-92				0	0	8260	0	8372	0	0	0		0	8464	0	0	0	8464	0	0	0	0	0	0	0	0	0	557	0	0	
3/31/2017 11:59:59 PM	8033	24778	31271	1243		30028	1243	-24	-24				0	0	5250	0	30004	0	0	0		0	30028	0	0	0	30028	0	0	0	0	0	0	0	0	0	1243	0	0	
3/31/2017 11:59:59 PM	8462	20102	21745	943		20802	943	-364	-364				0	0	700	0	20438	0	0	0		0	20802	0	0	0	20802	0	0	0	0	0	0	0	0	0	943	0	0	
3/31/2017 11:59:59 PM	8631	5621	7342	421		6921	421	-81	-81				0	0	1300	0	6840	0	0	0		0	6921	0	0	0	6921	0	0	0	0	0	0	0	0	0	421	0	0	
3/31/2017 11:59:59 PM	9357	26112	57801	3276		54525	3276	-191	-191				0	0	55160	0	81081	26747	0	0		0	54525	0	0	0	54525	0	0	0	0	0	0	0	0	0	3276	0	0	
3/31/2017 11:59:59 PM	9553	11934	14931	1004		13927	1004	-868	-761				0	0	2100	0	13166	0	0	0		0	13927	0	0	0	13927	0	0	0	0	0	0	0	0	0	1004	0	0	
3/31/2017 11:59:59 PM	9807	243109	371234	30691		340543	30691	-49325	-49327				0	0	132271	0	326055	0	0	0		0	375382	0	34839	34839	340543	0	0	0	0	34839	0	0	0	0	30691	0	0	
3/31/2017 11:59:59 PM	9955	15096	19325	1096		18229	1096	-84	-84				0	0	3133	0	18145	0	0	0		0	18229	0	0	0	18229	0	0	0	0	0	0	0	0	0	1096	0	0	
3/31/2017 11:59:59 PM	10250	5173	40133	3115		37018	3115	-660	-660				0	0	32300	0	36813	0	0	364		0	37109	0	91	91	37018	0	0	0	0	91	0	0	0	0	3115	0	0	
3/31/2017 11:59:59 PM	10849	12053	27066	1542		25524	1542	-939	-939				0	0	15391	0	26505	694	0	491		0	26259	0	735	735	25524	0	0	0	0	735	0	0	0	0	1542	0	0	
3/31/2017 11:59:59 PM	11145	9222	22804	2032		20772	2032	2	2				0	0	12000	0	21224	450	0	0		0	20772	0	0	0	20772	0	0	0	0	0	0	0	0	0	2032	0	0	
3/31/2017 11:59:59 PM	11640	5103	46909	3736		43173	3736	-312	-312				0	0	38070	0	42861	0	0	0		0	43173	0	0	0	43173	0	0	0	0	0	0	0	0	0	3736	0	0	
3/31/2017 11:59:59 PM	11837	2238	14075	723		13352	723	-609	-609				0	0	12000	0	13629	0	0	709		0	13529	0	177	177	13352	0	0	0	0	177	0	0	0	0	723	0	0	
3/31/2017 11:59:59 PM	12030	51948	55518	2970		52548	2970	19	19				0	0	600	0	52567	0	0	0		0	52548	0	0	0	52548	0	0	0	0	0	0	0	0	0	2970	0	0	
3/31/2017 11:59:59 PM	12142	7996	24905	1709		23196	1709	-2211	-2211				0	0	15200	0	20985	0	0	0		0	23196	0	0	0	23196	0	0	0	0	0	0	0	0	0	1709	0	0	
3/31/2017 11:59:59 PM	12179	7814	8002	189		7813	189	-2	-1				0	0	0	0	7812	0	0	0		0	7813	0	0	0	7813	0	0	0	0	0	0	0	0	0	189	0	0	
3/31/2017 11:59:59 PM	12311	1151675	10760167	763319		9015311	1744856	-374446	-374445				10958	0	9157883	0	9935112	1895066	229773	27719		0	8146041	0	0	0	8146041	780000	0	96200	876200	6930	869270	981339	0	0	1744856	0	198	
3/31/2017 11:59:59 PM	12647	700	19055	1049		18006	1049	0	0				0	0	17306	0	18006	0	0	0		0	18006	0	0	0	18006	0	0	0	0	0	0	0	0	0	1049	0	0	
3/31/2017 11:59:59 PM	12656	1291	1874	123		1751	123	0	0				0	0	460	0	1751	0	0	0		0	1751	0	0	0	1751	0	0	0	0	0	0	0	0	0	123	0	0	
3/31/2017 11:59:59 PM	12937	27398	35440	2042		33398	2042	0	0				0	0	6000	0	33398	0	0	0		0	33398	0	0	0	33398	0	0	0	0	0	0	0	0	0	2042	0	0	
3/31/2017 11:59:59 PM	12946	81521	137260	13157		123896	13364	-339	-339				0	0	59757	0	140939	16399	983	0		0	123896	0	0	0	123896	0	0	0	0	0	0	0	0	0	13364	0	207	
3/31/2017 11:59:59 PM	12955	3144	15520	1576		13944	1576	0	0				0	0	10800	0	13944	0	0	0		0	13944	0	0	0	13944	0	0	0	0	0	0	0	0	0	1576	0	0	
3/31/2017 11:59:59 PM	13103	202366	252489	13890		225228	27261	9329	9329				0	0	34519	0	246214	6773	4319	0		633	225160	0	0	0	225160	0	0	68	68	0	68	0	0	18	27261	0	13353	
3/31/2017 11:59:59 PM	13251	2710	5077	367		4710	367	-6	-6				0	0	2000	0	4704	0	0	0		0	4710	0	0	0	4710	0	0	0	0	0	0	0	0	0	367	0	0	
3/31/2017 11:59:59 PM	13457	249	6261	110		6151	110	-5	-5				0	0	5902	0	6146	0	0	0		0	6151	0	0	0	6151	0	0	0	0	0	0	0	0	0	110	0	0	
3/31/2017 11:59:59 PM	14052	4058	7238	492		6746	492	-19	-19				0	0	2688	0	6727	0	0	0		0	6746	0	0	0	6746	0	0	0	0	0	0	0	0	0	492	0	0	
3/31/2017 11:59:59 PM	14155	19020	21380	2024		19356	2024	1	1				0	0	336	0	19357	0	0	0		0	19356	0	0	0	19356	0	0	0	0	0	0	0	0	0	2024	0	0	
3/31/2017 11:59:59 PM	14650	3589	4309	310		3999	310	1	1				0	0	500	0	4090	90	0	0		0	3999	0	0	0	3999	0	0	0	0	0	0	0	0	0	310	0	0	
3/31/2017 11:59:59 PM	14753	2187	5094	353		3764	1330	11	11				0	0	1577	0	3775	0	0	0		0	3764	0	0	0	3764	0	0	0	0	0	0	977	0	0	1330	0	0	
3/31/2017 11:59:59 PM	14865	25969	42159	3610		38549	3610	3	3				0	0	13361	0	39333	0	200	465		0	38665	0	116	116	38549	0	0	0	0	116	0	0	0	0	3610	0	0	
3/31/2017 11:59:59 PM	14977	8676	9161	488		8673	488	-3	0				0	0	0	0	8673	0	0	0		0	8673	0	0	0	8673	0	0	0	0	0	0	0	0	0	488	0	0	
3/31/2017 11:59:59 PM	16551	20752	34026	3021		31005	3021	787	787				0	0	13250	0	34789	2433	564	0		0	31005	0	0	0	31005	0	0	0	0	0	0	0	0	0	3021	0	0	
3/31/2017 11:59:59 PM	16748	5369	8951	582		8369	582	50	50				0	0	3000	0	8419	0	0	0		0	8369	0	0	0	8369	0	0	0	0	0	0	0	0	0	582	0	0	
3/31/2017 11:59:59 PM	17110	15226	22839	327		22512	327	0	0				0	0	7286	0	22512	0	0	0		0	22512	0	0	0	22512	0	0	0	0	0	0	0	0	0	327	0	0	
3/31/2017 11:59:59 PM	17147	276893	819409	68225		751184	68225	-8226	-8225				0	0	724338	0	993005	242980	7066	0		0	751184	0	0	0	751184	0	0	0	0	0	0	0	0	0	68225	0	0	
3/31/2017 11:59:59 PM	17259	4142	5860	180		5680	180	101	101				0	0	1538	0	5781	0	0	0		0	5680	0	0	0	5680	0	0	0	0	0	0	0	0	0	180	0	0	
3/31/2017 11:59:59 PM	17464	105631	289189	25797		263389	25800	266	266				0	0	263247	0	369144	85852	9554	8066		0	265406	0	2017	2017	263389	0	0	0	0	2017	0	0	0	0	25800	0	3	
3/31/2017 11:59:59 PM	17950	20914	44392	3130		41262	3130	189	189				0	0	23462	0	44565	1953	1161	0		0	41262	0	0	0	41262	0	0	0	0	0	0	0	0	0	3130	0	0	
3/31/2017 11:59:59 PM	17978	111840	113156	1316		111840	1316	0	0				0	0	0	0	111840	0	0	0		0	111840	0	0	0	111840	0	0	0	0	0	0	0	0	0	1316	0	0	
3/31/2017 11:59:59 PM	18050	45701	58534	3974		54560	3974	-1342	-1342				0	0	8885	0	53244	0	26	0		0	54560	0	0	0	54560	0	0	0	0	0	0	0	0	0	3974	0	0	
3/31/2017 11:59:59 PM	18135	18745	26382	1125		25257	1125	-1679	-1679				0	0	6512	0	23578	0	0	0		0	25257	0	0	0	25257	0	0	0	0	0	0	0	0	0	1125	0	0	
3/31/2017 11:59:59 PM	18377	4911	5163	252		4911	252	98	98				0	0	0	0	5009	0	0	0		0	4911	0	0	0	4911	0	0	0	0	0	0	0	0	0	252	0	0	
3/31/2017 11:59:59 PM	18827	28486	123357	7380		115977	7380	-1049	-811				0	0	98319	0	125756	8204	2364	18		0	115981	0	4	4	115977	0	0	0	0	4	0	0	0	0	7380	0	0	
3/31/2017 11:59:59 PM	18836	15007	18044	1181		16863	1181	-37	-37				0	0	1856	0	16826	0	0	0		0	16863	0	0	0	16863	0	0	0	0	0	0	0	0	0	1181	0	0	
3/31/2017 11:59:59 PM	18854	49535	69187	6896		62291	6896	0	0				269	0	14100	0	63635	0	1075	0		0	62291	0	0	0	62291	0	0	0	0	0	0	0	0	0	6896	0	0	
3/31/2017 11:59:59 PM	19356	3842	9717	650		9067	650	-262	-262				0	0	5225	0	8805	0	0	0		0	9067	0	0	0	9067	0	0	0	0	0	0	0	0	0	650	0	0	
3/31/2017 11:59:59 PM	19936	12211	28382	2171		26211	2171	-115	-115				0	0	14000	0	26096	0	0	0		0	26211	0	0	0	26211	0	0	0	0	0	0	0	0	0	2171	0	0	
3/31/2017 11:59:59 PM	19972	18616	19063	447		18616	447	0	0				0	0	0	0	18616	0	0	0		0	18616	0	0	0	18616	0	0	0	0	0	0	0	0	0	447	0	0	
3/31/2017 11:59:59 PM	20053	5966	13144	975		12169	975	-90	-90				0	0	6203	0	12079	0	0	0		0	12169	0	0	0	12169	0	0	0	0	0	0	0	0	0	975	0	0	
3/31/2017 11:59:59 PM	20633	27030	33304	2727		30577	2727	-541	-408				0	0	3922	0	30411	0	0	162		0	30657	0	80	80	30577	0	0	0	0	80	0	0	0	0	2727	0	0	
3/31/2017 11:59:59 PM	20857	1004	15620	758		14862	758	1134	1134				0	0	14000	0	16138	142	0	0		0	14862	0	0	0	14862	0	0	0	0	0	0	0	0	0	758	0	0	
3/31/2017 11:59:59 PM	21256	588	1235	47		1188	47	-22	-22				0	0	600	0	1166	0	0	0		0	1188	0	0	0	1188	0	0	0	0	0	0	0	0	0	47	0	0	
3/31/2017 11:59:59 PM	21359	1558	5679	329		5350	329	18	18				0	0	3900	0	5476	0	108	0		0	5350	0	0	0	5350	0	0	0	0	0	0	0	0	0	329	0	0	
3/31/2017 11:59:59 PM	21630	5226	11311	785		10526	785	770	770				0	0	5300	0	11296	0	0	0		0	10526	0	0	0	10526	0	0	0	0	0	0	0	0	0	785	0	0	
3/31/2017 11:59:59 PM	21658	11799	17489	1433		16056	1433	-178	-178				0	0	4257	0	15878	0	0	0		0	16056	0	0	0	16056	0	0	0	0	0	0	0	0	0	1433	0	0	
3/31/2017 11:59:59 PM	22048	12341	21532	1791		19741	1791	-571	-571				0	0	7400	0	19170	0	0	0		0	19741	0	0	0	19741	0	0	0	0	0	0	0	0	0	1791	0	0	
3/31/2017 11:59:59 PM	22543	7386	14235	690		13545	690	-33	108				0	0	6300	0	13653	0	0	0		0	13545	0	0	0	13545	0	0	0	0	0	0	0	0	0	690	0	0	
3/31/2017 11:59:59 PM	22552	2944	10041	1097		8944	1097	24	24				0	0	6000	0	8968	0	0	0		0	8944	0	0	0	8944	0	0	0	0	0	0	0	0	0	1097	0	0	
3/31/2017 11:59:59 PM	22730	13783	15424	1091		14333	1091	-391	-391				0	0	550	0	13942	0	0	0		0	14333	0	0	0	14333	0	0	0	0	0	0	0	0	0	1091	0	0	
3/31/2017 11:59:59 PM	22936	-2389	15798	1176		14622	1176	-343	-343				0	0	22177	0	19445	0	0	4133		0	15655	0	1033	1033	14622	0	0	0	0	1033	0	0	0	0	1176	0	0	
3/31/2017 11:59:59 PM	23456	13329	14751	960		13791	960	163	163				0	0	462	0	13954	0	0	0		0	13791	0	0	0	13791	0	0	0	0	0	0	0	0	0	960	0	0	
3/31/2017 11:59:59 PM	23504	186930	415344	26894		388450	26894	-11783	-11783				0	0	310694	0	485841	105950	2160	851		0	388663	0	213	213	388450	0	0	0	0	213	0	0	0	0	26894	0	0	
3/31/2017 11:59:59 PM	23643	17356	21202	1346		19856	1346	-2235	-2235				0	0	2500	0	17621	0	0	0		0	19856	0	0	0	19856	0	0	0	0	0	0	0	0	0	1346	0	0	
3/31/2017 11:59:59 PM	23755	13170	19319	1498		17821	1498	-113	-113				0	0	4725	0	17782	0	74	0		0	17821	0	0	0	17821	0	0	0	0	0	0	0	0	0	1498	0	0	
3/31/2017 11:59:59 PM	24006	107807	121187	4830		116357	4830	-5668	-5667				0	0	15131	0	117270	6106	474	0		0	116357	0	0	0	116357	0	0	0	0	0	0	0	0	0	4830	0	0	
3/31/2017 11:59:59 PM	24378	7221	7413	192		7221	192	17	17				0	0	0	0	7238	0	0	0		0	7221	0	0	0	7221	0	0	0	0	0	0	0	0	0	192	0	0	
3/31/2017 11:59:59 PM	24453	3370	34585	2565		32020	2565	2	2				0	0	30855	0	34227	1766	439	0		0	32020	0	0	0	32020	0	0	0	0	0	0	0	0	0	2565	0	0	
3/31/2017 11:59:59 PM	24659	1671	6137	466		5671	466	0	0				0	0	4000	0	5671	0	0	0		0	5671	0	0	0	5671	0	0	0	0	0	0	0	0	0	466	0	0	
3/31/2017 11:59:59 PM	24668	40528	147552	9817		137735	9817	-3345	-3345				0	0	97535	0	134718	328	0	0		0	137735	0	0	0	137735	0	0	0	0	0	0	0	0	0	9817	0	0	
3/31/2017 11:59:59 PM	24949	19381	53033	3563		49470	3563	-469	-469				0	0	35023	0	53935	0	0	3947		0	50457	0	987	987	49470	0	0	0	0	987	0	0	0	0	3563	0	0	
3/31/2017 11:59:59 PM	25357	4081	40490	2556		37934	2556	-97	-37				0	0	38515	0	42499	2778	1824	0		0	37934	0	0	0	37934	0	0	0	0	0	0	0	0	0	2556	0	0	
3/31/2017 11:59:59 PM	25647	-11793	9118	820		8298	820	-50	-50				0	0	20091	0	8248	0	0	0		0	8298	0	0	0	8298	0	0	0	0	0	0	0	0	0	820	0	0	
3/31/2017 11:59:59 PM	26176	21051	50602	3809		46793	3809	-107	-107				0	0	28208	0	49152	0	0	2466		0	46793	0	0	0	46793	0	0	0	0	0	0	0	0	0	3809	0	0	
3/31/2017 11:59:59 PM	26242	26467	44104	2813		41291	2813	-671	-671				0	0	25670	0	51466	10846	0	0		0	41291	0	0	0	41291	0	0	0	0	0	0	0	0	0	2813	0	0	
3/31/2017 11:59:59 PM	26457	2843	3390	197		3193	197	-4	0				0	0	354	0	3193	0	0	0		0	3193	0	0	0	3193	0	0	0	0	0	0	0	0	0	197	0	0	
3/31/2017 11:59:59 PM	26765	-18713	52385	5218		47167	5218	-399	-399				0	0	74250	0	55138	3454	9	3926		0	48148	0	981	981	47167	0	0	0	0	981	0	0	0	0	5218	0	0	
3/31/2017 11:59:59 PM	27070	128710	129710	1000		128710	1000	-961	-961				0	0	0	0	127749	0	0	0		0	128710	0	0	0	128710	0	0	0	0	0	0	0	0	0	1000	0	0	
3/31/2017 11:59:59 PM	27548	37888	71633	5307		66326	5307	511	567				0	0	33531	0	71930	5037	0	0		0	66326	0	0	0	66326	0	0	0	0	0	0	0	0	0	5307	0	0	
3/31/2017 11:59:59 PM	27614	32926	39467	1409		38058	1409	-275	-275				0	0	7654	0	40305	2064	458	0		0	38058	0	0	0	38058	0	0	0	0	0	0	0	0	0	1409	0	0	
3/31/2017 11:59:59 PM	27847	44612	57430	4406		53024	4406	1218	1218				0	0	8412	0	54242	0	0	0		0	53024	0	0	0	53024	0	0	0	0	0	0	0	0	0	4406	0	0	
3/31/2017 11:59:59 PM	28013	245246	591772	25771		565958	25814	-3728	-3713				0	0	360126	0	601644	38411	988	0		0	565958	0	0	0	565958	0	0	0	0	0	0	0	0	43	25814	0	0	
3/31/2017 11:59:59 PM	28152	3402	13413	1160		12253	1160	-31	-31				0	0	8851	0	12222	0	0	0		0	12253	0	0	0	12253	0	0	0	0	0	0	0	0	0	1160	0	0	
3/31/2017 11:59:59 PM	28255	24426	33657	2795		30862	2795	-7	-7				0	0	6436	0	30855	0	0	0		0	30862	0	0	0	30862	0	0	0	0	0	0	0	0	0	2795	0	0	
3/31/2017 11:59:59 PM	28406	308991	325098	18875		306223	18875	-2145	-1960				0	0	6868	0	313714	8528	923	0		0	306223	0	0	0	306223	0	0	0	0	0	0	0	0	0	18875	0	0	
3/31/2017 11:59:59 PM	28675	14008	14676	668		14008	668	322	322				0	0	0	0	14330	0	0	0		0	14008	0	0	0	14008	0	0	0	0	0	0	0	0	0	668	0	0	
3/31/2017 11:59:59 PM	28732	9715	10947	675		10272	675	-39	-39				0	0	557	0	10233	0	0	0		0	10272	0	0	0	10272	0	0	0	0	0	0	0	0	0	675	0	0	
3/31/2017 11:59:59 PM	29476	1310	7793	613		7180	613	-10	-10				0	0	6069	0	7369	199	0	0		0	7180	0	0	0	7180	0	0	0	0	0	0	0	0	0	613	0	0	
3/31/2017 11:59:59 PM	29636	12377	94382	3702		90680	3702	-7958	-7958				0	0	81453	0	85872	3150	0	0		0	90680	0	0	0	90680	0	0	0	0	0	0	0	0	0	3702	0	0	
3/31/2017 11:59:59 PM	29878	587037	602521	15484		587037	15484	-4200	-4200				0	0	0	0	582837	0	0	0		0	587037	0	0	0	587037	0	0	0	0	0	0	0	0	0	15484	0	0	
3/31/2017 11:59:59 PM	30052	2401	4197	265		3932	265	0	0				0	0	1531	0	3932	0	0	0		0	3932	0	0	0	3932	0	0	0	0	0	0	0	0	0	265	0	0	
