Reporting Period	ID RSSD	UBPRB705	UBPRB706	UBPRB707	UBPRB708	UBPRB710	UBPRB712	UBPRB713	UBPRB714	UBPRB715	UBPRB717	UBPRB719	UBPRB720	UBPRB721	UBPRB722	UBPRB724	UBPRE711	UBPRE712	UBPRE713	UBPRE714	UBPRE715	UBPRE716	UBPRE717	UBPRE718	UBPRE719	UBPRE720	UBPRE721	UBPRE722	UBPRE723	UBPRE724	UBPRE725	UBPRE726	UBPRE727	UBPRE728	UBPRE729	UBPRE730	UBPRE731	UBPRE732	UBPRE733	UBPRE734	UBPRE735	UBPRE736	UBPRE737	UBPRE738	UBPRE739	UBPRE740	UBPRE741	UBPRE742	UBPRE743	UBPRE744	UBPRE745	UBPRE746	UBPRE747	UBPRE748	UBPRE749	UBPRE750	UBPRE751	UBPRE752	UBPRE753	UBPRE754	UBPRE755	UBPRE756	UBPRE757	UBPRE758	UBPRE759	UBPRE760	UBPRE761	UBPRE762	UBPRE763	UBPRE764	UBPRE765	UBPRE766	UBPRE767	UBPRE768	UBPRE769	UBPRE770	UBPRE771	UBPRE772	UBPRE773	UBPRE774	UBPRE775	UBPRE776	UBPRE777	UBPRE778	UBPRE779	UBPRE780	UBPRE781	UBPRE782	UBPRE783	UBPRE784	UBPRE785	UBPRE786	UBPRE787	UBPRE788	UBPRE789	UBPRE790	UBPRE791	UBPRE792	UBPRE793	UBPRE794	UBPRE795	UBPRE796	UBPRE797	UBPRE798	UBPRE799	UBPRE800	UBPRE801	
3/31/2017 11:59:59 PM	1557																0															0										12.14																																																																		
3/31/2017 11:59:59 PM	1669																0															0										53.11																																																																		
3/31/2017 11:59:59 PM	1829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				41.59	3.28	0.19	0.04	9.67	45.23																																																													
3/31/2017 11:59:59 PM	1856																0															0										17.15																																																																		
3/31/2017 11:59:59 PM	2040																0															0										15.31																																																																		
3/31/2017 11:59:59 PM	2161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				44.56	0	0.31	8.09	27.91	19.13																																																													
3/31/2017 11:59:59 PM	2376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.86	0.16	0	0	0.6	92.38																																																													
3/31/2017 11:59:59 PM	2554																0															0										3.5																																																																		
3/31/2017 11:59:59 PM	2732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				5.61	2.97	0	0.24	11	80.18																																																													
3/31/2017 11:59:59 PM	2750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				6.76	0	0	1.46	4.96	86.82																																																													
3/31/2017 11:59:59 PM	3252																0															0										0.31																																																																		
3/31/2017 11:59:59 PM	3458																0															0										16.67																																																																		
3/31/2017 11:59:59 PM	3720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				23.32	1.75	0	4.83	10.04	60.06																																																													
3/31/2017 11:59:59 PM	3971																0															0										17.83																																																																		
3/31/2017 11:59:59 PM	4156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				26.71	1.68	0	1.04	10.92	59.65																																																													
3/31/2017 11:59:59 PM	4231																0															0										16.87																																																																		
3/31/2017 11:59:59 PM	4839																0															0										11.84																																																																		
3/31/2017 11:59:59 PM	5069																0															0										17.14																																																																		
3/31/2017 11:59:59 PM	5135																0															0										21.32																																																																		
3/31/2017 11:59:59 PM	5210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.09	7.49	0	0.9	6.06	49.46																																																													
3/31/2017 11:59:59 PM	5461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				10.26	2.1	0	2.01	7.63	78																																																													
3/31/2017 11:59:59 PM	5751																0															0										17.61																																																																		
3/31/2017 11:59:59 PM	6039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				13.98	0.16	0.26	3.28	7.62	74.69																																																													
3/31/2017 11:59:59 PM	6141																0															0										21.84																																																																		
3/31/2017 11:59:59 PM	6329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				21.12	0.47	0.19	34.84	7.05	36.33																																																													
3/31/2017 11:59:59 PM	7009																0															0										0																																																																		
3/31/2017 11:59:59 PM	7045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				44.84	0.89	0.63	13.7	5.51	34.43																																																													
3/31/2017 11:59:59 PM	7072																0															0										59.57																																																																		
3/31/2017 11:59:59 PM	7157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				37.46	0	0	16.95	13.28	32.31																																																													
3/31/2017 11:59:59 PM	7456																0															0										7.77																																																																		
3/31/2017 11:59:59 PM	7634																0															0										24.82																																																																		
3/31/2017 11:59:59 PM	8033																0															0										42.55																																																																		
3/31/2017 11:59:59 PM	8462																0															0										17.4																																																																		
3/31/2017 11:59:59 PM	8631																0															0										44.03																																																																		
3/31/2017 11:59:59 PM	9357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				26.3	0.48	0	0.69	30.58	41.95																																																													
3/31/2017 11:59:59 PM	9553																0															0										8.19																																																																		
3/31/2017 11:59:59 PM	9807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.53	3.14	0	0.03	3.19	72.11																																																													
3/31/2017 11:59:59 PM	9955																0															0										6.69																																																																		
3/31/2017 11:59:59 PM	10250																0															0										14.84																																																																		
3/31/2017 11:59:59 PM	10849																0															0										22.12																																																																		
3/31/2017 11:59:59 PM	11145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				33.76	2.68	0	18.49	5.4	39.66																																																													
3/31/2017 11:59:59 PM	11640																0															0										12.16																																																																		
3/31/2017 11:59:59 PM	11837																0															0										11.52																																																																		
3/31/2017 11:59:59 PM	12030																0															0										22.54																																																																		
3/31/2017 11:59:59 PM	12142																0															0										28.26																																																																		
3/31/2017 11:59:59 PM	12179																0															0										62.88																																																																		
3/31/2017 11:59:59 PM	12311	0	0	0	1510860	0	0	0	0	0	0	0	0	0	0	0	1566218	55358	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57	0	0	0	1.51	0	0.06	0	0	0	14.67	11.23	0.85	21.76	28.58	22.91	-12.12				-11.77		-20.72																								111.65				146.92		-56.8																								
3/31/2017 11:59:59 PM	12647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				29.27	4.16	0.46	1.66	9.55	54.9																																																													
3/31/2017 11:59:59 PM	12656																0															0										55.57																																																																		
3/31/2017 11:59:59 PM	12937																0															0										11.49																																																																		
3/31/2017 11:59:59 PM	12946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.85	0	0.11	3.34	14.7	52																																																													
3/31/2017 11:59:59 PM	12955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				21.9	6.26	0	0.43	14.66	56.74																																																													
3/31/2017 11:59:59 PM	13103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.46	1.72	0	17.82	7.03	34.98																																																													
3/31/2017 11:59:59 PM	13251																5014															11.57										27.96																																																																		
3/31/2017 11:59:59 PM	13457																0															0										0.15																																																																		
3/31/2017 11:59:59 PM	14052																0															0										31.06																																																																		
3/31/2017 11:59:59 PM	14155																0															0										30.46																																																																		
3/31/2017 11:59:59 PM	14650																0															0										6.94																																																																		
3/31/2017 11:59:59 PM	14753																0															0										4.7																																																																		
3/31/2017 11:59:59 PM	14865																0															0										6.15																																																																		
3/31/2017 11:59:59 PM	14977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				27.12	0	0	12.11	10.74	50.03																																																													
3/31/2017 11:59:59 PM	16551																0															0										28.67																																																																		
3/31/2017 11:59:59 PM	16748																0															0										16.28																																																																		
3/31/2017 11:59:59 PM	17110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				0.24	0.01	0	78.81	12.88	8.06																																																													
3/31/2017 11:59:59 PM	17147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.44	7.6	0	1.41	23.86	52.69																																																													
3/31/2017 11:59:59 PM	17259																0															0										27.12																																																																		
3/31/2017 11:59:59 PM	17464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.16	2.65	0.4	0.83	17.69	60.28																																																													
3/31/2017 11:59:59 PM	17950																0															0										17.93																																																																		
3/31/2017 11:59:59 PM	17978																0															0										75.58																																																																		
3/31/2017 11:59:59 PM	18050																0															0										30.39																																																																		
3/31/2017 11:59:59 PM	18135																0															0										33.78																																																																		
3/31/2017 11:59:59 PM	18377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				89.35	3.4	0	0.02	0	7.23																																																													
3/31/2017 11:59:59 PM	18827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.39	3.43	0	3.58	11.99	46.61																																																													
3/31/2017 11:59:59 PM	18836																0															0										50																																																																		
3/31/2017 11:59:59 PM	18854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				6.29	0.13	0	0.53	38.2	54.85																																																													
3/31/2017 11:59:59 PM	19356																0															0										30.65																																																																		
3/31/2017 11:59:59 PM	19936																0															0										16.78																																																																		
3/31/2017 11:59:59 PM	19972																0															0										98.55																																																																		
3/31/2017 11:59:59 PM	20053																3163															3.28										22.41																																																																		
3/31/2017 11:59:59 PM	20633																0															0										18.53																																																																		
3/31/2017 11:59:59 PM	20857																0															0										4.69																																																																		
3/31/2017 11:59:59 PM	21256																0															0										55.34																																																																		
3/31/2017 11:59:59 PM	21359																0															0										22.34																																																																		
3/31/2017 11:59:59 PM	21630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				31.58	1.7	0	6.84	28.78	31.09																																																													
3/31/2017 11:59:59 PM	21658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				21.94	1.05	0.06	4.77	5.88	66.3																																																													
3/31/2017 11:59:59 PM	22048																0															0										21.02																																																																		
3/31/2017 11:59:59 PM	22543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				40.69	8.74	0	0.66	7.9	42.01																																																													
3/31/2017 11:59:59 PM	22552																0															0										11.52																																																																		
3/31/2017 11:59:59 PM	22730																0															0										24.27																																																																		
3/31/2017 11:59:59 PM	22936																0															0										29.22																																																																		
3/31/2017 11:59:59 PM	23456																0															0										22.9																																																																		
3/31/2017 11:59:59 PM	23504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.43	2.77	0	0.11	18.04	64.66																																																													
3/31/2017 11:59:59 PM	23643																0															0										23.67																																																																		
3/31/2017 11:59:59 PM	23755																185501															96.2										9.57																																																																		
3/31/2017 11:59:59 PM	24006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.55	5.18	0	0.04	5.36	60.86																																																													
3/31/2017 11:59:59 PM	24378																0															0										91.35																																																																		
3/31/2017 11:59:59 PM	24453																0															0										37.19																																																																		
3/31/2017 11:59:59 PM	24659																0															0										9.01																																																																		
3/31/2017 11:59:59 PM	24668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.16	0	0	1.35	34.77	34.71																																																													
3/31/2017 11:59:59 PM	24949																0															0										16.64																																																																		
3/31/2017 11:59:59 PM	25357																0															0										18.97																																																																		
3/31/2017 11:59:59 PM	25647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				25.23	0.72	0	0	3.7	70.35																																																													
3/31/2017 11:59:59 PM	26176																0															0										24.8																																																																		
3/31/2017 11:59:59 PM	26242																0															0										45.68																																																																		
3/31/2017 11:59:59 PM	26457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				23.76	1.1	0	3.66	3.41	68.07																																																													
3/31/2017 11:59:59 PM	26765																0															0										6.09																																																																		
3/31/2017 11:59:59 PM	27070																0															0										96.47																																																																		
3/31/2017 11:59:59 PM	27548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				17.32	3.78	0	1.07	32.2	45.64																																																													
3/31/2017 11:59:59 PM	27614																0															0										64.23																																																																		
3/31/2017 11:59:59 PM	27847																0															0										29.04																																																																		
3/31/2017 11:59:59 PM	28013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.9	1.78	0	0.05	2.22	81.05																																																													
3/31/2017 11:59:59 PM	28152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				25.34	1.23	0	3.94	11.06	58.44																																																													
3/31/2017 11:59:59 PM	28255																0															0										16.06																																																																		
3/31/2017 11:59:59 PM	28406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.69	3.92	0	1.36	9.84	37.18																																																													
3/31/2017 11:59:59 PM	28675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				51.77	4.13	0	2.86	3.24	38																																																													
3/31/2017 11:59:59 PM	28732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				33.02	1.94	0	8.72	11.54	44.77																																																													
3/31/2017 11:59:59 PM	29476																0															0										12.16																																																																		
3/31/2017 11:59:59 PM	29636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.96	4.46	0.29	4.17	10.8	60.33																																																													
3/31/2017 11:59:59 PM	29878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.27	0	0	0.01	0	43.73																																																													
3/31/2017 11:59:59 PM	30052																0															0										7.56																																																																		
3/31/2017 11:59:59 PM	30502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				30.11	4.78	0	1.25	9.73	54.13																																																													
3/31/2017 11:59:59 PM	30650																0															0										11.42																																																																		
3/31/2017 11:59:59 PM	30810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33	0	78.6	20.83	0.19	0.05																																																													
3/31/2017 11:59:59 PM	31134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				41.89	0.2	0.28	14.41	12.82	30.39																																																													
3/31/2017 11:59:59 PM	31255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				40.27	1.53	0	0.19	11.11	46.91																																																													
3/31/2017 11:59:59 PM	31657																0															0										40.29																																																																		
3/31/2017 11:59:59 PM	31826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				41.91	0.92	0	7.95	6.63	42.59																																																													
3/31/2017 11:59:59 PM	31835																0															0										13.42																																																																		
3/31/2017 11:59:59 PM	32234																0															0										45.41																																																																		
3/31/2017 11:59:59 PM	32766																0															0										40.3																																																																		
3/31/2017 11:59:59 PM	32971																0															0										53.65																																																																		
3/31/2017 11:59:59 PM	33147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				17.38	1.05	0	1.98	30.56	49.03																																																													
3/31/2017 11:59:59 PM	33259																0															0										7.83																																																																		
3/31/2017 11:59:59 PM	33268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				27.25	0	0	4.85	13.59	54.32																																																													
3/31/2017 11:59:59 PM	33370																0															0										69.29																																																																		
3/31/2017 11:59:59 PM	33839																0															0										36.04																																																																		
3/31/2017 11:59:59 PM	33857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				13.23	1.24	0	2.75	13.65	69.13																																																													
3/31/2017 11:59:59 PM	34425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				52.33	5.06	0	0.65	9.29	32.66																																																													
3/31/2017 11:59:59 PM	34434																0															0										29.94																																																																		
3/31/2017 11:59:59 PM	34452																0															0										42.86																																																																		
3/31/2017 11:59:59 PM	34537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.74	5.68	0.02	5.37	11.75	52.45																																																													
3/31/2017 11:59:59 PM	34555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				13.27	1.22	0.02	4.15	6.84	74.5																																																													
3/31/2017 11:59:59 PM	34742																0															0										45.75																																																																		
3/31/2017 11:59:59 PM	35057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				32.82	0.96	0	1.92	6.9	57.39																																																													
3/31/2017 11:59:59 PM	35301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23	15.29	83.48																																																													
3/31/2017 11:59:59 PM	35570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.67	1.23	0	1.16	3.32	68.61																																																													
3/31/2017 11:59:59 PM	35646																0															0										23.8																																																																		
3/31/2017 11:59:59 PM	35879																0															0										73.91																																																																		
3/31/2017 11:59:59 PM	36456																0															0										6.24																																																																		
3/31/2017 11:59:59 PM	36933																0															0										44.9																																																																		
3/31/2017 11:59:59 PM	37051																0															0										13.48																																																																		
3/31/2017 11:59:59 PM	37341																0															0										35.84																																																																		
3/31/2017 11:59:59 PM	37435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.92	7.52	0.4	4.33	8.72	52.1																																																													
3/31/2017 11:59:59 PM	37640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.31	6.8	0.39	1.08	18.27	60.16																																																													
3/31/2017 11:59:59 PM	37659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				18.66	0	0	19.59	21.88	39.87																																																													
3/31/2017 11:59:59 PM	37949																0															0										5.03																																																																		
3/31/2017 11:59:59 PM	38740																0															0										40.86																																																																		
3/31/2017 11:59:59 PM	39327																0															0										33.51																																																																		
3/31/2017 11:59:59 PM	39756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				16.68	2.23	0	1.26	28.35	51.49																																																													
3/31/2017 11:59:59 PM	40033																0															0										31.42																																																																		
