Reporting Period	ID RSSD	UBPR3632	UBPR3792	UBPR5310	UBPR5311	UBPR8274	UBPR8275	UBPRH392	UBPRH393	UBPRH394	UBPRH395	UBPRH396	UBPRH397	UBPRH398	UBPRP742	UBPRP839	UBPRP840	UBPRP841	UBPRP842	UBPRP843	UBPRP849	UBPRP851	UBPRP852	UBPRP856	UBPRP857	UBPRP858	UBPRP859	UBPRP860	UBPRP861	UBPRP862	UBPRP863	UBPRP864	UBPRP865	UBPRP866	UBPRP867	UBPRP868	UBPRP870	UBPRP872	UBPRQ257	
3/31/2012 11:59:59 PM	12245	8257	14154	897		13257	897																																	
3/31/2012 11:59:59 PM	12311	-1246985	5808574	585964		4436537	1372037																																	
3/31/2012 11:59:59 PM	12647	1947	10826	925		9901	925																																	
3/31/2012 11:59:59 PM	12656	1006	1601	135		1466	135																																	
3/31/2012 11:59:59 PM	12937	26689	34519	1830		32689	1830																																	
3/31/2012 11:59:59 PM	12946	60690	73781	6510		67271	6510																																	
3/31/2012 11:59:59 PM	12955	2983	13994	1211		12783	1211																																	
3/31/2012 11:59:59 PM	13103	143457	182555	9953		166689	15866																																	
3/31/2012 11:59:59 PM	13251	1639	3701	312		3389	312																																	
3/31/2012 11:59:59 PM	13457	5772	6135	161		5974	161																																	
3/31/2012 11:59:59 PM	14052	3970	6804	456		6348	456																																	
3/31/2012 11:59:59 PM	14155	14037	15617	1244		14373	1244																																	
3/31/2012 11:59:59 PM	14650	2405	3036	221		2815	221																																	
3/31/2012 11:59:59 PM	14753	989	3853	310		2566	1287																																	
3/31/2012 11:59:59 PM	14865	14609	30037	2615		27422	2615																																	
3/31/2012 11:59:59 PM	14977	7628	7947	319		7628	319																																	
3/31/2012 11:59:59 PM	16458	29831	34828	1997		32831	1997																																	
3/31/2012 11:59:59 PM	16551	11518	22162	2256		19906	2256																																	
3/31/2012 11:59:59 PM	16748	3522	6890	405		6485	405																																	
3/31/2012 11:59:59 PM	16944	1249	3966	217		3749	217																																	
3/31/2012 11:59:59 PM	16953	2106	5219	113		5106	113																																	
3/31/2012 11:59:59 PM	17110	11385	18973	302		18671	302																																	
3/31/2012 11:59:59 PM	17147	168274	499964	38042		461922	38042																																	
3/31/2012 11:59:59 PM	17259	5211	7003	254		6749	254																																	
3/31/2012 11:59:59 PM	17464	-95871	144286	12683		131589	12697																																	
3/31/2012 11:59:59 PM	17950	13615	28294	2170		26124	2170																																	
3/31/2012 11:59:59 PM	17978	98361	100097	1736		98361	1736																																	
3/31/2012 11:59:59 PM	18050	31503	42460	2592		39868	2592																																	
3/31/2012 11:59:59 PM	18135	13302	21313	1499		19814	1499																																	
3/31/2012 11:59:59 PM	18377	3379	3569	190		3379	190																																	
3/31/2012 11:59:59 PM	18827	34530	43426	3487		39939	3487																																	
3/31/2012 11:59:59 PM	18836	11525	14774	1393		13381	1393																																	
3/31/2012 11:59:59 PM	18854	15805	24046	2141		21905	2141																																	
3/31/2012 11:59:59 PM	18957	-452	716	163		553	163																																	
3/31/2012 11:59:59 PM	19356	3284	9078	569		8509	569																																	
3/31/2012 11:59:59 PM	19730	53724	187501	21178		166323	21178																																	
3/31/2012 11:59:59 PM	19936	8442	23105	1837		21268	1837																																	
3/31/2012 11:59:59 PM	19972	198	13826	300		13526	300																																	
3/31/2012 11:59:59 PM	20053	2481	7638	618		7020	618																																	
3/31/2012 11:59:59 PM	20512	8755	10517	577		9940	577																																	
3/31/2012 11:59:59 PM	20633	25556	30838	2896		27942	2896																																	
3/31/2012 11:59:59 PM	20857	5527	16801	416		16385	416																																	
3/31/2012 11:59:59 PM	21256	476	1150	74		1076	74																																	
3/31/2012 11:59:59 PM	21359	1146	2575	179		2396	179																																	
3/31/2012 11:59:59 PM	21630	5245	7758	314		7444	314																																	
3/31/2012 11:59:59 PM	21658	10342	15820	1221		14599	1221																																	
3/31/2012 11:59:59 PM	22048	11127	20191	1664		18527	1664																																	
3/31/2012 11:59:59 PM	22356	5787	42237	2234		40003	2234																																	
3/31/2012 11:59:59 PM	22543	10475	14980	681		14299	681																																	
3/31/2012 11:59:59 PM	22552	2033	7881	848		7033	848																																	
3/31/2012 11:59:59 PM	22730	11775	13027	702		12325	702																																	
3/31/2012 11:59:59 PM	22936	-9899	11846	1892		9954	1892																																	
3/31/2012 11:59:59 PM	22954	7941	9633	797		8836	797																																	
3/31/2012 11:59:59 PM	23045	2409	8101	154		7947	154																																	
3/31/2012 11:59:59 PM	23456	9936	11107	709		10398	709																																	
3/31/2012 11:59:59 PM	23504	92095	119569	10516		109053	10516																																	
3/31/2012 11:59:59 PM	23540	-9995	12049	1418		10631	1418																																	
3/31/2012 11:59:59 PM	23643	13784	17558	1274		16284	1274																																	
3/31/2012 11:59:59 PM	23755	9861	15698	1388		14310	1388																																	
3/31/2012 11:59:59 PM	24006	97386	116365	4985		111380	4985																																	
3/31/2012 11:59:59 PM	24378	6540	6643	210		6433	210																																	
3/31/2012 11:59:59 PM	24453	-1913	18351	1665		16686	1665																																	
3/31/2012 11:59:59 PM	24659	2192	4999	307		4692	307																																	
3/31/2012 11:59:59 PM	24668	18850	21072	1512		19560	1512																																	
3/31/2012 11:59:59 PM	24855	959	1046	27		1019	27																																	
3/31/2012 11:59:59 PM	24949	36090	75067	7214		67853	7214																																	
3/31/2012 11:59:59 PM	25357	3456	12744	1020		11724	1020																																	
3/31/2012 11:59:59 PM	25647	-3719	3154	512		2642	512																																	
3/31/2012 11:59:59 PM	26176	7216	35216	3774		31442	3774																																	
3/31/2012 11:59:59 PM	26242	29202	46944	2918		44026	2918																																	
3/31/2012 11:59:59 PM	26457	2632	3170	188		2982	188																																	
3/31/2012 11:59:59 PM	26765	-35050	25626	2071		23555	2071																																	
3/31/2012 11:59:59 PM	26859	26806	29263	2796		26467	2796																																	
3/31/2012 11:59:59 PM	27070	104866	105666	800		104866	800																																	
3/31/2012 11:59:59 PM	27548	27494	53532	4813		48719	4813																																	
3/31/2012 11:59:59 PM	27614	27870	31132	1453		29679	1453																																	
3/31/2012 11:59:59 PM	27847	41568	47331	3351		43980	3351																																	
3/31/2012 11:59:59 PM	28013	243730	336521	17515		319006	17515																																	
3/31/2012 11:59:59 PM	28152	1331	7546	615		6931	615																																	
3/31/2012 11:59:59 PM	28255	14731	22761	1594		21167	1594																																	
3/31/2012 11:59:59 PM	28349	8698	15480	1740		13740	1740																																	
3/31/2012 11:59:59 PM	28406	151436	155494	3766		151441	4053																																	
3/31/2012 11:59:59 PM	28572	1239	2681	373		2308	373																																	
3/31/2012 11:59:59 PM	28675	10159	10682	540		10142	540																																	
3/31/2012 11:59:59 PM	28732	7854	9068	658		8410	658																																	
3/31/2012 11:59:59 PM	29104	75081	141586	9939		131647	9939																																	
3/31/2012 11:59:59 PM	29476	-977	4614	315		4339	315																																	
3/31/2012 11:59:59 PM	29636	14097	83356	5986		77370	5986																																	
3/31/2012 11:59:59 PM	29878	468024	479139	11115		468024	11115																																	
3/31/2012 11:59:59 PM	29953	8531	11111	980		10131	980																																	
3/31/2012 11:59:59 PM	30052	1506	3242	205		3037	205																																	
3/31/2012 11:59:59 PM	30418	-9541	38904	61		38843	61																																	
3/31/2012 11:59:59 PM	30502	51905	81030	6034		74751	6279																																	
3/31/2012 11:59:59 PM	30650	-1183	13206	1151		12055	1151																																	
3/31/2012 11:59:59 PM	30810	3232316	9136228	744475		7195916	1940312																																	
3/31/2012 11:59:59 PM	30874	81850	162879	8276		156382	8276																																	
3/31/2012 11:59:59 PM	31134	15177	16300	673		15627	673																																	
3/31/2012 11:59:59 PM	31255	9420	40207	3420		36787	3420																																	
3/31/2012 11:59:59 PM	31657	10076	12884	538		12346	538																																	
3/31/2012 11:59:59 PM	31826	36320	37292	1825		35462	1830																																	
3/31/2012 11:59:59 PM	31835	349	13788	1052		12736	1052																																	
3/31/2012 11:59:59 PM	32234	9374	12378	280		12098	280																																	
3/31/2012 11:59:59 PM	32766	4138	5123	229		4894	229																																	
3/31/2012 11:59:59 PM	32971	23994	25095	1401		23694	1401																																	
3/31/2012 11:59:59 PM	33147	23219	38932	3914		35018	3914																																	
3/31/2012 11:59:59 PM	33259	16818	43114	5546		37568	5546																																	
3/31/2012 11:59:59 PM	33268	4337	11974	637		11337	637																																	
3/31/2012 11:59:59 PM	33370	4147	4314	167		4147	167																																	
3/31/2012 11:59:59 PM	33754	2611	4186	175		4011	175																																	
3/31/2012 11:59:59 PM	33839	2721	3560	89		3471	89																																	
3/31/2012 11:59:59 PM	33857	1598	15181	1066		14115	1066																																	
3/31/2012 11:59:59 PM	34153	-47488	23873	3428		20445	3428																																	
3/31/2012 11:59:59 PM	34359	6333	6615	232		6383	232																																	
3/31/2012 11:59:59 PM	34425	17888	27403	2819		24584	2819																																	
3/31/2012 11:59:59 PM	34434	11718	27190	1750		25440	1750																																	
3/31/2012 11:59:59 PM	34452	9156	11582	525		11057	525																																	
3/31/2012 11:59:59 PM	34537	-131561	217344	15367		201977	15367																																	
3/31/2012 11:59:59 PM	34555	19661	22682	1268		21414	1268																																	
3/31/2012 11:59:59 PM	34742	11031	25721	1933		23788	1933																																	
3/31/2012 11:59:59 PM	34836	-249	1952	201		1751	201																																	
3/31/2012 11:59:59 PM	35057	4582	12552	1292		11260	1292																																	
3/31/2012 11:59:59 PM	35301	9095670	13663579	39937		12360266	1303313																																	
3/31/2012 11:59:59 PM	35570	594192	967664	95460		872204	95460																																	
3/31/2012 11:59:59 PM	35646	8840	11115	125		10990	125																																	
3/31/2012 11:59:59 PM	35842	8474	18539	1898		16641	1898																																	
3/31/2012 11:59:59 PM	35879	18985	19411	713		18698	713																																	
3/31/2012 11:59:59 PM	36054	93363	138565	11931		126634	11931																																	
3/31/2012 11:59:59 PM	36456	4087	9554	840		8714	840																																	
3/31/2012 11:59:59 PM	36858	5748	16708	826		15882	826																																	
3/31/2012 11:59:59 PM	36933	-1491	6238	654		5584	654																																	
3/31/2012 11:59:59 PM	37051	3563	7502	539		6963	539																																	
3/31/2012 11:59:59 PM	37341	3009	4186	277		3909	277																																	
3/31/2012 11:59:59 PM	37378	14202	18770	1529		17241	1529																																	
3/31/2012 11:59:59 PM	37435	59222	104026	6635		97341	6685																																	
3/31/2012 11:59:59 PM	37640	48199	165267	15719		149548	15719																																	
3/31/2012 11:59:59 PM	37659	3295	4693	398		4295	398																																	
3/31/2012 11:59:59 PM	37743	6588	9637	749		8888	749																																	
3/31/2012 11:59:59 PM	37949	10656	20407	1598		18809	1598																																	
3/31/2012 11:59:59 PM	38535	-11920	10663	2654		8009	2654																																	
3/31/2012 11:59:59 PM	38740	6953	17936	1293		16643	1293																																	
3/31/2012 11:59:59 PM	39327	51113	72888	773		72115	773																																	
3/31/2012 11:59:59 PM	39420	64192	114970	11262		103708	11262																																	
3/31/2012 11:59:59 PM	39475	20730	292039	5112		286927	5112																																	
3/31/2012 11:59:59 PM	39756	16683	42245	4392		37853	4392																																	
3/31/2012 11:59:59 PM	40033	5080	9316	455		8861	455																																	
3/31/2012 11:59:59 PM	40350	5896	7655	259		7396	259																																	
3/31/2012 11:59:59 PM	40707	17638	23118	2097		21021	2097																																	
3/31/2012 11:59:59 PM	40855	1560	7224	614		6610	614																																	
3/31/2012 11:59:59 PM	41245	3106	4743	287		4456	287																																	
3/31/2012 11:59:59 PM	41553	10541	14304	463		13841	463																																	
3/31/2012 11:59:59 PM	41629	15298	19013	1546		17467	1546																																	
3/31/2012 11:59:59 PM	41759	2586	4991	405		4586	405																																	
3/31/2012 11:59:59 PM	41825	13203	19011	808		18203	808																																	
3/31/2012 11:59:59 PM	41937	3251	5826	337		5489	337																																	
3/31/2012 11:59:59 PM	41955	502	3380	278		3102	278																																	
3/31/2012 11:59:59 PM	42037	6603	9130	522		8608	522																																	
3/31/2012 11:59:59 PM	42055	2901	7351	493		6858	493																																	
3/31/2012 11:59:59 PM	42354	14585	16206	761		15445	761																																	
3/31/2012 11:59:59 PM	42372	43619	45168	1581		43587	1581																																	
3/31/2012 11:59:59 PM	42420	293130	699963	61654		638309	61654																																	
3/31/2012 11:59:59 PM	42448	74223	85146	6222		78924	6222																																	
3/31/2012 11:59:59 PM	42457	4099	5472	273		5199	273																																	
3/31/2012 11:59:59 PM	42671	45340	174550	10854		163696	10854																																	
3/31/2012 11:59:59 PM	43052	10265	13193	886		12307	886																																	
3/31/2012 11:59:59 PM	43351	-380	1644	85		1559	85																																	
3/31/2012 11:59:59 PM	43454	1310	3464	153		3310	154																																	
3/31/2012 11:59:59 PM	43744	-2717	9351	818		8533	818																																	
3/31/2012 11:59:59 PM	43856	4581	5143	262		4881	262																																	
3/31/2012 11:59:59 PM	43959	7586	14419	833		13586	833																																	
3/31/2012 11:59:59 PM	44040	28783	31420	2237		29183	2237																																	
3/31/2012 11:59:59 PM	44433	-23422	26462	2083		24379	2083																																	
3/31/2012 11:59:59 PM	44741	23080	35763	3090		32673	3090																																	
3/31/2012 11:59:59 PM	44750	14496	17634	1577		16057	1577																																	
3/31/2012 11:59:59 PM	44929	5394	10386	808		9578	808																																	
3/31/2012 11:59:59 PM	45038	10633	13451	1171		12280	1171																																	
3/31/2012 11:59:59 PM	45047	2098	13787	960		12827	960																																	
3/31/2012 11:59:59 PM	45056	6726	9253	527		8726	527																																	
3/31/2012 11:59:59 PM	45430	14494	16080	786		15294	786																																	
3/31/2012 11:59:59 PM	45458	-40	1701	66		1635	66																																	
3/31/2012 11:59:59 PM	45551	42341	59152	5802		53350	5802																																	
3/31/2012 11:59:59 PM	45560	36980	83823	7004		76819	7004																																	
3/31/2012 11:59:59 PM	45775	13740	14880	1140		13740	1140																																	
3/31/2012 11:59:59 PM	46053	11533	21025	1492		19533	1492																																	
3/31/2012 11:59:59 PM	46941	16232	19136	904		18232	904																																	
3/31/2012 11:59:59 PM	47153	869	1950	156		1794	156																																	
3/31/2012 11:59:59 PM	47247	7359	28259	2122		26137	2122																																	
3/31/2012 11:59:59 PM	47256	3521	4806	285		4521	285																																	
3/31/2012 11:59:59 PM	47452	7069	8469	200		8269	200																																	
3/31/2012 11:59:59 PM	47500	35085	48356	2892		45068	3288																																	
3/31/2012 11:59:59 PM	48057	6455	9980	866		9114	866																																	
3/31/2012 11:59:59 PM	48150	548	3327	154		3173	154																																	
3/31/2012 11:59:59 PM	48374	55248	75888	5260		70562	5326																																	
3/31/2012 11:59:59 PM	48440	5472	8408	686		7722	686																																	
3/31/2012 11:59:59 PM	49054	-3633	24620	1883		22737	1883																																	
3/31/2012 11:59:59 PM	49148	10413	12874	461		12413	461																																	
3/31/2012 11:59:59 PM	49241	996	51410	3839		47571	3839																																	
3/31/2012 11:59:59 PM	49344	5095	13452	382		13070	382																																	
3/31/2012 11:59:59 PM	49643	5918	7132	214		6918	214																																	
3/31/2012 11:59:59 PM	49652	9860	14895	950		13945	950																																	
3/31/2012 11:59:59 PM	49821	75122	91520	7347		84173	7347																																	
3/31/2012 11:59:59 PM	49858	-613	7215	525		6690	525																																	
3/31/2012 11:59:59 PM	49951	8036	9562	543		9019	543																																	
3/31/2012 11:59:59 PM	50144	9052	10553	426		10127	426																																	
3/31/2012 11:59:59 PM	50461	19463	25657	1153		24504	1153																																	
3/31/2012 11:59:59 PM	50546	2166	4900	234		4666	234																																	
3/31/2012 11:59:59 PM	50854	2881	4882	91		4791	91																																	
3/31/2012 11:59:59 PM	50872	14318	17531	1082		16449	1082																																	
3/31/2012 11:59:59 PM	50957	56	14322	1286		13036	1286																																	
3/31/2012 11:59:59 PM	51253	10882	26392	1815		24577	1815																																	
3/31/2012 11:59:59 PM	51356	11742	13460	328		13132	328																																	
3/31/2012 11:59:59 PM	51459	13478	20123	1396		18727	1396																																	
3/31/2012 11:59:59 PM	51730	4320	5790	346		5444	346																																	
3/31/2012 11:59:59 PM	51842	21311	29271	2652		26619	2652																																	
3/31/2012 11:59:59 PM	52410	5724	6730	256		6474	256																																	
3/31/2012 11:59:59 PM	52719	149603	327099	0		327099	0																																	
3/31/2012 11:59:59 PM	52951	10544	12508	964		11544	964																																	
3/31/2012 11:59:59 PM	53033	-87366	380552	25565		354987	25565																																	
3/31/2012 11:59:59 PM	53051	3700	8991	247		8744	247																																	
3/31/2012 11:59:59 PM	53239	7571	14354	783		13571	783																																	
3/31/2012 11:59:59 PM	53453	6255	6716	236		6480	236																																	
3/31/2012 11:59:59 PM	53752	3445	7908	63		7845	63																																	
3/31/2012 11:59:59 PM	53873	10230	26270	1380		24890	1380																																	
3/31/2012 11:59:59 PM	54049	5706	8827	721		8106	721																																	
3/31/2012 11:59:59 PM	54058	28769	33394	2642		30752	2642																																	
3/31/2012 11:59:59 PM	54375	28677	85005	6113		78892	6113																																	
3/31/2012 11:59:59 PM	54441	7519	13496	1152		12344	1152																																	
3/31/2012 11:59:59 PM	54656	31772	44521	2397		42124	2397																																	
3/31/2012 11:59:59 PM	54973	172003	483413	38834		444579	38834																																	
3/31/2012 11:59:59 PM	55176	18642	26918	2538		24380	2538																																	
3/31/2012 11:59:59 PM	55336	29816	39868	2052		37816	2052																																	
3/31/2012 11:59:59 PM	55635	3826	9226	866		8360	866																																	
3/31/2012 11:59:59 PM	55653	7135	11907	772		11135	772																																	
3/31/2012 11:59:59 PM	55970	38053	40801	2748		38053	2748																																	
3/31/2012 11:59:59 PM	56258	1175	18527	1352		17175	1352																																	
3/31/2012 11:59:59 PM	56351	59728	95873	5677		90196	5677																																	
3/31/2012 11:59:59 PM	56427	9312	10267	455		9812	455																																	
3/31/2012 11:59:59 PM	56548	13898	39689	3345		32344	7345																																	
3/31/2012 11:59:59 PM	56557	111839	262047	24354		237693	24354																																	
3/31/2012 11:59:59 PM	56717	50606	58712	6058		52643	6069																																	
3/31/2012 11:59:59 PM	57040	11165	12235	770		11465	770																																	
3/31/2012 11:59:59 PM	57228	3384	24039	2434		21605	2434																																	
3/31/2012 11:59:59 PM	57255	9754	11008	754		10254	754																																	
3/31/2012 11:59:59 PM	57451	26227	47830	2794		45036	2794																																	
3/31/2012 11:59:59 PM	57572	0	4863	258		4605	258																																	
3/31/2012 11:59:59 PM	57956	7193	16249	1465		14781	1468																																	
3/31/2012 11:59:59 PM	58177	7281	7844	613		7231	613																																	
3/31/2012 11:59:59 PM	58207	14391	23143	2173		20970	2173																																	
3/31/2012 11:59:59 PM	58225	22120	25617	1997		23620	1997																																	
3/31/2012 11:59:59 PM	58243	-75582	421857	35573		371284	50573																																	
3/31/2012 11:59:59 PM	58355	155	837	32		805	32																																	
3/31/2012 11:59:59 PM	58551	11060	15214	1110		14104	1110																																	
3/31/2012 11:59:59 PM	58636	17443	27097	2055		25042	2055																																	
3/31/2012 11:59:59 PM	58757	420	5674	466		5208	466																																	
3/31/2012 11:59:59 PM	58971	303307	467029	38971		428058	38971																																	
3/31/2012 11:59:59 PM	59316	50920	77293	5618		71675	5618																																	
3/31/2012 11:59:59 PM	59352	29980	34992	2019		32973	2019																																	
3/31/2012 11:59:59 PM	59370	35925	38343	2468		35875	2468																																	
3/31/2012 11:59:59 PM	59754	603	1123	120		1003	120																																	
3/31/2012 11:59:59 PM	60143	4567530	8906353	728393		6677310	2229043																																	
3/31/2012 11:59:59 PM	60330	35780	49581	4913		44668	4913																																	
3/31/2012 11:59:59 PM	60433	-1995	8848	708		8140	708																																	
3/31/2012 11:59:59 PM	60545	13021	18019	998		17021	998																																	
3/31/2012 11:59:59 PM	60554	2372	5261	389		4872	389																																	
3/31/2012 11:59:59 PM	60648	19732	24146	1721		22425	1721																																	
3/31/2012 11:59:59 PM	61122	64533	153705	14556		139149	14556																																	
3/31/2012 11:59:59 PM	61177	5981	6245	517		5728	517																																	
3/31/2012 11:59:59 PM	61355	43180	74110	5388		68722	5388																																	
3/31/2012 11:59:59 PM	61476	11677	12476	901		11575	901																																	
3/31/2012 11:59:59 PM	61757	23127	26301	1814		24487	1814																																	
3/31/2012 11:59:59 PM	61832	11008	27480	1739		25741	1739																																	
3/31/2012 11:59:59 PM	61953	5111	5732	421		5311	421																																	
3/31/2012 11:59:59 PM	62044	2043	2726	183		2543	183																																	
3/31/2012 11:59:59 PM	62110	5677	8174	0		8174	0																																	
3/31/2012 11:59:59 PM	62147	2890	6885	634		6251	634																																	
3/31/2012 11:59:59 PM	62772	29237	54978	3382		51596	3382																																	
3/31/2012 11:59:59 PM	63050	13670	16939	969		15970	969																																	
3/31/2012 11:59:59 PM	63069	1210044	2269418	198310		1890749	378669																																	
3/31/2012 11:59:59 PM	63078	108178	196990	12817		184173	12817																																	
3/31/2012 11:59:59 PM	63201	11028	12078	427		11651	427																																	
3/31/2012 11:59:59 PM	63573	0	75747	3725		72022	3725																																	
3/31/2012 11:59:59 PM	63733	38393	42307	2977		39330	2977																																	
3/31/2012 11:59:59 PM	63742	2335	29331	1897		27434	1897																																	
3/31/2012 11:59:59 PM	63751	613	876	63		813	63																																	
3/31/2012 11:59:59 PM	64150	8670	11742	1052		10690	1052																																	
