Reporting Period	ID RSSD	UBPRE304	UBPRE305	UBPRE306	UBPRE307	UBPRE308	UBPRE309	UBPRE310	UBPRE311	UBPRE312	UBPRE313	UBPRE314	UBPRE315	UBPRE316	UBPRE317	UBPRE318	UBPRE319	UBPRE320	UBPRE321	UBPRE322	UBPRE323	UBPRE324	UBPRE325	UBPRE326	UBPRE327	UBPRE328	UBPRE329	UBPRE330	UBPRE331	UBPRE332	UBPRE333	UBPRE334	UBPRE335	UBPRE336	UBPRE337	UBPRE338	UBPRE339	UBPRE341	UBPRE342	UBPRE343	UBPRE344	UBPRHP05	UBPRHP06	UBPRHP07	
3/31/2018 11:59:59 PM	12311	87.04	5.45	7.51	7.78	1.8	0	1.8	0.54	0	0.54	89.88	84.83	71.87	5.45	7.51	15.17	15.17	0	0	15.17	97.87	9.8	53.63	34.44	1.28	1.33	0.05	0.05	3.08	0.55	0.55	0.03	-0.01		0.35	-0.15					12.96	12.96	0	
3/31/2018 11:59:59 PM	12647																											0	0	0	0	0	0			0									
3/31/2018 11:59:59 PM	12656																													0	0		0			0									
3/31/2018 11:59:59 PM	12937																													0	0		0			0									
3/31/2018 11:59:59 PM	12946																											0	0	0	0	0	0	0		0	0								
3/31/2018 11:59:59 PM	13103																											0	0	0	0	0	0	0		0	0								
3/31/2018 11:59:59 PM	13251																													0	0		0.06			1.02									
3/31/2018 11:59:59 PM	13457																													0	0		0			0									
3/31/2018 11:59:59 PM	14052																													0	0		0			0									
3/31/2018 11:59:59 PM	14155																													0	0		0			0									
3/31/2018 11:59:59 PM	14650																													0	0		0			0									
3/31/2018 11:59:59 PM	14753																													0	0		0			0									
3/31/2018 11:59:59 PM	14865	100											0	0			100	100				100.11	0	0	100.11					0	0.05		0			0.02						0	0	0	
3/31/2018 11:59:59 PM	14977																											0	0	0	0	0	0			0									
3/31/2018 11:59:59 PM	16551	100											0	0			100	100				0	0	0	0					0	0.11		0			0						0	0	0	
3/31/2018 11:59:59 PM	16748	1.16											0	0			100	1.16				0	0	0	0					0	0.01		0			0						98.84	0	98.84	
3/31/2018 11:59:59 PM	17110																											0	0	0	0	0	0			0									
3/31/2018 11:59:59 PM	17147	100	0	0	0.44	2.29	0	2.29	0	0	0	97.27	0	0	0	0	100	100	0	0	100	97.27	3.41	20.17	73.7	1.28	1.26	0.01	0.01	0	0.95	0.95	0	0		0	0					0	0	0	
3/31/2018 11:59:59 PM	17259																													0	0		0			0									
3/31/2018 11:59:59 PM	17950																													0	0		0			0									
3/31/2018 11:59:59 PM	17978																													0	0		0			0									
3/31/2018 11:59:59 PM	18050																													0	0		0			0									
3/31/2018 11:59:59 PM	18135																													0	0		0			0									
3/31/2018 11:59:59 PM	18827	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	100	100	0	0	100	100	0	39.44	60.56	1.35	0.08	0.01	0	0	0.61	0.61	0	0		0	0					0	0	0	
3/31/2018 11:59:59 PM	18836																													0	0		0			0									
3/31/2018 11:59:59 PM	18854																											0	0	0	0	0	0	0		0	0								
3/31/2018 11:59:59 PM	19356																													0	0		0			0									
3/31/2018 11:59:59 PM	19936																													0	0		0			0									
3/31/2018 11:59:59 PM	19972																													0	0		0			0									
3/31/2018 11:59:59 PM	20053																													0	0		0			0									
3/31/2018 11:59:59 PM	20633																													0	0		0			0									
3/31/2018 11:59:59 PM	20857																													0	0		0			0									
3/31/2018 11:59:59 PM	21256																													0	0		0			0									
3/31/2018 11:59:59 PM	21359																													0	0		0			0									
3/31/2018 11:59:59 PM	21658	100	0	0	0	100	0	100	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0	0	0	9.97	0	0.01	0.08	0	0	0			0						0	0	0	
3/31/2018 11:59:59 PM	22048	100											0	0			100	100				100	0	0	100					0	0.14		0			0						0	0	0	
3/31/2018 11:59:59 PM	22543	100	0	0	100	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	100	100	100	0	0	0	0	0	0	0	0.13	0.13	0			0						0	0	0	
3/31/2018 11:59:59 PM	22552																													0	0		0			0									
3/31/2018 11:59:59 PM	22730																													0	0		0			0									
3/31/2018 11:59:59 PM	22936																													0	0		0			0									
3/31/2018 11:59:59 PM	23456																													0	0		0			0									
3/31/2018 11:59:59 PM	23504	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	100	100	0	0	100	100	10.84	52.05	37.11	0.38	1.6	0	0.02	0	1.11	1.11	0.02	0		0.2	0					0	0	0	
3/31/2018 11:59:59 PM	23643																													0	0		0			0									
3/31/2018 11:59:59 PM	23755	100											33.95	33.95			66.05	66.05				0	0	0	0					0.02	0.04		0			0						0	0	0	
3/31/2018 11:59:59 PM	24006																											0	0	0	0	0	0	0		0	0								
3/31/2018 11:59:59 PM	24378																													0	0		0			0									
3/31/2018 11:59:59 PM	24453																													0	0		0			0									
3/31/2018 11:59:59 PM	24659																													0	0		0			0									
3/31/2018 11:59:59 PM	24668																											0	0	0	0	0	0	0		0	0								
3/31/2018 11:59:59 PM	24949																													0	0		0			0									
3/31/2018 11:59:59 PM	25357																													0	0		0			0									
3/31/2018 11:59:59 PM	25647																											0	0	0	0	0	0			0									
3/31/2018 11:59:59 PM	26176																													0	0		0			0									
3/31/2018 11:59:59 PM	26242																													0	0		0			0									
3/31/2018 11:59:59 PM	26457																													0	0		0			0									
3/31/2018 11:59:59 PM	26765																													0	0		0			0									
3/31/2018 11:59:59 PM	27070																													0	0		0			0									
3/31/2018 11:59:59 PM	27548	100	0	0	31.29	32.12	0	32.12	0	0	0	36.59	0	0	0	0	100	100	0	0	100	31.29	31.29	0	0	0.03	0.49	0	0	0	0.39	0.39	0	0		0	0					0	0	0	
3/31/2018 11:59:59 PM	27614																													0	0		0			0									
3/31/2018 11:59:59 PM	27847																													0	0		0			0									
3/31/2018 11:59:59 PM	28013																											0	0	0	0	0	0	0		0	0								
3/31/2018 11:59:59 PM	28152	100	0	0	0	18.41	0	18.41	18.41	0	18.41	63.19	0	0	0	0	100	100	0	0	100	81.59	0	4.74	76.85	0.31	2.07	0	0.03	0	1.59	1.59	0.03			0.43						0	0	0	
3/31/2018 11:59:59 PM	28255																													0	0		0			0									
3/31/2018 11:59:59 PM	28406	100	0	0	2.42	2	0	2	0	0	0	95.59	95.59	95.59	0	0	4.41	4.41	0	0	4.41	95.59	2.55	39.49	53.55	1	1.02	0.04	0.04	3.91	0.18	0.18	0.04	0		0.64	0					0	0	0	
3/31/2018 11:59:59 PM	28675																											0	0	0	0	0	0			0									
3/31/2018 11:59:59 PM	28732																													0	0		0			0									
3/31/2018 11:59:59 PM	29476																													0	0		0			0									
3/31/2018 11:59:59 PM	29636																											0	0	0	0	0	0	0		0	0								
3/31/2018 11:59:59 PM	29878																											0	0	0	0	0	0	0		0	0								
3/31/2018 11:59:59 PM	30052																													0	0		0			0									
3/31/2018 11:59:59 PM	30502	100	0	0	0.04	0	0	0	0	0	0	99.96	100	100	0	0	0	0	0	0	0	100	0.04	19.81	80.15	1.85	1.85	0.02	0.02	0.88	0	0	0.02	0		0.25	0					0	0	0	
3/31/2018 11:59:59 PM	30650																													0	0		0			0									
3/31/2018 11:59:59 PM	30810	100	0	0	0.46	0	0	0	0	0	0	99.54	0	0	0	0	100	100	0	0	100	100	91.24	8.76	0	0.02	0.1	0	0	0	0.97	0.97	0	0		0.01	0					0	0	0	
3/31/2018 11:59:59 PM	31134																											0	0	0	0	0	0			0									
3/31/2018 11:59:59 PM	31255																											0	0	0	0	0	0	0		0	0								
3/31/2018 11:59:59 PM	31657																													0	0		0			0									
3/31/2018 11:59:59 PM	31826																											0	0	0	0	0	0			0									
3/31/2018 11:59:59 PM	31835																													0	0		0			0									
3/31/2018 11:59:59 PM	32234	100											0	0			100	100				100	16.67	83.33	0					0	2.09		0.03			0.46						0	0	0	
3/31/2018 11:59:59 PM	32766																													0	0		0			0									
3/31/2018 11:59:59 PM	32971																													0	0		0			0									
3/31/2018 11:59:59 PM	33147																											0	0	0	0	0	0	0		0	0								
3/31/2018 11:59:59 PM	33259	100											100	100			0	0				0	0	0	0					0	0		0			0						0	0	0	
3/31/2018 11:59:59 PM	33268	100	0	0	44.81	55.19	0	55.19	0	0	0	0	0	0	0	0	100	100	0	0	100	44.81	44.81	0	0	0	0	0	0	0	0.1	0.1	0			0						0	0	0	
3/31/2018 11:59:59 PM	33370																													0	0		0			0									
3/31/2018 11:59:59 PM	33839																													0	0		0			0									
3/31/2018 11:59:59 PM	33857	100	0	0	0	100	0	100	0	0	0	0	0	0	0	0	100	100	0	0	100	0	0	0	0	1.56	0.19	0	0	0	0.05	0.05	0	0		0	0					0	0	0	
3/31/2018 11:59:59 PM	34425																											0	0	0	0	0	0	0		0	0								
3/31/2018 11:59:59 PM	34434	100											45.49	45.49			54.51	54.51				100.05	0	100.05	0					0.03	0.04		0			0.02						0	0	0	
3/31/2018 11:59:59 PM	34452																													0	0		0			0									
3/31/2018 11:59:59 PM	34537	100	0	0	8.75	8.75	0	8.75	0	0	0	82.5	0	0	0	0	100	100	0	0	100	91.25	8.75	82.5	0	0.11	0.41	0	0	0	0.36	0.36	0	0		0.02	0					0	0	0	
3/31/2018 11:59:59 PM	34555																											0	0	0	0	0	0			0									
3/31/2018 11:59:59 PM	34742																													0	0		0			0									
3/31/2018 11:59:59 PM	35057	100	0	0	50	50	0	50	0	0	0	0	0	0	0	0	100	100	0	0	100	50	50	0	0	0	0	0	0	0	0.11	0.11	0			0						0	0	0	
3/31/2018 11:59:59 PM	35301	0.25	98.56	1.19	98.52	1.22	0	1.22	0.04	0	0.04	0.23	98.17	0.08	98.09	0	1.83	0.16	0.47	1.19	1.83	99.8	98.31	1.43	0.06	0.52	0.5	0.69	0.67	130.55	2.43	2.43	0.28	0	0	4.31	0					99.75	98.09	1.67	
3/31/2018 11:59:59 PM	35570	100	0	0	0.5	0.17	0	0.17	0.17	0	0.17	99.16	0	0	0	0	100	100	0	0	100	99.66	0.5	63.1	36.06	0.1	0	0	0	0	0.4	0.4	0	0		0	0					0	0	0	
3/31/2018 11:59:59 PM	35646																													0	0		0			0									
3/31/2018 11:59:59 PM	35879																													0	0		0			0									
3/31/2018 11:59:59 PM	36456																													0	0		0			0									
3/31/2018 11:59:59 PM	36933																													0	0		0			0									
3/31/2018 11:59:59 PM	37051																													0	0		0			0									
3/31/2018 11:59:59 PM	37341																													0	0		0			0									
3/31/2018 11:59:59 PM	37435	100	0	0	0	100	0	100	0	0	0	0	0	0	0	0	100	100	0	0	100	0	0	0	0	0	0	0	0	0	0.06	0.06	0	0		0	0					0	0	0	
3/31/2018 11:59:59 PM	37640	100	0	0	0	16.11	0	16.11	0	0	0	83.89	83.89	83.89	0	0	16.11	16.11	0	0	16.11	83.89	0	0	83.89	2.12	2.41	0.01	0.01	0.3	0.06	0.06	0	0		0	0					0	0	0	
3/31/2018 11:59:59 PM	37659																											0	0	0	0	0	0			0									
3/31/2018 11:59:59 PM	37949																													0	0		0			0									
3/31/2018 11:59:59 PM	38740																													0	0		0			0									
3/31/2018 11:59:59 PM	39327																													0	0		0			0									
3/31/2018 11:59:59 PM	39756	100	0	0	23.58	76.42	0	76.42	0	0	0	0	0	0	0	0	100	100	0	0	100	23.58	23.58	0	0	0	0	0	0	0	0.01	0.01	0	0		0	0					0	0	0	
3/31/2018 11:59:59 PM	40033																													0	0		0			0									
3/31/2018 11:59:59 PM	40499	100	0	0	21	18.83	0	18.83	0	0	0	60.17	0	0	0	0	100	100	0	0	100	60.17	0	11.73	48.44	0.85	1.08	0.02	0.02	0	1.8	1.8	0.01	0		0.14	0					0	0	0	
3/31/2018 11:59:59 PM	40855																													0	0		0			0									
3/31/2018 11:59:59 PM	41245																													0	0		0			0									
3/31/2018 11:59:59 PM	41553																													0	0		0			0									
3/31/2018 11:59:59 PM	41629																													0	0		0			0									
3/31/2018 11:59:59 PM	41825	100	0	0	0	100	0	100	0	0	0	0	0	0	0	0	100	100	0	0	100	0	0	0	0	0	0	0	0	0	0.01	0.01	0	0		0	0					0	0	0	
3/31/2018 11:59:59 PM	41937																													0	0		0			0									
3/31/2018 11:59:59 PM	41955																													0	0		0			0									
3/31/2018 11:59:59 PM	42037																													0	0		0			0									
3/31/2018 11:59:59 PM	42354																													0	0		0			0									
3/31/2018 11:59:59 PM	42372																													0	0		0			0									
3/31/2018 11:59:59 PM	42420	99.26	0.74	0	2.83	4.39	0	4.39	4.39	0	4.39	88.39	0	0	0	0	100	99.26	0.74	0	100	50.39	13.9	7.54	28.94	0.52	0.47	0.01	0.01	0	1.57	1.57	0.01	0		0.08	0					0.74	0	0.74	
3/31/2018 11:59:59 PM	42448																											0	0	0	0	0	0	0		0	0								
3/31/2018 11:59:59 PM	42457																													0	0		0			0									
3/31/2018 11:59:59 PM	43052																													0	0		0			0									
3/31/2018 11:59:59 PM	43351																													0	0		0			0									
3/31/2018 11:59:59 PM	43856																													0	0		0			0									
3/31/2018 11:59:59 PM	43959																													0	0		0			0									
3/31/2018 11:59:59 PM	44040																													0	0		0			0									
3/31/2018 11:59:59 PM	44433																											0	0	0	0	0	0	0		0	0								
3/31/2018 11:59:59 PM	44741																													0	0		0			0									
3/31/2018 11:59:59 PM	44750																													0	0		0			0									
3/31/2018 11:59:59 PM	44929																											0	0	0	0	0	0			0									
3/31/2018 11:59:59 PM	45038																											0	0	0	0	0	0			0									
3/31/2018 11:59:59 PM	45047																													0	0		0			0									
3/31/2018 11:59:59 PM	45056																													0	0		0			0									
3/31/2018 11:59:59 PM	45430																													0	0		0			0									
3/31/2018 11:59:59 PM	45458																													0	0		0			0									
3/31/2018 11:59:59 PM	45551																											0	0	0	0	0	0	0		0	0								
3/31/2018 11:59:59 PM	45560																											0	0	0	0	0	0	0		0	0								
3/31/2018 11:59:59 PM	45775																													0	0		0			0									
3/31/2018 11:59:59 PM	46053																													0	0		0			0									
3/31/2018 11:59:59 PM	46941																													0	0		0			0									
3/31/2018 11:59:59 PM	47247	100	0	0	43.14	52.34	0	52.34	0	0	0	4.53	4.53	4.53	0	0	95.47	95.47	0	0	95.47	47.66	43.14	0	4.53	0.14	0.63	0	0.01	0.09	1.89	1.89	0	0		0	0					0	0	0	
3/31/2018 11:59:59 PM	47256																													0	0		0			0									
3/31/2018 11:59:59 PM	47452																													0	0		0			0									
3/31/2018 11:59:59 PM	47500																													0	0		0			0									
3/31/2018 11:59:59 PM	48057																													0	0		0			0									
3/31/2018 11:59:59 PM	48150																													0	0		0			0									
3/31/2018 11:59:59 PM	48374																											0	0	0	0	0	0	0		0	0								
3/31/2018 11:59:59 PM	48440	100											0	0			100	100				0	0	0	0					0	0.05		0			0						0	0	0	
3/31/2018 11:59:59 PM	49054																													0	0		0			0									
3/31/2018 11:59:59 PM	49148																													0	0		0			0									
3/31/2018 11:59:59 PM	49241																													0	0		0			0									
3/31/2018 11:59:59 PM	49652																													0	0		0			0									
3/31/2018 11:59:59 PM	49858																													0	0		0			0									
3/31/2018 11:59:59 PM	49951																													0	0		0			0									
3/31/2018 11:59:59 PM	50144																													0	0		0			0									
3/31/2018 11:59:59 PM	50461																											0	0	0	0	0	0			0									
3/31/2018 11:59:59 PM	50872																													0	0		0			0									
3/31/2018 11:59:59 PM	51253																											0	0	0	0	0	0	0		0	0								
3/31/2018 11:59:59 PM	51356																											0	0	0	0	0	0			0									
3/31/2018 11:59:59 PM	51459																													0	0		0			0									
3/31/2018 11:59:59 PM	51842																											0	0	0	0	0	0	0		0	0								
3/31/2018 11:59:59 PM	52719																											0	0	0	0	0	0	0		0									
3/31/2018 11:59:59 PM	52951																													0	0		0			0									
3/31/2018 11:59:59 PM	53051																													0	0		0			0									
3/31/2018 11:59:59 PM	53752																													0	0		0			0									
3/31/2018 11:59:59 PM	54049																													0	0		0			0									
3/31/2018 11:59:59 PM	54058	100	0	0	0	100	0	100	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0.86	0	0	0	0	0	0	0		0	0					0	0	0	
3/31/2018 11:59:59 PM	54441																													0	0		0			0									
3/31/2018 11:59:59 PM	54656																											0	0	0	0	0	0	0		0	0								
3/31/2018 11:59:59 PM	54973	100	0	0	52.04	47.96	0	47.96	0	0	0	0	0	0	0	0	100	100	0	0	100	52.04	52.04	0	0	0.17	0.55	0	0	0	0.09	0.09	0	0		0.01	0					0	0	0	
3/31/2018 11:59:59 PM	55336																													0	0		0			0									
3/31/2018 11:59:59 PM	55635																													0	0		0			0									
3/31/2018 11:59:59 PM	55653																													0	0		0			0									
3/31/2018 11:59:59 PM	55970																													0	0		0			0									
3/31/2018 11:59:59 PM	56258																													0	0		0			0									
3/31/2018 11:59:59 PM	56351																											0	0	0	0	0	0	0		0	0								
3/31/2018 11:59:59 PM	56548	100											0	0			100	100				100	100	0	0					0	0.06		0			0						0	0	0	
3/31/2018 11:59:59 PM	56557	99.23	0.77	0	0.77	0	0	0	0	0	0	99.23	83.79	83.02	0.77	0	16.21	16.21	0	0	16.21	100.05	4.93	43	52.12	1.75	1.13	0.03	0.02	1.5	0.29	0.29	0.02	0		0.22	0					0.77	0.77	0	
3/31/2018 11:59:59 PM	56717																													0	0		0			0									
3/31/2018 11:59:59 PM	57040																											0	0	0	0	0	0			0									
3/31/2018 11:59:59 PM	57451																													0	0		0			0									
3/31/2018 11:59:59 PM	58207																													0	0		0			0									
3/31/2018 11:59:59 PM	58225																													0	0		0			0									
3/31/2018 11:59:59 PM	58243	100	0	0	17.64	13.56	0	13.56	0	0	0	68.8	0	0	0	0	100	100	0	0	100	86.44	17.64	25.73	43.07	0.83	0.97	0.01	0.01	0	0.84	0.84	0.01	0		0.12	0					0	0	0	
3/31/2018 11:59:59 PM	58355	100											0	0			100	100				0	0	0	0					0	0.24		0			0						0	0	0	
3/31/2018 11:59:59 PM	58551																													0	0		0			0									
3/31/2018 11:59:59 PM	58636																													0	0		0			0									
3/31/2018 11:59:59 PM	58757																													0	0		0			0									
3/31/2018 11:59:59 PM	58971	99.51	0.49	0	31.24	42.28	0	42.28	0	0	0	26.47	0	0	0	0	100	99.51	0.49	0	100	57.72	31.24	5.3	21.17	0.45	0.43	0	0	0	0.08	0.08	0	0		0	0					0.49	0	0.49	
3/31/2018 11:59:59 PM	59316																											0	0	0	0	0	0	0		0	0								
3/31/2018 11:59:59 PM	59352																											0	0	0	0	0	0	0		0	0								
3/31/2018 11:59:59 PM	59370																													0	0		0			0									
3/31/2018 11:59:59 PM	59754																													0	0		0			0									
3/31/2018 11:59:59 PM	60143	78.59	11.46	9.95	10.11	3.61	0	3.61	3.61	0	3.61	82.67	91.14	72.82	8.37	9.95	8.86	5.77	3.09	0	8.86	96.39	50.78	32.3	13.31	1.16	0.89	0.03	0.02	2.54	0.25	0.25	0.02	0	0	0.19	0					21.41	18.32	3.09	
3/31/2018 11:59:59 PM	60330	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	100	100	0	0	100	100	19.85	49.16	30.99	0.73	2.19	0	0	0	0.19	0.19	0	0		0.04	0					0	0	0	
3/31/2018 11:59:59 PM	60545																											0	0	0	0	0	0			0									
3/31/2018 11:59:59 PM	60554																											0	0	0	0	0	0			0									
3/31/2018 11:59:59 PM	60648																													0	0		0			0									
3/31/2018 11:59:59 PM	61122	100	0	0	59.11	40.89	0	40.89	0	0	0	0	0	0	0	0	100	100	0	0	100	59.11	59.11	0	0	0.07	0.27	0	0	0	0.01	0.01	0	0		0	0					0	0	0	
3/31/2018 11:59:59 PM	61355	100											0	0			100	100				0	0	0	0					0	0.17		0			0						0	0	0	
3/31/2018 11:59:59 PM	61476																													0	0		0			0									
3/31/2018 11:59:59 PM	61757																											0	0	0	0	0	0			0									
3/31/2018 11:59:59 PM	61832																													0	0		0			0									
3/31/2018 11:59:59 PM	61953																													0	0		0			0									
3/31/2018 11:59:59 PM	62044																													0	0		0			0									
3/31/2018 11:59:59 PM	62110																													0	0		0			0									
3/31/2018 11:59:59 PM	62147																													0	0		0			0									
3/31/2018 11:59:59 PM	62772	100											0	0			100	100				100	20.84	7.92	71.24					0	0.19		0.01			0.06						0	0	0	
3/31/2018 11:59:59 PM	63050																													0	0		0			0									
3/31/2018 11:59:59 PM	63069	88.7	11.26	0.04	11.26	2.3	0	2.3	2.34	0	2.34	84.11	100	88.7	11.26	0.04	0	0	0	0	0	97.7	49.57	22	26.14	0.77	0.34	0.02	0.01	2.6	0	0	0.01	0	0	0.09	0					11.3	11.3	0	
3/31/2018 11:59:59 PM	63201																													0	0		0			0									
3/31/2018 11:59:59 PM	63573																													0	0		0			0									
3/31/2018 11:59:59 PM	63733																											0	0	0	0	0	0	0		0	0								
3/31/2018 11:59:59 PM	63742	100											0	0			100	100				100.17	8.24	0	91.93					0	0.58		0.05			0.76						0	0	0	
3/31/2018 11:59:59 PM	63751																											0	0	0	0	0	0			0									
3/31/2018 11:59:59 PM	64150																													0	0		0			0									
3/31/2018 11:59:59 PM	64552	100	0	0	62.65	37.35	0	37.35	0	0	0	0	0	0	0	0	100	100	0	0	100	62.65	62.65	0	0	0	1.29	0	0.02	0	1.91	1.91	0			0						0	0	0	
3/31/2018 11:59:59 PM	64730																													0	0		0			0									
3/31/2018 11:59:59 PM	65205																													0	0		0			0									
3/31/2018 11:59:59 PM	65241																													0	0		0			0									
3/31/2018 11:59:59 PM	65513																											0	0	0	0	0	0	0	0	0	0								
3/31/2018 11:59:59 PM	65559																											0	0	0	0	0	0	0		0	0								
3/31/2018 11:59:59 PM	65746	100	0	0	44.31	55.69	0	55.69	0	0	0	0	100	100	0	0	0	0	0	0	0	44.31	44.31	0	0	0	2.68	0	0	0.09	0	0	0	0		0	0					0	0	0	
3/31/2018 11:59:59 PM	65858	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	100	100	0	0	100	100	0	0	100	0.88	0.88	0	0	0	0.17	0.17	0	0		0.02	0					0	0	0	
3/31/2018 11:59:59 PM	66154																													0	0		0			0									
