Reporting Period	ID RSSD	UBPR3632	UBPR3792	UBPR5310	UBPR5311	UBPR8274	UBPR8275	UBPRH392	UBPRH393	UBPRH394	UBPRH395	UBPRH396	UBPRH397	UBPRH398	UBPRP742	UBPRP839	UBPRP840	UBPRP841	UBPRP842	UBPRP843	UBPRP849	UBPRP851	UBPRP852	UBPRP856	UBPRP857	UBPRP858	UBPRP859	UBPRP860	UBPRP861	UBPRP862	UBPRP863	UBPRP864	UBPRP865	UBPRP866	UBPRP867	UBPRP868	UBPRP870	UBPRP872	UBPRQ257	
3/31/2018 11:59:59 PM	12311	1956501	11434731	802051		9632073	1802658	-657852	-657852				8805	0	9027108	0	10325757	1907961	286837	28825		0	8751181	0	0	0	8751181	780000	0	100892	880892	0	880892	1000607	0	0	1802658	0		
3/31/2018 11:59:59 PM	12647	858	18315	1044		17271	1044	0	0				0	0	17306	0	18164	0	893	0		0	17271	0	0	0	17271	0	0	0	0	0	0	0	0	0	1044	0	0	
3/31/2018 11:59:59 PM	12656	1377	1957	120		1837	120	0	0				0	0	460	0	1837	0	0	0		0	1837	0	0	0	1837	0	0	0	0	0	0	0	0	0	120	0	0	
3/31/2018 11:59:59 PM	12937	29017	37050	2033		35017	2033	0	0				0	0	6000	0	35017	0	0	0		0	35017	0	0	0	35017	0	0	0	0	0	0	0	0	0	2033	0		
3/31/2018 11:59:59 PM	12946	90401	148942	14130		134812	14130	-3138	-3138				0	0	59756	0	147019	14164	1181	0		0	134812	0	0	0	134812	0	0	0	0	0	0	0	0	0	14130	0		
3/31/2018 11:59:59 PM	13103	215537	269238	15314		238642	30596	9493	9493				0	0	34519	0	259549	6773	4706	0		0	238577	0	0	0	238577	0	0	65	65	0	65	0	0	15	30596	0	15267	
3/31/2018 11:59:59 PM	13251	2994	5375	381		4994	381	-19	-19				0	0	2000	0	4975	0	0	0		0	4994	0	0	0	4994	0	0	0	0	0	0	0	0	0	381	0	0	
3/31/2018 11:59:59 PM	13457	222	6266	142		6124	142	-34	-34				0	0	5902	0	6090	0	0	0		0	6124	0	0	0	6124	0	0	0	0	0	0	0	0	0	142	0	0	
3/31/2018 11:59:59 PM	14052	4289	7490	513		6977	513	-72	-72				0	0	2688	0	6905	0	0	0		0	6977	0	0	0	6977	0	0	0	0	0	0	0	0	0	513	0	0	
3/31/2018 11:59:59 PM	14155	20972	23549	2241		21308	2241	-124	-124				0	0	336	0	21184	0	0	0		0	21308	0	0	0	21308	0	0	0	0	0	0	0	0	0	2241	0	0	
3/31/2018 11:59:59 PM	14650	3824	4533	299		4234	299	0	0				0	0	500	0	4324	90	0	0		0	4234	0	0	0	4234	0	0	0	0	0	0	0	0	0	299	0	0	
3/31/2018 11:59:59 PM	14753	2306	5183	323		3883	1300	-39	-39				0	0	1577	0	3844	0	0	0		0	3883	0	0	0	3883	0	0	0	0	0	0	977	0	0	1300	0	0	
3/31/2018 11:59:59 PM	14865	27535	43456	3672		39784	3672	-104	-104				0	0	13111	0	40542	0	218	322		0	40106	0	322	322	39784	0	0	0	0	322	0	0	0	0	3672	0	0	
3/31/2018 11:59:59 PM	14977	9114	9660	546		9114	546	-50	-50				0	0	0	0	9064	0	0	0		0	9114	0	0	0	9114	0	0	0	0	0	0	0	0	0	546	0	0	
3/31/2018 11:59:59 PM	16551	22919	36285	3000		33285	3000	328	328				0	0	13250	0	36497	2433	451	0		0	33285	0	0	0	33285	0	0	0	0	0	0	0	0	0	3000	0	0	
3/31/2018 11:59:59 PM	16748	5723	9345	622		8723	622	-51	-51				0	0	3000	0	8672	0	0	0		0	8723	0	0	0	8723	0	0	0	0	0	0	0	0	0	622	0	0	
3/31/2018 11:59:59 PM	17110	17062	24684	336		24348	336	0	0				0	0	7286	0	24348	0	0	0		0	24348	0	0	0	24348	0	0	0	0	0	0	0	0	0	336	0	0	
3/31/2018 11:59:59 PM	17147	358678	1040331	76420		963911	76420	-19231	-19231				0	0	1074537	0	1413984	444344	22726	2234		0	963911	0	0	0	963911	0	0	0	0	0	0	0	0	0	76420	0	0	
3/31/2018 11:59:59 PM	17259	4089	5803	176		5627	176	-106	-106				0	0	1538	0	5521	0	0	0		0	5627	0	0	0	5627	0	0	0	0	0	0	0	0	0	176	0	0	
3/31/2018 11:59:59 PM	17950	24694	48026	3285		44741	3285	-2955	-2955				0	0	23462	0	45201	2116	1299	0		0	44741	0	0	0	44741	0	0	0	0	0	0	0	0	0	3285	0	0	
3/31/2018 11:59:59 PM	17978	113856	115082	1226		113856	1226	0	0				0	0	0	0	113856	0	0	0		0	113856	0	0	0	113856	0	0	0	0	0	0	0	0	0	1226	0	0	
3/31/2018 11:59:59 PM	18050	49522	62773	4366		58407	4366	-3709	-3709				0	0	8885	0	54698	0	0	0		0	58407	0	0	0	58407	0	0	0	0	0	0	0	0	0	4366	0	0	
3/31/2018 11:59:59 PM	18135	19400	27079	1167		25912	1167	-2806	-2806				0	0	6512	0	23106	0	0	0		0	25912	0	0	0	25912	0	0	0	0	0	0	0	0	0	1167	0	0	
3/31/2018 11:59:59 PM	18827	30521	123172	6208		116931	6241	-1896	-1896				0	0	98319	0	126944	9122	2746	41		0	116931	0	0	0	116931	0	0	0	0	0	0	0	0	0	6241	0	33	
3/31/2018 11:59:59 PM	18836	15376	18478	1246		17232	1246	-84	-84				0	0	1856	0	17148	0	0	0		0	17232	0	0	0	17232	0	0	0	0	0	0	0	0	0	1246	0	0	
3/31/2018 11:59:59 PM	18854	62761	82866	7143		75723	7143	0	0				0	0	14100	0	76861	0	1138	0		0	75723	0	0	0	75723	0	0	0	0	0	0	0	0	0	7143	0	0	
3/31/2018 11:59:59 PM	19356	3977	9406	795		8611	795	-825	-825				0	0	5396	0	8548	762	0	0		0	8611	0	0	0	8611	0	0	0	0	0	0	0	0	0	795	0		
3/31/2018 11:59:59 PM	19936	13670	30040	2370		27670	2370	-506	-506				0	0	14000	0	27164	0	0	0		0	27670	0	0	0	27670	0	0	0	0	0	0	0	0	0	2370	0	0	
3/31/2018 11:59:59 PM	19972	19484	19884	400		19484	400	0	0				0	0	0	0	19484	0	0	0		0	19484	0	0	0	19484	0	0	0	0	0	0	0	0	0	400	0	0	
3/31/2018 11:59:59 PM	20053	6715	13979	1061		12918	1061	-210	-210				0	0	6203	0	12708	0	0	0		0	12918	0	0	0	12918	0	0	0	0	0	0	0	0	0	1061	0	0	
3/31/2018 11:59:59 PM	20633	27502	33887	2766		31121	2766	-1523	-1346				0	0	3922	0	29901	0	0	126		0	31121	0	0	0	31121	0	0	0	0	0	0	0	0	0	2766	0	0	
3/31/2018 11:59:59 PM	20857	596	15286	832		14454	832	518	518				0	0	14000	0	15114	142	0	0		0	14454	0	0	0	14454	0	0	0	0	0	0	0	0	0	832	0	0	
3/31/2018 11:59:59 PM	21256	598	1250	52		1198	52	-57	-57				0	0	600	0	1141	0	0	0		0	1198	0	0	0	1198	0	0	0	0	0	0	0	0	0	52	0	0	
3/31/2018 11:59:59 PM	21359	1782	5813	359		5454	359	-116	-116				0	0	3900	0	5566	0	228	0		0	5454	0	0	0	5454	0	0	0	0	0	0	0	0	0	359	0	0	
3/31/2018 11:59:59 PM	21658	12498	18262	1507		16755	1507	-497	-497				0	0	4257	0	16258	0	0	0		0	16755	0	0	0	16755	0	0	0	0	0	0	0	0	0	1507	0	0	
3/31/2018 11:59:59 PM	22048	13436	22444	1608		20836	1608	-863	-863				0	0	7400	0	19973	0	0	0		0	20836	0	0	0	20836	0	0	0	0	0	0	0	0	0	1608	0	0	
3/31/2018 11:59:59 PM	22543	7441	14348	642		13706	642	-44	-9				0	0	6300	0	13697	0	0	0		0	13706	0	0	0	13706	0	0	0	0	0	0	0	0	0	642	0	0	
3/31/2018 11:59:59 PM	22552	3004	10159	1155		9004	1155	-1	-1				0	0	6000	0	9003	0	0	0		0	9004	0	0	0	9004	0	0	0	0	0	0	0	0	0	1155	0	0	
3/31/2018 11:59:59 PM	22730	14516	16351	1285		15066	1285	-1544	-1544				0	0	550	0	13522	0	0	0		0	15066	0	0	0	15066	0	0	0	0	0	0	0	0	0	1285	0	0	
3/31/2018 11:59:59 PM	22936	-3234	17283	1199		16084	1199	-769	-769				0	0	22195	0	18192	0	0	2877		0	16084	0	0	0	16084	0	0	0	0	0	0	0	0	0	1199	0	0	
3/31/2018 11:59:59 PM	23456	23912	26677	1627		25050	1627	-491	-491				0	0	1138	0	24559	0	0	0		0	25050	0	0	0	25050	0	0	0	0	0	0	0	0	0	1627	0	0	
3/31/2018 11:59:59 PM	23504	213927	448979	33088		415891	33088	-18909	-18909				0	0	310694	0	505712	105950	2780	0		0	415891	0	0	0	415891	0	0	0	0	0	0	0	0	0	33088	0	0	
3/31/2018 11:59:59 PM	23643	18076	21819	1243		20576	1243	-3140	-3140				0	0	2500	0	17436	0	0	0		0	20576	0	0	0	20576	0	0	0	0	0	0	0	0	0	1243	0	0	
3/31/2018 11:59:59 PM	23755	13902	20045	1491		18554	1491	-1069	-1069				0	0	4725	0	17558	0	73	0		0	18554	0	0	0	18554	0	0	0	0	0	0	0	0	0	1491	0	0	
3/31/2018 11:59:59 PM	24006	114326	202158	4624		197534	4624	-7194	-7194				0	0	89757	20	196909	6106	463	0		0	197534	0	0	0	197534	0	0	0	0	0	0	0	0	0	4624	0	0	
3/31/2018 11:59:59 PM	24378	7268	7466	198		7268	198	11	11				0	0	0	0	7279	0	0	0		0	7268	0	0	0	7268	0	0	0	0	0	0	0	0	0	198	0	0	
3/31/2018 11:59:59 PM	24453	3552	34719	2726		31993	2726	-37	-37				0	0	30855	0	34370	2053	361	0		0	31993	0	0	0	31993	0	0	0	0	0	0	0	0	0	2726	0	0	
3/31/2018 11:59:59 PM	24659	1695	6676	481		6195	481	0	0				0	0	4500	0	6195	0	0	0		0	6195	0	0	0	6195	0	0	0	0	0	0	0	0	0	481	0	0	
3/31/2018 11:59:59 PM	24668	55937	223703	10882		212821	10882	-11170	-11170				0	0	157212	0	201979	328	0	0		0	212821	0	0	0	212821	0	0	0	0	0	0	0	0	0	10882	0	0	
3/31/2018 11:59:59 PM	24949	10953	47380	3572		43808	3572	-1151	-1151				0	0	35023	0	44825	0	0	2168		0	43808	0	0	0	43808	0	0	0	0	0	0	0	0	0	3572	0		
3/31/2018 11:59:59 PM	25357	4643	41577	2866		38711	2866	-118	-85				0	0	38515	0	43040	2568	1846	0		0	38711	0	0	0	38711	0	0	0	0	0	0	0	0	0	2866	0	0	
3/31/2018 11:59:59 PM	25647	-10959	12236	1104		11132	1104	-107	-107				0	0	22091	0	11025	0	0	0		0	11132	0	0	0	11132	0	0	0	0	0	0	0	0	0	1104	0	0	
3/31/2018 11:59:59 PM	26176	22302	51192	3177		48015	3177	-281	-281				0	0	28481	0	50502	0	0	2768		0	48015	0	0	0	48015	0	0	0	0	0	0	0	0	0	3177	0	0	
3/31/2018 11:59:59 PM	26242	27636	45471	3011		42460	3011	-1068	-1068				0	0	25670	0	52238	10846	0	0		0	42460	0	0	0	42460	0	0	0	0	0	0	0	0	0	3011	0	0	
3/31/2018 11:59:59 PM	26457	2921	3475	204		3271	204	-18	-18				0	0	350	0	3253	0	0	0		0	3271	0	0	0	3271	0	0	0	0	0	0	0	0	0	204	0	0	
3/31/2018 11:59:59 PM	26765	-15862	57799	5652		52147	5652	-1213	-1213				0	0	74262	0	57187	3454	0	2799		0	52147	0	0	0	52147	0	0	0	0	0	0	0	0	0	5652	0	0	
3/31/2018 11:59:59 PM	27070	132939	133939	1000		132939	1000	-2764	-2764				0	0	0	0	130175	0	0	0		0	132939	0	0	0	132939	0	0	0	0	0	0	0	0	0	1000	0		
3/31/2018 11:59:59 PM	27548	41448	76091	6149		69942	6149	-319	-319				0	0	33531	0	74660	5037	0	0		0	69942	0	0	0	69942	0	0	0	0	0	0	0	0	0	6149	0		
3/31/2018 11:59:59 PM	27614	33605	39515	1391		38124	1391	-2596	-2596				0	0	7654	0	38663	2654	481	0		0	38124	0	0	0	38124	0	0	0	0	0	0	0	0	0	1391	0	0	
3/31/2018 11:59:59 PM	27847	50753	63787	4622		59165	4622	-1531	-1531				0	0	8412	0	57634	0	0	0		0	59165	0	0	0	59165	0	0	0	0	0	0	0	0	0	4622	0	0	
3/31/2018 11:59:59 PM	28013	242716	599138	26647		572462	26676	-9915	-9915				0	0	369433	0	602234	38411	1276	0		0	572462	0	0	0	572462	0	0	0	0	0	0	0	0	29	26676	0		
3/31/2018 11:59:59 PM	28152	2575	13893	1213		12680	1213	-261	-261				0	0	10105	0	12419	0	0	0		0	12680	0	0	0	12680	0	0	0	0	0	0	0	0	0	1213	0		
3/31/2018 11:59:59 PM	28255	27303	36851	3112		33739	3112	-792	-792				0	0	6436	0	32947	0	0	0		0	33739	0	0	0	33739	0	0	0	0	0	0	0	0	0	3112	0	0	
3/31/2018 11:59:59 PM	28406	326587	349045	20185		328860	20185	-1871	-1871				0	0	11091	0	335807	8412	406	0		0	328860	0	0	0	328860	0	0	0	0	0	0	0	0	0	20185	0		
3/31/2018 11:59:59 PM	28675	15265	15930	665		15265	665	128	128				0	0	0	0	15393	0	0	0		0	15265	0	0	0	15265	0	0	0	0	0	0	0	0	0	665	0	0	
3/31/2018 11:59:59 PM	28732	10297	11722	868		10854	868	-236	-236				0	0	557	0	10618	0	0	0		0	10854	0	0	0	10854	0	0	0	0	0	0	0	0	0	868	0	0	
3/31/2018 11:59:59 PM	29476	2653	9178	656		8522	656	-30	-30				0	0	6068	0	8691	199	0	0		0	8522	0	0	0	8522	0	0	0	0	0	0	0	0	0	656	0	0	
3/31/2018 11:59:59 PM	29636	12996	94006	2725		91281	2725	-15286	-15268				0	0	81453	0	79163	3150	0	0		0	91281	0	0	0	91281	0	0	0	0	0	0	0	0	0	2725	0	0	
3/31/2018 11:59:59 PM	29878	604436	618538	14102		604436	14102	-3047	-3047				0	0	0	0	601389	0	0	0		0	604436	0	0	0	604436	0	0	0	0	0	0	0	0	0	14102	0	0	
3/31/2018 11:59:59 PM	30052	2731	4517	255		4262	255	0	0				0	0	1531	0	4262	0	0	0		0	4262	0	0	0	4262	0	0	0	0	0	0	0	0	0	255	0	0	
3/31/2018 11:59:59 PM	30502	65248	98624	7362		91262	7362	-4131	-4131				0	0	34276	0	95393	7476	28	606		0	91414	0	152	152	91262	0	0	0	0	152	0	0	0	0	7362	0		
3/31/2018 11:59:59 PM	30650	577	15970	1153		14817	1153	-295	-295				0	0	14240	0	14522	0	0	0		0	14817	0	0	0	14817	0	0	0	0	0	0	0	0	0	1153	0	0	
3/31/2018 11:59:59 PM	30810	5979202	12372268	1070120		10562956	1809312	17473	17473				0	0	4588485	0	10585160	0	4731	0		0	10562956	0	0	0	10562956	0	0	0	0	0	0	739192	0	0	1809312	0		
3/31/2018 11:59:59 PM	31134	21650	22996	896		22100	896	-156	-156				0	0	450	0	21944	0	0	0		0	22100	0	0	0	22100	0	0	0	0	0	0	0	0	0	896	0	0	
3/31/2018 11:59:59 PM	31255	31782	67748	5099		62649	5099	-1606	-1606				0	0	31800	0	61976	933	0	0		0	62649	0	0	0	62649	0	0	0	0	0	0	0	0	0	5099	0	0	
3/31/2018 11:59:59 PM	31657	16686	19842	886		18956	886	0	0				0	0	2270	0	18956	0	0	0		0	18956	0	0	0	18956	0	0	0	0	0	0	0	0	0	886	0	0	
3/31/2018 11:59:59 PM	31826	39783	42955	2437		40518	2437	-851	-851				0	0	1600	0	40532	865	0	0		0	40518	0	0	0	40518	0	0	0	0	0	0	0	0	0	2437	0	0	
