Reporting Period	ID RSSD	UBPR7414	UBPRE497	UBPRE498	UBPRE499	UBPRE500	UBPRE501	UBPRE502	UBPRE503	UBPRE504	UBPRE521	UBPRE522	UBPRE523	UBPRE524	UBPRE529	UBPRE530	UBPRE531	UBPRE532	UBPRE533	UBPRE534	UBPRE535	UBPRE536	UBPRE537	UBPRE538	UBPRE539	UBPRE540	UBPRE541	UBPRE542	UBPRE544	UBPRE545	UBPRE546	UBPRE547	UBPRE549	UBPRE550	UBPRE551	UBPRE552	UBPRF896	UBPRFC07	UBPRFC08	UBPRFC09	UBPRFC10	UBPRFC11	UBPRFC12	UBPRFC13	UBPRFC14	UBPRFC15	UBPRFC16	UBPRFC17	UBPRFC18	UBPRFC19	UBPRFC20	UBPRFC21	UBPRFC22	UBPRK264	UBPRK265	UBPRK266	
3/31/2018 11:59:59 PM	625056	2.94	7.79	5.69	13.48	0.16	0.16	0	0.16	1.24									0	0	0	0	840	0	840	8240	1.77	1.17	2.84	190.37	13.28	5.78	2.94	0	0	0	0					0.36	0	0.36	2.76									0	0	0	
3/31/2018 11:59:59 PM	625065	1.05	0	1.38	1.38	0	0	0.39	0.39	1.07									0	0	0	0	0	15.7	15.7	20.78	0	1.05	0.46	114.48	8.24	1.51	1.07	0.46	1.13	0.67	0					0	0.26	0.26	1.2										0	0	
3/31/2018 11:59:59 PM	625140	0.47	0	0	0	0	0	0	0	0.58	0	0	0	0					0	0	0	0	0	0	0	0	0	0.47	0.24	39.43	3.21	0.7	0.47	0	0	0	0.04					0	0	0	0										0	0	
3/31/2018 11:59:59 PM	625159	1.49	0	0.1	0.1	0	0	0	0	1.12													0.67	0	0.67	10.77	0.08	1.4	0.59	158.96	3.07	2.08	1.49	0	0.18	0.18	0					0	0	0	0									0	0	3.97	
3/31/2018 11:59:59 PM	625654	0.98	0	0.51	0.51	0.1	0	0.53	0.53	4.58									0	0	0	0	0	5.18	5.18	0.94	0	0.98	0.51	62.36	6.88	1.49	0.98	0.51	0.67	0.16	0					0	0	0	0.31										0	0	
3/31/2018 11:59:59 PM	625757	0.08	0	0	0	0.05	0	0.06	0.06	0	0	0	0	0									0	0	0	0	0	0.08	0.03	9.12	0.61	0.11	0.28	0	1.74	1.74	0					0	0.14	0.14	0										0	0	
3/31/2018 11:59:59 PM	625850	1.19	0	0	0	0	0	0.38	0.38	0.19													0	0	0	0	0	1.19	0.7	74.02	8.11	1.89	2.35	0.21	2.17	1.97	0.75					0	0	0	0										0	0	
3/31/2018 11:59:59 PM	625953	4.43	0.04	0	0.04	0.51	0.68	0.02	0.7	1.69													0	0	0	0	1.57	2.86	1.93	431.91	16.66	6.36	6.39	2.72	3.03	0.31	0					1.05	0	1.05	0.15									0	0	0	
3/31/2018 11:59:59 PM	626101	1.15	0	0.19	0.19	0	0	0	0	0													0	0	0	0.09	0.09	1.06	0.29	125.17	8.76	1.43	1.4	0.16	0.59	0.44	0.76																	0	0	0	
3/31/2018 11:59:59 PM	627108	1.65	0	0.78	0.78	0.85	0.82	0	0.82	1.5									0	0	0	0	0	0	0	0	0.16	1.49	0.7	210.28	4.22	2.35	1.65	0	0	0	0					0	0	0	0									0	0	0	
3/31/2018 11:59:59 PM	627377	0.47					0	0	0	0																	0	0.47	0	29.68	0.47	0.47	0.47	0	4.72	4.72	0																		0		
3/31/2018 11:59:59 PM	627425	12.66	0.04	35.22	35.26	3.71	0.36	0.21	0.58	7.5	1.89	0	1.89	0.79	0	0	0	0					0	0	0	0	0.26	12.4	5.41	908.97	148.12	18.07	25.23	2.78	6.67	3.89	2.86					0	0	0	0									0	14.04	5.43	
3/31/2018 11:59:59 PM	627854	1.52	0	0.84	0.84	1.98	0.26	0.31	0.56	0.8					0	0	0	0	0	0	0	0	0	0	0	0.1	0.01	1.51	1.07	123.26	4.11	2.58	1.56	1.23	1.89	0.66	0					0	0	0	1.51									0	0	0	
3/31/2018 11:59:59 PM	628039	11.69	0	1.13	1.13	1.61	0	2.89	2.89	4.31									0	26.4	26.4	2.04	0	0	0	0	0	11.69	4.78	428.4	59.69	16.47	13.11	0	0.82	0.82	0					0	2.16	2.16	7.87										0	0	
3/31/2018 11:59:59 PM	628123	1.99	0	1.85	1.85	0	0	0.25	0.25	0.57													0	0	0	0	0.02	1.97	0.22	189.72	16.61	2.21	2.04	0.02	0.09	0.08	0					0	0.16	0.16	0.56									0	0	0	
3/31/2018 11:59:59 PM	628178	0.17	0	0.02	0.02	0.08	0	0.06	0.06	0													0	0	0	0	0	0.17	0.88	13.43	1.47	1.05	0.79	0	0	0	0					0	0	0	0										0	0	
3/31/2018 11:59:59 PM	628356	0.4	0	1.32	1.32	0	0	0	0	0													0	0	0	0	0	0.4	0	43.75	3.24	0.4	0.4	0.36	0.52	0.16	0					0	0	0	0										0		
3/31/2018 11:59:59 PM	628552	2.62	1.25	1.05	2.3	2.5	1.37	0.47	1.84	2.88									0	0	0	0	71.49	53.76	125.25	183.55	2.09	0.54	4.16	358.73	23.19	6.78	2.7	0	0	0	0					1.05	0.33	1.38	4.1									0	0	0	
3/31/2018 11:59:59 PM	629148	0.94	0	0.47	0.47	3.41	0.06	0.5	0.56	0.8	0.77	0	0.77	1.53					0	0	0	0	0	52.63	52.63	243.86	0	0.93	1.89	85.51	6.86	2.82	1.29	0.11	0.48	0.37	0					0	0.97	0.97	1.15									0	0	0	
3/31/2018 11:59:59 PM	629353	0.25	0	0	0	0.95	0	0	0	2.11													0	0	0	0	0.07	0.18	1.1	20.48	1.26	1.35	0.26	0	2.23	2.23	0					0	0	0	1.65									0	0	0	
3/31/2018 11:59:59 PM	629522	3.12	0	1.5	1.5	0.11	0	0.35	0.35	0.47													0	0	0	0	0	3.12	0.46	237.22	25.13	3.58	4.61	2.77	5.48	2.71	0.07					0	0	0	0.94										0.3	0	
3/31/2018 11:59:59 PM	629746	0.41	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0.41	0.07	22.11	2.29	0.48	0.41	0	0.44	0.44	0					0	0	0	0										0	0	
3/31/2018 11:59:59 PM	630041	2.25	0	4.56	4.56	0	0	0.3	0.3	0.7									0	0	0	0	0	0	0	22.22	0	2.25	0.15	193.26	13.36	2.4	3.97	0	1.88	1.88	0					0	0.62	0.62	1.47										0	0	
3/31/2018 11:59:59 PM	630340	0	0	0	0	0	0	0	0	0.1													0	0	0	0	0	0	0.11	0	0	0.11	0	0	0.01	0.01	0					0	0	0	0.15											0	
3/31/2018 11:59:59 PM	630555	0.62	0	3.09	3.09	0	0	0	0	1.12									0	0	0	0	0	0	0	0	0	0.62	0.01	50.34	3.89	0.63	1.07	0	0	0	0					0	0	0	6.25										0	0	
3/31/2018 11:59:59 PM	630658	0.38	0	0.83	0.83	0.78	0	0.37	0.37	0.99									0	0	0	0	0	0	0	19.73	0	0.38	0.84	21.59	0.93	1.22	0.45	0	0	0	0					0	0.58	0.58	0.38										0	0	
3/31/2018 11:59:59 PM	631039	2.75	0.46	7.12	7.58	0.89	0	0.49	0.49	0.21	0	0	0	0					0	0	0	0					0.1	2.65	1.93	184.62	51.04	4.68	7.1	0.8	3.13	2.33	0					0	0.89	0.89	0.25									0	0	0	
3/31/2018 11:59:59 PM	631150	0.23	0	0	0	0.06	0	0	0	0													0	0	0	0	0	0.23	0.59	15.12	1.85	0.82	0.43	0	0	0	0					0	0	0	0										0	0	
3/31/2018 11:59:59 PM	631178	0.38	0	0	0	0.16	0	0	0	0.64													0	0	0	0	0	0.38	1.83	34.67	2.53	2.21	0.47	0	0	0	0					0	0	0	1.39										0	0	
3/31/2018 11:59:59 PM	631422	0.76	0	0.24	0.24	0.11	0.23	0	0.23	1.45	1.19	0	1.19	1.53					0	0	0	1.89	0	0	0	0	0.05	0.71	0.64	61.5	3.49	1.4	1.05	0.31	0.32	0.02	0					0.23	0	0.23	1.66									0	0	0	
3/31/2018 11:59:59 PM	631570	0.7	0	16.08	16.08	0	0	0	0	1.03																	0	0.7	0.02	91.61	6.01	0.71	0.77	0.32	2.56	2.24	0.38																		0	0	
3/31/2018 11:59:59 PM	632410	1.1	0	0.09	0.09	0	0	0	0	0.17	0	0	0	0					0	0	0	0	0	0	0	0	0	1.1	0.49	96.01	7.9	1.59	1.64	0.69	0.69	0	0.51					0	0	0	0										0	0	
3/31/2018 11:59:59 PM	632607	0.31	0	0.11	0.11	0	0	0	0	0													0	0	0	0	0	0.31	0.46	39.18	2.3	0.77	0.34	0.07	0.07	0	0																		0	0	
3/31/2018 11:59:59 PM	632858	5.99	0	0.13	0.13	2.71	0	1.96	1.96	0									0	0	0	0	0	0	0	0	0.11	5.88	1.38	431.02	32.74	7.37	6.35	2.67	2.67	0	0					0	0	0	0									0	0	0	
3/31/2018 11:59:59 PM	633341	0.4	2.26	0	2.26	0.14	0.05	0.27	0.32	1.14									0	0	0	0	0	0	0	0	0.09	0.32	1.05	30.31	3.86	1.45	0.44	0.08	0.38	0.29	0					0	0.35	0.35	1.47									0	0	0	
3/31/2018 11:59:59 PM	633378	0.42	0	3.03	3.03	0	0.44	0	0.44	0.85																	0	0.42	0.03	47.06	1.64	0.46	0.46	0.21	0.32	0.11	0.29																	0	0.49	0	
3/31/2018 11:59:59 PM	633501	0.61	0	0.56	0.56	0.03	0	0.53	0.53	0	0	0	0	0					0	0	0	0	0	0.18	0.18	0.51	0.01	0.61	0.2	70.17	4.71	0.82	0.64	0.15	0.44	0.28	0.2					0	0	0	0									0	0	0	
3/31/2018 11:59:59 PM	633640	0	0	0	0	0	0	0	0	0	0	0	0	0									0	0	0	0	0	0	0.13	0	0	0.13	0.37	0	1.12	1.12	0					0	0	0	0											0	
3/31/2018 11:59:59 PM	633677	0.64	0	0	0	0	0	1.37	1.37	0													0	0	0	0	0	0.64	0.12	59.26	5.52	0.76	0.97	0.03	0.75	0.72	0					0	5.86	5.86	0										0	0	
3/31/2018 11:59:59 PM	634544	0.09	0	0	0	4.26	0	0	0	0					0	0	0	100					0	0	0	0	0	0.09	0.44	6.25	0.83	0.52	0.09	0	0.18	0.18	0					0	0	0	0										0	0	
3/31/2018 11:59:59 PM	634955	3.12	0	0.49	0.49	1.91	0	0.81	0.81	1.73	0	0	0	0									0	3.94	3.94	0.69	0	3.12	0.96	187.76	14.27	4.08	3.16	0.01	0.01	0	0.59					0	0.88	0.88	1.58										11.46	0	
3/31/2018 11:59:59 PM	634973	0	0	0	0	0	0	0	0	0													0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0					0	0	0	0											0	
3/31/2018 11:59:59 PM	635457	0.94	2.15	0.2	2.34	0	0	0.91	0.91	0.36													0	0	0	0.22	0.26	0.68	0.11	98.56	5.29	1.06	1.05	0.12	0.77	0.65	0					0	1.58	1.58	0.3									0	0	0	
3/31/2018 11:59:59 PM	635840	0.83	0	0.27	0.27	0.84	0.35	0.02	0.37	3.52					0	0	0	0	0	0	0	0	0	0	0	0	0.38	0.45	1.44	106.72	4.53	2.27	0.83	0	0.9	0.9	0					0	0	0	4.86									0	0	0	
3/31/2018 11:59:59 PM	635907	0.37	0	0.03	0.03	0.64	0	0	0	0									0	0	0	0	0	0	0	0	0	0.37	0.2	48.76	2.37	0.57	0.37	0.03	0.41	0.38	0.23					0	0	0	0										0.53	0	
3/31/2018 11:59:59 PM	636276	5.04	0	0.06	0.06	0	0	0	0	0																	0	5.04	0	327.19	9.82	5.04	6.57	4.37	4.95	0.58	0					0	0	0	0										0		
3/31/2018 11:59:59 PM	636753	0.36	0	0.28	0.28	0.55	0	0.28	0.28	11.89									0	0	0	0	31.96	2.58	34.54	41.24	0.23	0.13	1.02	41.45	0.76	1.37	0.36	0	0	0	0					0	0	0	9.64									0	0	0	
3/31/2018 11:59:59 PM	636771	0.31	0	0.15	0.15	0.02	0	0.07	0.07	0.13									0	0	0	0	0	0	0	0	0	0.31	0.23	28.73	2.4	0.54	0.39	0.18	2.98	2.8	0.05					0	0.09	0.09	0.04										0	1.29	
3/31/2018 11:59:59 PM	637170	0.01	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0.42	0	0	0	0	0	0.01	0.16	0.82	0.11	0.17	0.05	0	0.17	0.17	0					0	0	0	0										0	19.86	
3/31/2018 11:59:59 PM	637451	1.86	0	1.79	1.79	0.94	0	0.17	0.17	0.62					0	0	0	0	0	0	0	0.2	0	0.19	0.2	0.04	1.23	0.62	0.58	213.45	9.6	2.44	2.37	0.13	0.14	0.01	1.07					0	0	0	1.32					0	0	0	0	11.91	19.03	26.53	
3/31/2018 11:59:59 PM	637554	0.01	0	0	0	0.08	0	0	0	0									0	0	0	0	0	0	0	0	0.01	0	0.38	0.42	0.05	0.38	0.01	0	0	0	0					0	0	0	0									0		0	
3/31/2018 11:59:59 PM	638131	1.66	0	0	0	0.9	0	0.5	0.5	2.25													0	9.42	9.42	0	0.08	1.59	0.43	166.5	8.12	2.09	1.66	1.52	1.73	0.2	0					0	1.67	1.67	0.08									0	0	0	
3/31/2018 11:59:59 PM	638355	0.57	0	0.57	0.57	1.73	0.03	0	0.03	3.04													0	0	0	0	0.18	0.4	1.48	66.67	3.23	2.06	0.66	0.44	0.44	0	0					0.03	0	0.03	2.98									0	0	0	
3/31/2018 11:59:59 PM	638850	1.93	0.18	2.75	2.93	0	0	0	0	1.04									0	0.78	0.78	0	0	0	0	0	1.11	0.82	0.01	65	2.17	1.95	1.93	0.49	0.49	0	0					0	0	0	0									0	0	0	
3/31/2018 11:59:59 PM	639343	4.9	0	10.14	10.14	0.64	0.29	0	0.29	0.5													0	0	0	0	0.01	4.89	0.69	248.44	27.02	5.59	6.31	1.2	3.15	1.95	1.26					0	0	0	0.19									0	0	0	
3/31/2018 11:59:59 PM	639549	0.11	0.07	0	0.07	1.22	0.05	0.01	0.06	0.32									0	0	0	2.15	0	0	0	0	0.04	0.07	0.93	9.49	0.74	1.04	0.31	0	0.46	0.46	0					0	0.01	0.01	0.38									0	0	0	
3/31/2018 11:59:59 PM	639567	0.67					0.67	0	0.67	2.09	0.67	0	0.67	2.09													0.67	0	2.09	7.3	0.13	2.77	0.67	0	0	0																		0		0	
3/31/2018 11:59:59 PM	639633	1.12	0	0.31	0.31	2.62	0	0.84	0.84	0.99													0	0	0	0	0.04	1.09	1.75	88.83	6.57	2.87	1.12	0.53	1.73	1.2	0					0	1.31	1.31	0.74									0	0	0	
3/31/2018 11:59:59 PM	639651	1.78	0.62	0	0.62	4.43	0	0.06	0.06	4.73					0	0	0	0	0.42	1.13	1.55	0.87	0	0	0	0	0.73	1.05	2.55	110.02	5.6	4.34	2.28	0	0	0	0					0	0	0	4.06									0	0	0	
3/31/2018 11:59:59 PM	639857	1.14	0	3.35	3.35	0.66	0	2.33	2.33	1.57									0	0	0	0	0	0	0	213.79	0	1.14	0.77	74.54	7.26	1.91	1.45	0	0	0	0					0	3.58	3.58	2.42										0	0	
3/31/2018 11:59:59 PM	640143	0.19	0	0	0	0	0	0	0	1.03	0	0	0	0					0	0	0	0	0	0	0	6	0.19	0	0.76	18.69	0.58	0.95	0.19	0	0	0	0					0	0	0	2.99									0		0	
3/31/2018 11:59:59 PM	640246	0.91	1.02	0.28	1.3	2.03	0.02	0	0.02	1.84					0	0	0	0	0	0	0	0	0	0	0	0	0.41	0.51	1.26	193.47	5.1	2.17	0.93	0	0.98	0.98	0					0	0	0	1.72					0	0	0	0	99.78	0	63.53	
3/31/2018 11:59:59 PM	640442	0.48	0	2.13	2.13	0.4	0	0.19	0.19	2.54									0	0	0	0.65	0	0	0	15	0.06	0.41	0.82	41.94	4.17	1.3	0.48	0	0	0	0					0	0	0	2.66									0	0	0	
3/31/2018 11:59:59 PM	640554	0	0	0	0	0	0	0	0	0													0	0	0	0	0	0	0	0	0	0	0	0	0.3	0.3	0					0	0	0	0												
3/31/2018 11:59:59 PM	640956	1.06	0	0.06	0.06	0.27	0	1.12	1.12	2.08									0	0.25	0.25	0.09	0	0	0	0	0	1.06	0.62	119	5.22	1.68	1.13	0.1	0.1	0	0					0	0.88	0.88	2.12										0	0	
3/31/2018 11:59:59 PM	641355	1.67	0	2.46	2.46	1.21	0	0	0	0.83									0	0	0	0	0	0	0	0.33	0	1.67	0.51	72.1	6.71	2.18	1.85	0.87	0.87	0	0					0	0	0	0										0	0	
3/31/2018 11:59:59 PM	641449	0.38	0	0	0	0.4	0.3	0	0.3	0.52													0	0	0	0.24	0.03	0.35	0.43	46.59	1.32	0.81	0.61	0	0	0	0.18					0	0	0	0.1									0	0	0	
3/31/2018 11:59:59 PM	641579	0	0	0	0	0	0	0	0	0													0	0	0	0	0	0	0.15	0	0	0.15	0	0	0	0	0					0	0	0	0											0	
3/31/2018 11:59:59 PM	641775	2.38	0	0	0	0	0	0	0	0.55	0	0	0	0	0	0	0	0									0	2.38	0.27	289.63	11.24	2.65	2.39	0.87	1.04	0.18	0	0	0	0	0														0	0	
3/31/2018 11:59:59 PM	642437	0.79	0	0	0	7.16	0.08	0.25	0.33	2.82	0.33	0	0.33	0.33									0	0	0	0.31	0.07	0.73	2.67	84.08	3.57	3.46	0.85	0	0.73	0.73	0					0	0.03	0.03	2.49									0	0	0	
3/31/2018 11:59:59 PM	642549	3.19	0	0.02	0.02	0	0	1.47	1.47	0.43	0	0.53	0.53	1.78					0	0	0	0	0	7.27	7.27	0.02	0	3.19	0.06	339.18	20.6	3.26	3.21	0.4	0.64	0.24	1.47					0	0.15	0.15	0.35										0	0	
3/31/2018 11:59:59 PM	642857	4.96	0	11.63	11.63	0	0	0.22	0.22	0.75									0.02	0	0.02	3.26	0	0	0	0	0.02	4.94	1.99	238.56	22.79	6.95	5.7	1.39	1.49	0.09	0					0	0.38	0.38	0									0	19.93	0	
3/31/2018 11:59:59 PM	643078	4.63					0	0	0	0																	0.79	3.84	1.07	396.47	16.05	5.7	10.95	2.4	2.72	0.32	1.36																	0	0	0	
3/31/2018 11:59:59 PM	643274	0.8					0	0	0	0													0	0	0	0	0	0.8	0.33	130.28	2.24	1.12	0.8	0	0.35	0.35	0.44																		0	0	
3/31/2018 11:59:59 PM	643340	0.91	0	1.18	1.18	2.12	0	0.18	0.18	0.6									0	0	0	0	0	0	0	0	0	0.91	1.31	111.29	4.81	2.21	0.96	0.53	0.74	0.21	0.15					0	0	0	0										49.48	0	
3/31/2018 11:59:59 PM	643452	1.2	0	0.4	0.4	4.65	0.1	0.14	0.24	1.27					0	45.18	45.18	0	0	0.03	0.03	0	0	0	0	15.83	0	1.2	1.51	75.53	6.05	2.71	1.21	0.28	0.28	0	0					0.34	0.52	0.86	4.56									0	0	0	
3/31/2018 11:59:59 PM	643658	2.67	0	0.98	0.98	0	0	0.64	0.64	4.6													0	0	0	0	0	2.67	0.12	215.69	10.43	2.8	2.69	0.65	3.22	2.58	0					0	1.32	1.32	15.13										0	0	
3/31/2018 11:59:59 PM	644057	0.66	0	2.23	2.23	0.51	0	0.27	0.27	0									0	0	0	0.8	8.02	0	8.02	15.51	0.05	0.61	0.41	33.67	4.01	1.07	0.66	0	0	0	0					0	0	0	0									0	0	0	
3/31/2018 11:59:59 PM	644141	1.24	0	0	0	3.16	0	0	0	0.86									0	0	0	0	0	0	0	0	1.19	0.05	0.46	167.44	4.84	1.7	2.84	0	0.49	0.49	0					0	0	0	0.98									0	0	0	
3/31/2018 11:59:59 PM	644646	0.04	0	0	0	0	0.2	0	0.2	1.54									0.11	0	0.11	0.07	0	0	0	0	0.04	0	0.22	2.42	0.12	0.26	0.42	0	0	0	0					0	0	0	0.62									0		0	
3/31/2018 11:59:59 PM	644776	0.22	0	0	0	0	0	0	0	0													0	0	0	0	0	0.22	0.02	32.52	1.56	0.25	0.22	0	0.03	0.03	0																		0	0	
3/31/2018 11:59:59 PM	644842	0.5	0	0.56	0.56	0.29	0	0	0	0.44	0	0	0	2.76					0	3.07	3.07	1.06	0	0	0	4.14	0	0.5	0.47	33.68	3.92	0.97	0.5	0.02	0.5	0.48	0					0	0	0	0										0	0	
3/31/2018 11:59:59 PM	644954																														0																										
3/31/2018 11:59:59 PM	644963	7.22	0	19.05	19.05	2.63	0.4	0	0.4	1.75									0	0	0	0	0	452.02	452.02	103.54	0.04	7.18	1.5	514.77	21.57	8.71	7.22	0	0	0						0.79	0	0.79	3.44									0	0	0	
3/31/2018 11:59:59 PM	645157	0.98	0	0	0	0.52	0	0.22	0.22	1.39					0	0	0	0	0	0	0	0	9.75	245.28	255.03	0	0.03	0.95	0.31	105.39	8.27	1.29	2.63	0	0.15	0.15	0					0	0.23	0.23	1.42									0	8.99	0	
3/31/2018 11:59:59 PM	645317	0.41	0	0.83	0.83	0	0	0.19	0.19	0.47	0.14	0	0.14	0									0	0	0	0	0	0.41	0.09	27	2.59	0.5	0.48	0.17	0.24	0.07	0.12					0	0.21	0.21	0.53									0	0	0	
3/31/2018 11:59:59 PM	645465	0.09	0	0	0	0.13	0	0	0	2.39					0	0	0	0	0	0	0	0	0	0	0	120.41	0	0.09	0.27	9.2	0.6	0.35	0.1	0.09	0.49	0.4	0					0	0	0	3.07					0	0	0	0		0	0	
3/31/2018 11:59:59 PM	645540	0.2	0.68	0	0.68	0.19	0.66	0	0.66	0.51									0	0	0	0	0	0	0	11.9	0.2	0	1.38	14.66	1.36	1.58	0.2	0	0.22	0.22	0					0	0	0	0									0		0	
3/31/2018 11:59:59 PM	645577	1.05	0	0.26	0.26	1.51	0	0.64	0.64	3.57													0	0	0	0	0.13	0.93	1.47	60.68	6.32	2.52	1.34	0.31	0.31	0	0.55					0	0	0	0									0	0	0	
3/31/2018 11:59:59 PM	645625	0.54	0	0.19	0.19	0.07	0.06	0.07	0.14	0.72									0	0	0	0.15	0	0	0	0	0.02	0.51	0.24	73.3	2.37	0.77	0.6	0.04	0.14	0.1	0.2					0.06	0.1	0.16	0.85									0	7.35	0	
3/31/2018 11:59:59 PM	646042	0.15	0	1.13	1.13	3.33	0.09	0	0.09	0.09									0	0	0	0	0	0	0	0	0	0.15	0.53	12.53	1.2	0.68	0.15	0	0	0	0					0	0	0	0									0	0	0	
3/31/2018 11:59:59 PM	646145	2.09	0	0.71	0.71	0.34	0.03	0.72	0.75	2.17													0	8.79	8.79	0.05	0	2.09	1.57	172.31	12.04	3.65	2.35	0	1.18	1.18	1.01					0	1.2	1.2	3.36									0	0	0	
3/31/2018 11:59:59 PM	646172	0.52	0	0	0	0	0	0.14	0.14	2.99																	0	0.52	1.35	78.13	1.45	1.87	0.66	0	0.39	0.39	0.02					0	0.04	0.04	0										0	0	
3/31/2018 11:59:59 PM	646444	0	0	0	0	0																	0	0	0	0	0	0	0	0	0	0	17.41	0	0	0	0																				
3/31/2018 11:59:59 PM	646471	0.8																									0	0.8	2.03	120.48	2.98	2.83	0.8	0	0	0	0																		0	0	
3/31/2018 11:59:59 PM	646556	0	0	0	0	5.47	0	0	0	0					0	0	0	0					0	0	0	4.78	0	0	1.2	0	0	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0											0	
3/31/2018 11:59:59 PM	646743	2.89	0.09	4.81	4.9	0.37	0	1.58	1.58	0.05									0.24	0.54	0.77	0.24	0	0	0	0.01	0.15	2.74	0.26	227.7	23.31	3.15	3.45	0.81	1.47	0.66	0.28					0	0.74	0.74	0									0	0	0	
3/31/2018 11:59:59 PM	646873	0.35	0	0.83	0.83	0	0	0.45	0.45	0.5	0	0	0	2.79									0	0	0	0	0	0.35	0.38	33.59	3.08	0.73	0.35	0.13	0.33	0.21	0.05					0	0.38	0.38	0										0	0	
3/31/2018 11:59:59 PM	646958	1.37	0	0	0	0	0.44	0	0.44	3.29	0	0	0	0					0	0	0	0	0	0	0	9.02	0.02	1.35	0.74	79.73	6.32	2.11	2.01	0	0.26	0.26	0					0.79	0	0.79	5.95									0	0	0	
3/31/2018 11:59:59 PM	647218	1.09	0	0	0	0.31	0.28	0.12	0.4	0.17	1.27	0	1.27	0.76					0	0	0	0	0	0	0	0.21	0.02	1.06	0.31	86.92	7.63	1.4	1.79	0.54	0.76	0.22	1.4					0	0.37	0.37	0									0	0	0	
3/31/2018 11:59:59 PM	647245	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0.02	0	0	0.02	0	0	0	0	0					0	0	0	0											0	
3/31/2018 11:59:59 PM	647414	0.53	0	0	0	0.38	0	0	0	0.95													0	0	0	0	0	0.53	0.22	36	3.08	0.75	0.53	0	0	0	0					0	0	0	4.35										0	0	
3/31/2018 11:59:59 PM	647432	2.14	0	0.89	0.89	0.45	0.16	2.32	2.48	1.6													0	0	0	0	0.03	2.12	0.3	201.93	15.85	2.44	3.48	1.24	1.79	0.54	0					0	0	0	0									0	0	0	
3/31/2018 11:59:59 PM	647759	0.26	0	0.18	0.18	1.49	0.47	0.33	0.8	3.01									0	0	0	0.64	0	0	0	0	0.07	0.2	1.38	16.93	1.96	1.64	0.34	0	0.1	0.1	0					0	0	0	1.07									0	0	0	
3/31/2018 11:59:59 PM	647777	0.19					0	0	0	1.5																	0.01	0.18	0.9	68.93	1.26	1.09	0.19	0	0.89	0.89	0																	0	0	0	
3/31/2018 11:59:59 PM	647955	1.14	0	0.88	0.88	0	0	9.3	9.3	3.65													0	0	0	0	0	1.14	1.66	189.37	5.16	2.8	2.51	0.16	0.83	0.68	0					0	32.72	32.72	0										0	0	
3/31/2018 11:59:59 PM	648130	0.06	0	0	0	0	0	0	0	0													0	0	0	0	0	0.06	0	1.99	0.15	0.06	0.86	0.01	0.56	0.55	0					0	0	0	0										0		
3/31/2018 11:59:59 PM	648242	0.32	0	0.2	0.2	0.03	0	0.22	0.22	0.37									0	0.11	0.11	0	0	0	0	0	0	0.32	0.14	29.29	2.52	0.47	0.53	0.05	0.05	0	0.2					0	0.24	0.24	0										0	0	
3/31/2018 11:59:59 PM	648251	0.51	0	0	0	0.03	0	0	0	0.92													0	0	0	0.05	0	0.51	1.08	51.28	3.54	1.6	0.71	0	0	0	0.36					0	0	0	0										0	0	
3/31/2018 11:59:59 PM	648345	0.84	0	0	0	0	0	0.19	0.19	1.12													0	0	0	0	0.22	0.62	0.58	81.11	7.08	1.42	1.23	0.04	1.89	1.85	0.15					0	0	0	2.46									0	0	0	
3/31/2018 11:59:59 PM	648550	0.23	0.02	0.53	0.55	0.81	0.26	0.19	0.44	2.32					0	0	0	0	0	0	0	0					0.05	0.18	0.64	17.79	1.73	0.87	0.23	0	0	0	0					0.2	0	0.2	1.48									0	0	0	
3/31/2018 11:59:59 PM	649342	0.22	0	0	0	0.1	0	0.73	0.73	0									0	0	0	0	0	0	0	0	0	0.22	0.2	18.63	1.64	0.43	0.22	0	0	0	0					0	1.8	1.8	0										0	0	
3/31/2018 11:59:59 PM	649632	0	0	0	0	0	0	0	0	12.7									0	0	0	0	0	0	0	0	0	0	1.91	0	0	1.91	0	0	0	0	0					0	0	0	8.97											0	
3/31/2018 11:59:59 PM	649874	0.03	0	0	0	0.88	0	0	0	0													0	0	0	0	0	0.03	0.35	4.56	0.23	0.38	0.13	0.01	0.15	0.15	0					0	0	0	0										0	0	
3/31/2018 11:59:59 PM	651121	2.92	0	0	0	0	0	0.45	0.45	2.04									0	0	0	0	0	0	0	0	0	2.92	0.14	232.84	13.91	3.06	3.23	1.41	3.41	2.01	0.05					0	0	0	0.15										0	0	
3/31/2018 11:59:59 PM	651149	0.17	0	0	0	1.1	3.04	0	3.04	0									0	0	0	1.81	0	0	0	0	0.14	0.04	2.06	20	1.33	2.23	0.17	0	0	0	0					0.26	0	0.26	0									0	0	0	
3/31/2018 11:59:59 PM	651158	0	0	0	0	3.01	0.06	0	0.06	3.86									0	0	0	0.09	0	0	0	0	0	0	0.86	0.24	0.01	0.87	0	0	0	0	0					0.08	0	0.08	3.6									0		0	
