Reporting Period	ID RSSD	UBPRB705	UBPRB706	UBPRB707	UBPRB708	UBPRB710	UBPRB712	UBPRB713	UBPRB714	UBPRB715	UBPRB717	UBPRB719	UBPRB720	UBPRB721	UBPRB722	UBPRB724	UBPRE711	UBPRE712	UBPRE713	UBPRE714	UBPRE715	UBPRE716	UBPRE717	UBPRE718	UBPRE719	UBPRE720	UBPRE721	UBPRE722	UBPRE723	UBPRE724	UBPRE725	UBPRE726	UBPRE727	UBPRE728	UBPRE729	UBPRE730	UBPRE731	UBPRE732	UBPRE733	UBPRE734	UBPRE735	UBPRE736	UBPRE737	UBPRE738	UBPRE739	UBPRE740	UBPRE741	UBPRE742	UBPRE743	UBPRE744	UBPRE745	UBPRE746	UBPRE747	UBPRE748	UBPRE749	UBPRE750	UBPRE751	UBPRE752	UBPRE753	UBPRE754	UBPRE755	UBPRE756	UBPRE757	UBPRE758	UBPRE759	UBPRE760	UBPRE761	UBPRE762	UBPRE763	UBPRE764	UBPRE765	UBPRE766	UBPRE767	UBPRE768	UBPRE769	UBPRE770	UBPRE771	UBPRE772	UBPRE773	UBPRE774	UBPRE775	UBPRE776	UBPRE777	UBPRE778	UBPRE779	UBPRE780	UBPRE781	UBPRE782	UBPRE783	UBPRE784	UBPRE785	UBPRE786	UBPRE787	UBPRE788	UBPRE789	UBPRE790	UBPRE791	UBPRE792	UBPRE793	UBPRE794	UBPRE795	UBPRE796	UBPRE797	UBPRE798	UBPRE799	UBPRE800	UBPRE801	
3/31/2018 11:59:59 PM	1006148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				12.81	2.12	0.79	0.79	12.16	71.33																																																													
3/31/2018 11:59:59 PM	1006157																0															0										29.77																																																																		
3/31/2018 11:59:59 PM	1006344																0															0										38.08																																																																		
3/31/2018 11:59:59 PM	1006513																0															0										31.18																																																																		
3/31/2018 11:59:59 PM	1006559																0															0										33.73																																																																		
3/31/2018 11:59:59 PM	1006577																0															0										63.32																																																																		
3/31/2018 11:59:59 PM	1006652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				24.64	0	0	8	5.54	61.82																																																													
3/31/2018 11:59:59 PM	1006951																0															0										18.18																																																																		
3/31/2018 11:59:59 PM	1007015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.98	6.26	0.36	4.61	10.07	57.72																																																													
3/31/2018 11:59:59 PM	1007051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				19.93	0	0	2.91	4.08	73.08																																																													
3/31/2018 11:59:59 PM	1007154																0															0										20.56																																																																		
3/31/2018 11:59:59 PM	1007417																0															0										31																																																																		
3/31/2018 11:59:59 PM	1007659																0															0										23.62																																																																		
3/31/2018 11:59:59 PM	1007734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				8.97	0	0	11.07	21.78	58.1																																																													
3/31/2018 11:59:59 PM	1007752																0															0										3.05																																																																		
3/31/2018 11:59:59 PM	1007819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				31.49	8.67	0	13.22	11.82	34.81																																																													
3/31/2018 11:59:59 PM	1007846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.03	7.31	0	2.99	29.47	50.2																																																													
3/31/2018 11:59:59 PM	1007873																0															0										68.63																																																																		
3/31/2018 11:59:59 PM	1007930																0															0										25.68																																																																		
3/31/2018 11:59:59 PM	1007958																0															0										0.16																																																																		
3/31/2018 11:59:59 PM	1008076																0															0										74.53																																																																		
3/31/2018 11:59:59 PM	1008151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				19.24	0	0	4.21	6.2	70.35																																																													
3/31/2018 11:59:59 PM	1008209																0															0										74.9																																																																		
3/31/2018 11:59:59 PM	1008432																0															0										4.56																																																																		
3/31/2018 11:59:59 PM	1008450																0															0										1.4																																																																		
3/31/2018 11:59:59 PM	1008553																0															0										3.85																																																																		
3/31/2018 11:59:59 PM	1008674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				58	5.8	0	0.1	6.26	29.84																																																													
3/31/2018 11:59:59 PM	1008955																0															0										25.49																																																																		
3/31/2018 11:59:59 PM	1009055																0															0										6.85																																																																		
3/31/2018 11:59:59 PM	1009242																0															0										15.92																																																																		
3/31/2018 11:59:59 PM	1009354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93	1.13	0	0.46	11.56	82.92																																																													
3/31/2018 11:59:59 PM	1009756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				8.41	0.01	0	1.06	7.89	82.63																																																													
3/31/2018 11:59:59 PM	1009804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.05	5.63	0	0.09	14.79	41.43																																																													
3/31/2018 11:59:59 PM	1009840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				32.89	0	0.07	8.28	10.93	47.82																																																													
3/31/2018 11:59:59 PM	1010015																0															0										41.75																																																																		
3/31/2018 11:59:59 PM	1010574																0															0										36.81																																																																		
3/31/2018 11:59:59 PM	1011076																0															0										49.71																																																																		
3/31/2018 11:59:59 PM	1011432																0															0										45.55																																																																		
3/31/2018 11:59:59 PM	1011526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.15	7.95	0	0.89	6.59	39.42																																																													
3/31/2018 11:59:59 PM	1011553																0															0										28.15																																																																		
3/31/2018 11:59:59 PM	1011638																0															0										31.67																																																																		
3/31/2018 11:59:59 PM	1011656																0															0										2.78																																																																		
3/31/2018 11:59:59 PM	1011852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				0.56	0	0	2.92	14.14	82.38																																																													
3/31/2018 11:59:59 PM	1011955																0															0										6.38																																																																		
3/31/2018 11:59:59 PM	1012251																0															0										52.22																																																																		
3/31/2018 11:59:59 PM	1012457																0															0										4.83																																																																		
3/31/2018 11:59:59 PM	1012671																0															0										53.26																																																																		
3/31/2018 11:59:59 PM	1013070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				43.03	3.18	0	0.05	2.85	50.9																																																													
3/31/2018 11:59:59 PM	1013650																0															0										2.82																																																																		
3/31/2018 11:59:59 PM	1013744																0															0										21.85																																																																		
3/31/2018 11:59:59 PM	1013856																0															0										57.36																																																																		
3/31/2018 11:59:59 PM	1014059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				29.16	0.65	0	4.84	7.95	57.4																																																													
3/31/2018 11:59:59 PM	1014125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				45.65	3.21	0	2.36	4.1	44.68																																																													
3/31/2018 11:59:59 PM	1014246																0															0										30.66																																																																		
3/31/2018 11:59:59 PM	1014255																0															0										3.94																																																																		
3/31/2018 11:59:59 PM	1014376																0															0										51.59																																																																		
3/31/2018 11:59:59 PM	1014451																0															0										13.63																																																																		
3/31/2018 11:59:59 PM	1014554																0															0										29.07																																																																		
3/31/2018 11:59:59 PM	1014657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				41.29	3.36	0	1.59	5.21	48.55																																																													
3/31/2018 11:59:59 PM	1014853																0															0										26.51																																																																		
3/31/2018 11:59:59 PM	1014965																0															0										16.07																																																																		
3/31/2018 11:59:59 PM	1015243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				28.78	7.17	1.26	5.25	8.08	49.46																																																													
3/31/2018 11:59:59 PM	1015252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				1.61	0.25	0.45	20.11	49.14	28.44																																																													
3/31/2018 11:59:59 PM	1015270																0															0										54.09																																																																		
3/31/2018 11:59:59 PM	1015458																0															0										6.62																																																																		
3/31/2018 11:59:59 PM	1015467																0															0										38.35																																																																		
3/31/2018 11:59:59 PM	1015560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.54	0	0.03	0	24.13	67.29																																																													
3/31/2018 11:59:59 PM	1015832																0															0										18.71																																																																		
3/31/2018 11:59:59 PM	1015841																0															0										21.73																																																																		
3/31/2018 11:59:59 PM	1015850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				37.48	9.03	0	3.91	7.39	42.19																																																													
3/31/2018 11:59:59 PM	1016174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				82.7	2.16	0	0.43	0	14.71																																																													
3/31/2018 11:59:59 PM	1016231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				22.65	5.54	0.24	1.66	10.53	59.39																																																													
3/31/2018 11:59:59 PM	1016259																0															0										23.84																																																																		
3/31/2018 11:59:59 PM	1016558																0															0										15.5																																																																		
3/31/2018 11:59:59 PM	1016718																0															0										39.35																																																																		
3/31/2018 11:59:59 PM	1016848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				30.99	0.45	0	6.38	8.21	53.96																																																													
3/31/2018 11:59:59 PM	1016857																0															0										13.75																																																																		
3/31/2018 11:59:59 PM	1016941																0															0										27.01																																																																		
3/31/2018 11:59:59 PM	1017425																0															0										33.24																																																																		
3/31/2018 11:59:59 PM	1017555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				23.45	2.36	0	3.23	6.28	64.69																																																													
3/31/2018 11:59:59 PM	1017564																0															0										17.5																																																																		
3/31/2018 11:59:59 PM	1017854																0															0										1.98																																																																		
3/31/2018 11:59:59 PM	1017939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.65	8.82	0	5.44	18.36	51.73																																																													
3/31/2018 11:59:59 PM	1017957																0															0										15.4																																																																		
3/31/2018 11:59:59 PM	1018927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				25.16	4.17	0	25.04	10.2	35.44																																																													
3/31/2018 11:59:59 PM	1157415																0															0										11.25																																																																		
3/31/2018 11:59:59 PM	1158878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				34.25	5.55	0	0.16	0.5	59.55																																																													
3/31/2018 11:59:59 PM	1160509																0															0										35.22																																																																		
3/31/2018 11:59:59 PM	1160853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0																																																																						
3/31/2018 11:59:59 PM	1161216																0															0										44.91																																																																		
3/31/2018 11:59:59 PM	1162017																0															0										15.33																																																																		
3/31/2018 11:59:59 PM	1163283																0															0										58.51																																																																		
3/31/2018 11:59:59 PM	1169650																0															0										20.95																																																																		
3/31/2018 11:59:59 PM	1176881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.35	5.76	0	1.02	26.4	11.47																																																													
3/31/2018 11:59:59 PM	1176920																0															0										15.08																																																																		
3/31/2018 11:59:59 PM	1186965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				35.97	5.16	0	0.74	3.87	54.27																																																													
3/31/2018 11:59:59 PM	1187001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.73	0.19	0	0.77	19.13	72.18																																																													
3/31/2018 11:59:59 PM	1187551																0															0										7.77																																																																		
3/31/2018 11:59:59 PM	1188772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				49.58	0.93	0.2	1.14	9.52	38.63																																																													
3/31/2018 11:59:59 PM	1188987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				23.42	1.92	0.22	3.75	10.56	60.13																																																													
3/31/2018 11:59:59 PM	1189993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.1	10.94	0	1.81	10.03	51.12																																																													
3/31/2018 11:59:59 PM	1190476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.35	1.76	0	0.44	46.75	44.69																																																													
3/31/2018 11:59:59 PM	1191352																0															0										21.28																																																																		
3/31/2018 11:59:59 PM	1191482																0															0										22.76																																																																		
3/31/2018 11:59:59 PM	1198605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				21.01	5.83	0.81	1.43	17.5	53.42																																																													
3/31/2018 11:59:59 PM	1211371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				33.4	8.61	0	25.87	5.28	26.84																																																													
3/31/2018 11:59:59 PM	1216022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95.7	2.42	1.74	0.14																																																													
3/31/2018 11:59:59 PM	1216321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.05	4.94	0	0.02	10.58	70.41																																																													
3/31/2018 11:59:59 PM	1216826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.74	3.07	0	0	7.7	36.49																																																													
3/31/2018 11:59:59 PM	1218446																0															0										5.14																																																																		
3/31/2018 11:59:59 PM	1222519																0															0										31.99																																																																		
3/31/2018 11:59:59 PM	1222948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				24.34	1.52	0	1.18	12.28	60.68																																																													
3/31/2018 11:59:59 PM	1225752																0															0										20.21																																																																		
3/31/2018 11:59:59 PM	1225761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0																																																													
3/31/2018 11:59:59 PM	1225798																0															0										66.98																																																																		
3/31/2018 11:59:59 PM	1228034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				35.42	0.07	0	3.86	6.46	54.19																																																													
3/31/2018 11:59:59 PM	1229198																0															0										46.76																																																																		
3/31/2018 11:59:59 PM	1293078																0															0										43.76																																																																		
3/31/2018 11:59:59 PM	1356768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.99	4.68	0	0.45	19.2	59.68																																																													
3/31/2018 11:59:59 PM	1369870																0															0																																																																												
3/31/2018 11:59:59 PM	1377521																0															0																																																																												
3/31/2018 11:59:59 PM	1386251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.76	1.65	0	5.8	21.83	52.95																																																													
3/31/2018 11:59:59 PM	1387203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				68.82	19.3	0	4.66	0.06	7.16																																																													
3/31/2018 11:59:59 PM	1387605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.26	6.56	0	1.87	15.91	57.41																																																													
3/31/2018 11:59:59 PM	1390324																0															0										31.45																																																																		
3/31/2018 11:59:59 PM	1391778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050000	0	1050000	0	0	0	0	0	0	0	7.42	0	7.42	0	0	100	0	0	0																												328.57		328.57																												4.48		4.48	
3/31/2018 11:59:59 PM	1394621																0															0										21.85																																																																		
3/31/2018 11:59:59 PM	1394676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.36	0	0.48	0.17																															-100			-100				-100			-100				-100			-100					-100		-100		-100				
3/31/2018 11:59:59 PM	1396764																0															0										12.47																																																																		
3/31/2018 11:59:59 PM	1397471																0															0										26.84																																																																		
3/31/2018 11:59:59 PM	1401387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.56	2.01	0	3.15	9.9	72.39																																																													
3/31/2018 11:59:59 PM	1401891																0															0										24.23																																																																		
3/31/2018 11:59:59 PM	1402384																0															0										16.09																																																																		
3/31/2018 11:59:59 PM	1404481																0															0										27.23																																																																		
3/31/2018 11:59:59 PM	1404883																0															0										39.42																																																																		
3/31/2018 11:59:59 PM	1404940																0															0										0																																																																		
3/31/2018 11:59:59 PM	1407932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.02	9.68	0	3.16	15.56	58.58																																																													
3/31/2018 11:59:59 PM	1411032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				7.14	3.17	0.29	0.75	13.25	75.4																																																													
3/31/2018 11:59:59 PM	1412619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.66	2.2	0	0.09	28.96	60.09																																																													
3/31/2018 11:59:59 PM	1412712																0															0										4.61																																																																		
3/31/2018 11:59:59 PM	1414819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				93.73	0.06	0.38	2.06	1.52	2.25																																																													
3/31/2018 11:59:59 PM	1416279																0															0																																																																												
3/31/2018 11:59:59 PM	1418255																0															0										2.78																																																																		
3/31/2018 11:59:59 PM	1421161																0															0										5.85																																																																		
3/31/2018 11:59:59 PM	1429028																0															0										29.89																																																																		
3/31/2018 11:59:59 PM	1435092																0															0										15.86																																																																		
3/31/2018 11:59:59 PM	1436071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				26.78	1.06	0.17	3.94	9.53	58.52																																																													
3/31/2018 11:59:59 PM	1436204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.66	7.79	0	1.37	8.09	75.1																																																													
3/31/2018 11:59:59 PM	1438589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27	0.03	0	0	16.45	83.24																																																													
3/31/2018 11:59:59 PM	1439054																0															0										5.71																																																																		
3/31/2018 11:59:59 PM	1439456																0															0										30.94																																																																		
3/31/2018 11:59:59 PM	1440117																0															0										17.36																																																																		
3/31/2018 11:59:59 PM	1443266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0																																																													
3/31/2018 11:59:59 PM	1444021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																			
3/31/2018 11:59:59 PM	1445943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.26	3.29	0.38	5.43	6.28	51.36																																																													
3/31/2018 11:59:59 PM	1447639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.03	0.14	0	0.21	20.38	74.24																																																													
3/31/2018 11:59:59 PM	1456501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	16.26	15.41	68.31																																																													
3/31/2018 11:59:59 PM	1458608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.51	5.67	0.19	1.31	28.42	43.91																																																													
3/31/2018 11:59:59 PM	1459717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				50.74	5.21	0	5.79	3.47	34.79																																																													
3/31/2018 11:59:59 PM	1459735																0															0										16.52																																																																		
3/31/2018 11:59:59 PM	1459799																0															0										34.45																																																																		
3/31/2018 11:59:59 PM	1462986																0															0										11.84																																																																		
3/31/2018 11:59:59 PM	1469677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				17.46	5.21	0.06	0.71	12.58	63.97																																																													
3/31/2018 11:59:59 PM	1470150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				19.74	11.45	0	2.85	21.73	44.22																																																													
3/31/2018 11:59:59 PM	1474309																0															0										33.47																																																																		
3/31/2018 11:59:59 PM	1478231																0															0										14.77																																																																		
3/31/2018 11:59:59 PM	1479470																0															0										37.94																																																																		
3/31/2018 11:59:59 PM	1481745																0															0										6.38																																																																		
3/31/2018 11:59:59 PM	1481754																0															0										12.11																																																																		
3/31/2018 11:59:59 PM	1492817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				31.89	5.07	0	2.86	10.92	49.26																																																													
3/31/2018 11:59:59 PM	1493319																0															0										71.16																																																																		
3/31/2018 11:59:59 PM	1494482																0															0										28.27																																																																		
3/31/2018 11:59:59 PM	1494914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.47	0.2	0.06	0.04	21.08	61.14																																																													
3/31/2018 11:59:59 PM	1516423																0															0										12.14																																																																		
3/31/2018 11:59:59 PM	1629903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0																																																																						
3/31/2018 11:59:59 PM	1718188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.84	1	0	0.58	26.27	64.31																																																													
3/31/2018 11:59:59 PM	1718469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.53	0	0	0	1.36	51.11																																																													
3/31/2018 11:59:59 PM	1820979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0																																																																						
3/31/2018 11:59:59 PM	1826382																0															0										4.89																																																																		
3/31/2018 11:59:59 PM	1836701																0															0										7.34																																																																		
3/31/2018 11:59:59 PM	1842065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.83	0.58	0	0.12	40.1	54.37																																																													
3/31/2018 11:59:59 PM	1852569																0															0										30.01																																																																		
3/31/2018 11:59:59 PM	1862719																0															0										20.75																																																																		
3/31/2018 11:59:59 PM	1863097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0				38.4	5.4	0	0.71	11.29	44.2																																																													
3/31/2018 11:59:59 PM	1864197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.49	1.7	0	0.05	8.36	85.4																																																													
3/31/2018 11:59:59 PM	1867983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.59	9.99	0	0.16	29.4	36.86																																																													
3/31/2018 11:59:59 PM	1872941																0															0										11.77																																																																		
3/31/2018 11:59:59 PM	1872996																0															0										16.99																																																																		
3/31/2018 11:59:59 PM	1879016																0															0										22.28																																																																		
3/31/2018 11:59:59 PM	1883321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																			
3/31/2018 11:59:59 PM	1885932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43	0	0	92.56	3.34	1.67																																																													
