Reporting Period	ID RSSD	UBPR2221	UBPR3128	UBPR3792	UBPR5306	UBPR5310	UBPR5320	UBPR5340	UBPR5610	UBPR8275	UBPRA222	UBPRB594	UBPRB595	UBPRD654	UBPRE642	UBPRE643	UBPRE644	UBPRE645	UBPRE646	UBPRE648	UBPRE649	UBPRE650	UBPRE651	UBPRE652	UBPRE653	UBPRE654	UBPRE659	UBPRE660	UBPRF264	UBPRF859	UBPRF860	
3/31/2018 11:59:59 PM	24668		0	223703		10882	30792	861659	0	10882	0			103802		328	212821	223703		1207209	0	0	115684	115684	0	1322893		1322893			168605	
3/31/2018 11:59:59 PM	24949		0	47380		3572	72960	234705	2168	3572	1291			9244		0	43808	47380		263186	0	0	22554	22554	0	285740		284449			15832	
3/31/2018 11:59:59 PM	25357		0	41577		2866	22157	255265	0	2866	0			4006		4414	38711	41577		337756	0	0	6270	6270	1000	344027		344027			52969	
3/31/2018 11:59:59 PM	25647		0	12236		1104	14321	68710	0	1104	432			1149		0	11132	12236		86704	0	0	1624	1624	0	88328		87896			16845	
3/31/2018 11:59:59 PM	26176		0	51192		3177	8839	124381	2768	3177	1049			5466		0	48015	51192		252964	0	345	817	1162	0	254127		253078			120111	
3/31/2018 11:59:59 PM	26242		0	45471		3011	17076	206661	0	3011	0			14178		10846	42460	45471		315950	0	0	23243	23243	0	339194		339194			91155	
3/31/2018 11:59:59 PM	26457		0	3475		204	8603	15775	0	204	0			20		0	3271	3475		18329	0	43	977	1020	0	19349		19349			2534	
3/31/2018 11:59:59 PM	26765		0	57799		5652	35132	387694	2799	5652	836			21021		3454	52147	57799		424016	0	0	28108	28108	0	452124		451288			12194	
3/31/2018 11:59:59 PM	27070		0	133939		1000	40426	29265	0	1000	0			31263		0	132939	133939		246985	0	0	2863	2863	0	249849		249849			186458	
3/31/2018 11:59:59 PM	27548		0	76091		6149	91801	469624	0	6149	0			15294		5037	69942	76091		529714	0	1056	45917	46973	0	576687		576687			36570	
3/31/2018 11:59:59 PM	27614		0	39515		1391	7518	79637	0	1391	0			36922		3135	38124	39515		187361	0	0	4023	4023	0	191384		191384			70802	
3/31/2018 11:59:59 PM	27847		0	63787		4622	35215	238093	0	4622	157			31289		0	59165	63787		362774	0	249	4752	6972	0	369747		369590			72339	
3/31/2018 11:59:59 PM	28013		0	599138		26647	58906	2802745	0	26676	0			103700		39687	572462	599138		3317786	0	0	100209	100209	0	3417995		3417995			295633	
3/31/2018 11:59:59 PM	28152		0	13893		1213	21832	74155	0	1213	115			3576		0	12680	13893		90963	0	44	6043	6087	0	97049		96934			13212	
3/31/2018 11:59:59 PM	28255		0	36851		3112	26566	229088	0	3112	0			18297		0	33739	36851		277693	0	0	10664	10664	0	288357		288357			22883	
3/31/2018 11:59:59 PM	28406		0	349045		20185	60570	1291981	0	20185	0			59187		8818	328860	349045		1894188	1367	0	99864	202635	0	2096824		2096824			501547	
3/31/2018 11:59:59 PM	28675		0	15930		665	9841	30318	0	665	0			6013		0	15265	15930		66315	153	942	2699	5177	512	71493		71493			17930	
3/31/2018 11:59:59 PM	28732		0	11722		868	5992	50991	0	868	0			3951		0	10854	11722		65681	0	534	4153	4687	0	70368		70368			10739	
3/31/2018 11:59:59 PM	29476		0	9178		656	1208	37718	0	656	89			7334		199	8522	9178		51381	0	0	1098	1098	0	52480		52391			5482	
3/31/2018 11:59:59 PM	29636		0	94006		2725	149940	375691	0	2725	0			73248		3150	91281	94006		506126	0	0	20227	20227	98844	526354		526354			47109	
3/31/2018 11:59:59 PM	29878		0	618538		14102	46936	1147086	0	14102	0			9339		0	604436	618538		1455016	0	0	3644	3644	0	1458660		1458660			298591	
3/31/2018 11:59:59 PM	30052		0	4517		255	4396	18701	0	255	54			937		0	4262	4517		20333	38	40	0	78	0	20411		20357			695	
3/31/2018 11:59:59 PM	30502		0	98624		7362	65754	368638	606	7362	0			41285		7504	91262	98624		574239	280	569	24842	26066	1358	600305		600305			131652	
3/31/2018 11:59:59 PM	30650		0	15970		1153	11534	80256	0	1153	219			4803		0	14817	15970		88407	0	0	3696	3696	0	92103		91884			3348	
3/31/2018 11:59:59 PM	30810		0	12372268		1070120	16784749	83639912	0	1809312	1657754			334823		4731	10562956	12372268		85577377	2417	0	29747	32275	0	85609652		83951898			43250	
3/31/2018 11:59:59 PM	31134		0	22996		896	36136	46899	0	896	164			2650		0	22100	22996		69230	0	37	2449	2486	0	71716		71552			19175	
3/31/2018 11:59:59 PM	31255		0	67748		5099	74289	330582	0	5099	0			18874		933	62649	67748		444978	0	0	31483	31483	0	476461		476461			82875	
3/31/2018 11:59:59 PM	31657		0	19842		886	1367	47685	0	886	0			13600		0	18956	19842		79224	0	0	1702	1702	0	80927		80927			14206	
3/31/2018 11:59:59 PM	31826		0	42955		2437	23650	128234	0	2437	766			8401		865	40518	42955		190506	0	0	4456	4456	0	194963		194197			39959	
3/31/2018 11:59:59 PM	31835		0	16262		1361	5364	89986	0	1361	65			5469		0	14901	16262		103331	0	0	5561	5561	0	108893		108828			6384	
3/31/2018 11:59:59 PM	32234		0	14339		11	9406	44458	160	11	0			11022		864	14328	14339		86284	0	41	4642	4683	0	90967		90967			29304	
3/31/2018 11:59:59 PM	32766		0	6394		227	1840	14836	0	227	0			8142		0	6167	6394		28027	0	7	0	7	0	28034		28034			5049	
3/31/2018 11:59:59 PM	32971		0	31969		1966	17798	87953	0	1966	0			4160		0	30003	31969		153345	0	0	8014	8014	0	161360		161360			57772	
3/31/2018 11:59:59 PM	33147		0	27965		2417	33208	144037	0	2417	1572			5108		0	25548	27965		183512	0	247	9548	9807	0	193319		191747			25423	
3/31/2018 11:59:59 PM	33259		0	80669		7015	144441	504180	0	7015	0			6599		0	73654	80669		549908	0	3316	42942	46258	0	596166		596166			23382	
3/31/2018 11:59:59 PM	33268		0	17099		1112	10744	54330	0	1112	123			13477		0	15987	17099		85560	0	540	2867	3407	0	88967		88844			10484	
3/31/2018 11:59:59 PM	33370		0	3878		116	6908	4622	74	116	0			1005		0	3762	3878		10381	0	0	0	0	177	10381		10381			4754	
3/31/2018 11:59:59 PM	33839		0	4156		102	684	13218	0	102	0			2565		0	4054	4156		19374	0	0	529	529	0	19904		19904			3592	
3/31/2018 11:59:59 PM	33857		0	78961		6695	54475	554162	0	6695	0			9213		15233	72266	78961		632881	0	11922	40152	52074	0	684956		684956			52152	
3/31/2018 11:59:59 PM	34425		0	92932		7923	34025	512852	0	7923	0			21530		12694	85009	92932		718137	0	0	53604	53604	0	771742		771742			157324	
3/31/2018 11:59:59 PM	34434		0	34096		1857	11357	198964	0	1857	0			9111		603	32239	34096		248109	0	30	11743	11773	0	259882		259882			39226	
3/31/2018 11:59:59 PM	34452		0	15451		684	12253	47894	0	684	0			8566		0	14767	15451		79566	0	0	3244	3244	0	82810		82810			22007	
3/31/2018 11:59:59 PM	34537		0	586541		28180	130601	3303699	6323	28180	0			218925		170124	558361	586541		4097663	326	39538	135102	174966	225599	4272629		4272629			402449	
3/31/2018 11:59:59 PM	34555		0	28651		2319	17944	142777	0	2319	301			18739		764	26332	28651		181131	0	0	4419	4419	0	185550		185249			12023	
3/31/2018 11:59:59 PM	34742		0	34553		3309	12616	210581	0	3309	0			5125		570	31244	34553		291194	0	0	15451	15451	0	306645		306645			71063	
3/31/2018 11:59:59 PM	35057		0	17089		1447	18555	87556	0	1447	31			2068		0	15642	17089		112739	0	0	2699	2987	0	115726		115695			22437	
3/31/2018 11:59:59 PM	35301		0	17329444		71932	133649840	38371936	941	1033547	0			7207485		6859371	16295897	17329444		54792508	3838413	2204920	44141953	51339112	598085	107663245		107663245			2719638	
3/31/2018 11:59:59 PM	35570		0	2989464		232137	223389	15905300	0	232137	0			774319		87533	2757327	2989464		19605122	0	0	696403	696593	0	20301716		20301716			2669806	
3/31/2018 11:59:59 PM	35646		0	12990		196	5232	18529	13	196	0			5870		0	12794	12990		28274	0	0	32	577	0	28851		28851			2586	
3/31/2018 11:59:59 PM	35879		0	23113		937	15294	63688	69	937	0			10290		287	22176	23113		132204	0	1249	1736	2985	0	135189		135189			56539	
3/31/2018 11:59:59 PM	36456		0	14488		1220	6334	84840	0	1220	0			2352		1739	13268	14488		104821	0	0	4434	4434	0	109255		109255			9727	
3/31/2018 11:59:59 PM	36933		0	11794		1012	12949	65766	0	1012	0			2496		0	10782	11794		93338	0	70	3371	3441	0	96779		96779			24938	
3/31/2018 11:59:59 PM	37051		0	8769		707	8718	53261	0	707	0			1751		0	8062	8769		59134	0	0	1531	1531	0	60665		60665			4020	
3/31/2018 11:59:59 PM	37341		0	5746		319	3648	15524	0	321	222			1825		0	5425	5746		25130	0	0	455	455	0	25586		25364			6386	
3/31/2018 11:59:59 PM	37435		0	138466		9727	239872	565644	0	9727	2051			75347		2941	128739	138466		733124	0	0	45077	45077	8295	778201		776150			91278	
3/31/2018 11:59:59 PM	37640		0	309490		14460	19388	1904812	0	14460	0			135767		54692	295030	309490		2395802	337	893	78373	110723	31796	2506525		2506525			187013	
3/31/2018 11:59:59 PM	37659		0	5787		431	529	28600	0	431	0			1497		0	5356	5787		34691	0	0	312	312	0	35003		35003			4594	
3/31/2018 11:59:59 PM	37949		0	25086		1774	19493	106039	0	1774	249			18587		443	23312	25086		130785	1268	0	9863	11131	0	141916		141667			3410	
3/31/2018 11:59:59 PM	38740		0	22368		1793	30073	97955	0	1793	0			2896		0	20575	22368		141959	0	0	6354	6354	0	148314		148314			33927	
3/31/2018 11:59:59 PM	39327		0	81183		759	106539	214099	0	759	0			14976		0	80424	81183		297530	0	506	4251	6248	0	303778		303778			51811	
3/31/2018 11:59:59 PM	39756		0	57392		5375	173981	421066	0	5375	0			10510		799	52017	57392		496030	0	2126	13935	16061	32146	512091		512091			55882	
3/31/2018 11:59:59 PM	40033		0	7812		446	8434	20466	0	446	1			3117		0	7366	7812		34102	0	0	185	185	186	34287		34286			4879	
3/31/2018 11:59:59 PM	40499		0	271949		18863	121023	1658121	0	18863	0			41271		13707	253086	271949		2076019	357	588	143808	157423	0	2233442		2233442			348563	
3/31/2018 11:59:59 PM	40855		0	10767		929	5060	63775	0	929	0			5106		348	9838	10767		79818	223	0	144	367	0	80187		80187			4210	
3/31/2018 11:59:59 PM	41245		0	7341		367	7290	17549	0	367	129			2469		0	6974	7341		28286	0	0	1115	1115	0	29402		29273			7430	
3/31/2018 11:59:59 PM	41553		0	15369		590	2646	26487	0	590	76			10786		0	14779	15369		46718	0	0	446	446	0	47164		47088			9445	
3/31/2018 11:59:59 PM	41629		0	23985		1861	16778	100445	0	1861	224			2247		360	22124	23985		145455	0	0	3485	3485	0	148941		148717			34302	
3/31/2018 11:59:59 PM	41825		0	47776		3443	18587	217167	0	3443	206			10628		0	44333	47776		275113	0	0	345	345	0	275458		275252			42722	
3/31/2018 11:59:59 PM	41937		0	7732		238	2358	28749	0	238	0			4107		0	7494	7732		37247	0	94	958	1052	0	38299		38299			4391	
3/31/2018 11:59:59 PM	41955		0	3695		277	179	23354	0	277	0			2316		0	3418	3695		25670	0	0	1203	1203	0	26873		26873			0	
3/31/2018 11:59:59 PM	42037		0	10024		435	1511	47379	0	435	0			2473		0	9589	10024		51671	0	0	777	1220	0	52891		52891			1571	
3/31/2018 11:59:59 PM	42354		0	19742		1138	12804	58668	0	1138	29			16602		0	18604	19742		89400	0	0	1716	1716	0	91116		91087			14130	
