Reporting Period	ID RSSD	UBPR0416	UBPR3506	UBPR5369	UBPR8783	UBPRE582	UBPRE583	UBPRE588	UBPRE589	UBPRE590	UBPRE602	UBPRE621	UBPRE622	UBPRE623	UBPRE624	UBPRG378	UBPRM026	UBPRM027	UBPRM028	UBPRM029	UBPRM030	UBPRM031	UBPRM032	UBPRM033	UBPRM034	UBPRM035	UBPRM036	UBPRM037	UBPRM038	UBPRM039	UBPRM042	
3/31/2014 11:59:59 PM	1557	6891	0	0	296	5175	23092	0	6.62	0	52.06	-0.03		0	23.16	9070	20.42	9.36	26.79	17.89	45.97	0	0	0	0	0	0	-2.06	22.2	0	100	
3/31/2014 11:59:59 PM	1669	36018	0	0	0	49305	56605	0	19.05	0	33.76	0	1.92	2.16	29.45	0	13.91	79.06	19.86	1.08	0	0	0	0	0	0	0	0.51	0	0	100	
3/31/2014 11:59:59 PM	1829	18790	0	336	3810	7425	40769	0	1.85	0.54	67.77	-0.53		0	20.2	18122	9.19	12.76	26.94	53.94	0	0	0	0	4.03	0	2.33	0.44	6.59	0.12	100	
3/31/2014 11:59:59 PM	1856	22600	0	0	0	39709	50412	0	31.57	0	47.69	0		0	100	18076	32.34	0	0	0	100	0	0	0	0	0	0	-4.38	29.61	0	100	
3/31/2014 11:59:59 PM	2040	20483	0	0	0	22084	57039	0	10.6	0.01	54.23	0		0	34.13	26378	22.49	17.34	47.72	18.5	13.84	0.07	0	1.67	0.83	0	0.03	-0.99	22.56	0	100	
3/31/2014 11:59:59 PM	2161	4090	0	0	0	11436	30145	0	9.24	0	55.68	0	0	0	15.08	0	3.3	0	59.66	40.34	0	0	0	0	0	0	0	-0.54	0	0	100	
3/31/2014 11:59:59 PM	2376	310160	0	0	0	1514	74283	0	0.05	0	79.35	0	-1.19	-0.09	75.39	2037139	78.9	1.24	0	17.92	75.34	5.51	0	0	0	0	0	0.85	85.18	0	100	
3/31/2014 11:59:59 PM	2554	0	0	0	0	5515	6064	0	39.42	0	34.21	0		0	0	0	0	0	75.8	0	0	0	0	0	20.85	3.35	0	1.46	0	0	100	
3/31/2014 11:59:59 PM	2732	36388	0	0	0	112966	152560	0	21.47	0	58.69	0		0	39.57	0	6.92	27.63	71.02	0	0	0	0	0	0.75	0.6	0	0.7	0	0	100	
3/31/2014 11:59:59 PM	2750	7517	0	0	1451	2751	24945	0	4.78	6.84	64.84	-0.76		0	55.48	16057	40.95	31.7	21.87	8.03	3.6	0	0	0	5.75	0	29.04	-2.67	42.06	0	100	
3/31/2014 11:59:59 PM	3177	96427	0	0	0	75289	116801	0	7.41	0	74.64	0	4.57	0.04	79.82	408376	49.66	27.88	0.41	15.52	0	48.88	0	0	7.28	0	0.03	-2.48	53.64	0	100	
3/31/2014 11:59:59 PM	3252	53435	0	0	3578	2124	2124	0	1.27	0	54.64	-1.48	0	0	80.66	25011	46.88	5.89	27.6	17.84	48.08	0	0	0.21	0.38	0	0	0.1	26.97	0	100	
3/31/2014 11:59:59 PM	3458	12764	0	0	0	5756	9080	0	14.67	0	39.46	0	1.87	1.43	84.82	0	32.53	65.57	17.08	15.83	0	0	0	0	1.52	0	0	-1.4	0	0	100	
3/31/2014 11:59:59 PM	3720	25320	0	40	2828	26598	49183	0	12.06	0	59.16	-0.56	3.49	0.04	53.28	35457	27.56	52.61	17.85	29.54	0	0	0	0	0	0	0	-1.18	26.9	0.03	100	
3/31/2014 11:59:59 PM	3971	8049	0	2618	29167	44451	123062	0	6.57	0.15	71.92	-0.7		0	8.76	68376	11.3	33.84	0	38.86	13.08	0	0	0	13.14	0	1.09	-0.2	13.79	0.53	100	
3/31/2014 11:59:59 PM	4156	24423	0	0	834	8213	32849	0	3.97	0	67.77	-0.08		0	56.36	38589	30.46	46.98	48.75	4.27	0	0	0	0	0	0	0	0.24	27.24	0	100	
3/31/2014 11:59:59 PM	4231	19017	0	0	7146	0	22215	0	0	0	46.9	-1.78		0	40.13	0	16.43	15.08	27.12	57.53	0.27	0	0	0	0	0	0	-4.72	0	0	100	
3/31/2014 11:59:59 PM	4437	22940	0	0	990	13417	32979	0	5.67	0	55.37	-0.04		0	26.85	119627	60.23	49.9	22.06	24.89	2.47	0	0	0	0.68	0	0	-0.26	94.46	0	100	
3/31/2014 11:59:59 PM	4839	15368	0	428	0	15977	80284	0	4.81	0	69.68	0		0	22.15	70680	25.88	13.74	30.29	31.5	14.92	0	6.88	0	2.68	0	0	-1.61	29.98	0.18	100	
3/31/2014 11:59:59 PM	5069	0	0	0	0	49223	216540	0	12.78	1.34	68.2	0		0	0	120173	31.21	3.53	45.7	0	0	0	0	0	33.42	2.86	14.5	8.28	43.61	0	100	
3/31/2014 11:59:59 PM	5135	24052	0	0	17444	54485	230841	0	14.44	0	73.54	-1.54		0	97.22	41723	17.43	83.84	16.16	0	0	0	0	0	0	0	0	-2.68	14.98	0	100	
3/31/2014 11:59:59 PM	5210	132364	0	1	0	20092	44125	0	1.95	0.1	69.82	0	-1.73	-1.7	61.43	101250	22.62	26.03	19.42	48.54	0.35	0	0	0	5.18	0	0.48	3.26	13.82	0	100	
3/31/2014 11:59:59 PM	5461	32298	0	0	3904	41486	116683	0	8.3	0	59.67	-0.2		0	23.54	97573	25.97	45.17	41.63	11.03	0	0	0	0	2.17	0	0	-2.73	32.21	0	100	
3/31/2014 11:59:59 PM	5751	30643	0	216	0	14799	36206	0	7.99	0	60.69	0		0	58.99	16785	25.6	17.36	51.48	13.32	15.9	0	0	0	1.94	0	0	2.31	14.8	0.19	100	
3/31/2014 11:59:59 PM	6039	10389	0	0	0	17908	26727	0	20.83	0.01	56.66	0		0	92.02	0	12.08	97.58	2.35	0	0.01	0	0	0	0	0	0.06	-1.89	0	0	100	
3/31/2014 11:59:59 PM	6141	12149	0	0	5680	13522	20871	0	22.15	0	31.37	-9.69	-3.88	-13.43	60.45	0	19.9	40.89	55.77	3.34	0	0	0	0	0	0	0		0	0	100	
3/31/2014 11:59:59 PM	6329	20905	0	0	492	66214	148144	0	13.88	0	72.99	-0.02		0	57.51	0	4.38	81.21	16.94	1.84	0	0	0	0	0	0	0	0.53	0	0	100	
3/31/2014 11:59:59 PM	7009	366041	0	0	0	190793	428646	0	29.47	1.65	37.5	0		0	97.17	0	56.53	78.49	18.68	0	0	0	0	0	0	0	2.83	0.58	0	0	100	
3/31/2014 11:59:59 PM	7045	0	0	0	0	6780	15020	0	3.76	0	42.21	0		0	0	0	0	3.68	38.65	57.66	0	0	0	0	0	0	0	-0.4	0	0	100	
3/31/2014 11:59:59 PM	7072	55	0	0	0	3135	8790	0	1.85	2.27	78	0	0.62	0.16	0.31	89895	53.04	0	17.86	38.8	5.74	0.05	0	0	15.59	0	21.97	-1.08	68.05	0	100	
3/31/2014 11:59:59 PM	7157	2866	0	0	0	8982	18650	0	19.1	0	48.37	0		0	12.77	0	6.09	35.07	64.92	0	0.01	0	0	0	0	0	0	-0.23	0	0	100	
3/31/2014 11:59:59 PM	7456	10697	0	0	567	8127	24559	0	11.92	0	66.13	0.58	1.05	1.46	82.49	0	15.69	8.76	55.74	31.44	4.06	0	0	0	0	0	0	1.07	0	0	100	
3/31/2014 11:59:59 PM	7634	4645	0	0	246	6863	14498	0	11.33	0	65.15	-0.03	0	0	40.17	1266	9.76	15.18	40.05	34.6	10.17	0	0	0	0	0	0	-1.37	3.12	0	100	
3/31/2014 11:59:59 PM	8033	3545	0	0	2459	15516	83612	0	8	0	82.81	-0.2		0	45.55	10500	7.24	76.92	23.08	0	0	0	0	0	0	0	0	-1.27	6.53	0	100	
3/31/2014 11:59:59 PM	8462	29997	0	263	0	20244	28538	0	11.72	0	25	0		0	32.6	0	17.37	46.1	16.45	37.44	0	0	0	0	0	0	0	-0.2	0	0.61	100	
3/31/2014 11:59:59 PM	8631	1029	0	0	0	11011	14046	0	17.62	0	51.08	0		0	7.79	0	1.65	100	0	0	0	0	0	0	0	0	0	-2.06	0	0	100	
3/31/2014 11:59:59 PM	9357	60450	0	61012	26494	47039	199025	0	11.66	0.24	59.54	-0.36		0	81.86	146153	51.19	76.81	0	10.82	11.04	0	0	0	0	0	1.33	-0.34	60.15	25.11	100	
3/31/2014 11:59:59 PM	9553	34766	0	0	32	11697	40825	0	7.62	3.74	57.52	0.01	1.3	2.81	74.63	33646	44.54	0.38	55.67	27.62	4.01	0	0	0	0	0	12.32	-0.99	37.81	0	100	
3/31/2014 11:59:59 PM	9807	211050	0	0	0	298334	566803	0	13.75	0	60.87	0	5.66	8.18	44.44	321853	24.56	13.67	52.4	3.46	1.43	2.34	0	14.24	12.46	0	0	0.52	23.62	0	100	
3/31/2014 11:59:59 PM	9955	13668	0	0	0	26713	58233	0	21.95	0	54.42	0		0	50.11	10495	19.86	14.52	85.48	0	0	0	0	0	0	0	0	-0.35	15.52	0	100	
3/31/2014 11:59:59 PM	10250	21651	0	0	0	22902	90868	0	6.45	0	65.54	0		0	31.36	89249	31.23	12.01	24.6	63.4	0	0	0	0	0	0	0	-0.12	37.64	0	100	
3/31/2014 11:59:59 PM	10849	30207	0	0	1000	20808	46310	0	8.15	0	53.13	0	-0.13	-0.04	42.19	0	11.84	21.54	2.22	69.4	3.93	0	0	0.12	2.79	0	0	-3.36	0	0	100	
3/31/2014 11:59:59 PM	11145	3390	0	0	0	7739	22937	0	4.09	0	75.75	0		0	15.61	12898	8.6	21.19	57.98	6.81	14.01	0	0	0	0	0	0	1.12	8.89	0	100	
3/31/2014 11:59:59 PM	11275	46818	0	37724	1345	145424	371406	0	10.88	0	78.71	-0.02	0.17	0.09	59.97	611935	49.27	70.42	24.8	4.77	0.01	0	0	0	0	0	0	-0.55	57.51	3.55	100	
3/31/2014 11:59:59 PM	11640	52045	0	0	32213	24597	95814	0	6.35	0	51.7	-1.46		0	38.53	72836	32.24	36.26	39.87	1.91	0	21.95	0	0	0	0	0	-0.58	36.07	0	100	
3/31/2014 11:59:59 PM	11837	38314	0	0	0	6196	12150	0	6.18	0	29.56	0		0	67.1	4098	42.32	62.36	13.18	18.8	0	0	0	0	5.65	0	0	-5.78	13.33	0	100	
3/31/2014 11:59:59 PM	12030	19041	0	0	0	22407	98175	0	7.04	0	72.73	0	1.19	0.1	99.99	0	5.98	85.3	14.7	0	0	0	0	0	0	0	0	-0.73	0	0	100	
3/31/2014 11:59:59 PM	12142	16052	0	0	8092	23239	58604	0	10.4	0	47.54	-2.79	0	0	20.65	0	7.18	27.24	34.28	37.07	1.4	0	0	0	0	0	0	-1	0	0	100	
3/31/2014 11:59:59 PM	12179	0	0	0	0	3786	4291	0	9.94	0.02	70.37	0	-0.88	-0.01	0	19642	51.57	49.09	0	10.42	6.79	0	0	0	33.15	0	0.54	0.71	72.46	0	100	
3/31/2014 11:59:59 PM	12245	3226	0	0	699	5896	19972	0	4.76	0	65.15	-0.37		0	9.15	36498	32.05	10.14	53.7	19.76	14.98	0	0	0	1.42	0	0	0.06	45	0	100	
3/31/2014 11:59:59 PM	12311	3688948	0	295312	0	540219	12046252	257	0.89	0.02	72.96	0	-0.9	-0.57	33.12	20477239	39.64	3.51	11.08	7.2	55.72	10.45	7.1	0.78	4.01	0.03	0.12	-0.58	45.88	0.66	100	
3/31/2014 11:59:59 PM	12647	925	0	0	732	4744	35945	0	5.02	0	67.91	-0.06	1.04	1.06	8.06	0	0.98	6.45	88.8	1.61	3.14	0	0	0	0	0	0		0	0	100	
3/31/2014 11:59:59 PM	12656	400	0	0	0	4661	6340	0	25.35	0	62.86	0	0.12	0.06	46.95	0	2.18	23.59	76.41	0	0	0	0	0	0	0	0		0	0	100	
3/31/2014 11:59:59 PM	12937	0	0	0	0	36431	71887	0	18.39	0	73.03	0		0	0	85611	43.21	100	0	0	0	0	0	0	0	0	0	0	58.86	0	100	
3/31/2014 11:59:59 PM	12946	134964	0	1326	21745	3434	133278	90	0.41	0.19	73.08	-0.47		0	81.94	314285	53.49	15.13	55.65	26.29	0	0	0	1.91	0.07	0	0.95	-0.53	50.48	0.21	100	
3/31/2014 11:59:59 PM	12955	85	0	3857	0	25770	58468	0	19.15	0	76.65	0	0	0	37.12	2292	1.77	0	98.25	0.87	0.87	0	0	0	0	0	0	0	2.21	3.71	100	
3/31/2014 11:59:59 PM	13103	0	0	0	0	40459	108328	0	2.63	7.66	74.85	0		0	0	696220	45.19	4.49	1.93	37.53	0	0	5.9	0	8	0	42.14	13.54	59.84	0	100	
3/31/2014 11:59:59 PM	13251	1437	0	0	0	13722	23651	0	33.97	0	53.58	0		0	83.84	0	3.56	11.55	88.21	0.23	0	0	0	0	0	0	0	1.12	0	0	100	
3/31/2014 11:59:59 PM	13457	1579	0	0	464	6609	8945	0	26.3	2.26	39.17	-0.56		0	23.44	0	6.28	10.35	81.22	0	0	0	0	0	0	0	8.43	-0.12	0	0	100	
3/31/2014 11:59:59 PM	14052	2126	0	0	979	9439	15817	0	16.44	0	64.07	0.34		0	26.04	14850	29.57	6.48	37.58	6.44	16.39	1.07	0	0	32.03	0	0	0.95	39.63	0	100	
3/31/2014 11:59:59 PM	14155	4893	0	0	0	6380	30792	0	4.43	0.01	78.21	0		0	74.28	3132	5.57	4.71	42.25	4.81	48.05	0	0	0	0	0	0.18	0.34	2.74	0	100	
3/31/2014 11:59:59 PM	14650	3526	0	0	0	8719	10864	0	27.25	0	50.78	0	0.11	0.13	100	0	11.02	42.63	56.75	0.62	0	0	0	0	0	0	0	4.76	0	0	100	
3/31/2014 11:59:59 PM	14753	3290	0	0	0	4799	15434	0	10.36	0	41.95	0	-0.05	-0.2	17.12	0	7.1	7.8	73.58	9.51	9.1	0	0	0	0	0	0	3.98	0	0	100	
3/31/2014 11:59:59 PM	14865	10520	0	0	4107	23578	73315	0	7.73	0	77.78	-0.46	0	0	58.04	106759	38.46	55.16	40.54	4.3	0	0	0	0	0	0	0	0.69	44.47	0	100	
3/31/2014 11:59:59 PM	14977	5888	0	0	0	9800	13234	0	20.9	0	58.94	0	6.25	0.01	98.04	10556	35.08	0	0	100	0	0	0	0	0	0	0	3.03	37.76	0	100	
3/31/2014 11:59:59 PM	16458	19989	0	1087	985	36724	56346	0	12.45	0	48.03	-0.04	0.81	1.41	16.53	13344	11.3	37.66	50.87	6.04	5.43	0	0	0	0	0	0	0.77	9.26	0.75	100	
3/31/2014 11:59:59 PM	16551	13194	0	317	27	9048	40862	0	3.73	0	69.91	0	-0.5	-0.35	27.56	46527	24.6	21.67	75.96	0	2.36	0	0	0	0	0	0	1.07	27.15	0.18	100	
3/31/2014 11:59:59 PM	16748	0	0	117	0	9309	12583	0	14.2	0	49.74	0	2.26	2.75	0	2444	3.73	9.18	55.16	16.42	15.76	3.48	0	0	0	0	0	2.83	7.39	0.35	100	
3/31/2014 11:59:59 PM	16944	0	0	0	0	3232	3644	0	8.39	0	34.27	0		0	0	0	0	33.26	60.51	4.16	0	0	0	0	2.07	0	0	0.68	0	0	100	
3/31/2014 11:59:59 PM	16953	2800	0	0	0	5835	13106	0	15.9	0	36.53	0	-0.02	-0.02	18.74	0	7.63	70.19	29.81	0	0	0	0	0	0	0	0	-4.64	0	0	100	
3/31/2014 11:59:59 PM	17110	0	0	0	0	17573	39328	0	16.38	25.34	51.46	0	0	0	0	0	0	0.37	0	0	0	0	0	0	0	0	99.63	0	0	0	100	
3/31/2014 11:59:59 PM	17147	376742	0	6586	0	179758	853252	0	3.31	0	66.17	0	1.3	0.96	32.84	469868	15.59	1.69	34.33	32.68	30.88	0	0	0.41	0	0	0	1.27	12.97	0.18	100	
3/31/2014 11:59:59 PM	17259	2618	0	0	650	7189	32452	0	10.9	0	55.13	0	0	0	13.43	12764	23.32	8.08	71.4	16.28	1.62	0	0	0	2.63	0	0	1.56	34.85	0	100	
3/31/2014 11:59:59 PM	17464	169019	0	4398	0	19771	97150	0	1.44	0.04	72.2	0	2.22	0.01	88.74	411110	42.29	21.63	0.37	30.88	40.29	1.64	4.92	0	0	0	0.27	0.36	40.7	0.44	100	
3/31/2014 11:59:59 PM	17950	61698	0	265	1712	10251	31391	0	2.88	0	46.26	-0.17		0	36.45	66164	35.92	7.36	33.11	52.29	7.08	0	0	0	0.17	0	0	0.48	39.56	0.16	100	
3/31/2014 11:59:59 PM	17978	998	0	0	0	80043	85075	0	24.02	0	41.6	0	0.03	0.04	0.61	95755	29.03	98.19	1.81	0	0	0	0	0	0	0	0		67.85	0	100	
3/31/2014 11:59:59 PM	18050	55908	0	0	0	12448	38410	0	2.95	0	49.1	0	0.95	0.5	32.55	199030	60.49	2.27	22.72	75.01	0	0	0	0	0	0	0	0.04	94.82	0	100	
3/31/2014 11:59:59 PM	18135	21000	0	0	30203	24751	36790	0	10.23	0	41.94	-9.41	-5.28	-8.83	23.39	47891	28.46	64.8	35.2	0	0	0	0	0	0	0	0	-1.68	46.86	0	100	
3/31/2014 11:59:59 PM	18377	0	0	0	279	18061	18992	0	35.14	0	41.26	-0.51		0	0	0	0	6.95	2.39	88.03	0	2.63	0	0	0	0	0	2.52	0	0	100	
3/31/2014 11:59:59 PM	18827	41587	0	0	0	48059	58499	0	11.08	2.52	69.19	0		0	67.6	0	9.59	59.71	21.71	0.83	0	0	0	0	0	0	17.75	-2.33	0	0	100	
3/31/2014 11:59:59 PM	18836	2267	0	0	0	11787	22112	0	7.92	0	72.2	0		0	12.93	109470	75.11	45.91	20.91	26.65	6.53	0	0	0	0	0	0	-0.57	100	0	100	
3/31/2014 11:59:59 PM	18854	0	0	0	0	92946	234214	0	21.92	0	73.63	0		0	0	66995	15.8	0	40.29	38.06	21.65	0	0	0	0	0	0	1.44	21.19	0	100	
3/31/2014 11:59:59 PM	19356	9296	0	0	0	2707	11809	0	3.58	0	44.13	0		0	25.74	0	12.29	0	48.56	51.44	0	0	0	0	0	0	0	-3.26	0	0	100	
3/31/2014 11:59:59 PM	19730	107907	0	3227	0	314049	845493	0	14.09	0.14	75.34	0	-25.14	-0.14	85.3	212986	14.4	86.73	0.38	9.27	0.02	0	0	0	1.1	0	2.5	1.57	12.67	0.19	100	
3/31/2014 11:59:59 PM	19936	24248	0	0	6304	53319	100482	0	22.01	0	60.41	-0.88	0.31	0.28	85.79	25922	20.71	26.53	18.38	51.83	3.25	0	0	0	0	0	0	3.36	17.52	0	100	
3/31/2014 11:59:59 PM	19972	0	0	0	0	31268	31268	0	32.36	0	39.97	0	1.44	2.07	0	0	0	0	96.76	3.24	0	0	0	0	0	0	0		0	0	100	
3/31/2014 11:59:59 PM	20053	0	0	0	1708	441	17771	0	0.6	0	76.05	-1.02		0	0	0	0	17.43	50.78	17.52	2.77	0	0	0	9.74	1.76	0	-3.62	0	0	100	
3/31/2014 11:59:59 PM	20512	15124	0	0	0	2486	4053	0	2.61	0	46.74	0	-6.85	-1.28	37.74	0	15.9	4.3	48.95	43.88	0	0	0	0	2.86	0	0	-0.06	0	0	100	
3/31/2014 11:59:59 PM	20633	23529	0	0	10960	7586	53293	0	2.49	0.27	58.89	-1.1	5.45	0.47	30.55	0	7.73	19.68	29.11	23.99	23.22	0	0	0	2.95	0	1.06	-0.31	0	0	100	
3/31/2014 11:59:59 PM	20857	46274	0	0	393	70355	100985	0	30.38	0	27.26	0.03		0	47.66	12719	25.47	21.72	57.25	19.08	1.71	0	0	0	0.25	0	0	2.73	20.93	0	100	
3/31/2014 11:59:59 PM	21256	928	0	0	0	5044	6046	0	46.98	0	35.67	0		0	99.46	1738	24.83	90.57	0.43	9	0	0	0	0	0	0	0	1.86	43.7	0	100	
3/31/2014 11:59:59 PM	21359	1249	0	0	0	6841	11445	0	24.51	0	52.69	0	0	0	22.52	0	4.47	4.49	65.39	14.54	11.47	0	0	0	4.11	0	0	1.84	0	0	100	
3/31/2014 11:59:59 PM	21630	13599	0	0	2981	6291	18330	0	5.91	0	45.11	-0.03		0	29.37	18749	30.4	24.73	20.3	32.23	20.05	2.05	0	0.65	0	0	0	3.01	38.58	0	100	
3/31/2014 11:59:59 PM	21658	4518	0	0	28872	7985	46513	0	5.08	0	52.91	-9.33		0	7.54	0	2.87	80.64	14.95	4.41	0	0	0	0	0	0	0	-2.92	0	0	100	
3/31/2014 11:59:59 PM	22048	36202	0	0	1159	3038	45153	0	1.6	0	64.46	-0.34		0	73.74	53464	47.15	8.08	33.71	49.81	5.34	0	0	0	3.06	0	0	-0.47	42.96	0	100	
3/31/2014 11:59:59 PM	22543	501	0	0	0	36478	50362	0	37.57	0.81	41.43	0		0	2.32	0	0.52	37.05	59.29	0	0	0	0	0	0	0	3.66	-0.82	0	0	100	
3/31/2014 11:59:59 PM	22552	4702	0	0	3199	1222	24269	0	1.38	0	83.79	-0.22	-5.98	-0.39	58.64	0	5.3	51.81	32.6	15.59	0	0	0	0	0	0	0	-0.36	0	0	100	
3/31/2014 11:59:59 PM	22730	15654	0	0	4474	6988	9513	0	5.01	0	56.61	-1.12		0	35.99	54279	50.13	46.93	39.92	13.14	0	0	0	0	0	0	0	-1.66	68.54	0	100	
3/31/2014 11:59:59 PM	22936	12201	0	0	0	41010	74172	0	24.93	0	54.51	0		0	45.14	9693	13.31	90.42	0	3.87	5.71	0	0	0	0	0	0	-0.2	10.47	0	100	
3/31/2014 11:59:59 PM	23045	980	0	0	1859	5742	7406	0	12.61	0	21.02	-1.79	0	0	3.39	0	2.15	49.68	13.11	31.4	0	0	0	0	5.81	0	0	-3.78	0	0	100	
3/31/2014 11:59:59 PM	23456	7564	0	0	0	595	15348	0	0.58	0	63.48	0		0	24.52	9912	16.99	0	48.9	45.33	5.77	0	0	0	0	0	0	1.23	14.98	0	100	
3/31/2014 11:59:59 PM	23504	426269	0	0	28127	52419	136045	0	2.48	0	53.13	-0.79	-1.03	-1.34	50.58	347475	36.62	16.38	15.8	7.71	39.46	9.28	6.04	0.59	4.73	0	0	-2.22	30.59	0	100	
3/31/2014 11:59:59 PM	23643	40635	0	0	48188	4541	31270	0	2.43	0	55.82	-15.02	0	0	58.72	35065	40.51	68.93	28.93	0	0	0	0	0	2.14	0	0	-4.14	33.21	0	100	
3/31/2014 11:59:59 PM	23755	23638	0	0	0	2130	12311	0	1.28	0	69.54	0		0	65.01	15906	23.82	0	52.42	41.99	5.59	0	0	0	0	0	0	-0.16	13.58	0	100	
3/31/2014 11:59:59 PM	24006	30936	0	0	8971	105935	171375	0	10.86	0	52.18	-0.03	-0.6	-1.53	8.63	96395	13.05	72.6	2.41	20.83	1.51	2.65	0	0	0	0	0	0.6	18.79	0	100	
3/31/2014 11:59:59 PM	24378	0	0	0	0	6758	7121	0	10.22	0	66.87	0		0	0	13500	20.42	20.52	3.27	76.21	0	0	0	0	0	0	0	-1.46	30.37	0	100	
3/31/2014 11:59:59 PM	24453	9076	0	0	0	37713	60757	0	17.8	0.92	65.61	0		0	81.15	50873	28.3	80.62	0	1.88	0	0	0	0	0	0	17.51	-0.65	36.29	0	100	
3/31/2014 11:59:59 PM	24659	1143	0	0	0	34688	44865	0	49.24	0	38.93	0	-0.04	-0.02	43.78	0	1.62	32.17	67.83	0	0	0	0	0	0	0	0		0	0	100	
3/31/2014 11:59:59 PM	24668	48143	0	0	0	19507	78182	0	4.07	0	67.07	0		0	39.94	0	10.04	25.06	44.7	30.25	0	0	0	0	0	0	0	0.16	0	0	100	
3/31/2014 11:59:59 PM	24855	0	0	0	0	12621	14463	0	64.4	0	30.06	0		0		0	0												0	0		
3/31/2014 11:59:59 PM	24949	30043	0	349	0	150944	250897	0	24.81	0	65.08	0		0	90.16	20328	8.28	42.01	22.03	4.04	25.3	0	6.62	0	0	0	0	-0.16	5.07	0.09	100	
3/31/2014 11:59:59 PM	25357	14337	0	0	0	13284	23782	0	10.27	0	44.46	0	0.15	0.69	24.31	7685	17.03	0	1.8	13.22	83.07	1.91	0	0	0	0	0	1.37	13.3	0	100	
3/31/2014 11:59:59 PM	25647	0	0	0	0	20399	32349	0	38.72	0	57.77	0	1.37	-0.8	0	3168	6.01	0	100	0	0	0	0	0	0	0	0	6.5	10	0	100	
3/31/2014 11:59:59 PM	26176	1265	0	0	0	44403	45086	0	13.25	0	74.6	0		0	6.53	172717	51.93	9.89	0	90.11	0	0	0	0	0	0	0	2.43	66.42	0	100	
