Reporting Period	ID RSSD	UBPR2221	UBPR3128	UBPR3792	UBPR5306	UBPR5310	UBPR5320	UBPR5340	UBPR5610	UBPR8275	UBPRA222	UBPRB594	UBPRB595	UBPRD654	UBPRE642	UBPRE643	UBPRE644	UBPRE645	UBPRE646	UBPRE648	UBPRE649	UBPRE650	UBPRE651	UBPRE652	UBPRE653	UBPRE654	UBPRE659	UBPRE660	UBPRF264	UBPRF859	UBPRF860	
3/31/2014 11:59:59 PM	4156	0	0	21525	0	1837	6026	108773	0	1837	0	0	0	8388	21471	1783	19688	21525		142193	0	0	7507	7507	0	149700	0	149700	0	0	25032	
3/31/2014 11:59:59 PM	4231	0	0	15798	0	746	9654	47452	0	746	0	0	0	9182	15052	0	15052	15798		64532	0	0	208	208	0	64740	0	64740	0	0	7898	
3/31/2014 11:59:59 PM	4437	0	0	26913	0	1827	12335	97601	1628	1827	202	0	0	15928	26714	0	25086	26913		138181	0	0	8007	8007	0	146188	0	145986	0	0	24652	
3/31/2014 11:59:59 PM	4839	0	0	38204	0	3132	11959	211943	0	3132	2195	0	0	14718	35072	0	35072	38204		247374	0	255	2926	3181	0	250555	0	248361	0	0	20714	
3/31/2014 11:59:59 PM	5069	185	0	160392	0	4197	50092	310655	0	4382	9183	0	0	326	156010	0	156010	160392		327662	0	0	8083	8083	0	335745	0	326562	0	0	16681	
3/31/2014 11:59:59 PM	5135	0	0	50547	0	3529	58580	246100	0	3529	460	0	0	4981	48060	1042	47018	50547		276768	0	0	5549	5549	0	282317	0	281857	0	0	25687	
3/31/2014 11:59:59 PM	5210	0	0	100160	0	8847	6997	502931	0	8847	7397	0	0	43260	91313	0	91313	100160		705478	0	0	2262	2262	0	707740	0	700343	0	0	159287	
3/31/2014 11:59:59 PM	5461	0	0	52706	0	4380	33374	307313	0	4380	1576	0	0	29446	48326	0	48326	52706		347541	0	0	2873	2873	0	350414	0	348838	0	0	10782	
3/31/2014 11:59:59 PM	5751	0	0	27399	0	1120	14559	97770	0	1120	0	0	0	8276	27859	1580	26279	27399		120996	0	0	6716	6716	0	127712	0	127712	0	0	14950	
3/31/2014 11:59:59 PM	6039	0	0	8223	0	742	9487	50643	364	742	608	0	0	4431	7845	0	7481	8223		57526	0	0	1835	1835	0	59361	0	58753	0	0	2452	
3/31/2014 11:59:59 PM	6141	0	0	5921	0	367	814	15523	38	367	82	0	0	5818	5592	0	5554	5921		29370	0	0	0	0	0	29370	0	29289	0	0	8030	
3/31/2014 11:59:59 PM	6329	0	0	44004	0	4554	42930	311451	0	4554	2631	0	0	11758	39450	0	39450	44004		358576	0	105	5683	5788	0	364364	0	361733	0	0	35367	
3/31/2014 11:59:59 PM	7009	717	0	55492	0	0	18711	254130	0	717	0	0	0	73903	54775	0	54775	55492		329887	0	42	0	42	0	329928	0	329929	0	0	1854	
3/31/2014 11:59:59 PM	7045	0	0	18588	0	1074	13591	50987	0	1074	28	0	0	15896	17514	0	17514	18588		85822	0	0	96	96	0	85918	0	85891	0	0	18940	
3/31/2014 11:59:59 PM	7072	0	0	29696	0	1356	4328	61308	1258	1356	224	0	0	3548	31084	1486	28340	29696		107613	0	8751	886	9637	0	117250	0	117026	0	0	42757	
3/31/2014 11:59:59 PM	7157	0	0	4791	0	188	1784	15314	0	188	0	0	0	4265	4603	0	4603	4791		24003	0	0	1361	1361	0	25364	0	25364	0	0	4424	
3/31/2014 11:59:59 PM	7456	0	0	5732	0	521	10084	46689	0	521	0	0	0	1783	5211	0	5211	5732		49952	0	0	38	38	0	49990	0	49990	0	0	1480	
3/31/2014 11:59:59 PM	7634	0	0	7059	0	538	7327	35909	0	538	522	0	0	1542	6521	0	6521	7059		42881	0	0	193	193	0	43074	0	42552	0	0	5430	
3/31/2014 11:59:59 PM	8033	0	0	21095	0	1034	17100	104557	0	1034	0	0	0	3689	20061	0	20061	21095		135766	926	0	424	1350	0	137116	0	137116	0	0	27520	
3/31/2014 11:59:59 PM	8462	0	0	17654	0	559	9217	38561	0	559	0	0	0	23930	17095	0	17095	17654		65509	0	0	513	513	0	66022	0	66022	0	0	3018	
3/31/2014 11:59:59 PM	8631	0	0	7193	0	447	4888	24093	0	447	0	0	0	4350	6746	0	6746	7193		34683	0	0	1388	1388	0	36071	0	36071	0	0	6240	
3/31/2014 11:59:59 PM	9357	0	0	51230	0	2855	46005	176512	0	2855	1405	0	0	19325	75292	26917	48375	51230		226858	0	0	1570	1570	0	228428	0	227023	0	0	31021	
3/31/2014 11:59:59 PM	9553	0	0	12214	0	850	13667	86208	0	850	0	0	0	9249	11364	0	11364	12214		99949	0	0	1002	1002	0	100951	0	100951	0	0	4492	
3/31/2014 11:59:59 PM	9807	0	0	323439	0	24717	202386	1421773	0	24717	35666	0	0	52105	298722	0	298722	323439		1738875	0	78706	159781	238487	0	1977362	0	1941696	0	0	264997	
3/31/2014 11:59:59 PM	9955	0	0	16027	0	946	23830	64197	0	946	443	0	0	6060	15081	0	15081	16027		72673	0	0	3027	3027	0	75700	0	75257	0	0	2416	
3/31/2014 11:59:59 PM	10250	0	0	28175	0	3112	27731	212863	6864	3112	3438	0	0	14803	31927	0	25063	28175		247804	0	0	1160	1160	0	248964	0	245526	0	0	20138	
3/31/2014 11:59:59 PM	10849	0	0	28994	0	1934	58674	127353	0	1934	123	0	0	7262	27754	694	27060	28994		152831	0	0	2311	2311	0	155142	0	155019	0	0	18216	
3/31/2014 11:59:59 PM	11145	0	0	19924	0	1628	6507	91477	0	1628	113	0	0	5001	18746	450	18296	19924		130168	0	0	89	89	0	130257	0	130144	0	0	33690	
3/31/2014 11:59:59 PM	11275	0	0	142674	0	12919	124255	894943	0	12919	4327	0	0	22285	133709	3954	129755	142674		1026872	105	3466	3079	6650	0	1033522	0	1029195	0	0	109644	
3/31/2014 11:59:59 PM	11640	0	0	40318	0	2700	29028	174821	0	2700	0	0	0	24848	37618	0	37618	40318		231024	0	0	24087	24087	0	255111	0	255111	0	0	31355	
3/31/2014 11:59:59 PM	11837	0	0	11871	0	603	6069	31902	1931	603	537	0	0	10895	13199	0	11268	11871		48037	0	0	168	168	0	48205	0	47668	0	0	5240	
3/31/2014 11:59:59 PM	12030	0	0	47762	0	2816	46302	190690	0	2816	6315	0	0	8265	44946	0	44946	47762		223669	0	0	1623	1623	0	225292	0	218977	0	0	24714	
3/31/2014 11:59:59 PM	12142	0	0	22687	0	1451	17686	91822	0	1451	0	0	0	16073	21236	0	21236	22687		125845	7	0	0	7	0	125851	0	125852	0	0	17950	
3/31/2014 11:59:59 PM	12179	0	0	7176	0	288	1121	11921	145	288	17	0	0	1125	7033	0	6888	7176		22905	0	124	34	158	0	23062	0	23046	0	0	9859	
3/31/2014 11:59:59 PM	12245	0	0	14733	0	923	3883	47212	0	923	540	0	0	7367	13810	0	13810	14733		73305	0	0	570	570	0	73875	0	73335	0	0	18726	
3/31/2014 11:59:59 PM	12311	0	0	6689618	181100	636062	4648019	40308950	0	817162	52823	0	0	1390819	6381793	509337	5872456	6689618		46344330	42985	223729	4463104	4729818	0	51074148	0	51021326	0	0	4644561	
3/31/2014 11:59:59 PM	12647	0	0	12187	0	846	1483	54913	0	846	120	0	0	4281	11341	0	11341	12187		68020	0	0	81	81	0	68101	0	67982	0	0	8827	
3/31/2014 11:59:59 PM	12656	0	0	1751	0	131	332	5760	0	131	134	0	0	1059	1620	0	1620	1751		10452	0	0	0	0	0	10452	0	10318	0	0	3633	
3/31/2014 11:59:59 PM	12937	0	0	32731	0	1805	31980	128126	0	1805	0	0	0	1955	30926	0	30926	32731		145104	0	0	9111	9111	0	154215	0	154215	0	0	15023	
3/31/2014 11:59:59 PM	12946	130	0	94083	0	7713	4664	445501	0	7843	4722	0	0	29979	96199	9959	86240	94083		597120	0	48	19912	19960	0	617080	0	612358	0	0	121641	
3/31/2014 11:59:59 PM	12955	0	0	14229	0	1204	2	88295	0	1204	0	0	0	5456	13025	0	13025	14229		103864	0	0	491	491	0	104355	0	104355	0	0	10113	
3/31/2014 11:59:59 PM	13103	13976	0	211879	0	11283	35516	886365	0	25259	0	0	0	29196	198193	11573	186620	211879		1142146	0	87	712	799	0	1142945	0	1142945	0	0	226585	
3/31/2014 11:59:59 PM	13251	0	0	4497	0	307	13259	19404	0	307	147	0	0	512	4190	0	4190	4497		22718	0	0	1837	1837	0	24555	0	24408	0	0	2802	
3/31/2014 11:59:59 PM	13457	0	0	6183	0	146	6898	9988	0	146	35	0	0	1669	6037	0	6037	6183		11701	0	0	0	0	0	11701	0	11666	0	0	44	
3/31/2014 11:59:59 PM	14052	0	0	7491	0	485	7916	30486	0	485	308	0	0	1162	7006	0	7006	7491		38667	0	0	106	106	0	38773	0	38466	0	0	7020	
3/31/2014 11:59:59 PM	14155	0	0	17286	0	1446	945	87828	0	1446	347	0	0	2991	15840	0	15840	17286		111863	0	4705	55	4760	0	116623	0	116276	0	0	21044	
3/31/2014 11:59:59 PM	14650	0	0	3284	0	243	7851	16435	0	243	107	0	0	1081	3131	90	3041	3284		18799	0	0	619	619	0	19418	0	19311	0	0	1283	
3/31/2014 11:59:59 PM	14753	0	0	4305	0	355	4562	18363	0	1332	68	0	0	1559	2973	0	2973	4305		27853	0	0	522	522	0	28375	0	28307	0	977	7931	
3/31/2014 11:59:59 PM	14865	0	0	33565	0	3088	40028	219883	0	3088	792	0	0	5184	30477	0	30477	33565		236484	0	66	10521	10587	0	247071	0	246279	0	0	11417	
3/31/2014 11:59:59 PM	14977	0	0	8291	0	325	14863	30577	0	325	0	0	0	318	7966	0	7966	8291		30895	0	0	15	15	0	30910	0	30910	0	0	0	
3/31/2014 11:59:59 PM	16458	0	0	36272	0	2054	20891	115052	0	2054	456	0	0	23950	34218	0	34218	36272		159609	0	0	4732	4732	0	164341	0	163886	0	0	20608	
3/31/2014 11:59:59 PM	16551	0	0	23457	0	2176	8819	131618	0	2176	103	0	0	8696	22528	1247	21281	23457		170104	0	0	14959	14959	0	185063	0	184960	0	0	29790	
3/31/2014 11:59:59 PM	16748	0	0	7679	0	469	16692	28653	0	469	60	0	0	2824	7247	37	7210	7679		34684	0	0	2816	2816	0	37500	0	37440	0	0	3207	
3/31/2014 11:59:59 PM	16944	0	0	3778	0	202	4482	7697	133	202	0	0	0	2980	3709	0	3576	3778		16434	0	0	0	0	0	16434	0	16434	0	0	5757	
3/31/2014 11:59:59 PM	16953	0	0	5209	0	72	315	13824	0	72	0	0	0	4628	5137	0	5137	5209		18452	0	0	0	0	0	18452	0	18452	0	0	0	
3/31/2014 11:59:59 PM	17110	0	0	19807	0	310	427	85594	0	310	0	0	0	4259	19497	0	19497	19807		89977	0	0	19547	19547	0	109524	0	109525	0	0	125	
3/31/2014 11:59:59 PM	17147	0	0	606534	0	51381	242967	3306928	0	51381	18202	0	0	206709	747563	192410	555153	606534		3895251	0	1355	217515	218870	0	4114121	0	4095919	0	0	381614	
3/31/2014 11:59:59 PM	17259	0	0	5613	0	255	5992	30455	0	255	0	0	0	2922	5358	0	5358	5613		40815	0	0	80	80	79	40895	0	40895	0	0	7438	
3/31/2014 11:59:59 PM	17464	2	0	159852	0	13914	61333	978081	41058	13916	8248	0	0	44008	187719	725	145936	159852		1067962	189	471	44526	45186	0	1113148	0	1104900	0	0	45874	
3/31/2014 11:59:59 PM	17950	0	0	33141	0	2503	40334	137285	0	2503	602	0	0	19208	31840	1202	30638	33141		197880	0	0	2368	2368	0	200248	0	199646	0	0	41387	
3/31/2014 11:59:59 PM	17978	0	0	105577	0	1474	99422	48911	0	1474	1011	0	0	16478	104103	0	104103	105577		117906	0	0	0	0	0	117906	0	116896	0	0	52518	
3/31/2014 11:59:59 PM	18050	0	0	47017	0	2808	42439	156088	0	2808	861	0	0	31580	44534	325	44209	47017		221805	0	38	2827	2865	0	224669	0	223808	0	0	34137	
3/31/2014 11:59:59 PM	18135	0	0	21561	0	1140	2768	107919	0	1140	0	0	0	24905	20421	0	20421	21561		137291	0	0	453	453	0	137744	0	137744	0	0	4467	
3/31/2014 11:59:59 PM	18377	0	0	4081	0	182	21064	6022	0	182	0	0	0	1404	3899	0	3899	4081		16037	0	0	0	0	0	16037	0	16037	0	0	8611	
3/31/2014 11:59:59 PM	18827	0	0	48699	0	3247	2044	170115	0	3247	812	0	0	24140	45834	382	45452	48699		266529	0	311	2217	2528	480	269057	0	268245	0	0	72274	
3/31/2014 11:59:59 PM	18836	0	0	16215	0	1308	6274	72795	0	1308	752	0	0	3985	14907	0	14907	16215		102744	0	0	1880	1880	0	104624	0	103872	0	0	25964	
3/31/2014 11:59:59 PM	18854	0	0	42088	0	4023	94591	289196	0	4023	0	0	0	3874	40027	1962	38065	42088		305502	0	0	30303	30303	20	335805	0	335805	0	0	12432	
3/31/2014 11:59:59 PM	19356	0	0	9221	0	553	3180	29469	0	553	326	0	0	5566	8668	0	8668	9221		43662	0	0	552	552	0	44214	0	43888	0	0	8627	
3/31/2014 11:59:59 PM	19730	420	0	251426	0	22427	254931	1656558	19958	22847	19470	0	0	41504	250458	1921	228579	251426		1762154	873	1014	30140	32027	0	1794181	0	1774711	0	0	64092	
3/31/2014 11:59:59 PM	19936	0	0	24281	0	1944	52370	127674	0	1944	1084	0	0	7207	22337	0	22337	24281		149365	0	0	6187	6187	0	155552	0	154468	0	0	14484	
3/31/2014 11:59:59 PM	19972	0	0	15761	0	327	683	7161	0	327	0	0	0	10699	15434	0	15434	15761		35670	0	0	0	0	0	35670	0	35670	0	0	17810	
3/31/2014 11:59:59 PM	20053	0	0	9748	0	705	1580	41313	572	705	241	0	0	2209	9615	0	9043	9748		53832	0	0	8290	8290	0	62122	0	61881	0	0	10310	
3/31/2014 11:59:59 PM	20512	0	0	11322	0	564	9599	23363	0	564	16	0	0	6509	10758	0	10758	11322		44981	0	0	68	68	0	45049	0	45033	0	0	15109	
3/31/2014 11:59:59 PM	20633	0	0	33343	0	2578	43380	174890	0	2578	573	0	0	8623	30765	0	30765	33343		206589	130	0	395	525	649	207114	0	206541	0	0	23076	
3/31/2014 11:59:59 PM	20857	0	0	15970	0	443	68503	60487	0	443	0	0	0	18271	15669	142	15527	15970		83232	0	0	3714	3714	0	86946	0	86946	0	0	4474	
3/31/2014 11:59:59 PM	21256	0	0	1160	0	63	195	2894	0	63	84	0	0	1207	1097	0	1097	1160		4972	0	0	35	35	0	5007	0	4923	0	0	871	
3/31/2014 11:59:59 PM	21359	0	0	2670	0	174	7549	10250	0	174	8	0	0	1058	2496	0	2496	2670		13763	0	0	147	147	0	13910	0	13902	0	0	2455	
3/31/2014 11:59:59 PM	21630	0	0	10241	0	601	4505	36111	0	601	0	0	0	9418	9640	0	9640	10241		54510	0	0	3	3	0	54513	0	54513	0	0	8981	
3/31/2014 11:59:59 PM	21658	0	0	16299	0	1207	810	69693	0	1207	509	0	0	12338	15092	0	15092	16299		96272	0	0	276	276	0	96548	0	96039	0	0	14241	
3/31/2014 11:59:59 PM	22048	0	0	19074	0	1871	16180	133796	0	1871	591	0	0	4116	17203	0	17203	19074		149071	0	23	601	624	0	149694	0	149103	0	0	11159	
3/31/2014 11:59:59 PM	22543	0	0	15017	0	558	25215	30132	0	558	70	0	0	5475	14459	0	14459	15017		43054	0	0	1789	1789	0	44843	0	44773	0	0	7447	
3/31/2014 11:59:59 PM	22552	0	0	8580	0	932	297	66449	0	932	73	0	0	2380	7648	0	7648	8580		74384	0	0	179	179	0	74563	0	74490	0	0	5555	
3/31/2014 11:59:59 PM	22730	0	0	13761	0	763	7487	55176	0	763	0	0	0	8947	12998	0	12998	13761		80921	95	1668	4490	6253	0	87174	0	87174	0	0	16798	
3/31/2014 11:59:59 PM	22936	0	0	9518	0	1223	33778	75331	0	1223	1680	0	0	5881	8295	0	8295	9518		95689	0	0	2171	2171	0	97860	0	96180	0	0	14477	
3/31/2014 11:59:59 PM	23045	0	0	8062	0	177	8920	9075	0	177	0	0	0	5092	7885	0	7885	8062		15857	0	0	0	0	0	15857	0	15857	0	0	1690	
3/31/2014 11:59:59 PM	23456	0	0	12846	0	900	5146	66068	0	900	0	0	0	3942	11946	0	11946	12846		76227	0	18	1673	1691	0	77918	0	77918	0	0	6217	
3/31/2014 11:59:59 PM	23504	0	0	178370	0	16544	154654	1111525	0	16544	0	0	0	130563	173766	11940	161826	178370		1347839	0	175	64896	65071	0	1412910	0	1412910	0	0	105751	
3/31/2014 11:59:59 PM	23643	0	0	19164	0	1496	4801	91576	0	1496	277	0	0	13310	17668	0	17668	19164		119229	0	0	495	495	0	119724	0	119447	0	0	14343	
3/31/2014 11:59:59 PM	23755	0	0	16884	0	1509	11393	93876	0	1509	178	0	0	6642	15513	138	15375	16884		115101	0	0	5611	5611	0	120712	0	120534	0	0	14583	
3/31/2014 11:59:59 PM	24006	0	0	118822	0	4741	123616	368162	0	4741	0	0	0	62402	114081	0	114081	118822		518564	0	0	366	366	0	518930	0	518931	0	0	88001	
3/31/2014 11:59:59 PM	24378	0	0	7005	0	239	7273	7660	0	239	0	0	0	2450	6766	0	6766	7005		29781	0	0	0	0	0	29781	0	29781	0	0	19671	
3/31/2014 11:59:59 PM	24453	0	0	23481	0	1577	42683	96933	0	1577	0	0	0	2201	25167	3263	21904	23481		128907	0	332	1500	1832	4	130739	0	130740	0	0	29774	
3/31/2014 11:59:59 PM	24659	0	0	5376	0	341	388	24568	0	341	0	0	0	7923	5035	0	5035	5376		35597	0	0	68	68	0	35665	0	35665	0	0	3106	
3/31/2014 11:59:59 PM	24668	0	0	67481	0	3282	21914	317115	0	3282	0	0	0	13841	64547	348	64199	67481		368068	0	0	15553	15553	0	383621	0	383621	0	0	37112	
3/31/2014 11:59:59 PM	24855	0	0	1401	0	29	0	6396	0	29	0	0	0	2612	1372	0	1372	1401		9094	0	0	0	0	0	9094	0	9094	0	0	86	
3/31/2014 11:59:59 PM	24949	0	0	49327	0	5271	152975	357399	0	5271	5761	0	0	7441	44056	0	44056	49327		400827	0	0	20825	20825	0	421652	0	415892	0	0	35988	
3/31/2014 11:59:59 PM	25357	0	0	12643	0	1035	1079	70835	0	1035	502	0	0	7639	11608	0	11608	12643		88929	0	0	3088	3088	0	92017	0	91516	0	0	10456	
3/31/2014 11:59:59 PM	25647	0	0	-1386	0	338	17571	20126	0	0	899	0	0	805	-1386	0	-1386	-1386		27023	0	0	71	71	0	27094	0	26196	0	0	6093	
3/31/2014 11:59:59 PM	26176	0	0	38225	0	2838	6215	151527	0	2838	7300	0	0	12825	35398	11	35387	38225		225760	0	1105	142	1247	0	227007	0	219707	0	0	61409	
3/31/2014 11:59:59 PM	26242	0	0	46218	0	2596	3303	203208	0	2596	0	0	0	22810	54468	10846	43622	46218		274259	0	0	10120	10120	0	284379	0	284379	0	0	48241	
3/31/2014 11:59:59 PM	26457	0	0	3235	0	193	3652	15233	0	193	0	0	0	1145	3042	0	3042	3235		19068	0	0	135	135	0	19203	0	19203	0	0	2690	
3/31/2014 11:59:59 PM	26765	0	0	34420	0	3161	27085	225505	144	3161	900	0	0	11130	34066	2663	31259	34420		247105	0	0	5772	5772	0	252877	0	251977	0	0	10470	
3/31/2014 11:59:59 PM	27070	0	0	117222	0	800	36705	16869	0	800	0	0	0	39569	116422	0	116422	117222		241736	0	0	0	0	0	241736	0	241737	0	0	185299	
3/31/2014 11:59:59 PM	27548	0	0	57581	0	4741	77215	338081	0	4741	0	0	0	22924	57877	5037	52840	57581		397215	0	0	20087	20087	0	417302	0	417302	0	0	36210	
3/31/2014 11:59:59 PM	27614	0	0	36069	0	1570	12536	67494	0	1570	0	0	0	34024	34499	0	34499	36069		141708	0	0	6560	6560	0	148268	0	148268	0	0	40190	
3/31/2014 11:59:59 PM	27847	0	0	48374	0	3510	23913	199923	0	3510	2610	0	0	23792	44864	0	44864	48374		279936	0	0	877	877	0	280813	0	278203	0	0	56221	
3/31/2014 11:59:59 PM	28013	0	0	518713	0	24488	68154	1655165	0	24488	2562	0	0	168973	511083	16858	494225	518713		1895219	0	0	63790	63790	142	1959009	0	1956447	0	0	71081	
3/31/2014 11:59:59 PM	28152	0	0	12415	0	1007	23909	62988	0	1007	177	0	0	4641	11408	0	11408	12415		78316	0	0	2282	2282	0	80598	0	80421	0	0	10687	
3/31/2014 11:59:59 PM	28255	0	0	25937	0	1957	107720	135751	0	1957	93	0	0	8072	23980	0	23980	25937		152863	0	0	3726	3726	0	156589	0	156496	0	0	9040	
3/31/2014 11:59:59 PM	28349	0	0	9990	0	1128	25448	75549	0	1128	1727	0	0	2926	8862	0	8862	9990		90271	0	0	0	0	10	90271	0	88544	0	0	11796	
3/31/2014 11:59:59 PM	28406	2473	0	137389	0	10346	166339	800475	0	12819	0	0	0	16556	139465	14895	124570	137389		1038834	0	13293	7173	20466	0	1059300	0	1059300	0	0	221803	
3/31/2014 11:59:59 PM	28572	0	0	1047	0	282	1325	11546	0	282	965	0	0	1257	765	0	765	1047		22091	0	0	475	475	0	22566	0	21601	0	0	9288	
3/31/2014 11:59:59 PM	28675	0	0	11862	0	650	13251	24984	0	650	71	0	0	7370	11246	34	11212	11862		43991	0	0	6164	6164	0	50155	0	50085	0	0	11638	
3/31/2014 11:59:59 PM	28732	0	0	9637	0	660	8356	41819	116	660	457	0	0	4973	9093	0	8977	9637		52536	0	0	263	263	0	52799	0	52342	0	0	5744	
3/31/2014 11:59:59 PM	29104	0	0	173349	0	10843	121894	1153363	0	10843	0	0	0	55683	179327	16821	162506	173349		1271409	0	9754	30062	39816	0	1311225	0	1311226	0	0	62364	
3/31/2014 11:59:59 PM	29476	0	0	5841	0	351	534	24015	49	351	179	0	40	1573	5941	362	5530	5881		30260	0	0	0	0	0	30260	0	30081	0	0	4672	
3/31/2014 11:59:59 PM	29636	0	0	89586	0	6548	21839	367187	0	6548	1814	0	0	85345	86188	3150	83038	89586		506713	0	0	17092	17092	0	523805	0	521992	0	0	54182	
