Reporting Period	ID RSSD	UBPR3632	UBPR3792	UBPR5310	UBPR5311	UBPR8274	UBPR8275	UBPRH392	UBPRH393	UBPRH394	UBPRH395	UBPRH396	UBPRH397	UBPRH398	UBPRP742	UBPRP839	UBPRP840	UBPRP841	UBPRP842	UBPRP843	UBPRP849	UBPRP851	UBPRP852	UBPRP856	UBPRP857	UBPRP858	UBPRP859	UBPRP860	UBPRP861	UBPRP862	UBPRP863	UBPRP864	UBPRP865	UBPRP866	UBPRP867	UBPRP868	UBPRP870	UBPRP872	UBPRQ257	
3/31/2014 11:59:59 PM	3458	2345	3892	346		3546	346																																	
3/31/2014 11:59:59 PM	3720	9729	32355	1626		30729	1626																																	
3/31/2014 11:59:59 PM	3971	-69261	94951	6645		88306	6645																																	
3/31/2014 11:59:59 PM	4156	13614	21525	1837		19688	1837																																	
3/31/2014 11:59:59 PM	4231	2452	15798	746		15052	746																																	
3/31/2014 11:59:59 PM	4437	22001	26913	1827		25086	1827														0																			
3/31/2014 11:59:59 PM	4839	18921	38204	3132		35072	3132																																	
3/31/2014 11:59:59 PM	5069	147381	160392	4197		156010	4382																																	
3/31/2014 11:59:59 PM	5135	24060	50547	3529		47018	3529																																	
3/31/2014 11:59:59 PM	5210	81068	100160	8847		91313	8847																																	
3/31/2014 11:59:59 PM	5461	42026	52706	4380		48326	4380																																	
3/31/2014 11:59:59 PM	5751	18507	27399	1120		26279	1120																																	
3/31/2014 11:59:59 PM	6039	1776	8223	742		7481	742																																	
3/31/2014 11:59:59 PM	6141	992	5921	367		5554	367																																	
3/31/2014 11:59:59 PM	6329	16850	44004	4554		39450	4554																																	
3/31/2014 11:59:59 PM	7009	53722	55492	0		54775	717																																	
3/31/2014 11:59:59 PM	7045	15089	18588	1074		17514	1074																																	
3/31/2014 11:59:59 PM	7072	31421	29696	1356		28340	1356																																	
3/31/2014 11:59:59 PM	7157	4203	4791	188		4603	188																																	
3/31/2014 11:59:59 PM	7456	1211	5732	521		5211	521																																	
3/31/2014 11:59:59 PM	7634	-1739	7059	538		6521	538																																	
3/31/2014 11:59:59 PM	8033	14811	21095	1034		20061	1034																																	
3/31/2014 11:59:59 PM	8462	16395	17654	559		17095	559																																	
3/31/2014 11:59:59 PM	8631	5446	7193	447		6746	447																																	
3/31/2014 11:59:59 PM	9357	20132	51230	2855		48375	2855														0																			
3/31/2014 11:59:59 PM	9553	9394	12214	850		11364	850																																	
3/31/2014 11:59:59 PM	9807	166450	323439	24717		298722	24717																																	
3/31/2014 11:59:59 PM	9955	11948	16027	946		15081	946																																	
3/31/2014 11:59:59 PM	10250	-373	28175	3112		25063	3112																																	
3/31/2014 11:59:59 PM	10849	12363	28994	1934		27060	1934																																	
3/31/2014 11:59:59 PM	11145	11746	19924	1628		18296	1628																																	
3/31/2014 11:59:59 PM	11275	46190	142674	12919		129755	12919																																	
3/31/2014 11:59:59 PM	11640	5263	40318	2700		37618	2700																																	
3/31/2014 11:59:59 PM	11837	1198	11871	603		11268	603																																	
3/31/2014 11:59:59 PM	12030	44346	47762	2816		44946	2816																																	
3/31/2014 11:59:59 PM	12142	6736	22687	1451		21236	1451																																	
3/31/2014 11:59:59 PM	12179	7033	7176	288		6888	288																																	
3/31/2014 11:59:59 PM	12245	8810	14733	923		13810	923																																	
3/31/2014 11:59:59 PM	12311	198268	6689618	636062		5872456	817162																																	
3/31/2014 11:59:59 PM	12647	1929	12187	846		11341	846																																	
3/31/2014 11:59:59 PM	12656	1160	1751	131		1620	131																																	
3/31/2014 11:59:59 PM	12937	24926	32731	1805		30926	1805																																	
3/31/2014 11:59:59 PM	12946	79079	94083	7713		86240	7843																																	
3/31/2014 11:59:59 PM	12955	3225	14229	1204		13025	1204																																	
3/31/2014 11:59:59 PM	13103	163673	211879	11283		186620	25259																																	
3/31/2014 11:59:59 PM	13251	2440	4497	307		4190	307																																	
3/31/2014 11:59:59 PM	13457	5835	6183	146		6037	146																																	
3/31/2014 11:59:59 PM	14052	4506	7491	485		7006	485																																	
3/31/2014 11:59:59 PM	14155	15505	17286	1446		15840	1446																																	
3/31/2014 11:59:59 PM	14650	2631	3284	243		3041	243																																	
3/31/2014 11:59:59 PM	14753	1396	4305	355		2973	1332																																	
3/31/2014 11:59:59 PM	14865	19042	33565	3088		30477	3088																																	
3/31/2014 11:59:59 PM	14977	7967	8291	325		7966	325																																	
3/31/2014 11:59:59 PM	16458	31218	36272	2054		34218	2054																																	
3/31/2014 11:59:59 PM	16551	12528	23457	2176		21281	2176																																	
3/31/2014 11:59:59 PM	16748	4247	7679	469		7210	469																																	
3/31/2014 11:59:59 PM	16944	1209	3778	202		3576	202																																	
3/31/2014 11:59:59 PM	16953	1887	5209	72		5137	72																																	
3/31/2014 11:59:59 PM	17110	12211	19807	310		19497	310																																	
3/31/2014 11:59:59 PM	17147	166571	606534	51381		555153	51381																																	
3/31/2014 11:59:59 PM	17259	3820	5613	255		5358	255																																	
3/31/2014 11:59:59 PM	17464	52594	159852	13914		145936	13916																																	
3/31/2014 11:59:59 PM	17950	18065	33141	2503		30638	2503														0																			
3/31/2014 11:59:59 PM	17978	104103	105577	1474		104103	1474																																	
3/31/2014 11:59:59 PM	18050	35649	47017	2808		44209	2808																																	
3/31/2014 11:59:59 PM	18135	13909	21561	1140		20421	1140																																	
3/31/2014 11:59:59 PM	18377	3899	4081	182		3899	182																																	
3/31/2014 11:59:59 PM	18827	39252	48699	3247		45452	3247																																	
3/31/2014 11:59:59 PM	18836	13051	16215	1308		14907	1308																																	
3/31/2014 11:59:59 PM	18854	25927	42088	4023		38065	4023																																	
3/31/2014 11:59:59 PM	19356	3443	9221	553		8668	553																																	
3/31/2014 11:59:59 PM	19730	48571	251426	22427		228579	22847																																	
3/31/2014 11:59:59 PM	19936	9511	24281	1944		22337	1944																																	
3/31/2014 11:59:59 PM	19972	15434	15761	327		15434	327																																	
3/31/2014 11:59:59 PM	20053	3412	9748	705		9043	705																																	
3/31/2014 11:59:59 PM	20512	9573	11322	564		10758	564																																	
3/31/2014 11:59:59 PM	20633	26983	33343	2578		30765	2578																																	
3/31/2014 11:59:59 PM	20857	4169	15970	443		15527	443																																	
3/31/2014 11:59:59 PM	21256	497	1160	63		1097	63																																	
3/31/2014 11:59:59 PM	21359	796	2670	174		2496	174																																	
3/31/2014 11:59:59 PM	21630	7440	10241	601		9640	601																																	
3/31/2014 11:59:59 PM	21658	10835	16299	1207		15092	1207																																	
3/31/2014 11:59:59 PM	22048	9803	19074	1871		17203	1871																																	
3/31/2014 11:59:59 PM	22543	9869	15017	558		14459	558																																	
3/31/2014 11:59:59 PM	22552	2048	8580	932		7648	932																																	
3/31/2014 11:59:59 PM	22730	12448	13761	763		12998	763																																	
3/31/2014 11:59:59 PM	22936	-11558	9518	1223		8295	1223																																	
3/31/2014 11:59:59 PM	23045	2469	8062	177		7885	177																																	
3/31/2014 11:59:59 PM	23456	11484	12846	900		11946	900																																	
3/31/2014 11:59:59 PM	23504	119955	178370	16544		161826	16544																																	
3/31/2014 11:59:59 PM	23643	15168	19164	1496		17668	1496										15168																							
3/31/2014 11:59:59 PM	23755	10938	16884	1509		15375	1509																																	
3/31/2014 11:59:59 PM	24006	99817	118822	4741		114081	4741																																	
3/31/2014 11:59:59 PM	24378	6766	7005	239		6766	239																																	
3/31/2014 11:59:59 PM	24453	-1772	23481	1577		21904	1577																																	
3/31/2014 11:59:59 PM	24659	1535	5376	341		5035	341																																	
3/31/2014 11:59:59 PM	24668	21082	67481	3282		64199	3282																																	
3/31/2014 11:59:59 PM	24855	1012	1401	29		1372	29																																	
3/31/2014 11:59:59 PM	24949	9033	49327	5271		44056	5271																																	
3/31/2014 11:59:59 PM	25357	3340	12643	1035		11608	1035																																	
3/31/2014 11:59:59 PM	25647	-8652	-1386	338		-1386	0																																	
3/31/2014 11:59:59 PM	26176	9837	38225	2838		35387	2838																																	
3/31/2014 11:59:59 PM	26242	28798	46218	2596		43622	2596																																	
3/31/2014 11:59:59 PM	26457	2692	3235	193		3042	193																																	
3/31/2014 11:59:59 PM	26765	-32052	34420	3161		31259	3161																																	
3/31/2014 11:59:59 PM	27070	116422	117222	800		116422	800																																	
3/31/2014 11:59:59 PM	27548	31346	57581	4741		52840	4741																																	
3/31/2014 11:59:59 PM	27614	32740	36069	1570		34499	1570																																	
3/31/2014 11:59:59 PM	27847	36452	48374	3510		44864	3510																																	
3/31/2014 11:59:59 PM	28013	232184	518713	24488		494225	24488																																	
3/31/2014 11:59:59 PM	28152	2558	12415	1007		11408	1007																																	
3/31/2014 11:59:59 PM	28255	17544	25937	1957		23980	1957																																	
3/31/2014 11:59:59 PM	28349	887	9990	1128		8862	1128																																	
3/31/2014 11:59:59 PM	28406	139460	137389	10346		124570	12819																																	
3/31/2014 11:59:59 PM	28572	-304	1047	282		765	282																																	
3/31/2014 11:59:59 PM	28675	11247	11862	650		11212	650																																	
3/31/2014 11:59:59 PM	28732	8536	9637	660		8977	660																																	
3/31/2014 11:59:59 PM	29104	105826	173349	10843		162506	10843																																	
3/31/2014 11:59:59 PM	29476	-228	5841	351		5530	351																																	
3/31/2014 11:59:59 PM	29636	4735	89586	6548		83038	6548																																	
3/31/2014 11:59:59 PM	29878	516600	534180	17580		516600	17580																																	
3/31/2014 11:59:59 PM	29953	8203	10610	807		9803	807																																	
3/31/2014 11:59:59 PM	30052	1833	3584	220		3364	220																																	
3/31/2014 11:59:59 PM	30418	-8308	39966	102		39864	102																																	
3/31/2014 11:59:59 PM	30502	59936	92110	7601		84031	8079																																	
3/31/2014 11:59:59 PM	30650	-867	14275	901		13374	901																																	
3/31/2014 11:59:59 PM	30810	4585494	10705158	841050		9166491	1538667																																	
3/31/2014 11:59:59 PM	30874	66649	149248	9458		141410	9458																																	
3/31/2014 11:59:59 PM	31134	17233	18391	708		17683	708																																	
3/31/2014 11:59:59 PM	31255	13471	44246	3437		40809	3437																																	
3/31/2014 11:59:59 PM	31657	12561	15416	585		14831	585																																	
3/31/2014 11:59:59 PM	31826	39498	40325	1966		38236	2089																																	
3/31/2014 11:59:59 PM	31835	259	14562	1108		13454	1108																																	
3/31/2014 11:59:59 PM	32234	9849	12840	267		12573	267																																	
3/31/2014 11:59:59 PM	32766	4692	5697	267		5430	267																																	
3/31/2014 11:59:59 PM	32971	25795	26849	1643		25206	1643																																	
3/31/2014 11:59:59 PM	33147	25229	41079	4050		37029	4050																																	
3/31/2014 11:59:59 PM	33259	16183	56874	5670		51204	5670																																	
3/31/2014 11:59:59 PM	33268	6259	14069	810		13259	810																																	
3/31/2014 11:59:59 PM	33370	4074	4220	146		4074	146																																	
3/31/2014 11:59:59 PM	33839	2994	3836	92		3744	92																																	
3/31/2014 11:59:59 PM	33857	5416	24119	2151		21968	2151																																	
3/31/2014 11:59:59 PM	34153	-43246	27064	2377		24687	2377																																	
3/31/2014 11:59:59 PM	34359	5818	6062	194		5868	194																																	
3/31/2014 11:59:59 PM	34425	20096	33878	2950		30928	2950																																	
3/31/2014 11:59:59 PM	34434	14188	29894	2024		27870	2024																																	
3/31/2014 11:59:59 PM	34452	10937	13456	618		12838	618																																	
3/31/2014 11:59:59 PM	34537	-78351	228274	17006		211268	17006																																	
3/31/2014 11:59:59 PM	34555	21731	24372	1661		22711	1661																																	
3/31/2014 11:59:59 PM	34742	11817	27037	2463		24574	2463																																	
3/31/2014 11:59:59 PM	34836	-395	1798	193		1605	193																																	
3/31/2014 11:59:59 PM	35057	6423	14191	1061		13130	1061																																	
3/31/2014 11:59:59 PM	35301	9015759	15925614	47519		14123192	1802422	219813					0	0	10826512	0	20062084	5526802	311017	101073	0	0	14123192	0	0	0	14123192	0	0	0	0	0	0	1754807	0	0	1802422	0	96	
3/31/2014 11:59:59 PM	35570	566888	1378349	150152		1228197	150152																																	
3/31/2014 11:59:59 PM	35646	9561	11910	199		11711	199														0																			
3/31/2014 11:59:59 PM	35842	10349	21941	1440		20501	1440																																	
3/31/2014 11:59:59 PM	35879	20453	20995	829		20166	829																																	
3/31/2014 11:59:59 PM	36456	4564	10149	958		9191	958																																	
3/31/2014 11:59:59 PM	36933	183	6600	637		5963	637																																	
3/31/2014 11:59:59 PM	37051	4190	8210	621		7589	621																																	
3/31/2014 11:59:59 PM	37341	3241	4396	255		4141	255																																	
3/31/2014 11:59:59 PM	37435	76164	121103	6649		114454	6649																																	
3/31/2014 11:59:59 PM	37640	60953	192295	15484		176811	15484																																	
3/31/2014 11:59:59 PM	37659	3797	5193	396		4797	396																																	
3/31/2014 11:59:59 PM	37743	7241	10310	769		9541	769																																	
3/31/2014 11:59:59 PM	37949	12066	21801	1582		20219	1582																																	
3/31/2014 11:59:59 PM	38740	7866	18606	1050		17556	1050																																	
3/31/2014 11:59:59 PM	39327	53085	75074	987		74087	987																																	
3/31/2014 11:59:59 PM	39420	65158	117062	12061		105001	12061																																	
3/31/2014 11:59:59 PM	39475	109041	352523	14725		337798	14725																																	
3/31/2014 11:59:59 PM	39756	21987	48299	4925		43374	4925																																	
3/31/2014 11:59:59 PM	40033	5415	9653	457		9196	457																																	
3/31/2014 11:59:59 PM	40350	592	4851	259		4592	259																																	
3/31/2014 11:59:59 PM	40499	181530	188873	13635		175238	13635																																	
3/31/2014 11:59:59 PM	40707	17799	22828	1654		21174	1654																																	
3/31/2014 11:59:59 PM	40855	2121	8882	711		8171	711																																	
3/31/2014 11:59:59 PM	41245	4034	5706	322		5384	322																																	
3/31/2014 11:59:59 PM	41553	10881	14685	504		14181	504																																	
3/31/2014 11:59:59 PM	41629	16283	20070	1618		18452	1618																																	
3/31/2014 11:59:59 PM	41825	13292	19345	1129		18216	1129																																	
3/31/2014 11:59:59 PM	41937	3995	6631	403		6228	403																																	
3/31/2014 11:59:59 PM	41955	663	3566	303		3263	303																																	
3/31/2014 11:59:59 PM	42037	6655	9222	562		8660	562																																	
3/31/2014 11:59:59 PM	42055	3763	8609	769		7840	769																																	
3/31/2014 11:59:59 PM	42354	15542	17278	876		16402	876																																	
3/31/2014 11:59:59 PM	42372	47306	49441	2355		47086	2355																																	
3/31/2014 11:59:59 PM	42420	244593	638065	57323		580742	57323																																	
3/31/2014 11:59:59 PM	42448	88331	100393	7361		93032	7361																																	
3/31/2014 11:59:59 PM	42457	4147	5566	353		5213	353																																	
3/31/2014 11:59:59 PM	42671	55915	184452	8092		176360	8092																																	
3/31/2014 11:59:59 PM	43052	12043	14779	787		13861	918																																	
3/31/2014 11:59:59 PM	43351	-990	4096	289		3807	289																																	
3/31/2014 11:59:59 PM	43454	1477	3627	148		3477	150																																	
3/31/2014 11:59:59 PM	43744	-2035	10612	551		10061	551																																	
3/31/2014 11:59:59 PM	43856	4696	5224	228		4996	228																																	
3/31/2014 11:59:59 PM	43959	8273	15080	807		14273	807																																	
3/31/2014 11:59:59 PM	44040	31961	34824	2463		32361	2463																																	
3/31/2014 11:59:59 PM	44433	-29608	31574	2524		29050	2524																																	
3/31/2014 11:59:59 PM	44741	27007	40544	3537		37007	3537																																	
3/31/2014 11:59:59 PM	44750	15658	18740	1600		17140	1600																																	
3/31/2014 11:59:59 PM	44929	5523	10547	725		9822	725																																	
3/31/2014 11:59:59 PM	45038	11740	14597	1186		13411	1186																																	
3/31/2014 11:59:59 PM	45047	2147	14144	960		13184	960																																	
3/31/2014 11:59:59 PM	45056	7023	9507	484		9023	484																																	
3/31/2014 11:59:59 PM	45430	15243	16765	722		16043	722																																	
3/31/2014 11:59:59 PM	45458	19	5387	141		5244	143																																	
3/31/2014 11:59:59 PM	45551	52512	71428	7017		64411	7017																																	
3/31/2014 11:59:59 PM	45560	53163	103004	7339		95665	7339																																	
3/31/2014 11:59:59 PM	45775	15022	15983	961		15022	961																																	
3/31/2014 11:59:59 PM	46053	11727	21305	1578		19727	1578																																	
3/31/2014 11:59:59 PM	46941	17255	20234	979		19255	979																																	
3/31/2014 11:59:59 PM	47153	909	2166	157		2009	157																																	
3/31/2014 11:59:59 PM	47247	10148	31155	2221		28934	2221																																	
3/31/2014 11:59:59 PM	47256	3586	4531	219		4312	219																																	
3/31/2014 11:59:59 PM	47452	7538	9026	288		8738	288																																	
3/31/2014 11:59:59 PM	47500	38200	51814	2965		48178	3636																																	
3/31/2014 11:59:59 PM	48057	5397	10011	655		9356	655																																	
3/31/2014 11:59:59 PM	48150	711	3752	172		3580	172																																	
3/31/2014 11:59:59 PM	48374	71395	92771	5450		87259	5512																																	
3/31/2014 11:59:59 PM	48440	7293	10744	744		10000	744																																	
3/31/2014 11:59:59 PM	49054	-88	27019	1575		25444	1575																																	
3/31/2014 11:59:59 PM	49148	11352	13932	579		13353	579																																	
3/31/2014 11:59:59 PM	49241	1003	72071	4611		67460	4611																																	
3/31/2014 11:59:59 PM	49344	5519	13808	316		13492	316																																	
3/31/2014 11:59:59 PM	49643	6069	7268	199		7069	199																																	
3/31/2014 11:59:59 PM	49652	11793	16929	1051		15878	1051																																	
3/31/2014 11:59:59 PM	49821	78097	94150	7363		86787	7363																																	
3/31/2014 11:59:59 PM	49858	-179	7674	616		7058	616																																	
3/31/2014 11:59:59 PM	49951	8560	10224	544		9680	544																																	
3/31/2014 11:59:59 PM	50144	9940	11447	432		11015	432																																	
3/31/2014 11:59:59 PM	50461	21189	27201	971		26230	971																																	
3/31/2014 11:59:59 PM	50546	2121	4813	192		4621	192																																	
3/31/2014 11:59:59 PM	50854	3157	5354	288		5066	288																																	
3/31/2014 11:59:59 PM	50872	14286	17093	1101		15992	1101																																	
3/31/2014 11:59:59 PM	50957	2987	20508	2291		18217	2291																																	
3/31/2014 11:59:59 PM	51253	23830	40527	2777		37750	2777																																	
3/31/2014 11:59:59 PM	51356	12073	13722	259		13463	259																																	
3/31/2014 11:59:59 PM	51459	15520	22311	1543		20768	1543																																	
3/31/2014 11:59:59 PM	51730	4911	6377	363		6014	363																																	
3/31/2014 11:59:59 PM	51842	25636	33837	2893		30944	2893																																	
3/31/2014 11:59:59 PM	52719	212625	394738	0		394738	0																																	
3/31/2014 11:59:59 PM	52951	11282	14420	1388		13032	1388																																	
3/31/2014 11:59:59 PM	53033	-12866	455108	31923		423185	31923																																	
3/31/2014 11:59:59 PM	53051	4574	9867	250		9617	250																																	
3/31/2014 11:59:59 PM	53453	-1877	5488	3		5485	3																																	
3/31/2014 11:59:59 PM	53752	3807	8269	62		8207	62																																	
3/31/2014 11:59:59 PM	54049	6881	10069	788		9281	788																																	
3/31/2014 11:59:59 PM	54058	34948	40168	3229		36939	3229																																	
3/31/2014 11:59:59 PM	54375	27153	83491	6668		76823	6668																																	
3/31/2014 11:59:59 PM	54441	9541	15686	1320		14366	1320																																	
3/31/2014 11:59:59 PM	54656	49613	61480	1299		60181	1299																																	
3/31/2014 11:59:59 PM	54973	203086	522861	41567		481294	41567																																	
3/31/2014 11:59:59 PM	55176	16986	25447	2312		23135	2312																																	
3/31/2014 11:59:59 PM	55336	29618	39580	1962		37618	1962																																	
3/31/2014 11:59:59 PM	55635	3421	8898	944		7954	944																																	
3/31/2014 11:59:59 PM	55653	6935	11732	797		10935	797																																	
3/31/2014 11:59:59 PM	55970	40988	44137	3149		40988	3149																																	
3/31/2014 11:59:59 PM	56258	1578	19134	1556		17578	1556																																	
3/31/2014 11:59:59 PM	56351	34623	115176	6901		108275	6901																																	
3/31/2014 11:59:59 PM	56427	7145	8098	453		7645	453																																	
3/31/2014 11:59:59 PM	56548	17220	44499	3287		37212	7287																																	
3/31/2014 11:59:59 PM	56557	164131	324238	30059		294179	30059																																	
3/31/2014 11:59:59 PM	56717	58460	66751	6259		60492	6259																																	
3/31/2014 11:59:59 PM	57040	13045	14190	845		13345	845																																	
3/31/2014 11:59:59 PM	57228	5342	26764	2672		24092	2672																																	
3/31/2014 11:59:59 PM	57255	-346	10555	11		10544	11																																	
3/31/2014 11:59:59 PM	57451	23715	51055	2922		48133	2922														0																			
3/31/2014 11:59:59 PM	57572	0	4037	245		3776	261																																	
3/31/2014 11:59:59 PM	58177	7341	7902	573		7329	573																																	
3/31/2014 11:59:59 PM	58207	16354	24759	1853		22906	1853																																	
3/31/2014 11:59:59 PM	58225	24874	28494	2120		26374	2120																																	
3/31/2014 11:59:59 PM	58243	7130	432294	36193		381101	51193																																	
3/31/2014 11:59:59 PM	58355	-99	971	50		921	50																																	
3/31/2014 11:59:59 PM	58551	15368	19911	1212		18699	1212																																	
3/31/2014 11:59:59 PM	58636	19487	29431	2345		27086	2345																																	
3/31/2014 11:59:59 PM	58757	811	13402	953		12449	953																																	
3/31/2014 11:59:59 PM	58971	372024	497799	45558		452241	45558																																	
3/31/2014 11:59:59 PM	59316	59637	86702	5727		80975	5727																																	
3/31/2014 11:59:59 PM	59352	35219	40047	2167		37880	2167																																	
3/31/2014 11:59:59 PM	59370	39214	41517	2295		39214	2303																																	
3/31/2014 11:59:59 PM	59754	702	1214	112		1102	112																																	
3/31/2014 11:59:59 PM	60143	4711880	8371679	631647		6838835	1532844																																	
3/31/2014 11:59:59 PM	60330	39374	53762	5177		48585	5177																																	
3/31/2014 11:59:59 PM	60545	15275	20540	1265		19275	1265														0																			
3/31/2014 11:59:59 PM	60554	1950	5882	432		5450	432																																	
3/31/2014 11:59:59 PM	60648	21600	25988	1695		24293	1695																																	
3/31/2014 11:59:59 PM	61122	82421	171534	12617		158917	12617																																	
3/31/2014 11:59:59 PM	61177	5902	6395	531		5864	531																																	
3/31/2014 11:59:59 PM	61355	51453	84033	6729		77304	6729																																	
3/31/2014 11:59:59 PM	61476	12779	13538	749		12789	749																																	
3/31/2014 11:59:59 PM	61757	25290	28787	2137		26650	2137																																	
3/31/2014 11:59:59 PM	61832	13652	29661	1622		28385	1622																																	
3/31/2014 11:59:59 PM	61953	5483	6151	468		5683	468																																	
3/31/2014 11:59:59 PM	62044	2184	2838	154		2684	154																																	
3/31/2014 11:59:59 PM	62110	6129	8829	0		8829	0																																	
3/31/2014 11:59:59 PM	62147	3957	7918	611		7307	611																																	
3/31/2014 11:59:59 PM	62772	34551	62549	4196		58353	4196																																	
3/31/2014 11:59:59 PM	63050	15619	18915	946		17969	946																																	
3/31/2014 11:59:59 PM	63069	1518139	2734011	262012		2137616	596395																																	
3/31/2014 11:59:59 PM	63078	125693	217414	14355		203059	14355																																	
3/31/2014 11:59:59 PM	63201	11637	12681	421		12260	421																																	
3/31/2014 11:59:59 PM	63573	0	81835	4214		77621	4214																																	
3/31/2014 11:59:59 PM	63733	45991	65693	4251		61442	4251																																	
3/31/2014 11:59:59 PM	63742	5324	32358	1944		30414	1944																																	
3/31/2014 11:59:59 PM	63751	687	954	67		887	67																																	
3/31/2014 11:59:59 PM	64150	7496	14546	1177		13369	1177																																	
3/31/2014 11:59:59 PM	64543	23278	42846	3114		39732	3114																																	
3/31/2014 11:59:59 PM	64552	4772	15079	866		14213	866																																	
3/31/2014 11:59:59 PM	64730	493	23920	1588		22332	1588																																	
3/31/2014 11:59:59 PM	65205	138281	144723	3334		139281	5442																																	
3/31/2014 11:59:59 PM	65241	4499	12907	964		11940	967																																	
3/31/2014 11:59:59 PM	65513	39018	51565	47		51518	47																																	
3/31/2014 11:59:59 PM	65559	19699	55043	2344		52699	2344																																	
3/31/2014 11:59:59 PM	65746	-6493	56601	5237		51364	5237																																	
3/31/2014 11:59:59 PM	65858	48678	123994	11529		112465	11529																																	
3/31/2014 11:59:59 PM	66154	7343	9108	753		8355	753																																	
3/31/2014 11:59:59 PM	66275	-722	19990	1722		18268	1722																																	
3/31/2014 11:59:59 PM	66677	12165	13016	1023		11993	1023																																	
3/31/2014 11:59:59 PM	67142	12270	26536	504		26032	504																																	
3/31/2014 11:59:59 PM	67151	40549	65706	6162		59544	6162																																	
3/31/2014 11:59:59 PM	67209	106118	112036	5908		106128	5908																																	
3/31/2014 11:59:59 PM	67254	-10961	1064	4		1060	4																																	
